"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"
2190	9.090176068869649e-01	2.585502231578155e-01	1.246192197725810e+00	3.193107010386352e+02	-2.183197730126756e+01	3.024318680864107e+05	1.045329140824061e+05	7.066886262394141e-02	7.494508532478719e-01	
2191	8.855104307158742e-01	2.759018382124926e-01	1.240603487116589e+00	3.214661237028646e+02	-2.259686411051127e+01	3.013440869427483e+05	1.037956075242911e+05	5.442634037157350e-02	7.589890651348355e-01	
2192	8.595028954502303e-01	2.926246614532357e-01	1.234814599991278e+00	3.234831834776786e+02	-2.335636729735867e+01	3.002043626095778e+05	1.030448732920838e+05	3.788801267323574e-02	7.684271778305179e-01	
2193	8.303572854739008e-01	3.090991998769815e-01	1.228828209534513e+00	3.254098867751988e+02	-2.414741778495513e+01	2.990169620343609e+05	1.022773173795515e+05	2.097911114235305e-02	7.779002807711112e-01	
2194	7.982939578550626e-01	3.249581916711706e-01	1.220591704791321e+00	3.272725199564868e+02	-2.517812798337350e+01	2.973274621456472e+05	1.012770486526484e+05	-1.056345990438497e-03	7.890167852016206e-01	
2195	7.640798475602848e-01	3.395716094522063e-01	1.211381122180303e+00	3.289652760940999e+02	-2.638467784035091e+01	2.954132003095908e+05	1.001834407000260e+05	-2.514802306875835e-02	8.006451374331317e-01	
2196	7.284721763401801e-01	3.525401883229163e-01	1.213452945756159e+00	3.298711290370873e+02	-2.732229065133236e+01	2.959507366787271e+05	1.003224919817679e+05	-2.208478768443276e-02	8.017782674280334e-01	
2197	6.923345610580469e-01	3.636356434552181e-01	1.214318784874353e+00	3.305767025352894e+02	-2.868252361473110e+01	2.962072900424405e+05	1.003486921555859e+05	-2.150760998057277e-02	8.033681544937480e-01	
2198	6.565173250133104e-01	3.727540880645377e-01	1.120775108643328e+00	3.343941418131948e+02	-3.053910602584016e+01	2.758057963155743e+05	9.020194322411860e+04	-2.450357930607266e-01	8.925469620741873e-01	
2199	6.208659142576126e-01	3.799168365056497e-01	9.211568135217931e-01	3.341161645887298e+02	-2.668528109720132e+01	2.322938413415857e+05	6.852522590774222e+04	-7.225638436312118e-01	1.127514712050032e+00	
2200	3.746510185038879e-02	2.424983262792674e-01	1.173364323211318e+00	3.355908308000944e+02	5.677567960731611e+01	2.878052584811993e+05	9.537637204197790e+04	-1.310455209109236e-01	8.598787115111481e-01	
2201	9.982521279473537e-02	2.885590936946824e-01	1.107119361166100e+00	3.417964500113673e+02	4.742349061885524e+01	2.736134258067663e+05	8.793480788842074e+04	-2.949797352838123e-01	9.346875496098811e-01	
2202	7.880949780701370e-02	2.748197795129160e-01	1.127169247855980e+00	3.401313309250243e+02	5.091679433712729e+01	2.779166236781631e+05	9.017923476892394e+04	-2.455360498192710e-01	9.116899838534176e-01	
2203	4.739432323510822e-01	-3.889058882239279e-01	1.150150782619638e+00	3.418656771129458e+02	1.304204426137901e+01	2.828238774933898e+05	9.277704802555812e+04	-1.883074260345484e-01	8.851352216704801e-01	
2204	5.157640193405721e-01	-3.888351931257814e-01	1.158537074800291e+00	3.410138107329539e+02	1.506663750635096e+01	2.846101340031126e+05	9.372947544733586e+04	-1.673258907128788e-01	8.754641277657452e-01	
2205	-4.331999875596292e-02	1.267440363760347e-01	1.308854002206756e+00	3.116155516524869e+02	6.488163259745690e+01	3.163638278003003e+05	1.110642202772946e+05	2.145505154315713e-01	7.055661932808243e-01	
2206	-4.742197166153592e-02	1.160808840207566e-01	1.322239849685757e+00	3.081224939604369e+02	6.489942281744001e+01	3.191406515082492e+05	1.126587688259945e+05	2.496776820079161e-01	6.895214804674001e-01	
2207	-5.137932582171353e-02	1.023002329746698e-01	1.333383817203011e+00	3.035492240649940e+02	6.306080468478777e+01	3.213256736321358e+05	1.141129958549825e+05	2.817136304453153e-01	6.717303961642027e-01	
2208	-5.430581079377589e-02	9.052389221565942e-02	1.347279781517815e+00	2.996040567010517e+02	6.200432121429328e+01	3.241945364567517e+05	1.157820925619164e+05	3.184830584469271e-01	6.546977462870249e-01	
2209	-5.639866352611728e-02	7.840252474176161e-02	1.361689668313794e+00	2.961535759876708e+02	6.010574941489860e+01	3.272107951890196e+05	1.174716229795079e+05	3.557026316376738e-01	6.385759025799981e-01	
2210	5.900868783913382e-02	2.609118799187511e-01	1.148986346605953e+00	3.382092954549096e+02	5.372119543506560e+01	2.825954507036633e+05	9.262514496255263e+04	-1.916537802123509e-01	8.871771087824925e-01	
2211	4.244805898064504e-03	2.053123736905644e-01	1.214426162851965e+00	3.291578710160758e+02	6.201991191797220e+01	2.964767871795172e+05	1.001142727532218e+05	-2.667176092617090e-02	8.118618962202619e-01	
2212	-1.846508311094926e-02	1.747022287494108e-01	1.251401011336872e+00	3.228178116991398e+02	6.406217630882826e+01	3.042691857419161e+05	1.043966283566754e+05	6.766655115865262e-02	7.695545360614392e-01	
2213	5.153301695192941e-01	3.892079322286604e-01	8.654000620511750e-01	3.344284040494952e+02	-6.489514188663024e+00	2.203343257459585e+05	6.227644737554462e+04	-8.602215427825812e-01	1.217728619510498e+00	
2214	4.793715217005675e-01	3.895501424525853e-01	8.816196187196038e-01	3.365355464508894e+02	-3.849437785603675e+00	2.240026095120880e+05	6.390492956437171e+04	-8.243468338186064e-01	1.198360626293015e+00	
2215	4.430701253317437e-01	3.885688901958775e-01	8.999971660838849e-01	3.380970706853237e+02	-1.510974076629469e-01	2.280794694439445e+05	6.582956289417874e+04	-7.819480522765599e-01	1.173941287077663e+00	
2216	1.011023318108251e+00	1.319123777073977e-01	1.280139765524407e+00	3.036992117129013e+02	-1.596082817488574e+01	3.089290012552975e+05	1.091219346575183e+05	1.717628621109203e-01	6.876918187928942e-01	
2217	1.021211182177486e+00	8.228313840448129e-02	1.297451099551273e+00	3.004129706141945e+02	-1.351612009236354e+01	3.126028444757885e+05	1.111014003394208e+05	2.153695749934093e-01	6.694043264367882e-01	
2218	1.019906257817578e+00	9.377372028233326e-02	1.292226415620313e+00	3.011597981290887e+02	-1.429016600774998e+01	3.114764284449829e+05	1.105216076492109e+05	2.025970103541216e-01	6.742616244587970e-01	
2219	1.015696314203953e+00	1.116323162077315e-01	1.286209078635147e+00	3.021137629290271e+02	-1.509319164560171e+01	3.101863666699731e+05	1.098466063268617e+05	1.877270436110311e-01	6.801405684195699e-01	
2220	5.549995775179544e-01	-3.870716656760568e-01	1.166955449238644e+00	3.401801742997516e+02	1.668630598374365e+01	2.864069513816614e+05	9.468181870966102e+04	-1.463462093850010e-01	8.659770537624084e-01	
2221	5.930572863140575e-01	-3.835491285308997e-01	1.175002964661443e+00	3.393280919160536e+02	1.808627116224364e+01	2.881223945005971e+05	9.559442574529805e+04	-1.262418987412751e-01	8.569116636981958e-01	
2222	6.332334086013853e-01	-3.773011949593470e-01	1.183204527874233e+00	3.383712993939649e+02	1.940761108410618e+01	2.898658865157603e+05	9.652929036840217e+04	-1.056472637463833e-01	8.475849005240863e-01	
2223	1.777773223609823e-01	-3.319471243836000e-01	1.148821520739889e+00	3.420521138571183e+02	-1.586910990603569e+01	2.825566452039267e+05	9.261017883626230e+04	-1.919834770482556e-01	8.872367064360701e-01	
2224	2.147636814459545e-01	-3.464011926741859e-01	1.133407028735252e+00	3.433378590170759e+02	-1.126385278876225e+01	2.792546508972435e+05	9.087831562655895e+04	-2.301356220577581e-01	9.046241548333618e-01	
2225	2.510319388597106e-01	-3.574722774686702e-01	1.122544317915530e+00	3.441420077689158e+02	-6.722916805773038e+00	2.769246892004079e+05	8.966087940612680e+04	-2.569551785686353e-01	9.169660971494953e-01	
2226	2.868036659471467e-01	-3.667769290618011e-01	1.117503331353235e+00	3.444881131700021e+02	-2.157720128688756e+00	2.758421208028372e+05	8.909723094516323e+04	-2.693720933091178e-01	9.227036218668241e-01	
2227	3.238348087346403e-01	-3.750187204751825e-01	1.118596116452107e+00	3.443524919587545e+02	2.214204195095772e+00	2.760703061865048e+05	8.922591379993968e+04	-2.665372695723697e-01	9.212256769908556e-01	
2228	7.046948054409127e-01	-4.131736465115924e-01	1.200180674151685e+00	3.363801623652145e+02	1.983339586486550e+01	2.934716721691557e+05	9.846735482390187e+04	-6.295260072120583e-02	8.284198480550738e-01	
2229	1.003132823759405e+00	3.674173886305101e-03	1.375494608304832e+00	2.618648886449049e+02	-7.307349032389637e+00	3.279779445726772e+05	1.212127138146658e+05	4.381171313723919e-01	5.422240102753229e-01	
2230	-5.766556637238436e-02	1.410426781734069e-01	1.305642508479152e+00	3.121779482353482e+02	5.785722316142397e+01	3.155859579245790e+05	1.107933219326633e+05	2.085827502701557e-01	7.055093356865821e-01	
2231	-7.057566202959208e-02	6.513471921710499e-02	1.374243442084381e+00	2.935112582336281e+02	4.988102111811228e+01	3.297727225446556e+05	1.190093403615058e+05	3.895778339128374e-01	6.221872175177385e-01	
2232	-6.992595138216942e-02	7.481294402706835e-02	1.364660288402347e+00	2.965293522905920e+02	5.206847920561304e+01	3.278118075487043e+05	1.178407161399704e+05	3.638335831476323e-01	6.345090834093874e-01	
2233	1.011676939583995e+00	-2.052215087290080e-02	1.347723870903988e+00	3.044828067491649e+02	1.541344543903217e+01	3.242249276082622e+05	1.158967369969558e+05	3.210086222937986e-01	6.519562193499612e-01	
2234	-4.995500151641409e-02	-1.714534148103037e-02	1.455878478510221e+00	2.619208910578268e+02	4.706705248124731e+00	3.463347200887681e+05	1.291066305741507e+05	6.120164643066586e-01	5.106688822226367e-01	
2235	7.796806790639077e-01	-3.855206120781324e-01	1.215247644806357e+00	3.342303606604405e+02	2.114159548614236e+01	2.966554807639827e+05	1.002039132007149e+05	-2.469702335318346e-02	8.110997127267623e-01	
2236	6.270071552953968e-03	2.517762742406916e-01	1.204518447757283e+00	3.320436499207808e+02	5.548058162953116e+01	2.944094175168596e+05	9.894610911172719e+04	-5.240586532623131e-02	8.241464803348358e-01	
2237	8.991154648086996e-01	-3.151095609083140e-01	1.242072170127803e+00	3.299644313178450e+02	2.182660501509629e+01	3.023053742833509e+05	1.033140059594807e+05	4.381688078232856e-02	7.801860328791242e-01	
2238	1.072477625110091e-01	-3.392075915663935e-01	1.192478025297049e+00	3.374221386517465e+02	-2.056237310578859e+01	2.918498645074686e+05	9.757372077983135e+04	-8.263894514135590e-02	8.375733347606865e-01	
2239	1.009813928860904e+00	1.498068518886825e-02	1.343134630856915e+00	2.795341187333838e+02	-9.097390155831118e+00	3.216218992935252e+05	1.170010686748834e+05	3.453365380776899e-01	5.962741626970607e-01	
2240	1.018110892797785e+00	-4.284126108734070e-02	1.327347191550217e+00	3.109589424014019e+02	1.651811894278462e+01	3.200558335862909e+05	1.134114896808852e+05	2.662597740845677e-01	6.783129446848342e-01	
2241	1.012995874927173e+00	2.708429225976445e-02	1.329034918279300e+00	2.867323718430774e+02	-1.086750898508392e+01	3.188631767380891e+05	1.151552943775487e+05	3.046749845253224e-01	6.198894820262633e-01	
2242	1.007902880142153e+00	1.294058359707960e-02	1.346935339241419e+00	2.770220561739578e+02	-9.563660319616613e+00	3.223376222718069e+05	1.175265304792000e+05	3.569122184448898e-01	5.887997958515373e-01	
2243	1.614318379615882e-01	3.711709344030031e-01	1.073207827592324e+00	3.442015857506579e+02	3.612558823786845e+01	2.662826276083007e+05	8.419122545106418e+04	-3.774491238618620e-01	9.730886882815194e-01	
2244	1.003681779645565e+00	5.033153682514181e-03	1.369774001541540e+00	2.646761337186784e+02	-8.291504737105795e+00	3.268292900666410e+05	1.204932088375642e+05	4.222667697112410e-01	5.508812857878033e-01	
2245	1.016367935749398e+00	3.486267034764278e-02	1.321888853067042e+00	2.909949896991871e+02	-1.138004683885251e+01	3.175114840583217e+05	1.141733197534697e+05	2.830425380112998e-01	6.335392952534967e-01	
2246	-4.860679169804235e-02	-8.110003951545606e-03	1.460061231237039e+00	2.592204268071238e+02	1.343561953705894e+01	3.471689031878464e+05	1.296383941546161e+05	6.237309698859768e-01	5.042378217997108e-01	
2247	1.002900866960631e+00	2.062581414756872e-04	1.390298791109811e+00	2.645465089894046e+02	4.300206724387784e+00	3.314967644586906e+05	1.225284464055661e+05	4.671021114334630e-01	5.417798507730682e-01	
2248	1.002900866798396e+00	-2.062603959228741e-04	1.398475643029021e+00	2.788647678129624e+02	5.690073482346486e+00	3.341582877733509e+05	1.225372099030879e+05	4.672951672281530e-01	5.694539000810103e-01	
2249	1.016367925454126e+00	-3.486268106462367e-02	1.332391149395103e+00	3.090359005723898e+02	1.628962431157822e+01	3.210642500337011e+05	1.140502608271306e+05	2.803316068152903e-01	6.709395665777552e-01	
2250	2.722487133956208e-01	4.124646057580023e-01	1.001452306261196e+00	3.449878173036269e+02	2.197220143407842e+01	2.506472198673048e+05	7.639367320296327e+04	-5.492255912074990e-01	1.056270039295465e+00	
2251	-6.719819926362718e-02	-1.004272628888918e-01	1.367964906348835e+00	2.990246893022018e+02	-1.971922239466992e+01	3.284724181659929e+05	1.182593011284227e+05	3.730548167235613e-01	6.296948939733162e-01	
2252	-4.995025934080427e-02	1.711643762726364e-02	1.446007814281769e+00	2.656149340425558e+02	3.999894500302365e+01	3.444266316876432e+05	1.277912863016295e+05	5.830400387197644e-01	5.281069064596368e-01	
2253	-4.030791961348596e-02	6.514410432761306e-03	1.476170765688796e+00	2.516619091578373e+02	3.269579545146706e+01	3.505669861829004e+05	1.315011465931033e+05	6.647665440305087e-01	4.868050290489538e-01	
2254	1.031114145947897e+00	-8.796526162755532e-02	1.304196323031969e+00	3.180312646167993e+02	1.636170477093211e+01	3.153275788579521e+05	1.105794479562846e+05	2.038712055506641e-01	7.087141193331604e-01	
2255	1.031119076581327e+00	-7.662643385736150e-02	1.308095389287272e+00	3.167287323004664e+02	1.593297705896375e+01	3.161121642490281e+05	1.110681660420398e+05	2.146374388028220e-01	7.031658162185697e-01	
2256	4.103670616532840e-01	-4.384662482205573e-01	1.146182921850806e+00	3.424963834281822e+02	8.741088006008674e+00	2.819907780822371e+05	9.231438342832192e+04	-1.984997129920976e-01	8.901674569347315e-01	
2257	7.810041496073074e-02	-3.189274267821346e-01	1.208931092240310e+00	3.350755227551333e+02	-2.313947560469044e+01	2.953282469237181e+05	9.946835892039588e+04	-4.090094373665266e-02	8.185939604167043e-01	
2258	-5.911183213330669e-02	-2.953026007010158e-02	1.432716388892148e+00	2.736693770891717e+02	-1.424252999416525e+00	3.416661601498817e+05	1.262112257401208e+05	5.482320357962532e-01	5.439249248500474e-01	
2259	3.829595034562014e-01	4.355204788816735e-01	9.505021545098891e-01	3.425977673468697e+02	8.726557333095508e+00	2.393681399924662e+05	7.103413305735285e+04	-6.672937802387813e-01	1.114682689863513e+00	
2260	9.341019160271907e-02	3.291779138767830e-01	1.121810740768322e+00	3.412651748868011e+02	4.529327813690799e+01	2.767677800641216e+05	8.957816463230543e+04	-2.587773467558107e-01	9.178227858233559e-01	
2261	-4.270358264102495e-02	1.784155566680232e-01	1.271835979531172e+00	3.198936567545529e+02	5.871454773959540e+01	3.085523644575630e+05	1.067868276340705e+05	1.203215350637656e-01	7.458680992758472e-01	
2262	-7.060117138883416e-02	5.471482643303118e-02	1.384192340977557e+00	2.904228111313764e+02	4.732349721300361e+01	3.318154112947432e+05	1.202156311114241e+05	4.161518608663791e-01	6.096469808898857e-01	
2263	-3.213574115977874e-02	1.965839934143802e-01	1.254509480506441e+00	3.233185774455476e+02	5.865737038296487e+01	3.049249481772226e+05	1.047559858655833e+05	7.558303077048954e-02	7.660769163708574e-01	
2264	4.214404796230820e-01	4.394127395210675e-01	9.306381953229746e-01	3.412469653247485e+02	4.301211970261694e+00	2.349607647395896e+05	6.895460211770034e+04	-7.131048844396491e-01	1.138589595354232e+00	
2265	3.082108976570213e-01	4.221200519193204e-01	9.887242374867993e-01	3.446447415793465e+02	1.726413464697139e+01	2.478368153747619e+05	7.504751482673878e+04	-5.788808372383158e-01	1.070646466684198e+00	
2266	1.024365985663004e+00	5.487119528791272e-02	1.309464449948453e+00	2.972761101422226e+02	-1.119507009091228e+01	3.151029578563994e+05	1.125244488380713e+05	2.467186748367904e-01	6.549881240997177e-01	
2267	7.434518078597836e-01	-4.001157084178396e-01	1.207852623974510e+00	3.353059714628288e+02	2.058357783713662e+01	2.950936490252928e+05	9.935077947461235e+04	-4.349116451190576e-02	8.195990018007858e-01	
2268	9.972735321386733e-01	-2.067771353363171e-01	1.271849005122968e+00	3.243077947889449e+02	1.985647125914722e+01	3.085317764025313e+05	1.068117107903633e+05	1.208696994810574e-01	7.450384227284658e-01	
2269	5.421731550041459e-02	-3.008119396578510e-01	1.224476704747264e+00	3.326789404575982e+02	-2.488026797885796e+01	2.986082474999303e+05	1.012650348113265e+05	-1.321005354797213e-03	8.006955808335772e-01	
2270	1.012995866027789e+00	-2.708430003747509e-02	1.340587210299516e+00	3.062754420575583e+02	1.614480129780445e+01	3.227317981636129e+05	1.150592717890244e+05	3.025596513390518e-01	6.599976065101235e-01	
2271	1.007902874902856e+00	-1.294059291571078e-02	1.360430293275145e+00	3.001410243136316e+02	1.521462653118490e+01	3.268205275810853e+05	1.174506296990915e+05	3.552401593857170e-01	6.354081701974882e-01	
2272	6.490776640423828e-01	4.280299184415087e-01	1.064749218279647e+00	3.369480463564439e+02	-2.971668272515534e+01	2.637167030600987e+05	8.399484723885382e+04	-3.817752449937035e-01	9.559416864718517e-01	
2273	6.639268639260542e-01	-4.242355031402581e-01	1.192189437147321e+00	3.374327773922591e+02	1.889312304734933e+01	2.917788405611835e+05	9.755051603787664e+04	-8.315013486754420e-02	8.375591991517558e-01	
2274	9.811722573998277e-01	-2.309213321881567e-01	1.265766918192420e+00	3.255368222137983e+02	2.059370084101752e+01	3.072635431898814e+05	1.060937402440817e+05	1.050531406207413e-01	7.522836503643389e-01	
2275	1.010599263163165e+00	-1.821585343127883e-01	1.278038523594927e+00	3.230348037324168e+02	1.924227369722437e+01	3.098233288647788e+05	1.075414453302576e+05	1.369454136763238e-01	7.377250317969831e-01	
2276	1.251134480360206e-01	3.507961633410963e-01	1.098970602987623e+00	3.429909971700141e+02	4.103736877031063e+01	2.718594551288025e+05	8.702766162921430e+04	-3.149637475500004e-01	9.440248959493887e-01	
2277	1.002665868240362e+00	1.154892782432056e-03	1.385569121910682e+00	2.535157341414769e+02	-1.866254337416884e+00	3.298273205041216e+05	1.226533383151316e+05	4.698534224016512e-01	5.197552480217752e-01	
2278	1.002365758638078e+00	2.131579782581457e-03	1.385743378068380e+00	2.576774326596291e+02	-5.263769736474053e+00	3.300889499417548e+05	1.224486149404355e+05	4.653434612023606e-01	5.287916851315498e-01	
2279	1.020485272778475e+00	1.501399473003633e-01	1.275928024130882e+00	3.054781032648111e+02	-1.460424126370598e+01	3.080973184874886e+05	1.085782014499148e+05	1.597846711852519e-01	6.944282824555352e-01	
2280	1.024365974615874e+00	-5.487122503132297e-02	1.319136318545438e+00	3.135056211863803e+02	1.583942971177002e+01	3.183753567563848e+05	1.124105703985019e+05	2.442099855156219e-01	6.889480746938786e-01	
2281	1.031026981680975e+00	6.458352300450197e-02	1.303179205682879e+00	2.996981420099146e+02	-1.056812865184669e+01	3.138404202235474e+05	1.117344344099328e+05	2.293150226008248e-01	6.641929909725668e-01	
2282	1.420598474704069e-01	-3.607573858888403e-01	1.175057746935765e+00	3.395743577772704e+02	-1.721720136896058e+01	2.881511114577278e+05	9.558359435436022e+04	-1.264805092709056e-01	8.574466252872529e-01	
2283	3.712009934074177e-01	-4.338969103900829e-01	1.139190867459393e+00	3.430056440699994e+02	5.935134626765835e+00	2.804882061660759e+05	9.153358282528429e+04	-2.157003889252165e-01	8.978706498853221e-01	
2284	1.031026976353119e+00	-6.458355626385878e-02	1.313040129663194e+00	3.157908733597491e+02	1.516445714528786e+01	3.171570798353331e+05	1.116380365604437e+05	2.271914225891692e-01	6.978958593060196e-01	
2285	-5.113580942179393e-02	1.583996257956090e-01	1.287485365436122e+00	3.158618407895141e+02	5.883686823680323e+01	3.117755328733023e+05	1.086742282282982e+05	1.619000966721789e-01	7.259480142305770e-01	
2286	-7.057565702767407e-02	-6.513480371973279e-02	1.394204765013798e+00	2.900188303607414e+02	-1.191395153367270e+01	3.338478080664270e+05	1.214529696974476e+05	4.434098572804888e-01	5.961574403026159e-01	
2287	-6.992593617542402e-02	-7.481313984103900e-02	1.387005451563318e+00	2.928012562803256e+02	-1.460828674078130e+01	3.323876785675845e+05	1.205620447631564e+05	4.237831932950098e-01	6.059047732277444e-01	
2288	1.002665867401529e+00	-1.154897572964816e-03	1.402494931637783e+00	2.857784251540152e+02	7.851244217714895e+00	3.354736734620497e+05	1.225343897869445e+05	4.672330413746549e-01	5.828403496788902e-01	
2289	1.002090770594504e+00	-3.996514266581769e-03	1.394973542834402e+00	2.878553178027728e+02	1.601813733073894e+01	3.339060776613600e+05	1.216457513342606e+05	4.476567475208080e-01	5.914937302409209e-01	
2290	1.003681776798609e+00	-5.033158680071330e-03	1.385221025397274e+00	2.912716357323858e+02	1.442645917992435e+01	3.318901568512421e+05	1.204768254278378e+05	4.219058507771536e-01	6.033300032322115e-01	
2291	1.002365757188286e+00	-2.131584214878689e-03	1.401671642293463e+00	2.854587163611543e+02	1.197724527467961e+01	3.352762462232733e+05	1.224629584110408e+05	4.656594412216877e-01	5.828217058665984e-01	
2292	1.011676947106948e+00	2.052213627692998e-02	1.335658010674023e+00	2.835831014566474e+02	-9.878697792197734e+00	3.201699118952801e+05	1.160114407888949e+05	3.235354937457028e-01	6.092304911205541e-01	
2293	1.006013812106944e+00	-7.935273481015637e-03	1.372585178635957e+00	2.962083267500465e+02	1.403380994324990e+01	3.293241266297573e+05	1.189164100565215e+05	3.875306223018551e-01	6.203397059994571e-01	
2294	3.451196519390243e-01	4.298244718888535e-01	9.692737998169170e-01	3.437237420397909e+02	1.300737243404573e+01	2.435325930374706e+05	7.299987292604886e+04	-6.239894406689740e-01	1.092878718631697e+00	
2295	1.006013816035451e+00	7.935269972737531e-03	1.358199624044407e+00	2.713306746969924e+02	-8.019035241652578e+00	3.245664522536022e+05	1.189762406932296e+05	3.888486635391254e-01	5.707061346713541e-01	
2296	1.003132821462921e+00	-3.674178255373844e-03	1.391367189556133e+00	2.891725757971531e+02	1.359304181643419e+01	3.331575842205498e+05	1.212165300753643e+05	4.382012018294273e-01	5.957589398758596e-01	
2297	1.018110904212284e+00	4.284123639389854e-02	1.317347223911544e+00	2.938393678793202e+02	-1.175815255707352e+01	3.166650348217590e+05	1.135366237880400e+05	2.690164205535576e-01	6.426511267922684e-01	
2298	9.233766399957570e-01	-2.946534294074723e-01	1.248385471654073e+00	3.288775689958512e+02	2.166830244199469e+01	3.036316892901369e+05	1.040494019378992e+05	6.001731384818896e-02	7.728881813884892e-01	
2299	9.444784134751141e-01	-2.743245353514640e-01	1.254274759361264e+00	3.278150326025428e+02	2.139739341227565e+01	3.048662649749015e+05	1.047380684862028e+05	7.518831919483737e-02	7.660187912559174e-01	
2300	9.634224484107442e-01	-2.534749183985691e-01	1.259939160373520e+00	3.267356155350984e+02	2.104668675178198e+01	3.060504935620453e+05	1.054036415697644e+05	8.985058620079475e-02	7.593272896587554e-01	
2301	-7.012937189150992e-02	-4.443085414435850e-02	1.409463828400089e+00	2.841740265115552e+02	-4.901571377700907e+00	3.369615969571332e+05	1.233222796760637e+05	4.845898909992541e-01	5.761521905246150e-01	
2302	-7.060117062063079e-02	-5.471480386127087e-02	1.402074088699882e+00	2.873881056051560e+02	-8.631597499690834e+00	3.354733251040168e+05	1.223973101497946e+05	4.642132404082200e-01	5.865825633072796e-01	
2303	-7.012934509570160e-02	4.443084521288687e-02	1.395022260555487e+00	2.868146381118990e+02	4.401816538224681e+01	3.340280426693643e+05	1.215396913437976e+05	4.453202950151045e-01	5.955839721464001e-01	
2304	1.009813923372160e+00	-1.498069568491597e-02	1.356100328860427e+00	3.018676036947359e+02	1.471827426674747e+01	3.259487251983553e+05	1.169084104233775e+05	3.432953196789295e-01	6.415039112908157e-01	
2305	1.002090772970843e+00	3.996510728605341e-03	1.379239441937418e+00	2.605280641436302e+02	-9.881090258505010e+00	3.287643689168267e+05	1.216492272143771e+05	4.477333195511509e-01	5.379329149547758e-01	
2306	-6.922137149016221e-02	-8.685800178569561e-02	1.378123280323026e+00	2.958305418053446e+02	-1.706071060956886e+01	3.305657524310352e+05	1.194833514025083e+05	4.000200777754636e-01	6.171663924274177e-01	
2307	1.999940033034192e-01	3.886070212596185e-01	1.047470715793965e+00	3.446999035607562e+02	3.135690956306193e+01	2.606738304975959e+05	8.139514010659055e+04	-4.390455899820558e-01	1.001835754964767e+00	
2308	2.375844720310409e-01	4.020671910034461e-01	1.023424370671114e+00	3.449418127324847e+02	2.654967849305458e+01	2.554330619212847e+05	7.878317406632665e+04	-4.965859930402820e-01	1.029721614528462e+00	
2309	-4.195724514175950e-02	-1.800420059885210e-01	1.312691602413718e+00	3.147038262207391e+02	-2.704311319408041e+01	3.170586527460256e+05	1.116226587125720e+05	2.268526557173701e-01	6.973937638414240e-01	
2310	-3.071878065575389e-02	-1.991945469915412e-01	1.298026204668807e+00	3.180878575490747e+02	-2.790464005870151e+01	3.140013340443439e+05	1.098907499954599e+05	1.886995082007137e-01	7.145383080731424e-01	
2311	8.129579837403760e-01	-3.698319328254677e-01	1.222304155699677e+00	3.331663384031218e+02	2.151737717471947e+01	2.981442563471774e+05	1.010195568129213e+05	-6.728772053299688e-03	8.029871503733269e-01	
2312	8.435372164384901e-01	-3.530888299855897e-01	1.229030756769943e+00	3.321206858985926e+02	2.174379962593218e+01	2.995622933800374e+05	1.017982012240865e+05	1.042440397074603e-02	7.952601892491008e-01	
2313	8.722085536701266e-01	-3.348764878729044e-01	1.235572423819491e+00	3.310573442974464e+02	2.184713162072799e+01	3.009390280532531e+05	1.025577544528480e+05	2.715701008177347e-02	7.877065639572119e-01	
2314	-4.621656630008698e-02	-6.619053384884279e-04	1.467374702284961e+00	2.564332994682310e+02	2.325204283536148e+01	3.487371436185284e+05	1.304584886904821e+05	6.417972729742094e-01	4.973725185960865e-01	
2315	-5.911179839260055e-02	2.953023331894361e-02	1.418654300058123e+00	2.760777759303120e+02	4.349492080918139e+01	3.387836576832956e+05	1.245015137216510e+05	5.105678712781324e-01	5.620381182810309e-01	
2316	1.018011247881603e+00	-1.573252049212324e-01	1.283823461025918e+00	3.218945297043447e+02	1.872900586423388e+01	3.110359865029273e+05	1.082179521664513e+05	1.518485461926644e-01	7.311073407726085e-01	
2317	1.025508340067221e+00	-1.366272689923799e-01	1.289332059020341e+00	3.208983067708705e+02	1.798134795864813e+01	3.121975100039427e+05	1.088553502903197e+05	1.658901318758530e-01	7.250648803329741e-01	
2318	1.030343280978221e+00	-1.016772460132106e-01	1.299606462318775e+00	3.189339227405209e+02	1.688710865080885e+01	3.143612939273929e+05	1.100468391627960e+05	1.921380803196037e-01	7.137562294350107e-01	
2319	1.029366294525364e+00	-1.169903019290373e-01	1.294764176058613e+00	3.199217391200797e+02	1.733936764668507e+01	3.133450455561103e+05	1.094817604219724e+05	1.796896571757347e-01	7.192012729433638e-01	
2320	-1.859452262257932e-02	-2.200137121090832e-01	1.284717254269238e+00	3.212451049876124e+02	-2.795281161780437e+01	3.112378655292978e+05	1.083079615513889e+05	1.538314112868098e-01	7.305945931101258e-01	
2321	3.248892583390160e-02	-2.815295306415097e-01	1.240092235540433e+00	3.300989740820021e+02	-2.618112679800993e+01	3.018979189648589e+05	1.030748726685388e+05	3.854888505293280e-02	7.827777188426884e-01	
2322	-4.817221208590712e-03	-2.393611030164838e-01	1.270626386091659e+00	3.242500597958918e+02	-2.779053875310739e+01	3.082962893921495e+05	1.066479324160559e+05	1.172617376911258e-01	7.471712675170784e-01	
