"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature"
3199, 1.026527893835980e+00, -1.893423659403102e-02, 1.334968834220582e+00, 3.086096464571698e+02, 9.142163364779730e+00, 3.216219511004062e+05, 1.143677739336605e+05, 2.984440235640347e+02
3200, 1.207652148092916e+00, -3.550743999657567e-01, 1.257326368350459e+00, 3.280477889206233e+02, 9.673461914973609e+00, 3.055270264956744e+05, 1.050778003644291e+05, 2.911342462420124e+02
3201, 1.202373193456996e+00, -3.149807908386505e-01, 1.259631111656319e+00, 3.272875584859775e+02, 9.473976001188372e+00, 3.059856600019258e+05, 1.053723119119537e+05, 2.914160554106692e+02
3202, -2.358400002328592e-01, 3.964613635968104e-01, 1.253585067455925e+00, 3.274406998263481e+02, 2.826039528008340e+01, 3.047230184290215e+05, 1.046560630643990e+05, 2.908311553448093e+02
3203, -2.350550986400114e-01, -4.138302033977316e-01, 1.271078418160519e+00, 3.252874657829168e+02, -1.616071147142548e+00, 3.083868208926901e+05, 1.067051581071842e+05, 2.924444704485720e+02
3204, 1.029814180643277e+00, -8.263539124333309e-01, 1.233376895938731e+00, 3.320204421550786e+02, 1.162143563852083e+01, 3.004847096220063e+05, 1.022962513994531e+05, 2.889310766972681e+02
3205, 5.113122522013693e-01, -1.016002978590659e+00, 1.204680032194260e+00, 3.362625150707409e+02, 7.774435245807441e+00, 2.944221659743491e+05, 9.898663079826458e+04, 2.862431983569952e+02
3206, 1.082591053942626e+00, 6.298849866752250e-02, 1.287460706163446e+00, 3.042832787681050e+02, -3.572963641851330e+00, 3.105837212772123e+05, 1.098484157294406e+05, 2.972283016822870e+02
3207, 1.084278177895702e+00, -7.604187788146649e-01, 1.237341213773852e+00, 3.313300581008192e+02, 1.149070342668571e+01, 3.013154602556779e+05, 1.027604065717377e+05, 2.893121551054298e+02
3208, -1.629412202600309e-01, 6.095216087171107e-01, 1.220588625803022e+00, 3.329331620311094e+02, 2.871754235762585e+01, 2.977865146672341e+05, 1.008170098941918e+05, 2.877364223305521e+02
3209, -2.311269312882358e-01, -1.606424768519311e-01, 1.303530566923595e+00, 3.181678128158248e+02, 3.248274386260641e+00, 3.151593662462187e+05, 1.105303465203911e+05, 2.953865097882624e+02
3210, 1.012396908304666e+00, 3.810345797389288e-03, 1.343159687564978e+00, 2.709312503086092e+02, -1.243651351583869e+00, 3.211540319024990e+05, 1.175313727095657e+05, 3.048291569986346e+02
3211, -1.701914906602474e-01, 5.112255573192279e-02, 1.331759936908086e+00, 3.103243031795467e+02, 2.280860047798099e+01, 3.210348408822736e+05, 1.138735672193518e+05, 2.978703837935013e+02
3212, -2.060523366427463e-01, -7.833113393790947e-02, 1.319880089718592e+00, 3.140580749679627e+02, 7.457730153501315e+00, 3.185592841681180e+05, 1.124696139788935e+05, 2.968459118626156e+02
3213, -2.154804943530720e-01, 1.008710502213553e-01, 1.307302777414578e+00, 3.162717495905851e+02, 2.351759436719390e+01, 3.159350547824308e+05, 1.109864776391314e+05, 2.957496435870402e+02
3214, -2.325952119256840e-01, 1.640821118222778e-01, 1.292987205714824e+00, 3.196743416702190e+02, 2.549855045209314e+01, 3.129672685129649e+05, 1.092792695967221e+05, 2.944244696351014e+02
3215, -1.274348358376793e-01, -1.719947391361347e-03, 1.363357032460300e+00, 3.004092957408677e+02, 1.634201230246192e+01, 3.275034703466652e+05, 1.177234566535760e+05, 3.008040977655852e+02
3216, 1.040100960875691e+00, 2.532776540904609e-02, 1.310429110606645e+00, 2.933918841217449e+02, -3.134704601697778e+00, 3.150499717798113e+05, 1.128809912118470e+05, 3.000803981967046e+02
3217, 1.040213845430696e+00, -2.540986293938055e-02, 1.322686860184833e+00, 3.123372804458932e+02, 8.200272871197440e+00, 3.191002136033860e+05, 1.128789467062411e+05, 2.972940753270034e+02
3218, 1.006497839555651e+00, 6.233192471234071e-04, 1.352526464252652e+00, 2.539052663965387e+02, 1.505907840003134e+00, 3.221106774381733e+05, 1.193109784643618e+05, 3.073017129960147e+02
3219, 1.007121895873289e+00, 1.357066348474451e-03, 1.354238217180380e+00, 2.564295332533898e+02, -1.212456434019908e+00, 3.227494158391432e+05, 1.193883913735671e+05, 3.071124200696534e+02
3220, 1.007838816274756e+00, 2.193414706829743e-03, 1.353737312672217e+00, 2.624724000124936e+02, -1.850839120978253e+00, 3.230764795068400e+05, 1.190520755235660e+05, 3.063606039999513e+02
3221, -2.153818121673211e-01, -1.022701054517528e-01, 1.314194874118488e+00, 3.154372573981307e+02, 5.887752982629674e+00, 3.173714484041873e+05, 1.118008518898563e+05, 2.963573407336394e+02
3222, -2.236769688776054e-01, -1.306276984516349e-01, 1.308950443666425e+00, 3.168452439726888e+02, 4.524371926886411e+00, 3.162870907937926e+05, 1.111725628104790e+05, 2.958726067419203e+02
3223, -2.247013515846017e-01, 1.316184322283132e-01, 1.300139794046706e+00, 3.180468957327172e+02, 2.453218438386358e+01, 3.144538331311308e+05, 1.101285001829628e+05, 2.950801658178654e+02
3224, -2.056550339184586e-01, 7.668877903127490e-02, 1.314529149476213e+00, 3.147147006974960e+02, 2.239349199474392e+01, 3.174478887573515e+05, 1.118335330025193e+05, 2.963685869725737e+02
3225, 1.742413104738688e-01, 9.301064157103626e-01, 1.137124176175317e+00, 3.426547664372119e+02, 2.107076015874860e+01, 2.800540073094337e+05, 9.129277341419189e+04, 2.796783527677892e+02
3226, -2.432105706458677e-01, -2.335894202133369e-01, 1.292208546546775e+00, 3.207015731551352e+02, 1.230587152397399e+00, 3.127935526517306e+05, 1.091987810480145e+05, 2.943848979049579e+02
3227, 1.159537051446342e+00, -1.434437428245349e-01, 1.274624747618374e+00, 3.243689568756617e+02, 8.138397587340879e+00, 3.091272916665237e+05, 1.071313168555102e+05, 2.927955300287914e+02
3228, 1.167347020428248e+00, 1.675301319888942e-01, 1.260920392681255e+00, 3.106155474642483e+02, -3.920996601378417e+00, 3.050537739715473e+05, 1.067156436353103e+05, 2.948293838490300e+02
3229, 1.172346109545353e+00, -1.762215605143385e-01, 1.270810170605091e+00, 3.251166457420222e+02, 8.509201744820363e+00, 3.083266144974373e+05, 1.066840620212398e+05, 2.924483709840303e+02
3230, 1.180979101187887e+00, 2.071348393380190e-01, 1.258334848165367e+00, 3.144026024322739e+02, -4.390157353630948e+00, 3.047429571852809e+05, 1.061830396884691e+05, 2.939607013758429e+02
3231, 1.185179127332797e+00, -2.170266792305412e-01, 1.266796002150517e+00, 3.258815205609962e+02, 8.855055367866962e+00, 3.074841613329843e+05, 1.062147708094531e+05, 2.920845447589638e+02
3232, 1.193001140331811e+00, 2.551299598548208e-01, 1.255975188313200e+00, 3.186632701384566e+02, -4.790930444017476e+00, 3.045214293296043e+05, 1.056348075213777e+05, 2.929923833728822e+02
3233, 1.195521147788349e+00, -2.645251752165771e-01, 1.263055377634601e+00, 3.266966971004164e+02, 9.238730359251292e+00, 3.067076799158660e+05, 1.057691522876997e+05, 2.917205184009209e+02
3234, 1.201838144554566e+00, 3.110379700008350e-01, 1.253235062895141e+00, 3.223977491343182e+02, -5.155596719904597e+00, 3.041815226806417e+05, 1.050808471749737e+05, 2.920931509878992e+02
3235, 1.204873110453260e+00, 3.699671005725937e-01, 1.250086200562196e+00, 3.250322981820720e+02, -5.484496687719672e+00, 3.036725844426088e+05, 1.045620277613125e+05, 2.913831145317408e+02
3236, 1.201657212255587e+00, 4.326635125886633e-01, 1.246437220003372e+00, 3.267132131817552e+02, -5.836662296168038e+00, 3.029830726365760e+05, 1.040603019274995e+05, 2.908338938507205e+02
3237, 1.192238135889587e+00, 4.964334021222060e-01, 1.242741826329106e+00, 3.284018693318694e+02, -6.275276870652170e+00, 3.022856231993190e+05, 1.035514850120834e+05, 2.902724117457702e+02
3238, 1.173530147889937e+00, 5.666351987090683e-01, 1.238777399142804e+00, 3.302194602503610e+02, -6.706835563939476e+00, 3.015395250456757e+05, 1.030033037444542e+05, 2.896598000715300e+02
3239, 1.148495122730071e+00, 6.365304153522903e-01, 1.234073007987630e+00, 3.316602813201727e+02, -7.110203266133386e+00, 3.006013834153539e+05, 1.024054501779897e+05, 2.890763503296606e+02
3240, 1.109841145188851e+00, 7.112304188647046e-01, 1.228339872802479e+00, 3.326927779884979e+02, -7.545947913379414e+00, 2.994041854335166e+05, 1.017306017792561e+05, 2.885116863701380e+02
3241, 1.059946080163267e+00, 7.896005112709089e-01, 1.220470848511608e+00, 3.337766439754018e+02, -8.141606607383890e+00, 2.977373920035636e+05, 1.008277226503475e+05, 2.877947669859814e+02
3242, -2.433629409683182e-01, 2.324096677106187e-01, 1.279766278022648e+00, 3.224253003592659e+02, 2.665403337592513e+01, 3.102046080022532e+05, 1.077244014391618e+05, 2.932336273296143e+02
3243, -2.455500066038499e-01, 3.049691204500676e-01, 1.267617207128444e+00, 3.248590174022221e+02, 2.753330881213168e+01, 3.076655712314916e+05, 1.062959505752645e+05, 2.921184176769420e+02
3244, -2.458382077886433e-01, 2.672049259502879e-01, 1.273668411986903e+00, 3.236704976964804e+02, 2.712975753473849e+01, 3.089312507174006e+05, 1.070063966087816e+05, 2.926737059813852e+02
3245, 9.825478120713754e-01, 8.653601456238966e-01, 1.211435342598321e+00, 3.353909355427207e+02, -8.515249544325934e+00, 2.958552080772645e+05, 9.975923606423776e+04, 2.868687363528022e+02
3246, 8.802845681431806e-01, 9.341544833423383e-01, 1.197685151753156e+00, 3.374049527887997e+02, -9.023741278633949e+00, 2.929628598648005e+05, 9.816119096356651e+04, 2.855140593846697e+02
3247, 7.563664237690860e-01, 9.873117626634572e-01, 1.166405449258848e+00, 3.401897786048680e+02, -9.582574581872862e+00, 2.862632274680880e+05, 9.464583109248921e+04, 2.826716764058522e+02
3248, 6.258654350365787e-01, 1.015012957161950e+00, 1.123643932406357e+00, 3.435881968120072e+02, -6.423400877588583e+00, 2.771174338082108e+05, 8.982712806130518e+04, 2.784897075048123e+02
3249, 1.146657060311196e+00, -1.166418232719779e-01, 1.278726533079613e+00, 3.238205175164254e+02, 7.808067370253936e+00, 3.100087937205001e+05, 1.075933327041275e+05, 2.931149897400573e+02
3250, 1.104369071421080e+00, -7.314113385270544e-02, 1.291095055045146e+00, 3.214795590191980e+02, 7.774380441208769e+00, 3.126196327860553e+05, 1.090289631877146e+05, 2.941805866686929e+02
3251, 1.133484050725298e+00, -9.257359889057251e-02, 1.282989457188793e+00, 3.233029096385570e+02, 7.398307946347824e+00, 3.109292930263043e+05, 1.080692439898338e+05, 2.934332818920716e+02
3252, 1.137915037869229e+00, 1.026147048882659e-01, 1.269615417925130e+00, 3.070515559882239e+02, -2.901971326021443e+00, 3.067583074767074e+05, 1.078501512126561e+05, 2.959231327270564e+02
3253, -1.466453184648999e-01, -6.392226952341102e-01, 1.247727488831614e+00, 3.297368761234326e+02, -3.235661429223293e+00, 3.034971417578717e+05, 1.039692692405294e+05, 2.902789835127878e+02
3254, -1.042909293739727e-01, -7.008913150101980e-01, 1.240571711895871e+00, 3.309772636936318e+02, -3.264321004659679e+00, 3.019941945699793e+05, 1.031354010207416e+05, 2.896117867122992e+02
3255, -5.109014021328054e-02, -7.668315667666351e-01, 1.232921581506959e+00, 3.322475966710622e+02, -2.953538635453732e+00, 3.003854059385764e+05, 1.022459368175272e+05, 2.888956144083277e+02
3256, -2.866823750607849e-01, -2.501537502237365e-01, 1.285075473752810e+00, 3.223354580613554e+02, 3.012557813694595e+00, 3.113104309318935e+05, 1.083524804915392e+05, 2.937247672456400e+02
3257, -2.796788671845432e-01, 2.096731025848354e-01, 1.280013476836768e+00, 3.226500520859520e+02, 2.350464363062355e+01, 3.102585725899097e+05, 1.077511755203368e+05, 2.932498643675588e+02
3258, 5.891759025216758e-01, -1.138211010739041e+00, 1.211216079636344e+00, 3.353769879047881e+02, 8.328037826103321e+00, 2.958053120197357e+05, 9.973797915092570e+04, 2.868595296997523e+02
3259, 1.067282134015240e+00, -9.348497765839250e-01, 1.232817508608186e+00, 3.321345939144661e+02, 1.063930036675561e+01, 3.003661875725992e+05, 1.022319690432041e+05, 2.888805333718778e+02
3260, -1.062342748419344e-01, 8.363534182641288e-01, 1.198034960382154e+00, 3.363761579095749e+02, 2.516651794666662e+01, 2.930236024116440e+05, 9.821462411903354e+04, 2.855860650822963e+02
3261, -2.922219147911362e-01, -3.946512750440845e-01, 1.271396744363718e+00, 3.252687286682805e+02, 1.035872330951114e+00, 3.084565473053028e+05, 1.067393768578330e+05, 2.924650087017321e+02
3262, -2.420336113804087e-01, 6.117671440557577e-01, 1.230211774411706e+00, 3.316781258484656e+02, 2.586746799918824e+01, 2.998140661555184e+05, 1.019320570021902e+05, 2.886431493119970e+02
3263, 4.298765583552620e-01, 1.133341902391180e+00, 1.117458315639602e+00, 3.445812814739540e+02, 6.546168303663696e+00, 2.758452361847602e+05, 8.907929489287334e+04, 2.776999389857166e+02
3264, 1.055858912050331e+00, 4.084889233798503e-02, 1.300498331853520e+00, 2.992089917830962e+02, -4.028165517701695e+00, 3.131826426119248e+05, 1.115026054127904e+05, 2.986796001360763e+02
3265, 1.009106847895564e+00, -1.724858587640554e-03, 1.365172209825530e+00, 2.898149405484807e+02, 6.543322587624486e+00, 3.272581293892288e+05, 1.185919090209394e+05, 3.026202365893446e+02
3266, 1.012475826110135e+00, -1.945428460991223e-03, 1.357852188133073e+00, 2.933620128209944e+02, 5.740674169306238e+00, 3.258129878246589e+05, 1.176442528802251e+05, 3.018203822827634e+02
3267, 1.065004895719420e+00, -4.366096806702782e-02, 1.306523846138432e+00, 3.170449156200272e+02, 8.121115849527124e+00, 3.157793278324460e+05, 1.109146250885022e+05, 2.957343831787521e+02
3268, -1.530825652534023e-02, -9.325753212071791e-01, 1.226998929100315e+00, 3.331946638779869e+02, -6.628223818662654e-01, 2.991380606681843e+05, 1.015591818442085e+05, 2.883403061112484e+02
3269, 2.836262174030677e-01, -1.098159881471299e+00, 1.209960660460597e+00, 3.357160553508951e+02, 3.639989429955139e+00, 2.955463992560363e+05, 9.958679372408809e+04, 2.867218862983036e+02
3270, 4.285694909399446e-01, -1.130707903101957e+00, 1.208547187130425e+00, 3.358639157509257e+02, 6.084938244035718e+00, 2.952468404394694e+05, 9.942481138764443e+04, 2.865903145975899e+02
3271, 1.025046832387487e+00, -1.314561234452881e-02, 1.338062711526756e+00, 3.078055255148673e+02, 7.770086571070777e+00, 3.222826263295378e+05, 1.147426211541618e+05, 2.987298657645583e+02
3272, -2.106376229331927e-01, 6.802452953235683e-01, 1.221479302480307e+00, 3.329782918830526e+02, 2.592394300975186e+01, 2.979704007818206e+05, 1.009239795836689e+05, 2.878316849027010e+02
3273, -8.527591201967344e-02, -8.650825314335976e-01, 1.233767527217971e+00, 3.321119410918274e+02, -1.128678206986611e+00, 3.005626758157706e+05, 1.023449409020898e+05, 2.889770740508280e+02
3274, 1.019947884162731e+00, 1.050628250221032e-02, 1.332199599640766e+00, 2.827673647223671e+02, -1.989249092221561e+00, 3.193403868681976e+05, 1.157317464460688e+05, 3.026310978819681e+02
3275, 1.019947880752003e+00, -1.050630639376054e-02, 1.345881082721232e+00, 3.059236622825491e+02, 7.888630272705884e+00, 3.239355414682407e+05, 1.156574569516540e+05, 2.993624299334334e+02
3276, 1.815045037059068e-01, 1.056957722946624e+00, 1.144061439385950e+00, 3.423090958708500e+02, 1.847508412691154e+01, 2.815400378604194e+05, 9.207221534395948e+04, 2.803558290231827e+02
3277, 1.016670805870704e+00, -7.033876114871126e-03, 1.351525712821394e+00, 3.036992525714944e+02, 7.254287747519919e+00, 3.251011444912248e+05, 1.163839124821495e+05, 2.999846173761308e+02
3278, -1.631604269115647e-01, 3.492747642473250e-02, 1.337269383214580e+00, 3.082588318808096e+02, 2.132644371298756e+01, 3.221337164973016e+05, 1.145738918018798e+05, 2.984675420259688e+02
3279, -1.960606881719553e-01, -5.400753010713868e-02, 1.325070083580093e+00, 3.123146773337774e+02, 9.257962504274140e+00, 3.196135760067357e+05, 1.131101845077655e+05, 2.973672983499222e+02
3280, -2.928936010191740e-01, 3.288465308971040e-01, 1.263360216629338e+00, 3.259017656957475e+02, 2.470962536125138e+01, 3.067729895189342e+05, 1.057983377541036e+05, 2.917306051395112e+02
3281, 1.028737916589955e+00, 1.605238557720289e-02, 1.321536330190006e+00, 2.881228950358125e+02, -2.479262911907787e+00, 3.172291237201201e+05, 1.143273411914357e+05, 3.013709187927404e+02
3282, -2.372246333056057e-01, -7.997011631578339e-02, 1.310024692409531e+00, 3.165328040192247e+02, 8.532440353658636e+00, 3.165128043659455e+05, 1.112976517208716e+05, 2.959626210931048e+02
3283, 1.065286946091618e+00, 4.326296674363248e-02, 1.295561781879036e+00, 3.005071680734508e+02, -3.299433622296825e+00, 3.121560855619561e+05, 1.109201513342262e+05, 2.982515233713713e+02
3284, -2.696420386903278e-01, -1.696530879423631e-01, 1.295131712058275e+00, 3.201133340375281e+02, 4.851284994457534e+00, 3.134105918543951e+05, 1.095363358973213e+05, 2.946284066357210e+02
3285, -2.711886083963481e-01, 1.731561284998501e-01, 1.285954884383133e+00, 3.214363589272465e+02, 2.296536885767811e+01, 3.115008874515068e+05, 1.084491287955580e+05, 2.937857187998410e+02
3286, 2.993890779168588e-01, 1.102101855080398e+00, 1.126421573198255e+00, 3.438383348526196e+02, 1.354810363968702e+01, 2.777681778813113e+05, 9.008346364673314e+04, 2.785957339865948e+02
3287, -2.535706140634967e-01, -5.758855014420174e-01, 1.257302435794221e+00, 3.279650733972746e+02, -6.059040622659919e-01, 3.055022248108509e+05, 1.050910119147161e+05, 2.911763932708110e+02
3288, 1.183801095363307e+00, 1.402410084483408e-01, 1.260285647906480e+00, 3.094005425957170e+02, -2.613559508580283e+00, 3.048254251609331e+05, 1.067374990043068e+05, 2.950382865977505e+02
3289, 1.177570181592585e+00, -7.655605443580964e-01, 1.239809933585716e+00, 3.309637189713375e+02, 1.031442974969345e+01, 3.018352543224163e+05, 1.030469760226423e+05, 2.895412768647157e+02
3290, 5.688643306008032e-01, 1.142082988410649e+00, 1.127030463859493e+00, 3.437589377354171e+02, -1.242172533133678e+00, 2.778720795213204e+05, 9.017836933124821e+04, 2.787385701191323e+02
3291, -2.790908016782674e-01, -2.087887611304530e-01, 1.289983336263149e+00, 3.212300042789483e+02, 3.879005294079460e+00, 3.123331711781463e+05, 1.089324784718950e+05, 2.941735558263331e+02
3292, 1.128566036349794e+00, 8.202346481127740e-02, 1.273896378371481e+00, 3.068917379465026e+02, -2.254024649578914e+00, 3.077103319221000e+05, 1.082968045298897e+05, 2.961501006870713e+02
3293, 1.670671462697949e-01, -1.052688755006826e+00, 1.214371096115763e+00, 3.350981958287256e+02, 1.662780934315699e+00, 2.964768370761440e+05, 1.000966244144110e+05, 2.871430806122897e+02
3294, -2.291238045000141e-01, -6.418820693912154e-01, 1.252275236037484e+00, 3.289328653037517e+02, -9.309201766778045e-01, 3.044512271811222e+05, 1.045003126215914e+05, 2.907020822536370e+02
3295, 1.095731979976976e+00, -6.073365132906049e-02, 1.294419418334163e+00, 3.204770707243694e+02, 7.508481634883274e+00, 3.132993269295130e+05, 1.094420440342588e+05, 2.945367711672237e+02
3296, 9.865290255557346e-01, -1.008060121320218e+00, 1.228720049852003e+00, 3.327874704378492e+02, 1.060101859220845e+01, 2.995033084609400e+05, 1.017565487281852e+05, 2.884959819784552e+02
3297, -2.630855450781217e-02, 9.190992148413782e-01, 1.182029309901004e+00, 3.383671366876328e+02, 2.397125754792920e+01, 2.896290695484780e+05, 9.638223913083940e+04, 2.840528239704557e+02
3298, 1.235259252950212e+00, -6.050236391678941e-01, 1.245653118327763e+00, 3.299590791798292e+02, 9.764677676342416e+00, 3.030621433923080e+05, 1.037290808425740e+05, 2.900906661443134e+02
3299, 1.035177847523906e+00, 2.031956504643427e-02, 1.315634247578350e+00, 2.908393774096231e+02, -2.820832693084232e+00, 3.160684038488792e+05, 1.135673283343030e+05, 3.007104941264723e+02
3300, -1.680164481519644e-01, 7.555782227432482e-01, 1.211063207540331e+00, 3.345388446680992e+02, 2.571265031074961e+01, 2.957745143801655e+05, 9.971831056388123e+04, 2.868391632996752e+02
3301, 1.078765018316828e+00, 5.471368597197259e-02, 1.290123246645746e+00, 3.033790516638929e+02, -3.292107838072809e+00, 3.111221194657910e+05, 1.101789418371251e+05, 2.975073787662849e+02
3302, 1.016670809212752e+00, 7.033859525477425e-03, 1.337485301063124e+00, 2.798998003843907e+02, -1.191594079601394e+00, 3.203903159596320e+05, 1.164408098731744e+05, 3.032819367849545e+02
3303, 1.024477849104122e+00, 1.375712349217403e-02, 1.325283767305231e+00, 2.858573394487918e+02, -2.473490173278419e+00, 3.179372738549036e+05, 1.148423753803840e+05, 3.018725570644852e+02
3304, 1.030435931274805e+00, -1.683029820144429e-02, 1.332016398477370e+00, 3.095360391930275e+02, 7.862006518550038e+00, 3.210301508612060e+05, 1.140166864113387e+05, 2.981873319034754e+02
3305, 1.027449855190664e+00, -1.489456569977461e-02, 1.335565180275840e+00, 3.086799872242057e+02, 7.951976917620234e+00, 3.217775392572833e+05, 1.144329303113876e+05, 2.984807150864201e+02
3306, -2.916747082455187e-01, 3.795331034793525e-01, 1.257301506874791e+00, 3.270198617846193e+02, 2.504808426648410e+01, 3.055027868098617e+05, 1.050899610445966e+05, 2.911736967424810e+02
3307, 7.486905259992714e-01, -1.118836112149107e+00, 1.217115163917477e+00, 3.344242024422962e+02, 9.842956650020339e+00, 2.970453869601251e+05, 1.004244260239062e+05, 2.874339282172669e+02
3308, 1.014264799446490e+00, -4.478681011308661e-03, 1.355932860641551e+00, 3.014576982161446e+02, 6.602900967822001e+00, 3.259549299975042e+05, 1.169712280375420e+05, 3.005184975246978e+02
3309, 1.046503925687265e+00, -2.307631189282784e-02, 1.318951278030233e+00, 3.130950207033611e+02, 7.337497419847060e+00, 3.183193740311799e+05, 1.124549741746857e+05, 2.970162854708569e+02
3310, -2.914641330647120e-01, -2.948442140223196e-01, 1.280454470056589e+00, 3.233425741990017e+02, 2.274582238473951e+00, 3.103463333518191e+05, 1.078075201795372e+05, 2.933021598509496e+02
3311, -2.628037054201690e-01, 5.496733664036685e-01, 1.237585268110187e+00, 3.304569651967269e+02, 2.577931151216822e+01, 3.013635898658753e+05, 1.027904769014934e+05, 2.893397456184339e+02
3312, 1.249080136849543e+00, -5.403997364389717e-01, 1.248206559074599e+00, 3.296438626558196e+02, 9.450616427675651e+00, 3.036079751275805e+05, 1.040174860204203e+05, 2.903021405368444e+02
3313, 1.258147184973705e+00, -4.695339123298063e-01, 1.250557806163554e+00, 3.290737799084031e+02, 9.197043649312770e+00, 3.040898730169508e+05, 1.043038214633119e+05, 2.905539568252968e+02
3314, 1.078438026656483e+00, -5.452265207028530e-02, 1.300636734982367e+00, 3.188408949614554e+02, 8.104407445272106e+00, 3.145792842907261e+05, 1.101893448697362e+05, 2.951303890219718e+02
3315, -2.931842145631918e-01, -3.419358807059463e-01, 1.275996345145710e+00, 3.243174955450877e+02, 1.593932450767613e+00, 3.094175820217001e+05, 1.072804058778976e+05, 2.928878275980287e+02
3316, 1.210420211408439e+00, -6.853166507038713e-01, 1.242813201877130e+00, 3.304042899737670e+02, 1.006167733039909e+01, 3.024624294868309e+05, 1.034009564304390e+05, 2.898338082532179e+02
3317, 8.856584518542793e-01, -1.071097132373470e+00, 1.223635775530001e+00, 3.335131109979610e+02, 1.044039231536894e+01, 2.984268405755652e+05, 1.011725110351492e+05, 2.880319789865050e+02
3318, 1.012475827227200e+00, 1.945425230838493e-03, 1.342653183967176e+00, 2.676092306616598e+02, 7.194849398865951e-01, 3.207773991077106e+05, 1.176432430876740e+05, 3.052344072687842e+02
3319, 6.785366578511118e-02, -9.956805685614899e-01, 1.220407450866595e+00, 3.342167734404181e+02, 2.541724917929683e-01, 2.977501585825694e+05, 1.007945514217299e+05, 2.877150310498412e+02
3320, -1.355324959101748e-01, 1.618431937569828e-02, 1.356690217643217e+00, 3.028639027209385e+02, 2.018209145716024e+01, 3.261656700304917e+05, 1.168841165101398e+05, 3.001270574302706e+02
3321, 7.130882380205703e-02, 9.938480499106692e-01, 1.163657020225413e+00, 3.404213097099903e+02, 2.182182487799600e+01, 2.857221650799076e+05, 9.428935447087945e+04, 2.822721387338684e+02
3322, -2.846004070873045e-01, -4.546576275646548e-01, 1.266585434285789e+00, 3.261677210869074e+02, 3.902155286160920e-01, 3.074453689076644e+05, 1.061793542614240e+05, 2.920356936887388e+02
3323, -2.778981915120055e-01, 4.904250574832209e-01, 1.244468431527479e+00, 3.293435402230349e+02, 2.555528587976784e+01, 3.028133743214183e+05, 1.035885063087462e+05, 2.899733138789003e+02
3324, -2.728063138728313e-01, -5.124593871420066e-01, 1.262036548481823e+00, 3.270790411432155e+02, -1.169940953103394e-01, 3.064949183849118e+05, 1.056443041702040e+05, 2.916114014343249e+02
3325, 1.046426922627435e+00, 2.302863365486919e-02, 1.306839828005865e+00, 2.940157904356699e+02, -1.983305521742649e+00, 3.142847533131847e+05, 1.124836313757853e+05, 2.998453457112472e+02
3326, 1.051762977180857e+00, 2.718815382746840e-02, 1.303700632355079e+00, 2.960061617181921e+02, -2.166630877487256e+00, 3.137029702491869e+05, 1.120387857735815e+05, 2.993786754632071e+02
3327, 1.008341883425933e+00, -1.036805681292056e-03, 1.365949485998510e+00, 2.833026280655311e+02, 6.570398983121843e+00, 3.269881174133704e+05, 1.190373379013930e+05, 3.035840232699892e+02
3328, 1.258448173419979e+00, -3.902075953214061e-01, 1.254102251501540e+00, 3.286260136252992e+02, 8.823793700127629e+00, 3.048476394100250e+05, 1.047039513636915e+05, 2.908442413898268e+02
3329, -2.865285877321334e-01, 4.330039902465780e-01, 1.250959381857987e+00, 3.281753841007272e+02, 2.538498434916774e+01, 3.041737689360805e+05, 1.043478452197120e+05, 2.905832803029396e+02
3330, 1.099235053460252e+00, 6.338192731436450e-02, 1.282669809285926e+00, 3.054242953611619e+02, -2.660252414203089e+00, 3.095836315174162e+05, 1.092870624971524e+05, 2.968138931845821e+02
3331, 1.127080150885384e+00, -8.512355498906304e-01, 1.236501304416220e+00, 3.315404506242054e+02, 1.053028286659335e+01, 3.011417527566687e+05, 1.026597191076830e+05, 2.892250055572967e+02
3332, -1.484926969054556e-01, -7.079240130906205e-03, 1.348745785594866e+00, 3.046536684500270e+02, 1.588520770170097e+01, 3.244684402143446e+05, 1.159869700317922e+05, 2.995776764310839e+02
3333, 1.014264801891083e+00, 4.478682701532934e-03, 1.339871169555399e+00, 2.740799407431890e+02, -7.082880068502778e-01, 3.205815129699975e+05, 1.170195397386368e+05, 3.042465684228366e+02
3334, -1.662458715042327e-01, -2.339080456059085e-02, 1.341412649108523e+00, 3.072878087876427e+02, 1.199147589763477e+01, 3.229719070305444e+05, 1.150887626390326e+05, 2.988827626392250e+02
3335, -1.952591771725601e-01, 5.300055923412943e-02, 1.321321567352491e+00, 3.131205634943738e+02, 2.113149902906802e+01, 3.188625359769203e+05, 1.126370570898675e+05, 2.969635295977498e+02
3336, -2.609149518105304e-01, 1.400043388844693e-01, 1.292184475130692e+00, 3.201474227089227e+02, 2.232226880950026e+01, 3.128037569807869e+05, 1.091806432735448e+05, 2.943414839876255e+02
3337, 1.041092889916652e+00, -1.907344258647076e-02, 1.323177883927552e+00, 3.119048342692393e+02, 7.190106648285251e+00, 3.191950735498306e+05, 1.129655218339961e+05, 2.974116831712080e+02
3338, 1.007486916920738e+00, 7.762698348687493e-05, 1.357568463362470e+00, 2.659852816809607e+02, 3.861534034416783e+00, 3.239733556363300e+05, 1.191643679824086e+05, 3.057841838838522e+02
3339, 1.008341884254187e+00, 1.036798318942394e-03, 1.351255660574788e+00, 2.587918013141259e+02, 1.846561076537649e-01, 3.221729127888716e+05, 1.189564250650389e+05, 3.066766588572788e+02
