"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2716, 1.034617933588456e+00, -3.688363045278842e-02, 1.099171077892385e+01, -5.211897782396567e-02, -4.902866158212415e-01, 3.253382077189225e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2717, 1.028369136337730e+00, -3.653031438080190e-01, 3.111550283022605e+01, -1.301412404215656e-01, -1.440896893397544e-01, 9.459616346381600e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2718, -1.172255251223577e-01, -8.124921833417748e-02, 5.805296432310818e+00, -1.000955425467202e-01, 5.001171707653753e-02, 5.643027976477206e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2719, -1.153501639655918e-01, -6.907104902958476e-02, 7.613986424137278e+00, -1.289424238063590e-01, 4.482722289515027e-02, 1.360499479733454e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2720, -1.153501571410066e-01, 6.907087997957860e-02, -7.396785838718155e+01, 6.070046942441378e-01, 1.568753882442681e-02, -2.176530832323441e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2721, 2.184019015456273e-01, 5.795594845020104e-01, 1.016968061865558e+00, 6.717090819691046e-02, 9.524093709814246e-02, 3.286623091760662e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2722, 9.511555996708012e-01, -4.695206920203887e-01, 3.829726437779147e+01, -1.595603679134343e-01, -1.145679882991740e-01, 1.167354668237838e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2723, -7.901181954964351e-02, 2.565601114378268e-02, -9.751306661789226e+01, 8.168349815145783e-01, 1.940069397847284e-02, -3.000102412258689e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2724, 1.072405184311620e+00, -2.193321930808851e-01, 2.112915498076439e+01, -8.942033663067073e-02, -1.971898145892800e-01, 6.413856686765626e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2725, 1.073259167294387e+00, -1.329767990907069e-01, 1.325923132221364e+01, -5.707075426910323e-02, -2.536238631480534e-01, 4.005297049308766e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2726, 1.074562159718970e+00, -1.828372676874270e-01, 1.844254763205108e+01, -7.847062426982933e-02, -2.170774077996884e-01, 5.582643655102626e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2727, 1.074197249892422e+00, -1.578862425753002e-01, 1.623702226881428e+01, -6.942491977039145e-02, -2.339756029451789e-01, 4.905837864920811e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2728, -1.018097648123796e-01, -2.483872732146896e-01, 9.754597094160811e+00, -5.899468181188219e-02, 7.667961207464428e-02, 3.101371521538193e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2729, -9.259378901233349e-02, -2.773954483946801e-01, 1.298134730342963e+01, -7.053736741047757e-02, 7.740016578946994e-02, 3.968051647466764e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2730, -4.235382052358039e-02, -3.715902721946704e-01, 2.371215874462400e+01, -1.101316376652578e-01, 7.646343796153003e-02, 7.171506652249467e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2731, -7.910498824629468e-02, -3.077378198603954e-01, 1.637327876825641e+01, -8.275786694053873e-02, 7.795792382194858e-02, 4.935242942190948e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2732, -6.215934111962530e-02, -3.407779938022706e-01, 2.002251674610625e+01, -9.616326813445394e-02, 7.751215801433177e-02, 6.029799513538213e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2733, -1.182600518099741e-01, -1.631349131608073e-01, 1.114503610234641e+00, -2.592853900108791e-02, 6.925979887293286e-02, 2.923575100342149e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2734, -1.149216114841500e-01, -1.900752685554578e-01, 3.209376237490507e+00, -3.382079440244839e-02, 7.253822845037798e-02, 1.209651085874268e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2735, 1.073346147897931e+00, 1.451796848636827e-01, -1.015071362299299e+02, 4.436230035571999e-01, -1.661792385219226e-01, -3.116842291263914e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2736, 1.073244122447905e+00, 1.778725275810877e-01, -1.003380682134565e+02, 4.358934369039152e-01, -1.372221161542276e-01, -3.079472277394755e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2737, 1.070813101608548e+00, 2.126113522432465e-01, -9.889689392423423e+01, 4.267534170274010e-01, -1.125750161914647e-01, -3.033611048923813e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2738, 1.067913223340188e+00, 2.487217749812266e-01, -9.677937355613918e+01, 4.148599428419152e-01, -9.186809280066045e-02, -2.968889577406011e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2739, 1.057142188922781e+00, 2.951179014696272e-01, -9.507849426338052e+01, 4.047216981579714e-01, -6.957465954309967e-02, -2.916310664282829e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2740, 1.045635151561006e+00, 3.324567955369493e-01, -9.377856276777432e+01, 3.973431958004896e-01, -5.397712363218671e-02, -2.876670133748833e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2741, 1.026252194448362e+00, 3.702664192728125e-01, -9.321805956864449e+01, 3.935716271480246e-01, -3.843327595023998e-02, -2.859148074228386e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2742, 1.002756158836103e+00, 4.076622378895580e-01, -9.257668433831489e+01, 3.897767574136352e-01, -2.369478411683533e-02, -2.839859764414123e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2743, 9.746146541644845e-01, 4.436217329850703e-01, -9.191864208165218e+01, 3.861457071832401e-01, -9.630370008293622e-03, -2.820008991681860e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2744, 9.416979190944824e-01, 4.781418623995351e-01, -9.113550427935444e+01, 3.821493632866394e-01, 4.018112113296488e-03, -2.796293058684675e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2745, 9.039399107823937e-01, 5.110517366937510e-01, -9.016327674552269e+01, 3.775047933923484e-01, 1.733702285062699e-02, -2.766759567819175e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2746, 8.618653887256045e-01, 5.415042814369906e-01, -8.899922775059572e+01, 3.722292464385593e-01, 3.017898909903741e-02, -2.731063140969346e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2747, 8.166017763040766e-01, 5.685334227908453e-01, -8.771518684476122e+01, 3.666299092303938e-01, 4.248848667780011e-02, -2.691324705119615e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2748, 7.418426632356572e-01, 5.996902816015428e-01, -8.589761956216043e+01, 3.591386094751412e-01, 6.051329378581417e-02, -2.634681565463297e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2749, -8.363095231729759e-02, 2.962976509249387e-01, -7.344935390473841e+00, 1.773525633909091e-01, -5.533688205752784e-03, -2.231147611169400e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2750, -9.496190050339316e-02, 2.686075009723737e-01, -1.423342201772957e+01, 2.172222772627179e-01, -7.505652118436521e-03, -4.367752632835395e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2751, 6.576374723346489e-01, 6.257297970408835e-01, -8.298478829486959e+01, 3.480318770273570e-01, 7.767328569184254e-02, -2.546117049784234e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2752, 5.867755681352945e-01, 6.353211092623905e-01, -7.936752081450999e+01, 3.354289632126393e-01, 8.850017355761315e-02, -2.435044334728437e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2753, 5.138317459103275e-01, 6.380254483760008e-01, -7.228474772147554e+01, 3.115788678597602e-01, 9.845232371637087e-02, -2.217027103242146e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2754, 1.066875084861626e+00, -9.315897024844765e-02, 7.928221046958190e+00, -3.484692546012375e-02, -2.981087597884571e-01, 2.351421034305330e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2755, 1.063236998039256e+00, 8.129587818382566e-02, -1.041535440012126e+02, 4.596691041911047e-01, -2.538835975193166e-01, -3.193327099298729e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2756, 1.063056054124597e+00, -7.966945522319850e-02, 5.881170174454823e+00, -2.633842746010877e-02, -3.195826682254755e-01, 1.707817089455500e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2757, 4.290115881277711e-01, -6.336963537373758e-01, 5.771198047267662e+01, -2.393868755816300e-01, -1.847793052966122e-02, 1.760869712849947e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2758, 6.270161369487770e-01, -6.317587156218226e-01, 5.267714353306191e+01, -2.183226211797477e-01, -5.245154564131341e-02, 1.606801682610574e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2759, 8.356296805465398e-02, -5.015180003772268e-01, 4.285294467124232e+01, -1.843371010089808e-01, 5.836346326083694e-02, 1.308304305073635e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2760, 1.294966782780176e-01, -5.345151844239333e-01, 4.806775999837045e+01, -2.044008420852159e-01, 4.809200640002239e-02, 1.467652907925975e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2761, 1.769716387847767e-01, -5.614455862744436e-01, 5.225491818170517e+01, -2.203655590867639e-01, 3.665173483823490e-02, 1.595334210011828e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2762, 2.231187985741850e-01, -5.799593586927303e-01, 5.537552227598973e+01, -2.321999983397920e-01, 2.570551329261129e-02, 1.691201715548668e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2763, 2.803405427134326e-01, -6.013084428878263e-01, 5.738964850144671e+01, -2.394674006380633e-01, 1.225122309827235e-02, 1.752345635450890e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2764, 3.510941892747474e-01, -6.207443077052386e-01, 5.818504744522041e+01, -2.418862458270850e-01, -3.079871714959112e-03, 1.775779729448125e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2765, -1.196603767276726e-01, -3.075973792248028e-01, 1.338123803244547e+01, -7.008576217426389e-02, 6.620913469083202e-02, 4.017906233394606e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2766, 9.389382501818603e-01, -5.695412566680981e-01, 3.563184834443204e+01, -1.476223818293837e-01, -9.883704545524724e-02, 1.084416326285815e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2767, -7.629850947234811e-02, 1.274929401246744e-02, -9.819628835469909e+01, 8.584426823519958e-01, 2.225438226064944e-02, -3.273490549452472e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2768, 8.480696134410077e-01, -6.361214763449133e-01, 4.038222323496750e+01, -1.671141939583998e-01, -8.195182539665910e-02, 1.229924874007304e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2769, 5.425537923931583e-01, -7.176691439672689e-01, 5.063495028323580e+01, -2.092916178435750e-01, -3.586118787662030e-02, 1.543623240763205e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2770, 1.012586810835258e+00, -9.344687542568064e-03, 1.945868290924760e+01, -9.765660048965093e-02, -9.904241747600414e-01, 5.909630564514295e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2771, 1.014778852713252e+00, -1.328726447672593e-02, 2.679030197485569e+01, -1.302508662245271e-01, -8.652964594612230e-01, 8.146930495080197e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2772, 1.048640939145585e+00, -5.557998645037665e-02, 6.732808113565790e+00, -3.132277055177225e-02, -3.882030899430785e-01, 1.974944044538629e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2773, 1.006061862233744e+00, -3.408408740411061e-03, 2.186528252062602e+01, -1.112513887175544e-01, -1.592222272164231e+00, 6.646079424726630e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2774, 1.038650914976714e+00, -4.216936986898250e-02, 9.500274435914687e+00, -4.481033747158106e-02, -4.548039277556920e-01, 2.799261635912950e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2775, 3.910486889331540e-01, 7.067475290213451e-01, -2.693772714183324e+01, 1.483899909980808e-01, 1.137831112137724e-01, -8.384060873097665e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2776, 7.947391055669535e-01, -6.642911426820358e-01, 4.262451123873515e+01, -1.763016705174601e-01, -7.329694937171571e-02, 1.298673435931131e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2777, -1.401549841785071e-01, -1.052955559853879e-01, 5.428975651300884e+00, -6.871221519959514e-02, 4.804823379949615e-02, 5.291878998887442e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2778, -1.432865885107977e-01, -1.519419923668419e-01, 2.236779363709442e+00, -3.272367762007825e-02, 5.610127975154507e-02, 4.322878046802016e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2779, 1.010808793646181e+00, -6.377861578930341e-03, 7.790811890770174e+00, -4.375782334060863e-02, -1.123267448226364e+00, 2.318227406209289e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2780, 9.768027107705836e-01, -5.319044930629954e-01, 3.309986041914208e+01, -1.372210576375548e-01, -1.073307864695428e-01, 1.007139030976589e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2781, -7.432882033253536e-02, 4.059301864884938e-01, 5.099037030149323e+00, 9.205574755849573e-02, 1.417969070199609e-02, 1.460101487265852e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2782, -5.330006761806313e-02, 4.378109722996876e-01, 9.990423034651872e+00, 6.489157364568135e-02, 2.077012986576009e-02, 2.971887621536222e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2783, 1.059321238453473e+00, -4.077378416804540e-01, 2.503089607354688e+01, -1.040346223291330e-01, -1.342434843698855e-01, 7.609532386577997e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2784, 8.961430488710860e-01, -6.043113850759413e-01, 3.805236612570108e+01, -1.575595809897911e-01, -9.043568772355277e-02, 1.158511801124181e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2785, 1.038650925358442e+00, 4.216934803116124e-02, -1.199794067011392e+02, 5.389671272892267e-01, -3.913602387342021e-01, -3.676618241546886e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2786, 1.048801995956422e+00, 5.573269463060370e-02, -1.116549440001128e+02, 4.969329683283087e-01, -3.257216070478312e-01, -3.424216996612901e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2787, -8.050236706531481e-02, 5.417096378935508e-03, -8.652557599386471e+01, 7.676438581816104e-01, 3.306396017578403e-02, -3.043255068668069e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2788, 9.790543548415091e-02, 5.905404106929837e-01, 1.625614996584379e+01, 9.084020769875859e-03, 7.498282032954434e-02, 4.938818207363409e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2789, 1.584022411107199e-01, 6.283897308672778e-01, 7.267656387342135e+00, 3.741657401539003e-02, 8.930785081784973e-02, 2.105818946562767e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2790, -1.424870362429341e-01, -1.256662330603035e-01, 3.353850951014373e+00, -4.535842818560631e-02, 5.157420816335152e-02, 1.959602047512885e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2791, 1.020055908188304e+00, -2.293703880388912e-02, 3.009729443588019e+01, -1.420374276236244e-01, -6.740983831188121e-01, 9.100311578617471e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2792, 4.632459910562179e-01, -7.165839420328352e-01, 5.203792829516894e+01, -2.152386878426421e-01, -2.330731549795602e-02, 1.586394278526950e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2793, 1.098018234390761e+00, -2.025344500765769e-01, 1.193553818291506e+01, -5.023398616685827e-02, -1.979255989143426e-01, 3.597286731992608e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2794, 1.097382140970820e+00, -2.424534783455777e-01, 1.489820195775310e+01, -6.244304460162989e-02, -1.811345870327221e-01, 4.506764108038459e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2795, 1.085355235774324e+00, -3.230351168713368e-01, 2.030864985639431e+01, -8.466566401320648e-02, -1.553042695479786e-01, 6.149893538503765e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2796, -1.338408518475086e-01, 7.238105126171344e-02, -7.163601058550042e+01, 5.883615084862912e-01, 2.085147935125338e-02, -2.111496616295769e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2797, 1.060791032830671e+00, 6.895672835842091e-02, -1.034298360077762e+02, 4.572467938621329e-01, -2.785829228586998e-01, -3.170457840024505e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2798, 4.700244935508715e-02, 5.503398253131467e-01, 2.022682674418755e+01, 1.063262676480865e-03, 5.632117556523679e-02, 6.236026795053964e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2799, -4.300049474604771e-02, -4.526092848560758e-01, 2.562114804948233e+01, -1.149985237317460e-01, 6.331353713930610e-02, 7.791768118366058e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2800, 2.576580025840990e-02, -5.311121775774388e-01, 3.405340205251907e+01, -1.475473850948550e-01, 5.541042481140044e-02, 1.037880820059658e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2801, 1.018478889628403e+00, 1.821749120888015e-02, -1.510015879673437e+02, 7.029506078646918e-01, -6.688643028086968e-01, -4.633967004491568e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2802, -1.100512680714532e-01, -4.443530211747462e-02, 1.724782478663546e+01, -2.467415231292040e-01, 1.145392955435019e-02, 4.902094179324926e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2803, 1.023401879060204e+00, 2.204201834833696e-02, -1.381461270578395e+02, 6.361000448006712e-01, -5.813086101614556e-01, -4.237236440506429e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2804, -6.819035362917761e-02, -4.166938071360859e-01, 2.215215478096700e+01, -1.017293963582226e-01, 6.503917778072209e-02, 6.714978447844523e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2805, 7.359776605559033e-01, -6.880306224520324e-01, 4.479682051371439e+01, -1.852016772221899e-01, -6.432499887852930e-02, 1.365272309407229e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2806, 1.037089183072603e+00, -4.494963341860916e-01, 2.777527956837755e+01, -1.153434255923835e-01, -1.251208902025900e-01, 8.454757854708389e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2807, -1.210336081178519e-02, -4.919491684991383e-01, 2.958895639373964e+01, -1.302527784382246e-01, 6.009723018897692e-02, 9.011233644521718e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2808, 1.018565912016130e+00, -2.046385231071762e-02, 3.053252203205621e+01, -1.447766819878047e-01, -7.146615570571737e-01, 9.207281914206005e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2809, -1.340064567465469e-01, -7.243161934841381e-02, 1.209387529772608e+01, -1.433324658898206e-01, 3.508622863462310e-02, 2.425281389330439e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2810, 1.008048848606394e+00, -4.230744507362795e-03, 7.506668885657022e+00, -4.241512806491510e-02, -1.356393357246410e+00, 2.167462767884562e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2811, 1.008974871118089e+00, 5.179597958257015e-03, -1.582587151207049e+02, 7.647907996466007e-01, -1.206286871103609e+00, -4.855465554460440e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2812, 1.004244924587016e+00, -1.994335987851898e-09, -8.652424760532935e+01, 4.278493471771139e-01, -2.056403247673989e+00, -2.687837780490140e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2813, -1.100512501605347e-01, 4.443520574651263e-02, -8.560103423018832e+01, 7.021253621675106e-01, 2.391763891862501e-02, -2.532425057395582e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2814, -2.707162299140019e-02, 4.734553426644015e-01, 1.457730398794441e+01, 3.874293021192098e-02, 2.993412023197456e-02, 4.408365218972272e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2815, 1.026404876677038e+00, -3.053154847506332e-02, 2.165352236704999e+01, -1.014770984854184e-01, -5.668471961618529e-01, 6.507721367097568e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2816, 1.017969854013647e+00, -1.476479111640135e-02, 1.487168032323415e+01, -7.402615608473664e-02, -7.827318675952720e-01, 4.406628101138211e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2817, 1.004065848182172e+00, 1.423304142605499e-03, -1.533430803500707e+02, 7.669740256097071e-01, -2.035462284214570e+00, -4.678637886383092e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2818, 1.014778857091585e+00, 1.328725312996777e-02, -1.588184627160464e+02, 7.482109777095424e-01, -7.973846900350366e-01, -4.864820952838532e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2819, 1.004435853221737e+00, 2.343117384424466e-03, -1.824425760636706e+02, 9.115021826491319e-01, -1.869545368048831e+00, -5.584118429753841e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2820, 1.072881176418279e+00, -3.651172317528566e-01, 2.296692288693729e+01, -9.558571521056218e-02, -1.445388067907965e-01, 6.957122760388858e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2821, 1.009813141481073e+00, -4.914631456085390e-01, 3.044904069887193e+01, -1.263282185160151e-01, -1.160804619384427e-01, 9.264672500317271e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2822, -1.431458257985688e-01, 1.250565681236596e-01, -5.246066237438485e+01, 4.548670115731857e-01, 9.256581109812799e-03, -1.612239676549719e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2823, 6.721327159846077e-01, -7.059803339426525e-01, 4.690266430331693e+01, -1.938429846957013e-01, -5.491760576061908e-02, 1.429765549107855e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2824, -1.401791789400325e-01, 1.042344951660387e-01, -5.902695742228019e+01, 4.981682986092096e-01, 1.214009689370320e-02, -1.775359263089046e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2825, 1.012586815061411e+00, 9.344675429851420e-03, -1.572926507994864e+02, 7.478544719158058e-01, -9.299542120490770e-01, -4.821975249811821e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2826, -1.374331183930957e-01, -8.694608400411291e-02, 8.411325245382764e+00, -1.029976708812676e-01, 4.393295718516528e-02, 1.407135405030532e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2827, -1.373810180208812e-01, 8.640960750751084e-02, -6.568540583630426e+01, 5.442831446780385e-01, 1.622291228258277e-02, -1.944150140776216e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2828, 1.092451169477002e+00, -2.844168968798068e-01, 1.789012364828542e+01, -7.474626772042178e-02, -1.667751697314955e-01, 5.414326129344858e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2829, 1.010808796980467e+00, 6.377853331108037e-03, -1.512097837314762e+02, 7.239778786853996e-01, -1.071769755493987e+00, -4.638831280760075e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2830, 1.008974868257448e+00, -5.179602185463501e-03, 1.168487700644221e+01, -6.246034371157067e-02, -1.258141843594934e+00, 3.508820090828976e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2831, 6.452212846719181e-03, 5.122831652196566e-01, 1.838952482011269e+01, 1.565669090385760e-02, 4.208681307929674e-02, 5.624301389111379e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2832, -8.735423155092441e-02, -1.163273521465504e-02, -4.103722072223633e+01, 2.231037855626890e-01, 3.934591645149101e-02, -1.066479030419592e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2833, -9.178082218806033e-02, -2.726100586607223e-02, -8.518000447092483e-01, -1.822337089186804e-01, 1.117138028031521e-02, 3.341720173978199e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2834, 1.060277005971968e+00, -6.802636363445544e-02, 2.863597722853342e+00, -1.355175300473926e-02, -3.399788422263116e-01, 7.722796994156408e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2835, 1.026404885278654e+00, 3.053153520190452e-02, -1.385512156911680e+02, 6.324712632510031e-01, -4.961588801421343e-01, -4.245484400454186e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2836, -9.390760559899411e-02, 3.683732853901368e-01, -9.881603479348234e-01, 1.264531663024486e-01, 8.212640687395792e-03, -3.693759722740150e-06, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2837, 1.008048851049852e+00, 4.230739110976662e-03, -1.569315224770563e+02, 7.619703100621229e-01, -1.307668356932668e+00, -4.809517961938078e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2838, 1.006061864352523e+00, 3.408402962247686e-03, -1.740105667550096e+02, 8.572282403710577e-01, -1.538529492741314e+00, -5.339616022946711e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2839, 1.004065847221733e+00, -1.423311139858838e-03, -1.031387979932233e+01, 4.914273278339482e-02, -2.071152709379276e+00, -3.546086418097248e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2840, 1.083678073166277e+00, 1.055909226722867e-01, -9.393420427513367e+01, 4.116322396017486e-01, -2.055611779773855e-01, -2.883797109904686e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
