"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Conservative_6","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity","Skin_Friction_Coefficient","Heat_Flux","Y_Plus","Eddy_Viscosity"
2320,1.254439715356730e+00,1.511721483888790e+00,9.991104330934343e-01,1.825539715900543e-01,2.653810520090869e-02,2.514016823404123e+00,6.322442990068194e-09,2.450504788082834e-02,9.987946222979647e-01,9.996839080195654e-01,-7.653191758954457e-02,1.560714763607279e-01,2.957320806009381e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.577760105542908e-07,
2321,1.328481655741960e+00,1.475833823348480e+00,9.991579882960610e-01,1.821828845274563e-01,2.619764557509704e-02,2.514101929844619e+00,6.799122821618021e-09,2.572550501820519e-02,9.988596754504799e-01,9.997014357598346e-01,-7.240155869968681e-02,1.557107580178426e-01,2.957360683201053e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.640720422190128e-07,
2322,1.401468960583550e+00,1.436833263595960e+00,9.992068919113288e-01,1.817907318853866e-01,2.588797177621766e-02,2.514188448706120e+00,7.430375441625833e-09,2.728882816539186e-02,9.989264123982026e-01,9.997192978597360e-01,-6.816429217761479e-02,1.553362425031669e-01,2.957401320741026e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.720695683190780e-07,
2323,1.474256000527490e+00,1.394801695099760e+00,9.992577741754776e-01,1.813792034657485e-01,2.561006751808070e-02,2.514278666643160e+00,8.321417687150555e-09,2.936155501428349e-02,9.989956204575323e-01,9.997376515602679e-01,-6.377012968048776e-02,1.549492418093815e-01,2.957443076339111e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.831998957976981e-07,
2324,1.548271620701490e+00,1.349729115142060e+00,9.993110644635359e-01,1.809508258227763e-01,2.536388535217647e-02,2.514374299473247e+00,9.709042343862506e-09,3.220981347745655e-02,9.990678068946131e-01,9.997565747267562e-01,-5.918686383409191e-02,1.545516979524379e-01,2.957486127110480e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.012188533122044e-07,
2325,1.625441121851620e+00,1.301542901335900e+00,9.993670419468444e-01,1.805143121276772e-01,2.515733195414932e-02,2.514478099170296e+00,1.221575745972819e-08,3.621609600674437e-02,9.991433653157840e-01,9.997761817013451e-01,-5.438950375974860e-02,1.541517011098666e-01,2.957530733147472e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.370743755191483e-07,
2326,1.707491296367920e+00,1.250213450312560e+00,9.994251389022935e-01,1.800867767160921e-01,2.500636873193922e-02,2.514592128893692e+00,1.759684414673823e-08,4.188657732431324e-02,9.992217286256397e-01,9.997964727234330e-01,-4.941405551493731e-02,1.537654552405812e-01,2.957576894950180e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.198246391998017e-07,
2327,1.794687465138970e+00,1.195785818170730e+00,9.994836319402312e-01,1.796881266757771e-01,2.492598164392514e-02,2.514716888842399e+00,3.040377246884536e-08,4.985981008680123e-02,9.993015174976734e-01,9.998177914707778e-01,-4.434809538581749e-02,1.534115469465943e-01,2.957625394322874e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.093653199978310e-07,
2328,1.885257391529000e+00,1.138252987838590e+00,9.995393939696651e-01,1.793126970703226e-01,2.490240871847718e-02,2.514846551981351e+00,6.053775515856979e-08,6.091562649490277e-02,9.993809414406198e-01,9.998414744531322e-01,-3.930530535747044e-02,1.530839783635798e-01,2.957679271653888e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.931088668289385e-07,
2329,1.976387047147130e+00,1.077566032377270e+00,9.995877769114074e-01,1.788982219646918e-01,2.487405727204162e-02,2.514963907756556e+00,1.255105243302656e-07,7.596611158262991e-02,9.994581636989559e-01,9.998703333359560e-01,-3.440230482819662e-02,1.527239328432059e-01,2.957744923001209e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.651078204256311e-06,
2330,2.065574856500370e+00,1.013815442643460e+00,9.996225037646340e-01,1.783358726391175e-01,2.476026765806274e-02,2.515029489956245e+00,2.510430116551355e-07,9.604701557172837e-02,9.995258964014510e-01,9.999033561541293e-01,-3.010181578089190e-02,1.522319145834697e-01,2.957820045793317e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.612058656211174e-06,
2331,2.151165636119190e+00,9.472970784447829e-01,9.996556160062381e-01,1.775151634876226e-01,2.449153170976329e-02,2.515024707133144e+00,4.757806274889598e-07,1.230215965421333e-01,9.995851864839833e-01,9.999295462145895e-01,-2.633736609629765e-02,1.515063913517574e-01,2.957879624055378e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.865084920865058e-06,
2332,2.232414212283040e+00,8.783444367215180e-01,9.996888995002653e-01,1.763712807873113e-01,2.412635635457082e-02,2.514875258092579e+00,8.595140571970867e-07,1.600735881214737e-01,9.996100053811773e-01,9.999210813292743e-01,-2.476156309985525e-02,1.505018709765782e-01,2.957860367857749e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.366410617914451e-06,
2333,2.347082331301070e+00,7.907389603530620e-01,9.998053602755909e-01,1.748126303057793e-01,2.385507929412439e-02,2.514935482929515e+00,1.392668865823904e-06,2.027427616580873e-01,9.997467202539138e-01,9.999413485624234e-01,-1.608125371976150e-02,1.491463047413427e-01,2.957906472289342e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.866044475198200e-06,
2334,2.985402181742100e+00,7.384489005734040e-01,9.998770270501529e-01,1.721142966418260e-01,2.467266605597691e-02,2.514995698750561e+00,1.914975838474539e-06,2.363425206311844e-01,9.999503558585080e-01,1.000073337826924e+00,-3.152008983619059e-03,1.469628010450776e-01,2.958206713792554e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.099518992462726e-06,
2335,4.033660522202910e+00,7.166805187616380e-01,9.996965169287249e-01,1.697619333656958e-01,2.592834069388682e-02,2.514844040858480e+00,2.141348327440288e-06,2.403197243380790e-01,1.000036691140957e+00,1.000340277480687e+00,2.329596251213516e-03,1.451581978519883e-01,2.958813873652691e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.905517699754548e-06,
2336,5.644917450216100e+00,7.026106084841640e-01,9.996025715049659e-01,1.689104463172431e-01,2.727133259052424e-02,2.514623666260304e+00,1.812221196303050e-06,1.977442556985029e-01,9.999915213713361e-01,1.000389104507589e+00,-5.383256294560433e-04,1.446334082542345e-01,2.958924923220826e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.158592961731832e-06,
2337,8.112653701458100e+00,6.934472120539770e-01,9.997788791778903e-01,1.703829103259248e-01,2.850210711344434e-02,2.514763635140126e+00,1.105299804089005e-06,1.259402813303199e-01,9.999351508372402e-01,1.000156306221910e+00,-4.117407159354866e-03,1.460216284672437e-01,2.958395435600569e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.772301075988041e-06,
2338,1.188866259910830e+01,6.874649415444030e-01,9.999465102058280e-01,1.729610849878584e-01,2.939888457337467e-02,2.515270895280286e+00,4.707841036673007e-07,6.348607279225296e-02,9.999518742903274e-01,1.000005364371439e+00,-3.055600614133871e-03,1.482829324563841e-01,2.958052094137674e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.413335900982280e-06,
2339,1.766510500888530e+01,6.835561160251530e-01,9.999687988619919e-01,1.746305122621811e-01,2.994733817681168e-02,2.515643606617755e+00,1.370598618549197e-07,2.986426826742170e-02,9.999786601597328e-01,1.000009861605434e+00,-1.354910493155446e-03,1.497481417571268e-01,2.958062324182689e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.588158461400921e-06,
2340,2.650116780915140e+01,6.810012605571500e-01,9.999533827413124e-01,1.749934121203501e-01,3.027248181181477e-02,2.515726483061646e+00,2.848750372464846e-08,1.770325915626542e-02,9.999824642775286e-01,1.000029082891981e+00,-1.113379204535174e-03,1.500979224968098e-01,2.958106047389409e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.608726466474026e-06,
2341,4.001719755763470e+01,6.793311652111990e-01,9.999486832230354e-01,1.749383803256413e-01,3.047631094297485e-02,2.515708777771712e+00,5.995728022298860e-09,1.382034612527566e-02,9.999767365796929e-01,1.000028054796339e+00,-1.477042559182098e-03,1.500823446794320e-01,2.958103708761392e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.337523484910670e-07,
2342,6.069180494718140e+01,6.782393771709790e-01,9.999476555401146e-01,1.749259725483261e-01,3.060645450785312e-02,2.515703283928025e+00,2.702015704791612e-09,1.173032648302540e-02,9.999738121418841e-01,1.000026157970995e+00,-1.662721150217303e-03,1.500912286012933e-01,2.958099394014909e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.303267167970163e-07,
2343,9.231638657695170e+01,6.775256298353990e-01,9.999467991570841e-01,1.749096666171717e-01,3.068971735413072e-02,2.515700181874420e+00,2.039802611589607e-09,9.834944342087010e-03,9.999726863301795e-01,1.000025888550388e+00,-1.734201258441280e-03,1.500899478677645e-01,2.958098781158154e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.073921791268858e-07,
2344,1.406904016580930e+02,6.770590193891260e-01,9.999460016948085e-01,1.748780155840016e-01,3.074574808943480e-02,2.515693732694092e+00,1.622615193626138e-09,7.993660004867044e-03,9.999716276505797e-01,1.000025627339604e+00,-1.801419010814270e-03,1.500719315066876e-01,2.958098186976377e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.029767921407713e-07,
2345,2.146849008062380e+02,6.767539729169310e-01,9.999457275144636e-01,1.748620280341268e-01,3.078653312044817e-02,2.515691272004178e+00,1.260058854230054e-09,6.305746505992511e-03,9.999712582021234e-01,1.000025532073349e+00,-1.824876055656948e-03,1.500646447009721e-01,2.958097970272164e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.998162258789896e-07,
2346,3.278693393430620e+02,6.765545485467880e-01,9.999437679786544e-01,1.748530137797891e-01,3.081994001238166e-02,2.515683913017801e+00,9.670247958093822e-10,4.891888939446445e-03,9.999685212489389e-01,1.000024754662289e+00,-1.998650861024217e-03,1.500623924113141e-01,2.958096201878017e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.976681048547277e-07,
2347,5.010000078023450e+02,6.764243477816280e-01,9.999515238304644e-01,1.748504854495850e-01,3.084260931237193e-02,2.515711203058969e+00,8.469208905990480e-10,4.294655209468590e-03,9.999793834756345e-01,1.000027860995765e+00,-1.308985673998019e-03,1.500622180615608e-01,2.958103267919538e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.971939055130069e-07,
2348,5.010000078023450e+02,-1.171628857420990e+00,9.999515462918355e-01,1.748508731413275e-01,3.084236485509723e-02,2.515711341200110e+00,8.521548334711842e-10,4.314506129640346e-03,9.999794147710597e-01,1.000027869829621e+00,-1.306998662878004e-03,1.500625008261717e-01,2.958103288014080e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.974996713516059e-07,
2349,3.278693401344630e+02,-1.171867227035880e+00,9.999438231850908e-01,1.748537400768166e-01,3.081983534284643e-02,2.515684228884856e+00,9.712331261562388e-10,4.907709392671044e-03,9.999685984315609e-01,1.000024776638343e+00,-1.993750377083180e-03,1.500629716619958e-01,2.958096251867441e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.978883604233191e-07,
2350,2.146849027464370e+02,-1.172232286338020e+00,9.999458240245198e-01,1.748619364436750e-01,3.078642019473712e-02,2.515691594261583e+00,1.262486262145319e-09,6.314567224059256e-03,9.999713955099989e-01,1.000025572870915e+00,-1.816158095306852e-03,1.500645343683009e-01,2.958098063075272e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.999215183723382e-07,
2351,1.406904062575320e+02,-1.172790695060970e+00,9.999461745602768e-01,1.748705210021353e-01,3.074518042391540e-02,2.515693009533950e+00,1.623103315832138e-09,7.996341817364624e-03,9.999718707301110e-01,1.000025697553017e+00,-1.785985389780535e-03,1.500655785654273e-01,2.958098346692341e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.029698074647250e-07,
2352,9.231639738472479e+01,-1.173644862460170e+00,9.999472035928735e-01,1.748889097219854e-01,3.068808299954494e-02,2.515697982337870e+00,2.024197110924932e-09,9.825522533657602e-03,9.999732813596934e-01,1.000026079143705e+00,-1.696421606766139e-03,1.500723546408034e-01,2.958099214704814e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.060033204489434e-07,
2353,6.069183029036580e+01,-1.174951450207770e+00,9.999487765613334e-01,1.749109781399066e-01,3.060470506207177e-02,2.515704729793849e+00,2.437140152272267e-09,1.167276137630044e-02,9.999754682569184e-01,1.000026693062896e+00,-1.557570989307338e-03,1.500782819201740e-01,2.958100611199543e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.087779671883840e-07,
2354,4.001725698264350e+01,-1.176950140892590e+00,9.999511192807029e-01,1.749174598889001e-01,3.047900423800741e-02,2.515710321649618e+00,2.833735997210067e-09,1.341223071923087e-02,9.999788018228871e-01,1.000027683895393e+00,-1.345916007166983e-03,1.500649783994222e-01,2.958102865065917e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.112696788199566e-07,
2355,2.650130726677380e+01,-1.180007736582850e+00,9.999545497748731e-01,1.748808010659978e-01,3.028721777699021e-02,2.515710262334519e+00,3.193163717585484e-09,1.495174148794373e-02,9.999836952731891e-01,1.000029146823046e+00,-1.035220749899161e-03,1.500060845375834e-01,2.958106192814537e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.135549886951131e-07,
2356,1.766543280865600e+01,-1.184685965979360e+00,9.999607521276236e-01,1.747752599491573e-01,2.999749061088630e-02,2.515704500071906e+00,3.506874319232270e-09,1.625381031124219e-02,9.999923035901194e-01,1.000031552700872e+00,-4.886609448019633e-04,1.498754654806536e-01,2.958111665504224e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.157486313860423e-07,
2357,1.188943518846270e+01,-1.191846573094870e+00,9.999724536766854e-01,1.745835825290932e-01,2.957588589148603e-02,2.515698074488323e+00,3.776434686008868e-09,1.732936789986850e-02,1.000008223478678e+00,1.000035770787346e+00,5.221256303360952e-04,1.496538057015429e-01,2.958121260439129e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.179151310913690e-07,
2358,8.114483261242810e+00,-1.202817606090860e+00,9.999970325272234e-01,1.742887568520691e-01,2.898987798843299e-02,2.515713048824661e+00,4.006136365972598e-09,1.820929707892302e-02,1.000041802642083e+00,1.000044770247714e+00,2.654136005268419e-03,1.493217320441333e-01,2.958141731560150e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.200043868118482e-07,
2359,5.649290000721180e+00,-1.219671865514860e+00,1.000045944476968e+00,1.738637762953898e-01,2.823388995219149e-02,2.515785550976131e+00,4.196659824828056e-09,1.891590417659839e-02,1.000109350741217e+00,1.000063403351216e+00,6.942904204274151e-03,1.488550294002164e-01,2.958184116096143e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.218690176360241e-07,
2360,4.044338347627820e+00,-1.245775090755430e+00,1.000122274988371e+00,1.732931507111987e-01,2.738166514994321e-02,2.515927006673997e+00,4.338844466332236e-09,1.943591123083444e-02,1.000215499239330e+00,1.000093212853359e+00,1.368249138601465e-02,1.482514215479133e-01,2.958251922676125e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.232658380930102e-07,
2361,3.056519608011990e+00,-1.312076152825020e+00,1.000234834508175e+00,1.726130623165489e-01,2.673192126849464e-02,2.516183402966206e+00,4.409246461699523e-09,1.970810850026040e-02,1.000372819060362e+00,1.000137952156261e+00,2.367105145154258e-02,1.475788749388683e-01,2.958353687679637e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.237800604797854e-07,
2362,2.882364767198480e+00,-1.433271303983940e+00,1.000288979881074e+00,1.723384064265501e-01,2.675278542166271e-02,2.516326247807791e+00,4.429094227329327e-09,1.979701603579366e-02,1.000449007207770e+00,1.000159981095378e+00,2.850839414411800e-02,1.473426610684990e-01,2.958403794375542e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.237899846329075e-07,
2363,2.786934044912520e+00,-1.518527152693850e+00,1.000296601521583e+00,1.721362770564723e-01,2.683108885147941e-02,2.516320850599591e+00,4.408760051022298e-09,1.971855888659689e-02,1.000459977319395e+00,1.000163327354671e+00,2.920490916793369e-02,1.471827233075275e-01,2.958411405679957e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.236506608936723e-07,
2364,2.691696290733490e+00,-1.601494309652290e+00,1.000320997710579e+00,1.719994711633264e-01,2.689753757252661e-02,2.516385048034881e+00,4.375722743835757e-09,1.958763707557636e-02,1.000494503431643e+00,1.000173450043998e+00,3.139704327895102e-02,1.470728568479218e-01,2.958434430380289e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.234639236598472e-07,
2365,2.597156369710220e+00,-1.682120546182440e+00,1.000341192942137e+00,1.718700229846148e-01,2.696031552181108e-02,2.516435706991967e+00,4.348120093004932e-09,1.948559613477024e-02,1.000523112990024e+00,1.000181857999222e+00,3.321352317614459e-02,1.469694365374290e-01,2.958453554722676e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.232216909850882e-07,
2366,2.503727431651780e+00,-1.760109461714090e+00,1.000360639154308e+00,1.717380247310399e-01,2.703600498965141e-02,2.516483624898105e+00,4.326295757290598e-09,1.941584804072803e-02,1.000550648557395e+00,1.000189940902961e+00,3.496181316794748e-02,1.468657555514053e-01,2.958471939644361e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.229034993460389e-07,
2367,2.411113420815140e+00,-1.835300658733130e+00,1.000379047656766e+00,1.716078855678343e-01,2.711827573759638e-02,2.516528367527460e+00,4.309005107475920e-09,1.937023630147426e-02,1.000576699251556e+00,1.000197576703804e+00,3.661582549559869e-02,1.467647274816757e-01,2.958489307544327e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.225395065985705e-07,
2368,2.318501233316180e+00,-1.907648829029310e+00,1.000396788877573e+00,1.714787055299318e-01,2.720781037312506e-02,2.516571083592351e+00,4.295096451648759e-09,1.934090549922677e-02,1.000601780747187e+00,1.000204910563382e+00,3.820830140871096e-02,1.466656356391821e-01,2.958505988607412e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.221615127193920e-07,
2369,2.224895267578400e+00,-1.977145916764350e+00,1.000413910502536e+00,1.713482546756953e-01,2.730677544589608e-02,2.516611617939722e+00,4.283694849548373e-09,1.932213508955938e-02,1.000625959785779e+00,1.000211961550132e+00,3.974347846218385e-02,1.465669103359938e-01,2.958522026212426e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.217907958832711e-07,
2370,2.129388699725510e+00,-2.043742845818360e+00,1.000430492291390e+00,1.712160628576352e-01,2.741619213648820e-02,2.516650206625362e+00,4.274232849094153e-09,1.931029516834828e-02,1.000649350958289e+00,1.000218764490472e+00,4.122863227228908e-02,1.464682978981471e-01,2.958537499578946e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.214402386648633e-07,
2371,2.031294124089430e+00,-2.107310104435710e+00,1.000446710506571e+00,1.710829021526133e-01,2.753547937216893e-02,2.516687597044934e+00,4.266376969831640e-09,1.930328876122861e-02,1.000672206231638e+00,1.000225395038735e+00,4.267976073889216e-02,1.463703527909397e-01,2.958552580788400e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.211170373443727e-07,
2372,1.930161451183180e+00,-2.167636682212680e+00,1.000462641622152e+00,1.709490087819736e-01,2.766454950851608e-02,2.516724110656313e+00,4.259925161326886e-09,1.929996033576373e-02,1.000694637915827e+00,1.000231889012166e+00,4.410399465571224e-02,1.462732664657894e-01,2.958567351310668e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.208242331916280e-07,
2373,1.825739702125870e+00,-2.224448211443210e+00,1.000478237579336e+00,1.708147476019753e-01,2.780347424455529e-02,2.516759659123695e+00,4.254736242932264e-09,1.929966762919568e-02,1.000716583052854e+00,1.000238231542241e+00,4.549733668912475e-02,1.461773822589194e-01,2.958581777330437e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.205620237187072e-07,
2374,1.717925444808970e+00,-2.277428152879120e+00,1.000493414753515e+00,1.706810670324744e-01,2.795180574383753e-02,2.516794111609638e+00,4.250719559771906e-09,1.930207387650774e-02,1.000737927405057e+00,1.000244392064892e+00,4.685253365443836e-02,1.460834667905609e-01,2.958595789333558e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.203296640361354e-07,
2375,1.606718839975980e+00,-2.326234745108130e+00,1.000508070797836e+00,1.705489750639517e-01,2.810901128044144e-02,2.516827275780972e+00,4.247826922279281e-09,1.930702270575377e-02,1.000758529121900e+00,1.000250331138124e+00,4.816057916826091e-02,1.459923273476150e-01,2.958609297614001e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.201265065073916e-07,
2376,1.492192885822950e+00,-2.370512578934130e+00,1.000522079643649e+00,1.704192968801903e-01,2.827477719982063e-02,2.516858849504260e+00,4.246026642326754e-09,1.931443299125145e-02,1.000778212522491e+00,1.000255999226856e+00,4.941031888829605e-02,1.459046520692702e-01,2.958622189510257e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.199518663151584e-07,
2377,1.374474179336000e+00,-2.409900056992070e+00,1.000535322426531e+00,1.702927751478823e-01,2.844878907513828e-02,2.516888541440677e+00,4.245283820895431e-09,1.932423815098975e-02,1.000796812077475e+00,1.000261349744564e+00,5.059124301426149e-02,1.458210583124045e-01,2.958634359068204e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.198047042015389e-07,
2378,1.253731607802640e+00,-2.444034255069190e+00,1.000547703410330e+00,1.701699862843405e-01,2.863081390350657e-02,2.516916114963466e+00,4.245557062692200e-09,1.933637255965284e-02,1.000814194806213e+00,1.000266345517535e+00,5.169490833100023e-02,1.457420315393571e-01,2.958645721743543e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.196836178562519e-07,
2379,1.130169859806900e+00,-2.472554252406900e+00,1.000559126172671e+00,1.700513050165011e-01,2.882091072037795e-02,2.516941306393902e+00,4.246800369625012e-09,1.935076938585250e-02,1.000830227339712e+00,1.000270949671989e+00,5.271284696585877e-02,1.456679300666691e-01,2.958656193674590e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.195869626430056e-07,
2380,1.004025683302440e+00,-2.495103531237750e+00,1.000569552350602e+00,1.699369999884727e-01,2.901924556954258e-02,2.516964046633881e+00,4.248967707848380e-09,1.936736389871327e-02,1.000844860409148e+00,1.000275151345452e+00,5.364193073958354e-02,1.455990295139250e-01,2.958665750161228e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.195130664593515e-07,
2381,8.755656897147780e-01,-2.511331742393800e+00,1.000578927604664e+00,1.698275213453830e-01,2.922572435403928e-02,2.516984260378551e+00,4.252541005206944e-09,1.938757071078987e-02,1.000858032778376e+00,1.000278943685512e+00,5.447827164289495e-02,1.455357226412214e-01,2.958674375623663e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.194707444894325e-07,
2382,7.450850688699980e-01,-2.520895974885390e+00,1.000587163470845e+00,1.697233043191974e-01,2.943978370573433e-02,2.517001667533065e+00,4.256641665833708e-09,1.940943952842637e-02,1.000869607631247e+00,1.000282278416827e+00,5.521318293632414e-02,1.454783300821209e-01,2.958681960267805e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.194366615934844e-07,
2383,6.129069071103210e-01,-2.523461596373070e+00,1.000594190093767e+00,1.696245470355317e-01,2.966067253319222e-02,2.517016044170063e+00,4.261256083640634e-09,1.943290971558208e-02,1.000879489193255e+00,1.000285129678258e+00,5.584058369874999e-02,1.454269414230698e-01,2.958688445279254e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.194107673754761e-07,
2384,4.793819829321920e-01,-2.518702706350080e+00,1.000600015638757e+00,1.695309437805814e-01,2.988828653945656e-02,2.517027364472143e+00,4.266373229937369e-09,1.945792381398485e-02,1.000887688013276e+00,1.000287499870101e+00,5.636114370006284e-02,1.453813056355422e-01,2.958693836121896e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.193931208024377e-07,
2385,3.448890161850280e-01,-2.506302241278900e+00,1.000604771629299e+00,1.694416999610883e-01,3.012454469884639e-02,2.517036014417780e+00,4.271974990379304e-09,1.948441290482889e-02,1.000894388738794e+00,1.000289442063147e+00,5.678658659008081e-02,1.453410429550421e-01,2.958698253505299e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.193835683851562e-07,
2386,2.098354031811110e-01,-2.485951779213070e+00,1.000608465400805e+00,1.693564185750473e-01,3.037378235381146e-02,2.517042091635799e+00,4.278015494110509e-09,1.951224593525551e-02,1.000899602739726e+00,1.000290960299645e+00,5.711763426829648e-02,1.453064966159942e-01,2.958701706626027e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.193812015155541e-07,
2387,7.465849258189834e-02,-2.457351103927040e+00,1.000610972447387e+00,1.692758466506437e-01,3.063972136563619e-02,2.517045414903621e+00,4.284422658633355e-09,1.954121860357324e-02,1.000903157196034e+00,1.000292006340818e+00,5.734331403390897e-02,1.452789151190931e-01,2.958704085770650e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.193845645652115e-07,
2388,-6.017256289084430e-02,-2.420207597795290e+00,1.000612125453283e+00,1.692015953266478e-01,3.092410659388542e-02,2.517045741663471e+00,4.291123583026969e-09,1.957110165441359e-02,1.000904818691279e+00,1.000292514182620e+00,5.744880579547851e-02,1.452599943663695e-01,2.958705240819481e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.193924364895623e-07,
2389,-1.941544410839790e-01,-2.374235521196660e+00,1.000611637725250e+00,1.691356918937443e-01,3.122723349832959e-02,2.517042438433126e+00,4.298050903961147e-09,1.960165248542188e-02,1.000904185660308e+00,1.000292369111080e+00,5.740861335290508e-02,1.452515867161532e-01,2.958704910864962e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.194040080819828e-07,
2390,-3.267470962028810e-01,-2.319155155403590e+00,1.000609245078312e+00,1.690801110687252e-01,3.154819031250886e-02,2.517034911297004e+00,4.305145148149172e-09,1.963262371104187e-02,1.000900890851472e+00,1.000291468197595e+00,5.719941914105420e-02,1.452553134823326e-01,2.958702861803152e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.194189349374712e-07,
2391,-4.573719898881200e-01,-2.254691496901730e+00,1.000604638943803e+00,1.690366872893794e-01,3.188590066791926e-02,2.517022373173428e+00,4.312351680203127e-09,1.966375907020186e-02,1.000894501185751e+00,1.000289687085854e+00,5.679372607940506e-02,1.452726575205867e-01,2.958698810792160e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.194372100548173e-07,
