"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity","Skin_Friction_Coefficient","Heat_Flux","Y_Plus","Eddy_Viscosity"
1649,1.101726826777590e+00,5.836365369104291e-02,9.996003883602097e-01,1.208765308524071e-01,2.902227533987726e-03,2.511599462462411e+00,1.955015140256155e-05,1.001714704361585e+00,1.002115161244429e+00,1.088701181958904e-01,1.021216634445067e-01,2.962848880022001e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.953380662511508e-05,
1650,1.139961929960600e+00,4.479540725922525e-02,9.988947421179487e-01,1.153663666758795e-01,7.880543411985928e-03,2.511244345463798e+00,2.767395779411604e-05,1.001820478818609e+00,1.002928973972230e+00,1.155859567370742e-01,9.769475657880651e-02,2.964697831572192e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.763268882908875e-05,
1651,1.220364208149320e+00,3.784432669832391e-02,9.982872496701475e-01,1.210430347871810e-01,1.267975060912062e-02,2.510635694129435e+00,2.575507018663686e-05,1.001286756559845e+00,1.003004653110303e+00,8.169882919650118e-02,1.028818240547638e-01,2.964869734549248e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.570157167533911e-05,
1652,1.345724591477420e+00,3.339315536850948e-02,9.989164504279773e-01,1.369306196171590e-01,1.663705407340081e-02,2.511235903633077e+00,1.372637507283761e-05,1.000684876455996e+00,1.001770344283810e+00,4.348421942832579e-02,1.166018524155769e-01,2.962065248448513e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.370630379311404e-05,
1653,1.538233679730040e+00,3.049589596896434e-02,1.000105675547303e+00,1.568208604855809e-01,1.960425789381856e-02,2.513788402937584e+00,2.282158138968400e-06,1.000520467170990e+00,1.000414747794987e+00,3.304553466602980e-02,1.335276279335263e-01,2.958983243880083e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.279672142103786e-06,
1654,1.832970322125190e+00,2.860396701550166e-02,1.000347524101639e+00,1.694936896843934e-01,2.177941445372375e-02,2.515609179449664e+00,1.000000000000000e-10,1.000405210038682e+00,1.000057665896754e+00,2.572762150360441e-02,1.443717534716577e-01,2.958171065206257e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.080833026910881e-20,
1655,2.283910041362460e+00,2.736752018786459e-02,1.000183306153553e+00,1.735145833159603e-01,2.362770108126259e-02,2.515981049740304e+00,1.000000000000000e-10,1.000260428151602e+00,1.000077107863704e+00,1.653512073665531e-02,1.479671201052075e-01,2.958215289369665e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.080075268653973e-20,
1656,2.973721652914470e+00,2.655927313814968e-02,1.000107353705442e+00,1.739322728094454e-01,2.532254603707625e-02,2.515831265124178e+00,1.044485778991078e-07,1.000154435915900e+00,1.000047077156552e+00,9.805454977807937e-03,1.485298931574034e-01,2.958146979083682e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.144060775459824e-08,
1657,4.028896080457570e+00,2.603089817674697e-02,1.000065429039263e+00,1.737816992031267e-01,2.674749634536210e-02,2.515673384256274e+00,9.141617171959998e-08,1.000086656722699e+00,1.000021226294620e+00,5.502014139599810e-03,1.485905358212067e-01,2.958088175813556e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.964597906424089e-09,
1658,5.642932272162610e+00,2.568547633699548e-02,1.000039391337754e+00,1.737013162347577e-01,2.788605087921954e-02,2.515596653683242e+00,8.868664601158793e-08,1.000048949475267e+00,1.000009557761020e+00,3.107903191563417e-03,1.486776117946023e-01,2.958061633015880e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.211134169647668e-09,
1659,8.111818167840930e+00,2.545965727494913e-02,1.000025863660252e+00,1.737808480293994e-01,2.876628145121875e-02,2.515588757032862e+00,8.914206583429917e-08,1.000030206886741e+00,1.000004343114160e+00,1.917897570846001e-03,1.488660530404362e-01,2.958049771038194e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.332695663960700e-09,
1660,1.188830894036780e+01,2.531202796856257e-02,1.000016203778705e+00,1.741083081334162e-01,2.943349184356068e-02,2.515637897074207e+00,8.923204789414255e-08,1.000019253194280e+00,1.000003049366164e+00,1.222425033677584e-03,1.492335846035021e-01,2.958046828090266e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.356633415272159e-09,
1661,1.766495480508320e+01,2.521551514886911e-02,1.000010512617031e+00,1.744928013767418e-01,2.991151502272459e-02,2.515705692200140e+00,8.914599454408119e-08,1.000013855484918e+00,1.000003342832745e+00,8.797133281165194e-04,1.496225554081634e-01,2.958047495652325e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.333275639349515e-09,
1662,2.650110388874250e+01,2.515241976262088e-02,1.000006976082276e+00,1.747525617545469e-01,3.023463759553312e-02,2.515750968030534e+00,8.895153450951785e-08,1.000009912865018e+00,1.000002936762255e+00,6.293882551077445e-04,1.498858135761831e-01,2.958046571944898e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.281037311392392e-09,
1663,4.001717033698630e+01,2.511117106195067e-02,1.000004906226484e+00,1.748587854347153e-01,3.044194317986442e-02,2.515768542094133e+00,8.881312617613704e-08,1.000006986399338e+00,1.000002080162648e+00,4.435809103311854e-04,1.500046001830299e-01,2.958044623397344e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.244111042775588e-09,
1664,6.069179337433860e+01,2.508420466200818e-02,1.000003266097539e+00,1.748661856019787e-01,3.057248772913177e-02,2.515767699416267e+00,8.877964707776070e-08,1.000004528376667e+00,1.000001262275006e+00,2.875159788840077e-04,1.500300309181193e-01,2.958042762908963e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.235165361196560e-09,
1665,9.231638169929229e+01,2.506657533710440e-02,1.000002051750137e+00,1.748376080148159e-01,3.065591318576565e-02,2.515760975961021e+00,8.877692808950407e-08,1.000002808475760e+00,1.000000756724071e+00,1.783159212950054e-04,1.500186204020931e-01,2.958041612907552e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.234387742718013e-09,
1666,1.406903996712320e+02,2.505505013904924e-02,1.000001264995342e+00,1.748108949147489e-01,3.071170638139055e-02,2.515755364235240e+00,8.876729544929616e-08,1.000001742086127e+00,1.000000477090181e+00,1.106086429643262e-04,1.500046741193493e-01,2.958040976810558e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.231805505488780e-09,
1667,2.146849001047490e+02,2.504751552319823e-02,1.000000657743045e+00,1.747968180903869e-01,3.075224575083769e-02,2.515752085618152e+00,8.876326569508639e-08,1.000000912744341e+00,1.000000255001129e+00,5.795202166472077e-05,1.499989970526797e-01,2.958040471613583e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.230750464141229e-09,
1668,3.278693392686050e+02,2.504258975655472e-02,1.000000012495509e+00,1.747912103187073e-01,3.078439160233547e-02,2.515749860699668e+00,8.876136726658564e-08,1.000000015164387e+00,1.000000002668878e+00,9.628182131641846e-07,1.499991549969713e-01,2.958039897620838e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.230210404769925e-09,
1669,5.010000078023450e+02,2.503937755805778e-02,9.999997563633761e-01,1.747865101248734e-01,3.081196843343036e-02,2.515749000464020e+00,8.875636346779860e-08,9.999996583466363e-01,9.999999019832366e-01,-2.169227706103371e-05,1.499993332290973e-01,2.958039668586171e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.228866546264344e-09,
1670,5.010000078023450e+02,-4.337839813953612e-02,9.999997475634614e-01,1.747872664104056e-01,3.081196765757383e-02,2.515749101385812e+00,8.875450375896513e-08,9.999996457939448e-01,9.999998982304581e-01,-2.248927334305575e-05,1.499999641890034e-01,2.958039660049538e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.228378651555887e-09,
1671,3.278693392172950e+02,-4.338442333808136e-02,9.999999776036750e-01,1.747922378921989e-01,3.078439503648750e-02,2.515749918842922e+00,8.875525836035594e-08,9.999999663150464e-01,9.999999887113715e-01,-2.138727212966948e-06,1.500000170754424e-01,2.958039865870999e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.228583776907876e-09,
1672,2.146849000725270e+02,-4.339366029228461e-02,1.000000637737264e+00,1.747962693162271e-01,3.075224707080677e-02,2.515751921052434e+00,8.875793056041038e-08,1.000000885145289e+00,1.000000247407867e+00,5.619970086479321e-05,1.499985440331434e-01,2.958040454340813e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.229309183117367e-09,
1673,1.406903996532630e+02,-4.340778944350255e-02,1.000001325401344e+00,1.748081786519627e-01,3.071168456048162e-02,2.515755101991104e+00,8.876600836496072e-08,1.000001827768321e+00,1.000000502366311e+00,1.160487822663267e-04,1.500023989428675e-01,2.958041034307419e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.231470023943897e-09,
1674,9.231638169479460e+01,-4.342940186151371e-02,1.000002202452982e+00,1.748335642619256e-01,3.065584420259206e-02,2.515760795326676e+00,8.877175815185254e-08,1.000003020813721e+00,1.000000818358936e+00,1.917976965537880e-04,1.500152168705554e-01,2.958041753111406e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.233018814082597e-09,
1675,6.069179338837590e+01,-4.346246093293232e-02,1.000003454271917e+00,1.748624050367981e-01,3.057239533042617e-02,2.515767682297608e+00,8.877306714327981e-08,1.000004788278549e+00,1.000001334002025e+00,3.040176856645742e-04,1.500268364510629e-01,2.958042926069895e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.233391607695613e-09,
1676,4.001717038594510e+01,-4.351302918683164e-02,1.000005097071632e+00,1.748583189575859e-01,3.044204504638310e-02,2.515769086494283e+00,8.880681588837790e-08,1.000007236748236e+00,1.000002139665698e+00,4.594760784758567e-04,1.500041934582110e-01,2.958044758751767e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.242399497001161e-09,
1677,2.650110401403800e+01,-4.359038007439340e-02,1.000007206627248e+00,1.747625904714739e-01,3.023561393595990e-02,2.515753537425683e+00,8.894120479067324e-08,1.000010229232827e+00,1.000003022583796e+00,6.494751001134047e-04,1.498942649253247e-01,2.958046767167164e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.278296597120282e-09,
1678,1.766495510601360e+01,-4.370869859539735e-02,1.000010875076034e+00,1.745256303548699e-01,2.991463343598652e-02,2.515713056270610e+00,8.911565782248355e-08,1.000014474514230e+00,1.000003599399053e+00,9.190167765136195e-04,1.496502736059776e-01,2.958048079275542e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.325154105839936e-09,
1679,1.188830965221730e+01,-4.388968267634290e-02,1.000016955905916e+00,1.741644598889743e-01,2.943952543085174e-02,2.515651304989386e+00,8.919595393741890e-08,1.000020638849423e+00,1.000003682881061e+00,1.310403137985475e-03,1.492810671779442e-01,2.958048269175900e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.346934324611672e-09,
1680,8.111819847997610e+00,-4.416652249320750e-02,1.000027756984303e+00,1.738013920928012e-01,2.877240374094723e-02,2.515599879639017e+00,8.906149851105401e-08,1.000033169115092e+00,1.000005411980569e+00,2.105975561417406e-03,1.488836659208863e-01,2.958052202436260e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.311036301652659e-09,
1681,5.642936247003090e+00,-4.458998805097706e-02,1.000044112296263e+00,1.736051611355188e-01,2.788571389926544e-02,2.515596167901198e+00,8.904682776420124e-08,1.000055466904306e+00,1.000011354107188e+00,3.521708209892125e-03,1.485964973067168e-01,2.958065719233486e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.307278105524668e-09,
1682,4.028905531401670e+00,-4.523774377315282e-02,1.000074602041576e+00,1.735993711682464e-01,2.674257766806365e-02,2.515674421430524e+00,9.008959004117539e-08,1.000099847434854e+00,1.000025243510061e+00,6.339519673250471e-03,1.484359547806673e-01,2.958097313870942e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.591437236528973e-09,
1683,2.973744302427310e+00,-4.622860886643990e-02,1.000126641682283e+00,1.735523231241313e-01,2.533603442689464e-02,2.515816222148950e+00,9.242553021519315e-08,1.000174803218945e+00,1.000048155438177e+00,1.109861707588902e-02,1.482108837111292e-01,2.958149431847940e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.260356679976247e-09,
1684,2.283964959527640e+00,-4.774442882799617e-02,1.000208636813049e+00,1.731483220885474e-01,2.371750121007983e-02,2.515996860730164e+00,9.445111587528942e-08,1.000291446238122e+00,1.000082792151582e+00,1.850452305535421e-02,1.476665962748150e-01,2.958228219200254e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.879362764152933e-09,
1685,1.833105754514560e+00,-5.006382363190828e-02,1.000323299299828e+00,1.722571737151871e-01,2.210215708684687e-02,2.516212105305819e+00,9.259811850519737e-08,1.000454583851757e+00,1.000131242121443e+00,2.886246677821562e-02,1.467203153002362e-01,2.958338425027927e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.319838970912971e-09,
1686,1.538575923635900e+00,-5.361539688370488e-02,1.000494524602265e+00,1.709626314724250e-01,2.078937757016222e-02,2.516567247213569e+00,8.564268480226167e-08,1.000697747080919e+00,1.000203122029814e+00,4.430140196311594e-02,1.454674440841500e-01,2.958501920544655e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.452122079312429e-09,
1687,1.346622211407880e+00,-5.906866969819945e-02,1.000674599138796e+00,1.695697981760609e-01,2.005977608223633e-02,2.516949737089060e+00,7.841229754945775e-08,1.000952563734179e+00,1.000277777207117e+00,6.048023709069929e-02,1.441946288841333e-01,2.958671722536392e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.892557038363394e-09,
1688,1.222899191783220e+00,-6.754609289179310e-02,1.000828238254627e+00,1.685084953313644e-01,1.991537734230587e-02,2.517303094533254e+00,7.816967767850446e-08,1.001167656099073e+00,1.000339136958244e+00,7.413689517923745e-02,1.432638842043906e-01,2.958811279678155e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.848067054577919e-09,
1689,1.161629932916670e+00,-8.499131169672378e-02,1.000840462305818e+00,1.681663126450285e-01,2.032423128860603e-02,2.517292774859884e+00,8.315530740924673e-08,1.001183332350671e+00,1.000342582117497e+00,7.513221274101073e-02,1.430159912155591e-01,2.958819115254225e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.876978413048164e-09,
1690,1.138809745117770e+00,-1.045353252282960e-01,1.000846559399357e+00,1.683303284623294e-01,2.055150974880999e-02,2.517340698772020e+00,9.203635670450832e-08,1.001189651564071e+00,1.000342801962491e+00,7.553343263941617e-02,1.431757110185321e-01,2.958819615263227e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.164630144953031e-09,
1691,1.113724711103810e+00,-1.218598900514000e-01,1.000861559852004e+00,1.684477493113222e-01,2.064073384414240e-02,2.517409501177527e+00,9.436369430685248e-08,1.001208622073324e+00,1.000346763463842e+00,7.673790941740079e-02,1.432808301262512e-01,2.958828625176459e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.866512765617646e-09,
1692,1.086245691347800e+00,-1.365081456743060e-01,1.000868614396543e+00,1.684417494148097e-01,2.076658975542966e-02,2.517431699298705e+00,9.160115768514907e-08,1.001216904429564e+00,1.000347987765837e+00,7.726377330562355e-02,1.432876673811585e-01,2.958831409686636e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.035152931179732e-09,
1693,1.056908519624090e+00,-1.479999142447430e-01,1.000866403887663e+00,1.684468637492328e-01,2.084246385308505e-02,2.517424576546381e+00,8.972434292195220e-08,1.001213067459250e+00,1.000346363480920e+00,7.702015614286320e-02,1.433002377408613e-01,2.958827715468756e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.506589879349122e-09,
1694,1.026390970693940e+00,-1.559984190064080e-01,1.000866588055580e+00,1.684989433560757e-01,2.078986197688792e-02,2.517432652557199e+00,8.981467745853022e-08,1.001213229969046e+00,1.000346341777818e+00,7.703047422516711e-02,1.433384048073335e-01,2.958827666107946e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.531326311012990e-09,
1695,9.954406265804790e-01,-1.603565332389080e-01,1.000871504463347e+00,1.685323746799392e-01,2.066658491152456e-02,2.517452765226068e+00,8.984015710114688e-08,1.001220073047005e+00,1.000348265069096e+00,7.746495536540388e-02,1.433528704130009e-01,2.958832040375361e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.538413860469249e-09,
1696,9.647910969511240e-01,-1.611297240221520e-01,1.000870266985510e+00,1.685313071421804e-01,2.054002969419838e-02,2.517446013715019e+00,8.982593213967889e-08,1.001218479298229e+00,1.000347909538534e+00,7.736376496693778e-02,1.433392127869429e-01,2.958831231769209e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.534482862014919e-09,
1697,9.350864013712080e-01,-1.585529508893260e-01,1.000867339126587e+00,1.685176248088615e-01,2.035962430096345e-02,2.517430647725557e+00,8.985947925461233e-08,1.001214712001506e+00,1.000347071845928e+00,7.712457152422027e-02,1.433098766941680e-01,2.958829326550182e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.543658554318368e-09,
1698,9.068311696781590e-01,-1.529914067382840e-01,1.000864985818966e+00,1.684850832807278e-01,2.011617819982697e-02,2.517413537714311e+00,8.992446814705192e-08,1.001212014912588e+00,1.000346729177801e+00,7.695332778339613e-02,1.432584503581752e-01,2.958828547197447e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.561522115877947e-09,
1699,8.803686621803830e-01,-1.448829161706840e-01,1.000859695938344e+00,1.684266815127437e-01,1.982517120450929e-02,2.517381971023168e+00,9.003602941624435e-08,1.001205612341453e+00,1.000345619275621e+00,7.654681533033514e-02,1.431813977453352e-01,2.958826022872783e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.592236769650565e-09,
1700,8.558186851004690e-01,-1.346979904012830e-01,1.000849114764331e+00,1.683371316658815e-01,1.948162246384899e-02,2.517327506499716e+00,9.021322880899207e-08,1.001192490552927e+00,1.000343084470507e+00,7.571368590010062e-02,1.430743697247032e-01,2.958820257791088e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.641182657027134e-09,
1701,8.319385467558340e-01,-1.230262521364910e-01,1.000833116935437e+00,1.682059335366330e-01,1.907827757529513e-02,2.517249074958116e+00,9.049175876141128e-08,1.001172957620541e+00,1.000339557793756e+00,7.447349971691952e-02,1.429280924152722e-01,2.958812236815649e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.718633075127666e-09,
1702,7.941031451424320e-01,-1.143483167505740e-01,1.000825587210395e+00,1.679858838960462e-01,1.841459195408965e-02,2.517181909980678e+00,9.077009544274469e-08,1.001165804707832e+00,1.000339936849921e+00,7.401934652901641e-02,1.426823874371934e-01,2.958813098931100e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.796810312931859e-09,
1703,7.366286133635040e-01,-1.138015222420420e-01,1.000874631285425e+00,1.676061279397932e-01,1.739911372754072e-02,2.517275103352380e+00,9.083784073145714e-08,1.001236095295380e+00,1.000361148138495e+00,7.848224097652504e-02,1.422641050784567e-01,2.958861341078970e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.816934481269577e-09,
1704,6.694457504619020e-01,-1.161995312876080e-01,1.000956948765100e+00,1.669822437134289e-01,1.608883035053154e-02,2.517439801779169e+00,9.086211120798692e-08,1.001352917602025e+00,1.000395590277299e+00,8.589953028733302e-02,1.416157518493420e-01,2.958939673908689e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.825430245605791e-09,
1705,5.952297052818850e-01,-1.202852620939190e-01,1.001092116371940e+00,1.659579545876134e-01,1.449762390218276e-02,2.517719357439618e+00,9.082495638105840e-08,1.001543353336602e+00,1.000450744698997e+00,9.799068803821132e-02,1.406089546153520e-01,2.959065110594715e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.817573224158133e-09,
1706,5.169577400908040e-01,-1.252040127946530e-01,1.001316792654952e+00,1.643003924010382e-01,1.260461599726394e-02,2.518204259451711e+00,9.070580611856474e-08,1.001858146423661e+00,1.000540641855485e+00,1.179775507086280e-01,1.390464758446198e-01,2.959269554828607e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.788317117688196e-09,
1707,4.380726468059130e-01,-1.302642339608140e-01,1.001648664379355e+00,1.618013082122899e-01,1.038779830251022e-02,2.518927389486561e+00,9.053611961019112e-08,1.002322095465125e+00,1.000672322651364e+00,1.474346327063540e-01,1.367570866756766e-01,2.959569007330276e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.747030544171559e-09,
1708,3.620649784775500e-01,-1.350154703998360e-01,1.002102344145948e+00,1.583492056964812e-01,7.995382309391908e-03,2.519931674720199e+00,9.032749175694890e-08,1.002955538208899e+00,1.000851404118487e+00,1.876532196126097e-01,1.336619810692041e-01,2.959976221910292e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.697380933341600e-09,
1709,2.919971753819100e-01,-1.393761038355870e-01,1.002661933943022e+00,1.540054095409506e-01,5.944488125194812e-03,2.521184097714775e+00,9.007363161940832e-08,1.003735650676689e+00,1.001070866158691e+00,2.371841699484951e-01,1.298399400989453e-01,2.960475209785492e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.637414612113475e-09,
1710,2.302615422166330e-01,-1.437671400367370e-01,1.003264312332035e+00,1.491920636003964e-01,4.822885055181973e-03,2.522531618175360e+00,8.982548375587004e-08,1.004570840303083e+00,1.001302276932398e+00,2.902120827354197e-01,1.256639020124985e-01,2.961001307651360e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.580231866557217e-09,
1711,1.810591229217430e-01,-1.506520060852930e-01,1.004024558476953e+00,1.442490813642674e-01,5.794375783718605e-03,2.524434175195418e+00,8.974669213967536e-08,1.005622103846207e+00,1.001591141726332e+00,3.569589743623343e-01,1.214254060373692e-01,2.961657940561259e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.573189178312006e-09,
1712,1.543097523459690e-01,-1.633660924022190e-01,1.004340077922461e+00,1.406692126234361e-01,8.499079562880716e-03,2.525071865442364e+00,8.971549340583999e-08,1.006073898178727e+00,1.001726327858838e+00,3.856443288080320e-01,1.184870649437008e-01,2.961965207197866e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.570459376152114e-09,
1713,1.312454565934490e-01,-1.750374483917090e-01,1.004471707335195e+00,1.373900671564918e-01,1.218955891195296e-02,2.525125205592492e+00,8.967869139712474e-08,1.006262097814776e+00,1.001782420018908e+00,3.975935120492872e-01,1.159496705838289e-01,2.962092694002592e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.562738796727458e-09,
1714,1.065019467994610e-01,-1.846885628796090e-01,1.004622919837316e+00,1.345177768576959e-01,1.662143137073978e-02,2.525330238477222e+00,8.956552721427248e-08,1.006474742187256e+00,1.001843300917562e+00,4.110947420479982e-01,1.139207920757869e-01,2.962231060764954e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.534343972993871e-09,
1715,7.990030638059127e-02,-1.918090946433100e-01,1.004788466483691e+00,1.322619268039608e-01,2.153371898672584e-02,2.525706524754006e+00,8.942497837794514e-08,1.006708341498993e+00,1.001910725569950e+00,4.259264443804813e-01,1.126063111399492e-01,2.962384295033017e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.498755733189215e-09,
1716,5.163861357302047e-02,-1.958770023541070e-01,1.004810155124835e+00,1.307903206125353e-01,2.665606775555628e-02,2.525720197939617e+00,8.937054888770071e-08,1.006741806514638e+00,1.001922404326779e+00,4.280512072786221e-01,1.121625810200609e-01,2.962410836532127e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.484171513726716e-09,
1717,2.206271691046141e-02,-1.963549578871130e-01,1.004742942305067e+00,1.301578496864811e-01,3.163103061524501e-02,2.525558496424128e+00,8.937621843332182e-08,1.006652019826421e+00,1.001900065619745e+00,4.223504651696050e-01,1.125639318024738e-01,2.962360068773406e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.484396070581954e-09,
1718,-8.324779545725795e-03,-1.927193270159340e-01,1.004593533302937e+00,1.301819462060216e-01,3.670182515185202e-02,2.525220945626044e+00,8.933967616153725e-08,1.006446235934945e+00,1.001844231095054e+00,4.092848212663269e-01,1.136852576016468e-01,2.962233174789506e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.471499425296652e-09,
1719,-3.884805691144844e-02,-1.845051304574570e-01,1.004351377693813e+00,1.308142069994164e-01,4.204496943943681e-02,2.524675437907709e+00,8.928753442168646e-08,1.006110507654805e+00,1.001751508486036e+00,3.879687399876424e-01,1.155241712218082e-01,2.962022438401245e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.452608949044122e-09,
1720,-6.865398983120921e-02,-1.713644450016240e-01,1.004021011046033e+00,1.321240629012071e-01,4.765498412718142e-02,2.523953305828198e+00,8.923229069697701e-08,1.005651570803643e+00,1.001624029516983e+00,3.588298922947997e-01,1.181353199650718e-01,2.961732693584428e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.431254666642732e-09,
1721,-9.672921531047776e-02,-1.531343152040330e-01,1.003582342672479e+00,1.342405490906734e-01,5.337868492882232e-02,2.523001349849937e+00,8.915219941588644e-08,1.005041477322488e+00,1.001453926188183e+00,3.200937982531817e-01,1.215700852558394e-01,2.961346040605574e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.401167093661217e-09,
1722,-1.219456210526200e-01,-1.299058204061650e-01,1.003138407784179e+00,1.371719215851649e-01,5.903949581374733e-02,2.522181042820770e+00,8.907021917822819e-08,1.004426012132896e+00,1.001283575963920e+00,2.810166433584522e-01,1.257379910817291e-01,2.960958794372405e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.370556652772087e-09,
1723,-1.431378466622380e-01,-1.020810686399340e-01,1.002517289624774e+00,1.410999413696522e-01,6.455558205118798e-02,2.520902138860281e+00,8.901764870558787e-08,1.003557623344995e+00,1.001037721474720e+00,2.258808473012692e-01,1.307424497354816e-01,2.960399852579915e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.344776739870254e-09,
1724,-1.592093625459150e-01,-7.040171823811692e-02,1.001806698247691e+00,1.460008880525260e-01,6.962906238253404e-02,2.519438960577680e+00,8.897202510688371e-08,1.002552128311649e+00,1.000744085725582e+00,1.620398928030953e-01,1.364100819132384e-01,2.959732194137844e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.319457301635907e-09,
