"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y"
13015, 2.335921297667320e-01, -1.938179767278000e-03, 1.458141440336687e+00, 4.573086144372308e+01, -1.887218744709005e+02, 3.088980215752464e+05, 2.470587093107824e+01, 8.269349602033313e+06, 0.000000000000000e+00, -1.500000000000000e+02
13016, 2.338665596449380e-01, -1.756068877270000e-03, 1.456757167887197e+00, 4.650505140406662e+01, -1.873606305443115e+02, 3.084600862491685e+05, 2.535005603531646e+01, 8.323683940581878e+06, 0.000000000000000e+00, -1.500000000000000e+02
13017, 2.341392293199470e-01, -1.571304132535000e-03, 1.455031188349992e+00, 4.739960120145069e+01, -1.858454042552244e+02, 3.079129954230518e+05, 2.575776776969614e+01, 8.387576095742835e+06, 0.000000000000000e+00, -1.500000000000000e+02
13018, 2.344102106994280e-01, -1.384011417730000e-03, 1.452918480931392e+00, 4.810854968154853e+01, -1.844682194363738e+02, 3.072959848573839e+05, 2.605927544657664e+01, 8.455262807122160e+06, 0.000000000000000e+00, -1.500000000000000e+02
13019, 2.346800050707390e-01, -1.194925298218000e-03, 1.450604981129678e+00, 4.839758140366449e+01, -1.835741957433146e+02, 3.066824580900540e+05, 2.698459712385407e+01, 8.536396926279083e+06, 0.000000000000000e+00, -1.500000000000000e+02
13020, 2.349492943079560e-01, -1.005049445514000e-03, 1.448563165762392e+00, 4.894610845838120e+01, -1.827837802720337e+02, 3.061588469162488e+05, 2.784498947611695e+01, 8.624040558385003e+06, 0.000000000000000e+00, -1.500000000000000e+02
13021, 2.352187132525260e-01, -8.153270147570000e-04, 1.446809735690821e+00, 4.853401045997055e+01, -1.828023856077451e+02, 3.058101957610318e+05, 2.839887132784278e+01, 8.676627907943338e+06, 0.000000000000000e+00, -1.500000000000000e+02
13022, 2.354880461970120e-01, -6.255325162670000e-04, 1.445595302206375e+00, 4.770136131321681e+01, -1.830206840354048e+02, 3.055866469123840e+05, 2.874297022652496e+01, 8.647898302311782e+06, 0.000000000000000e+00, -1.500000000000000e+02
13023, 2.357563499187770e-01, -4.343968295470000e-04, 1.444941837464759e+00, 4.768651724726359e+01, -1.824368205533178e+02, 3.053873936658109e+05, 2.967200806735131e+01, 8.637877161326138e+06, 0.000000000000000e+00, -1.500000000000000e+02
13024, 2.360227106478540e-01, -2.406070398830000e-04, 1.443425424542817e+00, 4.855510200973112e+01, -1.808207312149597e+02, 3.049225136483844e+05, 2.969066713305024e+01, 8.630009991797516e+06, 0.000000000000000e+00, -1.500000000000000e+02
13025, 2.362870659246870e-01, -4.399454912100000e-05, 1.441223610356358e+00, 4.879567985970969e+01, -1.797601833764293e+02, 3.042631718196134e+05, 3.108438074762122e+01, 8.694141389194665e+06, 0.000000000000000e+00, -1.500000000000000e+02
13026, 2.365506193054670e-01, 1.538492974660000e-04, 1.438825173988788e+00, 5.082664563765839e+01, -1.777714882193487e+02, 3.035434146314964e+05, 3.182734354434861e+01, 8.801738822183633e+06, 0.000000000000000e+00, -1.500000000000000e+02
13027, 2.368146530859780e-01, 3.511692702230000e-04, 1.436943166357147e+00, 5.098449703611206e+01, -1.776091477298721e+02, 3.031659481321697e+05, 3.237084913736920e+01, 8.961577861065866e+06, 0.000000000000000e+00, -1.500000000000000e+02
13028, 2.370797770475320e-01, 5.470092138820000e-04, 1.435558297313803e+00, 4.927382103836582e+01, -1.789019570552664e+02, 3.030548458148869e+05, 3.173240213985402e+01, 8.906351189852716e+06, 0.000000000000000e+00, -1.500000000000000e+02
13029, 2.373451513228550e-01, 7.424139827490001e-04, 1.435291894523034e+00, 4.621479158522579e+01, -1.810609452808730e+02, 3.032455855688929e+05, 3.225899849481818e+01, 8.821306893586796e+06, 0.000000000000000e+00, -1.500000000000000e+02
13030, 2.376097772291860e-01, 9.387551962830000e-04, 1.435434645572794e+00, 4.549399262325073e+01, -1.812586929896124e+02, 3.032990065354657e+05, 3.201366009920743e+01, 8.644791649716703e+06, 0.000000000000000e+00, -1.500000000000000e+02
13031, 2.378727099163080e-01, 1.137202076219000e-03, 1.435531525514451e+00, 4.537366968986646e+01, -1.807199960312702e+02, 3.032618114616882e+05, 3.275389007165778e+01, 8.614740513255164e+06, 0.000000000000000e+00, -1.500000000000000e+02
13032, 2.381332862214010e-01, 1.338290140875000e-03, 1.435225494445698e+00, 4.595063758692876e+01, -1.793997461027070e+02, 3.030501172226700e+05, 3.332682363626377e+01, 8.607831075562561e+06, 0.000000000000000e+00, -1.500000000000000e+02
13033, 2.383910754078120e-01, 1.542543356233000e-03, 1.434342006805915e+00, 4.711447892023754e+01, -1.773445572542512e+02, 3.026225255402403e+05, 3.381636379053624e+01, 8.647666255903067e+06, 0.000000000000000e+00, -1.500000000000000e+02
13034, 2.386461180746830e-01, 1.750504336502000e-03, 1.432458025965451e+00, 4.841361070207363e+01, -1.750049595683063e+02, 3.019572758499088e+05, 3.401126965107643e+01, 8.721509747966286e+06, 0.000000000000000e+00, -1.500000000000000e+02
13035, 2.388991825736990e-01, 1.961501894823000e-03, 1.429780080612105e+00, 4.944109351759168e+01, -1.730025545885253e+02, 3.011120250981944e+05, 3.452270835911243e+01, 8.824699328906998e+06, 0.000000000000000e+00, -1.500000000000000e+02
13036, 2.391510403524530e-01, 2.174292872934000e-03, 1.426927852433032e+00, 5.022239824200378e+01, -1.715127187143336e+02, 3.003161652594479e+05, 3.605612839407921e+01, 8.987331813921206e+06, 0.000000000000000e+00, -1.500000000000000e+02
13037, 2.394024224539020e-01, 2.387751313020000e-03, 1.424212326019731e+00, 5.084658322083166e+01, -1.704212302109155e+02, 2.996181584832547e+05, 3.750168961856890e+01, 9.131534541248029e+06, 0.000000000000000e+00, -1.500000000000000e+02
