"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
6751,-2.239022730509219e-01,6.341259439845010e-02,1.143208255649873e+00,3.202583095349555e+02,3.923024271512785e+01,2.597640413685005e+05,8.569294247770574e+04,2.603893969622316e+02,8.712350007242220e-01,-4.497854599240602e-01,
6752,-2.178150409974297e-01,6.446321005373500e-02,1.140864091366301e+00,3.208599880141858e+02,3.568107678664636e+01,2.592998089879183e+05,8.544881278751646e+04,2.601810813392269e+02,8.738772704977903e-01,-4.568098701673246e-01,
6753,-2.116327523888854e-01,6.540642076989528e-02,1.140276598226292e+00,3.212573528412246e+02,3.252333374332390e+01,2.591847112449373e+05,8.538638229815528e+04,2.601249407282060e+02,8.745887230869647e-01,-4.586061996863631e-01,
6754,-2.053521577421637e-01,6.625488659237708e-02,1.140755002466201e+00,3.215102912678078e+02,2.963554104856351e+01,2.592803759348060e+05,8.543528418285072e+04,2.601647652441953e+02,8.740840919554783e-01,-4.571991324037918e-01,
6755,-1.989699252224677e-01,6.701929450321116e-02,1.142077969015106e+00,3.216359868433996e+02,2.695802883406314e+01,2.595419691044417e+05,8.557347218036656e+04,2.602837123221120e+02,8.725760555569683e-01,-4.532230114146001e-01,
6756,-1.924837459339401e-01,6.770859878185514e-02,1.144141506229399e+00,3.216496584179902e+02,2.448453758012714e+01,2.599490796463219e+05,8.578992459341024e+04,2.604714558440018e+02,8.701932219561985e-01,-4.469949670248150e-01,
6757,-1.858913381930022e-01,6.833032151788888e-02,1.146778306763482e+00,3.215735723143342e+02,2.221246560721782e+01,2.604690332066768e+05,8.606676892652025e+04,2.607111603015465e+02,8.671464486135042e-01,-4.390292494270089e-01,
6758,-1.791917437123259e-01,6.889078175734034e-02,1.149803165396515e+00,3.214280405343544e+02,2.012387464802342e+01,2.610652656968285e+05,8.638459122744255e+04,2.609854973502798e+02,8.636531185870223e-01,-4.298844615709904e-01,
6759,-1.723843181105961e-01,6.939531273411882e-02,1.153087332067882e+00,3.212260825143641e+02,1.819616309962194e+01,2.617121975972699e+05,8.673007309139466e+04,2.612829697530897e+02,8.598575045374232e-01,-4.199438175545835e-01,
6760,-1.654696065299941e-01,6.984851861875994e-02,1.156557860216191e+00,3.209759959281142e+02,1.641312563390295e+01,2.623953454745693e+05,8.709565431274600e+04,2.615969727048953e+02,8.558421393118175e-01,-4.094248492389539e-01,
6761,-1.584484113034803e-01,7.025437920366781e-02,1.160157855532628e+00,3.206852472721120e+02,1.476435101378872e+01,2.631034867383696e+05,8.747536167020908e+04,2.619221662454499e+02,8.516739102411930e-01,-3.984994257513864e-01,
6762,-1.513225486061478e-01,7.061643834130638e-02,1.163827641296371e+00,3.203616158434554e+02,1.324063453834297e+01,2.638248717720267e+05,8.786292042027602e+04,2.622530567980627e+02,8.474223605366403e-01,-3.873480920003533e-01,
6763,-1.440940132425158e-01,7.093778817810852e-02,1.167510854788102e+00,3.200128968884637e+02,1.183141711034052e+01,2.645484133541363e+05,8.825237893031232e+04,2.625844996941190e+02,8.431530327633137e-01,-3.761420959369312e-01,
6764,-1.367654585120287e-01,7.122123586779129e-02,1.171164480958260e+00,3.196455960385870e+02,1.052410376849484e+01,2.652656596235966e+05,8.863919317063806e+04,2.629126567923553e+02,8.389153210918214e-01,-3.650121841679939e-01,
6765,-1.293401024481771e-01,7.146918588481532e-02,1.174766292169694e+00,3.192638692082194e+02,9.305983501161807e+00,2.659722426627746e+05,8.902101373534350e+04,2.632356170301160e+02,8.347341148146292e-01,-3.540259567913627e-01,
6766,-1.218212647532296e-01,7.168378319998737e-02,1.178311026998283e+00,3.188699919332885e+02,8.166706635208378e+00,2.666671463809696e+05,8.939726427353373e+04,2.635529483490129e+02,8.306153204312290e-01,-3.431999973087284e-01,
6767,-1.142129090826063e-01,7.186681936628729e-02,1.181799135315567e+00,3.184655478873146e+02,7.098675218475782e+00,2.673504957982034e+05,8.976795756384535e+04,2.638646844946726e+02,8.265588811806789e-01,-3.325339380368900e-01,
6768,-1.065191949604696e-01,7.201986273021189e-02,1.185229869366658e+00,3.180521160013151e+02,6.095720013471743e+00,2.680221817056843e+05,9.013297729508253e+04,2.641707453152420e+02,8.225662162611317e-01,-3.220311256296482e-01,
6769,-9.874479082508950e-02,7.214425437599457e-02,1.188602045098536e+00,3.176309934948135e+02,5.152039415306248e+00,2.686819913575861e+05,9.049217767992734e+04,2.644710616579843e+02,8.186386060764410e-01,-3.116957548653133e-01,
6770,-9.089484565505726e-02,7.224119180190471e-02,1.191917168384574e+00,3.172029143021165e+02,4.262632425987059e+00,2.693302315453952e+05,9.084570796890453e+04,2.647658270210163e+02,8.147739144182509e-01,-3.015235313177788e-01,
6771,-8.297470755326097e-02,7.231173384092984e-02,1.195178223458883e+00,3.167684671013199e+02,3.423811242278592e+00,2.699675094690482e+05,9.119386243624570e+04,2.650553233024308e+02,8.109688090271487e-01,-2.915059877542184e-01,
6772,-7.499010093731762e-02,7.235687970669523e-02,1.198386498937447e+00,3.163284637034726e+02,2.632501746155031e+00,2.705941056882821e+05,9.153674868160654e+04,2.653396592849823e+02,8.072222006087737e-01,-2.816400281803555e-01,
6773,-6.694704066461990e-02,7.237755445128469e-02,1.201542173760555e+00,3.158836002025245e+02,1.885606018075157e+00,2.712100694237898e+05,9.187437285001256e+04,2.656188919829114e+02,8.035336994876910e-01,-2.719254757836922e-01,
6774,-5.885176533948112e-02,7.237464045982912e-02,1.204646630328524e+00,3.154343600056823e+02,1.180471896844885e+00,2.718156840022495e+05,9.220686841085521e+04,2.658931778325190e+02,7.999015732385829e-01,-2.623584902129808e-01,
6775,-5.071073073312623e-02,7.234900524698619e-02,1.207701311549109e+00,3.149812759230704e+02,5.149580963319974e-01,2.724112534205669e+05,9.253436778880619e+04,2.661626527819303e+02,7.963243585146359e-01,-2.529352611769795e-01,
6776,-4.253058328495241e-02,7.230149704613655e-02,1.210706669491157e+00,3.145249270772264e+02,-1.129611893363948e-01,2.729968838266262e+05,9.285690211345426e+04,2.664273763179735e+02,7.928015996255059e-01,-2.436548929755302e-01,
6777,-3.431812482582561e-02,7.223295914344756e-02,1.213663104004205e+00,3.140658354020367e+02,-7.052673637948546e-01,2.735726674260870e+05,9.317449911821938e+04,2.666874075307392e+02,7.893328271093779e-01,-2.345165876273665e-01,
6778,-2.608026823145888e-02,7.214420254885320e-02,1.216571456110774e+00,3.136044322707174e+02,-1.263812599224273e+00,2.741387840433812e+05,9.348723403654833e+04,2.669428422821243e+02,7.859170925725180e-01,-2.255181804199796e-01,
6779,-1.782404366483751e-02,7.203606596091279e-02,1.219432860833556e+00,3.131410548149011e+02,-1.790241262221060e+00,2.746954679904422e+05,9.379521480402145e+04,2.671938024524050e+02,7.825530733155504e-01,-2.166565656934408e-01,
6780,-9.556553025755372e-03,7.190936604223511e-02,1.222248230085085e+00,3.126760851936087e+02,-2.285979521105674e+00,2.752429133184775e+05,9.409852322707626e+04,2.674403813555120e+02,7.792398283512673e-01,-2.079293896087837e-01,
6781,-1.284946591103168e-03,7.176488037078181e-02,1.225018095409213e+00,3.122099495218075e+02,-2.752525808836855e+00,2.757812400023852e+05,9.439719983609632e+04,2.676826357806513e+02,7.759768961770593e-01,-1.993354859742142e-01,
6782,6.983588210623709e-03,7.160343122309117e-02,1.227743475198278e+00,3.117428635321181e+02,-3.191472108401534e+00,2.763106547748601e+05,9.469134560114800e+04,2.679206853829727e+02,7.727629617914376e-01,-1.908719495504391e-01,
6783,1.524184141442243e-02,7.142580474345149e-02,1.230426292033609e+00,3.112748969328988e+02,-3.604048159600906e+00,2.768315420278889e+05,9.498115713394695e+04,2.681547200051987e+02,7.695957472023652e-01,-1.825331231748731e-01,
6784,2.348262505986878e-02,7.123275732398378e-02,1.233067930144744e+00,3.108063145452053e+02,-3.991254290797824e+00,2.773441904301988e+05,9.526676414687655e+04,2.683848542278068e+02,7.664739753740168e-01,-1.743152745976870e-01,
6785,3.169877568185599e-02,7.102506679658929e-02,1.235669147329022e+00,3.103373357753983e+02,-4.354433395005522e+00,2.778487571316771e+05,9.554823826949601e+04,2.686111727122379e+02,7.633967613686391e-01,-1.662163428020129e-01,
6786,3.988318064644030e-02,7.080344896781293e-02,1.238231967159711e+00,3.098678366155181e+02,-4.694854841697022e+00,2.783456380694063e+05,9.582579546611295e+04,2.688338882060015e+02,7.603614702441308e-01,-1.582301137878518e-01,
6787,4.802879198093291e-02,7.056863551245227e-02,1.240759100656646e+00,3.093977217537537e+02,-5.013250617211686e+00,2.788353738629483e+05,9.609971382635372e+04,2.690532344156376e+02,7.573651465726762e-01,-1.503485860064432e-01,
6788,5.612865710283069e-02,7.032130131921158e-02,1.243252013483974e+00,3.089270991322866e+02,-5.310419255295312e+00,2.793182641589614e+05,9.637013719000426e+04,2.692693352403190e+02,7.544063235048989e-01,-1.425676207163463e-01,
6789,6.417592073137023e-02,7.006209118949029e-02,1.245712323090197e+00,3.084558389045792e+02,-5.587449948914461e+00,2.797946237432457e+05,9.663723897637817e+04,2.694823616709572e+02,7.514828623526152e-01,-1.348822280762932e-01,
6790,7.216388779462465e-02,6.979160550549784e-02,1.248143109614910e+00,3.079835706799187e+02,-5.845054362296151e+00,2.802650548739146e+05,9.690134810434845e+04,2.696925984770833e+02,7.485910475891160e-01,-1.272829440137291e-01,
6791,8.008602713919914e-02,6.951041750011522e-02,1.250547188155599e+00,3.075100867137164e+02,-6.083569766812964e+00,2.807301169776894e+05,9.716275552597640e+04,2.699002774571909e+02,7.457278538785046e-01,-1.197613968855405e-01,
6792,8.793594297040579e-02,6.921904717041841e-02,1.252926411812295e+00,3.070352142104175e+02,-6.303545932350725e+00,2.811901744321495e+05,9.742165690911579e+04,2.701055696224927e+02,7.428910730281147e-01,-1.123119566871377e-01,
6793,9.570749135183777e-02,6.891793347592549e-02,1.255283460830787e+00,3.065585167252208e+02,-6.505506792963696e+00,2.816457456883948e+05,9.767834375047708e+04,2.703087302532723e+02,7.400773081215352e-01,-1.049262361040676e-01,
6794,1.033947742149056e-01,6.860747168509129e-02,1.257621768919206e+00,3.060795037008798e+02,-6.689540863456858e+00,2.820975023584708e+05,9.793318190317061e+04,2.705100540588386e+02,7.372825819709026e-01,-9.759370834487897e-02,
6795,1.109921563806315e-01,6.828798678760367e-02,1.259944074429055e+00,3.055977979872471e+02,-6.855590533976031e+00,2.825459812345542e+05,9.818646222762080e+04,2.707097738228605e+02,7.345037471040423e-01,-9.030600440315105e-02,
6796,1.184942601392936e-01,6.795970650233442e-02,1.262252928507168e+00,3.051129338492090e+02,-7.003640119006224e+00,2.829916752133159e+05,9.843846255442430e+04,2.709081230664693e+02,7.317376138210013e-01,-8.305513018325543e-02,
6797,1.258962672684824e-01,6.762272944151690e-02,1.264551548318930e+00,3.046243097708955e+02,-7.133415946736893e+00,2.834352072077147e+05,9.868953232444829e+04,2.711053858362643e+02,7.289802600885913e-01,-7.583103112769544e-02,
6798,1.331935774364393e-01,6.727705285170670e-02,1.266843164027553e+00,3.041313443094692e+02,-7.244316247266418e+00,2.838772049372059e+05,9.894001974073723e+04,2.713018358715029e+02,7.262278689052095e-01,-6.862368829518405e-02,
6799,1.403822026231517e-01,6.692248600120246e-02,1.269130556998558e+00,3.036334843091683e+02,-7.335584113706336e+00,2.843182063295626e+05,9.919022752525801e+04,2.714977144193914e+02,7.234770481890063e-01,-6.142439138390048e-02,
6800,1.474584525205219e-01,6.655865719864953e-02,1.271416567983411e+00,3.031301104085592e+02,-7.406257560797737e+00,2.847587579253445e+05,9.944046740315983e+04,2.716932711687597e+02,7.207242517678885e-01,-5.422417104100043e-02,
6801,1.544195339171087e-01,6.618495879882196e-02,1.273704158732628e+00,3.026205802487111e+02,-7.455031959957401e+00,2.851994309555368e+05,9.969106328311434e+04,2.718887596655638e+02,7.179658482410272e-01,-4.701370735382004e-02,
6802,1.612630587608932e-01,6.580045932146360e-02,1.275996008316034e+00,3.021042895639100e+02,-7.480261142317239e+00,2.856407412592159e+05,9.994230876634327e+04,2.720844075895677e+02,7.151985343819363e-01,-3.978455245423021e-02,
6803,1.679874468849469e-01,6.540384806864444e-02,1.278294438908842e+00,3.015806597019779e+02,-7.479951812336025e+00,2.860831333248966e+05,1.001944611995510e+05,2.722804168428165e+02,7.124193424056594e-01,-3.252930163522809e-02,
6804,1.745922335305995e-01,6.499336184875190e-02,1.280601515004539e+00,3.010491654698134e+02,-7.451684418681287e+00,2.865270023261040e+05,1.004477491819943e+05,2.724769632942492e+02,7.096256426137439e-01,-2.524137734797414e-02,
6805,1.810773732736991e-01,6.456662352757370e-02,1.282918776981965e+00,3.005093794948979e+02,-7.392552219999011e+00,2.869726418330366e+05,1.007023446803589e+05,2.726741783154445e+02,7.068154137287730e-01,-1.791583154805523e-02,
6806,1.874442226570608e-01,6.412056133316045e-02,1.285247012465121e+00,2.999610230314482e+02,-7.299074590604846e+00,2.874201992852719e+05,1.009583382473266e+05,2.728721311275381e+02,7.039875002461166e-01,-1.055005873843309e-02,
6807,1.936952343848131e-01,6.365114394737741e-02,1.287585950957324e+00,2.994040658818286e+02,-7.167130105051607e+00,2.878696189335607e+05,1.012157038817623e+05,2.730707998852304e+02,7.011420385416812e-01,-3.144807056866471e-03,
6808,1.998337830131816e-01,6.315320723507324e-02,1.289933763751129e+00,2.988388414843066e+02,-6.991886122900364e+00,2.883205450939995e+05,1.014742447310328e+05,2.732700330332549e+02,6.982810299305489e-01,4.294259402070792e-03,
6809,2.058646876618518e-01,6.262014802031532e-02,1.292286498801023e+00,2.982662040224678e+02,-6.767721255682008e+00,2.887722141992776e+05,1.017335300452525e+05,2.734695018140558e+02,6.954090480387177e-01,1.175474655429172e-02,
6810,2.117938862935786e-01,6.204368117639369e-02,1.294637199436698e+00,2.976878078540501e+02,-6.488219571888179e+00,2.892232892834310e+05,1.019927947147885e+05,2.736686202622385e+02,6.925344339616695e-01,1.921463969139096e-02,
6811,2.176286174945845e-01,6.141341001474403e-02,1.296974725383698e+00,2.971064038503306e+02,-6.146272134620150e+00,2.896716326830469e+05,1.022508099276782e+05,2.738664523601045e+02,6.896706903663644e-01,2.663858187120367e-02,
6812,2.233766546825148e-01,6.071647716190764e-02,1.299282473300604e+00,2.965263076920663e+02,-5.734366183225999e+00,2.901140691417778e+05,1.025057337665758e+05,2.740615886887854e+02,6.868383486220736e-01,3.397357510294210e-02,
6813,2.290465159252326e-01,5.993712994232238e-02,1.301536610733689e+00,2.959537712596726e+02,-5.245128159285016e+00,2.905460401990116e+05,1.027549229485371e+05,2.742520239506584e+02,6.840668452298811e-01,4.114356348461813e-02,
6814,2.346466250056412e-01,5.905644377421373e-02,1.303705024439051e+00,2.953975525172345e+02,-4.672368321189579e+00,2.909614201168063e+05,1.029947991307891e+05,2.744350313731922e+02,6.813964675770370e-01,4.804558638244689e-02,
6815,2.401843320661405e-01,5.805210099592798e-02,1.305746305412782e+00,2.948689204462123e+02,-4.012591908071981e+00,2.913523023128837e+05,1.032207559316260e+05,2.746071379479874e+02,6.788788345720411e-01,5.454710311768612e-02,
6816,2.456652391228693e-01,5.689832986658794e-02,1.307611592980210e+00,2.943816082163430e+02,-3.267042237844020e+00,2.917093782068627e+05,1.034273370254365e+05,2.747642167860766e+02,6.765756235049512e-01,6.049111734349190e-02,
6817,2.510913501185375e-01,5.556618495222362e-02,1.309247512936017e+00,2.939502232177175e+02,-2.443628345070201e+00,2.920224453843006e+05,1.036086162365985e+05,2.749018788320692e+02,6.745528272182368e-01,6.570711359036391e-02,
6818,2.564596593637686e-01,5.402434982231404e-02,1.310604990385761e+00,2.935887748351996e+02,-1.558606870470910e+00,2.922821496539107e+05,1.037591181015486e+05,2.750160542023330e+02,6.728720737019942e-01,7.003754484994049e-02,
6819,2.617613691713970e-01,5.224002820872448e-02,1.311646930024870e+00,2.933066727649650e+02,-6.358442333108617e-01,2.924813307045942e+05,1.038747935646492e+05,2.751039453605964e+02,6.715763373729978e-01,7.336590653863040e-02,
6820,2.669803538804246e-01,5.018015187524827e-02,1.312362518238702e+00,2.931074427366284e+02,2.951748563004680e-01,2.926179259081131e+05,1.039544373840829e+05,2.751647553743209e+02,6.706788693811524e-01,7.565751990449922e-02,
6821,2.720913325482774e-01,4.781380721153131e-02,1.312767323926523e+00,2.929848489792961e+02,1.205193374752628e+00,2.926947478105315e+05,1.039999419481097e+05,2.752003176952655e+02,6.701536562186911e-01,7.696683515172316e-02,
6822,2.770577445564698e-01,4.511598257883009e-02,1.312911166496621e+00,2.929273203867257e+02,2.068333344768870e+00,2.927214128326047e+05,1.040167450097124e+05,2.752146254345083e+02,6.699422788661252e-01,7.745031423183243e-02,
6823,2.818350605561213e-01,4.206700872498231e-02,1.312851787972000e+00,2.929134731055346e+02,2.869119888733547e+00,2.927085673472468e+05,1.040116490943896e+05,2.752135892912239e+02,6.699576066991727e-01,7.730368806864742e-02,
6824,2.863788223879317e-01,3.864504633734937e-02,1.312665199900589e+00,2.929274603875472e+02,3.601041779157131e+00,2.926710283283112e+05,1.039928053721671e+05,2.752028420224401e+02,6.701164042253437e-01,7.676149250325526e-02,
6825,2.906290029277803e-01,3.484064710596129e-02,1.312399051192413e+00,2.929524086557940e+02,4.271291410935861e+00,2.926176440176870e+05,1.039657684077939e+05,2.751870877727032e+02,6.703491669081921e-01,7.598355054403634e-02,
6826,2.944846231039519e-01,3.070216688686792e-02,1.312102960444597e+00,2.929511541238961e+02,4.863064140565971e+00,2.925563522296498e+05,1.039375878533772e+05,2.751745788575258e+02,6.705339191552675e-01,7.517270375619967e-02,
6827,2.978642043690580e-01,2.626978992091436e-02,1.311742300066083e+00,2.928566686483795e+02,5.381482597772823e+00,2.924756096482871e+05,1.039093225956711e+05,2.751753846492294e+02,6.705217863016827e-01,7.435941977748420e-02,
6828,3.007702360605489e-01,2.138662234086945e-02,1.311565311071355e+00,2.929164461928730e+02,5.904647404136443e+00,2.924431321211736e+05,1.038883264203810e+05,2.751569080288464e+02,6.707947000214529e-01,7.375529109218294e-02,
6829,3.030522615676999e-01,1.601241107432175e-02,1.311637516085079e+00,2.932273689568351e+02,6.475966158525563e+00,2.924788920647482e+05,1.038744833985097e+05,2.751050983924723e+02,6.715603096813108e-01,7.335698204359845e-02,
6830,3.043557071887451e-01,1.100165243407327e-02,1.311002573971035e+00,2.922204516684454e+02,6.766691186576431e+00,2.922825110014897e+05,1.038789216033164e+05,2.752500967388739e+02,6.694181848182151e-01,7.348468372249690e-02,
6831,3.046428521054418e-01,8.628446660980836e-03,1.307866164229459e+00,2.876068200337928e+02,6.689165338967319e+00,2.913352581299271e+05,1.038780027844367e+05,2.759077368890954e+02,6.596432848017497e-01,7.345824629595796e-02,
6832,3.048179660813072e-01,7.173873515887102e-03,1.303564150380507e+00,2.811224585379859e+02,6.644062945910401e+00,2.900320615957150e+05,1.038808585599324e+05,2.768258959761344e+02,6.458308891018362e-01,7.354041630415523e-02,
6833,3.048295090603129e-01,6.151196573161933e-03,1.301206899050985e+00,2.775164208872603e+02,6.769448976015725e+00,2.893180550763184e+05,1.038826507547806e+05,2.773321751242168e+02,6.381299756147389e-01,7.359198361594038e-02,
6834,3.048364386365358e-01,5.524373889502356e-03,1.302514018682229e+00,2.793934256384126e+02,6.956968491977654e+00,2.897069611499856e+05,1.038891959718504e+05,2.770713183393000e+02,6.421113751264842e-01,7.378031093407170e-02,
6835,3.048433670263603e-01,4.897562058666347e-03,1.306243492150812e+00,2.850366080425289e+02,7.157195540794072e+00,2.908364336129326e+05,1.038871095747825e+05,2.762746997588424e+02,6.541548865566016e-01,7.372027846147999e-02,
6836,3.048549084637565e-01,3.874946595814737e-03,1.310274101095480e+00,2.909094141035766e+02,7.334380793567849e+00,2.920481749521289e+05,1.038934126682616e+05,2.754415461076846e+02,6.665867196651470e-01,7.390163909141369e-02,
6837,3.047134422823544e-01,2.417123768175031e-03,1.312474835702628e+00,2.940263453301916e+02,7.430844700412783e+00,2.927061697440125e+05,1.039002404220009e+05,2.749977619355735e+02,6.731426512153740e-01,7.409809591429316e-02,
6838,3.044838186697038e-01,3.855004387287996e-05,1.312698318998431e+00,2.940940376736199e+02,7.558681899373491e+00,2.927572244450350e+05,1.039165490301621e+05,2.749941017479709e+02,6.731948322929344e-01,7.456734795050469e-02,
6839,3.033188483171861e-01,-5.000781511140202e-03,1.312368351677335e+00,2.931029439756539e+02,7.934286988803580e+00,2.926256652768206e+05,1.039484127221830e+05,2.751475852189536e+02,6.709318686146477e-01,7.548417066242584e-02,
6840,3.011910375792857e-01,-1.042853196405610e-02,1.312758938940909e+00,2.927447233561369e+02,8.397522201858024e+00,2.926852179373385e+05,1.040069521682314e+05,2.752206257535395e+02,6.698537429608893e-01,7.716854212964988e-02,
6841,2.984261551673780e-01,-1.538192332662433e-02,1.313394701988528e+00,2.927150193925359e+02,8.787029694071453e+00,2.928167639728264e+05,1.040675247748674e+05,2.752476103505180e+02,6.694549225673222e-01,7.891141428168356e-02,
6842,2.951763231868562e-01,-1.989782588473746e-02,1.314025677973486e+00,2.925746538884608e+02,9.224548726932349e+00,2.929403956033589e+05,1.041345530682524e+05,2.752926380856291e+02,6.687889357394191e-01,8.084003767147546e-02,
6843,2.914448437612925e-01,-2.413413491232319e-02,1.314618728099513e+00,2.923701566203486e+02,9.715264076503219e+00,2.930522102218474e+05,1.042019466570480e+05,2.753465311700779e+02,6.679913489919475e-01,8.277917180587532e-02,
6844,2.873118315075993e-01,-2.804920538778883e-02,1.315226299431416e+00,2.921913956355162e+02,1.026051900001331e+01,2.931688872183185e+05,1.042688656168141e+05,2.753960814045099e+02,6.672574648294335e-01,8.470464930959458e-02,
6845,2.828762918432586e-01,-3.159236980198128e-02,1.315756051391604e+00,2.920246347111785e+02,1.085871475046470e+01,2.932702869700323e+05,1.043275476268115e+05,2.754401301324753e+02,6.666046199142220e-01,8.639312280825751e-02,
6846,2.781981904160801e-01,-3.477187100599612e-02,1.316169446270134e+00,2.918879916207924e+02,1.151750733804275e+01,2.933495445885266e+05,1.043732119216325e+05,2.754741399199133e+02,6.661002797077498e-01,8.770703403324424e-02,
6847,2.733222668843857e-01,-3.760879980931626e-02,1.316394470107977e+00,2.917963129404694e+02,1.222922164996546e+01,2.933925590873184e+05,1.043981964680493e+05,2.754929814041181e+02,6.658207645792755e-01,8.842592121012605e-02,
6848,2.682931876017865e-01,-4.012183816575181e-02,1.316381015479133e+00,2.917677920236769e+02,1.298139045810154e+01,2.933900018700127e+05,1.043966888227186e+05,2.754918186800874e+02,6.658380256353171e-01,8.838254131931451e-02,
6849,2.631477865658070e-01,-4.233505413772565e-02,1.316086642581739e+00,2.918123385393132e+02,1.375013555450902e+01,2.933335865507103e+05,1.043641506247967e+05,2.754675546621497e+02,6.661979823292228e-01,8.744631086491012e-02,
6850,2.579117782503524e-01,-4.427866395462545e-02,1.315503627903342e+00,2.919356310031183e+02,1.450944296450082e+01,2.932219981482623e+05,1.042995630805345e+05,2.754190850475083e+02,6.669166292957071e-01,8.558791581615023e-02,
6851,2.526017331551409e-01,-4.598517028260518e-02,1.314646423862980e+00,2.921339269348320e+02,1.523307522482023e+01,2.930579498265765e+05,1.042045802077153e+05,2.753476892535072e+02,6.679742441720402e-01,8.285494767840126e-02,
6852,2.472272492010641e-01,-4.748691153530309e-02,1.313552882224993e+00,2.923986065184222e+02,1.590025471062150e+01,2.928487420070984e+05,1.040833398175905e+05,2.752562886529432e+02,6.693265560316501e-01,7.936646482476001e-02,
6853,2.417919166291315e-01,-4.881486917970655e-02,1.312269362274237e+00,2.927167250622330e+02,1.649688542204763e+01,2.926031907526059e+05,1.039410347148452e+05,2.751488098495803e+02,6.709144083748725e-01,7.527188124249190e-02,
6854,2.362941359513162e-01,-4.999774865115570e-02,1.310845241828257e+00,2.930749543850781e+02,1.701628074091532e+01,2.923307349951631e+05,1.037831471807233e+05,2.750293273002759e+02,6.726766511360346e-01,7.072894010694414e-02,
6855,2.307290052034409e-01,-5.106113299596204e-02,1.309324754435841e+00,2.934605829832439e+02,1.745740720486651e+01,2.920397912888324e+05,1.036146271427646e+05,2.749016090699835e+02,6.745569566999473e-01,6.588006703495300e-02,
6856,2.250895706092796e-01,-5.202720391602867e-02,1.307745295991968e+00,2.938631164370403e+02,1.782331038653165e+01,2.917374993036517e+05,1.034396354145327e+05,2.747687935342213e+02,6.765086093833766e-01,6.084498225142946e-02,
6857,2.193680521807020e-01,-5.291480110706759e-02,1.306135856828866e+00,2.942741832207612e+02,1.811925251254005e+01,2.914293839416907e+05,1.032614073722770e+05,2.746333534282928e+02,6.784949823014553e-01,5.571677812071631e-02,
6858,2.135563641511221e-01,-5.373954899127818e-02,1.304518297740436e+00,2.946876250552279e+02,1.835150442002985e+01,2.911196253055665e+05,1.030823688980583e+05,2.744971296359126e+02,6.804889685561525e-01,5.056525520981918e-02,
6859,2.076468764314658e-01,-5.451420189664727e-02,1.302908185805878e+00,2.950989762510553e+02,1.852645481412890e+01,2.908111979445215e+05,1.029042495308015e+05,2.743614499162954e+02,6.824711594182344e-01,4.544017801453047e-02,
6860,2.016327240222372e-01,-5.524904947438923e-02,1.301316448770966e+00,2.955051914781217e+02,1.865014371910044e+01,2.905061979852956e+05,1.027282552827759e+05,2.742272351965194e+02,6.844282206557770e-01,4.037624745520906e-02,
6861,1.955082414995821e-01,-5.595226460364241e-02,1.299750508321681e+00,2.959042053513882e+02,1.872801407894393e+01,2.902060511044877e+05,1.025552032269324e+05,2.740951152059656e+02,6.863511512033523e-01,3.539697339500629e-02,
6862,1.892688437359716e-01,-5.663027178495297e-02,1.298215257043661e+00,2.962946916090725e+02,1.876486995432859e+01,2.899117010117036e+05,1.023856280646497e+05,2.739655036727627e+02,6.882341463783744e-01,3.051774094270333e-02,
6863,1.829113010890533e-01,-5.728804574624274e-02,1.296713690033265e+00,2.966758434579495e+02,1.876485840349913e+01,2.896237273537231e+05,1.022198552429377e+05,2.738386580543643e+02,6.900737024311511e-01,2.574791427399580e-02,
6864,1.764331620828656e-01,-5.792943616411850e-02,1.295247569348248e+00,2.970472240287440e+02,1.873150470251728e+01,2.893424748367229e+05,1.020580725341833e+05,2.737147291008814e+02,6.918678767273669e-01,2.109289621504245e-02,
6865,1.698334794747751e-01,-5.855731443731316e-02,1.293817802708423e+00,2.974086252625621e+02,1.866779690184170e+01,2.890681234091769e+05,1.019003742448025e+05,2.735937981694400e+02,6.936157340441820e-01,1.655540027010785e-02,
6866,1.631121028757329e-01,-5.917378725103975e-02,1.292424677118598e+00,2.977600135756917e+02,1.857625752297253e+01,2.888007339074699e+05,1.017467863553430e+05,2.734758945155066e+02,6.953170903225390e-01,1.213617398458779e-02,
6867,1.562696631727030e-01,-5.978034829654005e-02,1.291068062073252e+00,2.981014744373937e+02,1.845898816836547e+01,2.885402867616705e+05,1.015972888926969e+05,2.733610118692404e+02,6.969722646114311e-01,7.834642666791302e-03,
6868,1.493077758038596e-01,-6.037802580730858e-02,1.289747575839313e+00,2.984331683026330e+02,1.831771996009610e+01,2.882867142753014e+05,1.014518343301507e+05,2.732491223869915e+02,6.985818791348770e-01,3.649438817610765e-03,
6869,1.422288478765893e-01,-6.096741733237378e-02,1.288462711255229e+00,2.987552871913331e+02,1.815385523138950e+01,2.880399237774446e+05,1.013103619521429e+05,2.731401885028251e+02,7.001466822345578e-01,-4.211845483818335e-04,
6870,1.350356819181315e-01,-6.154881449929231e-02,1.287213029753339e+00,2.990680313697285e+02,1.796850569487581e+01,2.877998369847109e+05,1.011728176486403e+05,2.730341751105960e+02,7.016673785333236e-01,-4.378784353949633e-03,
