"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
2254, 9.716109439102650e-01, -4.282936014105336e-03, 9.981688006620647e-01, 8.894210545270730e-02, 1.214687181600462e-02, 2.507560419193051e+00, 1.211237845235931e-04, 1.876991986096325e+02
2255, 9.631973070462060e-01, -5.409670282114572e-03, 9.981072661770607e-01, 8.842707207947698e-02, 1.196270321056853e-02, 2.507387967625804e+00, 1.208720740647628e-04, 2.006958427897442e+02
2256, 9.535981181342830e-01, -6.686397828960619e-03, 9.980492433379601e-01, 8.792523814827495e-02, 1.176192986865526e-02, 2.507226950467301e+00, 1.213525523859656e-04, 2.143484597898446e+02
2257, 9.426762758793990e-01, -8.125563541275952e-03, 9.979954672017399e-01, 8.745908334797706e-02, 1.154767718985657e-02, 2.507078763357814e+00, 1.223923178637418e-04, 2.282994716262602e+02
2258, 9.302882963168100e-01, -9.738976787133573e-03, 9.979471315441788e-01, 8.705987529219469e-02, 1.132525268437993e-02, 2.506946828190138e+00, 1.236333542113499e-04, 2.419807670196080e+02
2259, 9.162871568866320e-01, -1.153718031761661e-02, 9.979054307094334e-01, 8.674958530434805e-02, 1.109772821082852e-02, 2.506834908268924e+00, 1.248491860359208e-04, 2.550100617676052e+02
2260, 9.005262328604789e-01, -1.352869724743290e-02, 9.978715588314343e-01, 8.653535067415230e-02, 1.086535394252109e-02, 2.506746116613247e+00, 1.259507336310023e-04, 2.671921676428062e+02
2261, 8.828644539469770e-01, -1.571916475311545e-02, 9.978465257341224e-01, 8.641522174148217e-02, 1.062678265438071e-02, 2.506682493339052e+00, 1.268941132514945e-04, 2.784059531056775e+02
2262, 8.631727417164470e-01, -1.811037420162416e-02, 9.978311004930427e-01, 8.638312623373096e-02, 1.038001201273126e-02, 2.506645705171244e+00, 1.276896585762098e-04, 2.886240967283825e+02
2263, 8.413416804334620e-01, -2.069924907838726e-02, 9.978262679123444e-01, 8.643509800379447e-02, 1.012318183910126e-02, 2.506637951637063e+00, 1.283250527770418e-04, 2.978253163316348e+02
2264, 8.172902213115040e-01, -2.347680357361809e-02, 9.978328784581413e-01, 8.656817444154116e-02, 9.854197873455249e-03, 2.506661407624085e+00, 1.288114810667877e-04, 3.060479844962771e+02
2265, 7.909750277352710e-01, -2.642713534958425e-02, 9.978516325020953e-01, 8.677898646364296e-02, 9.570293106038913e-03, 2.506717958948291e+00, 1.292043060887898e-04, 3.133902114798537e+02
2266, 7.623998522171550e-01, -2.952651751680837e-02, 9.978836211690897e-01, 8.706495861005922e-02, 9.268038420310888e-03, 2.506810436610801e+00, 1.295524785690323e-04, 3.199421709620772e+02
2267, 7.316241252172569e-01, -3.274266899528187e-02, 9.979296864872633e-01, 8.742317461664989e-02, 8.942673024542328e-03, 2.506940776639541e+00, 1.299013410636653e-04, 3.257910638683125e+02
2268, 6.987697748650160e-01, -3.603430301861630e-02, 9.979908791568013e-01, 8.784849292320943e-02, 8.587806991152335e-03, 2.507111433247450e+00, 1.302872200792511e-04, 3.310073159899314e+02
2269, 6.640252369673640e-01, -3.935108031980771e-02, 9.980684569813859e-01, 8.833116756674778e-02, 8.195010413537627e-03, 2.507325302354757e+00, 1.307278900421395e-04, 3.356104503047916e+02
2270, 6.276457042946330e-01, -4.263412067777408e-02, 9.981636416828938e-01, 8.885891877614364e-02, 7.753857904444253e-03, 2.507584914843810e+00, 1.312033659136435e-04, 3.395990004091979e+02
2271, 5.899489314660120e-01, -4.581723854953599e-02, 9.982786410341442e-01, 8.942140017679524e-02, 7.252838129707995e-03, 2.507895253897125e+00, 1.316753351528916e-04, 3.429573739813974e+02
2272, 5.513063495485649e-01, -4.882904248251865e-02, 9.984158399898410e-01, 9.001076696144743e-02, 6.679344412658487e-03, 2.508261001833587e+00, 1.321353209767631e-04, 3.456889422022317e+02
2273, 5.121298008896680e-01, -5.159595275257809e-02, 9.985781868513848e-01, 9.061900408929671e-02, 6.020446942969143e-03, 2.508689873468790e+00, 1.325351562718817e-04, 3.477757287591722e+02
2274, 4.728547874792880e-01, -5.404604074826072e-02, 9.987691580050434e-01, 9.123752074818429e-02, 5.263231139533509e-03, 2.509190518266702e+00, 1.328003699037805e-04, 3.491848426968779e+02
2275, 4.339216220355990e-01, -5.611340215312963e-02, 9.989941315240819e-01, 9.184918917289586e-02, 4.395751192617461e-03, 2.509777800497102e+00, 1.328296526106675e-04, 3.498402885834190e+02
2276, 3.957561759922550e-01, -5.774258885376522e-02, 9.992597239550778e-01, 9.241947802258760e-02, 3.407832714275438e-03, 2.510469830392941e+00, 1.325034744092472e-04, 3.496350940099421e+02
2277, 3.587519682291590e-01, -5.889251762827084e-02, 9.995709359675959e-01, 9.291749140898792e-02, 2.292458918229314e-03, 2.511276930256230e+00, 1.317072894497632e-04, 3.484782252476462e+02
2278, 3.232551261360870e-01, -5.953928671875209e-02, 9.999333279755488e-01, 9.330215191012098e-02, 1.047076840682175e-03, 2.512213739661981e+00, 1.302719871983322e-04, 3.462646740880365e+02
2279, 2.895533275638360e-01, -5.967748088646607e-02, 1.000351362196291e+00, 9.353992939999128e-02, -3.264463312777458e-04, 2.513290036507404e+00, 1.280759296452457e-04, 3.429358034961995e+02
2280, 2.578692897262700e-01, -5.931980030370770e-02, 1.000826979906303e+00, 9.358061287903827e-02, -1.821648532394343e-03, 2.514511266546027e+00, 1.249393831634567e-04, 3.384435797197209e+02
2281, 2.283588152958640e-01, -5.849514948826136e-02, 1.001362609293563e+00, 9.336455419783962e-02, -3.426832634922993e-03, 2.515879592162945e+00, 1.206800402107821e-04, 3.329466132363213e+02
2282, 2.011129269838680e-01, -5.724552271542140e-02, 1.001957874931915e+00, 9.284479036282270e-02, -5.126013629198204e-03, 2.517395154511536e+00, 1.150445905454124e-04, 3.267343761668189e+02
2283, 1.761632843639550e-01, -5.562221446121097e-02, 1.002613204352519e+00, 9.200748926825283e-02, -6.901655986376746e-03, 2.519055686721726e+00, 1.079311358349802e-04, 3.193346604053639e+02
2284, 1.534899016992730e-01, -5.368186213455462e-02, 1.003323740670772e+00, 9.081065221359493e-02, -8.732478538517417e-03, 2.520850555455651e+00, 9.906193728847596e-05, 3.107194362278054e+02
2285, 1.330301682117350e-01, -5.148278272472404e-02, 1.004087157470594e+00, 8.921404574248507e-02, -1.059389289395574e-02, 2.522771051992857e+00, 8.818366353568147e-05, 3.007187913505691e+02
2286, 1.146882719528410e-01, -4.908190276341692e-02, 1.004895653892440e+00, 8.717755159275635e-02, -1.245818002557780e-02, 2.524796933066845e+00, 7.505474013855571e-05, 2.886922176985103e+02
2287, 9.834430723775664e-02, -4.653244908513112e-02, 1.005739144845418e+00, 8.462248407958345e-02, -1.428585507123175e-02, 2.526902277035812e+00, 5.936906642819199e-05, 2.726099440921814e+02
2288, 8.386255417251580e-02, -4.388242278096575e-02, 1.006602500947712e+00, 8.137017525657160e-02, -1.600673650021602e-02, 2.529041593403148e+00, 4.115163344025803e-05, 2.475554569625344e+02
2289, 7.109862254238797e-02, -4.117378601896416e-02, 1.007459480371137e+00, 7.695123586449648e-02, -1.745739691201421e-02, 2.531126730075200e+00, 2.216095637928754e-05, 2.085137746716782e+02
2290, 5.990532062132620e-02, -3.844223598469249e-02, 1.008269510373357e+00, 7.042217864821224e-02, -1.827366050613648e-02, 2.533032728674449e+00, 7.765049289771896e-06, 1.497060635616814e+02
2291, 5.013725403571829e-02, -3.571742452718291e-02, 1.008991000675225e+00, 6.100315994425829e-02, -1.797552764855765e-02, 2.534673381639439e+00, 8.902699870199299e-07, 8.659753719274211e+01
2292, 4.165424114457616e-02, -3.302348128585118e-02, 1.009597391217392e+00, 4.876656962918098e-02, -1.618309020582185e-02, 2.536044578713800e+00, 1.900905837039646e-07, 5.107550974114499e+01
2293, 3.432366013934609e-02, -3.037973608307152e-02, 1.010089452274181e+00, 3.437279250465870e-02, -1.265161347321126e-02, 2.537145304612957e+00, 1.455879005285760e-07, 3.366641610582226e+01
2294, 2.802192081746730e-02, -2.780153836375902e-02, 1.010426911138499e+00, 1.834369398252269e-02, -7.079685679699826e-03, 2.537908901948187e+00, 1.413325157131098e-07, 2.514694596650364e+01
2295, 2.263518798458689e-02, -2.530111863856290e-02, 1.010555635786658e+00, 1.104347138208535e-03, 9.251212881141445e-04, 2.538220169408677e+00, 1.536047738812319e-07, 2.298478100639843e+01
2296, 1.805953338529610e-02, -2.288842833186847e-02, 1.010400679380049e+00, -1.686880796646208e-02, 1.180753991649974e-02, 2.537925521807403e+00, 1.940756257964366e-07, 2.420108624429491e+01
2297, 1.420041925688142e-02, -2.057199203893911e-02, 1.009878709148542e+00, -3.495788309106443e-02, 2.601380044431532e-02, 2.536861945629931e+00, 2.288310214129290e-07, 2.572274174358128e+01
2298, 1.097219868865909e-02, -1.835951210894414e-02, 1.008902184549426e+00, -5.233620192649107e-02, 4.388530496222349e-02, 2.534834397735925e+00, 2.657946202479226e-07, 2.755461837628306e+01
2299, 8.296907275341289e-03, -1.625861668385541e-02, 1.007397184708099e+00, -6.795698061906748e-02, 6.552208501584578e-02, 2.531673780669026e+00, 3.116115183085722e-07, 2.948603734823699e+01
2300, 6.102878198590832e-03, -1.427698322887530e-02, 1.005317495740619e+00, -8.064394345359119e-02, 9.064224470968106e-02, 2.527260108293189e+00, 3.781092367622624e-07, 3.148797159274112e+01
2301, 4.323767387046710e-03, -1.242240192740345e-02, 1.002668357734099e+00, -8.927365092976439e-02, 1.184773757023286e-01, 2.521580639287710e+00, 4.559237308212147e-07, 3.328506038955099e+01
2302, 2.897425983560576e-03, -1.070230199364168e-02, 9.995248957178626e-01, -9.302707208269299e-02, 1.477710436706950e-01, 2.514776735881158e+00, 5.503011688957763e-07, 3.484861921582797e+01
2303, 1.765272808322929e-03, -9.123034551710050e-03, 9.960406615168874e-01, -9.162278566532375e-02, 1.769294214773542e-01, 2.507172798913769e+00, 6.573647111377705e-07, 3.616293187480230e+01
2304, 8.724130506069840e-04, -7.689117870703362e-03, 9.924350574878212e-01, -8.543584860980720e-02, 2.043148625114710e-01, 2.499258040888342e+00, 7.115390810340431e-07, 3.679446752536319e+01
2305, 1.680683557471123e-04, -6.402678010326923e-03, 9.889540634974727e-01, -7.543000500435069e-02, 2.285968774106246e-01, 2.491603702295709e+00, 7.262293191980248e-07, 3.689663166139422e+01
2306, -3.937584747703562e-04, -5.263894800304541e-03, 9.858211941348206e-01, -6.290813470314439e-02, 2.490119968147695e-01, 2.484756385572055e+00, 7.144108487141289e-07, 3.662152168565218e+01
2307, -8.540945214879324e-04, -4.273071715192195e-03, 9.832007181052507e-01, -4.918698449846003e-02, 2.653814197445200e-01, 2.479143544766674e+00, 6.882716435792079e-07, 3.613534299320121e+01
2308, -1.250153094963261e-03, -3.436726998639047e-03, 9.811715498856377e-01, -3.536010184526769e-02, 2.777388071205865e-01, 2.474917683135883e+00, 6.600739268337880e-07, 3.563170516560919e+01
2309, -1.606361680363939e-03, -2.746306642790355e-03, 9.797104430800363e-01, -2.237561866893492e-02, 2.864231592001562e-01, 2.471957421267014e+00, 6.384911592302634e-07, 3.526210745656880e+01
2310, -1.908750597321410e-03, -2.099835252236048e-03, 9.783957607901742e-01, -1.024270772785880e-02, 2.934202992116972e-01, 2.469278956988463e+00, 6.275530766189566e-07, 3.510485127868728e+01
2311, -2.134401808413238e-03, -1.424736010050324e-03, 9.769314540961287e-01, 1.552506585460218e-03, 3.001787987728873e-01, 2.466245895797454e+00, 6.287681819906049e-07, 3.519215972680455e+01
2312, -2.272642141082267e-03, -7.200199183333691e-04, 9.752655599573523e-01, 1.321995308403486e-02, 3.069854364464177e-01, 2.462753952091000e+00, 6.431419640130137e-07, 3.553831302004809e+01
2313, -2.319186324810264e-03, 1.774747634500023e-14, 9.733966535754485e-01, 2.480757418027423e-02, 3.138662503592985e-01, 2.458803691022551e+00, 6.724573211287385e-07, 3.616228409471206e+01
2314, -2.272642141072563e-03, 7.200199183675511e-04, 9.713195346415923e-01, 3.636313287257985e-02, 3.207987206252289e-01, 2.454371985539811e+00, 7.263126231033060e-07, 3.720882325940146e+01
2315, -2.134401808392895e-03, 1.424736010082254e-03, 9.690429206786055e-01, 4.785410983264045e-02, 3.277556200328827e-01, 2.449481544095305e+00, 8.075915051975435e-07, 3.875085896745310e+01
2316, -1.908750597291018e-03, 2.099835252264855e-03, 9.665736737720623e-01, 5.928953038870019e-02, 3.348034341103238e-01, 2.444183565185982e+00, 9.251334504660088e-07, 4.101871353297818e+01
2317, -1.606361680326579e-03, 2.746306642819394e-03, 9.638867519270455e-01, 7.097833415070494e-02, 3.419996815009352e-01, 2.438444991838065e+00, 1.084296717609463e-06, 4.402283418189643e+01
2318, -1.250153094921771e-03, 3.436726998683784e-03, 9.608986089300133e-01, 8.446241763651642e-02, 3.489918461888746e-01, 2.432011380965609e+00, 1.301663289668796e-06, 4.775156239410290e+01
2319, -8.540945214415963e-04, 4.273071715260279e-03, 9.576888068702029e-01, 1.018048305784394e-01, 3.547120862776860e-01, 2.425048313047542e+00, 1.615785810862499e-06, 5.238058137029837e+01
2320, -3.937584747140756e-04, 5.263894800398859e-03, 9.544761047707420e-01, 1.231610292324821e-01, 3.581400153523745e-01, 2.418114725607608e+00, 2.105341844073480e-06, 5.837735811850071e+01
2321, 1.680683558188259e-04, 6.402678010447752e-03, 9.514142095202477e-01, 1.480454895853037e-01, 3.582123119974028e-01, 2.411488231222454e+00, 2.904648556357727e-06, 6.631830475069218e+01
2322, 8.724130507009353e-04, 7.689117870854238e-03, 9.487790818464396e-01, 1.754588639960266e-01, 3.538574660991537e-01, 2.405764648778225e+00, 4.269584583956132e-06, 7.707779740522008e+01
2323, 1.765272808448888e-03, 9.123034551887203e-03, 9.468644990566243e-01, 2.039529170272180e-01, 3.443668728259248e-01, 2.401595108804253e+00, 6.744721265501580e-06, 9.222023861909305e+01
2324, 2.897425983729652e-03, 1.070230199385240e-02, 9.459162374354118e-01, 2.317992188647576e-01, 3.296394396148606e-01, 2.399525506095557e+00, 1.151289422397579e-05, 1.142458896945662e+02
2325, 4.323767387270834e-03, 1.242240192764543e-02, 9.460704607046131e-01, 2.572298226013897e-01, 3.101770274870993e-01, 2.399810546203168e+00, 2.116672262727723e-05, 1.471253883094104e+02
2326, 6.102878198881259e-03, 1.427698322915293e-02, 9.472576384680763e-01, 2.785041245480320e-01, 2.867097535592658e-01, 2.402169189246845e+00, 4.139855114387295e-05, 1.961367972687671e+02
2327, 8.296907275712310e-03, 1.625861668416580e-02, 9.490986184888078e-01, 2.935895587677708e-01, 2.596747549399415e-01, 2.405643641366145e+00, 8.422744003225940e-05, 2.676163381228765e+02
2328, 1.097219868913225e-02, 1.835951210928854e-02, 9.508862442098457e-01, 2.998953462159093e-01, 2.291643524371957e-01, 2.408738982045427e+00, 1.740914975080551e-04, 3.665681194872246e+02
2329, 1.420041925747807e-02, 2.057199203931955e-02, 9.520506961261472e-01, 2.952727999731550e-01, 1.958635878536715e-01, 2.410173765924704e+00, 3.399095271034156e-04, 4.767048199190376e+02
2330, 1.805953338603813e-02, 2.288842833228523e-02, 9.527245386536296e-01, 2.802092816870647e-01, 1.620061240909996e-01, 2.409937316221698e+00, 5.600887026668498e-04, 5.859800737217486e+02
2331, 2.263518798549619e-02, 2.530111863901149e-02, 9.534890589155595e-01, 2.584711478112708e-01, 1.306920749247827e-01, 2.409294433138112e+00, 7.599177223077977e-04, 6.590821712372855e+02
2332, 2.802192081857262e-02, 2.780153836424004e-02, 9.547689041451299e-01, 2.356010687626925e-01, 1.044559606867015e-01, 2.409789773972918e+00, 8.628486995290391e-04, 6.633544879292242e+02
2333, 3.432366014068389e-02, 3.037973608358507e-02, 9.565836194804506e-01, 2.155457958719667e-01, 8.393180280675687e-02, 2.412057750862602e+00, 8.594359040500257e-04, 6.179386934326508e+02
2334, 4.165424114618366e-02, 3.302348128639457e-02, 9.587505570342912e-01, 1.993687304392751e-01, 6.820977862734717e-02, 2.415780715127968e+00, 7.970329175461364e-04, 5.602280735346155e+02
2335, 5.013725403763389e-02, 3.571742452775301e-02, 9.610602808896573e-01, 1.862909858754606e-01, 5.593647445670510e-02, 2.420302552349730e+00, 7.148121634871074e-04, 5.116063339770128e+02
2336, 5.990532062359823e-02, 3.844223598528536e-02, 9.633751775275720e-01, 1.753451070231290e-01, 4.608042275489938e-02, 2.425126508064732e+00, 6.355398596499394e-04, 4.757460647964432e+02
2337, 7.109862254506376e-02, 4.117378601957358e-02, 9.656224154135240e-01, 1.658196967333456e-01, 3.796485401262092e-02, 2.429961132612479e+00, 5.648797933807794e-04, 4.510914192778527e+02
2338, 8.386255417564852e-02, 4.388242278158393e-02, 9.677656196901907e-01, 1.573396447387828e-01, 3.116953944162208e-02, 2.434668261681917e+00, 5.030699683834953e-04, 4.338348777864974e+02
2339, 9.834430724140047e-02, 4.653244908574793e-02, 9.697987182034136e-01, 1.497470058956921e-01, 2.542230191293441e-02, 2.439202434417238e+00, 4.503436559345419e-04, 4.215220748997230e+02
2340, 1.146882719570570e-01, 4.908190276402085e-02, 9.717232605324905e-01, 1.428342807639306e-01, 2.050744611694297e-02, 2.443536990940357e+00, 4.050618540299881e-04, 4.123168117280863e+02
2341, 1.330301682165710e-01, 5.148278272529972e-02, 9.735360043316930e-01, 1.364208063173653e-01, 1.626564237142521e-02, 2.447657992748440e+00, 3.657817958514794e-04, 4.049908562510581e+02
2342, 1.534899017047850e-01, 5.368186213508611e-02, 9.752485880564310e-01, 1.304397393621765e-01, 1.259002709387943e-02, 2.451576337272976e+00, 3.319597885761277e-04, 3.987085085087399e+02
2343, 1.761632843701900e-01, 5.562221446167984e-02, 9.768657807928118e-01, 1.247721565846307e-01, 9.393536979379075e-03, 2.455299840489884e+00, 3.023096838421766e-04, 3.928128512035533e+02
2344, 2.011129269908640e-01, 5.724552271580859e-02, 9.783958594868201e-01, 1.193723230613179e-01, 6.616000745870852e-03, 2.458844406093106e+00, 2.762539234172816e-04, 3.868738775598275e+02
2345, 2.283588153036450e-01, 5.849514948854750e-02, 9.798455293891885e-01, 1.141912264760422e-01, 4.210694028010907e-03, 2.462218809937053e+00, 2.531112145628251e-04, 3.806002737457381e+02
2346, 2.578692897348440e-01, 5.931980030387468e-02, 9.812197917314534e-01, 1.091897262520987e-01, 2.140651256683718e-03, 2.465436053259386e+00, 2.323544401055842e-04, 3.738023602027764e+02
2347, 2.895533275731880e-01, 5.967748088649818e-02, 9.825226139079675e-01, 1.043493961831762e-01, 3.766120601071611e-04, 2.468498920335968e+00, 2.136237744434468e-04, 3.663865306465484e+02
2348, 3.232551261461790e-01, 5.953928671863776e-02, 9.837574751424558e-01, 9.965451647978310e-02, -1.107871295070734e-03, 2.471416260728670e+00, 1.966169708165035e-04, 3.583149755376718e+02
2349, 3.587519682399390e-01, 5.889251762800312e-02, 9.849255311313868e-01, 9.510192211944873e-02, -2.337071446805016e-03, 2.474187487170018e+00, 1.811045872636264e-04, 3.496075171551795e+02
2350, 3.957561760036310e-01, 5.774258885334348e-02, 9.860293636196517e-01, 9.068609524913183e-02, -3.335278434479685e-03, 2.476814661439757e+00, 1.669249972868546e-04, 3.402946847689898e+02
2351, 4.339216220474700e-01, 5.611340215255881e-02, 9.870687071820915e-01, 8.638971879433549e-02, -4.126079118893403e-03, 2.479296667690341e+00, 1.538863354318660e-04, 3.304168071363438e+02
2352, 4.728547874915270e-01, 5.404604074755172e-02, 9.880469179505526e-01, 8.220174482650475e-02, -4.733311400075327e-03, 2.481637626903166e+00, 1.419085076399775e-04, 3.199820708075809e+02
2353, 5.121298009021250e-01, 5.159595275174739e-02, 9.889655586842507e-01, 7.809829014297207e-02, -5.179187136709786e-03, 2.483839052252284e+00, 1.308419233749029e-04, 3.090186495533582e+02
2354, 5.513063495610990e-01, 4.882904248158551e-02, 9.898283814453850e-01, 7.406075067246010e-02, -5.485527075303037e-03, 2.485910657363036e+00, 1.206077965382416e-04, 2.975295981778145e+02
2355, 5.899489314784510e-01, 4.581723854852424e-02, 9.906382580206062e-01, 7.006506636460436e-02, -5.671273518208642e-03, 2.487857010850580e+00, 1.111021054931405e-04, 2.855147414997253e+02
2356, 6.276457043068440e-01, 4.263412067670596e-02, 9.913994489451678e-01, 6.606341130014369e-02, -5.751513739063889e-03, 2.489686808371326e+00, 1.021875759875107e-04, 2.728949693878232e+02
2357, 6.640252369791860e-01, 3.935108031870863e-02, 9.921133874295750e-01, 6.197442539679961e-02, -5.734091726350725e-03, 2.491399289609198e+00, 9.362536158453419e-05, 2.595461177264763e+02
2358, 6.987697748763469e-01, 3.603430301750651e-02, 9.927818446311837e-01, 5.770200627375382e-02, -5.622438149061930e-03, 2.492997658561857e+00, 8.516906613538750e-05, 2.452772259353594e+02
2359, 7.316241252279690e-01, 3.274266899418461e-02, 9.934030536612219e-01, 5.317223562769834e-02, -5.417247864238501e-03, 2.494476341623939e+00, 7.664482456066243e-05, 2.299569972293847e+02
2360, 7.623998522272010e-01, 2.952651751573799e-02, 9.939769507698517e-01, 4.836640518064608e-02, -5.123448861759825e-03, 2.495839014232162e+00, 6.805332943687884e-05, 2.134937866092223e+02
2361, 7.909750277445760e-01, 2.642713534855713e-02, 9.945000790233910e-01, 4.333163232917676e-02, -4.750121834512965e-03, 2.497079354823642e+00, 5.950948780237600e-05, 1.959941489634782e+02
2362, 8.172902213200020e-01, 2.347680357265056e-02, 9.949698359637343e-01, 3.816321656208908e-02, -4.312029059442520e-03, 2.498194904259519e+00, 5.117695015920139e-05, 1.777139624421938e+02
2363, 8.413416804411640e-01, 2.069924907748531e-02, 9.953842732840845e-01, 3.298125288568356e-02, -3.827289284830326e-03, 2.499184302975227e+00, 4.321883233477359e-05, 1.589925086851200e+02
2364, 8.631727417233360e-01, 1.811037420079741e-02, 9.957414128883398e-01, 2.788092272016838e-02, -3.311320251276013e-03, 2.500041593190071e+00, 3.580224734872643e-05, 1.401809651081075e+02
2365, 8.828644539530980e-01, 1.571916475236475e-02, 9.960396915319658e-01, 2.287696055283487e-02, -2.770066545255102e-03, 2.500758536099938e+00, 2.896224781708531e-05, 1.214917097163763e+02
2366, 9.005262328658560e-01, 1.352869724675982e-02, 9.962757681595874e-01, 1.787817109523017e-02, -2.195172789382514e-03, 2.501317880934128e+00, 2.277533035358134e-05, 1.030024572622064e+02
2367, 9.162871568912930e-01, 1.153718031702345e-02, 9.964424400359809e-01, 1.271680429542254e-02, -1.566778657588009e-03, 2.501694763262512e+00, 1.720330715088677e-05, 8.478615487658527e+01
2368, 9.302882963208120e-01, 9.738976786618633e-03, 9.965402324131485e-01, 7.288629200803190e-03, -8.749309817662592e-04, 2.501906269796395e+00, 1.232667120524678e-05, 6.722611566410590e+01
2369, 9.426762758827790e-01, 8.125563540834340e-03, 9.965701497299473e-01, 1.756447933627239e-03, -1.485323699687299e-04, 2.502019884318509e+00, 8.113868270625593e-06, 5.149093186892522e+01
2370, 9.535981181370290e-01, 6.686397828602042e-03, 9.965261586078376e-01, -3.343696634517330e-03, 5.294915876329163e-04, 2.502099432655403e+00, 3.168534022048190e-06, 3.982645915728848e+01
2371, 9.631973070484500e-01, 5.409670281817900e-03, 9.965597502222884e-01, -7.200518419543112e-03, 1.035736102168673e-03, 2.502154064837422e+00, 1.209499912523241e-06, 3.664034937699319e+01
2372, 9.716109439120290e-01, 4.282936013870903e-03, 9.965878178158148e-01, -9.049170466881728e-03, 1.243903388684839e-03, 2.502177832072166e+00, 3.478640675796995e-06, 3.679217771294335e+01
2373, 9.789678340619220e-01, 3.293624506613546e-03, 9.965906001408612e-01, -8.275588994060267e-03, 1.031347927951898e-03, 2.502163864393728e+00, 9.328121752009287e-06, 3.923164625613703e+01
2374, 9.853873336892570e-01, 2.429436218483213e-03, 9.965911382386485e-01, -4.241303993192751e-03, 2.521343798281603e-04, 2.502154138472474e+00, 2.100255983080621e-05, 4.280313286463228e+01
