"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Grid_Velocity_x","Grid_Velocity_y"
302, -9.382729779180876e-01, -4.809743817391060e+00, 1.092240881486223e+01, 1.320556041714071e+03, -8.821992378774473e+01, 2.375304259815714e+06, 4.624045934587557e-06, 0.000000000000000e+00, 0.000000000000000e+00
303, -4.692765535077423e-01, -4.815083994459006e+00, 1.090159986298661e+01, 1.335835367350958e+03, -7.811608043301433e+01, 2.371176728824277e+06, 4.617230594620510e-06, 0.000000000000000e+00, 0.000000000000000e+00
304, 8.146754526283644e-07, -4.816875530562139e+00, 1.088290331683136e+01, 1.348383989225729e+03, -6.487894518310854e+01, 2.367329596092797e+06, 4.611234493015683e-06, 0.000000000000000e+00, 0.000000000000000e+00
305, 4.692781656064944e-01, -4.815083997419590e+00, 1.086779566728339e+01, 1.357370973595795e+03, -4.977285121707492e+01, 2.364084904092400e+06, 4.606622152713222e-06, 0.000000000000000e+00, 0.000000000000000e+00
306, 9.382745389824282e-01, -4.809743828367687e+00, 1.085713372364413e+01, 1.362531774719227e+03, -3.421571557206869e+01, 2.361654048806238e+06, 4.603726179915947e-06, 0.000000000000000e+00, 0.000000000000000e+00
307, 1.406715344456748e+00, -4.800906578912278e+00, 1.085104700237741e+01, 1.364141231738485e+03, -1.946532861235967e+01, 2.360105313308898e+06, 4.602605486854608e-06, 0.000000000000000e+00, 0.000000000000000e+00
308, 1.874335633985780e+00, -4.788651178227056e+00, 1.084905713362703e+01, 1.362846051361693e+03, -6.410031211239569e+00, 2.359378907270447e+06, 4.603091996262984e-06, 0.000000000000000e+00, 0.000000000000000e+00
309, 2.340857573484255e+00, -4.773011602052902e+00, 1.085032408070754e+01, 1.359449246232003e+03, 4.493268149606593e+00, 2.359331544157850e+06, 4.604884682506873e-06, 0.000000000000000e+00, 0.000000000000000e+00
310, 2.805985150810501e+00, -4.754012617815006e+00, 1.085389718318192e+01, 1.354727213941466e+03, 1.316283029166984e+01, 2.359785663854795e+06, 4.607635150520647e-06, 0.000000000000000e+00, 0.000000000000000e+00
311, 3.269537511511646e+00, -4.731927685382282e+00, 1.085890750832331e+01, 1.349322498208527e+03, 1.977243338006537e+01, 2.360571019082667e+06, 4.611022530297553e-06, 0.000000000000000e+00, 0.000000000000000e+00
312, 3.731241194734553e+00, -4.706823743194221e+00, 1.086465648858689e+01, 1.343707043585418e+03, 2.463375918783377e+01, 2.361545318861573e+06, 4.614789003952047e-06, 0.000000000000000e+00, 0.000000000000000e+00
313, 4.190867100448586e+00, -4.678856510348271e+00, 1.087063547843269e+01, 1.338189513362541e+03, 2.810519325970709e+01, 2.362600687884339e+06, 4.617234376506962e-06, 0.000000000000000e+00, 0.000000000000000e+00
314, 4.648197928514741e+00, -4.648197419189883e+00, 1.087802928125224e+01, 1.333552310179793e+03, 3.104961659852425e+01, 2.364292971482022e+06, 4.629820532025916e-06, 0.000000000000000e+00, 0.000000000000000e+00
315, -4.382778440034699e+00, -4.382779385993046e+00, 1.102454507840112e+01, 1.221371055835172e+03, -6.921706576457309e+01, 2.392664195721253e+06, 4.656165184532041e-06, 0.000000000000000e+00, 0.000000000000000e+00
316, -3.952360762647849e+00, -4.414958967925365e+00, 1.102319973862086e+01, 1.226902561176792e+03, -7.667442003494631e+01, 2.392979082032316e+06, 4.657354732464471e-06, 0.000000000000000e+00, 0.000000000000000e+00
317, -3.519534223969061e+00, -4.444313166449030e+00, 1.101628201165527e+01, 1.234801395316990e+03, -8.512695734761016e+01, 2.391973462191275e+06, 4.654858012025656e-06, 0.000000000000000e+00, 0.000000000000000e+00
318, -3.084526888309125e+00, -4.470662068094673e+00, 1.100691619211744e+01, 1.244908412348778e+03, -9.318059909251957e+01, 2.390530176013214e+06, 4.651664392579865e-06, 0.000000000000000e+00, 0.000000000000000e+00
319, -2.647579165625796e+00, -4.493842264910379e+00, 1.099459171622358e+01, 1.257444864906913e+03, -1.000478031862191e+02, 2.388526948271813e+06, 4.647600687119804e-06, 0.000000000000000e+00, 0.000000000000000e+00
320, -2.208978091400002e+00, -4.513783484577422e+00, 1.097899536888590e+01, 1.272369473096620e+03, -1.047490578283500e+02, 2.385866941687229e+06, 4.642528898304655e-06, 0.000000000000000e+00, 0.000000000000000e+00
321, -1.768913517634825e+00, -4.530198682453182e+00, 1.096021216779032e+01, 1.289247245646959e+03, -1.062549648033774e+02, 2.382521628992521e+06, 4.636430059634246e-06, 0.000000000000000e+00, 0.000000000000000e+00
322, -1.327696137299317e+00, -4.543061877558307e+00, 1.093890025069476e+01, 1.307185041436502e+03, -1.037159644457774e+02, 2.378573727852805e+06, 4.629481625954957e-06, 0.000000000000000e+00, 0.000000000000000e+00
323, -8.856175158974116e-01, -4.552337412141958e+00, 1.091635334305571e+01, 1.324899346153228e+03, -9.673334181339162e+01, 2.374242833650902e+06, 4.622118837663672e-06, 0.000000000000000e+00, 0.000000000000000e+00
324, -4.429557702001730e-01, -4.557942430217399e+00, 1.089433332584502e+01, 1.340940897614425e+03, -8.554844127503161e+01, 2.369862670763153e+06, 4.614984617502196e-06, 0.000000000000000e+00, 0.000000000000000e+00
325, 8.530313416486442e-07, -4.559822815454947e+00, 1.087470389697782e+01, 1.354013489776406e+03, -7.105655805296578e+01, 2.365812655330968e+06, 4.608784856859372e-06, 0.000000000000000e+00, 0.000000000000000e+00
326, 4.429574587270004e-01, -4.557942432112536e+00, 1.085899099465759e+01, 1.363267478681112e+03, -5.461897726949570e+01, 2.362426823507890e+06, 4.604108158370368e-06, 0.000000000000000e+00, 0.000000000000000e+00
327, 8.856191525603039e-01, -4.552337421202679e+00, 1.084805206750407e+01, 1.368450862259356e+03, -3.774247250535658e+01, 2.359918427876714e+06, 4.601292007184162e-06, 0.000000000000000e+00, 0.000000000000000e+00
328, 1.327697726060686e+00, -4.543061895064183e+00, 1.084198047389227e+01, 1.369872867401130e+03, -2.175585819524086e+01, 2.358349849124209e+06, 4.600385843948475e-06, 0.000000000000000e+00, 0.000000000000000e+00
329, 1.768915091250855e+00, -4.530198697277937e+00, 1.084024065761426e+01, 1.368226445387429e+03, -7.597282287270471e+00, 2.357650915867535e+06, 4.601204143091002e-06, 0.000000000000000e+00, 0.000000000000000e+00
330, 2.208979635032581e+00, -4.513783488569504e+00, 1.084192771611896e+01, 1.364364492967924e+03, 4.247222655086450e+00, 2.357666220806017e+06, 4.603425804549712e-06, 0.000000000000000e+00, 0.000000000000000e+00
331, 2.647580664726055e+00, -4.493842264678067e+00, 1.084602738292091e+01, 1.359110650610324e+03, 1.368500245121145e+01, 2.358206039378163e+06, 4.606681702937670e-06, 0.000000000000000e+00, 0.000000000000000e+00
332, 3.084528356497465e+00, -4.470662047489577e+00, 1.085161556897589e+01, 1.353148220314596e+03, 2.089272396009022e+01, 2.359089479263277e+06, 4.610633141271193e-06, 0.000000000000000e+00, 0.000000000000000e+00
333, 3.519535687387475e+00, -4.444313095210831e+00, 1.085794860553180e+01, 1.346981478698575e+03, 2.619484445831343e+01, 2.360165365357327e+06, 4.615008539585812e-06, 0.000000000000000e+00, 0.000000000000000e+00
334, 3.952362195310775e+00, -4.414958849713777e+00, 1.086448294852337e+01, 1.340942107273261e+03, 2.996851715882147e+01, 2.361318678888110e+06, 4.618214595803613e-06, 0.000000000000000e+00, 0.000000000000000e+00
335, 4.382779803291550e+00, -4.382779245405664e+00, 1.087220706027209e+01, 1.335704778638180e+03, 3.315618707310263e+01, 2.363058837589965e+06, 4.632492283434277e-06, 0.000000000000000e+00, 0.000000000000000e+00
336, -4.129750154992554e+00, -4.129751179167119e+00, 1.102656095288137e+01, 1.219082582414579e+03, -7.744960393813697e+01, 2.393067725960661e+06, 4.656474498255453e-06, 0.000000000000000e+00, 0.000000000000000e+00
337, -3.724989369753418e+00, -4.163380291765098e+00, 1.102485776897375e+01, 1.224992720696942e+03, -8.562913035031943e+01, 2.393337622010141e+06, 4.657566985184438e-06, 0.000000000000000e+00, 0.000000000000000e+00
338, -3.317711215651472e+00, -4.194056751426180e+00, 1.101735355955823e+01, 1.233447916926865e+03, -9.477155608596303e+01, 2.392243715844045e+06, 4.654919268155085e-06, 0.000000000000000e+00, 0.000000000000000e+00
339, -2.908154030141400e+00, -4.221592540503168e+00, 1.100715448423276e+01, 1.244302987164375e+03, -1.034106946824851e+02, 2.390664457361648e+06, 4.651511956515141e-06, 0.000000000000000e+00, 0.000000000000000e+00
340, -2.496569052415944e+00, -4.245816890345259e+00, 1.099372868748848e+01, 1.257775462876239e+03, -1.106727203000802e+02, 2.388470249280646e+06, 4.647159435905864e-06, 0.000000000000000e+00, 0.000000000000000e+00
341, -2.083256247425973e+00, -4.266656363216613e+00, 1.097678019208266e+01, 1.273787333250211e+03, -1.154920229194888e+02, 2.385564075946047e+06, 4.641721001252915e-06, 0.000000000000000e+00, 0.000000000000000e+00
342, -1.668414018998273e+00, -4.283810984502212e+00, 1.095646239554572e+01, 1.291831268294330e+03, -1.167751998872372e+02, 2.381927905493943e+06, 4.635194606328248e-06, 0.000000000000000e+00, 0.000000000000000e+00
343, -1.252367055225636e+00, -4.297253602864004e+00, 1.093354897671339e+01, 1.310916063702310e+03, -1.136496217972154e+02, 2.377665719053939e+06, 4.627795206228729e-06, 0.000000000000000e+00, 0.000000000000000e+00
344, -8.354200551571634e-01, -4.306946954289318e+00, 1.090947677689506e+01, 1.329654472632284e+03, -1.057438495547080e+02, 2.373025833791201e+06, 4.620012053611286e-06, 0.000000000000000e+00, 0.000000000000000e+00
345, -4.178636633362649e-01, -4.312804450482101e+00, 1.088614420144956e+01, 1.346510873789692e+03, -9.337017197948542e+01, 2.368370894763166e+06, 4.612543759232443e-06, 0.000000000000000e+00, 0.000000000000000e+00
346, 8.893717490399870e-07, -4.314769537396290e+00, 1.086551431279525e+01, 1.360135865731419e+03, -7.752046783492429e+01, 2.364102459820695e+06, 4.606139091091765e-06, 0.000000000000000e+00, 0.000000000000000e+00
347, 4.178654242998497e-01, -4.312804451525601e+00, 1.084915972361096e+01, 1.369663835358635e+03, -5.965745433504360e+01, 2.360566050874417e+06, 4.601409083924441e-06, 0.000000000000000e+00, 0.000000000000000e+00
348, 8.354217635449528e-01, -4.306946961838840e+00, 1.083793401984227e+01, 1.374858230705195e+03, -4.137813864838368e+01, 2.357975835317613e+06, 4.598693881939611e-06, 0.000000000000000e+00, 0.000000000000000e+00
349, 1.252368716213442e+00, -4.297253618152133e+00, 1.083189001631517e+01, 1.376064880026224e+03, -2.408195929844387e+01, 2.356387357898477e+06, 4.598031672414653e-06, 0.000000000000000e+00, 0.000000000000000e+00
350, 1.668415667774010e+00, -4.283810995727970e+00, 1.083043143603314e+01, 1.374024512711089e+03, -8.755978646617336e+00, 2.355719340828743e+06, 4.599218612235704e-06, 0.000000000000000e+00, 0.000000000000000e+00
351, 2.083257869328689e+00, -4.266656361624054e+00, 1.083258565668249e+01, 1.369641227478300e+03, 4.085307498359163e+00, 2.355803719709110e+06, 4.601913568964208e-06, 0.000000000000000e+00, 0.000000000000000e+00
352, 2.496570632957403e+00, -4.245816882559325e+00, 1.083727209444587e+01, 1.363787424453908e+03, 1.433863029734204e+01, 2.356438122429785e+06, 4.605727096878290e-06, 0.000000000000000e+00, 0.000000000000000e+00
353, 2.908155584142562e+00, -4.221592509354627e+00, 1.084350880667238e+01, 1.357189042365011e+03, 2.218363794860330e+01, 2.357430551421599e+06, 4.610303418552861e-06, 0.000000000000000e+00, 0.000000000000000e+00
354, 3.317712770908325e+00, -4.194056665017965e+00, 1.085050406808369e+01, 1.350384791220306e+03, 2.795782003761489e+01, 2.358620415653898e+06, 4.615358181508818e-06, 0.000000000000000e+00, 0.000000000000000e+00
355, 3.724990899504487e+00, -4.163380153692325e+00, 1.085767629498381e+01, 1.343731264592750e+03, 3.205779567205003e+01, 2.359884929630577e+06, 4.619408331515492e-06, 0.000000000000000e+00, 0.000000000000000e+00
356, 4.129751619189576e+00, -4.129751014963892e+00, 1.086581676927928e+01, 1.337767377687946e+03, 3.554627159277808e+01, 2.361688100315164e+06, 4.635764696068735e-06, 0.000000000000000e+00, 0.000000000000000e+00
357, -3.888606938604099e+00, -3.888608038544711e+00, 1.102881351349699e+01, 1.216418480580640e+03, -8.643557636135898e+01, 2.393515986486316e+06, 4.656885377578887e-06, 0.000000000000000e+00, 0.000000000000000e+00
358, -3.508297907847008e+00, -3.923618595313157e+00, 1.102669517792135e+01, 1.222772614729362e+03, -9.539572551024662e+01, 2.393734758958424e+06, 4.657875736821793e-06, 0.000000000000000e+00, 0.000000000000000e+00
359, -3.125368097417872e+00, -3.955555207679123e+00, 1.101848862244562e+01, 1.231874974692207e+03, -1.052782971759111e+02, 2.392532688771091e+06, 4.655042117378178e-06, 0.000000000000000e+00, 0.000000000000000e+00
360, -2.740065635367129e+00, -3.984222134485397e+00, 1.100731067728096e+01, 1.243588895807271e+03, -1.145286511066083e+02, 2.390791333361017e+06, 4.651380895780907e-06, 0.000000000000000e+00, 0.000000000000000e+00
361, -2.352652081451000e+00, -4.009441592125840e+00, 1.099261153709714e+01, 1.258122656014648e+03, -1.221780709381240e+02, 2.388373908660417e+06, 4.646693576703970e-06, 0.000000000000000e+00, 0.000000000000000e+00
362, -1.963439722765809e+00, -4.031137126128693e+00, 1.097412329344883e+01, 1.275351403746087e+03, -1.270708943751817e+02, 2.385185032586921e+06, 4.640838917025264e-06, 0.000000000000000e+00, 0.000000000000000e+00
363, -1.572635113260651e+00, -4.048996439235728e+00, 1.095208402188316e+01, 1.294683223584677e+03, -1.280525715651974e+02, 2.381220395993619e+06, 4.633837014491949e-06, 0.000000000000000e+00, 0.000000000000000e+00
364, -1.180576278773817e+00, -4.062991264709598e+00, 1.092739984033852e+01, 1.315018069005449e+03, -1.242362866597087e+02, 2.376608873670537e+06, 4.625946598152248e-06, 0.000000000000000e+00, 0.000000000000000e+00
365, -7.875804349946748e-01, -4.073082807707126e+00, 1.090166366004709e+01, 1.334858408498251e+03, -1.152898847957203e+02, 2.371630498948575e+06, 4.617716223136495e-06, 0.000000000000000e+00, 0.000000000000000e+00
366, -3.939501657926219e-01, -4.079180922917957e+00, 1.087691651237719e+01, 1.352580711621958e+03, -1.016079857175155e+02, 2.366678405882152e+06, 4.609902678713435e-06, 0.000000000000000e+00, 0.000000000000000e+00
367, 9.237400290740205e-07, -4.081226733069520e+00, 1.085522041392891e+01, 1.366784522587565e+03, -8.428714427146650e+01, 2.362176387736332e+06, 4.603297198299573e-06, 0.000000000000000e+00, 0.000000000000000e+00
368, 3.939519952826242e-01, -4.079180923341814e+00, 1.083819018546983e+01, 1.376591875204838e+03, -6.489554232249615e+01, 2.358480560273616e+06, 4.598531054796439e-06, 0.000000000000000e+00, 0.000000000000000e+00
369, 7.875822112978652e-01, -4.073082814189501e+00, 1.082666987926837e+01, 1.381784903940054e+03, -4.512124651762188e+01, 2.355804769497098e+06, 4.595944499206030e-06, 0.000000000000000e+00, 0.000000000000000e+00
370, 1.180578008266584e+00, -4.062991278414471e+00, 1.082066686008826e+01, 1.382748079575961e+03, -2.643350729711142e+01, 2.354196626228111e+06, 4.595562597157706e-06, 0.000000000000000e+00, 0.000000000000000e+00
371, 1.572636833489014e+00, -4.048996447681257e+00, 1.081952063914803e+01, 1.380270937063990e+03, -9.867252801847508e+00, 2.353562982466635e+06, 4.597162454537996e-06, 0.000000000000000e+00, 0.000000000000000e+00
372, 1.963441419270687e+00, -4.031137119932181e+00, 1.082218842114883e+01, 1.375309470093995e+03, 4.035116919730694e+00, 2.353722634484795e+06, 4.600383266651883e-06, 0.000000000000000e+00, 0.000000000000000e+00
373, 2.352653739824011e+00, -4.009441577868095e+00, 1.082752110961806e+01, 1.368785806331587e+03, 1.515973236124580e+01, 2.354460177915147e+06, 4.604816098359778e-06, 0.000000000000000e+00, 0.000000000000000e+00
374, 2.740067271583340e+00, -3.984222093960252e+00, 1.083447665261975e+01, 1.361470041159701e+03, 2.368896527955146e+01, 2.355572151130867e+06, 4.610089376381292e-06, 0.000000000000000e+00, 0.000000000000000e+00
375, 3.125369740848345e+00, -3.955555107366876e+00, 1.084221252051740e+01, 1.353937261199867e+03, 2.997331254912342e+01, 2.356888074798550e+06, 4.615907652693166e-06, 0.000000000000000e+00, 0.000000000000000e+00
376, 3.508299530980982e+00, -3.923618438689317e+00, 1.085010586370878e+01, 1.346570800877248e+03, 3.442943939910185e+01, 2.358276762968189e+06, 4.620916281106405e-06, 0.000000000000000e+00, 0.000000000000000e+00
377, 3.888608500045852e+00, -3.888607851983307e+00, 1.085873435963275e+01, 1.339732312457134e+03, 3.828728118168730e+01, 2.360152848917045e+06, 4.639815504199726e-06, 0.000000000000000e+00, 0.000000000000000e+00
378, -3.658863067225816e+00, -3.658864240251742e+00, 1.103130653491880e+01, 1.213345592297825e+03, -9.627857339984376e+01, 2.394010869043319e+06, 4.657410198291825e-06, 0.000000000000000e+00, 0.000000000000000e+00
379, -3.301849905313625e+00, -3.695190937307490e+00, 1.102870256927807e+01, 1.220219950717024e+03, -1.060820612374864e+02, 2.394170415783298e+06, 4.658291725975982e-06, 0.000000000000000e+00, 0.000000000000000e+00
380, -2.942117441390214e+00, -3.728328132243979e+00, 1.101965647913155e+01, 1.230073700621928e+03, -1.167568164855913e+02, 2.392836282719644e+06, 4.655232562171864e-06, 0.000000000000000e+00, 0.000000000000000e+00
381, -2.579923131273697e+00, -3.758072725505409e+00, 1.100732992732270e+01, 1.242771681759316e+03, -1.266408410482051e+02, 2.390901925690704e+06, 4.651272345766267e-06, 0.000000000000000e+00, 0.000000000000000e+00
382, -2.215538367399744e+00, -3.784240250143711e+00, 1.099116068199378e+01, 1.258505664116321e+03, -1.346613751524818e+02, 2.388223897832973e+06, 4.646199334863386e-06, 0.000000000000000e+00, 0.000000000000000e+00
383, -1.849287176505030e+00, -3.806751377555072e+00, 1.097092291184272e+01, 1.277091849446112e+03, -1.395697746570373e+02, 2.384710943354121e+06, 4.639874770321985e-06, 0.000000000000000e+00, 0.000000000000000e+00
384, -1.481383877376113e+00, -3.825282070345161e+00, 1.094695845752267e+01, 1.297840141990084e+03, -1.401553650844492e+02, 2.380376378344757e+06, 4.632347247976039e-06, 0.000000000000000e+00, 0.000000000000000e+00
385, -1.112179203084682e+00, -3.839802999089195e+00, 1.092032401751349e+01, 1.319530730132767e+03, -1.355283442700350e+02, 2.375377977136539e+06, 4.623926215963060e-06, 0.000000000000000e+00, 0.000000000000000e+00
386, -7.420022942681015e-01, -3.850273910461288e+00, 1.089278105426598e+01, 1.340550187388669e+03, -1.254094981553247e+02, 2.370030479805290e+06, 4.615224803808783e-06, 0.000000000000000e+00, 0.000000000000000e+00
387, -3.711671097250993e-01, -3.856601270267938e+00, 1.086651763494301e+01, 1.359187010848522e+03, -1.102878148739049e+02, 2.364758771665141e+06, 4.607059905481482e-06, 0.000000000000000e+00, 0.000000000000000e+00
388, 9.561770260807840e-07, -3.858723987821952e+00, 1.084369222086494e+01, 1.373993258435833e+03, -9.137241693080315e+01, 2.360008538063374e+06, 4.600264076832449e-06, 0.000000000000000e+00, 0.000000000000000e+00
389, 3.711690039077709e-01, -3.856601270317027e+00, 1.082595552928804e+01, 1.384083191808965e+03, -7.034030041729922e+01, 2.356145179651312e+06, 4.595486041910771e-06, 0.000000000000000e+00, 0.000000000000000e+00
390, 7.420041347390461e-01, -3.850273916349495e+00, 1.081413517603579e+01, 1.389261222136622e+03, -4.897062604459877e+01, 2.353380675935698e+06, 4.593063291873884e-06, 0.000000000000000e+00, 0.000000000000000e+00
391, 1.112180997402904e+00, -3.839803011895036e+00, 1.080818764175998e+01, 1.389952293660171e+03, -2.880101506114262e+01, 2.351753435856720e+06, 4.593005882410488e-06, 0.000000000000000e+00, 0.000000000000000e+00
392, 1.481385665370803e+00, -3.825282076904059e+00, 1.080738481505179e+01, 1.386995168653622e+03, -1.091289380609238e+01, 2.351157638536966e+06, 4.595071378390188e-06, 0.000000000000000e+00, 0.000000000000000e+00
393, 1.849288943939333e+00, -3.806751367839305e+00, 1.081061174967794e+01, 1.381397652974580e+03, 4.123972347841788e+00, 2.351398517866885e+06, 4.598880126311514e-06, 0.000000000000000e+00, 0.000000000000000e+00
394, 2.215540099960370e+00, -3.784240230633262e+00, 1.081664926213691e+01, 1.374131850108330e+03, 1.618482598780902e+01, 2.352247363260907e+06, 4.604005139505161e-06, 0.000000000000000e+00, 0.000000000000000e+00
395, 2.579924846041689e+00, -3.758072676941953e+00, 1.082439347779813e+01, 1.366013016013266e+03, 2.545406205318542e+01, 2.353489005961217e+06, 4.610061112951402e-06, 0.000000000000000e+00, 0.000000000000000e+00
396, 2.942119169231326e+00, -3.728328019498322e+00, 1.083294858078444e+01, 1.357654270257113e+03, 3.229475179323644e+01, 2.354942673194183e+06, 4.616744196765273e-06, 0.000000000000000e+00, 0.000000000000000e+00
397, 3.301851617987596e+00, -3.695190763682663e+00, 1.084164713562867e+01, 1.349467331115684e+03, 3.714396580721618e+01, 2.356468127290751e+06, 4.622865842536639e-06, 0.000000000000000e+00, 0.000000000000000e+00
398, 3.658864722031082e+00, -3.658864032870508e+00, 1.085081628263374e+01, 1.341577183541114e+03, 4.145407029355140e+01, 2.358420129302224e+06, 4.644871406563421e-06, 0.000000000000000e+00, 0.000000000000000e+00
399, -3.440051274401187e+00, -3.440052517673478e+00, 1.103403990584903e+01, 1.209825750467595e+03, -1.070973440417479e+02, 2.394553766286801e+06, 4.658065908053898e-06, 0.000000000000000e+00, 0.000000000000000e+00
400, -3.105225476184058e+00, -3.477632728004705e+00, 1.103086375544981e+01, 1.217309116823435e+03, -1.178112335493329e+02, 2.394643491373356e+06, 4.658829518059700e-06, 0.000000000000000e+00, 0.000000000000000e+00
401, -2.767586541708993e+00, -3.511913377219915e+00, 1.102081575621496e+01, 1.228034101792728e+03, -1.293308915143724e+02, 2.393148612153137e+06, 4.655499661576248e-06, 0.000000000000000e+00, 0.000000000000000e+00
402, -2.427400810704192e+00, -3.542684357510328e+00, 1.100714261200400e+01, 1.241857992012365e+03, -1.398654265422710e+02, 2.390984693920665e+06, 4.651189632585247e-06, 0.000000000000000e+00, 0.000000000000000e+00
403, -2.084949040398250e+00, -3.569754836605639e+00, 1.098927820623335e+01, 1.258946524715302e+03, -1.482287105446013e+02, 2.388002717284415e+06, 4.645674366582773e-06, 0.000000000000000e+00, 0.000000000000000e+00
404, -1.740566438539518e+00, -3.593042748527084e+00, 1.096705668849171e+01, 1.279042471651298e+03, -1.530779110778063e+02, 2.384118903731667e+06, 4.638821782045925e-06, 0.000000000000000e+00, 0.000000000000000e+00
405, -1.394474719259887e+00, -3.612212874372187e+00, 1.094094573613989e+01, 1.301342587085088e+03, -1.531540852889340e+02, 2.379368844209450e+06, 4.630716616822216e-06, 0.000000000000000e+00, 0.000000000000000e+00
406, -1.047036718197988e+00, -3.627234872578334e+00, 1.091217169872389e+01, 1.324496487238272e+03, -1.475783397779976e+02, 2.373943545369437e+06, 4.621726558801098e-06, 0.000000000000000e+00, 0.000000000000000e+00
407, -6.985929335018038e-01, -3.638067100718463e+00, 1.088267607578550e+01, 1.346770527857976e+03, -1.361397696047364e+02, 2.368195333823190e+06, 4.612534339760150e-06, 0.000000000000000e+00, 0.000000000000000e+00
408, -3.494681576387652e-01, -3.644612796955774e+00, 1.085479621576488e+01, 1.366366941617990e+03, -1.194342799366854e+02, 2.362581698683634e+06, 4.604018109623530e-06, 0.000000000000000e+00, 0.000000000000000e+00
409, 9.867227500710645e-07, -3.646808762500404e+00, 1.083078210416550e+01, 1.381795473411670e+03, -9.879102419721409e+01, 2.357569367222170e+06, 4.597049750096234e-06, 0.000000000000000e+00, 0.000000000000000e+00
410, 3.494701127557543e-01, -3.644612796883020e+00, 1.081231203450428e+01, 1.392168245839452e+03, -7.599822897280802e+01, 2.353531262674233e+06, 4.592292024344907e-06, 0.000000000000000e+00, 0.000000000000000e+00
411, 6.985948344549561e-01, -3.638067106505054e+00, 1.080018898670450e+01, 1.397315907798631e+03, -5.292514393260715e+01, 2.350675628471229e+06, 4.590076518106308e-06, 0.000000000000000e+00, 0.000000000000000e+00
412, 1.047038573706748e+00, -3.627234885205659e+00, 1.079431259375153e+01, 1.397705445834104e+03, -3.117546027510822e+01, 2.349030227904826e+06, 4.590396456628605e-06, 0.000000000000000e+00, 0.000000000000000e+00
413, 1.394476571361557e+00, -3.612212879996032e+00, 1.079388384161735e+01, 1.394224537016119e+03, -1.187522844236414e+01, 2.348475725688846e+06, 4.592989758803081e-06, 0.000000000000000e+00, 0.000000000000000e+00
414, 1.740568273237104e+00, -3.593042736461059e+00, 1.079771423238598e+01, 1.387931738489822e+03, 4.379051446820235e+00, 2.348803436308752e+06, 4.597459411207282e-06, 0.000000000000000e+00, 0.000000000000000e+00
415, 2.084950843486812e+00, -3.569754813176614e+00, 1.080451369212623e+01, 1.379848416291201e+03, 1.745115182871184e+01, 2.349771197101294e+06, 4.603362703887530e-06, 0.000000000000000e+00, 0.000000000000000e+00
416, 2.427402600322762e+00, -3.542684302393421e+00, 1.081311550221054e+01, 1.370835233630470e+03, 2.752626103191118e+01, 2.351152024951365e+06, 4.610303837133525e-06, 0.000000000000000e+00, 0.000000000000000e+00
417, 2.767588350138214e+00, -3.511913253688169e+00, 1.082256844151353e+01, 1.361544494382807e+03, 3.497904728870445e+01, 2.352754527126562e+06, 4.617974827051387e-06, 0.000000000000000e+00, 0.000000000000000e+00
418, 3.105227274469137e+00, -3.477632539136759e+00, 1.083215707912291e+01, 1.352417542652737e+03, 4.026700400270752e+01, 2.354428736470524e+06, 4.625417023813532e-06, 0.000000000000000e+00, 0.000000000000000e+00
419, 3.440053018569518e+00, -3.440052291252940e+00, 1.084189372598766e+01, 1.343259232212618e+03, 4.513114122328469e+01, 2.356450397487825e+06, 4.651225297567383e-06, 0.000000000000000e+00, 0.000000000000000e+00
420, -3.231722080273715e+00, -3.231723390855223e+00, 1.103700807070969e+01, 1.205815112899757e+03, -1.190282804374454e+02, 2.395145387091645e+06, 4.658872968621170e-06, 0.000000000000000e+00, 0.000000000000000e+00
421, -2.918020717544032e+00, -3.270497062423571e+00, 1.103315341285216e+01, 1.214011052069319e+03, -1.307238142415268e+02, 2.395151532832289e+06, 4.659506445422469e-06, 0.000000000000000e+00, 0.000000000000000e+00
422, -2.601416879650990e+00, -3.305866386517912e+00, 1.102191102827870e+01, 1.225745479598389e+03, -1.431401668655836e+02, 2.393461444012530e+06, 4.655854307797094e-06, 0.000000000000000e+00, 0.000000000000000e+00
423, -2.282185364623571e+00, -3.337614582825434e+00, 1.100666010801248e+01, 1.240856371629193e+03, -1.543333366170023e+02, 2.391024673702722e+06, 4.651136946712724e-06, 0.000000000000000e+00, 0.000000000000000e+00
424, -1.960615845833027e+00, -3.365544758696521e+00, 1.098684327826868e+01, 1.259470972489511e+03, -1.629949186629673e+02, 2.387688523034791e+06, 4.645116434865721e-06, 0.000000000000000e+00, 0.000000000000000e+00
425, -1.637054176378272e+00, -3.389572241910000e+00, 1.096237722452393e+01, 1.281241389546175e+03, -1.676893133583482e+02, 2.383381098561496e+06, 4.637673066115828e-06, 0.000000000000000e+00, 0.000000000000000e+00
426, -1.311729111436331e+00, -3.409351167712665e+00, 1.093388054670459e+01, 1.305234970410993e+03, -1.671207460399148e+02, 2.378165706026773e+06, 4.628936741515817e-06, 0.000000000000000e+00, 0.000000000000000e+00
427, -9.850150094084695e-01, -3.424850230873663e+00, 1.090276870957864e+01, 1.329960456191686e+03, -1.604381595063507e+02, 2.372271147518561e+06, 4.619341296506531e-06, 0.000000000000000e+00, 0.000000000000000e+00
