"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Surface_Sensitivity"	"Solution_Sensor"
2616	8.293025177436546e-01	4.245342477823836e-01	-3.845360842793133e-01	8.875420756031110e-01	8.005263267557988e-02	0.000000000000000e+00	0.000000000000000e+00	
2617	8.158050838522285e-01	4.346684078070904e-01	-3.660557912551726e-01	8.826233724283085e-01	7.879711334600195e-02	0.000000000000000e+00	0.000000000000000e+00	
2618	8.019959884706503e-01	4.443736025914444e-01	-3.471298845451675e-01	8.778885276037665e-01	7.719493371292063e-02	0.000000000000000e+00	0.000000000000000e+00	
2619	7.878888595088690e-01	4.536402542799159e-01	-3.278557466382574e-01	8.733729079622603e-01	7.524017072897243e-02	0.000000000000000e+00	0.000000000000000e+00	
2620	7.734976189999956e-01	4.624592178060649e-01	-3.082706990199234e-01	8.691207492016801e-01	7.293129133005131e-02	0.000000000000000e+00	0.000000000000000e+00	
2621	7.588364693609371e-01	4.708217899176172e-01	-2.885913922315521e-01	8.651771493955254e-01	7.029592012906365e-02	0.000000000000000e+00	0.000000000000000e+00	
2622	7.439198793763249e-01	4.787197177655243e-01	-2.688676854657579e-01	8.615639562725095e-01	6.736839502107986e-02	0.000000000000000e+00	0.000000000000000e+00	
2623	7.287625699195721e-01	4.861452070485288e-01	-2.492125617411335e-01	8.582927559659131e-01	6.416563986249556e-02	0.000000000000000e+00	0.000000000000000e+00	
2624	7.133794994251486e-01	4.930909297051987e-01	-2.296229822192190e-01	8.553792257980797e-01	6.068711329209053e-02	0.000000000000000e+00	0.000000000000000e+00	
2625	6.977858491264117e-01	4.995500311458388e-01	-2.101987717128529e-01	8.528627063410344e-01	5.694440635565083e-02	0.000000000000000e+00	0.000000000000000e+00	
2626	6.819970080735618e-01	5.055161370171440e-01	-1.910700715789224e-01	8.507830138829207e-01	5.297648653790224e-02	0.000000000000000e+00	0.000000000000000e+00	
2627	6.660285579465084e-01	5.109833594929163e-01	-1.723496206224484e-01	8.491620382074463e-01	4.882980434783761e-02	0.000000000000000e+00	0.000000000000000e+00	
2628	6.498962576776326e-01	5.159463030846376e-01	-1.541716549737081e-01	8.480071907922162e-01	4.454981344390976e-02	0.000000000000000e+00	0.000000000000000e+00	
2629	6.336160278996233e-01	5.204000699661667e-01	-1.366092878996953e-01	8.473168625004026e-01	4.016188148559144e-02	0.000000000000000e+00	0.000000000000000e+00	
2630	6.172039352337357e-01	5.243402648073008e-01	-1.197757670168131e-01	8.470944820839197e-01	3.568871556893197e-02	0.000000000000000e+00	0.000000000000000e+00	
2631	6.006761764339751e-01	5.277629991114374e-01	-1.037495378553495e-01	8.473450087181293e-01	3.115928758268163e-02	0.000000000000000e+00	0.000000000000000e+00	
2632	5.840490624028561e-01	5.306648950530501e-01	-8.867331571135044e-02	8.480681627490394e-01	2.661070870807749e-02	0.000000000000000e+00	0.000000000000000e+00	
2633	5.673390020945118e-01	5.330430888111949e-01	-7.453324052227900e-02	8.492607751947758e-01	2.207393150600843e-02	0.000000000000000e+00	0.000000000000000e+00	
2634	5.505624863210367e-01	5.348952333957550e-01	-6.143975445707589e-02	8.509227809997492e-01	1.757913863894282e-02	0.000000000000000e+00	0.000000000000000e+00	
2635	5.337360714780452e-01	5.362195009636375e-01	-4.942335989271147e-02	8.530492447032508e-01	1.316692614412686e-02	0.000000000000000e+00	0.000000000000000e+00	
2636	5.168763632055106e-01	5.370145846226337e-01	-3.864165083880426e-02	8.556213600217994e-01	8.881135593678390e-03	0.000000000000000e+00	0.000000000000000e+00	
2637	5.000000000000001e-01	5.372796997211640e-01	-2.909315358995624e-02	8.586135308630660e-01	4.749060265698577e-03	0.000000000000000e+00	0.000000000000000e+00	
2638	4.831236367944895e-01	5.370145846226336e-01	-2.088240713903684e-02	8.620062972199820e-01	7.923005401701310e-04	0.000000000000000e+00	0.000000000000000e+00	
2639	4.662639285219547e-01	5.362195009636374e-01	-1.396805053525488e-02	8.657789455415331e-01	-2.963056152520920e-03	0.000000000000000e+00	0.000000000000000e+00	
2640	4.494375136789634e-01	5.348952333957550e-01	-8.457057637597449e-03	8.699041718517242e-01	-6.487290064184682e-03	0.000000000000000e+00	0.000000000000000e+00	
2641	4.326609979054881e-01	5.330430888111950e-01	-4.327473326145789e-03	8.743519343787359e-01	-9.761455594019877e-03	0.000000000000000e+00	0.000000000000000e+00	
2642	4.159509375971439e-01	5.306648950530503e-01	-1.674774825621425e-03	8.790952278381214e-01	-1.276421922290045e-02	0.000000000000000e+00	0.000000000000000e+00	
2643	3.993238235660249e-01	5.277629991114375e-01	-4.168211268397763e-04	8.840993691052415e-01	-1.546920054953002e-02	0.000000000000000e+00	0.000000000000000e+00	
2644	3.827960647662643e-01	5.243402648073009e-01	-5.668244928740202e-04	8.893202666558748e-01	-1.785174977169457e-02	0.000000000000000e+00	0.000000000000000e+00	
2645	3.663839721003767e-01	5.204000699661667e-01	-2.043785962306837e-03	8.947133357749890e-01	-1.991276271393357e-02	0.000000000000000e+00	0.000000000000000e+00	
2646	3.501037423223675e-01	5.159463030846377e-01	-4.892959143081597e-03	9.002458563426302e-01	-2.166518098517581e-02	0.000000000000000e+00	0.000000000000000e+00	
2647	3.339714420534917e-01	5.109833594929163e-01	-9.038053990283016e-03	9.058979328969519e-01	-2.312099992174267e-02	0.000000000000000e+00	0.000000000000000e+00	
2648	3.180029919264383e-01	5.055161370171442e-01	-1.450149723031153e-02	9.116518388167769e-01	-2.426799849516010e-02	0.000000000000000e+00	0.000000000000000e+00	
2649	3.022141508735885e-01	4.995500311458388e-01	-2.118667319905573e-02	9.174712011829008e-01	-2.508246867011233e-02	0.000000000000000e+00	0.000000000000000e+00	
2650	2.866205005748515e-01	4.930909297051987e-01	-2.913423412657479e-02	9.233049392929633e-01	-2.554990947426947e-02	0.000000000000000e+00	0.000000000000000e+00	
2651	2.712374300804279e-01	4.861452070485289e-01	-3.820170246897009e-02	9.291018748818470e-01	-2.568143508554140e-02	0.000000000000000e+00	0.000000000000000e+00	
2652	2.560801206236751e-01	4.787197177655244e-01	-4.829134844497159e-02	9.348247240723150e-01	-2.549805209988127e-02	0.000000000000000e+00	0.000000000000000e+00	
2653	2.411635306390630e-01	4.708217899176172e-01	-5.937148612831106e-02	9.404424079848351e-01	-2.501919350822107e-02	0.000000000000000e+00	0.000000000000000e+00	
2654	2.265023810000043e-01	4.624592178060650e-01	-7.132043866293428e-02	9.459334331893294e-01	-2.426782425876974e-02	0.000000000000000e+00	0.000000000000000e+00	
2655	2.121111404911310e-01	4.536402542799160e-01	-8.413670442107507e-02	9.512724149937438e-01	-2.325704737912857e-02	0.000000000000000e+00	0.000000000000000e+00	
2656	1.980040115293497e-01	4.443736025914444e-01	-9.770869468180395e-02	9.564337708249996e-01	-2.201070817961451e-02	0.000000000000000e+00	0.000000000000000e+00	
2657	1.841949161477715e-01	4.346684078070904e-01	-1.119858818238706e-01	9.613883431648788e-01	-2.054567447282728e-02	0.000000000000000e+00	0.000000000000000e+00	
2658	1.706974822563455e-01	4.245342477823836e-01	-1.268137600437100e-01	9.661135951889067e-01	-1.888791353641356e-02	0.000000000000000e+00	0.000000000000000e+00	
2659	1.575250301927577e-01	4.139811237097564e-01	-1.421402065490549e-01	9.705874708787974e-01	-1.706010875879533e-02	0.000000000000000e+00	0.000000000000000e+00	
2660	1.446905595768655e-01	4.030194502485745e-01	-1.578646165698300e-01	9.747956219545229e-01	-1.509584147164125e-02	0.000000000000000e+00	0.000000000000000e+00	
2661	1.322067364816423e-01	3.916600452471251e-01	-1.739453011194266e-01	9.787231896906744e-01	-1.302442158818781e-02	0.000000000000000e+00	0.000000000000000e+00	
2662	1.200858809332930e-01	3.799141190667070e-01	-1.902686904608283e-01	9.823602961847976e-01	-1.088251806160442e-02	0.000000000000000e+00	0.000000000000000e+00	
2663	1.083399547528749e-01	3.677932635183577e-01	-2.067334306891000e-01	9.857035008182318e-01	-8.702691911550429e-03	0.000000000000000e+00	0.000000000000000e+00	
2664	9.698054975142556e-02	3.553094404231344e-01	-2.232327641116152e-01	9.887567470311920e-01	-6.516077962049867e-03	0.000000000000000e+00	0.000000000000000e+00	
2665	8.601887629024364e-02	3.424749698072423e-01	-2.397047147883979e-01	9.915186506042666e-01	-4.346229780014260e-03	0.000000000000000e+00	0.000000000000000e+00	
2666	7.546575221761645e-02	3.293025177436547e-01	-2.560884997490138e-01	9.939872896988807e-01	-2.218895089035396e-03	0.000000000000000e+00	0.000000000000000e+00	
2667	6.533159219290961e-02	3.158050838522287e-01	-2.723228881662395e-01	9.961583285307318e-01	-1.626617142630818e-04	0.000000000000000e+00	0.000000000000000e+00	
2668	5.562639740855555e-02	3.019959884706504e-01	-2.882895918970045e-01	9.980401941645954e-01	1.789484544617412e-03	0.000000000000000e+00	0.000000000000000e+00	
2669	4.635974572008403e-02	2.878888595088691e-01	-3.039345264118719e-01	9.996391544236174e-01	3.615757536004238e-03	0.000000000000000e+00	0.000000000000000e+00	
2670	3.754078219393515e-02	2.734976189999957e-01	-3.192014166600434e-01	1.000960147336952e+00	5.294745219213690e-03	0.000000000000000e+00	0.000000000000000e+00	
2671	2.917821008238286e-02	2.588364693609371e-01	-3.340517081087528e-01	1.002010319279976e+00	6.804606097299090e-03	0.000000000000000e+00	0.000000000000000e+00	
2672	2.128028223447569e-02	2.439198793763249e-01	-3.484980023598918e-01	1.002806151523510e+00	8.113871455413851e-03	0.000000000000000e+00	0.000000000000000e+00	
2673	1.385479295147115e-02	2.287625699195722e-01	-3.624119567425645e-01	1.003375965456272e+00	9.188722728263370e-03	0.000000000000000e+00	0.000000000000000e+00	
2674	6.909070294801358e-03	2.133794994251486e-01	-3.756774887328324e-01	1.003752828945138e+00	1.000889573892155e-02	0.000000000000000e+00	0.000000000000000e+00	
2675	4.499688541612324e-04	1.977858491264116e-01	-3.881872089381965e-01	1.003967346297180e+00	1.056464837796776e-02	0.000000000000000e+00	0.000000000000000e+00	
2676	-5.516137017144129e-03	1.819970080735618e-01	-3.998814517471544e-01	1.004049404458402e+00	1.085374422043927e-02	0.000000000000000e+00	0.000000000000000e+00	
2677	-1.098335949291641e-02	1.660285579465084e-01	-4.106946678048664e-01	1.004027714405161e+00	1.087948676310192e-02	0.000000000000000e+00	0.000000000000000e+00	
2678	-1.594630308463780e-02	1.498962576776325e-01	-4.205959789595206e-01	1.003928956917080e+00	1.065123596089991e-02	0.000000000000000e+00	0.000000000000000e+00	
2679	-2.040006996616672e-02	1.336160278996233e-01	-4.295651072084011e-01	1.003772813864670e+00	1.018401428068247e-02	0.000000000000000e+00	0.000000000000000e+00	
2680	-2.434026480730089e-02	1.172039352337358e-01	-4.375959298373091e-01	1.003571575808066e+00	9.496271225143172e-03	0.000000000000000e+00	0.000000000000000e+00	
2681	-2.776299911143757e-02	1.006761764339751e-01	-4.446856407749321e-01	1.003330662399311e+00	8.605746276692583e-03	0.000000000000000e+00	0.000000000000000e+00	
2682	-3.066489505305035e-02	8.404906240285616e-02	-4.508236605003850e-01	1.003057572721927e+00	7.526462453806984e-03	0.000000000000000e+00	0.000000000000000e+00	
2683	-3.304308881119496e-02	6.733900209451189e-02	-4.559623717910526e-01	1.002769011707686e+00	6.272521705150176e-03	0.000000000000000e+00	0.000000000000000e+00	
2684	-3.489523339575493e-02	5.056248632103659e-02	-4.600561604271364e-01	1.002492218809455e+00	4.862516917399376e-03	0.000000000000000e+00	0.000000000000000e+00	
2685	-3.621950096363744e-02	3.373607147804538e-02	-4.630318779261354e-01	1.002255346130688e+00	3.323283184030770e-03	0.000000000000000e+00	0.000000000000000e+00	
2686	-3.701458462263373e-02	1.687636320551060e-02	-4.648550150739503e-01	1.002091456151182e+00	1.689986283389627e-03	0.000000000000000e+00	0.000000000000000e+00	
2687	-3.727969972116400e-02	-3.930232875259954e-19	-4.654819913292036e-01	1.002022089272828e+00	7.464551181014865e-06	0.000000000000000e+00	0.000000000000000e+00	
2688	-3.701458462263373e-02	-1.687636320551060e-02	-4.649055793736281e-01	1.002050894727480e+00	-1.673486535217818e-03	0.000000000000000e+00	0.000000000000000e+00	
2689	-3.621950096363742e-02	-3.373607147804538e-02	-4.631466536775566e-01	1.002163679792559e+00	-3.304968855606529e-03	0.000000000000000e+00	0.000000000000000e+00	
2690	-3.489523339575493e-02	-5.056248632103659e-02	-4.602307998280145e-01	1.002337815742290e+00	-4.846911439116872e-03	0.000000000000000e+00	0.000000000000000e+00	
2691	-3.304308881119496e-02	-6.733900209451189e-02	-4.562083913619717e-01	1.002548474692382e+00	-6.267716645067285e-03	0.000000000000000e+00	0.000000000000000e+00	
2692	-3.066489505305034e-02	-8.404906240285616e-02	-4.511300150534371e-01	1.002775960486923e+00	-7.543233291088269e-03	0.000000000000000e+00	0.000000000000000e+00	
2693	-2.776299911143757e-02	-1.006761764339751e-01	-4.450284909327840e-01	1.003005428411044e+00	-8.651639751333177e-03	0.000000000000000e+00	0.000000000000000e+00	
2694	-2.434026480730089e-02	-1.172039352337358e-01	-4.379441853294713e-01	1.003224992611159e+00	-9.572246302292623e-03	0.000000000000000e+00	0.000000000000000e+00	
2695	-2.040006996616672e-02	-1.336160278996233e-01	-4.298854594213318e-01	1.003424936731252e+00	-1.028367330955752e-02	0.000000000000000e+00	0.000000000000000e+00	
2696	-1.594630308463779e-02	-1.498962576776325e-01	-4.208825366041938e-01	1.003589959356798e+00	-1.076566418811623e-02	0.000000000000000e+00	0.000000000000000e+00	
2697	-1.098335949291641e-02	-1.660285579465084e-01	-4.109508790706125e-01	1.003701080131796e+00	-1.100222073435838e-02	0.000000000000000e+00	0.000000000000000e+00	
2698	-5.516137017144129e-03	-1.819970080735618e-01	-4.001458130977730e-01	1.003735957388806e+00	-1.098248777257853e-02	0.000000000000000e+00	0.000000000000000e+00	
2699	4.499688541612298e-04	-1.977858491264116e-01	-3.884885336092306e-01	1.003669847481076e+00	-1.070068253792627e-02	0.000000000000000e+00	0.000000000000000e+00	
2700	6.909070294801353e-03	-2.133794994251486e-01	-3.759991072968403e-01	1.003480487687929e+00	-1.015339740360616e-02	0.000000000000000e+00	0.000000000000000e+00	
2701	1.385479295147115e-02	-2.287625699195722e-01	-3.627133277078499e-01	1.003140935188519e+00	-9.337336992705118e-03	0.000000000000000e+00	0.000000000000000e+00	
2702	2.128028223447570e-02	-2.439198793763249e-01	-3.487492649474290e-01	1.002614211304896e+00	-8.258121971748342e-03	0.000000000000000e+00	0.000000000000000e+00	
2703	2.917821008238285e-02	-2.588364693609371e-01	-3.341868427690540e-01	1.001859078676937e+00	-6.934794479248781e-03	0.000000000000000e+00	0.000000000000000e+00	
2704	3.754078219393515e-02	-2.734976189999957e-01	-3.191778382299415e-01	1.000839679565064e+00	-5.399103488564158e-03	0.000000000000000e+00	0.000000000000000e+00	
2705	4.635974572008402e-02	-2.878888595088691e-01	-3.037807567845587e-01	9.995308633779579e-01	-3.689824704128614e-03	0.000000000000000e+00	0.000000000000000e+00	
2706	5.562639740855556e-02	-3.019959884706503e-01	-2.881015620030701e-01	9.979235157421769e-01	-1.843454257319785e-03	0.000000000000000e+00	0.000000000000000e+00	
2707	6.533159219290964e-02	-3.158050838522287e-01	-2.721685358357764e-01	9.960208640598573e-01	1.119215743662416e-04	0.000000000000000e+00	0.000000000000000e+00	
2708	7.546575221761645e-02	-3.293025177436547e-01	-2.560391748940621e-01	9.938270130448743e-01	2.153219196276663e-03	0.000000000000000e+00	0.000000000000000e+00	
2709	8.601887629024364e-02	-3.424749698072423e-01	-2.397412500747033e-01	9.913451486661412e-01	4.259337864257791e-03	0.000000000000000e+00	0.000000000000000e+00	
2710	9.698054975142556e-02	-3.553094404231344e-01	-2.233414128237771e-01	9.885764573586201e-01	6.409455269851925e-03	0.000000000000000e+00	0.000000000000000e+00	
2711	1.083399547528749e-01	-3.677932635183577e-01	-2.068889003585555e-01	9.855182096607147e-01	8.579716630826694e-03	0.000000000000000e+00	0.000000000000000e+00	
2712	1.200858809332930e-01	-3.799141190667070e-01	-1.905020921408085e-01	9.821680378954858e-01	1.073998782125739e-02	0.000000000000000e+00	0.000000000000000e+00	
2713	1.322067364816423e-01	-3.916600452471251e-01	-1.742434169001963e-01	9.785296029698625e-01	1.285953011535161e-02	0.000000000000000e+00	0.000000000000000e+00	
2714	1.446905595768655e-01	-4.030194502485745e-01	-1.582263125629101e-01	9.746102226220323e-01	1.490963580459487e-02	0.000000000000000e+00	0.000000000000000e+00	
2715	1.575250301927577e-01	-4.139811237097564e-01	-1.425016538589309e-01	9.704172346632780e-01	1.686035876267702e-02	0.000000000000000e+00	0.000000000000000e+00	
2716	1.706974822563455e-01	-4.245342477823836e-01	-1.272009566987821e-01	9.659605027210746e-01	1.867808866654466e-02	0.000000000000000e+00	0.000000000000000e+00	
2717	1.841949161477715e-01	-4.346684078070904e-01	-1.123884791964818e-01	9.612571405224007e-01	2.033122271283313e-02	0.000000000000000e+00	0.000000000000000e+00	
2718	1.980040115293497e-01	-4.443736025914444e-01	-9.816928681933818e-02	9.563307004963245e-01	2.179404048697638e-02	0.000000000000000e+00	0.000000000000000e+00	
2719	2.121111404911310e-01	-4.536402542799160e-01	-8.458503992881916e-02	9.512082334771947e-01	2.304460677215198e-02	0.000000000000000e+00	0.000000000000000e+00	
2720	2.265023810000043e-01	-4.624592178060650e-01	-7.170558293128396e-02	9.459157315716252e-01	2.406736020277807e-02	0.000000000000000e+00	0.000000000000000e+00	
2721	2.411635306390630e-01	-4.708217899176172e-01	-5.960606480601438e-02	9.404755388296087e-01	2.485238617643890e-02	0.000000000000000e+00	0.000000000000000e+00	
2722	2.560801206236751e-01	-4.787197177655244e-01	-4.840027079759503e-02	9.349051185241390e-01	2.538311289390285e-02	0.000000000000000e+00	0.000000000000000e+00	
2723	2.712374300804279e-01	-4.861452070485289e-01	-3.813734006328640e-02	9.292216235751287e-01	2.563481173927697e-02	0.000000000000000e+00	0.000000000000000e+00	
2724	2.866205005748515e-01	-4.930909297051987e-01	-2.892301061371461e-02	9.234488293790160e-01	2.557807997825868e-02	0.000000000000000e+00	0.000000000000000e+00	
2725	3.022141508735884e-01	-4.995500311458388e-01	-2.091026981540289e-02	9.176206076820357e-01	2.518786224540472e-02	0.000000000000000e+00	0.000000000000000e+00	
2726	3.180029919264383e-01	-5.055161370171442e-01	-1.418524873470110e-02	9.117780535286064e-01	2.444213945142909e-02	0.000000000000000e+00	0.000000000000000e+00	
2727	3.339714420534917e-01	-5.109833594929163e-01	-8.704402888854582e-03	9.059676923979241e-01	2.332683088060242e-02	0.000000000000000e+00	0.000000000000000e+00	
2728	3.501037423223675e-01	-5.159463030846377e-01	-4.584177179599427e-03	9.002436392804156e-01	2.184198588074474e-02	0.000000000000000e+00	0.000000000000000e+00	
2729	3.663839721003767e-01	-5.204000699661667e-01	-1.799396334375364e-03	8.946563485909030e-01	2.000854490865809e-02	0.000000000000000e+00	0.000000000000000e+00	
2730	3.827960647662643e-01	-5.243402648073009e-01	-4.079640010667558e-04	8.892487611331221e-01	1.785166272553970e-02	0.000000000000000e+00	0.000000000000000e+00	
2731	3.993238235660249e-01	-5.277629991114375e-01	-3.511048415284026e-04	8.840508493483850e-01	1.540089379960944e-02	0.000000000000000e+00	0.000000000000000e+00	
2732	4.159509375971439e-01	-5.306648950530503e-01	-1.694829546575366e-03	8.790873793581153e-01	1.267458707675434e-02	0.000000000000000e+00	0.000000000000000e+00	
2733	4.326609979054881e-01	-5.330430888111949e-01	-4.384837957708380e-03	8.743842948175842e-01	9.684225500389299e-03	0.000000000000000e+00	0.000000000000000e+00	
2734	4.494375136789634e-01	-5.348952333957548e-01	-8.432382411588474e-03	8.699666668959593e-01	6.444662672740077e-03	0.000000000000000e+00	0.000000000000000e+00	
2735	4.662639285219547e-01	-5.362195009636374e-01	-1.380928591561118e-02	8.658572696630733e-01	2.964193744655376e-03	0.000000000000000e+00	0.000000000000000e+00	
2736	4.831236367944895e-01	-5.370145846226336e-01	-2.054295800348123e-02	8.620818661110670e-01	-7.430460164941514e-04	0.000000000000000e+00	0.000000000000000e+00	
2737	5.000000000000001e-01	-5.372796997211640e-01	-2.863057453239829e-02	8.586696371651135e-01	-4.663572242146878e-03	0.000000000000000e+00	0.000000000000000e+00	
2738	5.168763632055107e-01	-5.370145846226337e-01	-3.804983282380036e-02	8.556469740587604e-01	-8.767850321274393e-03	0.000000000000000e+00	0.000000000000000e+00	
2739	5.337360714780454e-01	-5.362195009636374e-01	-4.877972577605632e-02	8.530364457153132e-01	-1.304098551335904e-02	0.000000000000000e+00	0.000000000000000e+00	
2740	5.505624863210367e-01	-5.348952333957548e-01	-6.077727438551944e-02	8.508641196200628e-01	-1.746218476263992e-02	0.000000000000000e+00	0.000000000000000e+00	
2741	5.673390020945118e-01	-5.330430888111949e-01	-7.395438389675450e-02	8.491562206691379e-01	-2.200921819257139e-02	0.000000000000000e+00	0.000000000000000e+00	
2742	5.840490624028561e-01	-5.306648950530501e-01	-8.825972846919695e-02	8.479378044931021e-01	-2.663830171516344e-02	0.000000000000000e+00	0.000000000000000e+00	
2743	6.006761764339751e-01	-5.277629991114374e-01	-1.035193013346781e-01	8.472179518921987e-01	-3.129920442980164e-02	0.000000000000000e+00	0.000000000000000e+00	
2744	6.172039352337357e-01	-5.243402648073008e-01	-1.197425207356414e-01	8.469945682600735e-01	-3.593985818197619e-02	0.000000000000000e+00	0.000000000000000e+00	
2745	6.336160278996233e-01	-5.204000699661667e-01	-1.367869310620549e-01	8.472581749928403e-01	-4.051275476173957e-02	0.000000000000000e+00	0.000000000000000e+00	
2746	6.498962576776326e-01	-5.159463030846376e-01	-1.545749653961173e-01	8.479968283724668e-01	-4.498324600678200e-02	0.000000000000000e+00	0.000000000000000e+00	
2747	6.660285579465084e-01	-5.109833594929163e-01	-1.729500608161382e-01	8.492039674152185e-01	-4.932514589005629e-02	0.000000000000000e+00	0.000000000000000e+00	
2748	6.819970080735618e-01	-5.055161370171440e-01	-1.917873948455355e-01	8.508714226787788e-01	-5.351312965942388e-02	0.000000000000000e+00	0.000000000000000e+00	
2749	6.977858491264117e-01	-4.995500311458388e-01	-2.110322382265545e-01	8.529926238752878e-01	-5.752288265762967e-02	0.000000000000000e+00	0.000000000000000e+00	
2750	7.133794994251486e-01	-4.930909297051987e-01	-2.306346237113015e-01	8.555447423243083e-01	-6.130906668107799e-02	0.000000000000000e+00	0.000000000000000e+00	
2751	7.287625699195721e-01	-4.861452070485288e-01	-2.504665868648834e-01	8.585066113670861e-01	-6.485041026794788e-02	0.000000000000000e+00	0.000000000000000e+00	
2752	7.439198793763249e-01	-4.787197177655243e-01	-2.704070477733855e-01	8.618581310707505e-01	-6.811881058678673e-02	0.000000000000000e+00	0.000000000000000e+00	
2753	7.588364693609371e-01	-4.708217899176172e-01	-2.903453658035096e-01	8.655801586089287e-01	-7.107681141617089e-02	0.000000000000000e+00	0.000000000000000e+00	
2754	7.734976189999956e-01	-4.624592178060649e-01	-3.100969968778728e-01	8.696300410999740e-01	-7.366223476448561e-02	0.000000000000000e+00	0.000000000000000e+00	
2755	7.878888595088690e-01	-4.536402542799159e-01	-3.295006229566245e-01	8.739402046487509e-01	-7.583346673854781e-02	0.000000000000000e+00	0.000000000000000e+00	
2756	8.019959884706503e-01	-4.443736025914444e-01	-3.484425611485301e-01	8.784454935677042e-01	-7.759411566035675e-02	0.000000000000000e+00	0.000000000000000e+00	
2757	8.158050838522285e-01	-4.346684078070904e-01	-3.669358492337674e-01	8.831142213935953e-01	-7.899166964261019e-02	0.000000000000000e+00	0.000000000000000e+00	
2758	8.293025177436546e-01	-4.245342477823836e-01	-3.850994059418064e-01	8.879362715522678e-01	-8.006329868252021e-02	0.000000000000000e+00	0.000000000000000e+00	
2759	8.424749698072425e-01	-4.139811237097564e-01	-4.028348415340010e-01	8.928988144229570e-01	-8.081761483574068e-02	0.000000000000000e+00	0.000000000000000e+00	
2760	8.553094404231346e-01	-4.030194502485744e-01	-4.202018166467436e-01	8.979915048472790e-01	-8.125566664748370e-02	0.000000000000000e+00	0.000000000000000e+00	
2761	8.677932635183577e-01	-3.916600452471251e-01	-4.370055478180809e-01	9.031963841195922e-01	-8.136643471476106e-02	0.000000000000000e+00	0.000000000000000e+00	
2762	8.799141190667070e-01	-3.799141190667071e-01	-4.532408627417581e-01	9.084759656610198e-01	-8.113420707706424e-02	0.000000000000000e+00	0.000000000000000e+00	
2763	8.916600452471251e-01	-3.677932635183577e-01	-4.687661884930097e-01	9.137844676513097e-01	-8.054951469320931e-02	0.000000000000000e+00	0.000000000000000e+00	
2764	9.030194502485744e-01	-3.553094404231344e-01	-4.835916058785168e-01	9.190773647885434e-01	-7.962712498598551e-02	0.000000000000000e+00	0.000000000000000e+00	
2765	9.139811237097564e-01	-3.424749698072423e-01	-4.976747857474168e-01	9.243302069073004e-01	-7.839647894024920e-02	0.000000000000000e+00	0.000000000000000e+00	
2766	9.245342477823836e-01	-3.293025177436545e-01	-5.110732600608190e-01	9.295252375765082e-01	-7.687526414322761e-02	0.000000000000000e+00	0.000000000000000e+00	
2767	9.346684078070905e-01	-3.158050838522287e-01	-5.237620269249037e-01	9.346451843758798e-01	-7.507536963851481e-02	0.000000000000000e+00	0.000000000000000e+00	
2768	9.443736025914446e-01	-3.019959884706503e-01	-5.357511838885434e-01	9.396706838718594e-01	-7.300689342299291e-02	0.000000000000000e+00	0.000000000000000e+00	
2769	9.536402542799159e-01	-2.878888595088691e-01	-5.470763145137064e-01	9.445854595698048e-01	-7.068313928208182e-02	0.000000000000000e+00	0.000000000000000e+00	
2770	9.624592178060648e-01	-2.734976189999956e-01	-5.577174367541929e-01	9.493684794246738e-01	-6.811380588076323e-02	0.000000000000000e+00	0.000000000000000e+00	
2771	9.708217899176173e-01	-2.588364693609370e-01	-5.676318523305486e-01	9.539979409082259e-01	-6.530644864286898e-02	0.000000000000000e+00	0.000000000000000e+00	
2772	9.787197177655245e-01	-2.439198793763247e-01	-5.768760548438110e-01	9.584525095844771e-01	-6.226827432030512e-02	0.000000000000000e+00	0.000000000000000e+00	
2773	9.861452070485289e-01	-2.287625699195720e-01	-5.854645495396731e-01	9.627041346540427e-01	-5.900837129155801e-02	0.000000000000000e+00	0.000000000000000e+00	
2774	9.930909297051987e-01	-2.133794994251485e-01	-5.933850473425597e-01	9.667337910299064e-01	-5.553894787401972e-02	0.000000000000000e+00	0.000000000000000e+00	
2775	9.995500311458388e-01	-1.977858491264116e-01	-6.006030861940319e-01	9.705069779683776e-01	-5.186227112370562e-02	0.000000000000000e+00	0.000000000000000e+00	
2776	1.005516137017144e+00	-1.819970080735617e-01	-6.069802641316349e-01	9.739961571318230e-01	-4.799873509894242e-02	0.000000000000000e+00	0.000000000000000e+00	
2777	1.010983359492917e+00	-1.660285579465083e-01	-6.126355906954231e-01	9.771830500584843e-01	-4.396844922498585e-02	0.000000000000000e+00	0.000000000000000e+00	
2778	1.015946303084638e+00	-1.498962576776324e-01	-6.174623876793408e-01	9.800469556368846e-01	-3.979010548093929e-02	0.000000000000000e+00	0.000000000000000e+00	
2779	1.020400069966167e+00	-1.336160278996232e-01	-6.215819594631333e-01	9.825572653382059e-01	-3.550043394986772e-02	0.000000000000000e+00	0.000000000000000e+00	
2780	1.024340264807301e+00	-1.172039352337357e-01	-6.251394274129540e-01	9.847161968565104e-01	-3.112859576957091e-02	0.000000000000000e+00	0.000000000000000e+00	
2781	1.027762999111437e+00	-1.006761764339751e-01	-6.279779418099307e-01	9.865186263060325e-01	-2.670358871486364e-02	0.000000000000000e+00	0.000000000000000e+00	
2782	1.030664895053050e+00	-8.404906240285610e-02	-6.302336186622217e-01	9.879909436531416e-01	-2.225418404157900e-02	0.000000000000000e+00	0.000000000000000e+00	
