"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
607, 1.388877881698171e+00, 1.658703523068371e+00, 1.074263732262489e+01, 1.438581628194656e+03, -5.069412658976686e+01, 2.339333110892439e+06, 4.726685813026066e-06
608, 1.546435812615239e+00, 1.843517873350548e+00, 1.075579574935232e+01, 1.432967649206147e+03, -4.072850476534474e+01, 2.342024788452851e+06, 4.729337082207649e-06
609, 1.726734054417568e+00, 2.055006449150999e+00, 1.076665981020786e+01, 1.428281134821927e+03, -3.223235265411911e+01, 2.344263854309682e+06, 4.731162261539849e-06
610, 1.933024518997411e+00, 2.296983720360531e+00, 1.077554572445309e+01, 1.424408063722425e+03, -2.511706064384148e+01, 2.346108875991486e+06, 4.732418367796607e-06
611, 2.169020586465006e+00, 2.573805455860029e+00, 1.078275366657117e+01, 1.421240047419469e+03, -1.925725637957039e+01, 2.347616960343321e+06, 4.733310127927354e-06
612, 2.438962166488484e+00, 2.890445040016809e+00, 1.078855305608636e+01, 1.418680984987627e+03, -1.450612647610370e+01, 2.348840471094190e+06, 4.733993411797735e-06
613, 2.747689881594873e+00, 3.252580489177548e+00, 1.079317523219797e+01, 1.416650217407030e+03, -1.070836284681644e+01, 2.349825237325467e+06, 4.734580723686368e-06
614, 3.100729645236274e+00, 3.666693661147939e+00, 1.079681150763807e+01, 1.415083335824382e+03, -7.710442667713829e+00, 2.350609877997198e+06, 4.735149026655445e-06
615, 3.504389084275589e+00, 4.140183358093676e+00, 1.079961471835379e+01, 1.413931745818878e+03, -5.368583848999776e+00, 2.351225896811381e+06, 4.735747346911737e-06
616, 3.965867456878267e+00, 4.681494259458153e+00, 1.080170276081960e+01, 1.413161907324512e+03, -3.555101424775903e+00, 2.351698280800742e+06, 4.736404701746236e-06
617, 4.493380945987320e+00, 5.300263890331831e+00, 1.080316309856280e+01, 1.412754792853875e+03, -2.163981095995934e+00, 2.352046416748187e+06, 4.737137567570546e-06
618, 5.096305469452405e+00, 6.007490136734133e+00, 1.080405753100449e+01, 1.412704838483234e+03, -1.116266465239964e+00, 2.352285049139900e+06, 4.737952849358373e-06
619, 5.785339444848953e+00, 6.815722167607192e+00, 1.080442581569933e+01, 1.413013765732155e+03, -3.655737576384281e-01, 2.352424281284923e+06, 4.738827985385625e-06
620, 6.572689285034182e+00, 7.739278019804835e+00, 1.080428316767640e+01, 1.413665984477164e+03, 9.528603357944300e-02, 2.352465469694526e+06, 4.739614260765114e-06
621, 7.472280785196899e+00, 8.794492553622579e+00, 1.080359713081058e+01, 1.414559298980359e+03, 2.215577326100858e-01, 2.352385460933725e+06, 4.740935744458815e-06
622, 8.500000000000000e+00, 1.000000000000000e+01, 1.080255207699980e+01, 1.415349211529960e+03, 1.169033812499938e-06, 2.352191301918238e+06, 4.739259854952106e-06
623, 3.017211506181878e-01, 3.985867851534511e-01, 9.386584693022352e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.093100802829749e+06, 0.000000000000000e+00
624, 3.017232480989484e-01, 3.985893188818057e-01, 9.386597884066770e+00, -8.149107968060314e+00, 6.161165389422249e+00, 2.093106425815700e+06, 1.027590945950925e-06
625, 3.017258929660992e-01, 3.985925138455073e-01, 9.386641880285836e+00, -1.633105188916231e+01, 1.234730077348749e+01, 2.093123312110610e+06, 2.392618029474618e-06
626, 3.017291923595489e-01, 3.985964994681143e-01, 9.386716874839127e+00, -2.451996261167971e+01, 1.853887578078207e+01, 2.093151490639145e+06, 4.849838200187161e-06
627, 3.017332720596390e-01, 3.986014276905764e-01, 9.386821856693777e+00, -3.264437682690846e+01, 2.468193725543447e+01, 2.093190581464681e+06, 8.679032838370738e-06
628, 3.017382795275550e-01, 3.986074766440080e-01, 9.386953179406611e+00, -4.055328941591077e+01, 3.066239790419872e+01, 2.093239312756995e+06, 1.427625538179661e-05
629, 3.017443874218137e-01, 3.986148548975595e-01, 9.387106074908226e+00, -4.814022896572761e+01, 3.639992414237842e+01, 2.093296021833897e+06, 2.202722367932401e-05
630, 3.017517976633075e-01, 3.986238063689350e-01, 9.387278315449189e+00, -5.544425826891546e+01, 4.192426353350477e+01, 2.093359877405463e+06, 3.122577902267591e-05
631, 3.017607461321862e-01, 3.986346159981607e-01, 9.387469722548651e+00, -6.254670601563036e+01, 4.729714041965966e+01, 2.093430709247010e+06, 4.184746712064293e-05
632, 3.017715080922572e-01, 3.986476163001884e-01, 9.387680254837299e+00, -6.949205041199779e+01, 5.255246837501196e+01, 2.093508348908739e+06, 5.426984190401728e-05
633, 3.017844044527908e-01, 3.986631949290710e-01, 9.387909742534950e+00, -7.629847488782892e+01, 5.770435269180427e+01, 2.093592531103038e+06, 6.882903546103812e-05
634, 3.017998089939157e-01, 3.986818034061423e-01, 9.388158002772844e+00, -8.297164073809260e+01, 6.275752762752893e+01, 2.093682923597739e+06, 8.584348220348778e-05
635, 3.018181567004537e-01, 3.987039671871765e-01, 9.388424910229073e+00, -8.951009094459015e+01, 6.771146802377424e+01, 2.093779138356494e+06, 1.056400045188351e-04
636, 3.018399533704426e-01, 3.987302972693539e-01, 9.388710434882739e+00, -9.590721035789348e+01, 7.256190488605512e+01, 2.093880728387154e+06, 1.285726814783233e-04
637, 3.018657866891108e-01, 3.987615035684713e-01, 9.389014667350049e+00, -1.021518073634967e+02, 7.730130980710632e+01, 2.093987177100959e+06, 1.550415291366559e-04
638, 3.018963389871404e-01, 3.987984103307533e-01, 9.389337843848345e+00, -1.082280830195647e+02, 8.191893072256168e+01, 2.094097883843883e+06, 1.855171632014652e-04
639, 3.019324019342261e-01, 3.988419738824702e-01, 9.389680377892740e+00, -1.141152789474461e+02, 8.640060383551349e+01, 2.094212147484154e+06, 2.205784953407920e-04
640, 3.019748934557515e-01, 3.988933030650547e-01, 9.390042904116804e+00, -1.197871135322038e+02, 9.072843078308570e+01, 2.094329149305048e+06, 2.609747166253351e-04
641, 3.020248772025774e-01, 3.989536827543428e-01, 9.390426339312180e+00, -1.252110385519787e+02, 9.488035371308065e+01, 2.094447936393164e+06, 3.077331522382330e-04
642, 3.020835849521987e-01, 3.990246009208682e-01, 9.390831965764947e+00, -1.303473069297667e+02, 9.882963257598851e+01, 2.094567407033359e+06, 3.623595935850188e-04
643, 3.021524423747734e-01, 3.991077797548745e-01, 9.391261540816378e+00, -1.351478058397737e+02, 1.025442057977956e+02, 2.094686300422440e+06, 4.272441684291919e-04
644, 3.022330986607396e-01, 3.992052114560778e-01, 9.391717429582386e+00, -1.395545489773547e+02, 1.059858770452540e+02, 2.094803194626566e+06, 5.065858747926989e-04
645, 3.023274605790886e-01, 3.993191993755992e-01, 9.392202697651323e+00, -1.434976109761228e+02, 1.091091863365966e+02, 2.094916511084959e+06, 6.087862978081118e-04
646, 3.024377316181101e-01, 3.994524052974520e-01, 9.392720951561394e+00, -1.468932635666915e+02, 1.118604820518071e+02, 2.095024496521173e+06, 7.505707243140921e-04
647, 3.025664569550931e-01, 3.996079037613350e-01, 9.393277027795095e+00, -1.496500073718655e+02, 1.141829727263665e+02, 2.095125369303048e+06, 9.426286961318272e-04
648, 3.027165751097519e-01, 3.997892444592703e-01, 9.393878469123703e+00, -1.516727560102725e+02, 1.160204906237996e+02, 2.095217551190905e+06, 1.193219213621981e-03
649, 3.028914772599565e-01, 4.000005238882010e-01, 9.394536533893758e+00, -1.528585927425273e+02, 1.173151145947926e+02, 2.095299801937524e+06, 1.515924914251114e-03
650, 3.030950753399353e-01, 4.002464676117002e-01, 9.395266984409341e+00, -1.530920567655369e+02, 1.180047274274383e+02, 2.095371325682179e+06, 1.929877548724185e-03
651, 3.033318802029855e-01, 4.005325246794650e-01, 9.396091161510510e+00, -1.522420832794307e+02, 1.180220809387671e+02, 2.095431931216432e+06, 2.460624981293211e-03
652, 3.036070913157677e-01, 4.008649759768100e-01, 9.397037686851981e+00, -1.501590067985851e+02, 1.172942478792986e+02, 2.095482276262038e+06, 3.134496535721155e-03
653, 3.039266996627605e-01, 4.012510585318565e-01, 9.398144654959818e+00, -1.466704343891810e+02, 1.157416448134782e+02, 2.095524204739830e+06, 3.985591635878756e-03
654, 3.042976057811721e-01, 4.016991081001052e-01, 9.399462130271381e+00, -1.415771341187186e+02, 1.132775202490008e+02, 2.095561200437707e+06, 5.057486967243118e-03
655, 3.047277551228228e-01, 4.022187226797578e-01, 9.401055134237053e+00, -1.346490517379627e+02, 1.098080768370104e+02, 2.095598974889009e+06, 6.405057463340205e-03
656, 3.052262932551218e-01, 4.028209499923957e-01, 9.403007844794503e+00, -1.256191966739497e+02, 1.052318656726603e+02, 2.095646302176216e+06, 8.085779260289283e-03
657, 3.058037437738391e-01, 4.035185023991992e-01, 9.405435909788162e+00, -1.141469983505411e+02, 9.942085247500766e+01, 2.095716261352207e+06, 9.997986561244230e-03
658, 3.064722122122728e-01, 4.043260032204600e-01, 9.408502297326656e+00, -9.977219314486366e+01, 9.219831513404316e+01, 2.095827965886580e+06, 1.203856250606178e-02
659, 3.072456197018951e-01, 4.052602689944770e-01, 9.412430733125737e+00, -8.190228702767239e+01, 8.334251286882284e+01, 2.096009494129342e+06, 1.416607266724008e-02
660, 3.081399706769115e-01, 4.063406328610392e-01, 9.417525838857328e+00, -5.980351069110496e+01, 7.259570175871193e+01, 2.096302528306977e+06, 1.634860921747353e-02
661, 3.091736595287912e-01, 4.075893149959454e-01, 9.424202908291894e+00, -3.257762971762038e+01, 5.966821201865441e+01, 2.096768580817904e+06, 1.854096997922909e-02
662, 3.103678218175369e-01, 4.090318468694626e-01, 9.433029467434356e+00, 8.691057180914159e-01, 4.424303600384012e+01, 2.097497642905361e+06, 2.067380005538256e-02
663, 3.117467364464728e-01, 4.106975570680220e-01, 9.444785096903839e+00, 4.186027381138105e+01, 2.598612952932122e+01, 2.098620811884932e+06, 2.264480399942297e-02
664, 3.133382861206768e-01, 4.126201275217720e-01, 9.460468367499224e+00, 9.196645064598935e+01, 4.566373856432182e+00, 2.100323414307446e+06, 2.436002494491965e-02
665, 3.151744844517989e-01, 4.148382302400587e-01, 9.481430684079173e+00, 1.530075995516380e+02, -2.030284178728711e+01, 2.102862857189184e+06, 2.566959326225001e-02
666, 3.172920792620700e-01, 4.173962560945002e-01, 9.509464002735010e+00, 2.270132839828024e+02, -4.880538424244505e+01, 2.106586783232122e+06, 2.637383696626688e-02
667, 3.197332429985705e-01, 4.203451488300716e-01, 9.546887787023948e+00, 3.160912157874823e+02, -8.092679409721471e+01, 2.111941864823824e+06, 2.623478660767374e-02
668, 3.225463627188864e-01, 4.237433593570826e-01, 9.596707212011541e+00, 4.221333362781204e+02, -1.162712345078770e+02, 2.119485993512859e+06, 2.500796208512217e-02
669, 3.257869438781150e-01, 4.276579375136373e-01, 9.660066032002995e+00, 5.459180432190877e+02, -1.539438201365585e+02, 2.129736502400840e+06, 2.251705652222429e-02
670, 3.295186441654189e-01, 4.321657809261962e-01, 9.737704407947062e+00, 6.863979995521047e+02, -1.922812698441886e+02, 2.142979916530421e+06, 1.880678188366825e-02
671, 3.338144559410333e-01, 4.373550633774639e-01, 9.828146305725872e+00, 8.395325866733452e+02, -2.288638515506998e+02, 2.159029238443330e+06, 1.431146153196497e-02
672, 3.387580584515698e-01, 4.433268682641665e-01, 9.925562567556302e+00, 9.975357659127255e+02, -2.608103763576966e+02, 2.177003627065206e+06, 9.801530620762652e-03
673, 3.444453639981481e-01, 4.501970563472175e-01, 1.002199937405701e+01, 1.151698037570489e+03, -2.866582974855245e+02, 2.195693737465902e+06, 6.005876422304648e-03
674, 3.509862856500128e-01, 4.580984011258259e-01, 1.010286583310508e+01, 1.288173216610636e+03, -3.037192834455278e+02, 2.212668695008228e+06, 3.285593862892818e-03
675, 3.585067579948388e-01, 4.671830298765042e-01, 1.016399787430735e+01, 1.397265291567709e+03, -3.112756248488005e+02, 2.226894591815199e+06, 1.605339648929937e-03
676, 3.671510468631101e-01, 4.776252137688349e-01, 1.020735971956961e+01, 1.477669882950180e+03, -3.112388774780106e+02, 2.237908591295317e+06, 6.995029205627371e-04
677, 3.770843890342357e-01, 4.896245565947172e-01, 1.023767053075005e+01, 1.532042546289932e+03, -3.059260772628189e+02, 2.245908991931041e+06, 2.716386847345566e-04
678, 3.884960087136978e-01, 5.034096386319069e-01, 1.026029923799880e+01, 1.565319044729208e+03, -2.974333225278448e+02, 2.251553600732186e+06, 9.482766126165537e-05
679, 4.016025641627416e-01, 5.192421801260139e-01, 1.027974344133299e+01, 1.583050768243488e+03, -2.872781759259465e+02, 2.255673511854287e+06, 3.117730190665539e-05
680, 4.166520853780966e-01, 5.374217979542761e-01, 1.029902642090970e+01, 1.590214872080721e+03, -2.763416246144339e+02, 2.259044469046664e+06, 1.132285425356119e-05
681, 4.339284722877053e-01, 5.582914393850901e-01, 1.031983398088888e+01, 1.590620121818135e+03, -2.649969573508396e+02, 2.262268083830905e+06, 5.988886492143521e-06
682, 4.537566326962295e-01, 5.822435886466005e-01, 1.034295727000231e+01, 1.586822121656356e+03, -2.533011271959686e+02, 2.265750672907980e+06, 4.770197835561380e-06
683, 4.765083503482113e-01, 6.097273554675380e-01, 1.036869093969961e+01, 1.580326354300717e+03, -2.411507720024034e+02, 2.269727136161912e+06, 4.548876287010564e-06
684, 5.026089861675062e-01, 6.412565700837014e-01, 1.039707324041557e+01, 1.571917202546970e+03, -2.283809670587281e+02, 2.274308168323794e+06, 4.535134797220095e-06
685, 5.325451301956103e-01, 6.774190266758409e-01, 1.042790600516740e+01, 1.562039648348363e+03, -2.148375571684702e+02, 2.279518554176025e+06, 4.558147136065439e-06
686, 5.668733382354747e-01, 7.188870371170686e-01, 1.046071352819178e+01, 1.550966912616817e+03, -2.004400660909642e+02, 2.285273033034460e+06, 4.585367914320374e-06
687, 6.062301059922043e-01, 7.664294795997577e-01, 1.049482393108419e+01, 1.538952277605562e+03, -1.852099134488951e+02, 2.291432314494467e+06, 4.611008541130573e-06
688, 6.513432549074992e-01, 8.209255525693597e-01, 1.052942717133189e+01, 1.526295750779588e+03, -1.692644521320337e+02, 2.297824858488480e+06, 4.634024963792832e-06
689, 7.030449282748568e-01, 8.833804738555742e-01, 1.056363942665239e+01, 1.513356138166934e+03, -1.528164135654264e+02, 2.304261403455033e+06, 4.654228226409869e-06
690, 7.622864240118601e-01, 9.549433984604123e-01, 1.059659344406643e+01, 1.500522763581885e+03, -1.361612762243985e+02, 2.310554339240964e+06, 4.671608189847259e-06
691, 8.301551221262180e-01, 1.036927866707938e+00, 1.062753583452249e+01, 1.488165992202855e+03, -1.196463099537856e+02, 2.316537709226177e+06, 4.686218479818995e-06
692, 9.078938009805355e-01, 1.130835138030535e+00, 1.065589503619971e+01, 1.476594476732136e+03, -1.036310121846860e+02, 2.322081352116981e+06, 4.698176688817316e-06
693, 9.969226775484963e-01, 1.238380815299903e+00, 1.068131150447475e+01, 1.466029453519167e+03, -8.844868736831903e+01, 2.327097693862461e+06, 4.707689714242215e-06
694, 1.098864553657974e+00, 1.361525221148210e+00, 1.070363359713856e+01, 1.456597751496628e+03, -7.437601506152559e+01, 2.331541739692737e+06, 4.715049317833291e-06
695, 1.215573503526421e+00, 1.502508052122356e+00, 1.072288851132762e+01, 1.448340122996196e+03, -6.161415860037916e+01, 2.335405936840314e+06, 4.720593872634131e-06
696, 1.349167598612074e+00, 1.663887909861069e+00, 1.073923951024387e+01, 1.441229026105656e+03, -5.028192171353824e+01, 2.338712026772014e+06, 4.724671091890167e-06
697, 1.502066234956656e+00, 1.848587392019405e+00, 1.075293960630622e+01, 1.435189982325174e+03, -4.041921482765317e+01, 2.341501918229765e+06, 4.727610939673657e-06
698, 1.677032706948550e+00, 2.059944520798136e+00, 1.076428907117674e+01, 1.430121962439863e+03, -3.199783047887748e+01, 2.343829115174990e+06, 4.729707462419638e-06
699, 1.877222761118214e+00, 2.301771395271085e+00, 1.077360097725570e+01, 1.425914107685864e+03, -2.493623442475629e+01, 2.345751615169059e+06, 4.731209872427623e-06
700, 2.106239965701028e+00, 2.578421077067250e+00, 1.078117624855377e+01, 1.422457813397841e+03, -1.911548769374857e+01, 2.347326639643353e+06, 4.732318799724269e-06
701, 2.368198847986784e+00, 2.894863859433964e+00, 1.078728775917453e+01, 1.419654370733043e+03, -1.439420238081144e+01, 2.348607146530335e+06, 4.733188943740998e-06
702, 2.667796883876148e+00, 3.256774229646243e+00, 1.079217196307959e+01, 1.417419022225638e+03, -1.062132881489456e+01, 2.349639856405529e+06, 4.733933683631860e-06
703, 3.010396574808850e+00, 3.670630016824550e+00, 1.079602611886854e+01, 1.415682494990588e+03, -7.646389487604172e+00, 2.350464430313292e+06, 4.734632105455257e-06
704, 3.402119018848920e+00, 4.143825424538615e+00, 1.079900924985886e+01, 1.414391079117685e+03, -5.327424817692211e+00, 2.351113458656391e+06, 4.735335917424201e-06
705, 3.849950578090489e+00, 4.684799883589175e+00, 1.080124532957264e+01, 1.413506174830040e+03, -3.537330998754652e+00, 2.351612995735430e+06, 4.736076868516902e-06
706, 4.361864466960995e+00, 5.303184929031692e+00, 1.080282766910268e+01, 1.413003886216552e+03, -2.169404611384790e+00, 2.351983457350465e+06, 4.736873918869740e-06
707, 4.946959339176860e+00, 6.009971611342077e+00, 1.080382382742519e+01, 1.412873995830934e+03, -1.142732355230186e+00, 2.352240620567904e+06, 4.737736228722851e-06
708, 5.615617239290257e+00, 6.817701299746207e+00, 1.080427977349107e+01, 1.413113733446789e+03, -4.077894354302301e-01, 2.352395770235996e+06, 4.738643833305628e-06
709, 6.379683612780600e+00, 7.740683131972768e+00, 1.080421871302175e+01, 1.413702883576104e+03, 4.682001116819647e-02, 2.352451930309414e+06, 4.739452457445083e-06
710, 7.252672441977999e+00, 8.795241815670840e+00, 1.080362200975843e+01, 1.414533703649086e+03, 1.821582397014829e-01, 2.352389146838670e+06, 4.740839531857646e-06
711, 8.250000000000000e+00, 1.000000000000000e+01, 1.080271610366125e+01, 1.415248724389503e+03, 1.174368830970520e-06, 2.352224719616767e+06, 4.739558446596530e-06
712, 2.938515222787473e-01, 4.044545366670027e-01, 9.381345763030485e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.090158117118948e+06, 0.000000000000000e+00
713, 2.938535558634361e-01, 4.044570688469094e-01, 9.381357142671346e+00, -7.954234074560444e+00, 5.784972854994138e+00, 2.090163358780276e+06, 9.876171494841417e-07
714, 2.938561201593489e-01, 4.044602618580596e-01, 9.381396088385282e+00, -1.593862033492126e+01, 1.159208511246883e+01, 2.090179061198832e+06, 2.266563960357726e-06
715, 2.938593190425653e-01, 4.044642450449165e-01, 9.381462788135632e+00, -2.392893706752061e+01, 1.740378693926693e+01, 2.090205249272484e+06, 4.564599572763516e-06
716, 2.938632744617491e-01, 4.044691702555733e-01, 9.381556516441242e+00, -3.186424141262956e+01, 2.317588084513179e+01, 2.090241616609167e+06, 8.155350792842861e-06
717, 2.938681293859395e-01, 4.044752155122828e-01, 9.381674371408716e+00, -3.960781196577551e+01, 2.880905930771709e+01, 2.090287081536496e+06, 1.340769980542972e-05
718, 2.938740512139145e-01, 4.044825892567319e-01, 9.381812152798259e+00, -4.704517309771774e+01, 3.422027216266989e+01, 2.090340090522060e+06, 2.070841587218137e-05
719, 2.938812357154008e-01, 4.044915352575575e-01, 9.381967666657429e+00, -5.419699800812881e+01, 3.942482883105462e+01, 2.090399757974003e+06, 2.951223010312144e-05
720, 2.938899115848734e-01, 4.045023382806496e-01, 9.382140793374573e+00, -6.113975410958059e+01, 4.447866321196797e+01, 2.090465874705568e+06, 3.959560342884892e-05
721, 2.939003457007101e-01, 4.045153306377487e-01, 9.382331751192456e+00, -6.791931696873024e+01, 4.941553277744925e+01, 2.090538279327780e+06, 5.132214830958164e-05
722, 2.939128491962439e-01, 4.045308997459993e-01, 9.382540703584908e+00, -7.455335125606697e+01, 5.424877363794479e+01, 2.090616706494906e+06, 6.501442139627760e-05
723, 2.939277844650473e-01, 4.045494968507949e-01, 9.382767876259617e+00, -8.104578861943004e+01, 5.898186048863025e+01, 2.090700813597643e+06, 8.097436249636520e-05
724, 2.939455732408925e-01, 4.045716470867854e-01, 9.383013646077901e+00, -8.739267011191173e+01, 6.361268957146151e+01, 2.090790191708630e+06, 9.951342336665835e-05
725, 2.939667059135678e-01, 4.045979610777503e-01, 9.383278604004900e+00, -9.358425009055146e+01, 6.813515128495669e+01, 2.090884362326703e+06, 1.209762898087346e-04
726, 2.939917522655015e-01, 4.046291483056326e-01, 9.383563610868997e+00, -9.960559338083512e+01, 7.253962001647668e+01, 2.090982766506459e+06, 1.457662464814785e-04
727, 2.940213738413687e-01, 4.046660325129319e-01, 9.383869858411268e+00, -1.054365022700605e+02, 7.681297350179557e+01, 2.091084750295663e+06, 1.743804711366266e-04
728, 2.940563381940359e-01, 4.047095694414745e-01, 9.384198943212962e+00, -1.110510912465743e+02, 8.093837814925618e+01, 2.091189548660789e+06, 2.074663383376237e-04
729, 2.940975352859000e-01, 4.047608672550427e-01, 9.384552958839487e+00, -1.164171269850879e+02, 8.489493283819853e+01, 2.091296269517744e+06, 2.459187590719353e-04
730, 2.941459963655642e-01, 4.048212100442406e-01, 9.384934609746399e+00, -1.214951624002902e+02, 8.865720175261413e+01, 2.091403879603747e+06, 2.910615120851562e-04
731, 2.942029156865830e-01, 4.048920848702525e-01, 9.385347346444755e+00, -1.262374367901292e+02, 9.219462941388659e+01, 2.091511194666734e+06, 3.450178006221243e-04
732, 2.942696754885738e-01, 4.049752128708326e-01, 9.385795506280580e+00, -1.305864405546162e+02, 9.547078367280082e+01, 2.091616877712238e+06, 4.115650408781794e-04
733, 2.943478747222816e-01, 4.050725850281960e-01, 9.386284342907851e+00, -1.344729384521157e+02, 9.844228469825978e+01, 2.091719436848155e+06, 4.983425786224823e-04
734, 2.944393620703252e-01, 4.051865032858070e-01, 9.386819823258277e+00, -1.378148680171323e+02, 1.010583965273330e+02, 2.091817219150149e+06, 6.193120830636884e-04
735, 2.945462738955888e-01, 4.053196278009717e-01, 9.387409412130140e+00, -1.405243037725374e+02, 1.032665073012689e+02, 2.091908572586771e+06, 7.817118778555000e-04
736, 2.946710778410005e-01, 4.054750312344333e-01, 9.388063464969557e+00, -1.425105103504419e+02, 1.050148703619448e+02, 2.091992043961067e+06, 9.929315889329639e-04
737, 2.948166229094266e-01, 4.056562611088748e-01, 9.388796016917965e+00, -1.436753035381399e+02, 1.062499395670042e+02, 2.092066487277936e+06, 1.264705328455005e-03
738, 2.949861969724522e-01, 4.058674114177313e-01, 9.389625437512120e+00, -1.439091537920837e+02, 1.069144902817652e+02, 2.092131168567543e+06, 1.613296210237605e-03
739, 2.951835927940918e-01, 4.061132048366217e-01, 9.390575319768272e+00, -1.430887089341403e+02, 1.069469825768145e+02, 2.092185921800489e+06, 2.060263115178789e-03
740, 2.954131838124108e-01, 4.063990870851432e-01, 9.391675956741148e+00, -1.410742838505101e+02, 1.062811910606834e+02, 2.092231374391156e+06, 2.627768291693696e-03
741, 2.956800111014384e-01, 4.067313352101469e-01, 9.392966202479093e+00, -1.377062382288208e+02, 1.048453817963841e+02, 2.092269252824347e+06, 3.344675816624524e-03
742, 2.959898831408220e-01, 4.071171818169590e-01, 9.394495457402043e+00, -1.328014145416266e+02, 1.025619104693046e+02, 2.092302790188810e+06, 4.247791801719045e-03
743, 2.963494902550083e-01, 4.075649575668152e-01, 9.396326011822339e+00, -1.261497026614937e+02, 9.934737483709343e+01, 2.092337250438750e+06, 5.383400855910577e-03
744, 2.967665358515670e-01, 4.080842545922529e-01, 9.398535850495858e+00, -1.175099523579190e+02, 9.511282274271899e+01, 2.092380588687727e+06, 6.806290679859309e-03
745, 2.972498868942398e-01, 4.086861138632133e-01, 9.401228483272831e+00, -1.065834562193215e+02, 8.975083907344501e+01, 2.092444465047732e+06, 8.474422006478194e-03
746, 2.978097463959128e-01, 4.093832399719190e-01, 9.404548817900718e+00, -9.296645318551624e+01, 8.311156902632612e+01, 2.092545643383154e+06, 1.028002902364426e-02
747, 2.984578511160484e-01, 4.101902473018508e-01, 9.408695034404630e+00, -7.612993312451788e+01, 7.499943474092100e+01, 2.092708413396035e+06, 1.217859391829488e-02
748, 2.992076981032709e-01, 4.111239421141472e-01, 9.413932043735569e+00, -5.541656547761090e+01, 6.518340516662872e+01, 2.092968515204846e+06, 1.414463484176707e-02
749, 3.000748042447730e-01, 4.122036457334551e-01, 9.420613295549650e+00, -3.002374087434647e+01, 5.340173882254516e+01, 2.093378318877612e+06, 1.614689087868628e-02
750, 3.010770035791572e-01, 4.134515647560649e-01, 9.429211814107484e+00, 1.022189497737941e+00, 3.936551491337287e+01, 2.094013965734508e+06, 1.813684277071017e-02
751, 3.022347878086682e-01, 4.148932150490903e-01, 9.440366353821483e+00, 3.889585066415953e+01, 2.276596470091639e+01, 2.094985955860674e+06, 2.004121187108635e-02
752, 3.035716962224322e-01, 4.165579072752617e-01, 9.454875040390833e+00, 8.499212951148381e+01, 3.287791094853202e+00, 2.096450174122615e+06, 2.178156414012055e-02
753, 3.051147621278313e-01, 4.184793027805496e-01, 9.473817472428738e+00, 1.409375370123815e+02, -1.936076080853443e+01, 2.098623745945859e+06, 2.323791571032477e-02
754, 3.068950238979971e-01, 4.206960499405149e-01, 9.498622681423528e+00, 2.085715180320932e+02, -4.540480294250425e+01, 2.101802420181767e+06, 2.424829796868210e-02
755, 3.089481098972219e-01, 4.232525124979976e-01, 9.531154275346193e+00, 2.898664700989557e+02, -7.493204061758446e+01, 2.106373723168320e+06, 2.461098672736968e-02
756, 3.113149078629682e-01, 4.261996030645107e-01, 9.573850645556652e+00, 3.867354762829640e+02, -1.077649161229403e+02, 2.112829889675437e+06, 2.409704701758200e-02
757, 3.140423308259972e-01, 4.295957368290162e-01, 9.628631116690032e+00, 5.004845046543710e+02, -1.433077940270238e+02, 2.121708970589386e+06, 2.249170730652963e-02
758, 3.171841933650879e-01, 4.335079226531729e-01, 9.696346107641769e+00, 6.310366736680046e+02, -1.803945426687982e+02, 2.133426410088450e+06, 1.969049907090328e-02
759, 3.208022139495764e-01, 4.380130111686749e-01, 9.777206276034089e+00, 7.761089000831977e+02, -2.170996555682133e+02, 2.148067299724679e+06, 1.586462950598233e-02
760, 3.249671613554924e-01, 4.431991222722174e-01, 9.868216639142627e+00, 9.300762999609756e+02, -2.508462872460808e+02, 2.165141645886172e+06, 1.156831629759274e-02
761, 3.297601656879953e-01, 4.491672775850104e-01, 9.961988367775156e+00, 1.083856747712742e+03, -2.788509936124884e+02, 2.183460346807403e+06, 7.561668678687644e-03
762, 3.352742174482086e-01, 4.560332670614999e-01, 1.005009109280755e+01, 1.228588438539257e+03, -3.001820883260238e+02, 2.201607590092583e+06, 4.412639726935330e-03
763, 3.416158813965403e-01, 4.639297830584755e-01, 1.012038434197489e+01, 1.351084813248716e+03, -3.123455388012813e+02, 2.217388880021209e+06, 2.297197401374000e-03
764, 3.489072557443759e-01, 4.730088598822749e-01, 1.017198043730221e+01, 1.445606307587069e+03, -3.159388908531594e+02, 2.230099713791525e+06, 1.066996824799158e-03
765, 3.572882115167555e-01, 4.834446621994181e-01, 1.020805831796202e+01, 1.512849927030015e+03, -3.130729225815198e+02, 2.239591163773077e+06, 4.417231531472726e-04
766, 3.669189518444754e-01, 4.954366718171094e-01, 1.023364709745066e+01, 1.556639086067323e+03, -3.059653162923776e+02, 2.246310715625997e+06, 1.634193423606509e-04
767, 3.779829365495491e-01, 5.092133293198920e-01, 1.025370333849547e+01, 1.582239771379192e+03, -2.964329561132294e+02, 2.251027129063409e+06, 5.519638957648234e-05
768, 3.906902237793716e-01, 5.250361950071945e-01, 1.027200738624228e+01, 1.594922017546088e+03, -2.856853115589104e+02, 2.254562825526453e+06, 1.858842735555919e-05
