"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
14434, 1.966036989792305e+01, -3.674012758981772e-01, 9.865316218319760e+00, 6.736649110844693e+02, -6.226686012443341e+02, 2.168569018785501e+06, 1.203242225089994e-03
14435, 1.966032092525694e+01, -3.674527731680738e-01, 9.878088393821228e+00, 7.055565121927650e+02, -6.520426621641491e+02, 2.172658622843431e+06, 1.408048639932006e-03
14436, 1.966026331759181e+01, -3.675133505822914e-01, 9.891300631286040e+00, 7.370767007855555e+02, -6.810471014166499e+02, 2.176879519303673e+06, 1.635000345260360e-03
14437, 1.966019565526965e+01, -3.675845009840014e-01, 9.904945251128373e+00, 7.682324764285030e+02, -7.096831197037590e+02, 2.181226363031317e+06, 1.884432996913532e-03
14438, 1.966011629516577e+01, -3.676679522030890e-01, 9.919009104871082e+00, 7.990122909835319e+02, -7.379336805350337e+02, 2.185691597679439e+06, 2.156361502678102e-03
14439, 1.966002333654215e+01, -3.677657029631025e-01, 9.933471545063176e+00, 8.293843261756670e+02, -7.657616930782447e+02, 2.190264750864138e+06, 2.450480196044251e-03
14440, 1.965991458179418e+01, -3.678800641579213e-01, 9.948302293724112e+00, 8.592946865604511e+02, -7.931080742332612e+02, 2.194931698946810e+06, 2.766187699282248e-03
14441, 1.965978749134006e+01, -3.680137062880685e-01, 9.963459331384716e+00, 8.886657311331369e+02, -8.198898920563917e+02, 2.199673942395208e+06, 3.102647616650966e-03
14442, 1.965963913179187e+01, -3.681697139614068e-01, 9.978886988769526e+00, 9.173948109417034e+02, -8.459988352248288e+02, 2.204467951940676e+06, 3.458901291892960e-03
14443, 1.965946611642351e+01, -3.683516484940888e-01, 9.994514501678141e+00, 9.453537510066409e+02, -8.713003219022771e+02, 2.209284670832835e+06, 3.834053439317541e-03
14444, 1.965926453680772e+01, -3.685636197978071e-01, 1.001025538504217e+01, 9.723895078000215e+02, -8.956336519532616e+02, 2.214089288863993e+06, 4.227553785175179e-03
14445, 1.965902988433101e+01, -3.688103689108766e-01, 1.002600808227031e+01, 9.983265301425341e+02, -9.188137020142723e+02, 2.218841435505521e+06, 4.639595443572802e-03
14446, 1.965875696010892e+01, -3.690973627269288e-01, 1.004165842274419e+01, 1.022971414845512e+03, -9.406347289778306e+02, 2.223495963311965e+06, 5.071640112201522e-03
14447, 1.965843977161085e+01, -3.694309026992119e-01, 1.005708442463525e+01, 1.046120418873674e+03, -9.608768272383437e+02, 2.228004492852305e+06, 5.527057339394017e-03
14448, 1.965807141405978e+01, -3.698182495548468e-01, 1.007216384235671e+01, 1.067570186712054e+03, -9.793154014492218e+02, 2.232317844636965e+06, 6.011828239098090e-03
14449, 1.965764393439379e+01, -3.702677663463185e-01, 1.008678450265261e+01, 1.087131594449472e+03, -9.957335910932163e+02, 2.236389368620068e+06, 6.535219551357546e-03
14450, 1.965714817525766e+01, -3.707890825022612e-01, 1.010085686141268e+01, 1.104645872157089e+03, -1.009936885151995e+03, 2.240178987400917e+06, 7.110306138130800e-03
14451, 1.965657359612941e+01, -3.713932819220709e-01, 1.011432741034642e+01, 1.120001247011023e+03, -1.021768288569674e+03, 2.243657519109644e+06, 7.754260534827231e-03
14452, 1.965590806827092e+01, -3.720931185959233e-01, 1.012719079670374e+01, 1.133147549563852e+03, -1.031121626582186e+03, 2.246810615489390e+06, 8.488532546614599e-03
14453, 1.965513763971683e+01, -3.729032637308796e-01, 1.013949813237194e+01, 1.144105988861321e+03, -1.037950317030261e+03, 2.249641552239955e+06, 9.339681860114506e-03
14454, 1.965424626597418e+01, -3.738405889341057e-01, 1.015135912947921e+01, 1.152972028757351e+03, -1.042269568692507e+03, 2.252172223097767e+06, 1.034406757679647e-02
14455, 1.965321550148539e+01, -3.749244906553314e-01, 1.016293617493036e+01, 1.159911364814650e+03, -1.044151931345154e+03, 2.254442110952603e+06, 1.157153060873503e-02
14456, 1.965202414620042e+01, -3.761772618344290e-01, 1.017443583933273e+01, 1.165153709255763e+03, -1.043723533799355e+03, 2.256507902276990e+06, 1.321886927669024e-02
14457, 1.965064784079586e+01, -3.776245175491739e-01, 1.018611024801575e+01, 1.168979366416032e+03, -1.041150572223233e+03, 2.258440440785502e+06, 1.526556774710393e-02
14458, 1.964905860315733e+01, -3.792956824278558e-01, 1.019823359971829e+01, 1.171671141334717e+03, -1.036590021833627e+03, 2.260312650421229e+06, 1.758445492505691e-02
14459, 1.964722429768827e+01, -3.812245486983004e-01, 1.021107029428632e+01, 1.173480330926793e+03, -1.030156915586573e+03, 2.262191221473130e+06, 2.010916215151720e-02
14460, 1.964510802780687e+01, -3.834499150084498e-01, 1.022485558862125e+01, 1.174617456466189e+03, -1.021915945857141e+03, 2.264133895046118e+06, 2.278172910766004e-02
14461, 1.964266744062142e+01, -3.860163175959822e-01, 1.023978820490307e+01, 1.175251065934162e+03, -1.011879917644509e+03, 2.266188536948555e+06, 2.553245813160557e-02
14462, 1.963985393120846e+01, -3.889748670304978e-01, 1.025602581444434e+01, 1.175509876133743e+03, -1.000011932692768e+03, 2.268392703734714e+06, 2.827521347991394e-02
14463, 1.963661173213240e+01, -3.923842056305091e-01, 1.027368227625225e+01, 1.175487768092275e+03, -9.862310488856247e+02, 2.270773743415209e+06, 3.091008955310620e-02
14464, 1.963287687180562e+01, -3.963116028010670e-01, 1.029282590232257e+01, 1.175251313471229e+03, -9.704214019636086e+02, 2.273349326968869e+06, 3.333106602703369e-02
14465, 1.962857598296306e+01, -4.008342079839482e-01, 1.031347808015340e+01, 1.174849250738946e+03, -9.524443494928116e+02, 2.276128185279910e+06, 3.543656050260068e-02
14466, 1.962362493987044e+01, -4.060404837029806e-01, 1.033561210678162e+01, 1.174322501005423e+03, -9.321523494832853e+02, 2.279110783417103e+06, 3.714085161631139e-02
14467, 1.961792729985846e+01, -4.120318443708734e-01, 1.035915164412142e+01, 1.173713270135194e+03, -9.094033092116512e+02, 2.282289625489810e+06, 3.838562753111692e-02
14468, 1.961137252132078e+01, -4.189245301556636e-01, 1.038396810504678e+01, 1.173072197178539e+03, -8.840743038487673e+02, 2.285648994557175e+06, 3.914699851782449e-02
14469, 1.960383392637471e+01, -4.268517493474905e-01, 1.040987626414721e+01, 1.172462897147233e+03, -8.560736065239217e+02, 2.289164111872829e+06, 3.943177761539025e-02
14470, 1.959516637189005e+01, -4.359661273912180e-01, 1.043662159303842e+01, 1.171969406006443e+03, -8.253528772484760e+02, 2.292799489521486e+06, 3.926898625012528e-02
14471, 1.958520358746722e+01, -4.464425061389296e-01, 1.046384353332948e+01, 1.171734411192053e+03, -7.919315343084967e+02, 2.296507983107894e+06, 3.870046375646906e-02
14472, 1.957375513310228e+01, -4.584811430212368e-01, 1.049121885828931e+01, 1.172156279981305e+03, -7.560921323482322e+02, 2.300310946468490e+06, 3.780833001347527e-02
14473, 1.956060292261270e+01, -4.723113668432943e-01, 1.051850535612513e+01, 1.173533415949560e+03, -7.181607892085232e+02, 2.304216423752204e+06, 3.658249604278097e-02
14474, 1.954549725130040e+01, -4.881957549008639e-01, 1.054535875433152e+01, 1.175790206497901e+03, -6.782510128091180e+02, 2.308122527039854e+06, 3.503499938730412e-02
14475, 1.952815225766595e+01, -5.064349052206145e-01, 1.057144620561519e+01, 1.178962094176919e+03, -6.366027325042936e+02, 2.311961287728873e+06, 3.319171857740154e-02
14476, 1.950824073911230e+01, -5.273728881134636e-01, 1.059641931166813e+01, 1.183112960497955e+03, -5.935622593953806e+02, 2.315670913323918e+06, 3.111988064426875e-02
14477, 1.948538823031910e+01, -5.514034730676659e-01, 1.061995125655861e+01, 1.188314364657995e+03, -5.495657087646961e+02, 2.319198385314496e+06, 2.890881327683408e-02
14478, 1.945916624013601e+01, -5.789772405023358e-01, 1.064178252998948e+01, 1.194644871517085e+03, -5.051320163908160e+02, 2.322512294923258e+06, 2.660604825195805e-02
14479, 1.942908452821721e+01, -6.106097032824401e-01, 1.066171547941533e+01, 1.202079808258074e+03, -4.607717862765959e+02, 2.325569278292911e+06, 2.424694515328100e-02
14480, 1.939458228594856e+01, -6.468905804259416e-01, 1.067964045433484e+01, 1.210585751440546e+03, -4.170241730250249e+02, 2.328346401272121e+06, 2.186279668375404e-02
14481, 1.935501806722182e+01, -6.884943854113236e-01, 1.069553547797040e+01, 1.220093714274196e+03, -3.744212162348107e+02, 2.330834217657928e+06, 1.948747497494514e-02
14482, 1.930965829295886e+01, -7.361925142598108e-01, 1.070946403556005e+01, 1.230500616658124e+03, -3.334597529499072e+02, 2.333036355693599e+06, 1.715523464539585e-02
14483, 1.925766412861948e+01, -7.908670445088496e-01, 1.072156227161014e+01, 1.241674990422111e+03, -2.945774914151665e+02, 2.334967827394234e+06, 1.489880422834262e-02
14484, 1.919807650581569e+01, -8.535264857528313e-01, 1.073201963675883e+01, 1.253464440221315e+03, -2.581342395704793e+02, 2.336652443854806e+06, 1.274910604576691e-02
14485, 1.912979902712749e+01, -9.253237561060705e-01, 1.074105570906142e+01, 1.265703775292611e+03, -2.243997244985471e+02, 2.338119708038395e+06, 1.073422078056724e-02
14486, 1.905157845672547e+01, -1.007576697313593e+00, 1.074889606623494e+01, 1.278222874217638e+03, -1.935486077479902e+02, 2.339401559748088e+06, 8.878326132835460e-03
14487, 1.896198245783628e+01, -1.101791484947904e+00, 1.075575060235010e+01, 1.290853241555791e+03, -1.656623240295275e+02, 2.340529451349654e+06, 7.200709109641671e-03
14488, 1.885937419073188e+01, -1.209689339926027e+00, 1.076179652749079e+01, 1.303432886009798e+03, -1.407367987072155e+02, 2.341532001147506e+06, 5.714918145481724e-03
14489, 1.874188333098214e+01, -1.333237004303163e+00, 1.076716770946221e+01, 1.315809489546551e+03, -1.186944326206750e+02, 2.342433395616053e+06, 4.428128211227045e-03
14490, 1.860737300626918e+01, -1.474681508907986e+00, 1.077195126289775e+01, 1.327842139138420e+03, -9.939855279680506e+01, 2.343252623411198e+06, 3.340801702126152e-03
14491, 1.845340208008253e+01, -1.636589833971424e+00, 1.077619097068786e+01, 1.339402315933460e+03, -8.266870091652414e+01, 2.344003421251700e+06, 2.446726954797879e-03
14492, 1.827718213091437e+01, -1.821894147709176e+00, 1.077989661966984e+01, 1.350374756982666e+03, -6.829533132165132e+01, 2.344694805303054e+06, 1.733497510130789e-03
14493, 1.807552838480852e+01, -2.033943403262696e+00, 1.078305760425008e+01, 1.360658685165635e+03, -5.605293437362552e+01, 2.345332009332237e+06, 1.183452217944042e-03
14494, 1.784480375575555e+01, -2.276562183093669e+00, 1.078565871528536e+01, 1.370169602216774e+03, -4.571102170970385e+01, 2.345917663949146e+06, 7.750337026592312e-04
14495, 1.758085503072538e+01, -2.554117803694810e+00, 1.078769574884616e+01, 1.378841502060788e+03, -3.704279294567170e+01, 2.346453079328673e+06, 4.844511332867983e-04
14496, 1.727894010210897e+01, -2.871596834409187e+00, 1.078918861745858e+01, 1.386629036593972e+03, -2.983158939373673e+01, 2.346939548757216e+06, 2.874693784824480e-04
14497, 1.693364499774438e+01, -3.234692344612881e+00, 1.079019006243540e+01, 1.393508966172514e+03, -2.387542339992390e+01, 2.347379646414571e+06, 1.611085440956897e-04
14498, 1.653878928496519e+01, -3.649903376209253e+00, 1.079078899411823e+01, 1.399480183166975e+03, -1.898991135897725e+01, 2.347778557249266e+06, 8.503991310103286e-05
14499, 1.608731822731202e+01, -4.124648346377422e+00, 1.079110885993336e+01, 1.404561702146389e+03, -1.500979294677692e+01, 2.348145531317261e+06, 4.251169530736459e-05
14500, 1.557117984736891e+01, -4.667394322304367e+00, 1.079130280374119e+01, 1.408788187199324e+03, -1.178879151845404e+01, 2.348495523927234e+06, 2.072368968767532e-05
14501, 1.498118479284887e+01, -5.287804379182599e+00, 1.079154755721818e+01, 1.412202704768515e+03, -9.196683436344689e+00, 2.348850743276511e+06, 1.067472802517929e-05
14502, 1.430684661125794e+01, -5.996905559592217e+00, 1.079203477013269e+01, 1.414846491498246e+03, -7.110959076958930e+00, 2.349240713132508e+06, 6.603586404859683e-06
14503, 1.353619970632724e+01, -6.807280301648380e+00, 1.079294917574685e+01, 1.416746906370661e+03, -5.398956490574964e+00, 2.349697106097000e+06, 5.206213789535054e-06
14504, 1.265559187135640e+01, -7.733284600830387e+00, 1.079440882672272e+01, 1.417913206403119e+03, -3.887780912519331e+00, 2.350237130884640e+06, 4.822769717741301e-06
14505, 1.164944786433423e+01, -8.791296622866957e+00, 1.079633056837205e+01, 1.418381423764667e+03, -2.327359423692893e+00, 2.350830602189265e+06, 4.747562060301824e-06
14506, 1.050000000000000e+01, -1.000000000000000e+01, 1.079711423547582e+01, 1.418337205749386e+03, 1.497974177284174e-06, 2.351041005026247e+06, 4.737881036650077e-06
14507, 1.966794255618484e+01, -3.736755453767903e-01, 9.667820545859842e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.111223748037058e+06, 0.000000000000000e+00
14508, 1.966794020281833e+01, -3.736780856790538e-01, 9.669290943975204e+00, 7.046710957883434e+01, -6.256372434140845e+01, 2.111678697316655e+06, 6.216465376248876e-06
14509, 1.966793723528608e+01, -3.736812889322755e-01, 9.673189172839933e+00, 1.349116626295609e+02, -1.197657959174433e+02, 2.112893260993048e+06, 1.982033603652939e-05
14510, 1.966793353337749e+01, -3.736852848958139e-01, 9.678479511933547e+00, 1.905202738484029e+02, -1.691123281413292e+02, 2.114559970550194e+06, 4.089820522536513e-05
14511, 1.966792895596739e+01, -3.736902259048324e-01, 9.684700082031426e+00, 2.402526723266523e+02, -2.132384462634905e+02, 2.116533989292684e+06, 6.645570314349913e-05
14512, 1.966792333760486e+01, -3.736962905526217e-01, 9.691702553999852e+00, 2.863115447813819e+02, -2.541015259641761e+02, 2.118766122425680e+06, 9.818707152552834e-05
14513, 1.966791648456761e+01, -3.737036879494752e-01, 9.699377205796386e+00, 3.296603184865357e+02, -2.925567566956603e+02, 2.121220326851719e+06, 1.370760805274638e-04
14514, 1.966790817030103e+01, -3.737126626459513e-01, 9.707651327260203e+00, 3.709093340426930e+02, -3.291456905144402e+02, 2.123872463836052e+06, 1.842164074258217e-04
14515, 1.966789813014839e+01, -3.737235003213730e-01, 9.716476337820959e+00, 4.104853415120606e+02, -3.642467356144412e+02, 2.126706101256153e+06, 2.408275021011580e-04
14516, 1.966788605526461e+01, -3.737365343534156e-01, 9.725819272885159e+00, 4.487015979302726e+02, -3.981373637238329e+02, 2.129709785102448e+06, 3.082449852330519e-04
14517, 1.966787158559054e+01, -3.737521534019220e-01, 9.735657602829331e+00, 4.857956908481323e+02, -4.310276959357915e+02, 2.132875367114631e+06, 3.879024461239871e-04
14518, 1.966785430174611e+01, -3.737708101597266e-01, 9.745976089102161e+00, 5.219523812230290e+02, -4.630807734662390e+02, 2.136196973683420e+06, 4.813049874934703e-04
14519, 1.966783371567978e+01, -3.737930314459205e-01, 9.756764793829337e+00, 5.573181428892249e+02, -4.944254421015826e+02, 2.139670337877813e+06, 5.899937097159698e-04
14520, 1.966780925988780e+01, -3.738194298429492e-01, 9.768017716371801e+00, 5.920106218645747e+02, -5.251647142314325e+02, 2.143292328084238e+06, 7.155012377208839e-04
14521, 1.966778027498930e+01, -3.738507171085232e-01, 9.779731735320285e+00, 6.261247609874773e+02, -5.553811586741031e+02, 2.147060570719747e+06, 8.592997742854168e-04
14522, 1.966774599541153e+01, -3.738877196274175e-01, 9.791905647890253e+00, 6.597366022718613e+02, -5.851402162321885e+02, 2.150973100118528e+06, 1.022744547308951e-03
14523, 1.966770553290366e+01, -3.739313962071396e-01, 9.804539165176584e+00, 6.929053893960917e+02, -6.144919916472916e+02, 2.155027989824513e+06, 1.207016510884799e-03
14524, 1.966765785755645e+01, -3.739828585660659e-01, 9.817631766135984e+00, 7.256743812854307e+02, -6.434718839940102e+02, 2.159222933894781e+06, 1.413068451785350e-03
14525, 1.966760177595715e+01, -3.740433949137121e-01, 9.831181348012555e+00, 7.580706745918988e+02, -6.721003161970359e+02, 2.163554758345311e+06, 1.641578221790990e-03
14526, 1.966753590605544e+01, -3.741144970812233e-01, 9.845182641685412e+00, 7.901042737439884e+02, -7.003817709068741e+02, 2.168018853272366e+06, 1.892912068604577e-03
14527, 1.966745864825414e+01, -3.741978917271560e-01, 9.859625389553885e+00, 8.217666175649892e+02, -7.283033126605770e+02, 2.172608526221754e+06, 2.167100751456055e-03
14528, 1.966736815216703e+01, -3.742955762200861e-01, 9.874492312959227e+00, 8.530287588873172e+02, -7.558327642401174e+02, 2.177314287616288e+06, 2.463832127542985e-03
14529, 1.966726227840554e+01, -3.744098598872947e-01, 9.889756929217352e+00, 8.838393955629301e+02, -7.829167063905687e+02, 2.182123090514720e+06, 2.782466665661447e-03
14530, 1.966713855466311e+01, -3.745434114189217e-01, 9.905381320864896e+00, 9.141229719770440e+02, -8.094784886289154e+02, 2.187017561369059e+06, 3.122086782002901e-03
14531, 1.966699412525922e+01, -3.746993133317167e-01, 9.921314018657194e+00, 9.437781159768973e+02, -8.354164808269853e+02, 2.191975277794010e+06, 3.481596296919821e-03
14532, 1.966682569318442e+01, -3.748811245275485e-01, 9.937488240837027e+00, 9.726767508589439e+02, -8.606028644645809e+02, 2.196968175212665e+06, 3.859891473676666e-03
14533, 1.966662945354836e+01, -3.750929521319233e-01, 9.953820834891546e+00, 1.000664322474506e+03, -8.848833564859116e+02, 2.201962196551630e+06, 4.256128297589984e-03
14534, 1.966640101717372e+01, -3.753395339691163e-01, 9.970212384585711e+00, 1.027561691278746e+03, -9.080783632773347e+02, 2.206917334595307e+06, 4.670109360471676e-03
14535, 1.966613532289800e+01, -3.756263332266491e-01, 9.986549048086408e+00, 1.053169323428942e+03, -9.299861461973708e+02, 2.211788246718440e+06, 5.102804274996427e-03
14536, 1.966582653693676e+01, -3.759596470858957e-01, 1.000270673329100e+01, 1.077274414721980e+03, -9.503885895708363e+02, 2.216525631063456e+06, 5.556995409924648e-03
14537, 1.966546793742518e+01, -3.763467313517934e-01, 1.001855812059002e+01, 1.099661412716335e+03, -9.690600202348140e+02, 2.221078519071117e+06, 6.038002543523806e-03
14538, 1.966505178198330e+01, -3.767959434073559e-01, 1.003398272621071e+01, 1.120125974595886e+03, -9.857791493942015e+02, 2.225397535792242e+06, 6.554389139466382e-03
14539, 1.966456915584041e+01, -3.773169061532466e-01, 1.004887960348282e+01, 1.138491660006264e+03, -1.000343542563160e+03, 2.229438990289633e+06, 7.118509066483372e-03
14540, 1.966400979770006e+01, -3.779206959748772e-01, 1.006318144516499e+01, 1.154627680838500e+03, -1.012585132708092e+03, 2.233169398989368e+06, 7.746763346255365e-03
14541, 1.966336190012256e+01, -3.786200582162520e-01, 1.007686798453422e+01, 1.168465086691479e+03, -1.022384420767786e+03, 2.236569783145655e+06, 8.459595535610676e-03
14542, 1.966261188073949e+01, -3.794296541385450e-01, 1.008997604660110e+01, 1.180008310162198e+03, -1.029680568691338e+03, 2.239638932315012e+06, 9.281805507647586e-03
14543, 1.966174412008731e+01, -3.803663439113414e-01, 1.010260361635410e+01, 1.189339491379585e+03, -1.034474990318271e+03, 2.242394889461254e+06, 1.024575251938721e-02
14544, 1.966074066124371e+01, -3.814495108351522e-01, 1.011490558384445e+01, 1.196614884278047e+03, -1.036827663090262e+03, 2.244874239154424e+06, 1.140877465523830e-02
14545, 1.965958086576222e+01, -3.827014327370449e-01, 1.012708411316858e+01, 1.202057488311087e+03, -1.036851874581740e+03, 2.247131190704803e+06, 1.293326444161809e-02
14546, 1.965824101961430e+01, -3.841477073298510e-01, 1.013938847206073e+01, 1.205947946242640e+03, -1.034706865450369e+03, 2.249236167705298e+06, 1.490340342765231e-02
14547, 1.965669388195063e+01, -3.858177392943500e-01, 1.015209934772991e+01, 1.208580649390957e+03, -1.030554768808017e+03, 2.251265043722352e+06, 1.717051583861134e-02
14548, 1.965490816846823e+01, -3.877452979499786e-01, 1.016549564506723e+01, 1.210219936843433e+03, -1.024519215399686e+03, 2.253288685771377e+06, 1.965595575271380e-02
14549, 1.965284796000060e+01, -3.899691556423442e-01, 1.017983058425201e+01, 1.211086970413826e+03, -1.016674268067645e+03, 2.255369398870321e+06, 2.229941747917619e-02
14550, 1.965047202561259e+01, -3.925338184171699e-01, 1.019532279689731e+01, 1.211357757164508e+03, -1.007042172338404e+03, 2.257559844711309e+06, 2.503395159354987e-02
14551, 1.964773304795793e+01, -3.954903621952368e-01, 1.021215031422866e+01, 1.211165623287659e+03, -9.955953024642273e+02, 2.259902531720784e+06, 2.777289793688014e-02
14552, 1.964457673691792e+01, -3.988973895403238e-01, 1.023044723227873e+01, 1.210606071237897e+03, -9.822608712143690e+02, 2.262429591802608e+06, 3.041588900680606e-02
14553, 1.964094081555537e+01, -4.028221242542842e-01, 1.025030126469845e+01, 1.209744401615333e+03, -9.669291891800575e+02, 2.265163005796763e+06, 3.285767649333338e-02
14554, 1.963675386015345e+01, -4.073416634778329e-01, 1.027175125989584e+01, 1.208626112483026e+03, -9.494655667158447e+02, 2.268115240652621e+06, 3.499470727293088e-02
14555, 1.963193397352521e+01, -4.125444097643849e-01, 1.029478541988362e+01, 1.207287689097381e+03, -9.297239316552607e+02, 2.271289797476622e+06, 3.673794747018638e-02
14556, 1.962638726783260e+01, -4.185317087759066e-01, 1.031933958742412e+01, 1.205766632178719e+03, -9.075612169561175e+02, 2.274681554482688e+06, 3.802508213102353e-02
14557, 1.962000612979081e+01, -4.254197218790337e-01, 1.034529444424797e+01, 1.204109833503231e+03, -8.828514294618057e+02, 2.278276610800357e+06, 3.882824579610285e-02
14558, 1.961266723729956e+01, -4.333415670594936e-01, 1.037247171282331e+01, 1.202379213348448e+03, -8.554980033539493e+02, 2.282051779751357e+06, 3.915146242459527e-02
14559, 1.960422929216788e+01, -4.424497662944827e-01, 1.040062189605388e+01, 1.200661902960349e+03, -8.254475478719120e+02, 2.285973600616630e+06, 3.902252130006063e-02
14560, 1.959453042861099e+01, -4.529190429074970e-01, 1.042939850275189e+01, 1.199110571318030e+03, -7.927176586916456e+02, 2.290000510922031e+06, 3.848467806235488e-02
14561, 1.958338525150886e+01, -4.649495185708593e-01, 1.045847833812524e+01, 1.198104844524966e+03, -7.575524035084588e+02, 2.294146237138087e+06, 3.763555550084340e-02
14562, 1.957058145192872e+01, -4.787703666234026e-01, 1.048759148379973e+01, 1.197944019639237e+03, -7.202438878323227e+02, 2.298409929079978e+06, 3.643653626871084e-02
14563, 1.955587594001807e+01, -4.946439863547894e-01, 1.051637833700485e+01, 1.198594337686404e+03, -6.809166349102396e+02, 2.302694072300280e+06, 3.489913258743569e-02
14564, 1.953899042694102e+01, -5.128707720106176e-01, 1.054448913446228e+01, 1.200104947519743e+03, -6.398023546344275e+02, 2.306926542584600e+06, 3.306369967795909e-02
14565, 1.951960637791755e+01, -5.337945606500535e-01, 1.057155775212582e+01, 1.202556575372150e+03, -5.972352168466409e+02, 2.311041719788808e+06, 3.099955585622743e-02
14566, 1.949735924746573e+01, -5.578088548175909e-01, 1.059723303272510e+01, 1.206042328939285e+03, -5.536381184979052e+02, 2.314981855560204e+06, 2.879552754505275e-02
14567, 1.947183189545429e+01, -5.853639294753811e-01, 1.062122460281947e+01, 1.210661480645856e+03, -5.095160335061514e+02, 2.318708094176881e+06, 2.649958570165984e-02
14568, 1.944254706833410e+01, -6.169749480124999e-01, 1.064330295978814e+01, 1.216416039389394e+03, -4.653758785751269e+02, 2.322172097759861e+06, 2.414720810697422e-02
14569, 1.940895881368880e+01, -6.532312296652673e-01, 1.066332598013005e+01, 1.223296011826777e+03, -4.217527367594735e+02, 2.325344781464048e+06, 2.176998542593012e-02
14570, 1.937044267774932e+01, -6.948068306467615e-01, 1.068123903894320e+01, 1.231255067441567e+03, -3.791784170252764e+02, 2.328210785433735e+06, 1.940191914071573e-02
14571, 1.932628451444110e+01, -7.424726240342984e-01, 1.069707529805224e+01, 1.240209773135384e+03, -3.381541891033266e+02, 2.330768413015599e+06, 1.707730306796167e-02
14572, 1.927566771051562e+01, -7.971100893883293e-01, 1.071094534678521e+01, 1.250043863657510e+03, -2.991266168713687e+02, 2.333028355563922e+06, 1.482885442864115e-02
14573, 1.921765860395210e+01, -8.597270526155745e-01, 1.072301956296883e+01, 1.260614924330810e+03, -2.624679311676877e+02, 2.335011375392593e+06, 1.268740872091591e-02
14574, 1.915118984163622e+01, -9.314756502454202e-01, 1.073350581774653e+01, 1.271762369468610e+03, -2.284626559315381e+02, 2.336745303747425e+06, 1.068089207315913e-02
14575, 1.907504138679936e+01, -1.013672830633123e+00, 1.074262536247051e+01, 1.283315741064681e+03, -1.973012980467427e+02, 2.338261734120479e+06, 8.833276932922331e-03
14576, 1.898781884623348e+01, -1.107823748286367e+00, 1.075059050376619e+01, 1.295102080856946e+03, -1.690808898195019e+02, 2.339592938718788e+06, 7.163619410616413e-03
14577, 1.888792874119678e+01, -1.215648457274060e+00, 1.075758643467682e+01, 1.306951861891693e+03, -1.438116207376407e+02, 2.340769281626291e+06, 5.685240021225229e-03
14578, 1.877355029341232e+01, -1.339112366359879e+00, 1.076375911596985e+01, 1.318703271343478e+03, -1.214280496895336e+02, 2.341817343255632e+06, 4.405116487656622e-03
14579, 1.864260323774840e+01, -1.480460983067929e+00, 1.076921039125294e+01, 1.330204931848131e+03, -1.018031310847138e+02, 2.342758888344333e+06, 3.323567167924295e-03
14580, 1.849271110504398e+01, -1.642259547424837e+00, 1.077400005195899e+01, 1.341317690964420e+03, -8.476341250157077e+01, 2.343610577797592e+06, 2.434303468564493e-03
14581, 1.832115934095406e+01, -1.827438239874177e+00, 1.077815405449833e+01, 1.351916048930462e+03, -7.010390029020388e+01, 2.344384317475807e+06, 1.724912791199617e-03
14582, 1.812484753832844e+01, -2.039343743238920e+00, 1.078167727316129e+01, 1.361889734878081e+03, -5.760151857601572e+01, 2.345088067779275e+06, 1.177792314580518e-03
14583, 1.790023496001439e+01, -2.281798047224188e+00, 1.078456869334071e+01, 1.371145667684413e+03, -4.702650653982947e+01, 2.345726943170218e+06, 7.714931063254300e-04
14584, 1.764327841439081e+01, -2.559165507636487e+00, 1.078683663557930e+01, 1.379610217444360e+03, -3.815149644355891e+01, 2.346304452417015e+06, 4.823637199244916e-04
14585, 1.734936141547146e+01, -2.876429313329504e+00, 1.078851164410231e+01, 1.387231358814501e+03, -3.075832011233751e+01, 2.346823783813221e+06, 2.863190973140826e-04
14586, 1.701321341086143e+01, -3.239278674240242e+00, 1.078965508133321e+01, 1.393980108778638e+03, -2.464279531617470e+01, 2.347289093915261e+06, 1.605222439401395e-04
14587, 1.662881769171608e+01, -3.654208226449006e+00, 1.079036238301261e+01, 1.399850598831880e+03, -1.961780211022532e+01, 2.347706820675942e+06, 8.476722322579917e-05
14588, 1.618930640629382e+01, -4.128631358050026e+00, 1.079076127700715e+01, 1.404858235881431e+03, -1.551483888020572e+01, 2.348087093424771e+06, 4.239804699861024e-05
14589, 1.568684087948073e+01, -4.671009396245782e+00, 1.079100662740948e+01, 1.409035558844031e+03, -1.218387557406042e+01, 2.348445282386445e+06, 2.068231026161534e-05
14590, 1.511247519111785e+01, -5.290998865447899e+00, 1.079127386738676e+01, 1.412425403231164e+03, -9.490572172199878e+00, 2.348803417216935e+06, 1.066204522333043e-05
14591, 1.445600068189688e+01, -5.999619332796388e+00, 1.079175026680038e+01, 1.415070756979531e+03, -7.308730620942896e+00, 2.349190196197617e+06, 6.600487586609997e-06
14592, 1.370576873224889e+01, -6.809444706534349e+00, 1.079261519332512e+01, 1.417001436688377e+03, -5.504709523040002e+00, 2.349636217494198e+06, 5.205633906804912e-06
14593, 1.284848879161916e+01, -7.734821249941049e+00, 1.079398793721969e+01, 1.418225613520819e+03, -3.911828445848732e+00, 2.350158956433774e+06, 4.822642579768551e-06
