"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"	"Temperature"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"	"Sharp_Edge_Dist"
1275	4.488094151020000e-01	5.639377236400000e-02	4.683932628203184e-04	1.009991384850361e-03	-5.053455670544855e-05	9.578323854019176e+01	3.831285875892551e+01	-3.515844833974623e-01	6.379975244199528e-03	2.841433595831350e+02	1.776710511034119e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.540679727629472e-01	
1276	4.331369698050000e-01	5.716389417600000e-02	4.674570674811149e-04	1.052337041780833e-03	-4.875652299926304e-05	9.556966697873312e+01	3.822739197122620e+01	-3.635473820806190e-01	6.660368734417652e-03	2.840773000297193e+02	1.776388456028774e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.697380150553607e-01	
1277	4.175245165820000e-01	5.786400288300000e-02	4.666039054427407e-04	1.097091742955317e-03	-4.578439321664491e-05	9.535536466054893e+01	3.814162906335740e+01	-3.755517290933684e-01	6.956374909270978e-03	2.839582303340154e+02	1.775807874239393e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.853425762856111e-01	
1278	4.019920527940000e-01	5.849410593500000e-02	4.656726653711505e-04	1.147784690760274e-03	-4.346280321368560e-05	9.513966444200564e+01	3.805529915616517e+01	-3.876354397471547e-01	7.292217409576160e-03	2.838820852003208e+02	1.775436530787766e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.008619353484368e-01	
1279	3.865592479710000e-01	5.905420333100000e-02	4.648228617371933e-04	1.210204565016000e-03	-3.914496871365761e-05	9.492776891571943e+01	3.797047673353901e+01	-3.995081458035323e-01	7.702914456102064e-03	2.837671784655321e+02	1.774876065080435e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.162766871957466e-01	
1280	3.712461888790000e-01	5.952430144000000e-02	4.638712863605305e-04	1.268699619144878e-03	-3.483144335197412e-05	9.471851362932077e+01	3.788671094357466e+01	-4.112329535965158e-01	8.091260925645331e-03	2.837219958350088e+02	1.774655653863455e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.315651173561616e-01	
1281	3.560530841350000e-01	5.991437658700000e-02	4.630164825590487e-04	1.337904416934548e-03	-2.897675267923362e-05	9.451235053145031e+01	3.780416666435948e+01	-4.227867849233659e-01	8.548597030438363e-03	2.836265027508472e+02	1.774189761466757e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.467281986846206e-01	
1282	3.409997820850000e-01	6.021444499500000e-02	4.621029745252140e-04	1.409481010741336e-03	-2.243124541708510e-05	9.431045620191007e+01	3.772332243874310e+01	-4.341026575120209e-01	9.023517230624670e-03	2.835794552414221e+02	1.773960198117161e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.617454696468072e-01	
1283	3.261165916920000e-01	6.042448803800000e-02	4.611868199833578e-04	1.484611672962963e-03	-1.567000666575301e-05	9.411296735695521e+01	3.764423101027356e+01	-4.451731887786938e-01	9.523254374513686e-03	2.835470509602649e+02	1.773802074254814e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.765869986538767e-01	
1284	3.114031255250000e-01	6.055451929600000e-02	4.603007058474090e-04	1.579124609868429e-03	-7.014455986124990e-06	9.392025940107871e+01	3.756702025840577e+01	-4.559804792678895e-01	1.014921548956301e-02	2.835102078554161e+02	1.773622279666588e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.912542986079063e-01	
1285	2.968691885470000e-01	6.058452650900000e-02	4.594221120232996e-04	1.673954315416554e-03	4.114609552747195e-06	9.373617512745456e+01	3.749325019677507e+01	-4.663061718192844e-01	1.077949470336206e-02	2.834945982381579e+02	1.773546101263043e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.057360858471627e-01	
1286	2.825453281400000e-01	6.051450595300000e-02	4.585769825573321e-04	1.771252433988730e-03	1.612843408823597e-05	9.355847289237940e+01	3.742202075189409e+01	-4.762762509027126e-01	1.142785449337275e-02	2.834774876695806e+02	1.773462595577948e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.200022302774318e-01	
1287	2.684413492680000e-01	6.035446375600000e-02	4.577531843687655e-04	1.885469071565493e-03	3.019692179486892e-05	9.338801115988363e+01	3.735365082955162e+01	-4.858460788554826e-01	1.218789969875343e-02	2.834688049796625e+02	1.773420220028205e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.340440863845296e-01	
1288	2.545570433140000e-01	6.009437888900000e-02	4.569795135833410e-04	2.006215838515157e-03	4.763386682028330e-05	9.322623276882737e+01	3.728873059045686e+01	-4.949330501069267e-01	1.299268326060473e-02	2.834552206491100e+02	1.773353920955432e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.478613080289823e-01	
1289	2.409223169090000e-01	5.973425880100000e-02	4.562431480985759e-04	2.137626683705076e-03	6.838518738727751e-05	9.307649240537104e+01	3.722859183642025e+01	-5.033507506060081e-01	1.386926621619086e-02	2.834548200368250e+02	1.773351965722057e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.614243958800542e-01	
1290	2.275476455690000e-01	5.926409363700000e-02	4.555881740021138e-04	2.259711836107975e-03	9.146149950578685e-05	9.293532625772389e+01	3.717188520214452e+01	-5.112880527881150e-01	1.468760452417932e-02	2.834299480374914e+02	1.773230572539409e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.747224487909269e-01	
1291	2.144429534670000e-01	5.870389193300000e-02	4.548763073424575e-04	2.407361924155061e-03	1.164108420861455e-04	9.280139201754834e+01	3.711800273118629e+01	-5.188300531162350e-01	1.567637264194574e-02	2.834620181359397e+02	1.773387096653940e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.877474343250704e-01	
1292	2.016275823120000e-01	5.804361403000000e-02	4.542585897452170e-04	2.565717742122542e-03	1.479926586212195e-04	9.267961378771521e+01	3.706893756375248e+01	-5.256977691341562e-01	1.673822810094100e-02	2.834722708344818e+02	1.773437135080012e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.004795927783831e-01	
1293	1.891021877530000e-01	5.727327987600000e-02	4.537125476326859e-04	2.717122331126537e-03	1.824421645930101e-04	9.256793430650195e+01	3.702390467529563e+01	-5.320010817602786e-01	1.775785384964771e-02	2.834686407577659e+02	1.773419418543278e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.129178866864263e-01	
1294	1.768864542250000e-01	5.641287565200000e-02	4.532317818209652e-04	2.907298790748186e-03	2.247204022280589e-04	9.246787781221667e+01	3.698339901135054e+01	-5.376707128171277e-01	1.903511734526630e-02	2.834588750052491e+02	1.773371756391100e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.250444362442675e-01	
1295	1.649901419880000e-01	5.544235929800000e-02	4.528277594987921e-04	3.091337561158630e-03	2.734971727222389e-04	9.238407004110063e+01	3.694937422748031e+01	-5.424332065660203e-01	2.027707980413433e-02	2.834507676188176e+02	1.773332187365267e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.368484439740262e-01	
1296	1.534336507320000e-01	5.437175929500000e-02	4.524977154850267e-04	3.292491562079221e-03	3.294439382490397e-04	9.231459192522348e+01	3.692099739361515e+01	-5.464051493243235e-01	2.163609982120103e-02	2.834396649333075e+02	1.773277998561647e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.483105987324352e-01	
1297	1.422270089390000e-01	5.320106446700000e-02	4.522247817227754e-04	3.502258145690751e-03	3.915641457239235e-04	9.226024006936530e+01	3.689860356687213e+01	-5.495396427066821e-01	2.305682508964705e-02	2.834387114186993e+02	1.773273344701869e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.594212340023700e-01	
1298	1.313699334860000e-01	5.194023624100000e-02	4.520568396143790e-04	3.749593001937561e-03	4.665698019120655e-04	9.222643428315109e+01	3.688425719117333e+01	-5.515477237820943e-01	2.473087446966756e-02	2.834337673385103e+02	1.773249213796858e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.701815790930575e-01	
1299	1.208722442390000e-01	5.057923868300000e-02	4.520001014694225e-04	3.997906547009574e-03	5.526058275415310e-04	9.221612978442647e+01	3.687924455699951e+01	-5.522493487801948e-01	2.641909803748154e-02	2.834308219109508e+02	1.773234837754574e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.805815523477223e-01	
1300	1.107642203570000e-01	4.912808910000000e-02	4.520559434593870e-04	4.269559116024485e-03	6.520831397657744e-04	9.223050386170704e+01	3.688394843011312e+01	-5.515909414737853e-01	2.826905027927247e-02	2.834319565657782e+02	1.773240375786107e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.905918486803659e-01	
1301	1.010355576870000e-01	4.758670926100000e-02	4.522530606095418e-04	4.576355990931279e-03	7.716146905010102e-04	9.227412013496735e+01	3.690012311086889e+01	-5.493269501348990e-01	3.036255203978097e-02	2.834326600409652e+02	1.773243809307589e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.002230631579120e-01	
1302	9.170605987300000e-02	4.595504701100000e-02	4.526106133592828e-04	4.910875674468566e-03	9.136650917805589e-04	9.235250561333177e+01	3.692997666040227e+01	-5.451483095422877e-01	3.265369163925052e-02	2.834378805160028e+02	1.773269289273219e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.094557427479435e-01	
1303	8.278603851800000e-02	4.423310980200000e-02	4.531682114411163e-04	5.264356757613040e-03	1.078910314397709e-03	9.247013246101184e+01	3.697530826895079e+01	-5.388031846720462e-01	3.508570070853707e-02	2.834366184711987e+02	1.773263129536683e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.182799241735929e-01	
1304	7.427530735700000e-02	4.243083298200000e-02	4.539106670139320e-04	5.677472756206270e-03	1.276166351820013e-03	9.263633979108687e+01	3.703961566894299e+01	-5.298019933158145e-01	3.792938160067682e-02	2.834651512272598e+02	1.773402387837970e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.266965966035072e-01	
1305	6.619343161600000e-02	4.054806008900000e-02	4.549537852928037e-04	6.131899105194123e-03	1.517872027174674e-03	9.286210259779904e+01	3.712729898389680e+01	-5.175288443975903e-01	4.107849685966115e-02	2.834847263234936e+02	1.773497923088331e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.346864994927889e-01	
1306	5.854029581000000e-02	3.858467936500000e-02	4.562857744910468e-04	6.639406571572203e-03	1.811536889516111e-03	9.315583778021303e+01	3.724157470789442e+01	-5.015335210102461e-01	4.461951738558794e-02	2.835271806446199e+02	1.773705108375395e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.422500475432316e-01	
1307	5.132634192700000e-02	3.654072433700000e-02	4.580988118139986e-04	7.168804136088116e-03	2.153964568338329e-03	9.354260681283441e+01	3.739258017921210e+01	-4.803970865822729e-01	4.833693341692102e-02	2.835501363334213e+02	1.773817130388440e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.493771295205504e-01	
1308	4.456108808500000e-02	3.443596139600000e-02	4.602856769198693e-04	7.802041457968935e-03	2.582804728701556e-03	9.402058644301312e+01	3.757888639864342e+01	-4.543195600120662e-01	5.281285038462245e-02	2.836090189610925e+02	1.774104453289989e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.560592815503576e-01	
1309	3.824354335700000e-02	3.225989639800000e-02	4.630711520329049e-04	8.503777733139175e-03	3.128246418306816e-03	9.462101662604640e+01	3.781294766705159e+01	-4.215576964274717e-01	5.787138250635425e-02	2.836588901060441e+02	1.774347781555307e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.622973463592781e-01	
1310	3.238398581700000e-02	3.001237101900000e-02	4.666235093498112e-04	9.241999871722605e-03	3.783507591008748e-03	9.539933054975818e+01	3.811698705626626e+01	-3.790009032359379e-01	6.328564255885903e-02	2.837628525766393e+02	1.774854963130939e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.680813464361235e-01	
1311	2.699283137900000e-02	2.770328894300000e-02	4.709140554985087e-04	1.001744316226567e-02	4.589039374632019e-03	9.632194081025938e+01	3.847721343339213e+01	-3.285795434473975e-01	6.918115469568659e-02	2.838347409879277e+02	1.775205619204258e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.734014703122831e-01	
1312	2.205792814500000e-02	2.534127421700000e-02	4.763559617834830e-04	1.094565806105049e-02	5.652826594847485e-03	9.751530516883155e+01	3.894240422160384e+01	-2.634661769863362e-01	7.644342671105496e-02	2.839845725645493e+02	1.775936328539699e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.782703491790965e-01	
1313	1.761006377600000e-02	2.290600352000000e-02	4.830826484011089e-04	1.167146664209807e-02	6.886236449702651e-03	9.896639891658985e+01	3.951052976650684e+01	-1.839448972478297e-01	8.290037255996369e-02	2.841155517177705e+02	1.776574945878827e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.826569451194312e-01	
1314	1.362880226200000e-02	2.042635716500000e-02	4.912938348125179e-04	1.249769612424853e-02	8.489043484552854e-03	1.007675101406155e+02	4.021408358726299e+01	-8.546754361819039e-02	9.084218941205108e-02	2.843416336249263e+02	1.777676925855354e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.865826756000375e-01	
1315	1.013302151100000e-02	1.788016408700000e-02	5.016215821573300e-04	1.294523390062740e-02	1.033780611808697e-02	1.030071077749329e+02	4.109341826629048e+01	3.761408793677422e-02	9.751980348856401e-02	2.845769019810707e+02	1.778823237498510e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.900284517985937e-01	
1316	7.123700809000000e-03	1.528596784900000e-02	5.134895568065030e-04	1.293081077319978e-02	1.237082377931728e-02	1.056085737233295e+02	4.211869739147849e+01	1.811237555720263e-01	1.028425015873250e-01	2.849357275313114e+02	1.780570690234049e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.929939608619464e-01	
1317	4.601296969000000e-03	1.263097394300000e-02	5.274151639299044e-04	1.212893824372750e-02	1.434708727863556e-02	1.086441428271159e+02	4.332381567901132e+01	3.498057472913902e-01	1.050395745615996e-01	2.853498702756072e+02	1.782586223096300e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.954788393022453e-01	
1318	2.567591844000000e-03	9.922033176000000e-03	5.430688915277747e-04	1.040096170983678e-02	1.590537390553281e-02	1.120746061375785e+02	4.469683504871569e+01	5.419890743116357e-01	1.030909426077539e-01	2.859074278311506e+02	1.785297507596938e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.974817570172514e-01	
1319	1.037210808000000e-03	7.148271892000000e-03	5.598521587363957e-04	7.354166137405429e-03	1.556919586986038e-02	1.157167200770588e+02	4.618077306202896e+01	7.496978297618679e-01	9.050426719437477e-02	2.865440756358367e+02	1.788390291537617e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.989883642872434e-01	
1320	5.462200000000000e-06	4.330233205000000e-03	5.741097934923780e-04	3.911970187901965e-03	1.285554540066247e-02	1.188075339640977e+02	4.746010974377946e+01	9.287682677344874e-01	6.880107130206360e-02	2.871688803804121e+02	1.791422337378679e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000003913267066e+00	
1321	-5.110197819999999e-04	1.463391935000000e-03	5.829702712707114e-04	1.444710043018163e-03	7.842026892439702e-03	1.206554353626274e+02	4.824036014319746e+01	1.037980942353428e+00	4.018679638789217e-02	2.874535822888661e+02	1.792802884874530e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000512089992506e+00	
1322	-5.745277740000000e-04	0.000000000000000e+00	5.862576581620164e-04	6.627213367877575e-04	4.598603516429247e-03	1.213559203748288e+02	4.853500403158833e+01	1.079222634937365e+00	2.327843764531827e-02	2.875875846820037e+02	1.793452448237901e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000574527774000e+00	
1323	-5.110197819999999e-04	-1.463391935000000e-03	5.878680513234908e-04	4.676923284050594e-04	1.227708198316772e-03	1.217015045892888e+02	4.868001462791253e+01	1.099519958827832e+00	6.563591490329612e-03	2.876566602445188e+02	1.793787228389336e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000512089992506e+00	
1324	5.462200000000000e-06	-4.330233205000000e-03	5.863228973772013e-04	1.805481209160980e-03	-4.710745829499073e-03	1.214023006157456e+02	4.855223871986268e+01	1.081634996922786e+00	2.527053290605980e-02	2.876576957146708e+02	1.793792246582990e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000003913267066e+00	
1325	1.037210808000000e-03	-7.148271892000000e-03	5.791591746840705e-04	4.504707634643853e-03	-9.102979781295621e-03	1.198618347967810e+02	4.790911102390854e+01	9.916155674562197e-01	5.153194473086075e-02	2.873583121146499e+02	1.792340983614036e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.989883642872434e-01	
1326	2.567591844000000e-03	-9.922033176000000e-03	5.687508189243139e-04	7.446536487056930e-03	-1.114847662296234e-02	1.175931355810860e+02	4.697404924681140e+01	8.607337406902345e-01	6.932145240935471e-02	2.869059506670108e+02	1.790146781297732e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.974817570172514e-01	
1327	4.601296969000000e-03	-1.263097394300000e-02	5.559431708546724e-04	9.654298842618108e-03	-1.129423349648769e-02	1.147960872865983e+02	4.583901485590332e+01	7.018614841582080e-01	7.866262747681452e-02	2.864233816342841e+02	1.787804223282943e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.954788393022453e-01	
1328	7.123700809000000e-03	-1.528596784900000e-02	5.444402263939424e-04	1.092551142473226e-02	-1.038858931965302e-02	1.122707008677947e+02	4.482478556590016e+01	5.598984764869070e-01	8.156268978000107e-02	2.860036706004797e+02	1.785765259105456e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.929939608619464e-01	
1329	1.013302151100000e-02	-1.788016408700000e-02	5.337398414688977e-04	1.149869738338906e-02	-9.133707698816934e-03	1.099295796333262e+02	4.389102669655271e+01	4.291990194322732e-01	8.108726512204265e-02	2.856601828580979e+02	1.784095520748510e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.900284517985937e-01	
1330	1.362880226200000e-02	-2.042635716500000e-02	5.239910182332812e-04	1.159013687976043e-02	-7.849324352440257e-03	1.078059392978840e+02	4.304758696939904e+01	3.111416515013748e-01	7.877070181206448e-02	2.853833039238999e+02	1.782748875414238e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.865826756000375e-01	
1331	1.761006377600000e-02	-2.290600352000000e-02	5.152531916984897e-04	1.117648530100132e-02	-6.577672723662418e-03	1.058944096941887e+02	4.229248350489843e+01	2.054488264369432e-01	7.424730645035416e-02	2.851320852005273e+02	1.781526490569337e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.826569451194312e-01	
1332	2.205792814500000e-02	-2.534127421700000e-02	5.077368279528835e-04	1.072288286664709e-02	-5.533118597159309e-03	1.042640417818673e+02	4.164826589225628e+01	1.152768398980592e-01	7.012814324126193e-02	2.849455310839284e+02	1.780618417977934e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.782703491790965e-01	
1333	2.699283137900000e-02	-2.770328894300000e-02	5.014188340937352e-04	1.002742829152410e-02	-4.581264036828791e-03	1.028843114025845e+02	4.110524720435991e+01	3.926979995618091e-02	6.489956974806815e-02	2.847739202397935e+02	1.779782831804265e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.734014703122831e-01	
1334	3.238398581700000e-02	-3.001237101900000e-02	4.959700485758279e-04	9.415751388605387e-03	-3.852721438483515e-03	1.017038436479894e+02	4.063980113378989e+01	-2.587929871232929e-02	6.056229190919719e-02	2.846424808298166e+02	1.779142680223068e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.680813464361235e-01	
1335	3.824354335700000e-02	-3.225989639800000e-02	4.913623517401261e-04	8.814895876510156e-03	-3.234446677170395e-03	1.007013946422163e+02	4.024467230956734e+01	-8.118599992590123e-02	5.643214701914815e-02	2.845182376930732e+02	1.778537446578961e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.622973463592781e-01	
1336	4.456108808500000e-02	-3.443596139600000e-02	4.873350414028052e-04	8.204195216533308e-03	-2.714100940115470e-03	9.982786461148305e+01	3.990049951025650e+01	-1.293603193134494e-01	5.237464419613874e-02	2.844161705905802e+02	1.778040145772755e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.560592815503576e-01	
1337	5.132634192700000e-02	-3.654072433700000e-02	4.840105761452361e-04	7.626373819667721e-03	-2.287724759377657e-03	9.910624326012058e+01	3.961630148712337e+01	-1.691398903984973e-01	4.859594071787667e-02	2.843299893234986e+02	1.777620178856355e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.493771295205504e-01	
1338	5.854029581000000e-02	-3.858467936500000e-02	4.811133307995141e-04	7.158062365141067e-03	-1.949549846282162e-03	9.848260105098109e+01	3.937016073782993e+01	-2.035925348099554e-01	4.555776265662478e-02	2.842649992360676e+02	1.777303437619768e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.422500475432316e-01	
1339	6.619343161600000e-02	-4.054806008900000e-02	4.786096799108931e-04	6.681259756192370e-03	-1.652423500514275e-03	9.793531979194448e+01	3.915433319162154e+01	-2.338022003166223e-01	4.249186629545273e-02	2.841855204668225e+02	1.776916035974209e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.346864994927889e-01	
1340	7.427530735700000e-02	-4.243083298200000e-02	4.765192299852367e-04	6.243909591706285e-03	-1.401245156196179e-03	9.748662924959920e+01	3.897746460962364e+01	-2.585587283625656e-01	3.968399348760809e-02	2.841428595316199e+02	1.776708073306488e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.266965966035072e-01	
1341	8.278603851800000e-02	-4.423310980200000e-02	4.747306381634839e-04	5.844838706457474e-03	-1.194812103004750e-03	9.709821465137054e+01	3.882429221463411e+01	-2.799984699469000e-01	3.713836977271774e-02	2.840925716926084e+02	1.776462911965455e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.182799241735929e-01	
1342	9.170605987300000e-02	-4.595504701100000e-02	4.732127470926992e-04	5.500305068794064e-03	-1.022135344135796e-03	9.676965484315457e+01	3.869463401104731e+01	-2.981468992339125e-01	3.494149595549722e-02	2.840520321550501e+02	1.776265260044614e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.094557427479435e-01	
1343	1.010355576870000e-01	-4.758670926100000e-02	4.719202774555749e-04	5.168745575695162e-03	-8.703238176390088e-04	9.648936580468494e+01	3.858410308648602e+01	-3.136180581188648e-01	3.282869495523526e-02	2.840163637970117e+02	1.776091346561168e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.002230631579120e-01	
1344	1.107642203570000e-01	-4.912808910000000e-02	4.708220600019433e-04	4.862588851464537e-03	-7.414879230101051e-04	9.625383146623533e+01	3.849125499895786e+01	-3.266141270472074e-01	3.088058655416135e-02	2.839938010190828e+02	1.775981328492626e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.905918486803659e-01	
1345	1.208722442390000e-01	-5.057923868300000e-02	4.699230513772104e-04	4.588123411158990e-03	-6.339643955387229e-04	9.605653101621468e+01	3.841348206600652e+01	-3.375001067620680e-01	2.913551054355130e-02	2.839621916314015e+02	1.775827191331064e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.805815523477223e-01	
1346	1.313699334860000e-01	-5.194023624100000e-02	4.691467572855528e-04	4.338213980939366e-03	-5.388858768164537e-04	9.589177549925773e+01	3.834856328267302e+01	-3.465868742486943e-01	2.754501936822040e-02	2.839513718504811e+02	1.775774428842498e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.701815790930575e-01	
1347	1.422270089390000e-01	-5.320106446700000e-02	4.685435717292712e-04	4.088293943481481e-03	-4.570445740470589e-04	9.575653342063129e+01	3.829538969125337e+01	-3.540296517754555e-01	2.595535044439949e-02	2.839226903399651e+02	1.775634559258723e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.594212340023700e-01	
1348	1.534336507320000e-01	-5.437175929500000e-02	4.680359015253774e-04	3.873741016359288e-03	-3.868859164020170e-04	9.564979439646046e+01	3.825344152454968e+01	-3.599011918406557e-01	2.458934696615556e-02	2.839193144397247e+02	1.775618095742280e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.483105987324352e-01	
1349	1.649901419880000e-01	-5.544235929800000e-02	4.676830062279328e-04	3.663844904827224e-03	-3.242778839998002e-04	9.556784577141983e+01	3.822135280195232e+01	-3.643926925468094e-01	2.325084036578600e-02	2.838952047314272e+02	1.775500515320253e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.368484439740262e-01	
1350	1.768864542250000e-01	-5.641287565200000e-02	4.674109353799581e-04	3.472822182591402e-03	-2.677991815624831e-04	9.550886820693945e+01	3.819835604337797e+01	-3.676115790905963e-01	2.203099828600666e-02	2.838895431037498e+02	1.775472903485671e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.250444362442675e-01	
1351	1.891021877530000e-01	-5.727327987600000e-02	4.672642905085980e-04	3.274042120099175e-03	-2.200186423491280e-04	9.547180228178679e+01	3.818411206062569e+01	-3.696053280906129e-01	2.076232675752272e-02	2.838727439109316e+02	1.775390972044386e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.129178866864263e-01	
1352	2.016275823120000e-01	-5.804361403000000e-02	4.671734114703553e-04	3.116641000757901e-03	-1.793482768515553e-04	9.545175471250545e+01	3.817652972250630e+01	-3.706666379297383e-01	1.975619789045381e-02	2.838715850900582e+02	1.775385320266790e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.004795927783831e-01	
1353	2.144429534670000e-01	-5.870389193300000e-02	4.671855448765668e-04	2.950978697928580e-03	-1.421752271990856e-04	9.544744132155895e+01	3.817523990228032e+01	-3.708471757631847e-01	1.869691408883159e-02	2.838546220348669e+02	1.775302587135125e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.877474343250704e-01	
1354	2.275476455690000e-01	-5.926409363700000e-02	4.672563774099862e-04	2.790973265236053e-03	-1.112634852358777e-04	9.546240986798904e+01	3.818162449086816e+01	-3.699535165013130e-01	1.767387045466021e-02	2.838590576717070e+02	1.775324221091863e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.747224487909269e-01	
1355	2.409223169090000e-01	-5.973425880100000e-02	4.674284892104359e-04	2.662454628119499e-03	-8.458741994211185e-05	9.549070479792523e+01	3.819324580997170e+01	-3.683268651816283e-01	1.684947579801341e-02	2.838409041601814e+02	1.775235679843128e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.614243958800542e-01	
