"PointID", "Conservative_1", "Conservative_2", "Conservative_3", "Conservative_4", "Residual_1", "Residual_2", "Residual_3", "Residual_4", "Volume"
0  0 1007	1.111957106617118e-04	1.911038615567024e+00	5.896077258913048e-01	2.097957968242164e+04	4.820791644743599e-08	9.275129214744715e-04	3.582486761546377e-04	1.035754561324939e+01	2.448679598737446e-04	
0  0 1008	1.161349539323254e-04	1.995674184764630e+00	6.283744114145317e-01	2.193670086322691e+04	5.190846500364646e-08	9.919768507099525e-04	3.900912952206070e-04	1.111393140545078e+01	2.449762381467240e-04	
0  0 1009	1.212790253745982e-04	2.083530652400242e+00	6.692268070675164e-01	2.293311524966769e+04	5.570832866153854e-08	1.059233030311857e-03	4.224184149546062e-04	1.189936268624115e+01	2.450845164197027e-04	
0  0 1010	1.265993339967313e-04	2.174236226011830e+00	7.118440934746271e-01	2.396392465830411e+04	5.881456551296016e-08	1.117330611079326e-03	4.473295131405264e-04	1.256666715986285e+01	2.451927946926734e-04	
0  0 1011	1.319295898267987e-04	2.265314259781205e+00	7.545365616036591e-01	2.499855878671495e+04	5.811112899481230e-08	1.118737597270436e-03	4.339856121157171e-04	1.253350939674783e+01	2.453010729656481e-04	
0  0 1012	1.366153431829276e-04	2.346804107522382e+00	7.907638115962896e-01	2.591523307318586e+04	4.302675588261089e-08	9.021333636507478e-04	2.772621757674010e-04	9.821837017203507e+00	2.454093512386242e-04	
0  0 1013	1.385343049624768e-04	2.386210125215623e+00	7.994844545204670e-01	2.631805821837461e+04	-1.591862022325705e-08	1.670720263113878e-05	-3.143707686747987e-04	-1.081429511439637e+00	2.455176295116061e-04	
0  0 1014	1.325192146110729e-04	2.303660133831777e+00	7.310294233917533e-01	2.524491820926192e+04	-1.686170913564643e-07	-2.323962599970031e-03	-1.788545578755851e-03	-2.950044041092042e+01	2.456259077845784e-04	
0  0 1015	1.123496554326334e-04	1.998576900790258e+00	5.348993011613395e-01	2.154846718932209e+04	-3.920697809737432e-07	-5.914363786535759e-03	-3.648388702949923e-03	-7.116086087696021e+01	2.457341860575583e-04	
0  0 1016	8.196758633411205e-05	1.519427011190873e+00	2.732031025221452e-01	1.597716538242656e+04	-4.650776179561736e-07	-7.438706769247183e-03	-3.646844167603192e-03	-8.494485533557599e+01	2.458424643305227e-04	
0  0 1017	5.698971233074241e-05	1.108512696966377e+00	9.036097815634322e-02	1.140627311636206e+04	-2.875577151750059e-07	-4.813861663995667e-03	-1.869903778267457e-03	-5.253470957325771e+01	2.459507426035085e-04	
0  0 1018	4.500291993446251e-05	9.031889055381832e-01	1.802828329277439e-02	9.205946320975685e+03	-1.007069891849170e-07	-1.745552843843257e-03	-5.474412407804330e-04	-1.864559833556996e+01	2.460590208764827e-04	
0  0 1019	4.146774494207476e-05	8.398044679182320e-01	1.933744954551600e-03	8.542467497251078e+03	-2.046940220177661e-08	-3.730612492298668e-04	-7.942181592046627e-05	-3.915290806515259e+00	2.461672991494566e-04	
0  0 1020	4.093336975516194e-05	8.298718706546282e-01	1.233607416668193e-04	8.439576816649675e+03	-1.568869134512809e-09	-2.882219576294531e-05	-5.537259798571448e-06	-2.998493530940323e-01	2.462755774224262e-04	
0  0 1021	4.090036263858672e-05	8.292621348957858e-01	7.218946339098742e-06	8.433253419163777e+03	-9.662961246851542e-11	-1.789565494854373e-06	-3.162557596220195e-07	-1.852245287290089e-02	2.463838556954042e-04	
0  0 1022	4.089818412461599e-05	8.292213319421031e-01	3.516215776894694e-07	8.432831535698444e+03	-4.258200094712996e-12	-7.685451976040258e-08	-1.545815384701964e-08	-7.989741801956995e-04	2.464921339683825e-04	
0  0 1023	4.089810360505906e-05	8.292198756321552e-01	4.428824319828522e-08	8.432816362511052e+03	-4.174915043678106e-13	-7.730063077593559e-09	-1.539918873341863e-09	-8.041260653635085e-05	1.232866713365509e-04	
0  0 1024	4.039989593407147e-05	6.179598507694440e-01	9.846135311715770e-02	6.947443236248651e+03	-7.032668247018122e-09	-5.966371013893523e-05	-9.677910634955933e-06	-4.926163969525987e-01	1.189310358037959e-04	
0  0 1025	4.052100000117210e-05	6.199162974490529e-01	9.946087963742420e-02	6.969591173515630e+03	-1.066857648622327e-08	-8.974124982222276e-05	-1.747292271088441e-05	-7.517104098724303e-01	2.379432803123227e-04	
0  0 1026	4.061241448447393e-05	6.217469534487025e-01	1.012054567573716e-01	6.989457608630491e+03	-1.052128148942470e-08	-8.829118420580762e-05	-1.706999705443010e-05	-7.339630412832321e-01	2.380515585852942e-04	
0  0 1027	4.078943574022875e-05	6.252747005214166e-01	1.031926835738775e-01	7.026478577537779e+03	-1.043381685111289e-08	-8.715433753964108e-05	-1.736710619228143e-05	-7.275389017954694e-01	2.381598368582723e-04	
0  0 1028	4.103041160938449e-05	6.300904691368618e-01	1.054273609221325e-01	7.076521865795748e+03	-1.030868139949395e-08	-8.546853370441920e-05	-1.755772047289800e-05	-7.160691409176252e-01	2.382681151312450e-04	
0  0 1029	4.132265971463618e-05	6.359253077699599e-01	1.078694305490531e-01	7.136949307865141e+03	-1.015145232123978e-08	-8.328548886629705e-05	-1.765872092332824e-05	-7.000897097946108e-01	2.383763934042192e-04	
0  0 1030	4.165311928680511e-05	6.425071635378168e-01	1.104780135700039e-01	7.205071543788626e+03	-9.966095367936129e-09	-8.064532348137088e-05	-1.767084108213191e-05	-6.798973777345054e-01	2.384846716771952e-04	
0  0 1031	4.201075382800824e-05	6.496071725905150e-01	1.132153253482425e-01	7.278616956454386e+03	-9.756074418928098e-09	-7.757913450248677e-05	-1.759289081757626e-05	-6.556746630276393e-01	2.385929499501627e-04	
0  0 1032	4.238747503134457e-05	6.570587749791924e-01	1.160516731300720e-01	7.355924480668520e+03	-9.524100634667644e-09	-7.410690172368617e-05	-1.742201357237544e-05	-6.274770899321993e-01	2.387012282231345e-04	
0  0 1033	4.277845731796111e-05	6.647637606038111e-01	1.189679151701864e-01	7.436008324812355e+03	-9.272062366065344e-09	-7.023809518960644e-05	-1.715410936702078e-05	-5.952513329621070e-01	2.388095064961128e-04	
0  0 1034	4.318187820899136e-05	6.726864436666153e-01	1.219556595605513e-01	7.518504218681051e+03	-9.001076247058679e-09	-6.597374946548662e-05	-1.678443151532927e-05	-5.588687957692855e-01	2.389177847690827e-04	
0  0 1035	4.359829601436952e-05	6.808404343666893e-01	1.250157654817700e-01	7.603540734580584e+03	-8.711608887240952e-09	-6.130906085918819e-05	-1.630815156697385e-05	-5.181624632909916e-01	2.390260630420555e-04	
0  0 1036	4.402989017212843e-05	6.892727142142551e-01	1.281559456956480e-01	7.691582272889375e+03	-8.403619670474324e-09	-5.623570234888908e-05	-1.572076032414077e-05	-4.729571820912497e-01	2.391343413150335e-04	
0  0 1037	4.447974544859806e-05	6.980487490064646e-01	1.313882091855720e-01	7.783281147709544e+03	-8.076692051840661e-09	-5.074344513542051e-05	-1.501825302365617e-05	-4.230886110153733e-01	2.392426195880080e-04	
0  0 1038	4.495128710641564e-05	7.072408090928761e-01	1.347266587283637e-01	7.879360862271663e+03	-7.730135921005701e-09	-4.482100202327088e-05	-1.419710644903066e-05	-3.684104030721755e-01	2.393508978609795e-04	
0  0 1039	4.544790315758970e-05	7.169201876657797e-01	1.381858975722059e-01	7.980537951818919e+03	-7.363051202780572e-09	-3.845613074462961e-05	-1.325406304613502e-05	-3.087910058152374e-01	2.394591761339549e-04	
0  0 1040	4.597274101857413e-05	7.271529987881671e-01	1.417800946520870e-01	8.087479638666808e+03	-6.974340604505163e-09	-3.163495444583053e-05	-1.218569541686088e-05	-2.441007404399897e-01	2.395674544069283e-04	
0  0 1041	4.652864358824039e-05	7.379987783313904e-01	1.455226459658382e-01	8.200789885320090e+03	-6.562652655654018e-09	-2.434025958042429e-05	-1.098765698480386e-05	-1.741875760844778e-01	2.396757326799010e-04	
0  0 1042	4.711818837141154e-05	7.495110832093550e-01	1.494263431007650e-01	8.321016097755084e+03	-6.126229404371830e-09	-1.654835454285852e-05	-9.653458459598502e-06	-9.883773974115684e-02	2.397840109528755e-04	
0  0 1043	4.774380338151880e-05	7.617394942198451e-01	1.535039869567523e-01	8.448670798732612e+03	-5.662633784335656e-09	-8.224022930061747e-06	-8.172583162921465e-06	-1.771639387561663e-02	2.398922892258481e-04	
0  0 1044	4.840794634171938e-05	7.747326973794473e-01	1.577694286569276e-01	8.584265257607793e+03	-5.168343505335208e-09	6.867051791092926e-07	-6.527801138585254e-06	6.971478043578827e-02	2.400005674988209e-04	
0  0 1045	4.911334280751415e-05	7.885425225781211e-01	1.622390491524654e-01	8.728354039399395e+03	-4.638226120673704e-09	1.026576672315260e-05	-4.691680021418759e-06	1.643013677726231e-01	2.401088457717966e-04	
0  0 1046	4.986328067732365e-05	8.032288879984334e-01	1.669336828771866e-01	8.881589999813827e+03	-4.064951971810335e-09	2.063330731385399e-05	-2.622535868204712e-06	2.673117367144187e-01	2.402171240447719e-04	
0  0 1047	5.066195208037185e-05	8.188655138157426e-01	1.718809398045496e-01	9.044788183539091e+03	-3.438453153889247e-09	3.195708388168544e-05	-2.603780326800031e-07	3.805445874029374e-01	2.403254023177401e-04	
0  0 1048	5.151482011328754e-05	8.355460511188143e-01	1.771177889948631e-01	9.218994611839238e+03	-2.745581821126503e-09	4.445833137216304e-05	2.476291872086783e-06	5.063998224757142e-01	2.404336805907129e-04	
0  0 1049	5.242897090217952e-05	8.533899832250502e-01	1.826931547874011e-01	9.405552739252907e+03	-1.970141369292117e-09	5.841103872669673e-05	5.691788299899692e-06	6.478796305007108e-01	2.405419588636882e-04	
0  0 1050	5.341339650051597e-05	8.725473918606002e-01	1.886701770349130e-01	9.606157458560590e+03	-1.093438090066703e-09	7.413202849608502e-05	9.511688930458062e-06	8.084910460156607e-01	2.406502371366622e-04	
0  0 1051	5.447914752642460e-05	8.932015510759803e-01	1.951277379155403e-01	9.822885149272992e+03	-9.541846837566551e-11	9.196070801338607e-05	1.407785079246548e-05	9.920366249741619e-01	2.407585154096398e-04	
0  0 1052	5.563930136719642e-05	9.155684109236552e-01	2.021608914604356e-01	1.005818940900289e+04	1.043673442008048e-09	1.122297041346032e-04	1.954011142951684e-05	1.202304792712312e+00	2.408667936826078e-04	
0  0 1053	5.690871394892212e-05	9.398923971979394e-01	2.098799580406200e-01	1.031485615251454e+04	2.341332213879599e-09	1.352302519692650e-04	2.604560901495190e-05	1.442699884605418e+00	2.409750719555840e-04	
0  0 1054	5.830355722362595e-05	9.664385335126741e-01	2.184082446421201e-01	1.059591814214442e+04	3.810852170519431e-09	1.611783214595652e-04	3.372735444102937e-05	1.715874988461564e+00	2.410833502285594e-04	
0  0 1055	5.984068268230982e-05	9.954815533969654e-01	2.278785758841872e-01	1.090453624294243e+04	5.459786888962576e-09	1.901881854962095e-04	4.269401786599625e-05	2.023438998123083e+00	2.411916285015326e-04	
0  0 1056	6.153688291617323e-05	1.027293230072272e+00	2.384290112888767e-01	1.124386078892830e+04	7.289117959630024e-09	2.222589391206176e-04	5.302271288108729e-05	2.365797610420032e+00	2.412999067745043e-04	
0  0 1057	6.340813910081588e-05	1.062129439150685e+00	2.501982299145998e-01	1.161688957053579e+04	9.293285627955662e-09	2.572765151090950e-04	6.475588237282726e-05	2.742157239408698e+00	2.414081850474763e-04	
0  0 1058	6.546893725375550e-05	1.100218388097035e+00	2.633210570768995e-01	1.202633809146404e+04	1.146102190284371e-08	2.950298144067665e-04	7.790239200684834e-05	3.150679671552098e+00	2.415164633204560e-04	
0  0 1059	6.773171172176036e-05	1.141751017116047e+00	2.779244950872248e-01	1.247453313713119e+04	1.377673115039256e-08	3.352360004647836e-04	9.244192395192752e-05	3.588737340298394e+00	2.416247415934235e-04	
0  0 1060	7.020643889327009e-05	1.186873948457257e+00	2.941244390832601e-01	1.296333393588325e+04	1.622205945883312e-08	3.775682612392195e-04	1.083310940115517e-04	4.053199516304176e+00	2.417330198663975e-04	
0  0 1061	7.290037090885120e-05	1.235684781846592e+00	3.120230747846971e-01	1.349407888970378e+04	1.877733687573771e-08	4.216803865731145e-04	1.255097054493337e-04	4.540689363873298e+00	2.418412981393756e-04	
0  0 1062	7.581788253788962e-05	1.288229271940151e+00	3.317068444787932e-01	1.406755286074489e+04	2.142276809476004e-08	4.672263763626228e-04	1.439063467289226e-04	5.047791240593597e+00	2.419495764123469e-04	
0  0 1063	7.896041414190776e-05	1.344500158214981e+00	3.532448958111141e-01	1.468397226562442e+04	2.413951894775777e-08	5.138785294070969e-04	1.634439279426247e-04	5.571242426191930e+00	2.420578546853206e-04	
0  0 1064	8.232652895332394e-05	1.404438121737008e+00	3.766881150459840e-01	1.534299256468038e+04	2.691106768829826e-08	5.613515336221897e-04	1.840471469880811e-04	6.108187455813095e+00	2.421661329582931e-04	
0  0 1065	8.591214942981089e-05	1.467936228931262e+00	4.020691388373464e-01	1.604375220374833e+04	2.972521979260770e-08	6.094402719347969e-04	2.056544476567446e-04	6.656577426251715e+00	2.422744112312667e-04	
0  0 1066	8.971107048931891e-05	1.534849808800858e+00	4.294040072121511e-01	1.678497363506198e+04	3.257695634344493e-08	6.580741927100231e-04	2.282361483185724e-04	7.215747844760699e+00	2.423826895042465e-04	
0  0 1067	9.371584171722991e-05	1.605013520115124e+00	4.586962000162218e-01	1.756514058962008e+04	3.547186350220924e-08	7.073827260720977e-04	2.518181098860039e-04	7.787120803434846e+00	2.424909677772126e-04	
0  0 1068	9.791905211085651e-05	1.678266158165586e+00	4.899435524669277e-01	1.838275851511105e+04	3.842944050211561e-08	7.577577378942713e-04	2.765072046019279e-04	8.374885834638917e+00	2.425992460501861e-04	
0  0 1069	1.023149406594491e-04	1.754481603929839e+00	5.231478929705833e-01	1.923668244535230e+04	4.148518619208059e-08	8.098924501100391e-04	3.025110756159077e-04	8.986436796215457e+00	2.427075243231637e-04	
0  0 1070	1.069010916024675e-04	1.833601315985036e+00	5.583260237309678e-01	2.012646358851671e+04	4.468958244949358e-08	8.647649012293313e-04	3.301361485730236e-04	9.632199111324553e+00	2.428158025961350e-04	
0  0 1071	1.116796713613711e-04	1.915658763240886e+00	5.955179221390833e-01	2.105260771230771e+04	4.809877913563150e-08	9.234843315177321e-04	3.597142812862830e-04	1.032386810736898e+01	2.429240808691056e-04	
0  0 1072	1.166567837995264e-04	2.000772542222575e+00	6.347793286679503e-01	2.201647322252286e+04	5.173770576917595e-08	9.867045722272705e-04	3.912690852394540e-04	1.106745246751234e+01	2.430323591420840e-04	
0  0 1073	1.218352617954489e-04	2.089035157740354e+00	6.761132393582177e-01	2.301892908110797e+04	5.546136593730132e-08	1.052471126649190e-03	4.231873342732673e-04	1.183724194733986e+01	2.431406374150530e-04	
0  0 1074	1.271840217321979e-04	2.180038603166292e+00	7.191724478041918e-01	2.405461828866645e+04	5.844187173399142e-08	1.108356489932627e-03	4.471765337192846e-04	1.247974159930527e+01	2.432489156880290e-04	
0  0 1075	1.325246677561224e-04	2.271131590552903e+00	7.621380111624702e-01	2.509074989001510e+04	5.736978138738463e-08	1.104058181417344e-03	4.303284624238568e-04	1.237708764444869e+01	2.433571939610071e-04	
0  0 1076	1.371490052868172e-04	2.351568529942150e+00	7.979036662591619e-01	2.599564093750840e+04	4.088309591505825e-08	8.668044725790303e-04	2.591349538616505e-04	9.405547642491001e+00	2.434654722339809e-04	
0  0 1077	1.387499941145204e-04	2.386134546925579e+00	8.035174639280138e-01	2.633938129603895e+04	-2.263312058126479e-08	-8.533120604425903e-05	-3.800324263165678e-04	-2.340199137819582e+00	2.435737505069519e-04	
0  0 1078	1.318087091304136e-04	2.289706045785187e+00	7.259302908836236e-01	2.509581974377102e+04	-1.838023114063931e-07	-2.552071169374059e-03	-1.934698850815764e-03	-3.231025211160886e+01	2.436820287799233e-04	
0  0 1079	1.102740231977407e-04	1.963883630047988e+00	5.175551720587604e-01	2.115212529645345e+04	-4.059326324848921e-07	-6.134885504812004e-03	-3.747570407901080e-03	-7.368360994255636e+01	2.437903070529012e-04	
0  0 1080	7.946698792720683e-05	1.477769286794283e+00	2.543617791820022e-01	1.551088387894281e+04	-4.556833021390544e-07	-7.304355013878716e-03	-3.525790463865697e-03	-8.314810531023249e+01	2.438985853258652e-04	
0  0 1081	5.541289246439091e-05	1.081551092036237e+00	8.034893320450898e-02	1.111502340114315e+04	-2.655907695538803e-07	-4.450841780260006e-03	-1.709412563180912e-03	-4.847631663127686e+01	2.440068635988473e-04	
0  0 1082	4.441908814384256e-05	8.928510898685258e-01	1.508985502897725e-02	9.097196527182732e+03	-8.840774163004078e-08	-1.536750350734195e-03	-4.710394989677624e-04	-1.640090602292912e+01	2.441151418718199e-04	
0  0 1083	4.134717700147014e-05	8.375734425074481e-01	1.507398526124524e-03	8.519330278960191e+03	-1.663491473377892e-08	-3.041373782797230e-04	-6.287412246086532e-05	-3.188032759571797e+00	2.442234201447986e-04	
0  0 1084	4.092413465231395e-05	8.297006449284909e-01	9.157727666263983e-05	8.437802484916894e+03	-1.138002375845751e-09	-2.085336959606332e-05	-4.072381117312118e-06	-2.169469533446318e-01	2.443316984177623e-04	
0  0 1085	4.089974819834835e-05	8.292506474012060e-01	5.262292898518845e-06	8.433134597381006e+03	-7.229459187367859e-11	-1.343116711387954e-06	-2.327241659088458e-07	-1.389079751248801e-02	2.444399766907375e-04	
0  0 1086	4.089815703003263e-05	8.292208393558576e-01	2.511085058401480e-07	8.432826409341469e+03	-2.881690271019705e-12	-5.169338829560943e-08	-1.047360565647765e-08	-5.380395443737029e-04	2.445482549637177e-04	
0  0 1087	4.089809984523272e-05	8.292198056196082e-01	3.084284395314660e-08	8.432815637707408e+03	-2.898911837706598e-13	-5.361622256076586e-09	-1.114938370316512e-09	-5.578370665781929e-05	1.223147318342155e-04	
0  0 1088	4.056434145596015e-05	6.196845721676999e-01	9.874081465659407e-02	6.970765819148401e+03	-6.986217891356038e-09	-5.922302739455598e-05	-9.601631028678670e-06	-4.899118019211528e-01	1.179590963014119e-04	
0  0 1089	4.068662139625353e-05	6.216590689898210e-01	9.975216893657346e-02	6.993123473738981e+03	-1.058045845704161e-08	-8.891567386531962e-05	-1.731834204556082e-05	-7.462430106029387e-01	2.359994013075542e-04	
0  0 1090	4.077898830164236e-05	6.235115571385457e-01	1.015186825563123e-01	7.013212522305244e+03	-1.043313846747714e-08	-8.747019027496861e-05	-1.690533198901029e-05	-7.284392729286537e-01	2.361076795805285e-04	
0  0 1091	4.095785323372293e-05	6.270791469934842e-01	1.035297513340116e-01	7.050633506585115e+03	-1.034595436364498e-08	-8.634461707690555e-05	-1.719523226428182e-05	-7.220417963740147e-01	2.362159578535026e-04	
0  0 1092	4.120093096840144e-05	6.319407964743251e-01	1.057897953243451e-01	7.101133297923790e+03	-1.022138473237771e-08	-8.467680507404096e-05	-1.737976829213617e-05	-7.106514780089128e-01	2.363242361264734e-04	
0  0 1093	4.149515614049486e-05	6.378194332851153e-01	1.082570451966734e-01	7.161993990026265e+03	-1.006498635730217e-08	-8.251770900230548e-05	-1.747568503797717e-05	-6.948017046138375e-01	2.364325143994509e-04	
0  0 1094	4.182711138863266e-05	6.444356736145094e-01	1.108890532845261e-01	7.230453250794666e+03	-9.880722122836564e-09	-7.990704152113781e-05	-1.748359567108060e-05	-6.747893130700504e-01	2.365407926724267e-04	
0  0 1095	4.218551365265892e-05	6.515556812226803e-01	1.136467487679657e-01	7.304189303270454e+03	-9.672066265102873e-09	-7.687575880407915e-05	-1.740225619332320e-05	-6.507987662016603e-01	2.366490709454000e-04	
0  0 1096	4.256214941897391e-05	6.590105070563568e-01	1.164995770293881e-01	7.381516151438090e+03	-9.441754195130047e-09	-7.344400025768860e-05	-1.722885013698966e-05	-6.228896937363970e-01	2.367573492183724e-04	
0  0 1097	4.295217251718641e-05	6.667017574459155e-01	1.194279576952242e-01	7.461444790867085e+03	-9.191712752650033e-09	-6.962171216909341e-05	-1.695942647754467e-05	-5.910154405378307e-01	2.368656274913461e-04	
0  0 1098	4.335380897478206e-05	6.745950080039994e-01	1.224233866013313e-01	7.543622075496477e+03	-8.923109776425874e-09	-6.541069462501214e-05	-1.658949539476429e-05	-5.550566348042594e-01	2.369739057643227e-04	
0  0 1099	4.376769553734871e-05	6.827057477884459e-01	1.254867973018726e-01	7.628193904297396e+03	-8.636471951452694e-09	-6.080711732836530e-05	-1.611457407183631e-05	-5.148574682352773e-01	2.370821840372982e-04	
0  0 1100	4.419608831702920e-05	6.910827897812316e-01	1.286260312319237e-01	7.715641620584366e+03	-8.331822312506891e-09	-5.580372351896012e-05	-1.553055305281159e-05	-4.702549520106913e-01	2.371904623102704e-04	
0  0 1101	4.464212795921892e-05	6.997929850227265e-01	1.318531872614827e-01	7.806630125393504e+03	-8.008806196878131e-09	-5.039134252654565e-05	-1.483383790508441e-05	-4.210967256872209e-01	2.372987405832449e-04	
0  0 1102	4.510926828389134e-05	7.089094017063519e-01	1.351823765414533e-01	7.901889751893813e+03	-7.666789470114788e-09	-4.455965816851926e-05	-1.402127734673186e-05	-3.672472861153437e-01	2.374070188562225e-04	
0  0 1103	4.560090135159481e-05	7.185035887679539e-01	1.386281334049639e-01	8.002138604418922e+03	-7.304919279978769e-09	-3.829728327031656e-05	-1.308989333656529e-05	-3.085841976917436e-01	2.375152971291972e-04	
0  0 1104	4.612016247019889e-05	7.286415212522337e-01	1.422045224947665e-01	8.108041794776797e+03	-6.922135143020905e-09	-3.159109479283773e-05	-1.203638373929034e-05	-2.449849169756817e-01	2.376235754021715e-04	
0  0 1105	4.666987723590489e-05	7.393823846148919e-01	1.459248710702501e-01	8.220199527467312e+03	-6.517109946721925e-09	-2.442457009574350e-05	-1.085629696834928e-05	-1.763024355723246e-01	2.377318536751413e-04	
0  0 1106	4.725261262915597e-05	7.507793562135643e-01	1.498020317324825e-01	8.339155931061179e+03	-6.088094481326517e-09	-1.677467972784064e-05	-9.542716974699633e-06	-1.023256609942109e-01	2.378401319481208e-04	
0  0 1107	4.787080531775111e-05	7.628817766660556e-01	1.538491094517906e-01	8.465422829348723e+03	-5.632639212962634e-09	-8.606839126429344e-06	-8.084276449448619e-06	-2.271951902139335e-02	2.379484102210925e-04	
0  0 1108	4.852695349172605e-05	7.757383871433788e-01	1.580806289544981e-01	8.599515424257352e+03	-5.147179977377236e-09	1.323935707731039e-07	-6.462371273118633e-06	6.305862970134513e-02	2.380566884940662e-04	
0  0 1109	4.922386742716761e-05	7.894015158169791e-01	1.625141427372999e-01	8.741998835465303e+03	-4.626502336764761e-09	9.524707161229218e-06	-4.647602958540720e-06	1.558646391292768e-01	2.381649667670408e-04	
0  0 1110	4.996497520021336e-05	8.039321622385655e-01	1.671722665221133e-01	8.893544926657501e+03	-4.063142923090590e-09	1.969057813237113e-05	-2.595725112054803e-06	2.569855470364928e-01	2.382732450400201e-04	
0  0 1111	5.075467282131961e-05	8.194058363759646e-01	1.720850715333460e-01	9.054997678869644e+03	-3.446838090655090e-09	3.079908124479364e-05	-2.436857468174347e-07	3.682499438548348e-01	2.383815233129917e-04	
0  0 1112	5.159869417009162e-05	8.359187850834642e-01	1.772926697700552e-01	9.227442833066802e+03	-2.764176243088994e-09	4.307423431182400e-05	2.493353032068102e-06	4.921014620147162e-01	2.384898015859637e-04	
0  0 1113	5.250445934087050e-05	8.535939472117752e-01	1.828477222692068e-01	9.412274326294024e+03	-1.998630517825597e-09	5.679471907046874e-05	5.722985609295239e-06	6.316015142313063e-01	2.385980798589387e-04	
0  0 1114	5.348134598516694e-05	8.725857158545312e-01	1.888175152965809e-01	9.611247245812658e+03	-1.131121658992904e-09	7.228424650708443e-05	9.573601011718391e-06	7.903317478935605e-01	2.387063581319155e-04	
0  0 1115	5.454082313778440e-05	8.930824626911589e-01	1.952852219542040e-01	9.826505814553104e+03	-1.411775119949756e-10	8.989127289447951e-05	1.418899676620955e-05	9.721819901410527e-01	2.388146364048912e-04	
0  0 1116	5.569639557251646e-05	9.153058862069345e-01	2.023500224410557e-01	1.006057625424347e+04	9.913767950909012e-10	1.099591513708115e-04	1.971977593513696e-05	1.181034684527731e+00	2.389229146778642e-04	
0  0 1117	5.696333009271996e-05	9.395066163753649e-01	2.101258972055619e-01	1.031631855448723e+04	2.284413103676050e-09	1.327905176935207e-04	2.631253013750390e-05	1.420385705756644e+00	2.390311929508390e-04	
0  0 1118	5.835816963579755e-05	9.659560929667281e-01	2.187391070900048e-01	1.059683759778472e+04	3.751514793681680e-09	1.586119775022488e-04	3.409846595495147e-05	1.692965458845947e+00	2.391394712238141e-04	
0  0 1119	5.989807865668600e-05	9.949354011227443e-01	2.283245851861883e-01	1.090536128594289e+04	5.400392436251324e-09	1.875460421054131e-04	4.318341650412505e-05	2.000433688257999e+00	2.392477494967904e-04	
0  0 1120	6.160009391375162e-05	1.026722317239122e+00	2.390216325671162e-01	1.124509935986541e+04	7.232023817202484e-09	2.195962518571348e-04	5.364097580060068e-05	2.343210996228663e+00	2.393560277697614e-04	
0  0 1121	6.348036961480002e-05	1.061578120126354e+00	2.509693918464166e-01	1.161909972451188e+04	9.240684956825823e-09	2.546485024821632e-04	6.550982139418016e-05	2.720479875877118e+00	2.394643060427351e-04	
0  0 1122	6.555350006387066e-05	1.099735652774717e+00	2.643025490647328e-01	1.203011824115158e+04	1.141482152342135e-08	2.924875174499797e-04	7.879529917660666e-05	3.130345616691557e+00	2.395725843157085e-04	
0  0 1123	6.783197760076211e-05	1.141389684480766e+00	2.791475930163377e-01	1.248051324102885e+04	1.373849941357016e-08	3.328234553310883e-04	9.347431058193134e-05	3.570105967976360e+00	2.396808625886876e-04	
0  0 1124	7.032580635090300e-05	1.186689955697757e+00	2.956197758227654e-01	1.297216887747643e+04	1.619304729367038e-08	3.753213335253580e-04	1.095018033502315e-04	4.036553706389896e+00	2.397891408616608e-04	
0  0 1125	7.304225614108711e-05	1.235736635066930e+00	3.138207280930272e-01	1.350644444250662e+04	1.875852877418562e-08	4.196266144467775e-04	1.268170767007026e-04	4.526242234336678e+00	2.398974191346330e-04	
0  0 1126	7.598572115494865e-05	1.288577574204345e+00	3.338365624471183e-01	1.408414300979678e+04	2.141487498723117e-08	4.653841639687128e-04	1.453488890344190e-04	5.035683442401023e+00	2.400056974076103e-04	
0  0 1127	7.915765634314065e-05	1.345206938293598e+00	3.557363232035037e-01	1.470549464571938e+04	2.414281243971872e-08	5.122537200827337e-04	1.650198793971269e-04	5.561509185406067e+00	2.401139756805816e-04	
0  0 1128	8.255660277037124e-05	1.405565541105059e+00	3.795708408413921e-01	1.537015726929067e+04	2.692499660453604e-08	5.599301772942766e-04	1.857524904884944e-04	6.100682703814527e+00	2.402222539535566e-04	
0  0 1129	8.617836742643054e-05	1.469544248148982e+00	4.053723830987983e-01	1.607724927555531e+04	2.974784354416353e-08	6.081782095123389e-04	2.074794702848215e-04	6.650861518780403e+00	2.403305322265314e-04	
0  0 1130	9.001646683317935e-05	1.536992607142515e+00	4.331558261543313e-01	1.682543680731517e+04	3.260433283581098e-08	6.568861006834570e-04	2.301612858090496e-04	7.210966575868042e+00	2.404388104995093e-04	
0  0 1131	9.406294740656526e-05	1.607734855193911e+00	4.629222122528242e-01	1.761309903307258e+04	3.549758960316661e-08	7.061343757835403e-04	2.538102912488793e-04	7.781915993291477e+00	2.405470887724819e-04	
0  0 1132	9.830964056300749e-05	1.681594310409170e+00	4.946653497332555e-01	1.843858327455571e+04	3.844452647708567e-08	7.562648388019788e-04	2.785179574044117e-04	8.367374045089491e+00	2.406553670454570e-04	
0  0 1133	1.027497962892392e-04	1.758424926704808e+00	5.283814506536125e-01	1.930053836934243e+04	4.147837547588466e-08	8.079280464093341e-04	3.044773366285281e-04	8.974278442981813e+00	2.407636453184314e-04	
