"PointID","x","y","Displacement_x","Displacement_y","Velocity_x","Velocity_y","Acceleration_x","Acceleration_y","Sxx","Syy","Sxy","Von_Mises_Stress"
189, -1.905404000000000e-01, 0.000000000000000e+00, -6.650280912288456e-07, 5.243810572107162e-05, -8.604215515324153e-04, 2.152422299603421e-03, -7.166009700684599e-01, 7.864343731323746e-01, -8.359663617661179e+04, -2.175258050892410e+04, 6.496784044610942e+05, 1.300827738062915e+06
190, -1.814989000000000e-01, 0.000000000000000e+00, -2.532332756299485e-06, 2.117389976607872e-04, -1.905904950348464e-03, 1.058913068319450e-02, -1.458594976832237e+00, 8.945684133334277e-01, -8.683277275556412e+04, 1.507002323608869e+04, 7.066931770276374e+05, 1.417055103254838e+06
191, -1.719248000000000e-01, 0.000000000000000e+00, -6.428385227268682e-06, 4.618156011778094e-04, -3.050136303844373e-03, 2.484138834835476e-02, -1.977650899245056e+00, -7.731985107692596e-02, -8.968027377851401e+04, 3.214192501211161e+04, 5.699233045011116e+05, 1.146338056670915e+06
192, -1.618466000000000e-01, 0.000000000000000e+00, -1.275396297079912e-05, 7.977620845216947e-04, -4.266110940602609e-03, 4.514661713702027e-02, -2.156738246943799e+00, -2.427130496487650e+00, -8.957805364345534e+04, 4.178619333985004e+04, 4.866685696719589e+05, 9.821617749697306e+05
193, -1.512935000000000e-01, 0.000000000000000e+00, -2.181154259508847e-05, 1.215743460515710e-03, -5.568932848303061e-03, 7.182645302013037e-02, -1.941985079663108e+00, -6.320052512438158e+00, -8.754101524138459e+04, 4.776502885809573e+04, 4.226078223829080e+05, 8.559773429984840e+05
194, -1.402968000000000e-01, 0.000000000000000e+00, -3.379331916596757e-05, 1.711095261451356e-03, -6.964054875207126e-03, 1.051996394186482e-01, -1.285321147908629e+00, -1.181369711321364e+01, -8.496680758202264e+04, 5.107309262302972e+04, 3.693527566229241e+05, 7.511276121589544e+05
195, -1.288884000000000e-01, 0.000000000000000e+00, -4.878260386048127e-05, 2.278776448989442e-03, -8.442161875104701e-03, 1.456090758483387e-01, -1.384019176312838e-01, -1.885089563520315e+01, -8.228351611756709e+04, 5.265852635944825e+04, 3.251987088383964e+05, 6.642485647319903e+05
196, -1.171021000000000e-01, 0.000000000000000e+00, -6.676972237350632e-05, 2.913389438461637e-03, -9.981558710369430e-03, 1.934259517049238e-01, 1.547913561573819e+00, -2.723710396699161e+01, -7.961565399437377e+04, 5.303400084630164e+04, 2.876435912236370e+05, 5.903823110641727e+05
197, -1.049722000000000e-01, 0.000000000000000e+00, -8.766580737611001e-05, 3.609234651421283e-03, -1.154914373888554e-02, 2.490585079595447e-01, 3.823259083300463e+00, -3.662171463057078e+01, -7.704214051046452e+04, 5.252950374084975e+04, 2.549903777790258e+05, 5.261836010686292e+05
198, -9.253454000000000e-02, 0.000000000000000e+00, -1.113121253862390e-04, 4.360279150563523e-03, -1.310605389652908e-02, 3.129335333732119e-01, 6.724585697974439e+00, -4.652775111515403e+01, -7.458233229031201e+04, 5.136162771745351e+04, 2.259088889222413e+05, 4.690428396626090e+05
199, -7.982535000000000e-02, 0.000000000000000e+00, -1.374918716255984e-04, 5.160251618801823e-03, -1.461017964981334e-02, 3.854542584676864e-01, 1.026965944479778e+01, -5.647030286889469e+01, -7.222389556850093e+04, 4.966272684028721e+04, 1.993525059066579e+05, 4.169196987038138e+05
200, -6.688208000000000e-02, 0.000000000000000e+00, -1.659381490282727e-04, 6.002634842869416e-03, -1.599629916590706e-02, 4.669719297634983e-01, 1.449804213583681e+01, -6.604014465055573e+01, -6.993925361123358e+04, 4.751739225158593e+04, 1.745194756280424e+05, 3.682719825771319e+05
201, -5.374259000000000e-02, 0.000000000000000e+00, -1.963455039442438e-04, 6.880771456848357e-03, -1.717158187242701e-02, 5.578759116219745e-01, 1.948537392601473e+01, -7.475377832565032e+01, -6.769304084990674e+04, 4.500108921839388e+04, 1.507538618881980e+05, 3.218802175478862e+05
202, -4.044550000000000e-02, 0.000000000000000e+00, -2.283802704902785e-04, 7.787914427095897e-03, -1.804132440841896e-02, 6.585819800522649e-01, 2.528310164093060e+01, -8.204961010213611e+01, -6.544395374028305e+04, 4.223846896837317e+04, 1.274799140890095e+05, 2.767670828421811e+05
203, -2.702974000000000e-02, 0.000000000000000e+00, -2.616939702599467e-04, 8.717348123399275e-03, -1.852056276895755e-02, 7.693563645159489e-01, 3.191278869094148e+01, -8.761908201591640e+01, -6.315446234007251e+04, 3.937719998809343e+04, 1.040969821189795e+05, 2.320721192321335e+05
204, -1.353473000000000e-02, 0.000000000000000e+00, -2.959369607951348e-04, 9.662495025592806e-03, -1.852033910737505e-02, 8.900892572557288e-01, 3.940891445515761e+01, -9.162570648504814e+01, -6.080245241875182e+04, 3.652323089369290e+04, 7.998797740896270e+04, 1.872554264958460e+05
205, -9.637083000000000e-13, 0.000000000000000e+00, -3.307753856086677e-04, 1.061710591673951e-02, -1.793960821366522e-02, 1.020243932174056e+00, 4.780829927928564e+01, -9.469951778514005e+01, -5.833407029006945e+04, 3.335309591053250e+04, 5.490147843548543e+04, 1.430497318540133e+05
206, 1.353473000000000e-02, 0.000000000000000e+00, -3.659028556327093e-04, 1.157549854505643e-02, -1.666541350948930e-02, 1.159023863326362e+00, 5.714846003965989e+01, -9.777252896271511e+01, -5.525244446860919e+04, 2.805032100498970e+04, 3.014665942905730e+04, 1.028330444676014e+05
207, 2.702974000000000e-02, 0.000000000000000e+00, -4.010292200329852e-04, 1.253291180174733e-02, -1.457331221641844e-02, 1.305736294178043e+00, 6.748618586418092e+01, -1.015655060829352e+02, -5.318947656523325e+04, 1.516629852614423e+04, 1.161985683440255e+04, 7.219831216691308e+04
208, 4.044550000000000e-02, 0.000000000000000e+00, -4.359446435608881e-04, 1.348582938357856e-02, -1.158034913391526e-02, 1.460066915688364e+00, 7.884448266385849e+01, -1.061153619329011e+02, -5.258496172620756e+04, 2.463171737875493e+03, 4.370511027145799e+03, 5.573780103693643e+04
209, 5.374259000000000e-02, 0.000000000000000e+00, -4.705767474040451e-04, 1.443140732246769e-02, -7.701557655376112e-03, 1.621761705196170e+00, 9.114699218042361e+01, -1.109670519517128e+02, -5.181081898350921e+04, 5.295631388463675e+02, 3.897734328110477e+03, 5.291771850981788e+04
210, 6.688208000000000e-02, 0.000000000000000e+00, -5.048583527658094e-04, 1.536660560335383e-02, -2.973939267859271e-03, 1.790092140464869e+00, 1.042744443204818e+02, -1.157772860522633e+02, -5.133725241087982e+04, 1.863788835346721e+03, 3.827619355689946e+03, 5.374898575239264e+04
211, 7.982535000000000e-02, 0.000000000000000e+00, -5.386508118898335e-04, 1.628817016478985e-02, 2.604722899368306e-03, 1.964014479690216e+00, 1.181338171038731e+02, -1.204291078806401e+02, -5.058523669717037e+04, 2.187465835115794e+03, 2.821588528595456e+03, 5.307356761948427e+04
212, 9.253454000000000e-02, 0.000000000000000e+00, -5.718020112814066e-04, 1.719285963490068e-02, 9.030762797250680e-03, 2.142443156653046e+00, 1.326402918553052e+02, -1.248822661837115e+02, -4.948493818408412e+04, 1.578164487078637e+03, 1.463360875070477e+03, 5.114690757620109e+04
213, 1.049722000000000e-01, 0.000000000000000e+00, -6.041718485918560e-04, 1.807750707122729e-02, 1.627155126930135e-02, 2.324292887506879e+00, 1.476937805690211e+02, -1.290926648731689e+02, -4.812591894646246e+04, 9.160381272322787e+02, 1.969132772977637e+02, 4.904353834067461e+04
214, 1.171021000000000e-01, 0.000000000000000e+00, -6.356310971119954e-04, 1.893907324839956e-02, 2.427432034682198e-02, 2.508441396838599e+00, 1.631807179834240e+02, -1.330237463207185e+02, -4.654168955460751e+04, 4.290788023849569e+02, -9.768554137952924e+02, 4.701138230305603e+04
215, 1.288884000000000e-01, 0.000000000000000e+00, -6.660542177392096e-04, 1.977457808498744e-02, 3.297248970428723e-02, 2.693695159494169e+00, 1.789794035629627e+02, -1.366704625453235e+02, -4.474697510490545e+04, -4.189756914701957e+01, -2.132765998201660e+03, 4.490811419655153e+04
216, 1.402968000000000e-01, 0.000000000000000e+00, -6.953226752843503e-04, 2.058119297174044e-02, 4.228724314025445e-02, 2.878823931601603e+00, 1.949645794867896e+02, -1.400621487358947e+02, -4.275247926309088e+04, -5.572990253148995e+02, -3.262687857982950e+03, 4.269676525842348e+04
217, 1.512935000000000e-01, 0.000000000000000e+00, -7.233244140740210e-04, 2.135618126302736e-02, 5.212642628724917e-02, 3.062568138530310e+00, 2.110070688284108e+02, -1.432536748274375e+02, -4.057411625505075e+04, -1.079243476388759e+03, -4.350193123122424e+03, 4.044183102477610e+04
218, 1.618466000000000e-01, 0.000000000000000e+00, -7.499583943996183e-04, 2.209700726350083e-02, 6.238679115190715e-02, 3.243676106403834e+00, 2.269770654604150e+02, -1.463200344240191e+02, -3.824576043525287e+04, -1.617064405686436e+03, -5.385122534487498e+03, 3.817930789933411e+04
219, 1.719248000000000e-01, 0.000000000000000e+00, -7.751318635136990e-04, 2.280125493559543e-02, 7.295507211578234e-02, 3.420890913228954e+00, 2.427442943160948e+02, -1.493544411886750e+02, -3.580113881380265e+04, -2.174743131748799e+03, -6.357362108552688e+03, 3.594994712768150e+04
220, 1.814989000000000e-01, 0.000000000000000e+00, -7.987648980305155e-04, 2.346674251241277e-02, 8.371191760339092e-02, 3.592985412408228e+00, 2.581823992957803e+02, -1.524673779445635e+02, -3.327523209434603e+04, -2.738815393661424e+03, -7.259496792560740e+03, 3.381233383903938e+04
221, 1.905404000000000e-01, -4.336809000000000e-19, -8.207873979713767e-04, 2.409143267949616e-02, 9.453269187239632e-02, 3.758748356496374e+00, 2.731684791957255e+02, -1.557827250830456e+02, -3.070955619481251e+04, -3.315215157538181e+03, -8.095709403682462e+03, 3.182156444711641e+04
222, 1.990233000000000e-01, 0.000000000000000e+00, -8.411439205253458e-04, 2.467356601298530e-02, 1.052916859793946e-01, 3.917026550345427e+00, 2.875873850667260e+02, -1.594332744018477e+02, -2.814734428310877e+04, -3.902531841659760e+03, -8.855529336265434e+03, 3.002486518908739e+04
223, 2.069223000000000e-01, 0.000000000000000e+00, -8.597897385798833e-04, 2.521154588081935e-02, 1.158619658375508e-01, 4.066700794236834e+00, 3.013297419251256e+02, -1.635523333610745e+02, -2.563206657462950e+04, -4.501103554693109e+03, -9.526474690020192e+03, 2.845228423568661e+04
224, 2.142143000000000e-01, 0.000000000000000e+00, -8.766947762565984e-04, 2.570405131938062e-02, 1.261187226995184e-01, 4.206722307984184e+00, 3.142948531729783e+02, -1.682624253558428e+02, -2.321350881887665e+04, -5.126490408343978e+03, -1.007814922936363e+04, 2.708166543143606e+04
225, 2.208774000000000e-01, 0.000000000000000e+00, -8.918416489762555e-04, 2.614997985538674e-02, 1.359386559201641e-01, 4.336103773169824e+00, 3.263885960205061e+02, -1.736570784681545e+02, -2.093351895387204e+04, -5.757177954895336e+03, -1.047390991939671e+04, 2.586759521323481e+04
226, 2.268939000000000e-01, 0.000000000000000e+00, -9.052330616903818e-04, 2.654866213046669e-02, 1.452043405124948e-01, 4.453990024960636e+00, 3.375278261588339e+02, -1.797799877242005e+02, -1.884199695052619e+04, -6.363627865572044e+03, -1.060555074774603e+04, 2.460935841651312e+04
227, 2.322460000000000e-01, 0.000000000000000e+00, -9.168822103231504e-04, 2.689958599713519e-02, 1.537972671855505e-01, 4.559587490301307e+00, 3.476309764362117e+02, -1.865943757066328e+02, -1.699806721011093e+04, -6.950866855056182e+03, -1.028952358722936e+04, 2.290072962993121e+04
228, 2.369133000000000e-01, 0.000000000000000e+00, -9.268075242493458e-04, 2.720224545365004e-02, 1.615917041168817e-01, 4.652124887455845e+00, 3.566107060182950e+02, -1.939462710427716e+02, -1.544549509057777e+04, -7.488599515982360e+03, -9.322999273469017e+03, 2.027277605552410e+04
229, 2.408804000000000e-01, 0.000000000000000e+00, -9.350488194687599e-04, 2.745664059863046e-02, 1.684646375199821e-01, 4.731013595454312e+00, 3.643855086117922e+02, -2.015411779825241e+02, -1.417470686197976e+04, -7.898469240869677e+03, -7.746460718100949e+03, 1.671591377415431e+04
230, 2.441551000000000e-01, 0.000000000000000e+00, -9.417011863979239e-04, 2.766439410205118e-02, 1.743287911560316e-01, 4.796218513424508e+00, 3.709151668905346e+02, -2.089752885633792e+02, -1.326419495930673e+04, -8.294839342982244e+03, -5.585988243531297e+03, 1.222732815740933e+04
231, 2.467325000000000e-01, -5.421011000000000e-20, -9.468338581744253e-04, 2.782635183052618e-02, 1.790757036317157e-01, 4.847542047857743e+00, 3.761329553092955e+02, -2.157046795970563e+02, -1.265755489830867e+04, -8.408878076619425e+03, -2.153390099391205e+03, 6.049761186673706e+03
232, 2.485345000000000e-01, 0.000000000000000e+00, -9.503660345247399e-04, 2.793873466133654e-02, 1.824663149827317e-01, 4.883402671577016e+00, 3.798247245349703e+02, -2.209199494564027e+02, -1.317077538089347e+04, -9.362058737874289e+03, 6.309257404917471e+02, 4.012305026648837e+03
233, 2.495362000000000e-01, 0.000000000000000e+00, -9.523141082019616e-04, 2.800094473219028e-02, 1.843729878271259e-01, 4.903324812501002e+00, 3.818894312236889e+02, -2.239822452292111e+02, -1.372641781596420e+04, -8.381170596766706e+02, -4.661122830615881e+03, 1.590636855328318e+04
234, 2.502041000000000e-01, 2.710505000000000e-20, -9.536184438705404e-04, 2.804238643176872e-02, 1.856460436767948e-01, 4.916605974007028e+00, 3.832638399565964e+02, -2.260478263746691e+02, -1.879949059767388e+04, -3.464697511909984e+03, -4.234975499360613e+03, 1.751844596144107e+04
235, -1.990233000000000e-01, -2.947129000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.647440728067711e+06, 9.287636925867768e+05, 1.643225124389269e+06, 3.708720263107753e+06
236, -1.905404000000000e-01, -3.108244000000000e-03, 2.827132227486504e-05, 5.441898419334654e-05, 8.512951169051437e-04, 2.171531851081667e-03, -8.640845052189539e-01, 6.306391642593097e-01, 2.273766215275703e+06, -1.860602397563828e+04, 6.251802671235158e+05, 2.611201246340988e+06
237, -1.814989000000000e-01, -3.252287000000000e-03, 5.946068181011780e-05, 2.143322819406706e-04, 1.854114844139264e-03, 1.059437295897739e-02, -1.829077100233930e+00, 6.399290370634847e-01, 2.091775146228766e+06, -7.422384407341594e+04, 6.592827507955917e+05, 2.535777318294427e+06
238, -1.719248000000000e-01, -3.378620000000000e-03, 8.634764069253222e-05, 4.646537926005165e-04, 2.775386624003546e-03, 2.485258193068484e-02, -2.660075901456676e+00, -4.221707514072504e-01, 1.758721286907825e+06, 1.140527251868136e+04, 5.581634155355201e+05, 2.073475065659067e+06
239, -1.618466000000000e-01, -3.486796000000000e-03, 1.076692529908547e-04, 8.011302506643451e-04, 3.610745116433268e-03, 4.517867901689185e-02, -3.228813278436057e+00, -2.882222459483800e+00, 1.460147563122577e+06, 2.389806234070793e+04, 4.929399411627918e+05, 1.742059634705561e+06
240, -1.512935000000000e-01, -3.576470000000000e-03, 1.235682810567782e-04, 1.219781725529602e-03, 4.372670823686840e-03, 7.187909381172719e-02, -3.436447828513132e+00, -6.905979822491759e+00, 1.228266199933304e+06, 3.110469142559313e+04, 4.374121844398738e+05, 1.482738464409117e+06
241, -1.402968000000000e-01, -3.647516000000000e-03, 1.337665880229742e-04, 1.715838023320180e-03, 5.054920821954835e-03, 1.052697458577553e-01, -3.190567710951359e+00, -1.254340796667947e+01, 1.032704596215703e+06, 3.838398408781533e+04, 3.895568576008418e+05, 1.263206895531269e+06
242, -1.288884000000000e-01, -3.699915000000000e-03, 1.381127396360748e-04, 2.284225615750912e-03, 5.664045437687761e-03, 1.456930760245364e-01, -2.402958640746895e+00, -1.973009831102208e+01, 8.649502856254546e+05, 4.219610559285650e+04, 3.474291805010769e+05, 1.076918094664451e+06
243, -1.171021000000000e-01, -3.733874000000000e-03, 1.366010122456409e-04, 2.919511023717017e-03, 6.218090775806677e-03, 1.935187909437466e-01, -9.896884925402465e-01, -2.826530602882764e+01, 7.201204462796603e+05, 4.436761227269213e+04, 3.099456587618448e+05, 9.170098899192446e+05
244, -1.049722000000000e-01, -3.749705000000000e-03, 1.293194345399791e-04, 3.615966789984298e-03, 6.742421958149356e-03, 2.491516316345755e-01, 1.123540525831244e+00, -3.779778205709859e+01, 5.935712155908037e+05, 4.516037598737880e+04, 2.759421599731546e+05, 7.780300454334226e+05
245, -9.253454000000000e-02, -3.747926000000000e-03, 1.164571675891935e-04, 4.367539688527292e-03, 7.265636100806511e-03, 3.130113406158236e-01, 3.987846262171479e+00, -4.785982263283512e+01, 4.821223922287527e+05, 4.491929765692056e+04, 2.445963225279008e+05, 6.560914493269044e+05
246, -7.982535000000000e-02, -3.729145000000000e-03, 9.828855640032060e-05, 5.167943797675282e-03, 7.819319648502736e-03, 3.854972323182285e-01, 7.629337899829741e+00, -5.797135788556449e+01, 3.834433151996566e+05, 4.385296038461840e+04, 2.152109462573642e+05, 5.482559754707321e+05
247, -6.688208000000000e-02, -3.694141000000000e-03, 7.517201276190718e-05, 6.010652988324025e-03, 8.453338025192748e-03, 4.669695448210115e-01, 1.208119977130385e+01, -6.770186323662695e+01, 2.959105500808154e+05, 4.211588152527363e+04, 1.872650268100182e+05, 4.524207055958476e+05
248, -5.374259000000000e-02, -3.643765000000000e-03, 4.753540537382214e-05, 6.889005910591000e-03, 9.234463815341362e-03, 5.578182911017362e-01, 1.738979317647122e+01, -7.656194508389886e+01, 2.184928581178875e+05, 3.983527331328255e+04, 1.603340740064954e+05, 3.670784572244685e+05
249, -4.044550000000000e-02, -3.578988000000000e-03, 1.587102009173088e-05, 7.796256171327487e-03, 1.021930275872204e-02, 6.584469205517689e-01, 2.356272040502613e+01, -8.401430660724273e+01, 1.506899438676983e+05, 3.715728442560168e+04, 1.340518854250982e+05, 2.911516730229962e+05
250, -2.702974000000000e-02, -3.500831000000000e-03, -1.927915336978076e-05, 8.725693246474913e-03, 1.144038862268806e-02, 7.691087271219232e-01, 3.056071309026804e+01, -8.975903297180525e+01, 9.253839761364204e+04, 3.423137952510203e+04, 1.080283625387528e+05, 2.237860961042803e+05
251, -1.353473000000000e-02, -3.410385000000000e-03, -5.733178224992140e-05, 9.670749518885672e-03, 1.292658330514507e-02, 8.896950377847056e-01, 3.834445693110050e+01, -9.395262162669206e+01, 4.464010025282839e+04, 3.117006162590115e+04, 8.186693822670264e+04, 1.642870178652893e+05
252, -9.637083000000000e-13, -3.308766000000000e-03, -9.767776482262250e-05, 1.062519228307536e-02, 1.473312352129805e-02, 1.019681942212174e+00, 4.690206049510130e+01, -9.721717548669099e+01, 8.103659283200458e+03, 2.775883223387775e+04, 5.550931262003830e+04, 1.127451150778499e+05
253, 1.353473000000000e-02, -3.197115000000000e-03, -1.396971050110341e-04, 1.158336678142270e-02, 1.696170047949092e-02, 1.158296555626251e+00, 5.627627561957291e+01, -1.004558953476443e+02, -1.601268302954774e+04, 2.268580022668220e+04, 3.045799875583974e+04, 7.216876997133628e+04
254, 2.702974000000000e-02, -3.076578000000000e-03, -1.827871688250566e-04, 1.254054900399567e-02, 1.975063678722339e-02, 1.304866769582810e+00, 6.657381417665931e+01, -1.043631094473138e+02, -2.990053589348486e+04, 1.270120645027906e+04, 1.201852039200202e+04, 4.891510789496760e+04
255, 4.044550000000000e-02, -2.948292000000000e-03, -2.264718662032111e-04, 1.349320639224315e-02, 2.319701699767918e-02, 1.459064229752699e+00, 7.788267877868080e+01, -1.089884380401352e+02, -3.758776951684052e+04, 3.331806954439061e+03, 4.387811750166959e+03, 4.185000963450917e+04
256, 5.374259000000000e-02, -2.813383000000000e-03, -2.704815494711915e-04, 1.443846533972417e-02, 2.728650111875169e-02, 1.620612537223681e+00, 9.017436582011246e+01, -1.139050534727208e+02, -4.237335775527735e+04, 1.654267229931286e+03, 3.396284099647482e+03, 4.454852123898435e+04
257, 6.688208000000000e-02, -2.672945000000000e-03, -3.146338710949708e-04, 1.537331253356607e-02, 3.196268122234758e-02, 1.788806071919276e+00, 1.033372545423802e+02, -1.187612356363125e+02, -4.704197365514689e+04, 2.495190652490321e+03, 2.957483737820408e+03, 4.988905178373042e+04
258, 7.982535000000000e-02, -2.528055000000000e-03, -3.587163290987738e-04, 1.629451106767565e-02, 3.720804767826691e-02, 1.962615815480001e+00, 1.172589157321553e+02, -1.234274207506365e+02, -5.166484240623972e+04, 2.599543549572945e+03, 1.573105800017371e+03, 5.435551702075505e+04
259, 9.253454000000000e-02, -2.379750000000000e-03, -4.024984824886957e-04, 1.719882245250545e-02, 4.302217181973822e-02, 2.140954237661410e+00, 1.318384277444524e+02, -1.278628196261644e+02, -5.585164446479821e+04, 1.992870778054126e+03, -1.523019897627883e+02, 5.784531724577987e+04
260, 1.049722000000000e-01, -2.229046000000000e-03, -4.457527374746610e-04, 1.808308064522396e-02, 4.938982439147910e-02, 2.322733771859019e+00, 1.469688265912741e+02, -1.320268161429281e+02, -5.946672943924737e+04, 1.339578145031029e+03, -1.761581606482876e+03, 6.090828942811536e+04
261, 1.171021000000000e-01, -2.076921000000000e-03, -4.882625821788944e-04, 1.894424941848606e-02, 5.627715183452375e-02, 2.506833201874813e+00, 1.625321502431937e+02, -1.358851575206685e+02, -6.252832403106503e+04, 8.118865613146538e+02, -3.249360765503431e+03, 6.367272304075411e+04
262, 1.288884000000000e-01, -1.924338000000000e-03, -5.298167486820454e-04, 1.977935267702840e-02, 6.363702131773563e-02, 2.692060614152007e+00, 1.784018200969434e+02, -1.394343480063002e+02, -6.506059193695849e+04, 2.945600736264059e+02, -4.688249722798889e+03, 6.602434881299439e+04
263, 1.402968000000000e-01, -1.772228000000000e-03, -5.702132977950447e-04, 2.058556544988483e-02, 7.141294463225156e-02, 2.877186246058383e+00, 1.944482123459674e+02, -1.427057450833487e+02, -6.705616417249764e+04, -2.578233970183074e+02, -6.069579036345592e+03, 6.789239640100242e+04
264, 1.512935000000000e-01, -1.621512000000000e-03, -6.092572558223520e-04, 2.136015448165818e-02, 7.953883988256383e-02, 3.060949980858304e+00, 2.105392764328996e+02, -1.457569325582489e+02, -6.850435120038639e+04, -8.182448305801498e+02, -7.374141874870565e+03, 6.927424390830695e+04
265, 1.618466000000000e-01, -1.473089000000000e-03, -6.467665850608686e-04, 2.210058747838155e-02, 8.794015066754746e-02, 3.242098989964923e+00, 2.265436991444124e+02, -1.486660324526705e+02, -6.941345476633505e+04, -1.392077742907001e+03, -8.590133216955830e+03, 7.015746066459031e+04
266, 1.719248000000000e-01, -1.327852000000000e-03, -6.825688544903611e-04, 2.280445170959097e-02, 9.653414968138652e-02, 3.419374731180621e+00, 2.423306546662949e+02, -1.515296125330796e+02, -6.979812535410811e+04, -1.981639768111816e+03, -9.706931102465867e+03, 7.054058238310571e+04
267, 1.814989000000000e-01, -1.186682000000000e-03, -7.165067461010353e-04, 2.346956855368744e-02, 1.052334247892095e-01, 3.591547938438365e+00, 2.577740836667715e+02, -1.544616673985354e+02, -6.967812401559050e+04, -2.576329484604277e+03, -1.071642012355442e+04, 7.044158906737398e+04
268, 1.905404000000000e-01, -1.050452000000000e-03, -7.484351627793852e-04, 2.409390372234501e-02, 1.139463663952041e-01, 3.757404767337500e+00, 2.727523087655307e+02, -1.575896989656012e+02, -6.907545268882831e+04, -3.180674162633764e+03, -1.162108161275566e+04, 6.987360008198764e+04
269, 1.990233000000000e-01, -9.200083000000000e-04, -7.782277862663871e-04, 2.467570058611384e-02, 1.225806937545049e-01, 3.915789091056035e+00, 2.871524076433948e+02, -1.610500921454091e+02, -6.800608770828092e+04, -3.790744162570302e+03, -1.240936027074539e+04, 6.884460208331699e+04
270, 2.069223000000000e-01, -7.961963000000000e-04, -8.057716461797346e-04, 2.521336513113759e-02, 1.310433131792839e-01, 4.065578550188545e+00, 3.008683001979378e+02, -1.649796604648008e+02, -6.647596948748438e+04, -4.405684794380216e+03, -1.306636497152710e+04, 6.734715893161049e+04
271, 2.142143000000000e-01, -6.798753000000000e-04, -8.309705309771229e-04, 2.570557884920496e-02, 1.392437260921644e-01, 4.205721047351122e+00, 3.138036748755444e+02, -1.695043061046528e+02, -6.447508039495380e+04, -5.043604149510357e+03, -1.355696532118221e+04, 6.532431096913045e+04
272, 2.208774000000000e-01, -5.718598000000000e-04, -8.537472826239002e-04, 2.615124135043809e-02, 1.470920482229141e-01, 4.335225958302677e+00, 3.258698150170183e+02, -1.747206447608760e+02, -6.194326333361311e+04, -5.679117325714844e+03, -1.383643786793925e+04, 6.270121352487101e+04
273, 2.268939000000000e-01, -4.727680000000000e-04, -8.740617484475028e-04, 2.654968467128525e-02, 1.545000859835881e-01, 4.453235154654151e+00, 3.369897215864207e+02, -1.806748542890633e+02, -5.881400085976628e+04, -6.278308692796805e+03, -1.379375151114477e+04, 5.933859852126112e+04
274, 2.322460000000000e-01, -3.832931000000000e-04, -8.918836373452163e-04, 2.690039795623930e-02, 1.613790731957596e-01, 4.558952067948941e+00, 3.470878272670375e+02, -1.873325637759839e+02, -5.506033091145112e+04, -6.851518009340669e+03, -1.324140889282356e+04, 5.500390240063408e+04
275, 2.369133000000000e-01, -3.046217000000000e-04, -9.071612557849899e-04, 2.720287714785120e-02, 1.676413662440164e-01, 4.651601619933949e+00, 3.560808974431412e+02, -1.945430213433931e+02, -5.060475523474115e+04, -7.355846036666366e+03, -1.196815092813914e+04, 4.943090827992328e+04
276, 2.408804000000000e-01, -2.375136000000000e-04, -9.198991139099678e-04, 2.745712293488955e-02, 1.731916839605698e-01, 4.730592002729958e+00, 3.638891422909496e+02, -2.020141131353920e+02, -4.523519603978484e+04, -7.729384649397674e+03, -1.000642298772970e+04, 4.251117373219371e+04
277, 2.441551000000000e-01, -1.805256000000000e-04, -9.303040953752300e-04, 2.766475374972030e-02, 1.779239782557120e-01, 4.795888699720475e+00, 3.704742254676180e+02, -2.093400935814889e+02, -3.916294507055458e+04, -8.140195558016228e+03, -7.397176129889183e+03, 3.436981009700385e+04
278, 2.467325000000000e-01, -1.335980000000000e-04, -9.384722689157179e-04, 2.782661375800460e-02, 1.817353924778700e-01, 4.847292215367276e+00, 3.757642618164934e+02, -2.159779676917603e+02, -3.296501431645009e+04, -8.197944337601832e+03, -3.585805833137496e+03, 2.578448698789678e+04
279, 2.485345000000000e-01, -1.044067000000000e-04, -9.438695466602010e-04, 2.793893731051463e-02, 1.845434393449481e-01, 4.883204475339821e+00, 3.795132737565478e+02, -2.211351812424624e+02, -2.681500425696042e+04, -8.894583896835858e+03, -9.975448366921137e+01, 1.792153089754375e+04
280, 2.495362000000000e-01, -9.519618000000000e-05, -9.464034269539964e-04, 2.800112759234920e-02, 1.862662310828915e-01, 4.903142832170746e+00, 3.815974094935636e+02, -2.241797351305609e+02, -1.879061776443960e+04, -2.843311766687962e+02, -4.496820448013252e+03, 2.057591358446536e+04
281, 2.502041000000000e-01, -4.696250000000000e-05, -9.507031391793863e-04, 2.804247671561054e-02, 1.865801532403606e-01, 4.916516146642453e+00, 3.831192552046606e+02, -2.261452915392092e+02, -1.859965686120922e+04, -2.631184692887119e+03, -9.424002396254515e+03, 2.470302386447701e+04
282, -1.990233000000000e-01, -5.894257000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.512940072195679e+06, 1.917356670382534e+06, 1.819695591056366e+06, 5.115993371363386e+06
283, -1.905404000000000e-01, -6.216489000000000e-03, 5.892932848523257e-05, 6.015831568943416e-05, 2.617898889379318e-03, 2.416660447349821e-03, -1.005645707152841e+00, 4.577567065146579e-01, 4.652369634001900e+06, -1.350833209965621e+05, 4.630303726185647e+05, 4.876196704419607e+06
