"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y","Pressure","Temperature","Mach","Pressure_Coefficient"
1429, 2.524396422620859e-01, 1.676626298098838e-02, 1.406058344937440e+00, 3.240066247477092e+02, 2.669607000126990e+01, 3.236574711859257e+05, 4.113938723805148e-01, -4.487853373386500e+00, 1.144290500301419e+05, 2.827069872554441e+02, 6.849978713734629e-01, 2.886761576553055e-01
1430, 2.519835262372697e-01, 1.590279981593175e-02, 1.382703026472054e+00, 3.216486213246250e+02, 3.705132432108108e+01, 3.185110004438077e+05, 3.943277928273900e-01, -4.480510416034362e+00, 1.122412546246487e+05, 2.819857690217880e+02, 6.946073587560233e-01, 2.404800373763863e-01
1431, 2.505684322899610e-01, 1.494823162960346e-02, 1.356929604148426e+00, 3.310005345860422e+02, 4.130632630677911e+01, 3.136530147524846e+05, 3.728562341326268e-01, -4.454543703272529e+00, 1.090613033343406e+05, 2.792009926634308e+02, 7.328351242271938e-01, 1.704271821212804e-01
1432, 2.487901233556585e-01, 1.453108608000701e-02, 1.346868384344595e+00, 3.350714378385088e+02, 3.660420459090017e+01, 3.117686989826965e+05, 3.611946148486485e-01, -4.419423125623175e+00, 1.078368280031411e+05, 2.781285286200566e+02, 7.474865116436986e-01, 1.434525572578758e-01
1433, 2.466382705841975e-01, 1.425467092891948e-02, 1.343861605911460e+00, 3.352432266112693e+02, 3.427711987092958e+01, 3.111331556968365e+05, 3.520341914155705e-01, -4.375144556325335e+00, 1.075522746419372e+05, 2.780152670830687e+02, 7.491473135359010e-01, 1.371839784008592e-01
1434, 2.439425224494758e-01, 1.393084245313580e-02, 1.342610276719545e+00, 3.355484445838351e+02, 3.356608169558818e+01, 3.108893824564231e+05, 3.418575938789248e-01, -4.319389159658969e+00, 1.074157008356601e+05, 2.779210177393138e+02, 7.504892444788475e-01, 1.341753206544550e-01
1435, 2.406264166081335e-01, 1.354296855429121e-02, 1.341304597587783e+00, 3.358709695449890e+02, 3.333921549998686e+01, 3.106370796449094e+05, 3.292345759404564e-01, -4.252047720629563e+00, 1.072682634561075e+05, 2.778097150127902e+02, 7.520352289008863e-01, 1.309273434164182e-01
1436, 2.366534043223024e-01, 1.308043183382528e-02, 1.339364565122017e+00, 3.362319728295481e+02, 3.345767933696288e+01, 3.102531830253404e+05, 3.141418086557720e-01, -4.167917696110521e+00, 1.070526878088845e+05, 2.776529953854045e+02, 7.541649961468223e-01, 1.261783116757531e-01
1437, 2.320039117022390e-01, 1.253413293555964e-02, 1.336649098627810e+00, 3.367255116764261e+02, 3.371219302859089e+01, 3.097131739950683e+05, 3.000613235784618e-01, -4.089518288789553e+00, 1.067497951806782e+05, 2.774298791960086e+02, 7.571562743484740e-01, 1.195057272540218e-01
1438, 2.266822023348156e-01, 1.190659413964820e-02, 1.333511914732773e+00, 3.373252624761189e+02, 3.392010493478752e+01, 3.090895340601769e+05, 1.841773696038909e-01, -3.973153896472907e+00, 1.063972865507821e+05, 2.771642704005101e+02, 7.606866348207656e-01, 1.117401252771771e-01
1439, 2.207017269893526e-01, 1.120317725920894e-02, 1.330158547794399e+00, 3.379523828641218e+02, 3.404016116776424e+01, 3.084213085323576e+05, 8.764925798556360e-02, -3.229290632000630e+00, 1.060216370816607e+05, 2.768819777640643e+02, 7.644243237727125e-01, 1.034647413216984e-01
1440, 2.140779249239107e-01, 1.042775471373260e-02, 1.326735357713278e+00, 3.385759676099985e+02, 3.411264259041390e+01, 3.077349557679539e+05, 3.022719949045368e-01, -3.064791074115351e+00, 1.056379979536578e+05, 2.765918956303590e+02, 7.682155174318470e-01, 9.501334887864910e-02
1441, 2.068278460824112e-01, 9.584303242137937e-03, 1.323186928730746e+00, 3.391915228563897e+02, 3.412556413681858e+01, 3.070201303991372e+05, 3.449441673925472e-01, -3.648280894034559e+00, 1.052420619307805e+05, 2.762941810825797e+02, 7.720805795192359e-01, 8.629106153247378e-02
1442, 1.989721933277872e-01, 8.678014105023106e-03, 1.319520488307816e+00, 3.398044737058710e+02, 3.406172387287552e+01, 3.062765903984936e+05, 1.978779561846893e-01, -3.462617215754365e+00, 1.048334144084443e+05, 2.759860845965616e+02, 7.760293087719400e-01, 7.728874573605708e-02
1443, 1.905334580819398e-01, 7.714548061697215e-03, 1.315862139206102e+00, 3.404216874235915e+02, 3.393934434823483e+01, 3.055341973316987e+05, 1.979926584792660e-01, -3.314530290306706e+00, 1.044247630765357e+05, 2.756745659681350e+02, 7.799988734833455e-01, 6.828634601652439e-02
1444, 1.815364355589938e-01, 6.699770706917795e-03, 1.312151266519354e+00, 3.410015084637852e+02, 3.375457246206831e+01, 3.047739537890819e+05, 1.674468989467493e-01, -3.164211584473756e+00, 1.040120413565398e+05, 2.753615567281698e+02, 7.839274051519388e-01, 5.919427753118983e-02
1445, 1.720067271936664e-01, 5.639696747602209e-03, 1.308415150800076e+00, 3.415729241791157e+02, 3.351260514208046e+01, 3.040053415302169e+05, 1.454576235690294e-01, -3.004553315673064e+00, 1.035963595980173e+05, 2.750442196810672e+02, 7.878701937991939e-01, 5.003700076700927e-02
1446, 1.619723386352402e-01, 4.540621936180600e-03, 1.304646553269099e+00, 3.421252175045072e+02, 3.321620291996428e+01, 3.032254184844469e+05, 1.222073328897756e-01, -2.842782188865057e+00, 1.031775252696929e+05, 2.747235108738300e+02, 7.918069947341679e-01, 4.081027434909061e-02
1447, 1.514620904788399e-01, 3.408935241538619e-03, 1.300841636949636e+00, 3.426584613216174e+02, 3.286689487072477e+01, 3.024334315620383e+05, 9.979422545306051e-02, -2.677944031645329e+00, 1.027551590424760e+05, 2.743991733824230e+02, 7.957415967772116e-01, 3.150574183312135e-02
1448, 1.405069183720372e-01, 2.251159320774484e-03, 1.296997876147010e+00, 3.431738600874842e+02, 3.246617417084494e+01, 3.016289884933305e+05, 7.796946150341276e-02, -2.511921455595271e+00, 1.023289207194644e+05, 2.740707705741750e+02, 7.996799787242710e-01, 2.211590883878713e-02
1449, 1.291385783600930e-01, 1.073833399830849e-03, 1.293112129364559e+00, 3.436715704602341e+02, 3.201412792320907e+01, 3.008115281894256e+05, 5.701061392644607e-02, -2.345674312537847e+00, 1.018985134882828e+05, 2.737381042727677e+02, 8.036255683191088e-01, 1.263423672682490e-02
1450, 1.173902458650757e-01, -1.164131562331160e-04, 1.289184045293491e+00, 3.441520523465154e+02, 3.150994393264107e+01, 2.999811673473103e+05, 3.710855364240957e-02, -2.180392749182793e+00, 1.014639236891095e+05, 2.734011411193909e+02, 8.075804477043564e-01, 3.060424577683532e-03
1451, 1.052962232625632e-01, -1.312941858347648e-03, 1.285216517495169e+00, 3.446155654894667e+02, 3.095175686433447e+01, 2.991387471845482e+05, 1.845873477349018e-02, -2.017155254799763e+00, 1.010255018887293e+05, 2.730601411841940e+02, 8.115436208118376e-01, -6.597804784610025e-03
1452, 9.289180770617282e-02, -2.509047522518754e-03, 1.281216058665890e+00, 3.450620648739452e+02, 3.033692203399057e+01, 2.982858964728662e+05, 1.238573861105219e-03, -1.857013247966206e+00, 1.005840036826510e+05, 2.727156978648325e+02, 8.155104460454055e-01, -1.632380594068317e-02
1453, 8.021320807554375e-02, -3.698082249735370e-03, 1.277193994203106e+00, 3.454912560470137e+02, 2.966183335073983e+01, 2.974252803174992e+05, -1.440009832052574e-02, -1.700950689435038e+00, 1.001407043927900e+05, 2.723688056642237e+02, 8.194717626957502e-01, -2.608948413895299e-02
1454, 6.729759519931758e-02, -4.873296848664293e-03, 1.273166417699049e+00, 3.459023865881486e+02, 2.892218431946422e+01, 2.965605643548688e+05, -2.831839304221834e-02, -1.549875930599578e+00, 9.969740641679839e+04, 2.720209030022593e+02, 8.234132899817046e-01, -3.585513339328916e-02
1455, 5.418261013673725e-02, -6.028033918137096e-03, 1.269155223066767e+00, 3.462944081375216e+02, 2.811281473392819e+01, 2.956966328191562e+05, -4.036720185352012e-02, -1.404631622086832e+00, 9.925652797453917e+04, 2.716739080553199e+02, 8.273151208509016e-01, -4.556748143925190e-02
1456, 4.090672734050733e-02, -7.155587985457726e-03, 1.265188449969687e+00, 3.466657637547243e+02, 2.722777908121603e+01, 2.948396370457396e+05, -5.039532788766906e-02, -1.266069129465121e+00, 9.882115238543077e+04, 2.713302954274945e+02, 8.311507442231376e-01, -5.515860417700348e-02
1457, 2.750871845855807e-02, -8.249326441809719e-03, 1.261300413166394e+00, 3.470142374255526e+02, 2.626062667202777e+01, 2.939970047529980e+05, -5.836853427336605e-02, -1.135066830551993e+00, 9.839504992823150e+04, 2.709931446714220e+02, 8.348864318970463e-01, -6.454544411037018e-02
1458, 1.402784333803002e-02, -9.302652128472300e-03, 1.257536694906083e+00, 3.473371585871276e+02, 2.520409581997084e+01, 2.931784982506635e+05, -6.451695233118858e-02, -1.012337713744944e+00, 9.798315925562172e+04, 2.706664107015337e+02, 8.384777958761819e-01, -7.361920500639467e-02
1459, 5.035189330369061e-04, -1.030904052968093e-02, 1.253956716633508e+00, 3.476308510052769e+02, 2.405095960335044e+01, 2.923966985471423e+05, -6.928382683456566e-02, -8.980998963535839e-01, 9.759187742038186e+04, 2.703551948910915e+02, 8.418662595654023e-01, -8.223896275285807e-02
1460, -1.302462065861022e-02, -1.126209705825256e-02, 1.250628800670836e+00, 3.478911007837746e+02, 2.279502698631976e+01, 2.916659803675019e+05, -7.307337979107260e-02, -7.920160240218455e-01, 9.722851718447704e+04, 2.700653264051069e+02, 8.449841160015963e-01, -9.024362058798953e-02
1461, -2.651685016525767e-02, -1.215563926460043e-02, 1.247605901943095e+00, 3.481134744546456e+02, 2.143287013235462e+01, 2.909974071816345e+05, -7.606928920069880e-02, -6.934594816238395e-01, 9.689883725934230e+04, 2.698017345302339e+02, 8.477746103641313e-01, -9.750631676398659e-02
1462, -3.993362846843283e-02, -1.298394303314743e-02, 1.244911335432844e+00, 3.482956891422253e+02, 1.996062589091597e+01, 2.903959030534680e+05, -7.823615447979754e-02, -6.018209737208752e-01, 9.660543239875777e+04, 2.695669963459492e+02, 8.502098255581870e-01, -1.039698900559161e-01
1463, -5.323584911955431e-02, -1.374169578872755e-02, 1.242560195298322e+00, 3.484379824955889e+02, 1.836662565422387e+01, 2.898648051876267e+05, -7.940819966807974e-02, -5.167033459574623e-01, 9.634987175182445e+04, 2.693626003728926e+02, 8.522748774365917e-01, -1.095997728352796e-01
1464, -6.638537202190127e-02, -1.442360224694757e-02, 1.240600839179746e+00, 3.485394198135288e+02, 1.662787737205614e+01, 2.894143439483104e+05, -7.942011057353929e-02, -4.379431111206843e-01, 9.613714962022625e+04, 2.691923805879134e+02, 8.539253232248125e-01, -1.142859429473263e-01
1465, -7.934462388808791e-02, -1.502392522575102e-02, 1.239129395638656e+00, 3.485925507953099e+02, 1.471617051236197e+01, 2.890643212352227e+05, -7.812885156269826e-02, -3.656405550332253e-01, 9.597752507433441e+04, 2.690645482546506e+02, 8.550620542055237e-01, -1.178023978196396e-01
1466, -9.207676081920863e-02, -1.553679168927899e-02, 1.238283141184898e+00, 3.485837724968602e+02, 1.260365527111244e+01, 2.888427841643320e+05, -7.583456914011900e-02, -2.996908792259529e-01, 9.588579248923482e+04, 2.689910895402215e+02, 8.555388392661228e-01, -1.198232242158625e-01
1467, -1.045453205754919e-01, -1.595619039828625e-02, 1.238224877876767e+00, 3.484945150212684e+02, 1.026453680175270e+01, 2.887828267232149e+05, -7.124155774625550e-02, -2.402660490334066e-01, 9.587957463861175e+04, 2.689863026890946e+02, 8.551797691812202e-01, -1.199602005874891e-01
1468, -1.167146831119358e-01, -1.627655300577494e-02, 1.239135743603063e+00, 3.483027865504719e+02, 7.672911993629572e+00, 2.889213765666866e+05, -7.014103367191762e-02, -1.896923557713999e-01, 9.597849274578992e+04, 2.690658826326659e+02, 8.537916068563506e-01, -1.177810804653097e-01
1469, -1.285499124141564e-01, -1.649251225327305e-02, 1.241209380307412e+00, 3.479784556319416e+02, 4.803317982590424e+00, 2.892970854674281e+05, -5.643121931030991e-02, -1.211352498278961e-01, 9.620366142576683e+04, 2.692465482634006e+02, 8.511603488051950e-01, -1.128207186526993e-01
1470, -1.400172547692933e-01, -1.659942130056928e-02, 1.244660742064204e+00, 3.474885593562512e+02, 1.624627506829978e+00, 2.899539942690531e+05, -4.098877264137505e-02, -7.521411339189610e-02, 9.657856936147770e+04, 2.695462960422456e+02, 8.470623124104256e-01, -1.045616703350759e-01
1471, -1.510837704498688e-01, -1.659299988290926e-02, 1.249709990917356e+00, 3.467844317882237e+02, -1.895859369146946e+00, 2.909361491492022e+05, -4.418909615962447e-02, -7.470168750076195e-02, 9.712790849381410e+04, 2.699842237223206e+02, 8.412506739279830e-01, -9.245998348194231e-02
1472, -1.617179924734098e-01, -1.646986933391204e-02, 1.256624416985099e+00, 3.457973549931394e+02, -5.792323833974026e+00, 2.922955794733935e+05, -3.805325643710754e-02, -4.238796455825326e-02, 9.788161908010948e+04, 2.705822118907587e+02, 8.334225543979971e-01, -7.585608808048978e-02
1473, -1.718894173112043e-01, -1.622699615872661e-02, 1.265795834254831e+00, 3.444416235690822e+02, -1.011022377867918e+01, 2.941117363347748e+05, -2.811301817964307e-02, -2.339473115857673e-02, 9.888301979010519e+04, 2.713698852479268e+02, 8.231821133743523e-01, -5.379569388404561e-02
1474, -1.815686746516563e-01, -1.586174191865583e-02, 1.277634670969834e+00, 3.425815564570311e+02, -1.486286089109726e+01, 2.964643792563560e+05, -1.917052170993105e-02, -9.660618475268607e-03, 1.001793903020437e+05, 2.723800452855057e+02, 8.100573458626733e-01, -2.523725146179891e-02
1475, -1.907281140172242e-01, -1.537416298010280e-02, 1.292260699934768e+00, 3.400190252429645e+02, -1.992892167465660e+01, 2.993688540733173e+05, -9.913956021162382e-03, -1.807758162343860e-03, 1.017929447817796e+05, 2.736346771039323e+02, 7.936882924161353e-01, 1.030860697938922e-02
1476, -1.993314153833523e-01, -1.476255310645110e-02, 1.311274201688199e+00, 3.366521898347559e+02, -2.545465645468106e+01, 3.031647386569078e+05, -2.074206907384302e-03, 8.777410531822844e-04, 1.038808761725162e+05, 2.751982572442017e+02, 7.731090742944615e-01, 5.630476922993934e-02
1477, -2.072916094699626e-01, -1.404029869906605e-02, 1.332890712641978e+00, 3.320944659040367e+02, -3.065278642553147e+01, 3.074507755747681e+05, -6.388344438026180e-04, 2.888013992879661e-04, 1.062908207549194e+05, 2.770159725560162e+02, 7.488496480663650e-01, 1.093947330663216e-01
1478, -2.146382185838450e-01, -1.325727356934577e-02, 1.355115450847862e+00, 3.266810669826391e+02, -3.535306361637627e+01, 3.118320338148539e+05, -6.236865261459936e-04, 1.299898752143708e-04, 1.087975869643339e+05, 2.788987439118957e+02, 7.232533834271703e-01, 1.646176325370504e-01
1479, -2.213689818602106e-01, -1.241429326251939e-02, 1.379468492924246e+00, 3.203680173795650e+02, -4.047947040786576e+01, 3.166415823464110e+05, -5.745225775992838e-04, 9.468292717979202e-05, 1.115385994903092e+05, 2.808775275980038e+02, 6.957545284947894e-01, 2.250008699532351e-01
1480, -2.274685604776367e-01, -1.151219084627354e-02, 1.406590841164092e+00, 3.122345945346377e+02, -4.591077229844179e+01, 3.219667725541937e+05, -5.781219722987322e-04, 7.012456837235577e-05, 1.146250582953267e+05, 2.830840344972821e+02, 6.642600579959600e-01, 2.929941290253849e-01
1481, -2.329262153629544e-01, -1.055184602464143e-02, 1.438054640246226e+00, 3.015621227432077e+02, -5.147851853505401e+01, 3.281202255523001e+05, -6.123734191369946e-04, 6.559858319913356e-05, 1.182319294820028e+05, 2.856031423839314e+02, 6.270397129954913e-01, 3.724518320204342e-01
1482, -2.377376733793228e-01, -9.531027720623161e-03, 1.475368015987384e+00, 2.870235895156670e+02, -5.648967895446508e+01, 3.353780739213797e+05, -6.794442758682989e-04, 8.090667352007707e-05, 1.225509205148725e+05, 2.885491541851118e+02, 5.814300523416166e-01, 4.675972056605452e-01
1483, -2.419063190950411e-01, -8.441124483087637e-03, 1.520119475595432e+00, 2.668266681311407e+02, -5.907601604484605e+01, 3.440297014919402e+05, -7.864618868560712e-04, 1.325439736265609e-04, 1.277854889615472e+05, 2.920165112662518e+02, 5.240554590408719e-01, 5.829123260007408e-01
1484, -2.454475435300541e-01, -7.259026254157684e-03, 1.572866306746074e+00, 2.390264066644809e+02, -5.492867798778020e+01, 3.541657990160705e+05, -9.395941850439078e-04, 2.590439441702747e-04, 1.340177632745352e+05, 2.959880300913982e+02, 4.514706648289775e-01, 7.202064448410168e-01
1485, -2.483856850495324e-01, -5.929954730312248e-03, 1.629024646074283e+00, 2.043293983029940e+02, -3.600537388381689e+01, 3.649259192621122e+05, -1.117359125561068e-03, 5.416287776337836e-04, 1.406853783017546e+05, 3.000025180698788e+02, 3.662845188064080e-01, 8.670909181416452e-01
1486, -2.507259241254440e-01, -4.343722890779252e-03, 1.667034052672788e+00, 1.721175178266361e+02, 7.923385367854071e+00, 3.721201222108554e+05, -1.190496993787640e-03, 1.076362283849864e-03, 1.452863675940419e+05, 3.027498849028316e+02, 2.958939455339975e-01, 9.684485829289131e-01
1487, -2.523535041733081e-01, -2.361114495255635e-03, 1.657130747899708e+00, 1.604649248235158e+02, 7.376226077420873e+01, 3.700681996367688e+05, -9.048211226291723e-04, 1.766656966506166e-03, 1.442629585116065e+05, 3.024138316883053e+02, 3.052719579697202e-01, 9.459033544730202e-01
1488, -2.536139101306010e-01, -1.464711359285380e-05, 1.593333210683567e+00, 1.884951945689083e+02, 1.321642630445891e+02, 3.579865521202612e+05, -2.426481864111775e-04, 2.910500063911150e-03, 1.365421729550548e+05, 2.976896899481752e+02, 4.171366222032591e-01, 7.758180218148539e-01
1489, -2.529843369679715e-01, 2.529442082570235e-03, 1.505626424908280e+00, 2.172150130097013e+02, 1.858999189047693e+02, 3.415457807486305e+05, 7.546286698704055e-04, 2.591406314271961e-03, 1.257602215575095e+05, 2.901547319953106e+02, 5.552979507949417e-01, 5.382966223764903e-01
1490, -2.512792685238632e-01, 4.691611472322580e-03, 1.342680203235343e+00, 2.668642581131099e+02, 2.044121147570729e+02, 3.096880388661238e+05, 1.303392174246616e-03, 1.787509241083616e-03, 1.070430846123029e+05, 2.769425087466959e+02, 7.493957520835151e-01, 1.259667576993872e-01
1491, -2.488338279592090e-01, 6.405238785083292e-03, 1.154422887993525e+00, 3.070149129726528e+02, 1.783029929821252e+02, 2.715273119837239e+05, 1.371987181078240e-03, 1.059351602815865e-03, 8.677315366040431e+04, 2.611103249104619e+02, 9.480526327100176e-01, -3.205704403174829e-01
1492, -2.458004104971175e-01, 7.808609245032736e-03, 1.005348848136033e+00, 3.223158994218080e+02, 1.370154805522045e+02, 2.403092585944061e+05, 1.225467938446412e-03, 6.155844376172811e-04, 7.172206789434688e+04, 2.478218588559110e+02, 1.102310771262625e+00, -6.521388941536497e-01
1493, -2.421861686154921e-01, 9.031443396978128e-03, 9.090506070796691e-01, 3.238197595823598e+02, 1.023821855839770e+02, 2.196561620898985e+05, 1.057679341254149e-03, 3.891287332489975e-04, 6.248624315530643e+04, 2.387810983244948e+02, 1.204320993238336e+00, -8.555998388471846e-01
1494, -2.379637746934022e-01, 1.014411849728791e-02, 8.549668625029557e-01, 3.222160507105665e+02, 7.900938945259689e+01, 2.079307804815709e+05, 9.279995229933057e-04, 2.808587672286011e-04, 5.742495945080066e+04, 2.333216328513174e+02, 1.265426506347826e+00, -9.670975765129739e-01
1495, -2.331129534847623e-01, 1.117829624061735e-02, 8.258629646996983e-01, 3.208930853268749e+02, 6.350680826274485e+01, 2.015970033708954e+05, 8.423015454700021e-04, 2.347522671792918e-04, 5.472518335599992e+04, 2.301880779699471e+02, 1.300443229104834e+00, -1.026572394434459e+00
1496, -2.276259976513725e-01, 1.214690305399112e-02, 8.092380850164980e-01, 3.200687599086524e+02, 5.244552729371303e+01, 1.979716157711843e+05, 7.967254554658729e-04, 2.247911870377081e-04, 5.319022968663774e+04, 2.283279850975885e+02, 1.321230227272124e+00, -1.060386713399295e+00
1497, -2.215043700493345e-01, 1.305416921087152e-02, 7.985059897701328e-01, 3.194344279832526e+02, 4.393457276833020e+01, 1.956223954141365e+05, 7.919233683719000e-04, 2.457565820307762e-04, 5.220817655667676e+04, 2.271244763961222e+02, 1.334684845751297e+00, -1.082020889361567e+00
1498, -2.147572036166139e-01, 1.390050310204441e-02, 7.908638481529707e-01, 3.190118154660796e+02, 3.709479491996581e+01, 1.939589271484925e+05, 8.453373608659008e-04, 2.910699443208736e-04, 5.149954578782289e+04, 2.262065974895946e+02, 1.344951394222441e+00, -1.097631697247566e+00
1499, -2.073976292623484e-01, 1.468263726772552e-02, 7.854658715024968e-01, 3.185593450123484e+02, 3.136994251720378e+01, 1.927666274230190e+05, 9.225346469625937e-04, 4.842010770949660e-04, 5.101662381316369e+04, 2.256253988233745e+02, 1.351457499790840e+00, -1.108270244854700e+00
1500, -1.994616685419788e-01, 1.539738086037382e-02, 7.850296488227342e-01, 3.187381568183818e+02, 2.733067455959495e+01, 1.926579360450966e+05, 2.387240248636730e-03, 1.101897628862437e-03, 5.099002455998248e+04, 2.256330707497539e+02, 1.351372646962448e+00, -1.108856214092240e+00
1501, -1.910145370986854e-01, 1.608702131099204e-02, 7.887155931321147e-01, 3.196925668403347e+02, 2.471507522982517e+01, 1.934731583367967e+05, 9.348168412914720e-03, -8.136254831122810e-04, 5.131797144399124e+04, 2.260230056750449e+02, 1.346999764940462e+00, -1.101631696010203e+00
1502, -1.820221673607188e-01, 1.676227058785110e-02, 7.929888574218636e-01, 3.206346146910170e+02, 2.252748829372965e+01, 1.944085730128784e+05, 1.823482984627865e-02, -7.789273675089524e-03, 5.170655768673637e+04, 2.265072635052956e+02, 1.341557548063524e+00, -1.093071320918888e+00
1503, -1.724957561644448e-01, 1.741619295253634e-02, 7.973915684353958e-01, 3.215554751598853e+02, 2.064878851282327e+01, 1.953702584053711e+05, 2.767644585931147e-02, -2.044480126268173e-02, 5.210712169587221e+04, 2.270016621701197e+02, 1.335983572895314e+00, -1.084247081177254e+00
1504, -1.624627414646943e-01, 1.804565570930631e-02, 8.013336530806707e-01, 3.223636296802105e+02, 1.890150264809628e+01, 1.962286243969788e+05, 3.755085220923813e-02, -3.907755378495451e-02, 5.246594187151488e+04, 2.274404385279069e+02, 1.331011642196119e+00, -1.076342438768573e+00
1505, -1.519508920408290e-01, 1.864578319422574e-02, 8.046003057546880e-01, 3.230108415166063e+02, 1.721338694218032e+01, 1.969345635771931e+05, 4.778739160306648e-02, -6.389546344487114e-02, 5.276530823819589e+04, 2.278095249521792e+02, 1.326797183551394e+00, -1.069747536256303e+00
1506, -1.409909527269247e-01, 1.921275734617067e-02, 8.073627760395836e-01, 3.235711095121703e+02, 1.557981907301575e+01, 1.975303824699642e+05, 5.835754813906542e-02, -9.509306427328101e-02, 5.301615793157260e+04, 2.281093680754858e+02, 1.323335860831351e+00, -1.064221433603578e+00
1507, -1.296149897386448e-01, 1.974324031373589e-02, 8.096707843583146e-01, 3.239835620622484e+02, 1.401745218786545e+01, 1.980187485689505e+05, 6.921965893240764e-02, -1.328183014742833e-01, 5.323105579543770e+04, 2.283811227070462e+02, 1.320165230931405e+00, -1.059487333116613e+00
1508, -1.178564434737455e-01, 2.023474102194972e-02, 8.121238037353177e-01, 3.244753667491367e+02, 1.253198065017713e+01, 1.985449983528259e+05, 8.033143125626895e-02, -1.771565273715595e-01, 5.345119140346572e+04, 2.286329089607223e+02, 1.317199545673631e+00, -1.054637847549749e+00
1509, -1.057499069882919e-01, 2.068519828490960e-02, 8.135517547194471e-01, 3.244563438328634e+02, 1.106719135032673e+01, 1.988079260766245e+05, 9.165653159847739e-02, -2.281136624624602e-01, 5.361347232813163e+04, 2.289245355297109e+02, 1.313757453074050e+00, -1.051062873882405e+00
1510, -9.333141565836056e-02, 2.109343134333254e-02, 8.140790670725384e-01, 3.251983309949120e+02, 9.561211824528494e+00, 1.989782981421087e+05, 1.031947436706742e-01, -2.856111464467379e-01, 5.358761137769256e+04, 2.286658994075164e+02, 1.316456229831660e+00, -1.051632578652220e+00
1511, -8.063757972637235e-02, 2.145876833399684e-02, 8.086609223683696e-01, 3.237229713966590e+02, 8.062633057096640e+00, 1.977084864997665e+05, 1.150174194028654e-01, -3.495741537458876e-01, 5.314877469652815e+04, 2.283128692984900e+02, 1.320122702169060e+00, -1.061299947646185e+00
1512, -6.770638370169881e-02, 2.178140845859199e-02, 8.217234837995874e-01, 3.279988361913353e+02, 7.323713183888951e+00, 2.007806911104918e+05, 1.271943475595562e-01, -4.200616641688278e-01, 5.411444336780331e+04, 2.287657948191205e+02, 1.314913159804657e+00, -1.040026713726091e+00
1513, -5.457634024964656e-02, 2.206217946719433e-02, 8.638043844771066e-01, 3.278371456475921e+02, 8.857755314037657e+00, 2.091546609246452e+05, 1.397559063849373e-01, -4.970265053755934e-01, 5.875908410423777e+04, 2.362997193320641e+02, 1.230289715973885e+00, -9.377074278259980e-01
1514, -4.128694873073562e-02, 2.230282302591602e-02, 1.059219471239515e+00, 3.262176110240025e+02, 6.749982503675629e+00, 2.490257755459828e+05, 1.528548990668512e-01, -5.803004398540260e-01, 7.950805664455687e+04, 2.607526765415433e+02, 9.502498037512829e-01, -4.806171653150031e-01
1515, -2.787791209174528e-02, 2.250654061379786e-02, 1.254509872624044e+00, 3.222756714961012e+02, 2.649682782263545e+00, 2.897524547107006e+05, 1.667967782668798e-01, -6.699839928471482e-01, 9.934174524155080e+04, 2.750814432165746e+02, 7.715698484917849e-01, -4.369018448524017e-02
1516, -1.438870039628071e-02, 2.267710592919624e-02, 1.273179308158603e+00, 3.224094160840488e+02, 2.330567054704967e+00, 2.936587369671912e+05, 1.818515718940453e-01, -7.665609105977359e-01, 1.011337818460023e+05, 2.759372095731903e+02, 7.593852120714601e-01, -4.212447437473945e-03
1517, -8.586681063821636e-04, 2.281747037205603e-02, 1.247410361104828e+00, 3.239329922935196e+02, 2.090724880039292e+00, 2.882095700357697e+05, 1.981425876210169e-01, -8.706803504839308e-01, 9.845905921347551e+04, 2.741889364038523e+02, 7.812098238587186e-01, -6.313534917971886e-02
1518, 1.267253594285197e-02, 2.293046645837614e-02, 1.233446599183484e+00, 3.245343033566292e+02, 1.291762316342578e+00, 2.851971803137262e+05, 2.155622702455170e-01, -9.831145673616102e-01, 9.700084332800916e+04, 2.731861957092430e+02, 7.929614966831166e-01, -9.525917027930905e-02
1519, 2.616521312833708e-02, 2.301887323886176e-02, 1.232797668275692e+00, 3.245746027291062e+02, 5.294636152223436e-01, 2.849708345285903e+05, 2.336827213445966e-01, -1.104359331418218e+00, 9.689729676951373e+04, 2.730382232849738e+02, 7.936871725982289e-01, -9.754025304197651e-02
1520, 3.957984835395555e-02, 2.308533459055191e-02, 1.233804612028759e+00, 3.244003725880477e+02, -4.454639321829074e-02, 2.851143357443397e+05, 2.519549291054883e-01, -1.234184821768363e+00, 9.698701970165323e+04, 2.730680047539782e+02, 7.925694511617142e-01, -9.556369837040389e-02
1521, 5.287704315494501e-02, 2.313227480569020e-02, 1.234055250988385e+00, 3.240884378508991e+02, -5.742545400894987e-01, 2.851118181776435e+05, 2.700162912242614e-01, -1.371694496041280e+00, 9.702220818485133e+04, 2.731115975584929e+02, 7.915845731610524e-01, -9.478851237065722e-02
1522, 6.601785972690963e-02, 2.316183274555509e-02, 1.235032850532678e+00, 3.236517297595381e+02, -1.111753338305635e+00, 2.852592957982925e+05, 2.878772943702971e-01, -1.516162877198466e+00, 9.714033501714063e+04, 2.732276706371923e+02, 7.897277950374975e-01, -9.218623292401053e-02
