"PointID","x","y","Displacement_x","Displacement_y","Velocity_x","Velocity_y","Acceleration_x","Acceleration_y","Sxx","Syy","Sxy","Von_Mises_Stress"
94, -1.990233000000000e-01, 5.894257000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.236109457321007e+06, -1.815494691718310e+06, 1.570227036189444e+06, 4.643603897338826e+06
95, -1.905404000000000e-01, 6.216489000000000e-03, -5.559104814067294e-05, 5.232659332453601e-05, 5.370485717371254e-03, -4.192276052442684e-03, 2.327735557282833e+00, -2.321956380381878e+00, -4.443803838728158e+06, 1.291691754141852e+05, 2.510966950546769e+05, 4.600465236162929e+06
96, -1.814989000000000e-01, 6.504574000000000e-03, -1.193519356501587e-04, 1.994622910876794e-04, 1.150222990169905e-02, -1.512539873053838e-02, 4.771420886102208e+00, -6.338406149739397e+00, -4.142211754728761e+06, 1.220826888559940e+05, 1.614017801354503e+05, 4.276494971365146e+06
97, -1.719248000000000e-01, 6.757240000000000e-03, -1.806072011045299e-04, 4.323469310875355e-04, 1.741206383951035e-02, -3.217576690151082e-02, 6.763265388553180e+00, -1.157879207798527e+01, -3.575219328554889e+06, 3.469329858895599e+04, 1.292963158501010e+05, 3.619162793351829e+06
98, -1.618466000000000e-01, 6.973592000000000e-03, -2.399140412221732e-04, 7.508109228698733e-04, 2.310669872961444e-02, -5.542774801120746e-02, 8.292241341984493e+00, -1.796322553960750e+01, -3.104645533293328e+06, 5.216617577510883e+04, 9.177742171009255e+04, 3.162143663253552e+06
99, -1.512935000000000e-01, 7.152941000000000e-03, -2.982012019884665e-04, 1.152934201644432e-03, 2.862460438834149e-02, -8.474323526714875e-02, 9.402912634731814e+00, -2.537014668774080e+01, -2.742219654971766e+06, 4.927061106625935e+04, 6.634686657254185e+04, 2.794642290562609e+06
100, -1.402968000000000e-01, 7.295031000000000e-03, -3.555610920502624e-04, 1.636523117007295e-03, 3.391589056419345e-02, -1.199416253192875e-01, 1.010662563306845e+01, -3.375516699950025e+01, -2.440122224212360e+06, 4.802256558574422e+04, 4.585494718843178e+04, 2.489834371946468e+06
101, -1.288884000000000e-01, 7.399830000000000e-03, -4.122154252707084e-04, 2.199345854072018e-03, 3.892500912479702e-02, -1.608298566025881e-01, 1.041833101672872e+01, -4.318480952735820e+01, -2.191461474938396e+06, 4.635314583253233e+04, 2.893567555730051e+04, 2.238562791215821e+06
102, -1.171021000000000e-01, 7.467748000000000e-03, -4.683582785997734e-04, 2.838991789734458e-03, 4.357197243831587e-02, -2.071898528582921e-01, 1.033902167430981e+01, -5.385025819166467e+01, -1.986540256042625e+06, 4.506430824367466e+04, 1.417986184934041e+04, 2.031802495213841e+06
103, -1.049722000000000e-01, 7.499411000000000e-03, -5.241990330839062e-04, 3.553001288587368e-03, 4.775068093512321e-02, -2.587943790534153e-01, 9.844260232592951e+00, -6.610485992603509e+01, -1.818947106720592e+06, 4.425776550301521e+04, 3.799933089274855e+02, 1.863205027219883e+06
104, -9.253454000000000e-02, 7.495851000000000e-03, -5.799715155274570e-04, 4.338841469126691e-03, 5.133256529249512e-02, -3.153926166512487e-01, 8.886466434550398e+00, -8.045033839460795e+01, -1.683859345553630e+06, 4.165282308687299e+04, -1.283116521872932e+04, 1.725702986996874e+06
105, -7.982535000000000e-02, 7.458289000000000e-03, -6.359153023562497e-04, 5.194099461620818e-03, 5.418190238026808e-02, -3.766317911034872e-01, 7.417169930570727e+00, -9.736627336473265e+01, -1.576616947128035e+06, 3.276651042343716e+04, -2.400827789514299e+04, 1.610099594146366e+06
106, -6.688208000000000e-02, 7.388282000000000e-03, -6.922455956418751e-04, 6.116629212492520e-03, 5.614290135182959e-02, -4.419541819388834e-01, 5.338982182189042e+00, -1.171117812361433e+02, -1.492544565512810e+06, 1.514244625634879e+04, -2.929966284059366e+04, 1.508825373072612e+06
107, -5.374259000000000e-02, 7.287529000000000e-03, -7.491769448795028e-04, 7.104647824687998e-03, 5.702421670176024e-02, -5.107670403107629e-01, 2.475825082181945e+00, -1.400688602783314e+02, -1.421604964344359e+06, 4.919858800623857e+03, -2.872276930348738e+04, 1.427681008122847e+06
108, -4.044550000000000e-02, 7.157976000000000e-03, -8.068945827734706e-04, 8.156002680428646e-03, 5.662277426640840e-02, -5.825960379047166e-01, -1.362481832641489e+00, -1.668223687837006e+02, -1.356738264670646e+06, 5.080961747283709e+03, -2.649829169810575e+04, 1.362850044316395e+06
109, -2.702974000000000e-02, 7.001662000000000e-03, -8.654607482203840e-04, 9.267878539146106e-03, 5.473929030881765e-02, -6.569605354177905e-01, -6.392386772706882e+00, -1.976396834708924e+02, -1.295174147701946e+06, 6.781827129050725e+03, -2.462752681085796e+04, 1.302887339989690e+06
110, -1.353473000000000e-02, 6.820770000000000e-03, -9.248659004525152e-04, 1.043696638992070e-02, 5.117646243095698e-02, -7.330923501455786e-01, -1.287875669326524e+01, -2.321822363928539e+02, -1.235527370293674e+06, 6.782411337582860e+03, -2.286573206803690e+04, 1.243151221834548e+06
111, -9.637083000000000e-13, 6.617531000000000e-03, -9.850905280702948e-04, 1.165957479367934e-02, 4.577684812116534e-02, -8.099153339868088e-01, -2.102572458686991e+01, -2.695538280332478e+02, -1.177001963782639e+06, 6.002605687285115e+03, -2.089244761979507e+04, 1.183742281434985e+06
112, 1.353473000000000e-02, 6.394229000000000e-03, -1.046108359068270e-03, 1.293157256899238e-02, 3.847868488043465e-02, -8.862623282110851e-01, -3.089458770446852e+01, -3.084451319623145e+02, -1.118741956066208e+06, 5.479840262918591e+03, -1.870106836691641e+04, 1.124843796788579e+06
113, 2.702974000000000e-02, 6.153156000000000e-03, -1.107866729282108e-03, 1.424834510838855e-02, 2.928818138496125e-02, -9.613346199101496e-01, -4.243823694163174e+01, -3.478301022916912e+02, -1.059968224937430e+06, 5.278100720418079e+03, -1.638276097975735e+04, 1.065750117877932e+06
114, 4.044550000000000e-02, 5.896584000000000e-03, -1.170278030208933e-03, 1.560478345501279e-02, 1.825025352355630e-02, -1.035189106839867e+00, -5.553654854869799e+01, -3.876712663517101e+02, -1.000053088320571e+06, 5.441328488497566e+03, -1.406616978447481e+04, 1.005887891747302e+06
115, 5.374259000000000e-02, 5.626765000000000e-03, -1.233219757462789e-03, 1.699525262284129e-02, 5.451883092361609e-03, -1.108218171277083e+00, -7.002045644241429e+01, -4.285060344896032e+02, -9.386900393124967e+05, 5.927722072559422e+03, -1.192804583288179e+04, 9.449189532619610e+05
116, 6.688208000000000e-02, 5.345890000000000e-03, -1.296533224094372e-03, 1.841362661329778e-02, -9.069378822162799e-03, -1.180216324704892e+00, -8.578158191399467e+01, -4.704234044300323e+02, -8.760269177772952e+05, 6.198302132389832e+03, -1.002095675599933e+04, 8.824528411999786e+05
117, 7.982535000000000e-02, 5.056110000000000e-03, -1.360027621412560e-03, 1.985330510191370e-02, -2.531121086026966e-02, -1.250765493788788e+00, -1.027797473811443e+02, -5.132089128581495e+02, -8.123164464941367e+05, 6.129069503104140e+03, -8.267725024488274e+03, 8.186125357971938e+05
118, 9.253454000000000e-02, 4.759500000000000e-03, -1.423481718092849e-03, 2.130729739124473e-02, -4.320739018624997e-02, -1.319541939636622e+00, -1.209436489563906e+02, -5.566316711128630e+02, -7.477993540190570e+05, 5.922346761536470e+03, -6.637549671177549e+03, 7.538385971082536e+05
119, 1.049722000000000e-01, 4.458091000000000e-03, -1.486643438097926e-03, 2.276821154805950e-02, -6.263381747292418e-02, -1.386314149434754e+00, -1.401551210107661e+02, -6.004900032826429e+02, -6.827583484466050e+05, 5.661276947670665e+03, -5.135679433540252e+03, 6.884962464973729e+05
120, 1.171021000000000e-01, 4.153842000000000e-03, -1.549232674742098e-03, 2.422838726514592e-02, -8.343782362551211e-02, -1.450881005645237e+00, -1.602721421677663e+02, -6.445677633332540e+02, -6.175657202828310e+05, 5.286652555999723e+03, -3.790946238459510e+03, 6.228985177735562e+05
121, 1.288884000000000e-01, 3.848675000000000e-03, -1.610941864622351e-03, 2.567985186067294e-02, -1.054445790055399e-01, -1.513042346254401e+00, -1.811382402809037e+02, -6.886034960145561e+02, -5.526731163782796e+05, 4.776737302714284e+03, -2.603459460647180e+03, 5.574741710372008e+05
122, 1.402968000000000e-01, 3.544456000000000e-03, -1.671447456318343e-03, 2.711452162841797e-02, -1.284564425514864e-01, -1.572617131082546e+00, -2.025840280755077e+02, -7.323022848579046e+02, -4.885866684759541e+05, 4.126393385367652e+03, -1.593581904111561e+03, 4.927233699977089e+05
123, 1.512935000000000e-01, 3.243024000000000e-03, -1.730409727405706e-03, 2.852414396688263e-02, -1.522510135135846e-01, -1.629449667729876e+00, -2.244249233544480e+02, -7.753468228028985e+02, -4.258519292316644e+05, 3.331911491664734e+03, -7.535483265454241e+02, 4.291864868310158e+05
124, 1.618466000000000e-01, 2.946179000000000e-03, -1.787489008962650e-03, 2.990054944893226e-02, -1.765882655723661e-01, -1.683416784618848e+00, -2.464668595867230e+02, -8.174099535375357e+02, -3.650071838536283e+05, 2.436407929052722e+03, -1.093507394442422e+02, 3.674436568679536e+05
125, 1.719248000000000e-01, 2.655704000000000e-03, -1.842343512232490e-03, 3.123556349189665e-02, -2.012130837952348e-01, -1.734415856993120e+00, -2.685080929748711e+02, -8.581510991160150e+02, -3.066243925648622e+05, 1.450065870522463e+03, 3.336198560189951e+02, 3.080751810014705e+05
126, 1.814989000000000e-01, 2.373364000000000e-03, -1.894649927287521e-03, 3.252128380620398e-02, -2.258632468969828e-01, -1.782367483199410e+00, -2.903457899210217e+02, -8.972243723653137e+02, -2.512912820278760e+05, 3.627268187392692e+02, 5.574746598637794e+02, 2.516564787176318e+05
127, 1.905404000000000e-01, 2.100903000000000e-03, -1.944098097101787e-03, 3.374998038601650e-02, -2.502708191866898e-01, -1.827203627681280e+00, -3.117760418039051e+02, -9.342771538640218e+02, -1.995981412913983e+05, -7.993178816063810e+02, 5.735288487865037e+02, 1.988021326104909e+05
128, 1.990233000000000e-01, 1.840017000000000e-03, -1.990411760989038e-03, 3.491442128910092e-02, -2.741712852995388e-01, -1.868871009803271e+00, -3.326005197427436e+02, -9.689626743446867e+02, -1.521214112900878e+05, -2.014441895526877e+03, 3.812254227525773e+02, 1.501089057721475e+05
129, 2.069223000000000e-01, 1.592393000000000e-03, -2.033344129369038e-03, 3.600771002252417e-02, -2.973030786970039e-01, -1.907316308728587e+00, -3.526244342507437e+02, -1.000940123733195e+03, -1.094277503494917e+05, -3.257912477259292e+03, 9.358985558854329e+00, 1.061698395222417e+05
130, 2.142143000000000e-01, 1.359751000000000e-03, -2.072704775297207e-03, 3.702356654047814e-02, -3.194147871230635e-01, -1.942488785148796e+00, -3.716611441236399e+02, -1.029892503303370e+03, -7.204196762628178e+04, -4.494429996090214e+03, -5.002874281822515e+02, 6.755494793089056e+04
131, 2.208774000000000e-01, 1.143720000000000e-03, -2.108338464080520e-03, 3.795626129812495e-02, -3.402653450371027e-01, -1.974332741022574e+00, -3.895308114456822e+02, -1.055539869176653e+03, -4.043160765372610e+04, -5.683396710001792e+03, -1.066878902412416e+03, 3.481366234912972e+04
132, 2.268939000000000e-01, 9.455361000000000e-04, -2.140116147028522e-03, 3.880109825934747e-02, -3.596358619033926e-01, -2.002803904009275e+00, -4.060693616394887e+02, -1.077674595889096e+03, -1.498073986439578e+04, -6.797683496671077e+03, -1.604364048857775e+03, 8.789672776755064e+03
133, 2.322460000000000e-01, 7.665862000000001e-04, -2.167970703483005e-03, 3.955385568422538e-02, -3.773153241506075e-01, -2.027855946607945e+00, -4.211155499301881e+02, -1.096174593798939e+03, 4.051129781984072e+03, -7.783797793881024e+03, -1.973275877374879e+03, 1.247560745931397e+04
134, 2.369133000000000e-01, 6.092434000000000e-04, -2.191989591779421e-03, 4.021045156569000e-02, -3.930880673829991e-01, -2.049438971533270e+00, -4.345008184768264e+02, -1.111031280864186e+03, 1.655289423230518e+04, -8.577185140865582e+03, -1.957395285894957e+03, 2.543317665025032e+04
135, 2.408804000000000e-01, 4.750271000000000e-04, -2.212229211269711e-03, 4.076803403111896e-02, -4.067652512170137e-01, -2.067539672197757e+00, -4.460760916050980e+02, -1.122406157820625e+03, 2.258129051400476e+04, -9.056742875157795e+03, -1.456739060360522e+03, 3.177189814118264e+04
136, 2.441551000000000e-01, 3.610512000000000e-04, -2.228390165852216e-03, 4.122753409167786e-02, -4.182631201431477e-01, -2.082259979740718e+00, -4.557750428111756e+02, -1.130680778168622e+03, 2.264076677760485e+04, -9.301097882276588e+03, -5.298553845664992e+02, 3.195943843161828e+04
137, 2.467325000000000e-01, 2.671960000000000e-04, -2.240457570953025e-03, 4.158846415208704e-02, -4.274562337256140e-01, -2.093671168216193e+00, -4.634984774839455e+02, -1.136335022317547e+03, 1.808459835041441e+04, -9.166411145672208e+03, 1.412452639705527e+03, 2.739703648925277e+04
138, 2.485345000000000e-01, 2.088133000000000e-04, -2.249866669057794e-03, 4.184023049845509e-02, -4.339150744146121e-01, -2.101579630106194e+00, -4.689185328389023e+02, -1.139812002146309e+03, 8.301014255799828e+03, -9.735876880018608e+03, 3.075415885458662e+03, 1.905681435391266e+04
139, 2.495362000000000e-01, 1.903924000000000e-04, -2.257049283583152e-03, 4.197987153316880e-02, -4.374606608802232e-01, -2.105993899046320e+00, -4.719078732156164e+02, -1.141627021431141e+03, -3.674955104699736e+03, -2.821449255122763e+03, -1.300554162069746e+03, 2.737560364479633e+03
140, 2.502041000000000e-01, 1.235855000000000e-04, -2.254261661438963e-03, 4.207347858027126e-02, -4.400689869488081e-01, -2.108742663159501e+00, -4.739927147311955e+02, -1.142650927397857e+03, -1.092790205750131e+04, -3.081914981652521e+02, 2.661570166703759e+03, 1.187914455561611e+04
141, -1.990233000000000e-01, 2.947129000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.496368348471016e+06, -8.596099953351191e+05, 1.423069904488194e+06, 3.283213322158687e+06
142, -1.905404000000000e-01, 3.108244000000000e-03, -2.652398203464658e-05, 4.734114624244770e-05, 3.206281647158010e-03, -3.672671765989696e-03, 1.651536968672015e+00, -2.015065919149534e+00, -2.183409037166705e+06, -1.071093145561172e+03, 4.389523009168957e+05, 2.352300021645917e+06
143, -1.814989000000000e-01, 3.252287000000000e-03, -5.812561207132092e-05, 1.945125588950834e-04, 6.981473685265693e-03, -1.455197091340004e-02, 3.452206649303052e+00, -5.929089035024502e+00, -2.046925172239372e+06, 9.049096384715990e+04, 4.403055946131185e+05, 2.311714473154833e+06
144, -1.719248000000000e-01, 3.378620000000000e-03, -8.987132233391042e-05, 4.289243046598393e-04, 1.077112822853662e-02, -3.170211218004983e-02, 4.976157905881990e+00, -1.113821195118501e+01, -1.778023641839960e+06, 3.885548165731573e+04, 3.346154352866415e+05, 1.936212722695650e+06
145, -1.618466000000000e-01, 3.486796000000000e-03, -1.215735806800974e-04, 7.486296211359439e-04, 1.448453576470752e-02, -5.501895068936468e-02, 6.116135348889058e+00, -1.744813997283344e+01, -1.536939965478663e+06, 4.494095590641267e+04, 2.711011519398225e+05, 1.672223246990213e+06
146, -1.512935000000000e-01, 3.576470000000000e-03, -1.540596515617177e-04, 1.152020064784429e-03, 1.815463251115324e-02, -8.438275959727465e-02, 6.878513652426975e+00, -2.474823522782367e+01, -1.352698869281298e+06, 4.851102151470385e+04, 2.206056427835082e+05, 1.469032524002190e+06
147, -1.402968000000000e-01, 3.647516000000000e-03, -1.875851047835557e-04, 1.636918980780669e-03, 2.175212602718984e-02, -1.196138621101006e-01, 7.250061356965126e+00, -3.300312368821371e+01, -1.200582710752282e+06, 4.755129938042676e+04, 1.802423434438880e+05, 1.299148843177922e+06
148, -1.288884000000000e-01, 3.699915000000000e-03, -2.223676518137789e-04, 2.201043061673769e-03, 2.522437884538411e-02, -1.605151748205949e-01, 7.209953681727518e+00, -4.228606364342131e+01, -1.074171086346937e+06, 4.690195658108605e+04, 1.466860848217988e+05, 1.158823540277504e+06
149, -1.171021000000000e-01, 3.733874000000000e-03, -2.586249387660137e-04, 2.841967920583856e-03, 2.849828006597574e-02, -2.068686260134287e-01, 6.726874635231813e+00, -5.279833144113798e+01, -9.700402343816934e+05, 4.599138579895745e+04, 1.180385205431246e+05, 1.043097609303634e+06
150, -1.049722000000000e-01, 3.749705000000000e-03, -2.965546595485920e-04, 3.557217960505872e-03, 3.147616066761894e-02, -2.584437847791637e-01, 5.752123938374394e+00, -6.489627320745731e+01, -8.845977319797553e+05, 4.517200729056176e+04, 9.247207893378461e+04, 9.479852897551405e+05
151, -9.253454000000000e-02, 3.747926000000000e-03, -3.363523518857930e-04, 4.344263023542396e-03, 3.404381997167635e-02, -3.149769372819674e-01, 4.232180871687500e+00, -7.906421607647144e+01, -8.152723404500182e+05, 4.253957695099468e+04, 6.936480398812248e+04, 8.689575304722578e+05
152, -7.982535000000000e-02, 3.729145000000000e-03, -3.781947228032854e-04, 5.200710713937902e-03, 3.608100232217295e-02, -3.761013168277739e-01, 2.123695429243439e+00, -9.576507075627282e+01, -7.596716098452772e+05, 3.444359966438144e+04, 5.045086179532297e+04, 8.004999211730954e+05
153, -6.688208000000000e-02, 3.694141000000000e-03, -4.222351784280622e-04, 6.124424449963736e-03, 3.744173355332489e-02, -4.412774409059829e-01, -6.592248479047083e-01, -1.153075641959280e+02, -7.160900670400008e+05, 2.016489969933982e+04, 3.981830264133847e+04, 7.405493669900047e+05
154, -5.374259000000000e-02, 3.643765000000000e-03, -4.686564194648523e-04, 7.113553110323848e-03, 3.793595488931185e-02, -5.099297419285651e-01, -4.271168632883152e+00, -1.380921083577829e+02, -6.798865415782020e+05, 1.176806788034245e+04, 3.737178308107416e+04, 6.956814640824400e+05
155, -4.044550000000000e-02, 3.578988000000000e-03, -5.176540707206731e-04, 8.165924877838727e-03, 3.735895933228554e-02, -5.815712665978974e-01, -8.862574497598661e+00, -1.646570551182857e+02, -6.473775186338633e+05, 1.194878574444202e+04, 3.801623847051981e+04, 6.636957986871270e+05
156, -2.702974000000000e-02, 3.500831000000000e-03, -5.693338609529008e-04, 9.278754971783931e-03, 3.552108946207716e-02, -6.556963477059519e-01, -1.457331065597136e+01, -1.952530208699752e+02, -6.167706176634552e+05, 1.375474436127116e+04, 3.862334975216894e+04, 6.352395490999641e+05
157, -1.353473000000000e-02, 3.410385000000000e-03, -6.237177958913157e-04, 1.044873989557748e-02, 3.224361326786530e-02, -7.315385705523161e-01, -2.157016857445214e+01, -2.295523316762452e+02, -5.870667169773910e+05, 1.412081526584441e+04, 3.913115687893245e+04, 6.062602070723806e+05
158, -9.637083000000000e-13, 3.308766000000000e-03, -6.807986502611189e-04, 1.167217274215074e-02, 2.736741179148922e-02, -8.080398985347041e-01, -2.999320610585758e+01, -2.666613344729502e+02, -5.579016936283065e+05, 1.376388983696634e+04, 3.993580486271503e+04, 5.772183411490163e+05
159, 1.353473000000000e-02, 3.197115000000000e-03, -7.405500623735929e-04, 1.294490649376272e-02, 2.077643181367519e-02, -8.840692915120212e-01, -3.991742865900299e+01, -3.053147062855843e+02, -5.289689613706138e+05, 1.359332710446867e+04, 4.102895504907247e+04, 5.487324826224467e+05
160, 2.702974000000000e-02, 3.076578000000000e-03, -8.029098095498114e-04, 1.426231534186372e-02, 1.238184453429930e-02, -9.588747930963044e-01, -5.138307000265976e+01, -3.445353834401675e+02, -4.999199203103060e+05, 1.368784567969752e+04, 4.221836954864301e+04, 5.205021615657569e+05
161, 4.044550000000000e-02, 2.948292000000000e-03, -8.677694787294747e-04, 1.561927971605599e-02, 2.150130662525340e-03, -1.032486685266226e+00, -6.436758292772384e+01, -3.842552052853282e+02, -4.704229671464737e+05, 1.404856984367613e+04, 4.326151333848719e+04, 4.921370787686521e+05
162, 5.374259000000000e-02, 2.813383000000000e-03, -9.349708351225121e-04, 1.701015497013054e-02, -9.850070196191274e-03, -1.105248254619300e+00, -7.874218898774576e+01, -4.249516017932818e+02, -4.402906814735596e+05, 1.459500783214467e+04, 4.387969362750401e+04, 4.632738934868876e+05
163, 6.688208000000000e-02, 2.672945000000000e-03, -1.004302866034720e-03, 1.842880821320444e-02, -2.355443002226976e-02, -1.177008626227672e+00, -9.437838597071136e+01, -4.667525866482846e+02, -4.095913967899638e+05, 1.488164529217159e+04, 4.395754782464447e+04, 4.334817499012916e+05
164, 7.982535000000000e-02, 2.528055000000000e-03, -1.075502893445081e-03, 1.986863265044214e-02, -3.894478730554307e-02, -1.247373470246337e+00, -1.112093686940685e+02, -5.094705529576407e+02, -3.784613133298920e+05, 1.479282330299230e+04, 4.357539641427678e+04, 4.027953285100520e+05
165, 9.253454000000000e-02, 2.379750000000000e-03, -1.148259509217391e-03, 2.132263223553647e-02, -5.596441755634585e-02, -1.316012886561792e+00, -1.291574914317457e+02, -5.528713273205033e+02, -3.470311763637080e+05, 1.449281272431256e+04, 4.277992908691072e+04, 3.715105436146323e+05
166, 1.049722000000000e-01, 2.229046000000000e-03, -1.222212011750447e-03, 2.278341259747394e-02, -7.450229268237862e-02, -1.382691076453169e+00, -1.481054049410879e+02, -5.967464951333004e+02, -3.154481935863486e+05, 1.405180460297089e+04, 4.156927442613120e+04, 3.398268192948014e+05
167, 1.171021000000000e-01, 2.076921000000000e-03, -1.296954390077269e-03, 2.424331405950849e-02, -9.441512531534024e-02, -1.447208526835903e+00, -1.679114307755153e+02, -6.408778075644203e+02, -2.838949005349656e+05, 1.341667394192968e+04, 3.991957504567872e+04, 3.078448671088098e+05
168, 1.288884000000000e-01, 1.924338000000000e-03, -1.372035226264223e-03, 2.569436733730594e-02, -1.155352509136195e-01, -1.509367354477307e+00, -1.884191251819803e+02, -6.850033461576101e+02, -2.525932569246250e+05, 1.256937632905748e+04, 3.785882951452855e+04, 2.757614656961111e+05
169, 1.402968000000000e-01, 1.772228000000000e-03, -1.446969871208144e-03, 2.712849509577536e-02, -1.376721321714218e-01, -1.568986478917036e+00, -2.094607828235096e+02, -7.288263932974533e+02, -2.217896488726593e+05, 1.150797571892462e+04, 3.540276728617448e+04, 2.438056713166281e+05
170, 1.512935000000000e-01, 1.621512000000000e-03, -1.521241391544708e-03, 2.853745416388836e-02, -1.606105925054528e-01, -1.625908319055354e+00, -2.308556786490405e+02, -7.720264778745995e+02, -1.917554699604860e+05, 1.024117970000023e+04, 3.261262398979691e+04, 2.122662937163146e+05
171, 1.618466000000000e-01, 1.473089000000000e-03, -1.594318396615088e-03, 2.991308744223675e-02, -1.841171108991788e-01, -1.680006768642049e+00, -2.524151210614623e+02, -8.142726083857299e+02, -1.627488779577602e+05, 8.812513682783760e+03, 2.951465425780385e+04, 1.814325504573832e+05
172, 1.719248000000000e-01, 1.327852000000000e-03, -1.665654837615036e-03, 3.124723554125474e-02, -2.079419850168904e-01, -1.731175342590428e+00, -2.739437131079515e+02, -8.552199904039544e+02, -1.350479479745954e+05, 7.245247860931104e+03, 2.616488672389676e+04, 1.516105496665219e+05
173, 1.814989000000000e-01, 1.186682000000000e-03, -1.734712076643247e-03, 3.253201396843505e-02, -2.318273710587273e-01, -1.779329763568336e+00, -2.952458715005217e+02, -8.945181090605165e+02, -1.089349443964178e+05, 5.544124652967241e+03, 2.260643037664167e+04, 1.230839552009507e+05
174, 1.905404000000000e-01, 1.050452000000000e-03, -1.800957640216961e-03, 3.375971255459028e-02, -2.555087876145432e-01, -1.824396219238373e+00, -3.161258345685239e+02, -9.318093502037251e+02, -8.469624052460348e+04, 3.751003975424532e+03, 1.892427975910190e+04, 9.620513768635619e+04
175, 1.990233000000000e-01, 9.200083000000000e-04, -1.863890089318034e-03, 3.492312074669263e-02, -2.787243478732724e-01, -1.866314980862327e+00, -3.363942833045255e+02, -9.667417809133356e+02, -6.260767397586604e+04, 1.901443496847705e+03, 1.518320170885694e+04, 7.129898101400697e+04
176, 2.069223000000000e-01, 7.961963000000000e-04, -1.923036476718133e-03, 3.601536450887410e-02, -3.012145832904658e-01, -1.905025817558165e+00, -3.558663875339666e+02, -9.989693937126626e+02, -4.294493090509307e+04, 3.731655089293599e+01, 1.148390330097064e+04, 4.873390746155896e+04
177, 2.142143000000000e-01, 6.798753000000000e-04, -1.977978814071863e-03, 3.703018696789930e-02, -3.227301215168767e-01, -1.940470741461834e+00, -3.743665776863531e+02, -1.028170016755003e+03, -2.596190909105833e+04, -1.790199096188952e+03, 7.930932764077272e+03, 2.891142234670106e+04
178, 2.208774000000000e-01, 5.718598000000000e-04, -2.028345631338747e-03, 3.796188118035419e-02, -3.430320002587521e-01, -1.972586865176968e+00, -3.917268730317952e+02, -1.054058838983635e+03, -1.188874080869949e+04, -3.523037309118539e+03, 4.667504482548591e+03, 1.253504636694040e+04
179, 2.268939000000000e-01, 4.727680000000000e-04, -2.073827690895497e-03, 3.880577096770641e-02, -3.619030753350763e-01, -2.001323477204659e+00, -4.077948737440198e+02, -1.076424166495665e+03, -9.126569717146035e+02, -5.124642241235102e+03, 1.826876610006053e+03, 5.575906428860378e+03
180, 2.322460000000000e-01, 3.832931000000000e-04, -2.114179199022960e-03, 3.955765368384904e-02, -3.791350565505984e-01, -2.026627912233762e+00, -4.224211645722286e+02, -1.095139969072388e+03, 6.834724264023847e+03, -6.534465344593762e+03, -4.120253227592052e+02, 1.339456196587064e+04
181, 2.369133000000000e-01, 3.046217000000000e-04, -2.149254519571570e-03, 4.021346928336170e-02, -3.945177678697203e-01, -2.048442708769400e+00, -4.354493971844129e+02, -1.110192638241705e+03, 1.128110108558942e+04, -7.671387572427033e+03, -1.810974225076630e+03, 1.929547451885571e+04
182, 2.408804000000000e-01, 2.375136000000000e-04, -2.178953862258064e-03, 4.077038113611079e-02, -4.078659194114320e-01, -2.066748652952372e+00, -4.467381204433237e+02, -1.121739867112673e+03, 1.247452320667601e+04, -8.417442572554974e+03, -2.272799451610338e+03, 2.138075544758696e+04
183, 2.441551000000000e-01, 1.805256000000000e-04, -2.203148467358680e-03, 4.122931108406152e-02, -4.190888031340883e-01, -2.081649414596682e+00, -4.562178445546186e+02, -1.130165606804099e+03, 1.067833808616874e+04, -8.883796397585927e+03, -1.864251752499007e+03, 1.991428743257680e+04
184, 2.467325000000000e-01, 1.335980000000000e-04, -2.221816953727113e-03, 4.158977348283376e-02, -4.280599230848190e-01, -2.093213812266785e+00, -4.637854809403113e+02, -1.135948280716877e+03, 6.608473557371964e+03, -8.854283313262711e+03, -1.017853510084133e+02, 1.546409683981187e+04
185, 2.485345000000000e-01, 1.044067000000000e-04, -2.235322913493292e-03, 4.184125015268855e-02, -4.343828251523822e-01, -2.101219443844123e+00, -4.691203471207035e+02, -1.139506807395397e+03, -4.749885203097371e+02, -9.628951732547317e+03, 1.582848417741769e+03, 9.685901039407199e+03
186, 2.495362000000000e-01, 9.519618000000000e-05, -2.243797371303746e-03, 4.198079827756817e-02, -4.378857077023683e-01, -2.105664291092043e+00, -4.720838829175565e+02, -1.141346774019124e+03, -7.753561221621174e+03, -1.545375842098782e+03, -3.370420232875606e+03, 9.164087291772412e+03
187, 2.502041000000000e-01, 4.696250000000000e-05, -2.243598150026159e-03, 4.207422406583688e-02, -4.404105477269122e-01, -2.108477290444671e+00, -4.741322928227165e+02, -1.142425191888824e+03, -1.507559025852416e+04, -2.414675577273211e+03, 5.585516108286639e+02, 1.271010150131591e+04
188, -1.990233000000000e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.899818795775264e+04, 3.972340197639203e+04, 1.385458568865454e+06, 2.771355226004843e+06
