"PointID","x","y","Adjoint_Temperature","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2209, 1.609018522387000e-02, 8.958623592161833e-04, 1.506304281920536e-17, -4.621236083607027e-17, -1.031619863107826e-18, 0.000000000000000e+00
2210, 1.613996855456062e-02, 8.958623592161834e-04, 1.448871838369914e-17, -4.472865089963402e-17, -9.872231550260668e-19, 0.000000000000000e+00
2211, 1.628931854663249e-02, 8.958623592161834e-04, 1.274951313418338e-17, -4.004406971963786e-17, -8.728766098866548e-19, 0.000000000000000e+00
2212, 1.633910187732310e-02, 8.958623592161836e-04, 1.216479058567879e-17, -3.840431128741864e-17, -8.435835406013845e-19, 0.000000000000000e+00
2213, 1.638888520801373e-02, 8.958623592161836e-04, 1.157781424485123e-17, -3.672399599267959e-17, -8.202572106507844e-19, 0.000000000000000e+00
2214, 1.658801853077621e-02, 8.958623592161836e-04, 9.211252393581145e-18, -2.951118507632680e-17, -8.093676611822520e-19, 0.000000000000000e+00
2215, 1.663780186146684e-02, 8.958623592161816e-04, 8.616189729406933e-18, -2.752593690262058e-17, -8.291703545675433e-19, 0.000000000000000e+00
2216, 1.668758519215745e-02, 8.958623592161834e-04, 8.020296458474232e-18, -2.542976572621688e-17, -8.331934414140543e-19, 0.000000000000000e+00
2217, 1.683693518423036e-02, 8.958623592161712e-04, 6.199837918002477e-18, -2.538051691923755e-17, -2.832368768648136e-18, 0.000000000000000e+00
2218, 1.698543474826470e-02, 1.106214414098564e-03, 4.246869340536052e-18, -5.800636075646179e-17, -3.829020393520506e-17, 0.000000000000000e+00
2219, 1.700005067239681e-02, 1.055405564919355e-03, 4.152217305258746e-18, 1.896012822783245e-17, -3.031184936387514e-17, 0.000000000000000e+00
2220, 1.704248397483166e-02, 1.306730608708800e-03, 3.256158929815352e-18, -6.717522380780596e-17, 1.489475510726187e-17, 0.000000000000000e+00
2221, 9.767685773255434e-03, 9.502963974639478e-04, 5.162971687242152e-17, -8.875469870166398e-18, -1.682116354724316e-18, 0.000000000000000e+00
2222, 9.717835534364370e-03, 9.502874858827101e-04, 5.166003766586166e-17, -8.369246694123674e-18, -1.647908736246327e-18, 0.000000000000000e+00
2223, 1.375036868141078e-02, 9.502978734789629e-04, 3.739364765444772e-17, -6.812890325255061e-17, -2.605216698980831e-18, 0.000000000000000e+00
2224, 1.370058535072016e-02, 9.502978734789644e-04, 3.775033455358084e-17, -6.767253100650802e-17, -2.624947003609870e-18, 0.000000000000000e+00
2225, 9.478673566265708e-03, 9.458589004687401e-04, 5.051913853147638e-17, -6.184382264062129e-18, -1.030357990341005e-18, 0.000000000000000e+00
2226, 9.522348697351399e-03, 9.487492706438116e-04, 5.232395202622591e-17, -6.682430744449404e-18, -1.395191201093823e-18, 0.000000000000000e+00
2227, 1.389971867348264e-02, 9.502978734789661e-04, 3.629167609691978e-17, -6.931967148589620e-17, -2.539299283512710e-18, 0.000000000000000e+00
2228, 1.677235513394525e-02, 1.449702125929600e-03, 6.976116235608990e-18, -2.182258025949475e-17, 8.801759287546332e-19, 0.000000000000000e+00
2229, 1.682213846522792e-02, 1.449702125929602e-03, 6.378401176735576e-18, -1.895782388311250e-17, 7.713682750806500e-19, 0.000000000000000e+00
2230, 1.672257180266318e-02, 1.449702125929598e-03, 7.577487121279847e-18, -2.408603176425527e-17, 8.736731526402876e-19, 0.000000000000000e+00
2231, 1.692029935130931e-02, 1.452026677518942e-03, 5.163606929015831e-18, -9.905234196750535e-18, 1.281117071493053e-17, 0.000000000000000e+00
2232, 1.687192179654016e-02, 1.449702125929984e-03, 5.667001981354146e-18, -2.048199948723758e-17, -7.139189996614704e-18, 0.000000000000000e+00
2233, 1.682213846522813e-02, 1.395266611666821e-03, 6.403860446832495e-18, -5.480058832595789e-18, 6.196073494194594e-18, 0.000000000000000e+00
2234, 1.687192179655043e-02, 1.395266611667203e-03, 6.050616582037417e-18, -1.588083627603342e-17, 2.598381612752420e-17, 0.000000000000000e+00
2235, 1.609018522387000e-02, 9.502978734789642e-04, 1.505007207785746e-17, -4.612165516378962e-17, -8.503627766968455e-19, 0.000000000000000e+00
2236, 1.604040189317937e-02, 9.502978734789646e-04, 1.562114776574212e-17, -4.755976944538950e-17, -8.874063612319260e-19, 0.000000000000000e+00
2237, 1.657322180881701e-02, 1.395266611666815e-03, 9.361477923741387e-18, -3.040420952730897e-17, 6.432440373823771e-19, 0.000000000000000e+00
2238, 1.662300514009906e-02, 1.395266611666817e-03, 8.762526852370906e-18, -2.860872952384943e-17, 7.104623262723121e-19, 0.000000000000000e+00
2239, 1.667278847138112e-02, 1.449702125929598e-03, 8.178007908304035e-18, -2.626478234348308e-17, 8.238499736488692e-19, 0.000000000000000e+00
2240, 1.652343847753493e-02, 1.449702125929600e-03, 9.968882525293892e-18, -3.204128461876824e-17, 7.065009743959165e-19, 0.000000000000000e+00
2241, 1.404906866555452e-02, 9.502978734789639e-04, 3.514188233218406e-17, -7.022463340167466e-17, -2.463554701012246e-18, 0.000000000000000e+00
2242, 1.399928533486389e-02, 9.502978734789648e-04, 3.553045167389877e-17, -6.995614562316931e-17, -2.489870408423061e-18, 0.000000000000000e+00
2243, 1.647365514625289e-02, 1.449702125929600e-03, 1.056179709888059e-17, -3.380816145346989e-17, 6.921379673736862e-19, 0.000000000000000e+00
2244, 9.966835548019425e-03, 9.502978734606083e-04, 5.144931814603321e-17, -1.098865526057603e-17, -1.783198200416155e-18, 0.000000000000000e+00
2245, 9.917052200220346e-03, 9.502978729269006e-04, 5.149896039459435e-17, -1.044706526504552e-17, -1.760760962758724e-18, 0.000000000000000e+00
2246, 1.394950200417327e-02, 9.502978734789663e-04, 3.591371874687349e-17, -6.965421559535006e-17, -2.515123953065596e-18, 0.000000000000000e+00
2247, 1.637408848368877e-02, 1.449702125929598e-03, 1.174115761939891e-17, -3.721331783966548e-17, 6.983747314390971e-19, 0.000000000000000e+00
2248, 1.612517182727848e-02, 1.449702125929600e-03, 1.464723013347544e-17, -4.508854109667261e-17, 8.254272758448686e-19, 0.000000000000000e+00
2249, 1.617495515856052e-02, 1.449702125929596e-03, 1.407127963365825e-17, -4.358607872695900e-17, 7.921795828181688e-19, 0.000000000000000e+00
2250, 1.599061856248876e-02, 9.502978734789641e-04, 1.618920145943029e-17, -4.895912921943124e-17, -9.261691588997239e-19, 0.000000000000000e+00
2251, 1.414863532693575e-02, 9.502978734789618e-04, 3.434887766587769e-17, -7.065806875185461e-17, -2.407807971037498e-18, 0.000000000000000e+00
2252, 1.409885199624514e-02, 9.502978734789618e-04, 3.474802037231169e-17, -7.045887035498205e-17, -2.436194278527529e-18, 0.000000000000000e+00
2253, 1.011618554099538e-02, 9.502978734789640e-04, 5.128542626386231e-17, -1.266820761723202e-17, -1.845779499993720e-18, 0.000000000000000e+00
2254, 1.597582183343230e-02, 1.449702125929600e-03, 1.635761401575885e-17, -4.936784720306747e-17, 9.380345903578738e-19, 0.000000000000000e+00
2255, 1.602560516471435e-02, 1.449702125929599e-03, 1.579049885151531e-17, -4.798014071030378e-17, 8.987921307905106e-19, 0.000000000000000e+00
2256, 1.572690517702201e-02, 1.449702125929602e-03, 1.914410933697381e-17, -5.569938080228801e-17, 1.148797021518241e-18, 0.000000000000000e+00
2257, 1.577668850830405e-02, 1.449702125929596e-03, 1.859366717340574e-17, -5.451595281013836e-17, 1.105340124739945e-18, 0.000000000000000e+00
2258, 1.557755518317583e-02, 1.449702125929598e-03, 2.077343426047473e-17, -5.899325856463930e-17, 1.281060156115277e-18, 0.000000000000000e+00
2259, 1.036510219444850e-02, 9.502978734789633e-04, 5.096051569994302e-17, -1.566174394273748e-17, -1.948396479549900e-18, 0.000000000000000e+00
2260, 1.021575220237665e-02, 9.502978734789652e-04, 5.116339640110693e-17, -1.383560979133707e-17, -1.886476036069758e-18, 0.000000000000000e+00
2261, 1.552777185189378e-02, 1.449702125929599e-03, 2.130892578623588e-17, -6.000446662990066e-17, 1.325486179218408e-18, 0.000000000000000e+00
2262, 1.547798852061171e-02, 1.449702125929599e-03, 2.184047267263583e-17, -6.097177088040348e-17, 1.369959904677912e-18, 0.000000000000000e+00
2263, 1.532863852676555e-02, 1.449702125929595e-03, 2.341067083118299e-17, -6.360799291399660e-17, 1.503064181948914e-18, 0.000000000000000e+00
2264, 1.041488552513912e-02, 9.502978734789631e-04, 5.088745350797428e-17, -1.629105630190046e-17, -1.969461343583564e-18, 0.000000000000000e+00
2265, 1.046466885582974e-02, 9.502978734789645e-04, 5.081161023966727e-17, -1.693086045889923e-17, -1.990765489097429e-18, 0.000000000000000e+00
2266, 1.527885519548347e-02, 1.449702125929596e-03, 2.392567545935142e-17, -6.439763820489224e-17, 1.547145439927134e-18, 0.000000000000000e+00
2267, 1.517928853291936e-02, 1.449702125929599e-03, 2.494267096894253e-17, -6.584279464995539e-17, 1.634580400611131e-18, 0.000000000000000e+00
2268, 1.522907186420142e-02, 1.449702125929599e-03, 2.443636465219433e-17, -6.514258107852475e-17, 1.590999819480926e-18, 0.000000000000000e+00
2269, 1.498015520779114e-02, 1.449702125929600e-03, 2.692279924027511e-17, -6.819733098663257e-17, 1.805278553143889e-18, 0.000000000000000e+00
2270, 1.628931854663249e-02, 9.502978734789643e-04, 1.273755949558952e-17, -3.999549582159615e-17, -7.300288014373882e-19, 0.000000000000000e+00
2271, 1.076336883997347e-02, 9.502978734789669e-04, 5.029588446845482e-17, -2.099327933574813e-17, -2.123072031586190e-18, 0.000000000000000e+00
2272, 1.071358550928285e-02, 9.502978734789629e-04, 5.038927003097948e-17, -2.028948506484148e-17, -2.100580420807268e-18, 0.000000000000000e+00
2273, 1.091271883204533e-02, 9.502978734789637e-04, 4.999710719026396e-17, -2.316819010037344e-17, -2.191141579014010e-18, 0.000000000000000e+00
2274, 1.086293550135472e-02, 9.502978734789626e-04, 5.009984802254669e-17, -2.243271120318429e-17, -2.168381758090902e-18, 0.000000000000000e+00
2275, 1.081315217066411e-02, 9.502978734789655e-04, 5.019942535434089e-17, -2.170771063353613e-17, -2.145682000219672e-18, 0.000000000000000e+00
2276, 1.428318856984230e-02, 1.449702125929599e-03, 3.324381787809857e-17, -7.101524557219176e-17, 2.326121677482037e-18, 0.000000000000000e+00
2277, 1.096250216273596e-02, 9.502978734789644e-04, 4.989115699491137e-17, -2.391403297481985e-17, -2.213930833455284e-18, 0.000000000000000e+00
2278, 1.443253856368848e-02, 1.449702125929600e-03, 3.197259609062096e-17, -7.108830101702753e-17, 2.227396579236931e-18, 0.000000000000000e+00
2279, 1.459668530315133e-02, 9.502978734789644e-04, 3.052204486637897e-17, -7.075612371386987e-17, -2.109934551005183e-18, 0.000000000000000e+00
2280, 1.454690197246072e-02, 9.502978734789628e-04, 3.096780345986290e-17, -7.090364671822754e-17, -2.146487567750221e-18, 0.000000000000000e+00
2281, 1.388492191958585e-02, 1.449702125929599e-03, 3.640302164806987e-17, -6.921404973999551e-17, 2.546276487922734e-18, 0.000000000000000e+00
2282, 1.383513858830378e-02, 1.449702125929596e-03, 3.677408262831339e-17, -6.883845423369813e-17, 2.569031078247737e-18, 0.000000000000000e+00
2283, 1.403427191343199e-02, 1.449702125929598e-03, 3.525796249608792e-17, -7.014837280598777e-17, 2.471489495061126e-18, 0.000000000000000e+00
2284, 1.408405524471407e-02, 1.449702125929595e-03, 3.486567342258023e-17, -7.039288145030364e-17, 2.444438193365039e-18, 0.000000000000000e+00
2285, 1.111185215480783e-02, 9.502978734789660e-04, 4.955358370518195e-17, -2.621224468782911e-17, -2.282158996665480e-18, 0.000000000000000e+00
2286, 1.106206882411720e-02, 9.502978734789644e-04, 4.966944239274508e-17, -2.543623434253192e-17, -2.259471679929035e-18, 0.000000000000000e+00
2287, 1.126120214687968e-02, 9.502978734789625e-04, 4.918542750822772e-17, -2.859731506195260e-17, -2.349495393667448e-18, 0.000000000000000e+00
2288, 1.121141881618908e-02, 9.502978734789618e-04, 4.931162461411854e-17, -2.779303225228215e-17, -2.327203936123143e-18, 0.000000000000000e+00
2289, 1.116163548549846e-02, 9.502978734789652e-04, 4.943432717237621e-17, -2.699792229913018e-17, -2.304747409567245e-18, 0.000000000000000e+00
2290, 1.469625196453260e-02, 9.502978734789652e-04, 2.961545832233959e-17, -7.033612441319337e-17, -2.034563301710781e-18, 0.000000000000000e+00
2291, 1.464646863384196e-02, 9.502978734789686e-04, 3.007125066668492e-17, -7.056710868922912e-17, -2.072615598076448e-18, 0.000000000000000e+00
2292, 1.131098547757032e-02, 9.502978734789670e-04, 4.905568703273941e-17, -2.941048652618289e-17, -2.371588456815099e-18, 0.000000000000000e+00
2293, 1.368578859445762e-02, 1.449702125929596e-03, 3.785535401543874e-17, -6.753135100954424e-17, 2.630592496297972e-18, 0.000000000000000e+00
2294, 1.373557192573966e-02, 1.449702125929600e-03, 3.750024817992428e-17, -6.799621436096194e-17, 2.611199735780938e-18, 0.000000000000000e+00
2295, 1.378535525702172e-02, 1.449702125929597e-03, 3.713982494057204e-17, -6.843221460868962e-17, 2.590675951386057e-18, 0.000000000000000e+00
2296, 1.126120214687968e-02, 1.004733387741744e-03, 4.917351711319320e-17, -2.860751724337836e-17, -1.840124602331297e-18, 0.000000000000000e+00
2297, 1.121141881618908e-02, 1.004733387741743e-03, 4.929988999851039e-17, -2.780402158659989e-17, -1.822731390217461e-18, 0.000000000000000e+00
2298, 1.474603529522322e-02, 9.502978734789616e-04, 2.915470768121453e-17, -7.006272860361493e-17, -1.995811340690011e-18, 0.000000000000000e+00
2299, 1.146033546964216e-02, 9.502978734789663e-04, 4.864471357691625e-17, -3.190012030907527e-17, -2.436343077743942e-18, 0.000000000000000e+00
2300, 1.328752194420114e-02, 1.449702125929599e-03, 4.050563225997482e-17, -6.288463198120295e-17, 2.744298870855326e-18, 0.000000000000000e+00
2301, 1.333730527548319e-02, 1.449702125929600e-03, 4.019276786891705e-17, -6.354685088580722e-17, 2.734139968817232e-18, 0.000000000000000e+00
2302, 1.293903862522672e-02, 1.449702125929600e-03, 4.255092815772474e-17, -5.773257254487611e-17, 2.783369256768981e-18, 0.000000000000000e+00
2303, 1.298882195650877e-02, 1.449702125929598e-03, 4.227408129461777e-17, -5.851719625156670e-17, 2.781168000663397e-18, 0.000000000000000e+00
2304, 1.653823520008559e-02, 9.502978734789627e-04, 9.791534211709243e-18, -3.150406902764449e-17, -7.137130252295938e-19, 0.000000000000000e+00
2305, 1.175903545378591e-02, 9.502978734789632e-04, 4.772042333999104e-17, -3.706989704302712e-17, -2.555995392011526e-18, 0.000000000000000e+00
2306, 1.170925212309529e-02, 9.502978734789628e-04, 4.788427888595859e-17, -3.619359073682571e-17, -2.537185950182913e-18, 0.000000000000000e+00
2307, 1.489538528729508e-02, 9.502978734789633e-04, 2.774314027901550e-17, -6.898419250281093e-17, -1.875709961224258e-18, 0.000000000000000e+00
2308, 1.484560195660445e-02, 9.502978734789655e-04, 2.821850284173883e-17, -6.938711342298566e-17, -1.916348397688316e-18, 0.000000000000000e+00
2309, 1.264033863753437e-02, 1.449702125929594e-03, 4.410733711203513e-17, -5.277042571083744e-17, 2.774006150565377e-18, 0.000000000000000e+00
2310, 1.165946879240467e-02, 9.502978734789639e-04, 4.804414544984241e-17, -3.532250577414973e-17, -2.517879950328068e-18, 0.000000000000000e+00
2311, 1.160968546171404e-02, 9.502978734789660e-04, 4.820007254993481e-17, -3.445714731476313e-17, -2.498109838131941e-18, 0.000000000000000e+00
2312, 1.155990213102342e-02, 9.502978734789634e-04, 4.835210981188579e-17, -3.359799645345488e-17, -2.477908328830096e-18, 0.000000000000000e+00
2313, 1.151011880033281e-02, 9.502978734789661e-04, 4.850030692131478e-17, -3.274550999176470e-17, -2.457308365575790e-18, 0.000000000000000e+00
2314, 1.180881878447653e-02, 9.502978734789633e-04, 4.755252944883949e-17, -3.795089565696296e-17, -2.574276140144985e-18, 0.000000000000000e+00
2315, 1.494516861798569e-02, 9.502978734789626e-04, 2.726300268503340e-17, -6.853745868073564e-17, -1.834516915898836e-18, 0.000000000000000e+00
2316, 1.249098864368819e-02, 1.449702125929601e-03, 4.481982216527526e-17, -5.016674914368239e-17, 2.755566641012199e-18, 0.000000000000000e+00
2317, 1.254077197497023e-02, 1.449702125929599e-03, 4.458709520299958e-17, -5.104136611634693e-17, 2.762681163880232e-18, 0.000000000000000e+00
2318, 1.658801853077621e-02, 9.502978734789644e-04, 9.196301253987253e-18, -2.966039471233647e-17, -7.464917240512714e-19, 0.000000000000000e+00
2319, 1.229185531855996e-02, 1.449702125929594e-03, 4.570400306806424e-17, -4.662058867516044e-17, 2.717950946893753e-18, 0.000000000000000e+00
2320, 1.234163864984203e-02, 1.449702125929599e-03, 4.548988241608075e-17, -4.751265476207205e-17, 2.728680982862892e-18, 0.000000000000000e+00
2321, 1.239142198112407e-02, 1.449702125929600e-03, 4.527117396746147e-17, -4.840157108045781e-17, 2.738543223706307e-18, 0.000000000000000e+00
2322, 1.509451861005755e-02, 9.502978734789642e-04, 2.579446925589013e-17, -6.693204068961285e-17, -1.708002813619292e-18, 0.000000000000000e+00
2323, 1.219228865599584e-02, 1.449702125929602e-03, 4.611865722833863e-17, -4.483010528606578e-17, 2.693990100219376e-18, 0.000000000000000e+00
2324, 1.224207198727788e-02, 1.449702125929597e-03, 4.591357980052450e-17, -4.572615197960380e-17, 2.706378572655844e-18, 0.000000000000000e+00
2325, 1.194337199958556e-02, 1.449702125929600e-03, 4.707816157721434e-17, -4.035096677381791e-17, 2.620774482978962e-18, 0.000000000000000e+00
2326, 1.199315533086760e-02, 1.449702125929600e-03, 4.689488917403108e-17, -4.124434654813503e-17, 2.636825216335215e-18, 0.000000000000000e+00
2327, 1.205773543792964e-02, 9.502978734789623e-04, 4.665077408258078e-17, -4.240612446418894e-17, -2.656651704709522e-18, 0.000000000000000e+00
2328, 1.200795210723903e-02, 9.502978734789645e-04, 4.683959131533734e-17, -4.151041390575805e-17, -2.641482687371730e-18, 0.000000000000000e+00
2329, 1.220708543000150e-02, 9.502978734789635e-04, 4.605816409089514e-17, -4.509669623011547e-17, -2.697768117536717e-18, 0.000000000000000e+00
2330, 1.514430194074818e-02, 9.502978734789660e-04, 2.529577288072768e-17, -6.630791947797807e-17, -1.664989132125209e-18, 0.000000000000000e+00
2331, 1.225686876069213e-02, 9.502978734789663e-04, 4.585175352813336e-17, -4.599234279421727e-17, -2.709916176073689e-18, 0.000000000000000e+00
2332, 1.668758519215744e-02, 9.502978734789642e-04, 7.994446184907055e-18, -2.562635471239401e-17, -9.165943513490576e-19, 0.000000000000000e+00
2333, 1.663780186146684e-02, 9.502978734789625e-04, 8.599474894974054e-18, -2.768314432647570e-17, -8.252923044501727e-19, 0.000000000000000e+00
2334, 1.230665209138275e-02, 9.502978734789616e-04, 4.564083030966859e-17, -4.688615514021903e-17, -2.721240310264217e-18, 0.000000000000000e+00
2335, 1.124640536163672e-02, 1.449702125929597e-03, 4.922330268639369e-17, -2.835717003453786e-17, 2.342820953038972e-18, 0.000000000000000e+00
2336, 1.534343526351067e-02, 9.502978734789670e-04, 2.325670784823833e-17, -6.336443006713680e-17, -1.489880485634579e-18, 0.000000000000000e+00
2337, 1.529365193282004e-02, 9.502978734789631e-04, 2.377298445643308e-17, -6.416736038438457e-17, -1.534024131519228e-18, 0.000000000000000e+00
2338, 1.255556874483584e-02, 9.502978734789643e-04, 4.451699776779792e-17, -5.130025862087639e-17, -2.764620078594965e-18, 0.000000000000000e+00
2339, 1.250578541414523e-02, 9.502978734789618e-04, 4.475113445900414e-17, -5.042746697151719e-17, -2.757789374424697e-18, 0.000000000000000e+00
2340, 1.260535207552648e-02, 9.502978734789678e-04, 4.427809432338493e-17, -5.216635788073315e-17, -2.770483434403529e-18, 0.000000000000000e+00
2341, 1.524386860212943e-02, 9.502978734789635e-04, 2.428496583475050e-17, -6.492560468485091e-17, -1.577954788163130e-18, 0.000000000000000e+00
2342, 1.529365193282004e-02, 1.004733387741744e-03, 2.375802655421420e-17, -6.406064460037488e-17, -1.199037975630938e-18, 0.000000000000000e+00
2343, 1.524386860212943e-02, 1.004733387741745e-03, 2.426977316218735e-17, -6.481837470683999e-17, -1.233394120369212e-18, 0.000000000000000e+00
2344, 1.519408527143881e-02, 9.502978734789643e-04, 2.479258390814729e-17, -6.563912312760884e-17, -1.621625030646376e-18, 0.000000000000000e+00
2345, 1.270491873690773e-02, 9.502978734789633e-04, 4.378583173703294e-17, -5.387500451393973e-17, -2.779226383988970e-18, 0.000000000000000e+00
2346, 1.265513540621711e-02, 9.502978734789655e-04, 4.403438500226864e-17, -5.302489949161240e-17, -2.775358758748335e-18, 0.000000000000000e+00
2347, 1.064900538625202e-02, 1.449702125929600e-03, 5.050589303700129e-17, -1.939203862348428e-17, 2.071266525406400e-18, 0.000000000000000e+00
2348, 1.069878871753406e-02, 1.449702125929599e-03, 5.041643065660255e-17, -2.008201401739619e-17, 2.093612951128786e-18, 0.000000000000000e+00
2349, 1.673736852284808e-02, 9.502978734789660e-04, 7.378479602367450e-18, -2.316777655876526e-17, -8.996265922811193e-19, 0.000000000000000e+00
2350, 1.275470206759834e-02, 9.502978734789635e-04, 4.353239756627688e-17, -5.471578116015705e-17, -2.782067690402639e-18, 0.000000000000000e+00
2351, 1.549278525558252e-02, 9.502978734789644e-04, 2.168282109885103e-17, -6.068858278881127e-17, -1.356679520809838e-18, 0.000000000000000e+00
2352, 1.044987206112379e-02, 1.449702125929598e-03, 5.083442456782598e-17, -1.673893930958237e-17, 1.983765120599672e-18, 0.000000000000000e+00
2353, 1.554256858627316e-02, 9.502978734789659e-04, 2.115008907875934e-17, -5.970819100078307e-17, -1.312207201768830e-18, 0.000000000000000e+00
2354, 1.295383539036084e-02, 9.502978734789633e-04, 4.246915408172279e-17, -5.796737383602809e-17, -2.782835897650050e-18, 0.000000000000000e+00
2355, 1.290405205967021e-02, 9.502978734789670e-04, 4.274245763755880e-17, -5.717305110340114e-17, -2.784263937541858e-18, 0.000000000000000e+00
2356, 1.005160541086572e-02, 1.449702125929612e-03, 5.135900203983433e-17, -1.192956482914560e-17, 1.817084998305754e-18, 0.000000000000000e+00
2357, 1.010138874214936e-02, 1.449702125929601e-03, 5.130261655111389e-17, -1.249624256068982e-17, 1.837956319229072e-18, 0.000000000000000e+00
2358, 1.000182207951598e-02, 1.449702125930575e-03, 5.141286408490043e-17, -1.137211080074947e-17, 1.795882089722615e-18, 0.000000000000000e+00
2359, 1.300361872105145e-02, 9.502978734789610e-04, 4.219080312901716e-17, -5.874775088378457e-17, -2.780305295226818e-18, 0.000000000000000e+00
2360, 9.952038746401323e-03, 1.449702125971866e-03, 5.146423203937148e-17, -1.082375973929228e-17, 1.773752274649795e-18, 0.000000000000000e+00
2361, 9.852471635328265e-03, 1.449702147461435e-03, 5.155943036520773e-17, -9.753154480809732e-18, 1.725673903050519e-18, 0.000000000000000e+00
2362, 9.902255381859872e-03, 1.449702127091329e-03, 5.151312052751629e-17, -1.028416161532216e-17, 1.750562058377103e-18, 0.000000000000000e+00
2363, 1.310318538243269e-02, 9.502978734789653e-04, 4.161884329538773e-17, -6.026287000980253e-17, -2.771890966276806e-18, 0.000000000000000e+00
2364, 1.305340205174207e-02, 9.502978734789632e-04, 4.190737548376437e-17, -5.951323420319237e-17, -2.776660457490640e-18, 0.000000000000000e+00
2365, 9.752879102121598e-03, 1.449704655588222e-03, 5.163987747379313e-17, -8.715291212970723e-18, 1.668690372025690e-18, 0.000000000000000e+00
2366, 9.802684686795383e-03, 1.449702403161501e-03, 5.160249766034924e-17, -9.230405371526482e-18, 1.698611302941556e-18, 0.000000000000000e+00
2367, 9.702997512132100e-03, 1.449718833366697e-03, 5.166628288442372e-17, -8.206340866787422e-18, 1.634298726349449e-18, 0.000000000000000e+00
2368, 9.752870135148459e-03, 1.395269142063990e-03, 5.163067069255243e-17, -8.750211864199162e-18, 1.299307708125831e-18, 0.000000000000000e+00
2369, 9.802683316101891e-03, 1.395266888915977e-03, 5.159460864933666e-17, -9.259471044954938e-18, 1.324811080524401e-18, 0.000000000000000e+00
2370, 9.702954212164831e-03, 1.395283336325095e-03, 5.165273618249918e-17, -8.252285038073416e-18, 1.268783463668923e-18, 0.000000000000000e+00
2371, 1.335210203588581e-02, 9.502978734789612e-04, 4.009874638347920e-17, -6.373969938456793e-17, -2.730899786595161e-18, 0.000000000000000e+00
2372, 1.330231870519519e-02, 9.502978734789637e-04, 4.041316525737986e-17, -6.308372705967144e-17, -2.741403311268761e-18, 0.000000000000000e+00
2373, 1.325253537450456e-02, 9.502978734789652e-04, 4.072236361202206e-17, -6.240709307065899e-17, -2.750749699099025e-18, 0.000000000000000e+00
2374, 1.320275204381394e-02, 9.502978734789644e-04, 4.102636139019531e-17, -6.171076235230334e-17, -2.758942764636937e-18, 0.000000000000000e+00
2375, 1.315296871312332e-02, 9.502978734789653e-04, 4.132518020480658e-17, -6.099570000227217e-17, -2.765987682068482e-18, 0.000000000000000e+00
2376, 9.513892412752830e-03, 1.462886728873183e-03, 4.890990379138663e-17, -5.993904244611479e-18, 1.325530596031655e-18, 0.000000000000000e+00
2377, 9.466961920476994e-03, 1.465311155748132e-03, 4.636018482149379e-17, -4.927882520280677e-18, 3.961945942814027e-19, 0.000000000000000e+00
2378, 9.418166616630129e-03, 1.460700277689716e-03, 4.208618678656382e-17, -5.528000584907503e-18, 1.809706408667319e-18, 0.000000000000000e+00
2379, 1.564213524765441e-02, 9.502978734789644e-04, 2.007294166927717e-17, -5.761625178655560e-17, -1.223534854750002e-18, 0.000000000000000e+00
2380, 9.364899269342957e-03, 1.431479527698115e-03, 4.407469427522060e-17, -5.517011919812017e-18, 1.219649007839889e-18, 0.000000000000000e+00
2381, 9.313689539587508e-03, 1.394573250448059e-03, 4.332868093706045e-17, -5.437686635411177e-18, 5.090150572561775e-19, 0.000000000000000e+00
2382, 9.264720083023200e-03, 1.347990619981816e-03, 3.970088872073138e-17, -5.193252502201117e-18, 5.796066402364474e-19, 0.000000000000000e+00
2383, 1.683693518423088e-02, 9.502978734789522e-04, 6.159692846606458e-18, -1.159857045637212e-17, -3.605647463543649e-18, 0.000000000000000e+00
2384, 1.687449965017815e-02, 1.055869457124908e-03, 5.070294742016298e-18, -2.978717084942023e-17, 1.694259937535154e-16, 0.000000000000000e+00
2385, 1.689166405193903e-02, 1.008214820705756e-03, 4.761866353084345e-18, -2.154579211364622e-17, -8.824288739761917e-17, 0.000000000000000e+00
2386, 1.695111878922067e-02, 1.047489771626815e-03, 4.323675365305040e-18, 1.214704020091580e-17, 3.691895950323526e-17, 0.000000000000000e+00
2387, 1.693056468886877e-02, 1.097660058475520e-03, 4.399081224072141e-18, -7.291100401082478e-17, -1.267200111898340e-16, 0.000000000000000e+00
2388, 1.355123535864828e-02, 9.502978734789623e-04, 3.878852765899432e-17, -6.613774773072843e-17, -2.677286470677918e-18, 0.000000000000000e+00
2389, 1.350145202795767e-02, 9.502978734789644e-04, 3.912399316033291e-17, -6.557402510291249e-17, -2.692428967762496e-18, 0.000000000000000e+00
2390, 9.233757213921777e-03, 1.279041390774681e-03, 3.973888964573123e-17, -4.824338645092697e-18, 2.575387242693074e-19, 0.000000000000000e+00
2391, 9.223478866319352e-03, 1.205776059161545e-03, 4.043059460683295e-17, -4.405475000851608e-18, 2.292433256211766e-19, 0.000000000000000e+00
2392, 9.241883820143112e-03, 1.142004050977822e-03, 4.387889766960368e-17, -4.552369430290188e-18, -3.327668757795348e-19, 0.000000000000000e+00
2393, 9.264457104590897e-03, 1.090880500789283e-03, 4.377128196972722e-17, -4.558852278995133e-18, -4.656626442197013e-19, 0.000000000000000e+00
2394, 9.288975701778187e-03, 1.046395183462512e-03, 4.995453808360468e-17, -5.035031762843271e-18, -4.998949806300821e-19, 0.000000000000000e+00
