"PointID","x","y","Displacement_1","Displacement_2","Velocity_1","Velocity_2","Acceleration_1","Acceleration_2","Sxx","Syy","Sxy","Von_Mises_Stress"
42,3.622499999994878e-02,3.000000000000000e-04,4.903496246174162e-07,-3.202501577496569e-05,3.319214829114718e-04,-2.589259731629458e-02,-2.286346452520842e-02,1.045526175608177e-02,4.991253196809144e-01,1.017993145864319e-01,9.337103055129664e-03,3.977646041293634e-01,
43,3.719999999995446e-02,3.000000000000000e-04,4.917468207600725e-07,-3.369951495049330e-05,3.312204295096864e-04,-2.707608025220198e-02,-2.418370033168682e-02,1.091446616788236e-02,3.960159869777821e-01,8.232136115636299e-02,8.790609366058619e-03,3.141869149429153e-01,
44,3.817499999996016e-02,3.000000000000000e-04,4.924208176300195e-07,-3.538207128488690e-05,3.302322618021928e-04,-2.826322565857917e-02,-2.553157642113405e-02,1.115167016479936e-02,3.005274657739643e-01,6.430586501372888e-02,8.046841898233750e-03,2.367691942036985e-01,
45,3.914999999996585e-02,3.000000000000000e-04,4.924427700786074e-07,-3.707048371924028e-05,3.289937099605567e-04,-2.945319259132715e-02,-2.691640346340956e-02,1.117875982051902e-02,2.146721083845807e-01,4.787520551235858e-02,7.080799279897507e-03,1.673970061904761e-01,
46,4.012499999997154e-02,3.000000000000000e-04,4.918993781405789e-07,-3.876279681610798e-05,3.275401675495902e-04,-3.064525057319915e-02,-2.834672314490934e-02,1.102847219653785e-02,1.411995754430526e-01,3.401843213167809e-02,5.830153041992928e-03,1.078135437665678e-01,
47,4.109999999997723e-02,3.000000000000000e-04,4.908967352144960e-07,-4.045736344470788e-05,3.259058802595479e-04,-3.183877763216281e-02,-2.982816587470833e-02,1.075056698638796e-02,8.318627423072004e-02,2.310527191457933e-02,4.261591506244836e-03,6.068254681517987e-02,
48,4.207499999998292e-02,3.000000000000000e-04,4.895635997907083e-07,-4.215291699723049e-05,3.241242985277989e-04,-3.303325964352786e-02,-3.136155302550821e-02,1.040013580423930e-02,4.370824719449297e-02,1.599125173063175e-02,2.405735633531329e-03,2.813151423754990e-02,
49,4.304999999998862e-02,3.000000000000000e-04,4.880437553226604e-07,-4.384864928740361e-05,3.222284470120791e-04,-3.422829077351766e-02,-3.294300493724191e-02,1.002008489945749e-02,2.379091290327775e-02,1.246288629695666e-02,6.181442297425416e-04,1.139528832230999e-02,
50,4.402499999999431e-02,3.000000000000000e-04,4.864759609617639e-07,-4.554423103578688e-05,3.202512400812278e-04,-3.542357556585315e-02,-3.456822794153737e-02,9.629177421603047e-03,1.696822120501595e-02,1.023773112808844e-02,1.017383005949730e-05,6.730520834444535e-03,
51,4.500000000000000e-02,6.775721476948160e-16,-3.677317490357173e-08,-4.723922928248965e-05,-4.957670261795491e-05,-3.661830427872878e-02,-3.636613044524294e-02,9.745758166115864e-03,1.975564968892372e-02,1.811643610000011e-02,-2.057705729219115e-04,1.690084999292707e-03,
