"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Grid_Velx","Grid_Vely","Pressure","Temperature","C<sub>p</sub>","Mach","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>"
797,8.924727790550783e-03,-5.874457759003917e-04,1.173413656055939e+00,-1.972513425501518e-03,-1.006834567523923e-03,7.174878345704558e+00,-1.890244311279592e-04,-7.692116090238178e-04,2.869950502340459e+00,8.520275028278321e-03,-3.819990883534977e-01,1.019933105953723e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
798,7.949767857322045e-03,-5.872850607036863e-04,1.173414911817161e+00,-1.137178188990311e-03,-6.599303925402950e-04,7.174961429157665e+00,-1.463827955652114e-04,-4.674114029034671e-04,2.869984277021786e+00,8.520366179845279e-03,-3.812563848427536e-01,6.055193439226259e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
799,6.974795427737583e-03,-5.871777223273808e-04,1.173439465972451e+00,-3.903188741555238e-04,-3.619288312518010e-04,7.175153468892194e+00,-1.016718163919343e-04,-2.327423241030215e-04,2.870061339264432e+00,8.520416668099152e-03,-3.795617900779445e-01,2.451404564763764e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
800,4.402458975264075e-02,-9.610631216175097e-04,1.175059419195505e+00,2.289771748609846e-02,-3.839753583932358e-02,7.183875236173876e+00,-1.001993798255621e-03,-3.576590866005935e-02,2.873209911464000e+00,8.518004655421848e-03,-3.103248488371714e-01,2.056333796305121e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
801,4.304939811022816e-02,-9.613175254171531e-04,1.175134980039424e+00,1.496921996763342e-02,-3.852149077243527e-02,7.184006576969598e+00,-1.103865634649245e-03,-3.455511193771341e-02,2.873311943704774e+00,8.517759418557628e-03,-3.080811650937560e-01,1.900826431123194e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
802,4.207384742877560e-02,-9.600956143751221e-04,1.175278712708003e+00,9.611166122515072e-03,-3.770634499978325e-02,7.184556462219390e+00,-1.132917025126884e-03,-3.332458490904554e-02,2.873564919544019e+00,8.517467564832083e-03,-3.025182393588719e-01,1.789527935925723e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
803,4.109864859941161e-02,-9.585075587438256e-04,1.175342685774780e+00,5.560163982977520e-03,-3.656270954826208e-02,7.184809759223703e+00,-1.141067394102788e-03,-3.211087986676998e-02,2.873691163541508e+00,8.517378141684769e-03,-2.997421403266419e-01,1.700734772125983e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
804,4.012350059421685e-02,-9.568481372186195e-04,1.175367436604083e+00,2.120183160190229e-03,-3.524060941121057e-02,7.184923573056303e+00,-1.142371178277507e-03,-3.089592461324266e-02,2.873757343080011e+00,8.517394929595155e-03,-2.982868556679933e-01,1.623499218383357e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
805,3.914847476236519e-02,-9.551395875930655e-04,1.175339807971467e+00,-1.001731144654410e-03,-3.390972833278136e-02,7.184756843648810e+00,-1.135484307832058e-03,-2.969273917857158e-02,2.873706900794572e+00,8.517445640372165e-03,-2.993960789386199e-01,1.560079575750834e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
806,3.817346633440880e-02,-9.535204451367734e-04,1.175255322732411e+00,-3.800836993853669e-03,-3.262017221160182e-02,7.184252962934865e+00,-1.136294491323186e-03,-2.849511695412964e-02,2.873517646843830e+00,8.517496957081556e-03,-3.035577636123503e-01,1.510349437161281e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
807,3.719839293956583e-02,-9.518490718747265e-04,1.175195361325732e+00,-6.409552014034939e-03,-3.123455906340329e-02,7.183922039357330e+00,-1.133740307668676e-03,-2.729074277394499e-02,2.873395792589444e+00,8.517570330074959e-03,-3.062373324188224e-01,1.466477385539412e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
808,3.622340352385812e-02,-9.501406923933500e-04,1.175104897269537e+00,-9.008300348340208e-03,-2.978007365037240e-02,7.183422039801290e+00,-1.123837425877350e-03,-2.609757581699980e-02,2.873204064286166e+00,8.517657663614772e-03,-3.104534279779732e-01,1.431042770669114e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
809,3.524842804878833e-02,-9.484941569157284e-04,1.175043501908205e+00,-1.173286521941841e-02,-2.830724124250206e-02,7.183086456190533e+00,-1.117232885903749e-03,-2.491158894832726e-02,2.873074765408760e+00,8.517719377892105e-03,-3.132967036629448e-01,1.409480588690242e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
810,3.427345756421981e-02,-9.468802726810532e-04,1.174901601439596e+00,-1.440534561250748e-02,-2.704759313178707e-02,7.182217383170763e+00,-1.114274030536086e-03,-2.373234167849328e-02,2.872727095408670e+00,8.517717266570170e-03,-3.209419491398488e-01,1.409745756275105e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
811,3.329845369382768e-02,-9.453223715719535e-04,1.174701799139441e+00,-1.658529572803992e-02,-2.588016047129593e-02,7.181005800461218e+00,-1.113882293448526e-03,-2.255148996285561e-02,2.872241453019543e+00,8.517725836947040e-03,-3.316212003777815e-01,1.414308708343756e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
812,3.232338691681749e-02,-9.437210734795226e-04,1.174628771248180e+00,-1.847773344823968e-02,-2.445541960817663e-02,7.180587413679960e+00,-1.101611856373780e-03,-2.137333313136857e-02,2.872075001029669e+00,8.517761743311935e-03,-3.352814711011060e-01,1.410375723849375e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
813,3.134837032666000e-02,-9.420754465199247e-04,1.174436714110865e+00,-2.013711236876018e-02,-2.326705061054173e-02,7.179358397440186e+00,-1.083566643001604e-03,-2.021569429850645e-02,2.871582114197656e+00,8.517692661863594e-03,-3.461200272666984e-01,1.416130232212755e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
814,3.037339724461527e-02,-9.404956434147123e-04,1.174340889901131e+00,-2.156135034488767e-02,-2.193432385778059e-02,7.178747078509549e+00,-1.071290588856334e-03,-1.907100332734856e-02,2.871337718663910e+00,8.517662705350407e-03,-3.514942725235729e-01,1.415610541593439e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
815,2.939839849238884e-02,-9.389504593077920e-04,1.174156462087328e+00,-2.279652866998732e-02,-2.077177127989666e-02,7.177560586736618e+00,-1.057295328874691e-03,-1.793554876756054e-02,2.870862220817925e+00,8.517589837502112e-03,-3.619504457779553e-01,1.419681477840005e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
816,2.842342459864796e-02,-9.374100664584441e-04,1.174042836938127e+00,-2.378001370279704e-02,-1.949530663513629e-02,7.176874723355110e+00,-1.041628391351863e-03,-1.681650185914263e-02,2.870588812420018e+00,8.517602922540755e-03,-3.679626824302444e-01,1.415637802998640e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
817,2.744846474207037e-02,-9.359516911144066e-04,1.173901601412206e+00,-2.459797244016247e-02,-1.820934207500337e-02,7.176014875326334e+00,-1.026205562808420e-03,-1.571086604496896e-02,2.870246372805509e+00,8.517611492100077e-03,-3.754929119963633e-01,1.409116779135773e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
818,2.647345224779689e-02,-9.344872396795580e-04,1.173814642889945e+00,-2.522443014396149e-02,-1.694282498175628e-02,7.175447326164744e+00,-1.002990118241856e-03,-1.462449888269389e-02,2.870021609001210e+00,8.517575445522781e-03,-3.804354565292206e-01,1.399176143232126e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
819,2.549851280480079e-02,-9.330559400875395e-04,1.173666540947812e+00,-2.561522004681380e-02,-1.594736880458223e-02,7.174483764339977e+00,-9.831492233313213e-04,-1.356187775637983e-02,2.869638358078956e+00,8.517512710676236e-03,-3.888631246602561e-01,1.389568660166829e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
820,2.452355718057726e-02,-9.317444622164784e-04,1.173588367360606e+00,-2.579690658889568e-02,-1.471420933612043e-02,7.174068132274692e+00,-9.622311535135292e-04,-1.251579969309562e-02,2.869476946657620e+00,8.517600943506932e-03,-3.924125535398580e-01,1.367754453189702e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
821,2.354854332172134e-02,-9.304196067363605e-04,1.173476565518383e+00,-2.573638504463630e-02,-1.358458306158961e-02,7.173451667138919e+00,-9.329866942036150e-04,-1.149611290140814e-02,2.869236326109956e+00,8.517698136546578e-03,-3.977037870463443e-01,1.340393447775240e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
822,2.257357089552277e-02,-9.291282884595360e-04,1.173393801754864e+00,-2.531613691277065e-02,-1.254736508185447e-02,7.172998199799041e+00,-9.043985100763360e-04,-1.050674806633162e-02,2.869063205712050e+00,8.517784954519048e-03,-4.015106957203922e-01,1.301483999708182e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
823,2.159860551299844e-02,-9.278955961912847e-04,1.173365256445105e+00,-2.472486622551192e-02,-1.142040421342733e-02,7.172907139985829e+00,-8.753265605242894e-04,-9.545634206722860e-03,2.869036425688304e+00,8.517912665370551e-03,-4.020995870695441e-01,1.254522768629098e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
824,2.062366577671008e-02,-9.267101755305925e-04,1.173308546043014e+00,-2.393953223865780e-02,-1.046257129452794e-02,7.172611044939155e+00,-8.448699454760913e-04,-8.615946799338730e-03,2.868928068937857e+00,8.518002650978577e-03,-4.044823464564072e-01,1.203490184509434e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
825,1.964875590638028e-02,-9.256539019454027e-04,1.173230248360844e+00,-2.271875014872399e-02,-9.595583952524241e-03,7.172220738237452e+00,-8.154910880278990e-04,-7.717057080822322e-03,2.868784612860853e+00,8.518145158299949e-03,-4.076369382347258e-01,1.136121046467975e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
826,1.867373006204007e-02,-9.246738005035633e-04,1.173229054551596e+00,-2.122221274689432e-02,-8.600667314998091e-03,7.172360611420328e+00,-7.767936947284185e-04,-6.848446511678380e-03,2.868854858136708e+00,8.518362402021541e-03,-4.060922482201550e-01,1.054878632827567e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
827,1.769874333959055e-02,-9.236228084916880e-04,1.173223271669113e+00,-1.971075593754319e-02,-7.578577130897368e-03,7.172482543022269e+00,-7.326567941518675e-04,-6.027657540414632e-03,2.868916996089700e+00,8.518588893855320e-03,-4.047258378196743e-01,9.728124548726687e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
828,1.672383205821076e-02,-9.226943339397273e-04,1.173260604632555e+00,-1.831011432519594e-02,-6.592526252634762e-03,7.172841826724150e+00,-6.926735169953541e-04,-5.249301444880107e-03,2.869072171854649e+00,8.518778577796392e-03,-4.013135307043249e-01,8.964541667099419e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
829,1.574888006413883e-02,-9.218670836329051e-04,1.173234238424951e+00,-1.690612622580751e-02,-5.819080781770338e-03,7.172804209294155e+00,-6.499442050899445e-04,-4.510577174700721e-03,2.869067188409796e+00,8.518955224084707e-03,-4.014231164011551e-01,8.236262509209247e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
830,1.477396408400217e-02,-9.210994055446773e-04,1.173278514890874e+00,-1.547672619145913e-02,-4.971877125714535e-03,7.173248167316325e+00,-6.054876128676681e-04,-3.818915551392882e-03,2.869254222444353e+00,8.519189069351870e-03,-3.973102475704902e-01,7.487852295425220e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
831,1.379901168754678e-02,-9.204480156833259e-04,1.173293508576067e+00,-1.405382870575128e-02,-4.224593088123214e-03,7.173497276092133e+00,-5.580265147755135e-04,-3.173370785102106e-03,2.869362200562218e+00,8.519400798401551e-03,-3.949358142947064e-01,6.759580564805918e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
832,1.282402914709029e-02,-9.197947192399785e-04,1.173288796868354e+00,-1.239658640100215e-02,-3.622528924607651e-03,7.173622313842009e+00,-5.044583268859482e-04,-2.580929341324526e-03,2.869420492968342e+00,8.519608086937757e-03,-3.936539672726924e-01,5.948835136932094e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
833,1.184915026489575e-02,-9.191870466064356e-04,1.173332097436967e+00,-1.057155963900514e-02,-3.001353137829438e-03,7.174033243127169e+00,-4.530995998720116e-04,-2.046342058279724e-03,2.869592712116594e+00,8.519804997600383e-03,-3.898668770323292e-01,5.061598655109825e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
834,1.087433239813244e-02,-9.187630209720465e-04,1.173352361798017e+00,-8.666109022448260e-03,-2.472144140490864e-03,7.174281932211790e+00,-4.038968626416534e-04,-1.564941309108750e-03,2.869698929994057e+00,8.519973211308270e-03,-3.875311513527251e-01,4.150650929733424e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
835,9.899435399962587e-03,-9.185185704656178e-04,1.173363211468067e+00,-6.639325386048635e-03,-2.022351195442067e-03,7.174466845574250e+00,-3.505625518667246e-04,-1.133712497168647e-03,2.869778527550266e+00,8.520130748603007e-03,-3.857808051726593e-01,3.196585621761221e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
836,8.924508590910329e-03,-9.183101123202561e-04,1.173417695508529e+00,-4.661891337642802e-03,-1.504798286201236e-03,7.174904562269659e+00,-2.867292255781355e-04,-7.636761118454008e-04,2.869957734693642e+00,8.520267168756675e-03,-3.818400492778071e-01,2.256089171175012e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
837,7.949587755917120e-03,-9.182148478657681e-04,1.173418032212076e+00,-2.820075609981413e-03,-1.128163602842492e-03,7.174979005566427e+00,-2.176796512999221e-04,-4.613367859835629e-04,2.869990029798108e+00,8.520360600895312e-03,-3.811298815863790e-01,1.398834189346953e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
838,6.974640741576473e-03,-9.181511847730007e-04,1.173442001947680e+00,-1.215857413362416e-03,-7.166466972459071e-04,7.175167160555029e+00,-1.443266636844825e-04,-2.247849008847147e-04,2.870066524726453e+00,8.520413648431979e-03,-3.794477620339792e-01,6.499681131495461e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
839,5.287140997860897e-03,-5.871318686962588e-04,1.173498758182240e+00,1.301343230737080e-05,-1.412813226929616e-05,7.175515233590297e+00,-1.350151700063758e-05,-9.742601880645017e-06,2.870206093373238e+00,8.520415878559959e-03,-3.763786546468785e-01,8.845532160250442e-06,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
840,5.287140423786257e-03,-9.182039282664879e-04,1.173504963515966e+00,-1.128307874767823e-05,-1.212560978602481e-05,7.175551979128752e+00,-1.554334534870257e-05,-8.895259668201304e-06,2.870220791604745e+00,8.520414456306531e-03,-3.760554412896196e-01,7.627444713185219e-06,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
841,5.618205846669996e-03,-5.871113038756870e-04,1.173490351961134e+00,9.844299790586958e-06,-5.613387869680835e-05,7.175465261411113e+00,-2.992634957140090e-05,-2.817718520614653e-05,2.870186104010895e+00,8.520417573696417e-03,-3.768182196999276e-01,2.624484581827173e-05,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
842,5.618195419092030e-03,-9.181622556065110e-04,1.173494113696152e+00,-5.421736250547017e-05,-1.168404275569578e-04,7.175486860000698e+00,-3.481185550310850e-05,-2.405526522734295e-05,2.870194741172619e+00,8.520415900919717e-03,-3.766282889564440e-01,5.931695450075803e-05,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
843,5.287079354953871e-03,-2.121166545856686e-03,1.173545741362596e+00,-1.435433727055090e-04,-5.933919944450338e-04,7.175794056829103e+00,-1.101694294030134e-05,-1.399159126169291e-05,2.870317559211533e+00,8.520405642915693e-03,-3.739275265776301e-01,2.811328679446507e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
844,5.287030235977380e-03,-2.899538331869492e-03,1.173570263028994e+00,-2.302518071231465e-04,-1.899602473742253e-03,7.175954405155800e+00,-1.112098413965507e-05,-1.932096065752637e-05,2.870381138068074e+00,8.520416336619010e-03,-3.725294307819936e-01,8.811330530719545e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
845,5.287016477551545e-03,-3.637277211106851e-03,1.173553656173727e+00,-2.535478791945246e-04,-3.632059424986467e-03,7.175884256704799e+00,-1.733811614960425e-05,-2.499258399347917e-05,2.870351443536438e+00,8.520448762029490e-03,-3.731824120102224e-01,1.676584884523434e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
846,5.287051154478386e-03,-4.336514972102920e-03,1.173514034944295e+00,-2.746883478162457e-04,-5.485678669964513e-03,7.175713330284262e+00,-2.995412611661412e-05,-2.821722320171631e-05,2.870280190611641e+00,8.520524920289600e-03,-3.747492601733572e-01,2.529320387671377e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
847,5.618070907202150e-03,-2.121004148155222e-03,1.173533339895688e+00,-7.683425208807153e-04,-1.585141605995865e-03,7.175725185864251e+00,-2.580503191281468e-05,-3.150197238200973e-05,2.870289545511275e+00,8.520412525156245e-03,-3.745435464100313e-01,8.111814085818935e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
848,5.617968312263964e-03,-2.899255571147897e-03,1.173560381244012e+00,-1.244214366678539e-03,-3.931029598223167e-03,7.175905383117859e+00,-2.564536582933506e-05,-4.446679886527249e-05,2.870359255899318e+00,8.520423126075320e-03,-3.730106185510382e-01,1.898686111265992e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
849,5.617950029912186e-03,-3.636821629352479e-03,1.173552505704914e+00,-1.474480637474956e-03,-6.820409437795495e-03,7.175891272711870e+00,-3.911212367434941e-05,-5.723569006218024e-05,2.870348210848782e+00,8.520447518852352e-03,-3.732534986460329e-01,3.213265281391609e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
850,5.618095969620628e-03,-4.335836490466895e-03,1.173538743265624e+00,-1.420343132763938e-03,-9.584620205560687e-03,7.175868932330880e+00,-7.071431354400970e-05,-6.544380461953429e-05,2.870331573065344e+00,8.520498051895491e-03,-3.736193626508245e-01,4.461831206084971e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
851,5.287940378330637e-03,-5.286282976912675e-03,1.173133852154005e+00,-1.904270911883918e-03,-6.940905380675386e-03,7.173633122972275e+00,-1.018811985144252e-04,6.878793458410179e-06,2.869444417730314e+00,8.520804380894843e-03,-3.931278629835541e-01,3.315418027078729e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
852,5.288619369176969e-03,-5.617349138527004e-03,1.173072221704194e+00,3.223959267974554e-03,-5.940308480692087e-03,7.173390865069331e+00,-1.404543900300655e-04,4.803743886591487e-05,2.869348557730070e+00,8.520967373010543e-03,-3.952358194741612e-01,3.113512410232375e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
853,5.619181881308062e-03,-5.285522507810242e-03,1.173186003697573e+00,-7.601965675207825e-04,-1.064662554302248e-02,7.173905836852779e+00,-1.628995517912075e-04,-2.089849586222811e-05,2.869542912665854e+00,8.520718073597527e-03,-3.909619644008872e-01,4.916572398833169e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
854,5.619848512829766e-03,-5.616651822774980e-03,1.173129778947147e+00,4.759785585389612e-03,-9.056923981667204e-03,7.173702189996956e+00,-1.996314621034289e-04,2.646357351423004e-05,2.869463029136021e+00,8.520889232546888e-03,-3.927185991262707e-01,4.713045251186336e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
855,4.514616749898900e-03,-5.287250574751000e-03,1.172765801367352e+00,-1.043500494567455e-03,-9.882015670076254e-06,7.171556435146654e+00,-1.976887658303519e-05,2.811497925134417e-05,2.868622388345378e+00,8.521036698024082e-03,-4.112042470127402e-01,4.808457439417267e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
856,3.944109467129310e-03,-5.287337521772391e-03,1.172507453024027e+00,-1.210081215244085e-03,6.304525863377523e-05,7.170062274879064e+00,-5.440823537669268e-06,2.127006896754206e-05,2.868024659501831e+00,8.521138307290132e-03,-4.243482736366946e-01,5.584571857475191e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
857,3.287999337866529e-03,-5.287324113591971e-03,1.172254396648972e+00,-1.728464169644678e-03,9.843522368898316e-05,7.168588708361584e+00,1.378733581773248e-06,1.326687694932528e-05,2.867434971974766e+00,8.521225390044750e-03,-4.373154721234984e-01,7.980714273029800e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
858,2.550835587288626e-03,-5.287258250198900e-03,1.171795331821445e+00,-2.221463735286097e-03,8.642961716762893e-06,7.165799516012916e+00,2.186112372918637e-06,6.388729038462812e-06,2.866318964112029e+00,8.521245915303101e-03,-4.618564278072042e-01,1.024449032792301e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
859,1.743972548075766e-03,-5.287207688822062e-03,1.171304073450961e+00,-2.459210502195496e-03,-1.027250523812930e-05,7.162649779582629e+00,4.976923142379665e-07,3.138504668523737e-06,2.865058879168356e+00,8.521072160777984e-03,-4.895656311138506e-01,1.134576733459142e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
860,8.856807089314990e-04,-5.287188268868980e-03,1.170966468413022e+00,-3.471924938043864e-03,2.135883614937444e-04,7.160358327713707e+00,-3.884149875647488e-07,2.191877910076578e-06,2.864141264436592e+00,8.520799000968670e-03,-5.097439320190976e-01,1.605303367687570e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
861,2.701899590479031e-08,-5.287173636551703e-03,1.170120042322965e+00,-5.155657407603770e-03,1.161829843798282e-04,7.154797653711690e+00,-6.888966083537399e-07,1.459098439770753e-06,2.861914515916558e+00,8.520333312494115e-03,-5.587100178089576e-01,2.381698267458487e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
862,-8.856252156894894e-04,-5.287161833816506e-03,1.169437423245391e+00,-7.342188168333994e-03,2.977460036435504e-04,7.150065069412617e+00,-8.640705720646281e-07,8.872062395946095e-07,2.860016793174343e+00,8.519653672632695e-03,-6.004408436137499e-01,3.395826697762429e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
863,-1.743916139056379e-03,-5.287151054552524e-03,1.168271886249576e+00,-9.874677252605522e-03,1.832472581148785e-04,7.142287083588554e+00,-1.105275559563825e-06,4.695345393306710e-07,2.856898134783070e+00,8.518853997100069e-03,-6.690199817437943e-01,4.568928041738552e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
864,-2.550769138399531e-03,-5.287145031332335e-03,1.167082837971295e+00,-1.148435861970209e-02,2.104781213330036e-05,7.134311181764518e+00,-1.233652411822272e-06,2.726404909562247e-07,2.853701870893557e+00,8.517992679396532e-03,-7.393056608012937e-01,5.318489618235380e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
865,-3.287864582497203e-03,-5.287136128305181e-03,1.165211880180479e+00,-8.878941571529925e-03,-1.052141321571606e-03,7.122382844643458e+00,-1.431139326968020e-06,-4.835219754965869e-08,2.848939416300617e+00,8.517431613301561e-03,-8.440317931283453e-01,4.147449156158704e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
866,-3.943821349030712e-03,-5.287122991348396e-03,1.164015464618092e+00,2.497539366938418e-03,-8.164572878564597e-04,7.115267670296732e+00,-2.095465404623395e-06,-1.683575576259116e-07,2.846105881827685e+00,8.517706042769793e-03,-9.063410709124279e-01,1.220087779178997e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
