"PointID","x","y","Adjoint_Pressure","Adjoint_Velocity_x","Adjoint_Velocity_y","Adjoint_Enthalpy","Adjoint_ProgressVariable","Adjoint_EnthalpyTot","Adjoint_Y-CO","Adjoint_Y-NOx_tot","Residual_Adjoint_Pressure","Residual_Adjoint_Velocity_x","Residual_Adjoint_Velocity_y","Residual_Adjoint_Heat","Residual_Adjoint_ProgressVariable","Residual_Adjoint_EnthalpyTot","Residual_Adjoint_Y-CO","Residual_Adjoint_Y-NOx_tot","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
52, 1.281712842439216e-03, 5.421010862427522e-19, 1.917002179019532e-07, -1.144059681600395e-09, -5.800627348704011e-11, 1.000000000000000e-16, -2.547561460492400e-06, 9.956666897773921e-15, 4.090534252391905e-32, 5.396916195476935e-02, 7.858744322814224e-14, -2.609072832632908e-14, 1.284414298051162e-13, 0.000000000000000e+00, 7.113738817573958e-13, -2.834435686105539e-20, -1.778445262316506e-34, 6.856258230603096e-08, -6.519409196569025e-10, -8.827646697284931e-08, 0.000000000000000e+00
53, 1.321770809793975e-03, 4.336808689942018e-19, 1.884112401659418e-07, -1.416134617141423e-09, -4.772195817570995e-11, 1.000000000000000e-16, -2.503311761809867e-06, 9.428708473601344e-15, 3.985843439528957e-32, 5.266583755717918e-02, 4.136740360127455e-14, -2.153047668615202e-14, 3.353857533341480e-13, 0.000000000000000e+00, 8.253256197159032e-13, -3.069804277061345e-20, -1.732230059881021e-34, 5.894801673872463e-08, -1.182453624926736e-09, -4.875323208428364e-08, 0.000000000000000e+00
54, 1.361825204076438e-03, 3.252606517456513e-19, 1.851940662713415e-07, -1.812942862999184e-09, -4.247838449753731e-11, 1.000000000000000e-16, -2.459070174679851e-06, 8.800218619762382e-15, 3.884185288456123e-32, 5.132945593529933e-02, -2.418806102869188e-13, -1.339275553597340e-13, -5.913741933613389e-13, 0.000000000000000e+00, 2.014382509808819e-12, 1.264590517380249e-19, -1.688594124450508e-34, -4.400587143293944e-08, -1.682450406795722e-09, -1.261795933396265e-07, 0.000000000000000e+00
55, 1.401875685481559e-03, 4.336808689942018e-19, 1.611944366306161e-07, -3.639254628777729e-09, -3.906989746288536e-11, 1.000000000000000e-16, -2.119034012477692e-06, 7.177821532995934e-15, 3.338791465072306e-32, 4.399262408475086e-02, 1.513313171144932e-13, 9.872307152604698e-14, -1.730736386006432e-13, 0.000000000000000e+00, 3.324130357722877e-12, -7.381018307659409e-20, -1.451267162608051e-34, -5.637032798877506e-09, 3.260844039404626e-09, -1.778880300360676e-07, 0.000000000000000e+00
56, 1.441921914337166e-03, 4.336808689942018e-19, 1.612864243236687e-07, 1.613253628319476e-10, 1.257303131137167e-11, 1.000000000000000e-16, -2.120223214208288e-06, 7.141644047683686e-15, 3.337114522383371e-32, 4.397826433236027e-02, 8.072223087360976e-15, 1.253897323825070e-13, -2.363980447149094e-13, 0.000000000000000e+00, -1.892316450749016e-12, -8.523607790707204e-21, -1.450322700074324e-34, 5.352741662412175e-08, 3.151461024847028e-09, -5.609055972141603e-08, 0.000000000000000e+00
57, 1.481963551115472e-03, 4.336808689942018e-19, 2.059507573514845e-07, -1.195578837264997e-09, 3.295930778466157e-11, 1.000000000000000e-16, -2.694552593037723e-06, 8.533364182836478e-15, 4.209738745944763e-32, 5.536942392057800e-02, -3.250541300782759e-13, -4.371016714002735e-14, -4.859869099741922e-13, 0.000000000000000e+00, 5.065329376441005e-12, 3.408106357557966e-20, -1.829366882055827e-34, -2.256182273646656e-08, 2.150483499735178e-09, -2.556837178940649e-07, 0.000000000000000e+00
58, 1.522000256444577e-03, 4.336808689942018e-19, 1.870554768964388e-07, -1.046907255196837e-09, 7.318469199404045e-11, 1.000000000000000e-16, -2.415491050126105e-06, 7.235137865538880e-15, 3.771591892582541e-32, 4.940804508734258e-02, 4.208266942980623e-14, -2.336908521275587e-13, 2.427068874494205e-13, 0.000000000000000e+00, 4.609984167677512e-13, 1.447172739972444e-19, -1.639364935260274e-34, 9.050760828299698e-08, 3.335297391566129e-09, -7.824311402849480e-07, 0.000000000000000e+00
59, 1.562031691119962e-03, 5.421010862427522e-19, 1.749026770539693e-07, -1.409013901182452e-09, 2.212668173293418e-10, 1.000000000000000e-16, -2.214888901617519e-06, 6.243430314271808e-15, 3.463554606042194e-32, 4.513018993129157e-02, 6.769736796893675e-13, 1.931282791432364e-13, 7.067786285088428e-13, 0.000000000000000e+00, -4.141746365291551e-12, -2.313542384306828e-19, -1.505433063977395e-34, -1.226299401052566e-07, 7.585009892520542e-09, -3.668811992615482e-07, 0.000000000000000e+00
60, 1.602057516115964e-03, 4.336808689942018e-19, 1.813636165755817e-07, -1.211024323481160e-09, 1.128791481703615e-10, 1.000000000000000e-16, -2.265547747646432e-06, 5.828289647787614e-15, 3.543270587883091e-32, 4.580826499713497e-02, -2.633096100250980e-13, 1.425179658975455e-13, -2.701206616539082e-13, 0.000000000000000e+00, -1.182787972145232e-12, -2.056181587048291e-21, -1.540634675372122e-34, 7.441936735602672e-08, -3.584878531483372e-09, -2.527980605027859e-07, 0.000000000000000e+00
61, 1.642077392597243e-03, 4.336808689942018e-19, 1.663716526318546e-07, -3.465395137444443e-09, 2.627521165912318e-10, 1.000000000000000e-16, -2.025053329974264e-06, 4.836393698051263e-15, 3.178361598950244e-32, 4.081293294840201e-02, -2.284430298163665e-13, 1.693308665905201e-13, -5.163607696462016e-13, 0.000000000000000e+00, 2.772924559646351e-13, 4.490051840921495e-20, -1.381473481552471e-34, 6.068127762076658e-08, -2.071502351481512e-09, -5.919777711096650e-07, 0.000000000000000e+00
62, 1.682090981930235e-03, 4.336808689942018e-19, 1.928218719857438e-07, 1.261060036023336e-10, 1.829804467844649e-10, 1.000000000000000e-16, -2.332992924721521e-06, 4.992497054942494e-15, 3.682549092048352e-32, 4.669466721136949e-02, -1.387959677637524e-13, -2.495507337965592e-13, -3.791798884277282e-13, 0.000000000000000e+00, 3.696976866012099e-13, 5.013980263059602e-20, -1.600898949827244e-34, 7.081729454239127e-08, 9.477871854208478e-09, -6.468652707332192e-07, 0.000000000000000e+00
63, 1.722097945694589e-03, 4.336808689942018e-19, 2.222406071380873e-07, -5.388599681952382e-09, 4.428959533767385e-10, 1.000000000000000e-16, -2.592405730712829e-06, 4.932620650043168e-15, 4.137115184858450e-32, 5.172264648956592e-02, 1.517959762812393e-13, 1.121797324514343e-13, -4.087686656223270e-13, 0.000000000000000e+00, 5.652565402712909e-14, 7.699050677878313e-21, -1.798722030797806e-34, -7.764700502010946e-08, 2.608628727554291e-08, -7.829791976787582e-07, 0.000000000000000e+00
64, 1.762097945694589e-03, 5.421010862427522e-19, 2.257633781544631e-07, -1.955180954886118e-09, 3.310985133314385e-10, 1.000000000000000e-16, -2.604077184612744e-06, 4.391635215567669e-15, 4.184736466642288e-32, 5.169608460712621e-02, 1.059425336459661e-14, 2.765471748395391e-14, 2.478363449622235e-14, 0.000000000000000e+00, 1.178068603142245e-12, -2.368133867849329e-21, -1.817727587015127e-34, 2.257058838439630e-08, 4.204537703858946e-09, -5.663609878127428e-07, 0.000000000000000e+00
65, 1.797476474517034e-03, 5.421010862427522e-19, 2.864560110203765e-07, -3.460782068000529e-09, 3.035090591743169e-10, 1.000000000000000e-16, -3.226324308281659e-06, 4.686694961358483e-15, 5.241605218220074e-32, 6.374156404869018e-02, 8.786016492050666e-14, 1.061963365630035e-13, -2.552131270723163e-13, 0.000000000000000e+00, 1.426112741234679e-12, -1.635017827567660e-20, -2.278627550294284e-34, -1.073213035107656e-07, -1.252951458340123e-08, -6.373161499719786e-07, 0.000000000000000e+00
66, 1.828240412623508e-03, 5.421010862427522e-19, 2.940669509899081e-07, -2.884896114369570e-09, 3.055580289318515e-10, 1.000000000000000e-16, -3.260745435179630e-06, 4.081949877513514e-15, 5.359258284296890e-32, 6.421554586451118e-02, -3.268015164321164e-13, 1.712119662805118e-13, -5.137040358069936e-13, 0.000000000000000e+00, -1.279546192765657e-12, 1.333689824542830e-20, -2.329005072880206e-34, 1.045519347209201e-07, -3.688796834225075e-09, -6.685982889249856e-07, 0.000000000000000e+00
67, 1.854991663150876e-03, 5.421010862427522e-19, 2.983202590218300e-07, -3.761110218846611e-09, 2.361572371568331e-10, 1.000000000000000e-16, -3.247369342359336e-06, 3.689676423072060e-15, 5.370270584012771e-32, 6.381437333694702e-02, 3.049178373223151e-15, -4.390718444488227e-14, 1.149077575865301e-13, 0.000000000000000e+00, 4.665599664897542e-13, -5.140270481335187e-21, -2.335200152784718e-34, -4.841303855029899e-08, -7.965916551111358e-09, -5.707189785945979e-07, 0.000000000000000e+00
68, 1.878253620131197e-03, 5.421010862427522e-19, 3.161913421410889e-07, -3.842622048717206e-09, 1.754453524229760e-10, 1.000000000000000e-16, -3.385374445681629e-06, 3.336670639595636e-15, 5.661714694056931e-32, 6.640685293756965e-02, -1.580431551548012e-13, 9.343649131756297e-14, -1.294878803932173e-13, 0.000000000000000e+00, -1.377575997881225e-13, 6.252274699016470e-22, -2.459506364994090e-34, -7.255652481608088e-09, 5.651428048812283e-09, -6.081371407694291e-07, 0.000000000000000e+00
69, 1.898481408809736e-03, 5.421010862427522e-19, 2.793738694956152e-07, -2.522385983825318e-09, 1.860664951646971e-10, 1.000000000000000e-16, -2.953173220657693e-06, 2.235121690307804e-15, 5.010597351263488e-32, 5.777580525758327e-02, 1.948026870292763e-13, 8.903699966703686e-14, 1.015405113690150e-13, 0.000000000000000e+00, 5.683930233997667e-12, -5.471311033774832e-21, -2.179264869077553e-34, -3.917825383559226e-09, 7.232570155981144e-09, -5.606644875786187e-07, 0.000000000000000e+00
70, 1.916070790269336e-03, 5.421010862427522e-19, 3.230126738587818e-07, -1.045457140942563e-09, 1.428441351200430e-10, 1.000000000000000e-16, -3.393016798204235e-06, 2.157411930465845e-15, 5.796540031010170e-32, 6.625465627630549e-02, -3.301267287609270e-13, 1.291384968082791e-13, -3.066119593655852e-14, 0.000000000000000e+00, -7.234474046842639e-13, -3.738435911004798e-21, -2.519502667022171e-34, -2.437735648064265e-08, -6.051307354758337e-09, -4.384007325200344e-07, 0.000000000000000e+00
71, 1.931365904582031e-03, 5.421010862427522e-19, 3.541569496605069e-07, -6.207670963155395e-10, 1.080222320020391e-10, 1.000000000000000e-16, -3.690653719916812e-06, 1.900039870946574e-15, 6.365660331810528e-32, 7.197044512529302e-02, 1.179549492866786e-13, -1.504572655520600e-13, 1.161643915928637e-13, 0.000000000000000e+00, -2.219330553445591e-13, -3.333927536293597e-21, -2.767160369455665e-34, 4.579114108727023e-08, -3.648758007128872e-09, -4.190965206407029e-07, 0.000000000000000e+00
72, 1.944666003984375e-03, 5.421010862427522e-19, 3.926476221645375e-07, -3.668343686715270e-10, 8.010756648523260e-11, 1.000000000000000e-16, -4.063556609578396e-06, 1.692787782344384e-15, 7.056266170030313e-32, 7.914515602628810e-02, -4.701939484270416e-14, 1.393586267409627e-13, -6.786833535162499e-14, 0.000000000000000e+00, 5.960584046601830e-12, 2.050901487982512e-21, -3.067105022035830e-34, 1.196221310895140e-08, -2.498787363010595e-09, -3.879097046872564e-07, 0.000000000000000e+00
73, 1.956231307812500e-03, 5.421010862427522e-19, 4.392322731979167e-07, -2.096891280808361e-10, 5.812118078067173e-11, 1.000000000000000e-16, -4.518092147967100e-06, 1.491484233561320e-15, 7.890922823426817e-32, 8.790645008677941e-02, 7.206946236268944e-14, 4.163846870300735e-14, -1.479774597888502e-13, 0.000000000000000e+00, -9.484059427929895e-12, -1.278535983778338e-21, -3.430864492381596e-34, 2.268417012563084e-07, -1.766080597135672e-09, -3.516195746253148e-07, 0.000000000000000e+00
74, 1.966288093750000e-03, 5.421010862427522e-19, 4.948081070702241e-07, -1.129722925539857e-10, 4.095378418159116e-11, 1.000000000000000e-16, -5.062044830677078e-06, 1.290795851194155e-15, 8.883568737621059e-32, 9.840421374849072e-02, -1.488362883417919e-13, 1.690306103514291e-14, -1.464518991315423e-13, 0.000000000000000e+00, 8.842874678083876e-12, 3.431186684814335e-21, -3.860484582897908e-34, -2.099419450368734e-07, -8.079794492452992e-10, -3.144888116244012e-07, 0.000000000000000e+00
75, 1.975033125000000e-03, 5.421010862427522e-19, 5.603911860326538e-07, -5.660727250721326e-11, 2.782709264278171e-11, 1.000000000000000e-16, -5.707728991434129e-06, 1.078642500342270e-15, 1.005546475932116e-31, 1.108733364516954e-01, 2.122399804495789e-14, -2.805425524838838e-14, -6.640269389352708e-14, 0.000000000000000e+00, -8.100725958217836e-12, -1.546016190026774e-21, -4.371395556630480e-34, -8.817239006975175e-08, -7.506533463654353e-10, -2.786652453263590e-07, 0.000000000000000e+00
76, 1.982637500000000e-03, 5.421010862427522e-19, 6.373873262320802e-07, -2.541814478969703e-11, 1.785880984893007e-11, 1.000000000000000e-16, -6.465461185222615e-06, 8.504667181940250e-16, 1.142456430516719e-31, 1.255144593610676e-01, 6.739419021257380e-14, 2.126795397258958e-13, -1.127155227447759e-13, 0.000000000000000e+00, 1.541261694619077e-11, 2.617862770626643e-23, -4.963923858971841e-34, 5.025909871614331e-08, -4.419005233463800e-10, -2.452201370444882e-07, 0.000000000000000e+00
77, 1.989250000000000e-03, 3.252606517456513e-19, 7.274078605065956e-07, -9.894465301473916e-12, 1.054020703018180e-11, 1.000000000000000e-16, -7.351050096083589e-06, 5.998399634778780e-16, 1.301798020231397e-31, 1.426316559968338e-01, -2.692156738812542e-13, -9.467342690725110e-14, -7.319281340910262e-14, 0.000000000000000e+00, 4.111707761444397e-13, 1.064651076276077e-21, -5.656239151319195e-34, 2.448561294832174e-07, -2.196231024103583e-10, -2.147782258017587e-07, 0.000000000000000e+00
78, 1.995000000000000e-03, 2.168404344971009e-19, 8.322371197540558e-07, -3.136617485087383e-12, 5.368150980878127e-12, 1.000000000000000e-16, -8.382168877896974e-06, 3.201856795294092e-16, 1.486572097103965e-31, 1.625651701598057e-01, 1.801721848751920e-13, 9.816918616342164e-15, -8.130072295724363e-15, 0.000000000000000e+00, -1.595283253709293e-12, -1.173328660255209e-21, -6.466969216027434e-34, 1.342764585632317e-07, -8.104395330012637e-11, -1.874972949484752e-07, 0.000000000000000e+00
79, 2.000000000000000e-03, 0.000000000000000e+00, 1.747658669022919e-06, 1.096436662236042e-11, 1.025291592678773e-12, 1.000000000000000e-16, -1.756367082101931e-05, 3.095298390131558e-15, 3.113466623700855e-31, 3.400739064443007e-01, -7.986045584730409e-15, -3.436443296700340e-14, 1.713472181467554e-14, 0.000000000000000e+00, -5.524164638773992e-12, -2.503925838419933e-21, -1.353139401041277e-33, -2.341455215271182e-07, -7.738603976737725e-07, -8.732314020068474e-08, -7.738603976737724e-07
80, 2.000000000000000e-03, 3.999999999999848e-05, 3.481759236114724e-06, 2.727060856089999e-11, 7.396044310185969e-11, 1.000000000000000e-16, -3.501431553899558e-05, 6.273821145275588e-15, 6.181184604924629e-31, 6.774468565120034e-01, -2.162228568460271e-13, 6.220441727422316e-13, -1.536154679910480e-14, 0.000000000000000e+00, -7.142378444864768e-12, -3.024699506559358e-21, -2.686695713001406e-33, 1.154272359471520e-06, -1.568011220846750e-06, 1.949039586482065e-10, -1.568011220846750e-06
81, 2.000000000000000e-03, 7.999999999999858e-05, 3.481754485742481e-06, 2.126135885022967e-11, 1.463908118531325e-10, 1.000000000000000e-16, -3.509275259331876e-05, 6.456817401442473e-15, 6.123159198346631e-31, 6.774391834447006e-01, 2.682050905185882e-13, -1.526617397177678e-13, -3.271670223820210e-14, 0.000000000000000e+00, -3.253662106178414e-11, -5.841790513621602e-21, -2.661642297092772e-33, 3.283323318781228e-07, -1.614530414811388e-06, 3.997126650418756e-10, -1.614530414811387e-06
82, 2.000000000000000e-03, 1.199999999999987e-04, 3.481726393484253e-06, 2.080983048096333e-11, 2.130879729659922e-10, 1.000000000000000e-16, -3.522301783367009e-05, 6.787689854701992e-15, 6.028582352673025e-31, 6.774278673879804e-01, 9.926865221081575e-14, 4.388755720774046e-13, 4.819035795780043e-14, 0.000000000000000e+00, -4.368023645014802e-11, -7.506915446012254e-21, -2.620575199385209e-33, 6.105869657657692e-07, -1.702978750668306e-06, 6.550495514965865e-10, -1.702978750668306e-06
83, 2.000000000000000e-03, 1.599999999999988e-04, 3.481667205969140e-06, 1.707179519973015e-11, 2.755381221862548e-10, 1.000000000000000e-16, -3.540474362802973e-05, 7.290431226316164e-15, 5.898281497629377e-31, 6.774071158799261e-01, -1.695957149673230e-14, 2.855145276814169e-14, 4.270366256851413e-14, 0.000000000000000e+00, -4.016447635905255e-12, -7.432757146412131e-21, -2.563684802495299e-33, -4.683153835838283e-07, -1.847478365328530e-06, 1.011744169543843e-09, -1.847478365328530e-06
84, 2.000000000000000e-03, 1.999999999999989e-04, 3.481550910753176e-06, 1.725674033949507e-11, 3.347470328690034e-10, 1.000000000000000e-16, -3.563761254144944e-05, 8.011235294157514e-15, 5.733001524576633e-31, 6.773766478514163e-01, 4.832243681801920e-14, 6.482527630376300e-13, -1.343820529466290e-14, 0.000000000000000e+00, 1.347182111146542e-11, -4.007009075754378e-21, -2.490996198812442e-33, -2.114689746646192e-07, -2.072497213339692e-06, 1.618846911272261e-09, -2.072497213339692e-06
85, 2.000000000000000e-03, 2.399999999999992e-04, 3.481408209160140e-06, 1.798412991585551e-11, 3.952862277818883e-10, 1.000000000000000e-16, -3.592294993896783e-05, 9.053337982148643e-15, 5.533300774982833e-31, 6.773483917554962e-01, 1.202660052031538e-13, 1.915545502896575e-13, 4.746244846533730e-15, 0.000000000000000e+00, 1.457766149953006e-11, -6.861824163877594e-21, -2.404920927873602e-33, -2.319728538147103e-07, -2.427388546739234e-06, 2.746926550639121e-09, -2.427388546739234e-06
86, 2.000000000000000e-03, 2.799999999999993e-04, 3.481812384793466e-06, 2.663535577726471e-11, 4.637849660732732e-10, 1.000000000000000e-16, -3.626787223511962e-05, 1.061420437733153e-14, 5.300512310410893e-31, 6.774322765722136e-01, 5.353283759679315e-14, 2.224508754178496e-13, 5.891908657205137e-14, 0.000000000000000e+00, -4.003868905259195e-13, -3.457591073763446e-21, -2.304108454713141e-33, 5.692244060551133e-07, -3.017008960659956e-06, 5.249561803449933e-09, -3.017008960659956e-06
87, 2.000000000000000e-03, 3.199999999999995e-04, 3.486010761848320e-06, 7.346704697781029e-11, 5.642386861019917e-10, 1.000000000000000e-16, -3.670625433087834e-05, 1.318177961325182e-14, 5.040423922595862e-31, 6.781959006205918e-01, -7.198744850345066e-14, 4.142488585611807e-13, 5.816806932623978e-14, 0.000000000000000e+00, 2.483672385729949e-11, -9.712998524816861e-21, -2.191198705867816e-33, 2.333075722615874e-07, -4.082646017001366e-06, 8.001893501414974e-09, -4.082646017001366e-06
88, 2.000000000000000e-03, 3.599999999999999e-04, 3.515891370014497e-06, 3.518860922545488e-10, 7.946047895202870e-10, 1.000000000000000e-16, -3.748985690821542e-05, 1.912040467036533e-14, 4.785407399059920e-31, 6.839806783160436e-01, 8.509927373442547e-14, 2.598542752927266e-13, -6.253970621020070e-14, 0.000000000000000e+00, -3.263057309570811e-11, -1.224640887418427e-20, -2.080092823647066e-33, 7.493762772536883e-07, -6.637656561991150e-06, -3.375657031990048e-07, -6.637656561991150e-06
89, 2.000000000000000e-03, 4.000000000000000e-04, 1.734628987032834e-06, 1.168701189478883e-09, 1.048706833046929e-09, 1.000000000000000e-16, -1.895372650239325e-05, 3.625737938757904e-14, 2.117632875805609e-31, 3.356966079276950e-01, 2.567499378538742e-13, 1.188540968694861e-14, 1.011486057297790e-13, 0.000000000000000e+00, -2.060185928239944e-12, -2.251191023998420e-20, -9.205827397933133e-34, 2.671280226462791e-07, -1.528114374581468e-05, 1.340969060484046e-05, -2.028748352724829e-05
90, 2.039999999999994e-03, 4.000000000000002e-04, 3.434794458468273e-06, 8.876090047680175e-10, 3.508489538476980e-10, 1.000000000000000e-16, -3.819941844623518e-05, 2.862148593558549e-14, 3.901063892000976e-31, 6.703918894784504e-01, 1.211308703115302e-13, 1.004182353353147e-13, -4.573780337862336e-15, 0.000000000000000e+00, -4.931534069725196e-12, -1.263840608848806e-20, -1.695316152816417e-33, 9.211799972819179e-07, 2.706165471100954e-07, 9.088120032715668e-06, -9.088120032715668e-06
