"Time_Iter",    "Cur_Time"    ,      "mic1"
       7537,             3.807,       953.9143782
       7538,            3.8085,       953.9007449
       7539,              3.81,       953.8852209
       7540,            3.8115,       953.8727752
       7541,             3.813,        953.864097
       7542,            3.8145,       953.8563538
       7543,             3.816,       953.8483176
       7544,            3.8175,       953.8410465
       7545,             3.819,        953.837361
       7546,            3.8205,       953.8351654
       7547,             3.822,       953.8338239
       7548,            3.8235,       953.8338393
       7549,             3.825,       953.8342578
       7550,            3.8265,       953.8348778
       7551,             3.828,       953.8367715
       7552,            3.8295,       953.8378929
       7553,             3.831,       953.8359598
       7554,            3.8325,       953.8321738
       7555,             3.834,       953.8249254
       7556,            3.8355,       953.8204009
       7557,             3.837,       953.8206084
       7558,            3.8385,       953.8209992
       7559,              3.84,       953.8164788
       7560,            3.8415,        953.808573
       7561,             3.843,        953.802039
       7562,            3.8445,       953.8005121
       7563,             3.846,       953.8022899
       7564,            3.8475,       953.8032926
       7565,             3.849,       953.8019516
       7566,            3.8505,       953.8006882
       7567,             3.852,       953.7978783
       7568,            3.8535,       953.7939419
       7569,             3.855,       953.7881001
       7570,            3.8565,       953.7818449
       7571,             3.858,       953.7795565
       7572,            3.8595,       953.7754512
       7573,             3.861,       953.7653053
       7574,            3.8625,       953.7460864
       7575,             3.864,       953.7310487
       7576,            3.8655,        953.720848
       7577,             3.867,       953.7098306
       7578,            3.8685,       953.6930362
       7579,              3.87,       953.6731051
       7580,            3.8715,        953.656017
       7581,             3.873,       953.6457415
       7582,            3.8745,       953.6313562
       7583,             3.876,       953.6143047
       7584,            3.8775,       953.6011701
       7585,             3.879,       953.5838012
       7586,            3.8805,       953.5616986
       7587,             3.882,       953.5364729
       7588,            3.8835,       953.5084608
       7589,             3.885,       953.4755022
       7590,            3.8865,       953.4410993
       7591,             3.888,       953.4043596
       7592,            3.8895,       953.3648577
       7593,             3.891,       953.3170614
       7594,            3.8925,       953.2532827
       7595,             3.894,       953.2047744
       7596,            3.8955,       953.1816701
       7597,             3.897,       953.1624146
       7598,            3.8985,        953.128421
       7599,               3.9,        953.064384
       7600,            3.9015,       952.9883778
       7601,             3.903,       952.9097819
       7602,            3.9045,       952.8288368
       7603,             3.906,       952.7531403
       7604,            3.9075,       952.6811423
       7605,             3.909,       952.5986655
       7606,            3.9105,       952.5153654
       7607,             3.912,       952.4327316
       7608,            3.9135,       952.3468204
       7609,             3.915,       952.2635866
       7610,            3.9165,       952.1709335
       7611,             3.918,       952.0682643
       7612,            3.9195,       951.9621834
       7613,             3.921,       951.8567591
       7614,            3.9225,       951.7780703
       7615,             3.924,       951.7110036
       7616,            3.9255,       951.6303659
       7617,             3.927,        951.491979
       7618,            3.9285,       951.3463007
       7619,              3.93,       951.1897325
       7620,            3.9315,       951.0247128
       7621,             3.933,       950.8808922
       7622,            3.9345,       950.7689975
       7623,             3.936,       950.6554496
       7624,            3.9375,       950.5361683
       7625,             3.939,       950.4099523
       7626,            3.9405,       950.2819224
       7627,             3.942,       950.1518994
       7628,            3.9435,       950.0187194
       7629,             3.945,       949.8903502
       7630,            3.9465,        949.758553
       7631,             3.948,       949.6233461
       7632,            3.9495,       949.4914211
       7633,             3.951,       949.3697737
       7634,            3.9525,       949.2552633
       7635,             3.954,       949.1417431
       7636,            3.9555,       949.0335302
       7637,             3.957,       948.9339346
       7638,            3.9585,       948.8252202
       7639,              3.96,       948.7025164
       7640,            3.9615,       948.5802732
       7641,             3.963,       948.4765527
       7642,            3.9645,       948.3828698
       7643,             3.966,        948.298058
       7644,            3.9675,       948.2240016
       7645,             3.969,       948.1590124
       7646,            3.9705,       948.0915889
       7647,             3.972,       948.0176658
       7648,            3.9735,       947.9426834
       7649,             3.975,       947.8751092
       7650,            3.9765,       947.7967499
       7651,             3.978,       947.7357378
       7652,            3.9795,       947.6982182
       7653,             3.981,       947.6687485
       7654,            3.9825,       947.6419458
       7655,             3.984,       947.6164105
       7656,            3.9855,       947.6227581
       7657,             3.987,       947.6272264
       7658,            3.9885,       947.5893664
       7659,              3.99,       947.5595277
       7660,            3.9915,       947.5449317
       7661,             3.993,       947.5419272
       7662,            3.9945,       947.5448219
       7663,             3.996,       947.5574003
       7664,            3.9975,       947.5816767
       7665,             3.999,       947.6058914
       7666,            4.0005,       947.6220533
       7667,             4.002,       947.6361215
       7668,            4.0035,       947.6485482
       7669,             4.005,       947.6757367
       7670,            4.0065,       947.7125993
       7671,             4.008,       947.7462117
       7672,            4.0095,       947.7800938
       7673,             4.011,       947.8194174
       7674,            4.0125,       947.8597125
       7675,             4.014,       947.8935814
       7676,            4.0155,       947.9337435
       7677,             4.017,       947.9806291
       7678,            4.0185,       948.0233438
       7679,              4.02,       948.0621859
       7680,            4.0215,       948.0964633
       7681,             4.023,       948.1278772
       7682,            4.0245,       948.1557649
       7683,             4.026,       948.1854615
       7684,            4.0275,       948.2187158
       7685,             4.029,       948.2512976
       7686,            4.0305,       948.2781543
       7687,             4.032,       948.3003743
       7688,            4.0335,       948.3160669
       7689,             4.035,       948.3271192
       7690,            4.0365,       948.3380032
       7691,             4.038,       948.3531298
       7692,            4.0395,       948.3698663
       7693,             4.041,       948.3886054
       7694,            4.0425,       948.4074671
       7695,             4.044,        948.421842
       7696,            4.0455,       948.4295051
       7697,             4.047,       948.4326584
       7698,            4.0485,       948.4358649
       7699,              4.05,       948.4388454
       7700,            4.0515,       948.4415228
       7701,             4.053,       948.4409963
       7702,            4.0545,       948.4316104
       7703,             4.056,       948.4124783
       7704,            4.0575,       948.3835348
       7705,             4.059,       948.3484138
       7706,            4.0605,       948.3196672
       7707,             4.062,       948.3000572
       7708,            4.0635,       948.2831742
       7709,             4.065,       948.2647423
       7710,            4.0665,       948.2427545
       7711,             4.068,       948.2231787
       7712,            4.0695,       948.1978436
       7713,             4.071,       948.1658232
       7714,            4.0725,       948.1343549
       7715,             4.074,       948.1049904
       7716,            4.0755,       948.0739572
       7717,             4.077,        948.037882
       7718,            4.0785,       947.9963934
       7719,              4.08,       947.9545368
       7720,            4.0815,       947.9146417
       7721,             4.083,       947.8701312
       7722,            4.0845,       947.8173216
       7723,             4.086,       947.7702905
       7724,            4.0875,       947.7381075
       7725,             4.089,       947.7149624
       7726,            4.0905,       947.6883347
       7727,             4.092,        947.655003
       7728,            4.0935,       947.6130634
       7729,             4.095,       947.5638314
       7730,            4.0965,       947.5191696
       7731,             4.098,       947.4914928
       7732,            4.0995,       947.4679194
       7733,             4.101,       947.4441306
       7734,            4.1025,       947.4107905
       7735,             4.104,       947.3673916
       7736,            4.1055,       947.3185204
       7737,             4.107,       947.2682043
       7738,            4.1085,       947.2158084
       7739,              4.11,       947.1648757
       7740,            4.1115,       947.1212131
       7741,             4.113,        947.090613
       7742,            4.1145,       947.0706909
       7743,             4.116,       947.0494146
       7744,            4.1175,       947.0198402
       7745,             4.119,       946.9836674
       7746,            4.1205,       946.9508437
       7747,             4.122,       946.9202959
       7748,            4.1235,       946.8939156
       7749,             4.125,       946.8757645
       7750,            4.1265,       946.8691917
       7751,             4.128,        946.872758
       7752,            4.1295,       946.8823756
       7753,             4.131,       946.8942958
       7754,            4.1325,       946.9061891
       7755,             4.134,       946.9206025
       7756,            4.1355,       946.9408223
       7757,             4.137,       946.9707534
       7758,            4.1385,       947.0105344
       7759,              4.14,       947.0606981
       7760,            4.1415,       947.1199651
       7761,             4.143,       947.1846398
       7762,            4.1445,       947.2531984
       7763,             4.146,       947.3264375
       7764,            4.1475,       947.4046114
       7765,             4.149,       947.4895785
       7766,            4.1505,       947.5850884
       7767,             4.152,       947.6907396
       7768,            4.1535,       947.8036543
       7769,             4.155,        947.921366
       7770,            4.1565,       948.0368852
       7771,             4.158,       948.1529887
       7772,            4.1595,       948.2757303
       7773,             4.161,       948.4068346
       7774,            4.1625,        948.541569
       7775,             4.164,       948.6826924
       7776,            4.1655,       948.8284657
       7777,             4.167,       948.9773205
       7778,            4.1685,       949.1312577
       7779,              4.17,       949.2881268
       7780,            4.1715,       949.4408861
       7781,             4.173,        949.591533
       7782,            4.1745,       949.7413144
       7783,             4.176,       949.8953517
       7784,            4.1775,       950.0547413
       7785,             4.179,       950.2130032
       7786,            4.1805,       950.3651017
       7787,             4.182,       950.5121428
       7788,            4.1835,       950.6595737
       7789,             4.185,       950.8121669
       7790,            4.1865,       950.9682416
       7791,             4.188,       951.1225308
       7792,            4.1895,       951.2568149
       7793,             4.191,        951.384803
       7794,            4.1925,       951.5286939
       7795,             4.194,       951.7126621
       7796,            4.1955,       951.9005939
       7797,             4.197,       952.0630919
       7798,            4.1985,       952.2066295
       7799,               4.2,       952.3451421
       7800,            4.2015,       952.4840601
       7801,             4.203,       952.6215455
       7802,            4.2045,       952.7523211
       7803,             4.206,       952.8794042
       7804,            4.2075,       952.9993528
       7805,             4.209,       953.1138415
       7806,            4.2105,       953.2278962
       7807,             4.212,       953.3449757
       7808,            4.2135,       953.4643881
       7809,             4.215,       953.5765592
       7810,            4.2165,        953.673921
       7811,             4.218,       953.7572628
       7812,            4.2195,       953.8271767
       7813,             4.221,       953.8899999
       7814,            4.2225,       953.9602493
       7815,             4.224,       954.0363161
       7816,            4.2255,       954.1104538
       7817,             4.227,       954.1752742
       7818,            4.2285,       954.2290359
       7819,              4.23,       954.2776416
       7820,            4.2315,       954.3170197
       7821,             4.233,       954.3508327
       7822,            4.2345,       954.3823221
       7823,             4.236,       954.4148182
       7824,            4.2375,       954.4437495
       7825,             4.239,       954.4695731
       7826,            4.2405,       954.4889895
       7827,             4.242,        954.501001
       7828,            4.2435,       954.5110579
       7829,             4.245,        954.516073
       7830,            4.2465,       954.5184295
       7831,             4.248,       954.5192045
       7832,            4.2495,       954.5117049
       7833,             4.251,       954.4875344
       7834,            4.2525,       954.4723414
       7835,             4.254,       954.4638682
       7836,            4.2555,       954.4550993
       7837,             4.257,       954.4469545
       7838,            4.2585,        954.437646
       7839,              4.26,       954.4250744
       7840,            4.2615,        954.409744
       7841,             4.263,       954.3993769
       7842,            4.2645,       954.3893198
       7843,             4.266,       954.3739484
       7844,            4.2675,       954.3557846
       7845,             4.269,       954.3389696
       7846,            4.2705,        954.325613
       7847,             4.272,       954.3122413
       7848,            4.2735,       954.2958486
       7849,             4.275,       954.2803108
       7850,            4.2765,       954.2691755
       7851,             4.278,        954.259131
       7852,            4.2795,       954.2486317
       7853,             4.281,       954.2387069
       7854,            4.2825,       954.2261828
       7855,             4.284,        954.210515
       7856,            4.2855,       954.1947713
       7857,             4.287,       954.1806783
       7858,            4.2885,       954.1637496
       7859,              4.29,       954.1460054
       7860,            4.2915,        954.130287
       7861,             4.293,       954.1178739
       7862,            4.2945,       954.1076141
       7863,             4.296,       954.0956037
       7864,            4.2975,       954.0800084
       7865,             4.299,       954.0633051
       7866,            4.3005,       954.0472256
       7867,             4.302,       954.0321648
       7868,            4.3035,       954.0190866
       7869,             4.305,       954.0088304
       7870,            4.3065,       954.0007691
       7871,             4.308,       953.9925304
       7872,            4.3095,        953.982137
       7873,             4.311,       953.9708029
       7874,            4.3125,       953.9596868
       7875,             4.314,       953.9496474
       7876,            4.3155,        953.940973
       7877,             4.317,       953.9326514
       7878,            4.3185,        953.924158
       7879,              4.32,       953.9160436
       7880,            4.3215,       953.9075208
       7881,             4.323,       953.8984469
       7882,            4.3245,       953.8891867
       7883,             4.326,       953.8765012
       7884,            4.3275,       953.8656892
       7885,             4.329,       953.8610525
       7886,            4.3305,       953.8573663
       7887,             4.332,       953.8558642
       7888,            4.3335,       953.8535097
       7889,             4.335,       953.8520891
       7890,            4.3365,       953.8509882
       7891,             4.338,       953.8517729
       7892,            4.3395,       953.8535531
       7893,             4.341,       953.8564355
       7894,            4.3425,       953.8579072
       7895,             4.344,       953.8571846
       7896,            4.3455,       953.8498363
       7897,             4.347,       953.8435843
       7898,            4.3485,       953.8423363
       7899,              4.35,        953.843907
       7900,            4.3515,       953.8441418
       7901,             4.353,       953.8409909
       7902,            4.3545,       953.8352085
       7903,             4.356,       953.8346181
       7904,            4.3575,       953.8374111
       7905,             4.359,       953.8400671
       7906,            4.3605,       953.8420373
       7907,             4.362,       953.8432142
       7908,            4.3635,        953.842597
       7909,             4.365,       953.8400912
       7910,            4.3665,       953.8375103
       7911,             4.368,        953.831973
       7912,            4.3695,       953.8239711
       7913,             4.371,       953.8210795
       7914,            4.3725,       953.8152615
       7915,             4.374,       953.8068938
       7916,            4.3755,       953.7945363
       7917,             4.377,       953.7862525
       7918,            4.3785,       953.7776381
       7919,              4.38,       953.7669035
       7920,            4.3815,       953.7547518
       7921,             4.383,       953.7483468
       7922,            4.3845,       953.7398279
       7923,             4.386,       953.7304792
       7924,            4.3875,       953.7220087
       7925,             4.389,       953.7118258
       7926,            4.3905,       953.6986289
       7927,             4.392,       953.6808587
       7928,            4.3935,       953.6584155
       7929,             4.395,       953.6317255
       7930,            4.3965,       953.6005851
       7931,             4.398,       953.5693345
       7932,            4.3995,       953.5368144
       7933,             4.401,       953.4996663
       7934,            4.4025,       953.4570749
       7935,             4.404,        953.409953
       7936,            4.4055,       953.3585339
       7937,             4.407,       953.3051114
       7938,            4.4085,       953.2603094
       7939,              4.41,       953.2401078
       7940,            4.4115,       953.2159329
       7941,             4.413,       953.1703016
       7942,            4.4145,       953.1057121
       7943,             4.416,       953.0315678
       7944,            4.4175,       952.9500123
       7945,             4.419,       952.8680996
       7946,            4.4205,       952.7920277
       7947,             4.422,       952.7192562
       7948,            4.4235,       952.6353889
       7949,             4.425,       952.5513162
       7950,            4.4265,       952.4678698
       7951,             4.428,       952.3824088
       7952,            4.4295,       952.2981425
       7953,             4.431,        952.203856
       7954,            4.4325,       952.0966351
       7955,             4.434,       951.9854656
       7956,            4.4355,       951.8784866
       7957,             4.437,       951.7977162
       7958,            4.4385,       951.7300455
       7959,              4.44,       951.6406669
       7960,            4.4415,       951.5064649
       7961,             4.443,       951.3565766
       7962,            4.4445,       951.1929662
       7963,             4.446,       951.0266335
       7964,            4.4475,       950.8666867
       7965,             4.449,       950.7514973
       7966,            4.4505,       950.6375566
       7967,             4.452,       950.5133571
       7968,            4.4535,       950.3839387
       7969,             4.455,       950.2537273
       7970,            4.4565,       950.1220729
       7971,             4.458,       949.9875775
       7972,            4.4595,       949.8526111
       7973,             4.461,       949.7182507
       7974,            4.4625,       949.5764422
       7975,             4.464,       949.4380112
       7976,            4.4655,       949.3098772
       7977,             4.467,       949.1954891
       7978,            4.4685,        949.086943
       7979,              4.47,       948.9761721
       7980,            4.4715,       948.8723139
       7981,             4.473,       948.7686145
       7982,            4.4745,       948.6498981
       7983,             4.476,       948.5244269
       7984,            4.4775,       948.4079524
       7985,             4.479,       948.3114034
       7986,            4.4805,       948.2284906
       7987,             4.482,       948.1551267
       7988,            4.4835,        948.088556
       7989,             4.485,       948.0242592
       7990,            4.4865,        947.954476
       7991,             4.488,       947.8801626
       7992,            4.4895,        947.812484
       7993,             4.491,       947.7472086
       7994,            4.4925,       947.6786598
       7995,             4.494,        947.636398
       7996,            4.4955,       947.6088834
       7997,             4.497,       947.5843916
       7998,            4.4985,       947.5618782
       7999,               4.5,       947.5517023
       8000,            4.5015,       947.5781142
       8001,             4.503,       947.5639629
       8002,            4.5045,       947.5365732
       8003,             4.506,       947.5237998
       8004,            4.5075,       947.5220142
       8005,             4.509,       947.5288786
       8006,            4.5105,       947.5388773
       8007,             4.512,       947.5687321
       8008,            4.5135,       947.6006802
       8009,             4.515,       947.6269259
       8010,            4.5165,       947.6481569
       8011,             4.518,       947.6690064
       8012,            4.5195,       947.6892285
       8013,             4.521,       947.7317419
       8014,            4.5225,       947.7717991
       8015,             4.524,       947.8075032
       8016,            4.5255,       947.8477556
       8017,             4.527,        947.892345
       8018,            4.5285,       947.9322157
       8019,              4.53,       947.9748509
       8020,            4.5315,       948.0248122
       8021,             4.533,       948.0683143
       8022,            4.5345,       948.1072443
       8023,             4.536,       948.1434809
       8024,            4.5375,       948.1789699
       8025,             4.539,       948.2113884
       8026,            4.5405,       948.2414658
       8027,             4.542,       948.2759899
       8028,            4.5435,       948.3126172
       8029,             4.545,       948.3497527
       8030,            4.5465,       948.3785393
       8031,             4.548,        948.397653
       8032,            4.5495,       948.4108391
       8033,             4.551,       948.4202293
       8034,            4.5525,        948.429792
       8035,             4.554,       948.4441659
       8036,            4.5555,       948.4650956
       8037,             4.557,       948.4876604
       8038,            4.5585,       948.5065296
       8039,              4.56,       948.5206258
       8040,            4.5615,       948.5270464
       8041,             4.563,       948.5316021
       8042,            4.5645,       948.5335672
       8043,             4.566,       948.5363874
       8044,            4.5675,       948.5389225
       8045,             4.569,       948.5327858
       8046,            4.5705,       948.5159689
       8047,             4.572,       948.4905821
       8048,            4.5735,       948.4577443
       8049,             4.575,       948.4289797
       8050,            4.5765,         948.40999
       8051,             4.578,       948.3943082
       8052,            4.5795,       948.3767142
       8053,             4.581,        948.355496
       8054,            4.5825,       948.3319329
       8055,             4.584,       948.3045272
       8056,            4.5855,       948.2777965
       8057,             4.587,        948.253861
       8058,            4.5885,       948.2311551
       8059,              4.59,       948.2099486
       8060,            4.5915,       948.1860507
       8061,             4.593,       948.1593747
       8062,            4.5945,       948.1310273
       8063,             4.596,       948.1028464
       8064,            4.5975,       948.0689362
       8065,             4.599,       948.0250035
       8066,            4.6005,       947.9780665
       8067,             4.602,       947.9393253
       8068,            4.6035,       947.9133357
       8069,             4.605,       947.8860233
       8070,            4.6065,       947.8512078
       8071,             4.608,       947.8058288
       8072,            4.6095,       947.7541337
       8073,             4.611,       947.7087046
       8074,            4.6125,       947.6758726
       8075,             4.614,       947.6526725
       8076,            4.6155,       947.6322064
       8077,             4.617,       947.6019262
       8078,            4.6185,       947.5586851
       8079,              4.62,       947.5022587
       8080,            4.6215,       947.4411415
       8081,             4.623,       947.3800319
       8082,            4.6245,       947.3263238
       8083,             4.626,       947.2833789
       8084,            4.6275,       947.2492907
       8085,             4.629,       947.2189516
       8086,            4.6305,       947.1901873
       8087,             4.632,       947.1632889
       8088,            4.6335,       947.1324134
       8089,             4.635,       947.0942643
       8090,            4.6365,       947.0548293
       8091,             4.638,       947.0235182
       8092,            4.6395,       947.0032427
       8093,             4.641,       946.9967055
       8094,            4.6425,       946.9992403
       8095,             4.644,        947.006296
       8096,            4.6455,       947.0135863
       8097,             4.647,       947.0212984
       8098,            4.6485,       947.0318838
       8099,              4.65,       947.0471105
       8100,            4.6515,       947.0694584
       8101,             4.653,        947.102368
       8102,            4.6545,       947.1491905
       8103,             4.656,       947.2074258
       8104,            4.6575,       947.2713656
       8105,             4.659,       947.3358921
       8106,            4.6605,       947.3981883
       8107,             4.662,       947.4640133
       8108,            4.6635,        947.539023
       8109,             4.665,       947.6269323
       8110,            4.6665,       947.7272024
       8111,             4.668,       947.8379439
       8112,            4.6695,       947.9540575
       8113,             4.671,       948.0723611
       8114,            4.6725,       948.1898559
       8115,             4.674,       948.3012477
       8116,            4.6755,       948.4181199
       8117,             4.677,       948.5435344
       8118,            4.6785,        948.675009
       8119,              4.68,       948.8143118
       8120,            4.6815,        948.960388
       8121,             4.683,       949.1110737
       8122,            4.6845,       949.2661468
       8123,             4.686,       949.4210657
       8124,            4.6875,       949.5712417
       8125,             4.689,        949.717641
       8126,            4.6905,       949.8609648
       8127,             4.692,       950.0064512
       8128,            4.6935,        950.159217
       8129,             4.695,       950.3146853
       8130,            4.6965,       950.4682743
       8131,             4.698,       950.6183443
       8132,            4.6995,       950.7675649
       8133,             4.701,       950.9174632
       8134,            4.7025,       951.0651882
       8135,             4.704,       951.2053889
       8136,            4.7055,       951.3333447
       8137,             4.707,       951.4625114
       8138,            4.7085,       951.6157771
       8139,              4.71,       951.8026835
       8140,            4.7115,        951.987652
       8141,             4.713,       952.1434874
       8142,            4.7145,       952.2829473
       8143,             4.716,       952.4199007
       8144,            4.7175,       952.5577759
       8145,             4.719,       952.6932924
       8146,            4.7205,       952.8202717
       8147,             4.722,       952.9440688
       8148,            4.7235,       953.0618296
       8149,             4.725,       953.1769214
       8150,            4.7265,       953.2939512
       8151,             4.728,       953.4153549
       8152,            4.7295,       953.5323718
       8153,             4.731,       953.6352109
       8154,            4.7325,       953.7237835
       8155,             4.734,       953.7986098
       8156,            4.7355,        953.864854
       8157,             4.737,       953.9367919
       8158,            4.7385,        954.009691
       8159,              4.74,       954.0846684
       8160,            4.7415,       954.1556153
       8161,             4.743,       954.2169645
       8162,            4.7445,       954.2695824
       8163,             4.746,       954.3161733
       8164,            4.7475,       954.3528255
       8165,             4.749,       954.3848963
       8166,            4.7505,       954.4150052
       8167,             4.752,       954.4471812
       8168,            4.7535,       954.4778726
       8169,             4.755,       954.5043112
       8170,            4.7565,       954.5204044
       8171,             4.758,       954.5291087
       8172,            4.7595,       954.5375054
       8173,             4.761,       954.5393263
       8174,            4.7625,       954.5398686
       8175,             4.764,        954.543023
       8176,            4.7655,       954.5395182
       8177,             4.767,       954.5192257
       8178,            4.7685,       954.5023817
       8179,              4.77,       954.4924447
       8180,            4.7715,       954.4833779
       8181,             4.773,       954.4750582
       8182,            4.7745,       954.4676713
       8183,             4.776,       954.4536574
       8184,            4.7775,       954.4367631
       8185,             4.779,       954.4258608
       8186,            4.7805,       954.4140421
       8187,             4.782,       954.3980056
       8188,            4.7835,       954.3818486
       8189,             4.785,       954.3671352
       8190,            4.7865,       954.3525741
       8191,             4.788,       954.3363492
       8192,            4.7895,       954.3185909
       8193,             4.791,        954.302584
       8194,            4.7925,       954.2904965
       8195,             4.794,       954.2792039
       8196,            4.7955,       954.2678886
       8197,             4.797,       954.2559915
       8198,            4.7985,       954.2414455
       8199,               4.8,       954.2250638
       8200,            4.8015,       954.2096795
       8201,             4.803,       954.1951921
       8202,            4.8045,       954.1803314
       8203,             4.806,       954.1633732
       8204,            4.8075,       954.1485732
       8205,             4.809,       954.1357641
       8206,            4.8105,       954.1227086
       8207,             4.812,       954.1068078
       8208,            4.8135,       954.0886792
       8209,             4.815,       954.0708501
       8210,            4.8165,       954.0543198
       8211,             4.818,       954.0396168
       8212,            4.8195,       954.0271387
       8213,             4.821,       954.0172918
       8214,            4.8225,       954.0089499
       8215,             4.824,       954.0001236
       8216,            4.8255,       953.9890916
       8217,             4.827,       953.9767708
       8218,            4.8285,       953.9652401
       8219,              4.83,       953.9551125
       8220,            4.8315,       953.9460205
       8221,             4.833,       953.9388112
       8222,            4.8345,       953.9324876
       8223,             4.836,       953.9253476
       8224,            4.8375,       953.9172056
       8225,             4.839,       953.9094896
       8226,            4.8405,       953.9021138
       8227,             4.842,        953.894191
       8228,            4.8435,       953.8864874
       8229,             4.845,       953.8760108
       8230,            4.8465,       953.8695427
       8231,             4.848,       953.8691963
       8232,            4.8495,       953.8687074
       8233,             4.851,       953.8702907
       8234,            4.8525,       953.8722493
       8235,             4.854,       953.8715255
       8236,            4.8555,       953.8748831
       8237,             4.857,       953.8786738
       8238,            4.8585,       953.8794867
       8239,              4.86,       953.8751624
       8240,            4.8615,       953.8685895
       8241,             4.863,        953.864171
       8242,            4.8645,       953.8647544
       8243,             4.866,        953.868391
       8244,            4.8675,       953.8699954
       8245,             4.869,       953.8689911
       8246,            4.8705,       953.8663204
       8247,             4.872,       953.8665532
       8248,            4.8735,       953.8674297
       8249,             4.875,       953.8712657
       8250,            4.8765,       953.8765685
       8251,             4.878,       953.8807449
       8252,            4.8795,       953.8808479
       8253,             4.881,       953.8785565
       8254,            4.8825,       953.8752733
       8255,             4.884,       953.8692784
       8256,            4.8855,       953.8685974
       8257,             4.887,       953.8703528
       8258,            4.8885,       953.8667897
       8259,              4.89,       953.8566946
       8260,            4.8915,       953.8450444
       8261,             4.893,        953.834042
       8262,            4.8945,       953.8229494
       8263,             4.896,       953.8266674
       8264,            4.8975,       953.8309708
       8265,             4.899,       953.8255696
       8266,            4.9005,       953.8182536
       8267,             4.902,       953.8148107
       8268,            4.9035,       953.8104393
       8269,             4.905,       953.8025314
       8270,            4.9065,       953.7903418
       8271,             4.908,        953.771015
       8272,            4.9095,       953.7474998
       8273,             4.911,        953.719633
       8274,            4.9125,       953.6888715
       8275,             4.914,       953.6562345
       8276,            4.9155,       953.6238463
       8277,             4.917,       953.5882783
       8278,            4.9185,       953.5472094
       8279,              4.92,       953.5046273
       8280,            4.9215,       953.4613974
       8281,             4.923,       953.4125707
       8282,            4.9245,        953.359861
       8283,             4.926,       953.3127531
       8284,            4.9275,       953.2920007
       8285,             4.929,       953.2631441
       8286,            4.9305,       953.2077977
       8287,             4.932,       953.1396927
       8288,            4.9335,       953.0618242
       8289,             4.935,       952.9817886
       8290,            4.9365,       952.9012375
       8291,             4.938,        952.824935
       8292,            4.9395,       952.7464518
       8293,             4.941,       952.6598289
       8294,            4.9425,       952.5752532
       8295,             4.944,       952.4898008
       8296,            4.9455,       952.4040022
       8297,             4.947,       952.3123505
       8298,            4.9485,       952.2114936
       8299,              4.95,       952.1037235
       8300,            4.9515,       951.9917474
       8301,             4.953,       951.8813856
       8302,            4.9545,       951.7971361
       8303,             4.956,        951.719964
       8304,            4.9575,       951.6170277
       8305,             4.959,        951.478652
       8306,            4.9605,       951.3253121
       8307,             4.962,       951.1565703
       8308,            4.9635,        950.987772
       8309,             4.965,       950.8254302
       8310,            4.9665,       950.7050535
       8311,             4.968,       950.5881404
       8312,            4.9695,       950.4615599
       8313,             4.971,       950.3271726
       8314,            4.9725,       950.1952019
       8315,             4.974,       950.0632489
       8316,            4.9755,       949.9272431
       8317,             4.977,       949.7913677
       8318,            4.9785,       949.6574458
       8319,              4.98,       949.5151712
       8320,            4.9815,       949.3700269
       8321,             4.983,       949.2355445
       8322,            4.9845,       949.1191821
       8323,             4.986,       949.0116588
       8324,            4.9875,       948.9047212
       8325,             4.989,       948.8020737
       8326,            4.9905,       948.6993226
       8327,             4.992,       948.5856446
       8328,            4.9935,       948.4630147
       8329,             4.995,       948.3466617
       8330,            4.9965,        948.247745
       8331,             4.998,       948.1678685
       8332,            4.9995,       948.0961888
       8333,             5.001,       948.0293644
       8334,            5.0025,       947.9648235
       8335,             5.004,       947.8994702
       8336,            5.0055,       947.8309817
       8337,             5.007,       947.7675938
       8338,            5.0085,       947.7137092
       8339,              5.01,       947.6503705
       8340,            5.0115,       947.6089474
       8341,             5.013,       947.5846848
       8342,            5.0145,       947.5635414
       8343,             5.016,       947.5441269
       8344,            5.0175,       947.5328527
       8345,             5.019,       947.5654194
       8346,            5.0205,       947.5661531
       8347,             5.022,       947.5448917
       8348,            5.0235,       947.5374727
       8349,             5.025,       947.5401331
       8350,            5.0265,       947.5491508
       8351,             5.028,       947.5609641
       8352,            5.0295,       947.5923153
       8353,             5.031,       947.6268347
       8354,            5.0325,       947.6559411
       8355,             5.034,       947.6806031
       8356,            5.0355,       947.7064077
       8357,             5.037,       947.7275993
       8358,            5.0385,       947.7686706
       8359,              5.04,       947.8093902
       8360,            5.0415,       947.8472126
       8361,             5.043,       947.8901669
       8362,            5.0445,       947.9370347
       8363,             5.046,       947.9790822
       8364,            5.0475,       948.0233021
       8365,             5.049,        948.074148
       8366,            5.0505,       948.1174871
       8367,             5.052,       948.1566134
       8368,            5.0535,       948.1948905
       8369,             5.055,       948.2327529
       8370,            5.0565,        948.265697
       8371,             5.058,       948.2957007
       8372,            5.0595,       948.3306255
       8373,             5.061,       948.3681714
       8374,            5.0625,       948.4066419
       8375,             5.064,       948.4418418
       8376,            5.0655,        948.463028
       8377,             5.067,       948.4771526
       8378,            5.0685,       948.4859706
       8379,              5.07,       948.4949687
       8380,            5.0715,       948.5096723
       8381,             5.073,       948.5310428
       8382,            5.0745,       948.5540417
       8383,             5.076,       948.5748542
       8384,            5.0775,       948.5911518
       8385,             5.079,       948.5955354
       8386,            5.0805,        948.597064
       8387,             5.082,       948.5987511
