     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,"rms[MixtureFraction]","rms[EnthalpyTot]",  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,"Avg_Massflow(inlet_fuel)","Avg_Massflow(outlet)","Avg_Mach(inlet_fuel)","Avg_Mach(outlet)","Avg_Temp(inlet_fuel)","Avg_Temp(outlet)","Avg_Press(inlet_fuel)","Avg_Press(outlet)","Avg_Density(inlet_fuel)","Avg_Density(outlet)","Avg_Enthalpy(inlet_fuel)","Avg_Enthalpy(outlet)","Avg_NormalVel(inlet_fuel)","Avg_NormalVel(outlet)","Uniformity(inlet_fuel)","Uniformity(outlet)","Secondary_Strength(inlet_fuel)","Secondary_Strength(outlet)","Momentum_Distortion(inlet_fuel)","Momentum_Distortion(outlet)","Secondary_Over_Uniformity(inlet_fuel)","Secondary_Over_Uniformity(outlet)","Avg_TotalTemp(inlet_fuel)","Avg_TotalTemp(outlet)","Avg_TotalPress(inlet_fuel)","Avg_TotalPress(outlet)"
      -4.260055214,      -3.913202445,       -2.87765773,          -4.864489429,       0.965748087,     0.04029329739,     0.01793869713,       600.9998045,       529.5194374,       2.200766575,      -675588.0925,       5.622749485,       5.673357763,        0.4099685221,          10133.13513,                5.045185508,       601.0131382,        546.069128,      -529.5194613,             5e-05,      -477.8487709,      -30.90562578,                 0,                 0,                 0,       116.2241064,         30.905621,      -477.8487712,                 0,     0.06467658318,             0.04029314014,       1.572503274e-07,         0.01791429764,   2.439949187e-05,           300.9997183,       300.0000862,            529.5194493,   -1.198591474e-05,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5.622734641,        1.484428007e-05,             5.671863414,      0.001494349247,                    0.4025353077,              0.007433214365,                    0.01755139028,                  10133.11758,                          0.07097055735,                        4.974214951,                 301.013052,            300.0000862,                 546.0691061,         2.184549982e-05
      -4.251066167,      -3.894019615,      -2.858874332,          -4.856497002,      0.9737405145,     0.04123306166,     0.01835646465,       600.9998045,        553.826874,       2.200766575,      -675588.0925,       5.753889537,       5.805673908,        0.4190998379,          10500.79571,                4.940075403,       601.0137674,       571.1574446,      -553.8268972,             5e-05,      -505.1913414,      -31.75312268,                 0,                 0,                 0,        122.856988,       31.75311763,      -505.1913418,                 0,     0.06285365578,             0.04123290407,       1.575930349e-07,         0.01833206331,    2.44013305e-05,           300.9997183,       300.0000862,            553.8268856,   -1.162381468e-05,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 5.75387466,        1.487663132e-05,             5.804149378,      0.001524530159,                    0.4116766758,              0.007423162074,                    0.01755142729,                  10500.77816,                          0.07092799461,                        4.869147409,                301.0136811,            300.0000862,                 571.1574224,         2.217333159e-05
      -4.242068349,      -3.874839612,       -2.84003505,          -4.848513143,      0.9817243734,     0.04219346713,     0.01878341002,       600.9998045,       579.2503808,       2.200766575,      -675588.0925,       5.887909982,       5.940895663,        0.4284376597,          10878.31286,                4.838894486,       601.0144253,       597.3975831,      -579.2504033,             5e-05,      -533.8248717,       -32.6208243,                 0,                 0,                 0,        129.802567,       32.62081896,       -533.824872,                 0,     0.06110772658,             0.04219330923,       1.579050858e-07,         0.01875900629,   2.440373571e-05,           300.9997183,       300.0000862,             579.250392,   -1.125886213e-05,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5.887895076,        1.490608863e-05,               5.9393409,      0.001554762588,                    0.4210245407,               0.00741311901,                    0.01755146081,                  10878.29531,                          0.07088741794,                        4.768007068,                301.0143391,            300.0000862,                 597.3975606,         2.250538172e-05
      -4.233081601,      -3.855669092,      -2.821141609,          -4.840643061,      0.9895944548,     0.04317500896,     0.01921975367,       600.9998045,       605.8397714,       2.200766575,      -675588.0925,       6.024879916,        6.07909272,        0.4379882178,          11265.84143,                4.741446102,       601.0151134,       624.8410058,      -605.8397932,             5e-05,      -563.8258543,      -33.50842719,                 0,                 0,                 0,       137.0793693,       33.50842155,      -563.8258546,                 0,     0.05943045523,             0.04317485078,       1.581874471e-07,         0.01919534698,   2.440669732e-05,           300.9997183,       300.0000862,            605.8397823,   -1.089112666e-05,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6.024864983,        1.493274327e-05,              6.07750768,      0.001585040455,                    0.4305851324,              0.007403085411,                    0.01755149086,                  11265.82388,                          0.07084896559,                        4.670597136,                301.0150271,            300.0000862,                 624.8409829,         2.284157654e-05
      -4.224015501,      -3.836506307,      -2.802144875,             -4.833041,      0.9971965164,     0.04417818979,     0.01966571925,       600.9998045,         633.64721,       2.200766575,      -675588.0925,        6.16486948,       6.220335828,        0.4477574592,          11663.53195,                4.647546824,        601.015833,       653.5415987,      -633.6472311,             5e-05,      -595.2685856,      -34.41132423,                 0,                 0,                 0,       144.7053831,       34.41131828,      -595.2685859,                 0,     0.05780806356,             0.04417803135,       1.584410549e-07,         0.01964130905,    2.44102048e-05,           300.9997183,       300.0000862,            633.6472205,   -1.052065431e-05,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6.164854523,         1.49566836e-05,              6.21872047,      0.001615357447,                    0.4403643977,              0.007393061549,                    0.01755151758,                   11663.5144,                          0.07081270171,                        4.576734122,                301.0157467,            300.0000862,                 653.5415755,         2.318186492e-05
      -4.215042522,      -3.817341092,      -2.783133336,          -4.825106299,       1.005131217,     0.04520351585,     0.02012153193,       600.9998045,       662.7273528,       2.200766575,      -675588.0925,       6.307949317,       6.364696239,        0.4577508751,          12071.53141,                4.557025052,       601.0165855,       683.5558123,       -662.727373,             5e-05,      -628.2382623,      -35.31942971,                 0,                 0,                 0,       152.7012404,       35.31942343,      -628.2382627,                 0,     0.05621980041,             0.04520335718,       1.586668173e-07,         0.02009711768,   2.441424735e-05,           300.9997183,       300.0000862,            662.7273629,   -1.014747683e-05,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6.307934339,        1.497799536e-05,             6.363050532,      0.001645707119,                    0.4503678273,              0.007383047721,                    0.01755154097,                  12071.51386,                          0.07077860298,                        4.486246449,                301.0164993,            300.0000862,                 683.5557888,         2.352620902e-05
      -4.206020683,      -3.798197484,       -2.76404346,          -4.817045322,       1.013192194,     0.04625149611,     0.02058741801,       600.9998045,       693.1374042,       2.200766575,      -675588.0925,       6.454190452,       6.512245591,        0.4679736565,          12489.98383,                4.469719899,       601.0173726,       714.9427199,      -693.1374238,             5e-05,      -662.8301433,      -36.24692403,                 0,                 0,                 0,       161.0900097,       36.24691741,      -662.8301436,                 0,     0.05468508697,             0.04625133724,       1.588656171e-07,         0.02056299919,   2.441881398e-05,           300.9997183,       300.0000862,             693.137414,    -9.77161754e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6.454175455,        1.499676186e-05,             6.510569508,      0.001676082969,                    0.4606006122,              0.007373044239,                    0.01755156105,                  12489.96628,                          0.07074659316,                        4.398973306,                301.0172863,            300.0000862,                  714.942696,         2.387457856e-05
       -4.19698126,      -3.779040263,      -2.744929426,          -4.808857297,       1.021380219,     0.04732264303,     0.02106360534,       600.9998045,       724.9371702,       2.200766575,      -675588.0925,       6.603664396,       6.663056014,        0.4784310358,          12919.03072,                4.385480284,       601.0181956,       747.7640735,      -724.9371889,             5e-05,      -699.1330084,      -37.18176306,                 0,                 0,                 0,       169.8931851,       37.18175607,      -699.1330087,                 0,     0.05318267427,             0.04732248399,       1.590383127e-07,         0.02103918145,   2.442389356e-05,           300.9997183,       300.0000862,            724.9371796,   -9.393094544e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6.603649383,        1.501306416e-05,             6.661349536,      0.001706478492,                    0.4710679844,              0.007363051426,                    0.01755157795,                  12919.01317,                          0.07071659907,                        4.314763685,                301.0181094,            300.0000862,                 747.7640492,         2.422694762e-05
      -4.187866468,      -3.759873288,      -2.725771443,          -4.800916115,       1.029321401,     0.04841760956,     0.02155038403,       600.9998045,       758.1910944,       2.200766575,      -675588.0925,       6.756462266,       6.817219414,        0.4891287125,          13358.79411,                4.304167992,       601.0190565,       782.0864787,      -758.1911124,             5e-05,      -737.2063176,      -38.15337398,                 0,                 0,                 0,       179.1251448,        38.1533666,       -737.206318,                 0,     0.05175399758,             0.04841745038,       1.591856952e-07,         0.02152595456,   2.442947322e-05,           300.9997183,       300.0000862,            758.1911034,   -9.011799662e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6.756447239,        1.502697693e-05,             6.815482528,       0.00173688561,                    0.4817756427,              0.007353069761,                    0.01755159218,                  13358.77656,                          0.07068841284,                        4.233479579,                301.0189703,            300.0000862,                 782.0864541,         2.458341373e-05
      -4.178737016,      -3.740702408,      -2.706643514,          -4.793176178,       1.037061338,     0.04953690203,     0.02204797925,       600.9998045,       792.9649589,       2.200766575,      -675588.0925,       6.912654717,       6.974807057,         0.500072286,          13809.41149,                4.225648495,       601.0199568,       817.9778243,      -792.9649762,             5e-05,      -777.1596042,      -39.15164404,                 0,                 0,                 0,       188.8124132,       39.15163627,      -777.1596046,                 0,     0.05037786811,             0.04953674272,       1.593085883e-07,         0.02202354371,   2.443554174e-05,           300.9997183,       300.0000862,            792.9649675,   -8.627807562e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6.912639678,        1.503857792e-05,             6.973039759,      0.001767298073,                    0.4927291865,              0.007343099562,                    0.01755160401,                  13809.39394,                            0.070662036,                        4.154986459,                301.0198706,            300.0000862,                 817.9777994,         2.494389284e-05
      -4.169589969,      -3.721524899,      -2.687469494,          -4.785429191,       1.044808325,     0.05068103999,      0.0225566221,       600.9998045,       829.3275068,       2.200766575,      -675588.0925,        7.07231425,       7.135892072,        0.5112675424,          14271.01918,                4.149795156,       601.0208984,       855.5090557,      -829.3275233,             5e-05,      -819.0883324,          -40.1673,                 0,                 0,                 0,       198.9781039,       40.16729181,      -819.0883328,                 0,     0.04903903329,             0.05068088058,       1.594077849e-07,         0.02253218002,   2.444208779e-05,           300.9997183,       300.0000862,             829.327515,    -8.24112857e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7.072299202,        1.504794198e-05,             7.134094362,      0.001797709657,                    0.5039344012,              0.007333141158,                    0.01755161361,                  14271.00163,                          0.07063747346,                        4.079157683,                301.0208122,            300.0000862,                 855.5090304,         2.530836445e-05
      -4.160376251,      -3.702332364,      -2.668252408,           -4.77808028,       1.052157236,     0.05185055753,     0.02307655009,       600.9998045,       867.3505741,       2.200766575,      -675588.0925,       7.235515396,       7.300549634,        0.5227201548,           14743.7506,                4.076488589,       601.0218831,       894.7543123,      -867.3505898,             5e-05,      -863.1130571,      -41.17677605,                 0,                 0,                 0,       209.6514128,       41.17676742,      -863.1130575,                 0,     0.04770727973,             0.05185039804,       1.594840585e-07,         0.02305210099,   2.444909992e-05,           300.9997183,       300.0000862,             867.350582,   -7.851786875e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7.235500341,        1.505514214e-05,              7.29872152,       0.00182811418,                    0.5153969599,              0.007323194877,                    0.01755162113,                  14743.73305,                          0.07061469033,                        4.005873898,                301.0217969,            300.0000862,                 894.7542866,         2.567679339e-05
      -4.151223806,      -3.683145422,      -2.649021197,          -4.770489817,       1.059747699,     0.05304600218,     0.02360800667,       600.9998045,       907.1092161,       2.200766575,      -675588.0925,       7.402334561,       7.468856811,         0.534435802,          15227.73716,                4.005616111,       601.0229128,       935.7910568,      -907.1092311,             5e-05,       -909.364048,      -42.19088393,                 0,                 0,                 0,       220.8638879,       42.19087484,      -909.3640484,                 0,     0.04639603251,             0.05304584265,       1.595381612e-07,         0.02358355011,   2.445656664e-05,           300.9997183,       300.0000862,            907.1092236,   -7.459795819e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7.402319501,        1.506024938e-05,             7.466998305,      0.001858505534,                     0.527122541,              0.007313261051,                     0.0175516267,                   15227.7196,                           0.0705936334,                        3.935022478,                301.0228266,            300.0000862,                 935.7910307,         2.604915463e-05
      -4.142072019,      -3.663947179,      -2.629780129,          -4.762773175,       1.067464341,      0.0542679346,     0.02415124111,       600.9998045,       948.6818444,       2.200766575,      -675588.0925,        7.57284998,       7.640892515,        0.5464201733,          15723.10837,                3.937071268,       601.0239896,       978.7002167,      -948.6818585,             5e-05,       -957.944913,      -43.23537188,                 0,                 0,                 0,       232.6406146,       43.23536231,      -957.9449134,                 0,     0.04513346363,             0.05426777503,       1.595708232e-07,         0.02412677664,   2.446447642e-05,           300.9997183,       300.0000862,            948.6818514,   -7.065159161e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7.572834917,        1.506333264e-05,             7.639003637,      0.001888877696,                    0.5391168333,              0.007303340008,                    0.01755163044,                  15723.09082,                           0.0705742344,                        3.866497034,                301.0239034,            300.0000862,                 978.7001903,         2.642543199e-05
      -4.132915565,      -3.644750142,      -2.610485434,          -4.754674594,       1.075562922,     0.05551692839,     0.02470650842,       600.9998045,       992.1503766,       2.200766575,      -675588.0925,       7.747141698,       7.816737486,        0.5586789574,          16229.99199,                3.870753399,       601.0251156,       1023.566339,      -992.1503899,             5e-05,      -1008.969492,      -44.29440836,                 0,                 0,                 0,       245.0091598,       44.29439827,      -1008.969492,                 0,     0.04390064191,             0.05551676881,       1.595827538e-07,          0.0246820356,    2.44728177e-05,           300.9997183,       300.0000862,            992.1503832,   -6.667872248e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7.747126634,        1.506445888e-05,             7.814818261,       0.00191922474,                    0.5513855253,              0.007293432077,                    0.01755163242,                  16229.97444,                          0.07055641051,                        3.800196989,                301.0250294,            300.0000862,                 1023.566312,         2.680561706e-05
      -4.123712507,      -3.625531115,      -2.591205551,           -4.74676459,       1.083472926,     0.05679357011,     0.02527406933,       600.9998045,       1037.600389,       2.200766575,      -675588.0925,       7.925291568,       7.996474283,        0.5712178741,          16748.51402,                3.806567257,       601.0262931,       1070.477745,      -1037.600401,             5e-05,      -1062.551864,      -45.38196619,                 0,                 0,                 0,       257.9971472,       45.38195556,      -1062.551864,                 0,     0.04271035394,             0.05679341054,       1.595746419e-07,         0.02524958775,    2.44815789e-05,           300.9997183,       300.0000862,            1037.600395,   -6.267922017e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7.925276504,        1.506369313e-05,             7.994524742,      0.001949540841,                    0.5639343365,              0.007283537583,                    0.01755163274,                  16748.49647,                           0.0705400702,                        3.736027187,                301.0262068,            300.0000862,                 1070.477717,         2.718970916e-05
      -4.114444995,      -3.606307661,      -2.571901631,          -4.739077916,         1.0911596,     0.05809845924,     0.02585419031,       600.9998045,       1085.121284,       2.200766575,      -675588.0925,       8.107383241,       8.180187285,        0.5840426702,          17278.79884,                3.744422653,       601.0275242,       1119.526707,      -1085.121296,             5e-05,      -1118.816826,       -46.4951184,                 0,                 0,                 0,       271.6347959,       46.49510721,      -1118.816827,                 0,     0.04155740002,             0.05809829969,       1.595471557e-07,         0.02582969956,   2.449074843e-05,           300.9997183,       300.0000862,             1085.12129,   -5.865287336e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 8.10736818,        1.506109845e-05,             8.178207465,      0.001979820278,                    0.5767690134,              0.007273656848,                    0.01755163146,                  17278.78129,                          0.07052511395,                        3.673897539,                 301.027438,            300.0000862,                 1119.526679,         2.757771508e-05
      -4.105213099,      -3.587057674,      -2.552632587,          -4.731364387,       1.098873129,     0.05943220822,     0.02644714361,       600.9998045,       1134.806454,       2.200766575,      -675588.0925,       8.293502185,       8.367962701,        0.5971591984,          17820.96921,                3.684234142,       601.0288114,       1170.809613,      -1134.806465,             5e-05,      -1177.923898,      -47.60147855,                 0,                 0,                 0,       285.9607312,       47.60146677,      -1177.923898,                 0,     0.04041133611,             0.05943204872,       1.595009434e-07,         0.02642264329,   2.450031471e-05,           300.9997183,       300.0000862,             1134.80646,   -5.459939332e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8.293487129,        1.505673606e-05,             8.365952643,      0.002010057439,                    0.5898954082,               0.00726379019,                    0.01755162867,                  17820.95166,                          0.07051144482,                        3.613722697,                301.0287252,            300.0000862,                 1170.809585,         2.796964873e-05
      -4.095932682,      -3.567796006,      -2.533335781,          -4.723891727,       1.106345789,     0.06079544267,      0.0270532073,       600.9998045,       1186.753455,       2.200766575,      -675588.0925,       8.483735701,       8.559888586,        0.6105734794,          18375.14634,                3.625920725,       601.0301574,       1224.427148,      -1186.753465,             5e-05,       -1239.94346,      -48.69621218,                 0,                 0,                 0,        300.991975,       48.69619978,       -1239.94346,                 0,     0.03927292957,             0.06079528324,       1.594366335e-07,         0.02702869703,   2.451026615e-05,           300.9997183,       300.0000862,             1186.75346,   -5.051841239e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 8.48372065,        1.505066527e-05,             8.557848339,      0.002040246821,                    0.6033195415,              0.007253937924,                    0.01755162447,                  18375.12879,                          0.07049897563,                         3.55542175,                301.0300711,            300.0000862,                  1224.42712,         2.836553134e-05
      -4.086624713,       -3.54854706,      -2.514008278,          -4.716596471,       1.113641044,     0.06218880149,      0.0276726654,       600.9998045,       1241.064196,       2.200766575,      -675588.0925,       8.678172943,       8.756054871,        0.6242917364,          18941.44999,                3.569405579,       601.0315646,        1280.48449,      -1241.064206,             5e-05,      -1304.895698,      -49.81606882,                 0,                 0,                 0,        316.733382,       49.81605577,      -1304.895698,                 0,     0.03817628405,             0.06218864213,       1.593548353e-07,         0.02764814481,    2.45205912e-05,           300.9997183,       300.0000862,            1241.064201,   -4.640948811e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                  8.6781579,        1.504294359e-05,             8.753984488,      0.002070383036,                    0.6170476361,               0.00724410036,                      0.017551619,                  18941.43244,                          0.07048763188,                        3.498917947,                301.0314783,            300.0000862,                 1280.484461,         2.876539108e-05
      -4.077327601,      -3.529289441,      -2.494721585,          -4.709383661,       1.120853855,     0.06361293712,     0.02830580795,       600.9998045,       1297.845131,       2.200766575,      -675588.0925,       8.876904958,       8.956553393,        0.6383204339,          19519.99846,                3.514615794,       601.0330358,       1339.091506,       -1297.84514,             5e-05,      -1372.933951,      -50.95128624,                 0,                 0,                 0,       333.2220791,       50.95127251,      -1372.933951,                 0,     0.03711124357,             0.06361277787,        1.59256139e-07,         0.02828127667,   2.453127831e-05,           300.9997183,       300.0000862,            1297.845135,   -4.227210787e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8.876889925,        1.503362676e-05,             8.954452932,      0.002100460806,                    0.6310861561,              0.007234277802,                    0.01755161244,                  19519.98091,                          0.07047735478,                        3.444138439,                301.0329496,            300.0000862,                 1339.091477,         2.916926259e-05
       -4.06811921,      -3.510016811,      -2.475411809,          -4.701702283,       1.128535233,     0.06506851607,     0.02895293127,       600.9998045,       1357.207454,       2.200766575,      -675588.0925,       9.080024754,       9.161477966,        0.6526663182,          20110.90875,                3.461482146,       601.0345739,       1400.362955,      -1357.207462,             5e-05,      -1444.209845,      -52.04512899,                 0,                 0,                 0,       350.4947765,       52.04511455,      -1444.209846,                 0,     0.03603709611,             0.06506835693,       1.591411164e-07,         0.02892838895,   2.454231599e-05,           300.9997183,       300.0000862,            1357.207458,   -3.810568708e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                9.080009731,        1.502276873e-05,             9.159347491,      0.002130474973,                    0.6454418477,              0.007224470551,                    0.01755160501,                   20110.8912,                          0.07046810357,                        3.391014042,                301.0344877,            300.0000862,                 1400.362926,          2.95771872e-05
      -4.058860966,      -3.490729667,      -2.456051778,          -4.693838027,       1.136399489,     0.06655621915,     0.02961433804,       600.9998045,       1419.267332,       2.200766575,      -675588.0925,       9.287627334,       9.370924421,         0.667336332,          20714.29657,                3.409938856,        601.036182,       1464.418727,      -1419.267339,             5e-05,       -1518.89866,      -53.16625431,                 0,                 0,                 0,        368.593915,       53.16623912,       -1518.89866,                 0,     0.03500316098,             0.06655606014,       1.590103208e-07,         0.02958978435,   2.455369274e-05,           300.9997183,       300.0000862,            1419.267335,   -3.390956962e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                9.287612323,        1.501042176e-05,             9.368764001,      0.002160420495,                    0.6601216531,              0.007214678901,                    0.01755159693,                  20714.27902,                          0.07045984433,                        3.339479012,                301.0360957,            300.0000862,                 1464.418697,         2.998921295e-05
       -4.04964889,      -3.471435797,      -2.436720883,          -4.685701725,       1.144535791,     0.06807674195,     0.03029033754,       600.9998045,       1484.146117,       2.200766575,      -675588.0925,       9.499809767,       9.584990671,        0.6823375731,          21330.27647,                3.359923388,       601.0378631,       1531.384062,      -1484.146123,             5e-05,      -1597.172088,      -54.31564763,                 0,                 0,                 0,        387.561065,       54.31563166,      -1597.172089,                 0,     0.03400738595,             0.06807658309,        1.58864288e-07,         0.03026577215,   2.456539715e-05,           300.9997183,       300.0000862,             1484.14612,   -2.968302736e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 9.49979477,        1.499663639e-05,             9.582800378,      0.002190292446,                    0.6751326699,              0.007204903139,                    0.01755158837,                  21330.25891,                          0.07045254448,                        3.289470843,                301.0377768,            300.0000862,                 1531.384032,         3.040539459e-05
      -4.040276558,      -3.452131732,      -2.417357311,          -4.678260069,       1.151977447,     0.06963079542,     0.03098124586,       600.9998045,       1551.970586,       2.200766575,      -675588.0925,       9.716671261,       9.803776784,        0.6976772487,          21958.96185,                 3.31137625,       601.0396205,       1601.389799,      -1551.970591,             5e-05,      -1679.202255,       -55.4453114,                 0,                 0,                 0,       407.4379002,       55.44529461,      -1679.202256,                 0,     0.03301884048,             0.06963063672,       1.587035358e-07,         0.03095666844,   2.457741781e-05,           300.9997183,       300.0000862,            1551.970588,   -2.542525881e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                9.716656279,        1.498146154e-05,             9.801556698,      0.002220086014,                    0.6904821051,              0.007195143549,                    0.01755157948,                   21958.9443,                          0.07044616752,                        3.240930083,                301.0395342,            300.0000862,                 1601.389768,         3.082579377e-05
      -4.030958761,      -3.432824409,      -2.398056407,          -4.670633106,        1.15960441,     0.07121910687,     0.03168738635,       600.9998045,        1622.87314,       2.200766575,      -675588.0925,       9.938313309,       10.02738514,        0.7133627862,           22600.4651,                3.264240831,       601.0414576,       1674.572582,      -1622.873144,             5e-05,      -1765.173557,       -56.5831475,                 0,                 0,                 0,       428.2690654,       56.58312985,      -1765.173557,                 0,     0.03205528843,             0.07121894834,       1.585285652e-07,          0.0316627966,   2.458974339e-05,           300.9997183,       300.0000862,            1622.873142,   -2.113539132e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                9.938298344,        1.496494449e-05,             10.02513534,      0.002249796504,                    0.7061773858,              0.007185400408,                     0.0175515704,                  22600.44755,                          0.07044068352,                        3.193800148,                301.0413714,            300.0000862,                  1674.57255,         3.125047888e-05
      -4.021548733,      -3.413502471,      -2.378750168,          -4.663428607,       1.166808909,     0.07284242049,     0.03240908989,       600.9998045,       1696.992075,       2.200766575,      -675588.0925,       10.16483976,       10.25592048,        0.7294018041,          23254.89758,                3.218463234,        601.043378,       1751.075139,      -1696.992078,             5e-05,      -1855.283455,      -57.75107254,                 0,                 0,                 0,       450.1023667,       57.75105399,      -1855.283456,                 0,     0.03112789713,             0.07284226215,       1.583398601e-07,         0.03238448753,   2.460236259e-05,           300.9997183,       300.0000862,            1696.992077,   -1.681247751e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                10.16482481,         1.49471309e-05,             10.25364107,      0.002279419332,                    0.7222261301,              0.007175673986,                    0.01755156128,                  23254.88003,                          0.07043606515,                        3.148027169,                301.0432918,            300.0000862,                 1751.075108,         3.167952536e-05
      -4.012208012,      -3.394184456,      -2.359466904,          -4.656099919,       1.174137597,     0.07450149748,     0.03314669493,       600.9998045,       1774.471872,       2.200766575,      -675588.0925,       10.39635684,       10.48948997,        0.7458019815,          23922.36978,                3.173992109,       601.0453855,       1831.046584,      -1774.471874,             5e-05,      -1949.747275,      -58.95728584,                 0,                 0,                 0,       472.9899374,       58.95726634,      -1949.747275,                 0,     0.03023842454,             0.07450133935,       1.581378879e-07,         0.03312207966,   2.461526417e-05,           300.9997183,       300.0000862,            1774.471873,   -1.245549197e-06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                10.39634191,        1.492806493e-05,             10.48718102,      0.002308950022,                     0.738636017,              0.007165964549,                    0.01755155222,                  23922.35223,                          0.07043227493,                        3.103559835,                301.0452992,            300.0000862,                 1831.046552,         3.211301607e-05
      -4.002869111,      -3.374867994,      -2.340166909,          -4.648782071,       1.181455445,     0.07619711655,     0.03390054764,       600.9998045,       1855.463452,       2.200766575,      -675588.0925,       10.63297321,       10.72820321,        0.7625710885,          24602.99134,                3.130778517,       601.0474839,       1914.642676,      -1855.463453,             5e-05,      -2048.776058,      -60.19688122,                 0,                 0,                 0,       496.9828723,       60.19686073,      -2048.776059,                 0,      0.0293818746,             0.07619695862,          1.579231e-07,          0.0338759192,   2.462843694e-05,           300.9997183,       300.0000862,            1855.463453,   -8.063333616e-07,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 10.6329583,        1.490778916e-05,             10.72586482,      0.002338384209,                    0.7554148162,              0.007156272356,                    0.01755154324,                  24602.97379,                          0.07042926876,                        3.060349248,                301.0473976,            300.0000862,                 1914.642644,         3.255104111e-05
       -3.99351368,      -3.355542206,      -2.320849273,          -4.641598408,       1.188639107,     0.07793007432,     0.03467100219,       600.9998045,       1940.124455,       2.200766575,      -675588.0925,       10.87480003,       10.97217232,        0.7797170602,          25296.87114,                3.088775798,       601.0496773,       2002.026111,      -1940.124456,             5e-05,         -2152.589,       -61.4636327,                 0,                 0,                 0,       522.1342401,       61.46361117,      -2152.589001,                 0,     0.02855335259,             0.07792991662,       1.576959318e-07,         0.03464636032,   2.464186977e-05,           300.9997183,       300.0000862,            1940.124456,   -3.634822197e-07,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                10.87478514,        1.488634469e-05,             10.96980461,      0.002367717632,                    0.7725704625,               0.00714659766,                    0.01755153437,                  25296.85359,                          0.07042700306,                        3.018348795,                 301.049591,            300.0000862,                 2002.026078,         3.299369813e-05
      -3.984149648,      -3.336202961,      -2.301489286,          -4.634167357,       1.196070159,     0.07970118571,     0.03545842088,       600.9998045,       2028.619554,       2.200766575,      -675588.0925,       11.12195103,       11.22151203,        0.7972479889,          26004.11745,                3.047939451,       601.0519699,       2093.366843,      -2028.619554,             5e-05,       -2261.40973,      -62.76293666,                 0,                 0,                 0,       548.4981835,       62.76291404,       -2261.40973,                 0,     0.02775389875,             0.07970102825,       1.574568032e-07,         0.03543376533,   2.465555158e-05,           300.9997183,       300.0000862,            2028.619554,     8.31303466e-08,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                11.12193616,        1.486377118e-05,             11.21911508,      0.002396946133,                    0.7901110482,               0.00713694071,                    0.01755152563,                   26004.0999,                          0.07042543395,                        2.977514017,                301.0518837,            300.0000862,                 2093.366809,         3.344109258e-05
