"PointID","x","y","Pressure","Velocity_x","Velocity_y","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Thermal_Conductivity","Vorticity_x","Vorticity_y","Vorticity_z"
1026,6.642379464534267e-04,9.167962502664813e-03,2.822135282943765e-01,7.012041198126516e-01,7.346663367971323e-01,5.644270565887530e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.495881235255441e+02,
1027,4.724077891800245e-04,3.909679014169644e-03,1.061015938484672e+00,2.441119851877001e-02,5.665181452756632e-02,2.122031876969345e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.232162901595332e+02,
1028,-1.535830404447915e-04,4.878453111117694e-03,9.476796722000500e-01,1.728411419932788e-01,3.055457112556271e-01,1.895359344400100e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.520787438359330e+02,
1029,1.610042367625884e-03,7.703741488930941e-03,4.892262603185505e-01,2.466415106720809e-01,3.747282056223422e-01,9.784525206371010e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.410683583097535e+02,
1030,-3.385268832910912e-04,1.183939837839018e-03,1.315340996140494e+00,4.957423601043046e-03,2.086885334966995e-02,2.630681992280988e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.117248147352738e+02,
1031,-2.199189672099954e-04,6.548376714450306e-03,7.475105600307589e-01,3.617964937079134e-01,5.108799956065181e-01,1.495021120061518e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.223574676838863e+02,
1032,-1.005059489571683e-03,1.302267009431678e-02,2.230939302776298e-01,1.200485859119350e+00,6.370817625894702e-01,4.461878605552596e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.990270746985476e+01,
1033,1.469845957247248e-03,9.354085826902898e-03,1.152114662789981e-01,6.673413057458472e-01,7.042641509454558e-01,2.304229325579963e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.757001414711162e+02,
1034,-1.016178629747998e-03,2.839509238624831e-03,1.156896264284542e+00,1.111340882810031e-01,2.098228119523113e-01,2.313792528569083e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.481349129661659e+02,
1035,-1.780906838078461e-03,7.026492382129794e-03,7.640263270039062e-01,5.519894005975123e-01,5.998179896623211e-01,1.528052654007812e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-9.582372864963504e+01,
1036,-9.395200846989804e-04,2.468073190549059e-03,1.189737433559558e+00,8.432641011766091e-02,1.697859858771132e-01,2.379474867119116e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.526790754251671e+02,
1037,-1.896327173899386e-03,3.958418561617235e-03,1.052829976476925e+00,2.680516717078232e-01,3.631992196018518e-01,2.105659952953851e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.019989981159884e+02,
1038,-4.727753122196065e-04,2.270718666063882e-04,1.294155536093559e+00,1.746132200956930e-03,2.295344910968358e-03,2.588311072187119e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.423970046457117e+01,
1039,1.913043960492294e-03,6.863822026524212e-03,6.376152320339358e-01,5.048548387733871e-02,9.034424307697252e-02,1.275230464067872e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.074194952157375e+02,
1040,1.700821770349831e-03,9.822289128458589e-03,-4.543495972065569e-02,7.852460386488695e-01,7.292169942079896e-01,-9.086991944131138e-02,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.097695441074587e+02,
1041,-7.544521969169368e-04,1.264413105945911e-03,1.280211223148448e+00,2.736017017690278e-02,6.180903701373270e-02,2.560422446296895e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.013479815264671e+02,
1042,-7.500747097754906e-04,4.540445086556304e-03,9.910466584200994e-01,2.082963583811403e-01,3.468145254542258e-01,1.982093316840199e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.947152715117692e+02,
1043,-3.731310084980114e-04,1.258084152277561e-02,1.550827464903000e-01,1.201111966773116e+00,6.830202846269738e-01,3.101654929805999e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.968328298104333e+01,
1044,-1.681276117043127e-03,1.027235629628261e-02,4.509277751234958e-01,9.273019604695611e-01,6.951494469466816e-01,9.018555502469916e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.386327720633460e+01,
1045,-5.982383537014241e-04,1.178915886836255e-02,2.183295798075774e-01,1.118009809223797e+00,7.129378152318103e-01,4.366591596151548e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.872168517558175e+01,
1046,-2.899614890873039e-04,3.031978639054311e-03,1.153955390274567e+00,5.626878687978834e-02,1.330251903206795e-01,2.307910780549134e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.226099715662818e+02,
1047,-3.593414015060256e-03,1.228585102846510e-03,1.174234887051470e+00,2.801148384646512e-01,1.203561874235243e-01,2.348469774102941e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.469765915650490e+01,
1048,-8.347388132107537e-04,2.040700338320573e-03,1.228377356318042e+00,5.682452741944607e-02,1.241569713916040e-01,2.456754712636083e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.412130676513653e+02,
1049,-1.709941869240101e-03,3.223193552158841e-03,1.113193055285055e+00,1.983406942220055e-01,2.908577010535054e-01,2.226386110570110e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.143707938962048e+02,
1050,2.472254534070825e-03,1.030418457040243e-02,-4.061333222103615e-01,9.063047059662453e-01,6.458456346298185e-01,-8.122666444207230e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.619209521227763e+02,
1051,-3.186829753900329e-03,4.205882488347935e-04,1.181097773191580e+00,2.257872475939844e-01,4.275144356708548e-02,2.362195546383159e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.548872252881894e+00,
1052,-2.261995896481334e-03,2.646300379096368e-03,1.146061303200662e+00,2.135946873236637e-01,2.536390680549475e-01,2.292122606401323e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-7.302534646242124e+01,
1053,2.083860334959641e-03,9.117425187464827e-03,9.154645884501471e-02,4.921328422915080e-01,5.798274522266752e-01,1.830929176900294e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.724317099088065e+02,
1054,-2.643760980063827e-03,4.893241354604326e-03,9.784188443501274e-01,4.037462216448900e-01,4.426199923342538e-01,1.956837688700255e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-6.542710731875337e+01,
1055,-1.816110301890002e-03,2.004079467470931e-03,1.195782829236396e+00,1.401148705221502e-01,1.832080600057279e-01,2.391565658472791e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-7.682792245652774e+01,
1056,-1.634288057009580e-03,1.198483213624386e-02,3.358819372230696e-01,1.094051216769107e+00,6.553587712680428e-01,6.717638744461393e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.181483809415303e+01,
1057,-2.096822722476438e-04,7.401264529555829e-03,6.345190904066785e-01,4.759018510581279e-01,6.034096591876819e-01,1.269038180813357e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.059461083013357e+02,
1058,-3.839340536593160e-04,7.135893186918652e-03,6.801290503125117e-01,4.566136937159080e-01,5.867015754549189e-01,1.360258100625023e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.908389876497997e+02,
1059,6.020330209358556e-04,4.996290464268052e-03,9.237371543545440e-01,8.580235305643820e-02,1.660612898069710e-01,1.847474308709088e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.439351640584838e+02,
1060,2.775263561657003e-03,8.402015733408628e-03,3.625339865640122e-01,6.976701121689020e-02,1.205893574550822e-01,7.250679731280244e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-7.247155462877776e+02,
1061,-5.917333110219691e-05,3.363110224777314e-03,1.121584053460333e+00,5.176219616220474e-02,1.214797572964131e-01,2.243168106920665e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.546549778832838e+02,
1062,1.491628760598087e-03,9.142905549142353e-03,1.644407210990474e-01,6.047721731545195e-01,6.745659187141799e-01,3.288814421980948e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.953261801741185e+02,
1063,-3.359350306611627e-03,4.815267530358051e-03,9.891665998178346e-01,4.477672694285415e-01,4.195887349209174e-01,1.978333199635669e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.145736464823668e+01,
1064,8.765096010334627e-04,1.151829234193625e-02,-2.314604635413242e-02,1.150096473273115e+00,7.583276565825350e-01,-4.629209270826485e-02,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.478566225630048e+02,
1065,-3.568738927917693e-03,4.063257973411803e-03,1.037350387847014e+00,4.098552872913049e-01,3.609660258585424e-01,2.074700775694028e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.076449787295574e+01,
1066,2.326454844350621e-03,1.002012653135666e-02,-2.876858866438768e-01,8.110618947912669e-01,6.620566058734220e-01,-5.753717732877536e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.572131801379707e+02,
1067,8.699336775018101e-04,6.061760386409748e-03,7.764215559032099e-01,1.515606598366364e-01,2.610442948620960e-01,1.552843111806420e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.599684125028272e+02,
1068,-1.065392296322742e-03,8.462607844280502e-03,5.668545911803028e-01,6.903707507960872e-01,6.931593587406744e-01,1.133709182360606e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.119961454355123e+02,
1069,-2.306415399385430e-03,1.927224686741297e-03,1.186517126275109e+00,1.822796354451816e-01,1.878615808422435e-01,2.373034252550219e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.870650613648701e+01,
1070,-1.144177050561642e-03,6.602259412019007e-03,7.789364869306236e-01,4.580283461425148e-01,5.687154531964097e-01,1.557872973861247e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.406424636631464e+02,
1071,-4.068753376127380e-04,4.282366732311709e-04,1.315124124890250e+00,1.540437824900334e-03,4.757288901787363e-03,2.630248249780499e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.405516221081875e+01,
1072,-2.754972304363464e-04,1.453969750599208e-03,1.303520735239597e+00,5.778372352664427e-03,2.376189902275710e-02,2.607041470479194e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.405014232735576e+02,
1073,2.458147248643122e-03,9.042981151390562e-03,9.447728684365443e-02,3.702293206838038e-01,4.678690841181373e-01,1.889545736873089e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-6.841904572019967e+02,
1074,4.453549041590257e-04,8.904218066607017e-03,3.537619683527145e-01,6.657141298336720e-01,7.197632726864894e-01,7.075239367054289e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.284716268061823e+02,
1075,-2.636138911225790e-03,4.433753503230062e-03,1.015196882786782e+00,3.665839303972863e-01,4.080269811379206e-01,2.030393765573564e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-6.864478370555059e+01,
1076,-5.636443223389692e-04,7.924054242669381e-03,5.914115049671507e-01,5.836870660318998e-01,6.631898476653638e-01,1.182823009934301e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.592452665366615e+02,
1077,8.456868135899194e-04,8.508827929400171e-03,3.788290758297873e-01,5.419725786775840e-01,6.522647414744450e-01,7.576581516595746e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.021794015853000e+02,
1078,-2.400461842932254e-03,1.467012929831967e-03,1.206026599226936e+00,1.732811133538534e-01,1.456759938644071e-01,2.412053198453872e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.604984988253378e+01,
1079,7.226649497949695e-04,6.415471104735821e-03,7.309674469259889e-01,2.174618170547630e-01,3.513650532213518e-01,1.461934893851978e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.340590998338672e+02,
1080,-1.478532245632176e-03,6.013273444921426e-03,8.546585555119468e-01,4.200790858178035e-01,5.276655637698962e-01,1.709317111023894e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.234091401014646e+02,
1081,-2.446788096143137e-03,3.741522750185825e-03,1.067771642831277e+00,2.997042333691153e-01,3.522477603703723e-01,2.135543285662554e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-7.649458158304188e+01,
1082,-3.000312706977885e-03,1.931212969878987e-03,1.167153554583574e+00,2.471880954755126e-01,1.914138051238718e-01,2.334307109167147e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.603410760977964e+01,
1083,2.038045568866170e-03,9.399693522649129e-03,-7.243877669765851e-03,6.037209025417757e-01,6.416809508404827e-01,-1.448775533953170e-02,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.286364508770716e+02,
1084,-1.929840327304461e-03,6.632834537962565e-03,8.080439938026944e-01,5.185653353852179e-01,5.726929508006483e-01,1.616087987605389e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-8.993357970104231e+01,
1085,1.728961301159070e-03,1.114603650367614e-02,-2.140523467823124e-01,1.119234375885509e+00,7.419655652576956e-01,-4.281046935646249e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.644867228578354e+02,
1086,1.607072498424727e-03,8.092717941259753e-03,4.111961790047273e-01,3.218153485272320e-01,4.590344132348732e-01,8.223923580094546e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.496401187683945e+02,
1087,-2.001795046563968e-04,1.692727497431700e-03,1.291803162206034e+00,5.773852287546853e-03,2.348851571326589e-02,2.583606324412068e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.630667839467836e+02,
1088,-1.460223284087821e-03,7.505225693867005e-03,6.982218680336308e-01,5.884418163130126e-01,6.340137840998604e-01,1.396443736067262e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.081842100348306e+02,
1089,-1.346251256442445e-03,2.808539346678986e-03,1.151757323075338e+00,1.391644623079272e-01,2.330992187519804e-01,2.303514646150676e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.242736567250507e+02,
1090,2.120358047071690e-03,8.745084717747785e-03,2.151121479264635e-01,3.618828084466144e-01,4.816091447834659e-01,4.302242958529269e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.641084222211318e+02,
1091,-2.344566945713248e-04,2.606391667358573e-03,1.200138348426250e+00,3.243106832634064e-02,8.726813277780793e-02,2.400276696852501e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.114023482796695e+02,
1092,-3.131217848878848e-03,1.461050074002960e-03,1.182650250589266e+00,2.426763826521290e-01,1.464301855735055e-01,2.365300501178533e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.643118845908380e+01,
1093,4.773744679540834e-04,5.202396214601126e-03,8.984908734235879e-01,1.221084392596184e-01,2.250130431974133e-01,1.796981746847176e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.227993034485789e+02,
1094,-2.940617254676330e-04,8.426102564497176e-03,5.026305432764099e-01,6.398612044367372e-01,6.974704166676703e-01,1.005261086552820e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.697049033544737e+02,
1095,2.334403837647495e-03,7.611563921756103e-03,5.065786535880286e-01,5.641601085101648e-02,9.920083081020163e-02,1.013157307176057e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-6.004443350515044e+02,
1096,-2.540828516611528e-03,7.321851958688257e-03,7.691030780785302e-01,6.229346023507184e-01,5.905109058162152e-01,1.538206156157060e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.747723152248273e+01,
1097,-1.334873818524083e-04,2.927363904793488e-03,1.169013733637154e+00,3.735815010480475e-02,9.541010550563764e-02,2.338027467274309e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.346517631422674e+02,
1098,1.900940947615335e-03,7.503504567364242e-03,5.231693903530749e-01,1.468704710674448e-01,2.401969060422162e-01,1.046338780706150e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.082449617769304e+02,
1099,-1.647978187509005e-03,5.574990456299731e-03,9.017386731538772e-01,3.889743153545265e-01,4.951601214472681e-01,1.803477346307754e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.164849130489393e+02,
1100,3.134748278592471e-03,1.256368946109244e-02,-4.767103685462570e-01,1.357623200381512e+00,5.597645605774597e-01,-9.534207370925140e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.429584238200439e+02,
1101,3.452246216340456e-03,1.107827763038349e-02,-7.290351051400551e-01,1.073737170452576e+00,4.378794264488683e-01,-1.458070210280110e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.141766300154329e+02,
1102,1.613355422922044e-03,1.381992136502472e-02,-1.408587897800714e-01,1.403324632368955e+00,6.189865998920836e-01,-2.817175795601428e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-7.736876051334264e+01,
1103,4.090689783983154e-03,1.359440383098941e-02,-5.044291879416224e-01,1.459241017427107e+00,4.604454692309472e-01,-1.008858375883245e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.936590051952211e+02,
1104,2.811791230478033e-03,1.391958463232457e-02,-3.123378908183349e-01,1.466324496629533e+00,5.624188438426927e-01,-6.246757816366697e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.248044863312720e+02,
1105,2.188066002277554e-03,1.239463184878297e-02,-3.048666384592306e-01,1.319788389352991e+00,6.623855987731084e-01,-6.097332769184611e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.952934529189026e+02,
1106,4.192868161632810e-03,1.220188026964980e-02,-6.797044185614038e-01,1.261710029566178e+00,3.922966911232693e-01,-1.359408837122808e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.452115447431243e+02,
1107,3.702260851990773e-03,1.026131632720144e-02,-1.016608796560794e+00,7.570531254776146e-01,2.328537662196334e-01,-2.033217593121587e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-7.704332770068370e+02,
1108,3.139772988481363e-04,1.434655622001945e-02,4.636496779949205e-02,1.349969417614680e+00,5.935620602586864e-01,9.272993559898410e-02,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.540389355299129e+01,
1109,4.169819162362892e-03,1.137041566534091e-02,-8.044068738455359e-01,1.068134130142359e+00,3.128647594041007e-01,-1.608813747691072e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-4.623233657823699e+02,
1110,4.751888185277130e-03,1.407006395237033e-02,-5.207161343885320e-01,1.493848456012401e+00,4.060259291790388e-01,-1.041432268777064e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.787868299205978e+02,
1111,3.775949318783728e-03,9.530107529312465e-03,-1.688812435990212e+00,2.766533814534782e-01,8.951884581571720e-03,-3.377624871980424e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-9.645278397171066e+02,
1112,2.664777418221116e-03,1.152059547816173e-02,-4.701164146690157e-01,1.205089171736566e+00,6.248263713408118e-01,-9.402328293380313e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-3.427411977233897e+02,
1113,1.339205507973129e-03,1.299091419090205e-02,-1.212635088474652e-01,1.333451779080244e+00,6.734034730792999e-01,-2.425270176949304e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.017078964253339e+02,
1114,4.597411888047401e-03,1.285540306484389e-02,-6.349454072277637e-01,1.350377531812766e+00,3.799050693804422e-01,-1.269890814455527e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.766569501958760e+02,
1115,3.070411381723263e-03,1.084058856111513e-02,-6.486464534095564e-01,1.043073928986923e+00,5.189632840141293e-01,-1.297292906819113e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.392584078076677e+02,
1116,4.077913983381400e-03,1.060704000336963e-02,-9.623873453293837e-01,8.232160171747627e-01,2.105545760351188e-01,-1.924774690658768e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-5.960568356904380e+02,
1117,2.292713337400751e-03,1.312460184102985e-02,-2.847066031176539e-01,1.392953002343016e+00,6.258132645235253e-01,-5.694132062353079e-01,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-1.400811848023496e+02,
1118,3.658327668516664e-03,1.303129395498577e-02,-5.086438340077895e-01,1.406814700203387e+00,4.998664583534013e-01,-1.017287668015579e+00,1.000000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,4.186262500000000e+02,0.000000000000000e+00,0.000000000000000e+00,-2.286356803004301e+02,
