"PointID","x","y","Pressure","Velocity_x","Velocity_y","Turb_Kin_Energy","Omega","Species_0"
4064, 3.189297300613927e-05, 5.924232958776367e-03, -2.348628350771346e+01, 1.069896849352043e+01, -7.377164510924955e-01, 2.264213701844963e-03, 9.269297516532931e+02, 1.016594688499824e-26
4065, 4.017639692448228e-05, 5.924232958776366e-03, -2.349909667862694e+01, 1.069882265060040e+01, -7.481166015544013e-01, 2.264856813224322e-03, 9.275708352852816e+02, 1.016144619412247e-26
4066, 4.992175253175218e-05, 5.924232958776366e-03, -2.351633766904755e+01, 1.069852369559196e+01, -7.607772408252869e-01, 2.265641289940314e-03, 9.283997717565757e+02, 1.015433102654587e-26
4067, 6.138724701713792e-05, 5.924232958776364e-03, -2.353982094626885e+01, 1.069798751668940e+01, -7.762796281680234e-01, 2.266603777854914e-03, 9.294845729293862e+02, 1.014399194087680e-26
4068, 7.487591388924637e-05, 5.924232958776365e-03, -2.357215555060101e+01, 1.069708859275238e+01, -7.953776886872104e-01, 2.267791356893785e-03, 9.309199395772758e+02, 1.012964685005318e-26
4069, 9.074482246511799e-05, 5.924232958776366e-03, -2.361704526025884e+01, 1.069564075259772e+01, -8.190435542538527e-01, 2.269263510731370e-03, 9.328352759777777e+02, 1.011029159634993e-26
4070, 1.094142604135548e-04, 5.924232958776367e-03, -2.367960271511726e+01, 1.069337058892727e+01, -8.485104330832643e-01, 2.271092961987072e-03, 9.354014653028605e+02, 1.008473284617801e-26
4071, 1.313778275838873e-04, 5.924232958776364e-03, -2.376660953244863e+01, 1.068988253095037e+01, -8.853001170368775e-01, 2.273364613726504e-03, 9.388328456592620e+02, 1.005104643584267e-26
4072, 1.572176725176797e-04, 5.924232958776364e-03, -2.388651994921757e+01, 1.068461620724116e+01, -9.312125673708271e-01, 2.276170457172981e-03, 9.433769494093596e+02, 1.000682990726634e-26
4073, 1.876176064092946e-04, 5.924232958776365e-03, -2.404894239696290e+01, 1.067680003927359e+01, -9.882488030462527e-01, 2.279598645906618e-03, 9.492830183543289e+02, 9.948843996675342e-27
4074, 2.233821023477871e-04, 5.924232958776364e-03, -2.426332717919170e+01, 1.066540935270551e+01, -1.058440816595589e+00, 2.283714744521164e-03, 9.567391009221993e+02, 9.872737976086648e-27
4075, 2.654580118738108e-04, 5.924232958776364e-03, -2.453650938713892e+01, 1.064914299190324e+01, -1.143568267750262e+00, 2.288513982069882e-03, 9.657379933576798e+02, 9.772744718805563e-27
4076, 3.149588509424332e-04, 5.924232958776366e-03, -2.486907081048603e+01, 1.062643757089090e+01, -1.244767188745166e+00, 2.293955901413681e-03, 9.760723342385752e+02, 9.641397680793324e-27
4077, 3.731952038237411e-04, 5.924232958776366e-03, -2.525075471544864e+01, 1.059554037497819e+01, -1.362067422193665e+00, 2.299934470321467e-03, 9.872206257172866e+02, 9.469374323450502e-27
4078, 4.417084130456717e-04, 5.924232958776365e-03, -2.565565194370409e+01, 1.055465883043127e+01, -1.493929412046452e+00, 2.306149752525128e-03, 9.980781406134756e+02, 9.245719280665884e-27
4079, 5.223124507605390e-04, 5.924232958776367e-03, -2.603827358027305e+01, 1.050219438138673e+01, -1.636876235018748e+00, 2.312258821255764e-03, 1.007222047542159e+03, 8.962667792608538e-27
4080, 6.171406406810084e-04, 5.924232958776367e-03, -2.633194283699778e+01, 1.043705170386551e+01, -1.785325231424101e+00, 2.317915370853406e-03, 1.013008439608893e+03, 8.688823711019371e-27
4081, 7.287033679972522e-04, 5.924232958776363e-03, -2.645100255607700e+01, 1.035899179776672e+01, -1.931714004097586e+00, 2.322907206646529e-03, 1.013837187010662e+03, 8.233911875921334e-27
4082, 8.599536707378159e-04, 5.924232958776367e-03, -2.629817542647074e+01, 1.026897285465790e+01, -2.066989468514338e+00, 2.327226591869757e-03, 1.008267249662154e+03, 7.689005851606273e-27
4083, 1.014365672584680e-03, 5.924232958776368e-03, -2.577802304983888e+01, 1.016939937988140e+01, -2.181483446291123e+00, 2.331210954491161e-03, 9.952540173581332e+02, 7.055782615830573e-27
4084, 1.196027300313775e-03, 5.924232958776365e-03, -2.481538931921061e+01, 1.006419077382900e+01, -2.266103946257055e+00, 2.335684034423039e-03, 9.743816343707272e+02, 6.347915218728268e-27
4085, 1.409746237488766e-03, 5.924232958776364e-03, -2.337545167957240e+01, 9.958600393593603e+00, -2.313655635500314e+00, 2.341923566522164e-03, 9.458905254965550e+02, 5.589383937799722e-27
4086, 1.661180189825393e-03, 5.924232958776366e-03, -2.147982036792657e+01, 9.858768597453555e+00, -2.320019931057529e+00, 2.351522457799498e-03, 9.106047363054414e+02, 4.811981063900924e-27
4087, 1.956985616679042e-03, 5.924232958776365e-03, -1.921286082743365e+01, 9.771068165738869e+00, -2.284906163913408e+00, 2.366265940498257e-03, 8.697783072220755e+02, 4.050547050433258e-27
4088, 2.304991952831440e-03, 5.924232958776367e-03, -1.671381320154996e+01, 9.701375287414956e+00, -2.211934616704371e+00, 2.388247330264480e-03, 8.249057981767959e+02, 3.337585178862913e-27
4089, 2.714411116756374e-03, 5.924232958776366e-03, -1.415398877458687e+01, 9.654448829653752e+00, -2.107968114926111e+00, 2.420258314525117e-03, 7.775468422688816e+02, 2.726815962464607e-27
4090, 3.196080776631679e-03, 5.924232958776366e-03, -1.170558752430137e+01, 9.633586039529966e+00, -1.981874952642841e+00, 2.466338075105678e-03, 7.291531581281776e+02, 2.168488886180756e-27
4091, 3.762750466926656e-03, 5.924232958776365e-03, -9.513986074558613e+00, 9.640625242168637e+00, -1.843128697974601e+00, 2.532530913169702e-03, 6.810452063388028e+02, 1.703394369131793e-27
4092, 4.429421131886838e-03, 5.924232958776366e-03, -7.678814701567566e+00, 9.676259234939513e+00, -1.700536532565384e+00, 2.618763420093023e-03, 6.344723491743348e+02, 1.349787941491501e-27
4093, 5.213740070046731e-03, 5.924232958776364e-03, -6.244707244168129e+00, 9.740585985297718e+00, -1.561245137808623e+00, 2.707294798718752e-03, 5.905470037696206e+02, 2.753509390869598e-27
4094, 6.136468132664098e-03, 5.924232958776366e-03, -5.202888989289957e+00, 9.833821722521355e+00, -1.430162751245673e+00, 2.801487056100095e-03, 5.502392147994328e+02, 1.431189946991150e-25
4095, 7.222030950472509e-03, 5.924232958776365e-03, -4.509597793798200e+00, 9.957019506856817e+00, -1.310023440748574e+00, 2.910661958019593e-03, 5.145070671636046e+02, 1.566779513687543e-23
4096, 8.499163808406752e-03, 5.924232958776367e-03, -4.103064589850546e+00, 1.011270322235324e+01, -1.201674320793003e+00, 3.052575356763431e-03, 4.843820606885335e+02, 2.611043927337857e-21
4097, 1.000167264538897e-02, 5.924232958776366e-03, -3.915066168213401e+00, 1.030549449650483e+01, -1.104373996967169e+00, 3.253147058998607e-03, 4.608998895384758e+02, 6.997596054922169e-19
4098, 1.176933070736821e-02, 5.924232958776364e-03, -3.880996567285576e+00, 1.054281905100112e+01, -1.016074987477550e+00, 3.475859276925445e-03, 4.411302825908501e+02, 2.703767346841056e-16
4099, 1.384892880369344e-02, 5.924232958776365e-03, -3.947320900335381e+00, 1.083579522769827e+01, -9.336312528350955e-01, 3.725278789813626e-03, 4.249440940871991e+02, 1.283661469535953e-13
4100, 1.629551410548383e-02, 5.924232958776367e-03, -4.076604588084870e+00, 1.120045819370569e+01, -8.528648513473831e-01, 4.011952915313690e-03, 4.124723144825766e+02, 6.592633753812909e-11
4101, 1.917385022631895e-02, 5.924232958776366e-03, -4.238101160050880e+00, 1.165960135873324e+01, -7.681293321267614e-01, 4.350478019254235e-03, 4.039556055113985e+02, 3.228548218862176e-08
4102, 2.256012887840313e-02, 5.924232958776366e-03, -4.423073014163694e+00, 1.224541180755880e+01, -6.718651422434164e-01, 5.100199546355213e-03, 4.149340857118967e+02, 1.303728497421722e-05
4103, 2.654398624119085e-02, 5.924232958776367e-03, -4.806758163053545e+00, 1.300104669854570e+01, -5.530494756031044e-01, 8.557581746032188e-02, 1.661989139672850e+03, 1.813421427206393e-03
4104, 3.123087797074537e-02, 5.924232958776365e-03, -5.452441448518204e+00, 1.396291572616340e+01, -3.971320654833694e-01, 1.172331956242122e+00, 6.093791683550435e+03, 2.331260140711130e-02
4105, 3.674486837922710e-02, 5.924232958776364e-03, -5.620432298392960e+00, 1.512849809542205e+01, -2.068935524914033e-01, 4.931319092210799e+00, 1.003538531096322e+04, 7.944886466009778e-02
4106, 4.323191634734094e-02, 5.924232958776365e-03, -4.935112091924957e+00, 1.640521673671873e+01, -1.198150839974504e-02, 1.093722868947219e+01, 1.147931032686625e+04, 1.476980736068607e-01
4107, 5.086373862686151e-02, 5.924232958776367e-03, -3.779666453538877e+00, 1.762083177971965e+01, 1.532670266500304e-01, 1.709091860272339e+01, 1.127003972899552e+04, 2.060195405422008e-01
4108, 5.984235402280912e-02, 5.924232958776364e-03, -2.618452241688084e+00, 1.860376472423038e+01, 2.671128440011831e-01, 2.174226579078440e+01, 1.028409828792127e+04, 2.467429118284410e-01
4109, 7.040543157758651e-02, 5.924232958776366e-03, -1.695980303768994e+00, 1.925464781451274e+01, 3.245655925069048e-01, 2.417204677808289e+01, 8.966869896071630e+03, 2.693171900821528e-01
4110, 8.283258337967307e-02, 5.924232958776364e-03, -1.046569342503033e+00, 1.953610343598330e+01, 3.334161385323967e-01, 2.435068131910196e+01, 7.557731320587214e+03, 2.756193128183014e-01
4111, 9.745276286696082e-02, 5.924232958776365e-03, -6.258390426965666e-01, 1.946929200713246e+01, 3.083681394283040e-01, 2.274635356083540e+01, 6.203665134257204e+03, 2.690209456862110e-01
4112, 1.146529756067772e-01, 5.924232958776365e-03, -3.656797990911924e-01, 1.911736820045705e+01, 2.649684471804060e-01, 2.005072139996882e+01, 4.991696143389309e+03, 2.535111631756096e-01
4113, 1.348885225600360e-01, 5.924232958776365e-03, -2.058688718630703e-01, 1.856403302332989e+01, 2.156067869870959e-01, 1.692491813405947e+01, 3.961769358558851e+03, 2.328290012637772e-01
4114, 1.586950507506601e-01, 5.924232958776364e-03, -1.044328268571412e-01, 1.789466886378650e+01, 1.681897002845022e-01, 1.385364033932449e+01, 3.119304100539998e+03, 2.099265985757021e-01
4115, 1.867027338121507e-01, 5.924232958776367e-03, -3.630608981500281e-02, 1.718443227579005e+01, 1.266389118501201e-01, 1.111692184500793e+01, 2.448798736432424e+03, 1.868254640651492e-01
4116, 2.196529520077056e-01, 5.924232958776364e-03, 1.169453719522215e-02, 1.649399901159381e+01, 9.208945782427794e-02, 8.832899999694487e+00, 1.925453532313004e+03, 1.647258350273673e-01
4117, 2.584179182379201e-01, 5.924232958776364e-03, 4.518681390808925e-02, 1.587143784210662e+01, 6.403967051261190e-02, 7.020942666614008e+00, 1.523098349936462e+03, 1.442079166882070e-01
4118, 3.040237650326112e-01, 5.924232958776366e-03, 6.981098451019233e-02, 1.535852445277779e+01, 4.112672951516187e-02, 5.658227606546127e+00, 1.218753818480729e+03, 1.254235030976306e-01
4119, 3.576777079208009e-01, 5.924232958776364e-03, 4.240070107741175e-03, 1.500080861169646e+01, 2.044524678505137e-02, 4.728827104344783e+00, 9.957281183014009e+02, 1.082731887796307e-01
4120, 2.655227186359695e-06, 5.703319938806544e-03, -2.700708317262231e+01, 1.084955360632688e+01, -7.210991550804566e-01, 3.185552263950352e-03, 1.536238348831722e+03, 3.702603339086295e-26
4121, 5.779443522356832e-06, 5.703319938806546e-03, -2.702696129763407e+01, 1.084978955549563e+01, -7.257936712143490e-01, 3.185353365515382e-03, 1.536313503539603e+03, 3.704260662257685e-26
4122, 9.455223583039832e-06, 5.703319938806544e-03, -2.703178645042309e+01, 1.084993339204422e+01, -7.313767138978070e-01, 3.185120968449015e-03, 1.536412417810238e+03, 3.705740119173422e-26
4123, 1.377957275065747e-05, 5.703319938806544e-03, -2.703793079037927e+01, 1.085006766877496e+01, -7.380477408868644e-01, 3.184850086505995e-03, 1.536545912832487e+03, 3.707003544654027e-26
4124, 1.886696531050788e-05, 5.703319938806544e-03, -2.704590574234099e+01, 1.085017668738341e+01, -7.460420039329468e-01, 3.184535136299036e-03, 1.536727894765648e+03, 3.707991087459158e-26
4125, 2.485204961890037e-05, 5.703319938806545e-03, -2.705636869176427e+01, 1.085023550626199e+01, -7.556550574351293e-01, 3.184170135959677e-03, 1.536978494913592e+03, 3.708632996804479e-26
4126, 3.189296991356413e-05, 5.703319938806544e-03, -2.707025179115277e+01, 1.085020578102150e+01, -7.672616896477079e-01, 3.183748801742362e-03, 1.537326910925320e+03, 3.708836488265961e-26
4127, 4.017639335113130e-05, 5.703319938806544e-03, -2.708888848700717e+01, 1.085002922456901e+01, -7.813411462156956e-01, 3.183264594158178e-03, 1.537815438246525e+03, 3.708482049946327e-26
4128, 4.992174840424825e-05, 5.703319938806545e-03, -2.711418966178034e+01, 1.084961796530774e+01, -7.985089320438041e-01, 3.182710582834757e-03, 1.538504920029399e+03, 3.707413526395009e-26
4129, 6.138724184745512e-05, 5.703319938806544e-03, -2.714887937621985e+01, 1.084884053661087e+01, -8.195560539379643e-01, 3.182078573386148e-03, 1.539481482762489e+03, 3.705423927128221e-26
4130, 7.487590838803252e-05, 5.703319938806546e-03, -2.719678967668545e+01, 1.084750194749640e+01, -8.454928447145316e-01, 3.181356516983029e-03, 1.540863486646589e+03, 3.702234896108152e-26
4131, 9.074481566880254e-05, 5.703319938806544e-03, -2.726317904969878e+01, 1.084531624366134e+01, -8.775905186497051e-01, 3.180522565685782e-03, 1.542806165014123e+03, 3.697467038982276e-26
4132, 1.094142530922823e-04, 5.703319938806545e-03, -2.735496278981519e+01, 1.084187067067106e+01, -9.174054911218237e-01, 3.179533745376861e-03, 1.545499445730667e+03, 3.690598258828397e-26
4133, 1.313778191428985e-04, 5.703319938806544e-03, -2.748072542780591e+01, 1.083658203934195e+01, -9.667675397764114e-01, 3.178305931391777e-03, 1.549150596189536e+03, 3.680904762264346e-26
4134, 1.572176619993544e-04, 5.703319938806543e-03, -2.765022621813304e+01, 1.082864880805940e+01, -1.027704882362892e+00, 3.176682427702275e-03, 1.553942086687956e+03, 3.667382820629317e-26
4135, 1.876175952031453e-04, 5.703319938806543e-03, -2.787310030309029e+01, 1.081700707069653e+01, -1.102279514078326e+00, 3.174389725343297e-03, 1.559956069685011e+03, 3.648648808529804e-26
4136, 2.233820885565649e-04, 5.703319938806544e-03, -2.815656807611610e+01, 1.080030341673059e+01, -1.192319366706674e+00, 3.170981381313149e-03, 1.567062933423623e+03, 3.622821061850632e-26
4137, 2.654579968949320e-04, 5.703319938806545e-03, -2.850195537378208e+01, 1.077690253618276e+01, -1.299048804864136e+00, 3.165777042662957e-03, 1.574786360325706e+03, 3.587398328343425e-26
4138, 3.149588331054805e-04, 5.703319938806545e-03, -2.890033194065743e+01, 1.074494984993714e+01, -1.422651873427293e+00, 3.157813116171913e-03, 1.582179181958585e+03, 3.539163580975048e-26
4139, 3.731951839872367e-04, 5.703319938806546e-03, -2.932785296749699e+01, 1.070250655840009e+01, -1.561831338660716e+00, 3.145828730608030e-03, 1.587755842518206e+03, 3.474162332872465e-26
4140, 4.417083893381169e-04, 5.703319938806545e-03, -2.974180270123948e+01, 1.064776612776832e+01, -1.713447211914180e+00, 3.128313630762650e-03, 1.589519959860299e+03, 3.387826928768153e-26
4141, 5.223124238533121e-04, 5.703319938806545e-03, -3.007853032163193e+01, 1.057934681559338e+01, -1.872324071723340e+00, 3.103659869504261e-03, 1.585131485932358e+03, 3.275390292175060e-26
4142, 6.171406094133898e-04, 5.703319938806546e-03, -3.025455253716376e+01, 1.049663615253500e+01, -2.031305741139680e+00, 3.070437452070385e-03, 1.572204803323047e+03, 3.134816442677516e-26
4143, 7.287033320486928e-04, 5.703319938806545e-03, -3.017196801653823e+01, 1.040014232676014e+01, -2.181615078205893e+00, 3.027790443837656e-03, 1.548700329242654e+03, 2.987476892812592e-26
4144, 8.599536300732189e-04, 5.703319938806545e-03, -2.972909220731015e+01, 1.029178705729777e+01, -2.313549871382775e+00, 2.975883001445156e-03, 1.513311110829221e+03, 2.772430492791993e-26
4145, 1.014365624772393e-03, 5.703319938806545e-03, -2.883674499197049e+01, 1.017505763414041e+01, -2.417503254872626e+00, 2.916268687402940e-03, 1.465742482509565e+03, 2.525016523283057e-26
4146, 1.196027246997936e-03, 5.703319938806544e-03, -2.743793430117173e+01, 1.005493835459318e+01, -2.485195220753640e+00, 2.852033966649800e-03, 1.406804725198259e+03, 2.252111543015946e-26
4147, 1.409746176812131e-03, 5.703319938806544e-03, -2.552642551562463e+01, 9.937578373279457e+00, -2.510895615827973e+00, 2.787616518202470e-03, 1.338274692278054e+03, 1.964322647687508e-26
4148, 1.661180118851268e-03, 5.703319938806546e-03, -2.315854865233025e+01, 9.829716577489744e+00, -2.492379815822436e+00, 2.728380178733376e-03, 1.262575584068161e+03, 1.674684054752124e-26
4149, 1.956985535804518e-03, 5.703319938806544e-03, -2.045334767364786e+01, 9.737956297466123e+00, -2.431377085545415e+00, 2.680162532138538e-03, 1.182386268182165e+03, 1.396608269525618e-26
4150, 2.304991860772527e-03, 5.703319938806542e-03, -1.757811315090818e+01, 9.668043575414968e+00, -2.333337489033841e+00, 2.648956444819672e-03, 1.100296401119758e+03, 1.141810030863522e-26
4151, 2.714411011798634e-03, 5.703319938806544e-03, -1.472052332984382e+01, 9.624331313476047e+00, -2.206508569758447e+00, 2.640865556849318e-03, 1.018579481008562e+03, 9.259608774420591e-27
4152, 3.196080658374622e-03, 5.703319938806545e-03, -1.205590452457624e+01, 9.609572328118343e+00, -2.060572508578377e+00, 2.662304060054935e-03, 9.390292813778417e+02, 7.348927133438729e-27
4153, 3.762750331660273e-03, 5.703319938806546e-03, -9.722081584384497e+00, 9.625062994503656e+00, -1.905278624692989e+00, 2.710164468907787e-03, 8.629678291085337e+02, 5.787277566282433e-27
4154, 4.429420977290585e-03, 5.703319938806544e-03, -7.804740026978350e+00, 9.671072363333080e+00, -1.749292373006959e+00, 2.765836428425693e-03, 7.914590283349510e+02, 5.426715936802659e-27
4155, 5.213739895081485e-03, 5.703319938806543e-03, -6.331804313092428e+00, 9.747485568552827e+00, -1.599338297243758e+00, 2.829578213137769e-03, 7.254744092990336e+02, 5.678597107269447e-26
4156, 6.136467933812866e-03, 5.703319938806545e-03, -5.278365116355258e+00, 9.854570671944302e+00, -1.459759298566220e+00, 2.904362639371048e-03, 6.657727494251745e+02, 3.691307647066903e-24
4157, 7.222030725467661e-03, 5.703319938806546e-03, -4.588338351710683e+00, 9.993714509878146e+00, -1.332723567465527e+00, 2.999295840286825e-03, 6.131908259384350e+02, 3.297303244229425e-22
4158, 8.499163555495341e-03, 5.703319938806546e-03, -4.191540438153570e+00, 1.016808401979728e+01, -1.218569994017466e+00, 3.134620625843022e-03, 5.688783278615984e+02, 4.248765598553206e-20
4159, 1.000167235930119e-02, 5.703319938806544e-03, -4.014503351135335e+00, 1.038330640225578e+01, -1.116115721930749e+00, 3.348769176733042e-03, 5.345207083563172e+02, 8.909930119865609e-18
4160, 1.176933038498488e-02, 5.703319938806546e-03, -3.989798231991823e+00, 1.064828085410586e+01, -1.022928306744455e+00, 3.613680835843159e-03, 5.069934133804952e+02, 2.939063673203650e-15
4161, 1.384892844368396e-02, 5.703319938806543e-03, -4.062765354873934e+00, 1.097624778165383e+01, -9.355111368950051e-01, 3.901091200771920e-03, 4.838913459281770e+02, 1.291740808150119e-12
4162, 1.629551370175211e-02, 5.703319938806544e-03, -4.196075479352802e+00, 1.138630790428876e+01, -8.493421054078829e-01, 4.223573839515959e-03, 4.654953251055142e+02, 6.430343734296271e-10
4163, 1.917384977393102e-02, 5.703319938806543e-03, -4.359997121022694e+00, 1.190572247147042e+01, -7.583722467764686e-01, 4.602997102151990e-03, 4.524258504633406e+02, 3.065898000926278e-07
4164, 2.256012837475828e-02, 5.703319938806544e-03, -4.582950161855588e+00, 1.257298479148616e+01, -6.540977567601373e-01, 8.485092790003073e-03, 5.809454511130318e+02, 1.131665035181323e-04
4165, 2.654398568100146e-02, 5.703319938806543e-03, -5.096659943421845e+00, 1.343587719152041e+01, -5.224599989259119e-01, 2.954795385502367e-01, 3.458261836594202e+03, 6.556010033759854e-03
4166, 3.123087735130969e-02, 5.703319938806544e-03, -5.606181805124443e+00, 1.452437110950085e+01, -3.507735388961731e-01, 2.393127441609714e+00, 8.683097745729916e+03, 4.409402270467804e-02
4167, 3.674486769650889e-02, 5.703319938806544e-03, -5.366109507187558e+00, 1.580287676659139e+01, -1.524971821712707e-01, 7.402328332599620e+00, 1.177515448563545e+04, 1.099304137318618e-01
4168, 4.323191559686758e-02, 5.703319938806543e-03, -4.392119443468069e+00, 1.714443689802941e+01, 3.969825612047546e-02, 1.396448486627533e+01, 1.246687541642298e+04, 1.772000313438754e-01
4169, 5.086373780683735e-02, 5.703319938806546e-03, -3.157335589151054e+00, 1.835562829326674e+01, 1.959781558893764e-01, 1.998405849128338e+01, 1.185062460365794e+04, 2.305073474777807e-01
4170, 5.984235313320032e-02, 5.703319938806543e-03, -2.062386768625158e+00, 1.929205206573906e+01, 2.989418389172537e-01, 2.419026127020381e+01, 1.064247598265117e+04, 2.661075991307026e-01
4171, 7.040543061708616e-02, 5.703319938806546e-03, -1.256189959906464e+00, 1.986741098192520e+01, 3.460302380729449e-01, 2.606182371744028e+01, 9.188974488010968e+03, 2.841576424346329e-01
4172, 8.283258235353505e-02, 5.703319938806543e-03, -7.342471626308036e-01, 2.005848077237399e+01, 3.462595409160952e-01, 2.569869826465206e+01, 7.691903392253020e+03, 2.866820664177911e-01
4173, 9.745276178078829e-02, 5.703319938806545e-03, -4.261126994286949e-01, 1.989840228669008e+01, 3.148475230410581e-01, 2.364192176859936e+01, 6.281331168067154e+03, 2.770629167106117e-01
4174, 1.146529744697666e-01, 5.703319938806543e-03, -2.516914760005019e-01, 1.945907932780180e+01, 2.672730666960727e-01, 2.060938527938189e+01, 5.034344323908343e+03, 2.592385517924339e-01
4175, 1.348885213894979e-01, 5.703319938806545e-03, -1.497708972298615e-01, 1.882946283919948e+01, 2.155085682707992e-01, 1.725518555888519e+01, 3.983783405208369e+03, 2.368501152277718e-01
4176, 1.586950495700269e-01, 5.703319938806544e-03, -8.334649341011108e-02, 1.809709722231854e+01, 1.669367552208797e-01, 1.404036147504470e+01, 3.129802899020156e+03, 2.127279033543168e-01
4177, 1.867027326554546e-01, 5.703319938806544e-03, -3.399771359825673e-02, 1.733707659388898e+01, 1.250112750057959e-01, 1.121850149122549e+01, 2.453210306508662e+03, 1.887732697913766e-01
4178, 2.196529509194481e-01, 5.703319938806545e-03, 5.560971413377106e-03, 1.660875867595413e+01, 9.052143709750084e-02, 8.885949394259795e+00, 1.926815199941167e+03, 1.660840381458723e-01
4179, 2.584179172785625e-01, 5.703319938806543e-03, 3.663769974928971e-02, 1.595845668401715e+01, 6.274420678258634e-02, 7.046842397653981e+00, 1.523007629468695e+03, 1.451608855770579e-01
4180, 3.040237642802530e-01, 5.703319938806543e-03, 6.216301632300904e-02, 1.542634380377458e+01, 4.019460614129194e-02, 5.668727720466922e+00, 1.217990411199463e+03, 1.260972699773892e-01
4181, 3.576777074786619e-01, 5.703319938806543e-03, -1.055914949088885e-03, 1.505696199198638e+01, 1.994889999108482e-02, 4.729920130853620e+00, 9.946276594600824e+02, 1.087525279442551e-01
4182, 2.655226088723822e-06, 5.515543794685622e-03, -3.111563358106517e+01, 1.098362274085154e+01, -7.315865584283855e-01, 5.200990218029635e-03, 2.559278816744709e+03, 1.696741999207181e-25
4183, 5.779442251849375e-06, 5.515543794685621e-03, -3.114675552252819e+01, 1.098402262377455e+01, -7.378882924757649e-01, 5.199832720094701e-03, 2.559047690736305e+03, 1.698830449848869e-25
4184, 9.455222075620641e-06, 5.515543794685621e-03, -3.115323564948084e+01, 1.098427752340274e+01, -7.453772819936721e-01, 5.198467841915832e-03, 2.558788900196732e+03, 1.701140392682783e-25
4185, 1.377957104982701e-05, 5.515543794685622e-03, -3.116159056783729e+01, 1.098452277223736e+01, -7.543305988559668e-01, 5.196854395928647e-03, 2.558507031698893e+03, 1.703712872076831e-25
4186, 1.886696328624565e-05, 5.515543794685621e-03, -3.117257152420958e+01, 1.098473469925420e+01, -7.650674362206396e-01, 5.194945806135699e-03, 2.558208852860918e+03, 1.706583633583370e-25
4187, 2.485204734461256e-05, 5.515543794685621e-03, -3.118715798316036e+01, 1.098487540439154e+01, -7.779894815266187e-01, 5.192686225315052e-03, 2.557907664161658e+03, 1.709791236081776e-25
4188, 3.189296728487417e-05, 5.515543794685621e-03, -3.120674261531760e+01, 1.098488626876178e+01, -7.936062233141650e-01, 5.190007979144671e-03, 2.557626657173097e+03, 1.713375807773112e-25
4189, 4.017639031378171e-05, 5.515543794685623e-03, -3.123331243064570e+01, 1.098467792450746e+01, -8.125672752141012e-01, 5.186827570026844e-03, 2.557403296779222e+03, 1.717376837270471e-25
4190, 4.992174489586850e-05, 5.515543794685621e-03, -3.126968506883266e+01, 1.098411572084934e+01, -8.357003723088178e-01, 5.183039462205142e-03, 2.557294439453715e+03, 1.721828834756930e-25
4191, 6.138723745322294e-05, 5.515543794685621e-03, -3.131979386120128e+01, 1.098299919119926e+01, -8.640533603513177e-01, 5.178505261375104e-03, 2.557380624213139e+03, 1.726754378694288e-25
4192, 7.487590371199881e-05, 5.515543794685621e-03, -3.138898914009181e+01, 1.098103402118569e+01, -8.989326142137785e-01, 5.173035071681426e-03, 2.557766074271564e+03, 1.732152849235313e-25
4193, 9.074480989193205e-05, 5.515543794685621e-03, -3.148426683814834e+01, 1.097779555520756e+01, -9.419251055974818e-01, 5.166356336235163e-03, 2.558568356228364e+03, 1.737982941018407e-25
4194, 1.094142468691981e-04, 5.515543794685620e-03, -3.161423379498026e+01, 1.097268459048544e+01, -9.948827541404517e-01, 5.158065889073864e-03, 2.559889657653152e+03, 1.744135429054078e-25
4195, 1.313778119680551e-04, 5.515543794685621e-03, -3.178863625348600e+01, 1.096487884920984e+01, -1.059847744706326e+00, 5.147558731319940e-03, 2.561757824941104e+03, 1.750393391614451e-25
4196, 1.572176530587744e-04, 5.515543794685621e-03, -3.201712200740135e+01, 1.095328750889523e+01, -1.138894722348953e+00, 5.133931423406861e-03, 2.564029015941636e+03, 1.756376137521911e-25
4197, 1.876175856779145e-04, 5.515543794685621e-03, -3.230700146374398e+01, 1.093652144865956e+01, -1.233874871589786e+00, 5.115864071663956e-03, 2.566252365651819e+03, 1.761464073739510e-25
4198, 2.233820768340211e-04, 5.515543794685620e-03, -3.266002897054184e+01, 1.091289559629894e+01, -1.346070092793529e+00, 5.091492160876127e-03, 2.567510881305281e+03, 1.764705628305597e-25
4199, 2.654579841628797e-04, 5.515543794685620e-03, -3.306824187623169e+01, 1.088048215581146e+01, -1.475783770381591e+00, 5.058298090770282e-03, 2.566276384803064e+03, 1.764711876415722e-25
4200, 3.149588179440647e-04, 5.515543794685621e-03, -3.350953530754939e+01, 1.083723177694563e+01, -1.621926384251977e+00, 5.013067762882508e-03, 2.560331175484479e+03, 1.759555063445078e-25
4201, 3.731951671262009e-04, 5.515543794685622e-03, -3.394379239931469e+01, 1.078117177329941e+01, -1.781670198333676e+00, 4.951975043485279e-03, 2.546812334896884e+03, 1.746701008254723e-25
4202, 4.417083691866870e-04, 5.515543794685621e-03, -3.431061529926260e+01, 1.071067842634435e+01, -1.950248731251212e+00, 4.870864799043811e-03, 2.522417913813790e+03, 1.723022829885620e-25
4203, 5.223124009821596e-04, 5.515543794685622e-03, -3.452968207857414e+01, 1.062480464551500e+01, -2.120965682173899e+00, 4.765792117838881e-03, 2.483781463799926e+03, 1.684965469333537e-25
