"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
88, 2.723000012300000e-02, 4.593053995673054e-01, 1.650923868085691e-04, 0.000000000000000e+00, -1.560572276020296e-02, 4.731002888467562e+01, 0.000000000000000e+00, -9.444057655626068e+01
89, 2.232000045499999e-02, 4.616553983693058e-01, 1.653016791261855e-04, 0.000000000000000e+00, -1.562562858766537e-02, 4.665299779532947e+01, 0.000000000000000e+00, -9.444057655626068e+01
90, 1.789999939500000e-02, 4.640753991013055e-01, 1.648677401021994e-04, 0.000000000000000e+00, -1.558467735244525e-02, 4.634892774078206e+01, 0.000000000000000e+00, -9.444057655626068e+01
91, 1.394999958599999e-02, 4.665353982753054e-01, 1.631985851823551e-04, 0.000000000000000e+00, -1.542848857013477e-02, 4.498170500305741e+01, 0.000000000000000e+00, -9.444057655626068e+01
92, 1.049000024800001e-02, 4.690553988373057e-01, 1.623676676980679e-04, 0.000000000000000e+00, -1.535007072924124e-02, 4.454473006807187e+01, 0.000000000000000e+00, -9.444057655626068e+01
93, 7.519999984999998e-03, 4.716153987723056e-01, 1.601517835440026e-04, 0.000000000000000e+00, -1.514144764228432e-02, 4.330481720156866e+01, 0.000000000000000e+00, -9.444057655626068e+01
94, 5.040000192999994e-03, 4.742253986233055e-01, 1.588162723054364e-04, 0.000000000000000e+00, -1.501539075676745e-02, 4.271713715460213e+01, 0.000000000000000e+00, -9.444057655626068e+01
95, 3.049999940999998e-03, 4.768753987783055e-01, 1.474056119359406e-04, 0.000000000000000e+00, -1.393595488031481e-02, 3.825188266821773e+01, 0.000000000000000e+00, -9.444057655626068e+01
96, 1.560000004000001e-03, 4.795753988483055e-01, 1.461722792968535e-04, 0.000000000000000e+00, -1.381959101171384e-02, 3.769181934217426e+01, 0.000000000000000e+00, -9.444057655626068e+01
97, 5.600000150000062e-04, 4.823053986803058e-01, 1.408745385268706e-04, 0.000000000000000e+00, -1.332084160629098e-02, 3.537265567728719e+01, 0.000000000000000e+00, -9.444057655626068e+01
98, 5.999999799999323e-05, 4.850853988943057e-01, 1.402751538136594e-04, 0.000000000000000e+00, -1.326435064020162e-02, 3.489123277603941e+01, 0.000000000000000e+00, -9.444057655626068e+01
99, 0.000000000000000e+00, 4.864853988443055e-01, 1.288270202769580e-04, 0.000000000000000e+00, -1.217982825432390e-02, 3.142231804965604e+01, 0.000000000000000e+00, -9.444057655626068e+01
100, 5.999999799999323e-05, 4.878853987943058e-01, 1.289884990055589e-04, 0.000000000000000e+00, -1.219513769124882e-02, 3.112664406730830e+01, 0.000000000000000e+00, -9.444057655626068e+01
101, 5.600000150000062e-04, 4.906653990083057e-01, 1.248987200795418e-04, 0.000000000000000e+00, -1.180929488715939e-02, 2.975403958837047e+01, 0.000000000000000e+00, -9.444057655626068e+01
102, 1.560000004000001e-03, 4.933953988403056e-01, 1.258348611625122e-04, 0.000000000000000e+00, -1.189778281673358e-02, 2.981113134408644e+01, 0.000000000000000e+00, -9.444057655626068e+01
103, 3.049999940999998e-03, 4.960953989103057e-01, 1.177535040678208e-04, 0.000000000000000e+00, -1.112715007919052e-02, 2.764227152269700e+01, 0.000000000000000e+00, -9.444057655626068e+01
104, 5.040000192999994e-03, 4.987453990653058e-01, 1.194794961781557e-04, 0.000000000000000e+00, -1.129027906916546e-02, 2.786873007133174e+01, 0.000000000000000e+00, -9.444057655626068e+01
105, 7.519999984999998e-03, 5.013553989163054e-01, 1.162506426904807e-04, 0.000000000000000e+00, -1.098453188945970e-02, 2.709714621578268e+01, 0.000000000000000e+00, -9.444057655626068e+01
