"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
2828	1.092451169477002e+00	-2.844168968798068e-01	1.265089690264369e+00	3.262641108724987e+02	1.315364871515870e+01	3.071369388362975e+05	1.059988499288549e+05	2.918839279766862e+02	1.029627508912029e-01	7.536101005296922e-01	
2829	1.010808796980467e+00	6.377853331108037e-03	1.350566159495582e+00	2.761682243709838e+02	-2.924667936598029e+00	3.231036571717195e+05	1.179458382451225e+05	3.042265433542868e+02	3.661493744739902e-01	5.848369444498650e-01	
2830	1.008974868257448e+00	-5.179602185463501e-03	1.368831582143691e+00	2.969303124529825e+02	9.170165410167922e+00	3.285063046457645e+05	1.185080644921385e+05	3.015978447018268e+02	3.785349584994036e-01	6.233738313282799e-01	
2831	6.452212846719181e-03	5.122831652196566e-01	1.183613424876351e+00	3.371562732827043e+02	3.557390889767726e+01	2.899644057412809e+05	9.656390492443171e+04	2.842073352570712e+02	-1.048847210965486e-01	8.475375617869704e-01	
2832	-8.735423155092441e-02	-1.163273521465504e-02	1.400233131067715e+00	2.871426343692582e+02	1.262526200623546e+01	3.350489745702597e+05	1.222200847485103e+05	3.040693015267719e+02	4.603090468372257e-01	5.871939737397773e-01	
2833	-9.178082218806033e-02	-2.726100586607223e-02	1.392380794287782e+00	2.897149558891832e+02	6.023557368027252e+00	3.334044689292661e+05	1.213002826653292e+05	3.034828360970081e+02	4.400462326259476e-01	5.959239319671580e-01	
2834	1.060277005971968e+00	-6.802636363445544e-02	1.303611118956377e+00	3.182297568775373e+02	1.082483958150024e+01	3.151931515007414e+05	1.105224139378243e+05	2.953470593271570e+02	2.026147725191276e-01	7.089713257110906e-01	
2835	1.026404885278654e+00	3.053153520190452e-02	1.319198603827674e+00	2.920889426314603e+02	-7.228678583228305e+00	3.169630988067079e+05	1.138428055398201e+05	3.006254558494531e+02	2.757614628454246e-01	6.372005889701268e-01	
2836	-9.390760559899411e-02	3.683732853901368e-01	1.237587302204886e+00	3.293353327135978e+02	3.805319378428447e+01	3.013687992588579e+05	1.027855716397669e+05	2.893254625085879e+02	3.217571727659695e-02	7.855977021427040e-01	
2837	1.008048851049852e+00	4.230739110976662e-03	1.359160521877403e+00	2.722461655264023e+02	-2.224927267953521e+00	3.248309200984050e+05	1.190252053088272e+05	3.050693193104158e+02	3.899273313600865e-01	5.720808509571980e-01	
2838	1.006061864352523e+00	3.408402962247686e-03	1.366804803596188e+00	2.691094068158661e+02	-2.699819657440410e+00	3.263932260812736e+05	1.199592647784573e+05	3.057437895825166e+02	4.105042291965681e-01	5.617157094086839e-01	
2839	1.004065847221733e+00	-1.423311139858838e-03	1.393860348188953e+00	2.901345415747608e+02	6.806203988836899e+00	3.337664102452181e+05	1.214215117128942e+05	3.034636780102475e+02	4.427168524394234e-01	5.962075003206124e-01	
2840	1.083678073166277e+00	1.055909226722867e-01	1.280364067420642e+00	3.057390573192413e+02	-6.547243481871468e+00	3.090943360272396e+05	1.090295085246339e+05	2.966476568247560e+02	1.697267571779694e-01	6.917476540599158e-01	
2841	3.110668322200257e-01	6.871436417034437e-01	1.062432634114912e+00	3.458031507920957e+02	1.735468692842402e+01	2.639442877287124e+05	8.301044815959246e+04	2.721834419039541e+02	-4.034611011333655e-01	9.853580931985632e-01	
2842	-1.364815589138717e-01	2.403389023513682e-01	1.278852213125196e+00	3.215006042609397e+02	3.715239191265914e+01	3.100077746869212e+05	1.076223369144565e+05	2.931651916642757e+02	1.387274178398835e-01	7.372876695150575e-01	
2843	-1.413497942282446e-01	2.104948409752248e-01	1.288559417204956e+00	3.197445841346589e+02	3.646288237322489e+01	3.120534837296084e+05	1.087466763322641e+05	2.939963159774838e+02	1.634960948738165e-01	7.265820394265675e-01	
2844	-1.432185243795437e-01	1.832888790876537e-01	1.297719245012575e+00	3.175060138222871e+02	3.588689807976372e+01	3.139474536324468e+05	1.098440004608279e+05	2.948668439213237e+02	1.876696375882925e-01	7.152632718860017e-01	
2845	-1.441954820727085e-01	1.550853319482395e-01	1.307795150756939e+00	3.150878049335745e+02	3.461341386944669e+01	3.160342762937680e+05	1.110476322476191e+05	2.958011959771570e+02	2.141850888147039e-01	7.029879055793929e-01	
2846	1.004435851669338e+00	-2.343121805303832e-03	1.389073703357285e+00	2.900489926880769e+02	8.756467671779966e+00	3.326776322187408e+05	1.209471326546191e+05	3.033197102045112e+02	4.322665013265992e-01	5.983354452319249e-01	
2847	-1.312362951397531e-01	-5.970584670503590e-02	1.353929369841130e+00	3.041214918420098e+02	2.860563831452107e+00	3.255796137806366e+05	1.165681985471995e+05	2.999262109727119e+02	3.358006094956017e-01	6.470148642314729e-01	
2848	-1.312361801462172e-01	5.970564619598093e-02	1.346931385488244e+00	3.053802931635286e+02	2.769983866668204e+01	3.241598363914573e+05	1.157026584993440e+05	2.992459011105775e+02	3.167331628102651e-01	6.564654480346966e-01	
2849	2.332317717704974e-01	6.616174007197465e-01	1.091924500579862e+00	3.449498041929959e+02	2.290153819858057e+01	2.703403338749161e+05	8.624545378205585e+04	2.751528059999417e+02	-3.321954244198335e-01	9.520998625681502e-01	
2850	-9.211122022230098e-02	2.914534684018659e-02	1.385015225693255e+00	2.915210749241321e+02	2.871846921344789e+01	3.319217832072491e+05	1.203776166354336e+05	3.027760633565881e+02	4.197203269939728e-01	6.063215248776610e-01	
2851	1.088171131196960e+00	-1.196707578736833e-01	1.287551842946395e+00	3.217577590849569e+02	1.095714104406078e+01	3.118365583018992e+05	1.086345936343359e+05	2.939231305581558e+02	1.610269649099412e-01	7.275289016111992e-01	
2852	1.095666228010092e+00	-1.700504107976437e-01	1.278898666413185e+00	3.232648207940811e+02	1.183341918273048e+01	3.100067348521240e+05	1.076385867726001e+05	2.931988063585734e+02	1.390853946944079e-01	7.368568891965340e-01	
2853	-1.361159829952773e-01	-2.435481473940019e-01	1.298859868828581e+00	3.189501966854735e+02	-9.787343111453424e+00	3.141736605782506e+05	1.099903255505867e+05	2.950003520571876e+02	1.908931115969362e-01	7.135178483884296e-01	
2854	-1.301058737025626e-01	-2.733451284125322e-01	1.291173985611213e+00	3.208176108525245e+02	-1.056275040778308e+01	3.125814373750945e+05	1.090726017353475e+05	2.942803409450452e+02	1.706760806666038e-01	7.229016684690550e-01	
2855	-8.894254678890219e-02	-3.797652314524724e-01	1.265359769807609e+00	3.262521398243462e+02	-1.223078673824748e+01	3.071938491883752e+05	1.060301491659446e+05	2.919077968107870e+02	1.036522585991100e-01	7.533080691081323e-01	
2856	-1.069904865553967e-01	-3.429054446923955e-01	1.274413859875101e+00	3.244535989191966e+02	-1.179803839327552e+01	3.090879691175126e+05	1.070927857035926e+05	2.927386562201514e+02	1.270616497390069e-01	7.427457253431050e-01	
2857	-1.428326572209788e-01	-1.798568465966537e-01	1.315863392810808e+00	3.150015489685406e+02	-7.544575774800757e+00	3.177192217071584e+05	1.119975361611606e+05	2.965022606556686e+02	2.351110324177988e-01	6.936870143003304e-01	
2858	-1.412484206142936e-01	-2.098877094928646e-01	1.307474328866705e+00	3.170720450825406e+02	-8.643962130240023e+00	3.159764718686653e+05	1.110007034345606e+05	2.957487417992313e+02	2.131512687815147e-01	7.036809768048946e-01	
2859	1.089423031779921e+00	1.302382510296529e-01	1.275400580228874e+00	3.072065962080450e+02	-7.156718597101533e+00	3.080788414646423e+05	1.084240928950495e+05	2.961484967393499e+02	1.563897310424701e-01	6.983901902206130e-01	
2860	1.092598116885092e+00	-1.447210920010946e-01	1.282821494984785e+00	3.223759434937248e+02	1.142097978737012e+01	3.108210565836761e+05	1.081053256352389e+05	2.935696845939075e+02	1.493674358332203e-01	7.320897428699344e-01	
2861	1.093697064589815e+00	1.615892813415832e-01	1.270798453525177e+00	3.095659582845452e+02	-7.920347549004600e+00	3.072085226321053e+05	1.077915092841702e+05	2.954868923523276e+02	1.424542068522926e-01	7.071322817987572e-01	
2862	1.095891133068104e+00	1.969121995084191e-01	1.266856946780886e+00	3.127351437848874e+02	-8.546676723561964e+00	3.065462139230089e+05	1.071666516285400e+05	2.946879853447825e+02	1.286888818807063e-01	7.175979173711839e-01	
2863	1.096635134461203e+00	2.328565205946649e-01	1.263912147951411e+00	3.166488196796627e+02	-9.160296775532156e+00	3.061646568006073e+05	1.065865334165107e+05	2.937756493309737e+02	1.159091461463892e-01	7.294338161680686e-01	
2864	1.093548218449528e+00	2.791215498295042e-01	1.259787234678276e+00	3.203565807535252e+02	-9.826046318822726e+00	3.055088720826423e+05	1.058952568944450e+05	2.928260101969573e+02	1.006806442856483e-01	7.416294526936752e-01	
2865	1.085748123356985e+00	3.243758573048688e-01	1.255756955047578e+00	3.233490285266286e+02	-1.036820029775432e+01	3.048265256790292e+05	1.052614461621342e+05	2.920075533696707e+02	8.671808717824175e-02	7.520439629029325e-01	
2866	1.071940112236849e+00	3.698154729343158e-01	1.251293348401982e+00	3.251562293920488e+02	-1.094804155844986e+01	3.039630212003158e+05	1.046672837965825e+05	2.913950455224706e+02	7.362896524141105e-02	7.597820882756950e-01	
2867	1.056082177660842e+00	4.150879841798613e-01	1.246243608593384e+00	3.265584801235096e+02	-1.156557140361071e+01	3.029404237291031e+05	1.040408032364059e+05	2.908245720755213e+02	5.982788843374184e-02	7.669478457034795e-01	
2868	1.031403110370066e+00	4.590721125431071e-01	1.240980128128595e+00	3.280747137029533e+02	-1.222842502617534e+01	3.018806436114141e+05	1.033817049744899e+05	2.902078851979185e+02	4.530825875211163e-02	7.746507663982586e-01	
2869	1.001326123431848e+00	5.020469236564683e-01	1.235195659226573e+00	3.297467170155630e+02	-1.296677863903740e+01	3.007188105587944e+05	1.026545226958076e+05	2.895160711290782e+02	2.928876969016670e-02	7.832403681593900e-01	
2870	9.652667326183302e-01	5.432978153233536e-01	1.228747030087486e+00	3.315248001201153e+02	-1.376763214509736e+01	2.994198813165493e+05	1.018475444859628e+05	2.887476290879063e+02	1.151141319399252e-02	7.927196981436966e-01	
2871	9.234118575528807e-01	5.822471263083854e-01	1.221206768937737e+00	3.332962449862077e+02	-1.457293405029267e+01	2.978804973211819e+05	1.009245309921816e+05	2.878974925010666e+02	-8.822146906576966e-03	8.031342897917056e-01	
2872	8.766717806845659e-01	6.177137280576209e-01	1.212490545509780e+00	3.349273498308470e+02	-1.534986854886396e+01	2.960720878474926e+05	9.988651354391695e+04	2.869847629969196e+02	-3.168919090098707e-02	8.142347092043836e-01	
2873	8.088107813190165e-01	6.551076861024837e-01	1.203263998699036e+00	3.366830115181934e+02	-1.583324739718993e+01	2.941632253018268e+05	9.878229485270455e+04	2.859884760968193e+02	-5.601461763983135e-02	8.262602705375891e-01	
2874	-1.113501804502476e-01	3.302975015660328e-01	1.250082415317270e+00	3.272035941360816e+02	3.802438860531391e+01	3.039964283614377e+05	1.042384285548154e+05	2.904822198535140e+02	6.418148273799296e-02	7.712296239639994e-01	
2875	-1.227483686462629e-01	2.961413516079426e-01	1.261010920957278e+00	3.251716240589751e+02	3.788184099566376e+01	3.062867657714731e+05	1.055169758069352e+05	2.914968278715132e+02	9.234728699497621e-02	7.584994779046020e-01	
2876	-1.312769508156075e-01	2.663608730302486e-01	1.270238623748072e+00	3.232998086334124e+02	3.755043071187610e+01	3.082117128654945e+05	1.066054881624886e+05	2.923644708052915e+02	1.163267104280916e-01	7.475130374288453e-01	
2877	7.234568275119161e-01	6.894039066275373e-01	1.170722514442422e+00	3.390407188517223e+02	-1.798854688574826e+01	2.871507525555076e+05	9.516781276191634e+04	2.831825335245548e+02	-1.356399853301712e-01	8.596590467898422e-01	
2878	6.331974827990744e-01	7.117267794663233e-01	1.097790869616653e+00	3.433442513623465e+02	-1.686106643029188e+01	2.714501120052274e+05	8.705143242694855e+04	2.762400555653371e+02	-3.144400878769573e-01	9.398121224079417e-01	
2879	5.533306982229593e-01	7.183189642780541e-01	1.034715811768797e+00	3.458966217295040e+02	-8.629358254766721e+00	2.578884299289073e+05	8.001492366950806e+04	2.693892460909890e+02	-4.694511193316225e-01	1.016298701876063e+00	
2880	4.741434804444128e-01	7.174050671792176e-01	1.020092226990807e+00	3.462306806206159e+02	1.623971199358674e+00	2.547365794551282e+05	7.839120369710191e+04	2.677060832879347e+02	-5.052209188717812e-01	1.034791667978791e+00	
2881	1.082717036947615e+00	-9.849226218392423e-02	1.292192112882179e+00	3.209741492750572e+02	1.053645698647251e+01	3.128209767080398e+05	1.091655287526264e+05	2.942989970371197e+02	1.727232198509576e-01	7.226593093022395e-01	
2882	1.077160062094104e+00	-8.296120524933502e-02	1.296003249110960e+00	3.200182732607471e+02	1.011216532087444e+01	3.136079335666915e+05	1.096231589045540e+05	2.946636522972651e+02	1.828046003082821e-01	7.179153958339025e-01	
2883	1.077809017051136e+00	8.625122099111888e-02	1.284968672672963e+00	3.048165630025924e+02	-5.904253461909014e+00	3.100675160829922e+05	1.095600393753452e+05	2.970229349961976e+02	1.814141062913093e-01	6.867262377027756e-01	
2884	6.026455403144422e-01	-7.149343817997199e-01	1.195283700799470e+00	3.373725657297815e+02	1.194269562892836e+01	2.924345139683823e+05	9.790504793429421e+04	2.853411664673232e+02	-7.533996126559224e-02	8.340261002413826e-01	
2885	6.997001832507252e-02	-5.689097388847114e-01	1.212177481940941e+00	3.352584176836766e+02	-9.757074198928571e+00	2.960121630168764e+05	9.984431466021485e+04	2.869376079751024e+02	-3.261881277944803e-02	8.148069810826929e-01	
2886	1.201137815242213e-01	-6.063675621352528e-01	1.200567884819079e+00	3.369214648523978e+02	-7.709586522939275e+00	2.935610550525332e+05	9.850412394561441e+04	2.858235680740105e+02	-6.214259398650008e-02	8.282429825410783e-01	
2887	1.737205523947106e-01	-6.363193909408240e-01	1.190122932935630e+00	3.381963509233850e+02	-5.446575424050247e+00	2.913429995558959e+05	9.731121336404496e+04	2.848402834080546e+02	-8.842186202361213e-02	8.400088400339654e-01	
2888	3.770943152201899e-01	-7.051777048037277e-01	1.176607076427414e+00	3.396877828834155e+02	4.811526500072311e+00	2.884699882571326e+05	9.577041132946085e+04	2.835503854445391e+02	-1.223650177676841e-01	8.553188987690391e-01	
2889	2.260781959833213e-01	-6.593880467958338e-01	1.182288493609896e+00	3.391449194921684e+02	-2.776349690941282e+00	2.896815095125910e+05	9.641424230415728e+04	2.840848507727405e+02	-1.081817193578549e-01	8.489918511710809e-01	
2890	2.955539476372330e-01	-6.844289277682536e-01	1.177381378935268e+00	3.397649156350635e+02	8.270901251677995e-01	2.886450183683254e+05	9.584823874729118e+04	2.835941835776446e+02	-1.206505157711400e-01	8.548012534353799e-01	
2891	-7.253848124554010e-02	-5.076112115372726e-01	1.246794118870691e+00	3.297702927301187e+02	-9.296588133480679e+00	3.032996107115216e+05	1.038614891526786e+05	2.901951470454321e+02	5.587768215516176e-02	7.748102787592493e-01	
2892	-1.071626072441643e-01	4.504633331313095e-01	1.227838247227520e+00	3.312615924288363e+02	3.420920099703788e+01	2.993111828010124e+05	1.016594694765181e+05	2.884277397861072e+02	7.368207776383921e-03	7.966473055806201e-01	
2893	3.304891306350810e-01	7.808639082522254e-01	1.074011057544757e+00	3.458472995592883e+02	1.491442691904428e+01	2.664648984241874e+05	8.427095732179668e+04	2.733376902060822e+02	-3.756926676492571e-01	9.724795693275835e-01	
2894	1.048230948919176e+00	-4.648710113622194e-02	1.313290456072820e+00	3.149483980290435e+02	1.028638640652996e+01	3.171418371835933e+05	1.117346721633647e+05	2.963858844089410e+02	2.293202601988980e-01	6.952364321139772e-01	
2895	-1.619533896069669e-01	-3.017762581914952e-01	1.285934139679071e+00	3.220885513549283e+02	-7.304336442524585e+00	3.114899419126215e+05	1.084529434568753e+05	2.938007921340802e+02	1.570252955675534e-01	7.291097133531799e-01	
2896	1.005520900616470e+00	-2.411230466259238e-03	1.384094230132714e+00	2.921674449204411e+02	7.779518050875470e+00	3.316729030488244e+05	1.203257333064964e+05	3.028469499946709e+02	4.185773612689097e-01	6.052845913975702e-01	
2897	1.048382948601283e+00	4.659177190439713e-02	1.303059837200345e+00	2.993148217416656e+02	-5.553880955261515e+00	3.137791947687729e+05	1.117563298337842e+05	2.987707772227534e+02	2.297973686551459e-01	6.630109654527058e-01	
2898	4.212459074265517e-01	8.005729293495332e-01	1.054389925007656e+00	3.464976147078518e+02	7.125927704063317e+00	2.622223983459731e+05	8.210585547991820e+04	2.712709125243707e+02	-4.233888592242475e-01	9.954979363010827e-01	
2899	1.120504218608059e+00	-4.037363887185735e-01	1.254695367737749e+00	3.282646510406940e+02	1.235500954615064e+01	3.049588642149185e+05	1.047825054719879e+05	2.909248569341758e+02	7.616724542640083e-02	7.656917196323956e-01	
2900	8.907210877444671e-02	6.719317974194542e-01	1.151287884863366e+00	3.410244239973841e+02	2.872595200851899e+01	2.830844807945446e+05	9.288738902087990e+04	2.810626690856373e+02	-1.858766649730381e-01	8.844767697822095e-01	
2901	5.016612151076899e-01	-8.076658459553658e-01	1.190776949678067e+00	3.379852863561260e+02	8.684630598609539e+00	2.914764044789458e+05	9.739142015001882e+04	2.849184839248732e+02	-8.665494364802923e-02	8.390764677415853e-01	
2902	-1.396771828976464e-01	-3.817585095268625e-01	1.271243109779351e+00	3.252055555000634e+02	-8.509127028499295e+00	3.084252221253572e+05	1.067200778873679e+05	2.924474688049873e+02	1.188510690354558e-01	7.464576607186560e-01	
2903	-1.274950507421415e-01	-4.680393849521290e-02	1.360390264641261e+00	3.022665336367496e+02	5.087734312654667e+00	3.269240790251038e+05	1.173336427217628e+05	3.004618824764665e+02	3.526629904163324e-01	6.395058555184654e-01	
2904	1.014930837273800e+00	1.055464449882984e-02	1.339959550957074e+00	2.808734916074366e+02	-4.225627404498464e+00	3.209738346868719e+05	1.166118986232437e+05	3.031667186066712e+02	3.367633019466115e-01	6.005906976406504e-01	
2905	1.072332223168727e+00	-5.022493989230684e-01	1.246971838371584e+00	3.296684554731719e+02	1.322016874490295e+01	3.033417178663990e+05	1.038774214204201e+05	2.901982975375199e+02	5.622866264011034e-02	7.747710624565327e-01	
2906	1.010723797954298e+00	-4.503955942858038e-03	1.365665153549531e+00	2.984251098463148e+02	7.496399094763086e+00	3.278792278816428e+05	1.181010920428306e+05	3.012590003520586e+02	3.695695437865819e-01	6.282163746099382e-01	
2907	1.009475793793300e+00	-3.764125749970193e-03	1.369512057737093e+00	2.974079618321861e+02	6.995406565424667e+00	3.286864025258066e+05	1.185501868181853e+05	3.015551346432964e+02	3.794628938481480e-01	6.239856823242881e-01	
2908	1.004976842617386e+00	1.590817826362307e-03	1.372119549144664e+00	2.635663237593226e+02	-7.341671570182069e-01	3.272955139800869e+05	1.207925942974908e+05	3.066752317891229e+02	4.288620928388766e-01	5.471563649922189e-01	
2909	1.024640933456563e+00	-2.278607095113119e-02	1.334849895158657e+00	3.080513506715556e+02	1.064112055361669e+01	3.215373098322934e+05	1.143797850694703e+05	2.985019617966315e+02	2.875908733713622e-01	6.666950033988498e-01	
2910	1.027551907128637e+00	-2.548154444114999e-02	1.331046414134148e+00	3.095620326780377e+02	1.089141328546341e+01	3.207798750974616e+05	1.138951312203069e+05	2.980864979801327e+02	2.769141733704077e-01	6.723619451902004e-01	
2911	7.284397083391653e-01	-7.837377546297372e-01	1.210047409634077e+00	3.354779984667085e+02	1.262300639017435e+01	2.955636242261172e+05	9.959728242225070e+04	2.867315270080591e+02	-3.806081865613866e-02	8.173015160553347e-01	
2912	5.765786523528402e-01	-8.037319611590288e-01	1.196081819161240e+00	3.374058175619420e+02	1.042085531967285e+01	2.926102211666848e+05	9.798999398505304e+04	2.853981721361471e+02	-7.346863908011184e-02	8.333439292476110e-01	
2913	1.043121176420263e+00	-5.523438387035553e-01	1.242755624751086e+00	3.303777064572174e+02	1.344737888065104e+01	3.024550618769058e+05	1.033872122638602e+05	2.898087095066522e+02	4.542958178818700e-02	7.796144734537510e-01	
2914	-1.702866878518934e-01	-1.663422125742549e-01	1.314391689497413e+00	3.154408844946338e+02	-3.358416151118111e+00	3.174131402389696e+05	1.118230071959691e+05	2.963716841815718e+02	2.312662400860275e-01	6.954254672143350e-01	
2915	1.007250864266330e+00	-3.289937781222948e-03	1.376462788446164e+00	2.947805845963259e+02	7.966011440868495e+00	3.301011510943922e+05	1.194053131423632e+05	3.021965640295296e+02	3.983009310203021e-01	6.147510977712959e-01	
2916	-1.267435941506896e-01	4.093728316782378e-01	1.238390995179747e+00	3.295451506041150e+02	3.426082923554553e+01	3.015323461069815e+05	1.028844809307670e+05	2.894159292529201e+02	3.435464318245320e-02	7.844793649827085e-01	
2917	1.004555808123480e+00	-7.725727314853943e-04	1.390381465045736e+00	2.887100656373764e+02	5.459587706224725e+00	3.328901017213818e+05	1.211617339181417e+05	3.035721003765715e+02	4.369940678452842e-01	5.946012537221959e-01	
2918	1.027336861223006e+00	2.532868097948881e-02	1.320121148112349e+00	2.911315615728723e+02	-6.029242801199216e+00	3.171096885584219e+05	1.139974880999231e+05	3.008235546609399e+02	2.791690480579439e-01	6.344009861325564e-01	
2919	1.117802215410189e+00	-3.555425700839069e-01	1.258648494893657e+00	3.275673390143189e+02	1.214047920378494e+01	3.057898809139109e+05	1.052424400608764e+05	2.912841095737759e+02	8.629939156348811e-02	7.611792940838650e-01	
2920	-1.643655700017909e-01	-1.128427699402109e-01	1.328055739063656e+00	3.119589452158314e+02	-2.037360230630409e-01	3.202529532395414e+05	1.134454071221880e+05	2.975780957847036e+02	2.670069596195949e-01	6.792535354477949e-01	
2921	-1.433125873043763e-01	3.679727476256453e-01	1.249175253112071e+00	3.277413969021096e+02	3.411159977674962e+01	3.038018280570535e+05	1.041367774161518e+05	2.904096927219096e+02	6.194215519702720e-02	7.721349253190998e-01	
2922	-1.685843319164508e-01	-1.380221428392885e-01	1.321343071611347e+00	3.136389786489517e+02	-1.754647048204059e+00	3.188542886303604e+05	1.126519430943479e+05	2.969979424250895e+02	2.495273142986647e-01	6.870615895522947e-01	
2923	1.031628869874922e+00	-3.211208778718856e-02	1.325744824511979e+00	3.108578183582430e+02	1.115236736117367e+01	3.196716462487325e+05	1.132720397922961e+05	2.976412544336264e+02	2.631877575758719e-01	6.783998690806911e-01	
2924	-8.909049810655224e-02	1.557192053932954e-02	1.394174417893577e+00	2.887149302766606e+02	2.394762689422467e+01	3.338075405943379e+05	1.214829445334602e+05	3.035488177469118e+02	4.440701890455975e-01	5.949464343638768e-01	
2925	-1.525318900801547e-01	-3.393202390722166e-01	1.278785514487223e+00	3.236421293306551e+02	-7.998372791493625e+00	3.100001603286195e+05	1.076082297452069e+05	2.931420523270133e+02	1.384166434300623e-01	7.375849042211090e-01	
2926	-1.213381975563986e-01	-4.222653851947801e-01	1.263353363158162e+00	3.266809183085273e+02	-9.008335475031693e+00	3.067688660321691e+05	1.057999138202020e+05	2.917365336290837e+02	9.858028048451693e-02	7.554743580690956e-01	
2927	1.125509193966477e+00	-2.229375311332499e-01	1.270272731683369e+00	3.250134433976363e+02	1.111766670122112e+01	3.081996510430044e+05	1.066287368806179e+05	2.924203782250513e+02	1.168388689290536e-01	7.468022598660781e-01	
2928	1.073856968278017e+00	7.256678654196815e-02	1.288886098814894e+00	3.040768044398451e+02	-5.351644418027028e+00	3.108992802496678e+05	1.100075760683948e+05	2.973297742283876e+02	1.912731325207702e-01	6.826026305945354e-01	
2929	1.058212031831339e+00	-5.966714075958588e-02	1.306019593340301e+00	3.173574127467834e+02	1.033408150132789e+01	3.156726826143860e+05	1.108294087130099e+05	2.956212636768367e+02	2.093777253403546e-01	7.053625589731461e-01	
2930	8.607860313876797e-01	-7.247630205540867e-01	1.222625649335026e+00	3.335208017872007e+02	1.371824240840754e+01	2.982111298982885e+05	1.010573984928425e+05	2.879419601726972e+02	-5.895137357633039e-03	8.025926182763097e-01	
2931	1.678382453757399e-01	-7.206212235929725e-01	1.197219493918591e+00	3.373380038564662e+02	-3.654495342919267e+00	2.928458288916384e+05	9.812589736890806e+04	2.855224141668735e+02	-7.047475042939844e-02	8.318557549237537e-01	
2932	4.084960295365638e-01	-7.990572879119865e-01	1.186308507352856e+00	3.386309117745335e+02	5.736973337071507e+00	2.905332263694642e+05	9.687535162862984e+04	2.844762355327482e+02	-9.802369433951395e-02	8.443440172542375e-01	
2933	9.652031011301216e-01	-6.455894184028380e-01	1.233430565644341e+00	3.318175303756714e+02	1.383317212519945e+01	3.004865565912735e+05	1.023104817391192e+05	2.889586957638888e+02	2.170970663527973e-02	7.901234673311845e-01	
2934	6.490571471403926e-01	-8.010057050176536e-01	1.202832006093266e+00	3.365218656070303e+02	1.157384335379808e+01	2.940406633319272e+05	9.876393694322799e+04	2.860380199977185e+02	-5.641903388962337e-02	8.256657803003535e-01	
2935	1.012539837087172e+00	-7.310350680227622e-03	1.359191965740016e+00	3.000529190662976e+02	8.844715644381550e+00	3.265183863433386e+05	1.173480084690300e+05	3.007635969575161e+02	3.529794611802105e-01	6.352492712143580e-01	
2936	1.014930833156778e+00	-1.055465665348330e-02	1.352897224080982e+00	3.023991281078665e+02	9.647133112222116e+00	3.252449518255405e+05	1.165657924415064e+05	3.001488336612909e+02	3.357476041007195e-01	6.439015048778561e-01	
2937	1.058413973428839e+00	5.988952431037913e-02	1.296253380187338e+00	3.020563623628740e+02	-5.841015126401811e+00	3.124251577528916e+05	1.108876059370476e+05	2.980049312018313e+02	2.106597832524318e-01	6.734706908856997e-01	
2938	1.007250866260971e+00	3.289933202839113e-03	1.361981078674843e+00	2.702046088909241e+02	-1.851843900572443e+00	3.253563953510354e+05	1.194208291626857e+05	3.054494541531452e+02	3.986427417672472e-01	5.662567026597478e-01	
2939	7.981849163794965e-01	-7.574147743978272e-01	1.216563487969912e+00	3.344664290283891e+02	1.333456948150573e+01	2.969348946657788e+05	1.003539404980062e+05	2.873624365435440e+02	-2.139199142596860e-02	8.096527343767024e-01	
2940	1.018251905377075e+00	1.429632813045131e-02	1.334138964557080e+00	2.843704210577391e+02	-4.966320115353564e+00	3.198651987228385e+05	1.158197264094322e+05	3.024209071262021e+02	3.193121146908857e-01	6.114976912042975e-01	
2941	1.009475795967398e+00	3.764122670379191e-03	1.355174696473004e+00	2.729402573924819e+02	-1.104902814890200e+00	3.239635913374625e+05	1.185908975859339e+05	3.048501530806911e+02	3.803597332208486e-01	5.754184957023623e-01	
2942	1.007415244231207e+00	-6.005673445495497e-01	1.238231291024196e+00	3.310676052586629e+02	1.367685167597830e+01	3.014990002420281e+05	1.028657863385338e+05	2.894006624247621e+02	3.394280996734780e-02	7.846691545138098e-01	
2943	-1.744732462021385e-02	5.783805831965438e-01	1.189354435140473e+00	3.367952887240419e+02	3.251225284880042e+01	2.911823368356377e+05	9.722079093096685e+04	2.847594849918090e+02	-9.041382637713584e-02	8.409708799156896e-01	
2944	1.091812211744169e+00	-4.518336012931921e-01	1.250859852939338e+00	3.290273048962546e+02	1.281501715917511e+01	3.041604377641777e+05	1.043283893616000e+05	2.905522174228076e+02	6.616327767791085e-02	7.703560512859281e-01	
2945	9.164078579303143e-01	-6.871676458177158e-01	1.228247901893999e+00	3.326344063113230e+02	1.386118905738309e+01	2.993947668393157e+05	1.017097943549511e+05	2.884742750253053e+02	8.476841558085525e-03	7.960777568376843e-01	
2946	1.041686936603670e+00	3.567172742680970e-02	1.308488415718434e+00	2.963611429239706e+02	-5.099599306333129e+00	3.148120936757091e+05	1.124962229112393e+05	2.995010879662913e+02	2.460968707315407e-01	6.529314951822598e-01	
2947	1.041686929264026e+00	-3.567174575605563e-02	1.318852436816198e+00	3.133814649393177e+02	1.004064548881481e+01	3.182864938545628e+05	1.124063706037654e+05	2.969101638533339e+02	2.441174659812256e-01	6.882377960519920e-01	
