"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
3866, 1.059267903178128e+00, -6.133254836975674e-04, 1.305456953335856e+00, 3.024576082483341e+02, 3.073252723044446e+00, 3.145249377523139e+05, 1.117934195284393e+05, 2.983211400476522e+02, 6.691654593758223e-01, 2.306144374634167e-01, 2.316871555783276e+02, 2.354158607215130e+00
3867, -5.406631860758063e-01, -1.280875920701432e+00, 1.237849985469428e+00, 3.314117021647652e+02, 4.051111642088366e+00, 3.014206741775507e+05, 1.028197332365951e+05, 2.893602041554993e+02, 7.851705849731505e-01, 3.292828144485412e-02, 2.677317171345964e+02, 3.272699995671986e+00
3868, -6.748336469599434e-01, 6.587112691295537e-01, 1.238145011766692e+00, 3.310607142480394e+02, 1.446877725652076e+01, 3.014817184852961e+05, 1.028547744695195e+05, 2.893898463614113e+02, 7.848018452800523e-01, 3.370022358921647e-02, 2.673844429382738e+02, 1.168585029945358e+01
3869, 1.623639157540610e+00, -1.177704042716500e+00, 1.235066689373080e+00, 3.318861000888542e+02, 6.617703381615017e+00, 3.008395604000479e+05, 1.024919006895919e+05, 2.890876134014558e+02, 7.885357480970151e-01, 2.570628215413345e-02, 2.687191735835087e+02, 5.358174937884661e+00
3870, -5.516901130030556e-01, -1.996114127065639e-01, 1.261194609418553e+00, 3.271659284178979e+02, 8.020910355891091e+00, 3.063199849042224e+05, 1.055437983552933e+05, 2.915284604755016e+02, 7.581010810639722e-01, 9.293817532192396e-02, 2.594095518444460e+02, 6.359772152522094e+00
3871, -5.778826290660549e-01, 2.486850666440257e-01, 1.254257219163967e+00, 3.283150206685378e+02, 1.380521824703754e+01, 3.048689956421561e+05, 1.047292262678367e+05, 2.908785059900532e+02, 7.662722177621104e-01, 7.499352921638068e-02, 2.617605190164887e+02, 1.100668829017345e+01
3872, -4.373106906390724e-01, -1.447126860386406e+00, 1.234968385018220e+00, 3.318822725095196e+02, 3.785064946285917e+00, 3.008139794629639e+05, 1.024854315253575e+05, 2.890923766681145e+02, 7.884774784906852e-01, 2.556376945995605e-02, 2.687374644854759e+02, 3.064908375148464e+00
3873, -2.995046002047227e-01, -1.608261824074915e+00, 1.231702419569329e+00, 3.324226461104643e+02, 3.693370408315852e+00, 3.001275275354422e+05, 1.021053684829721e+05, 2.887840000787348e+02, 7.922754560958677e-01, 1.719115652805844e-02, 2.698887660111097e+02, 2.998589878233135e+00
3874, 1.661478214781974e+00, -1.004309116575941e+00, 1.236342387025653e+00, 3.316348086499027e+02, 6.386712423411310e+00, 3.011043404525497e+05, 1.026436832211881e+05, 2.892169980696112e+02, 7.869390883460314e-01, 2.904998108077157e-02, 2.682386466161186e+02, 5.165812068270366e+00
3875, 1.674340178080809e+00, -8.495946422666685e-01, 1.237646113175050e+00, 3.314348181498351e+02, 6.153221685603007e+00, 3.013793918953715e+05, 1.027943542746191e+05, 2.893364348057959e+02, 7.854636151826830e-01, 3.236919465781728e-02, 2.677944968449617e+02, 4.971713335581498e+00
3876, 1.670089167023616e+00, -7.102590598146267e-01, 1.238935105355093e+00, 3.312021168405885e+02, 5.928917543746352e+00, 3.016487574296365e+05, 1.029459046100618e+05, 2.894615348650132e+02, 7.839165689690919e-01, 3.570777841065357e-02, 2.673280589185196e+02, 4.785494831908131e+00
3877, -4.888373793641085e-01, -9.949343258008446e-02, 1.267275669347303e+00, 3.259849897202071e+02, 9.300874976802813e+00, 3.075957903449900e+05, 1.062538512625686e+05, 2.920814183188396e+02, 7.511080108524010e-01, 1.085803122591860e-01, 2.572328954189599e+02, 7.339267376286908e+00
3878, 1.476498062568850e+00, 2.150467897890395e-01, 1.240445138611820e+00, 3.205402762677707e+02, 6.481526031389341e-01, 3.011812384443672e+05, 1.039064279857461e+05, 2.918066596067385e+02, 7.545872948092538e-01, 5.686766385010429e-02, 2.584074589759663e+02, 5.225161379279382e-01
3879, 1.528455114120887e+00, -2.822072030813491e-01, 1.246077230866214e+00, 3.297574486780281e+02, 4.964085733869930e+00, 3.031314951862401e+05, 1.037954751271154e+05, 2.901775477091659e+02, 7.750292779996402e-01, 5.442342372306627e-02, 2.646364450851864e+02, 3.983770516711175e+00
3880, 1.422727028585647e+00, 1.515981964831558e-01, 1.241717618052580e+00, 3.163698304457593e+02, 8.239016833652394e-01, 3.011603761736906e+05, 1.043428444696085e+05, 2.927319824778471e+02, 7.428305546704405e-01, 6.648171701756528e-02, 2.547840393389366e+02, 6.635177526573126e-01
3881, 1.429391087731679e+00, -1.542971050194703e-01, 1.251671243643471e+00, 3.289782257728571e+02, 4.390200663171184e+00, 3.043214260994369e+05, 1.044323439035753e+05, 2.906531915367163e+02, 7.690935230881407e-01, 6.845334812782601e-02, 2.628311766716309e+02, 3.507471059566580e+00
3882, 1.577993149144712e+00, -3.719284104536639e-01, 1.243886493178158e+00, 3.303684910717316e+02, 5.188535187180574e+00, 3.026890376101893e+05, 1.035225245669102e+05, 2.899241868109106e+02, 7.781805160445173e-01, 4.841044920231521e-02, 2.655937602695826e+02, 4.171228818413928e+00
3883, 1.579488127160450e+00, 3.840497150491965e-01, 1.238683267802555e+00, 3.281358597610584e+02, 5.959976569751573e-01, 3.013553146498315e+05, 1.031569717251955e+05, 2.901139810562458e+02, 7.758199886246516e-01, 4.035748927592218e-02, 2.649069930065148e+02, 4.811542001632645e-01
3884, 1.620013131251276e+00, -4.770630230853649e-01, 1.241917340167843e+00, 3.307090393446176e+02, 5.449224556555258e+00, 3.022758162837005e+05, 1.032927026645817e+05, 2.897392257912317e+02, 7.804764989026365e-01, 4.334757905479494e-02, 2.662890907859639e+02, 4.387751406884137e+00
3885, 1.620029076052717e+00, 4.915167164862744e-01, 1.236867760681425e+00, 3.300181139185804e+02, 5.272986234595893e-01, 3.010931219860804e+05, 1.028262741986981e+05, 2.896084141734059e+02, 7.820970174267599e-01, 3.307237581284708e-02, 2.668176214220057e+02, 4.263177036557940e-01
3886, 1.651059180330498e+00, -5.886239118478089e-01, 1.240303088897114e+00, 3.309536409726184e+02, 5.699488378882167e+00, 3.019346271315186e+05, 1.031067503476433e+05, 2.895940397820628e+02, 7.822761226884439e-01, 3.925113557072531e-02, 2.668328765244829e+02, 4.595238397696962e+00
3887, 1.650502082064847e+00, 6.117209339628271e-01, 1.234990423002199e+00, 3.314199282790473e+02, 5.046346530996996e-01, 3.007815809263621e+05, 1.025247335381623e+05, 2.891980796166654e+02, 7.871708171650454e-01, 2.642957461321228e-02, 2.683582982557730e+02, 4.086142238034191e-01
3888, -5.494894370715037e-01, 1.932930624689572e-01, 1.257684048748126e+00, 3.277125400365123e+02, 1.360459467936434e+01, 3.055893167121217e+05, 1.051279969651856e+05, 2.911904866756230e+02, 7.623562754741802e-01, 8.377826312928652e-02, 2.605682566799753e+02, 1.081717995303040e+01
3889, -5.820743370818844e-01, -2.596432063016628e-01, 1.258461796042376e+00, 3.277200840658227e+02, 7.507144943397240e+00, 3.057491647175465e+05, 1.052221811253449e+05, 2.912712431089158e+02, 7.613411216621265e-01, 8.585309658949401e-02, 2.604132164333001e+02, 5.965334002991423e+00
3890, -6.049530164888672e-01, 3.137403522169946e-01, 1.250883697998604e+00, 3.288796682891138e+02, 1.397891168073797e+01, 3.041581785936232e+05, 1.043383600393544e+05, 2.905744463344593e+02, 7.700776025987539e-01, 6.638292709444482e-02, 2.629178626400813e+02, 1.117522892264408e+01
3891, 1.668050174278572e+00, 7.484712230105435e-01, 1.232654348902191e+00, 3.321879968809555e+02, 4.748334721726965e-01, 3.003198065515096e+05, 1.022236186546322e+05, 2.888951717910500e+02, 7.909045612646644e-01, 1.979615308396432e-02, 2.694899808505150e+02, 3.852121826330194e-01
3892, 1.664577133049283e+00, 9.103606059628174e-01, 1.230130742604983e+00, 3.327576274782414e+02, 3.855989121309833e-01, 2.998013568271169e+05, 1.019179380488457e+05, 2.886221793916637e+02, 7.942611906311267e-01, 1.306215080640750e-02, 2.705059031152884e+02, 3.134617311607226e-01
3893, 1.627757073134754e+00, 1.107437052963144e+00, 1.226649287771991e+00, 3.332601826942650e+02, 1.480011250300111e-01, 2.990647263509177e+05, 1.015176386739392e+05, 2.883045136574920e+02, 7.981573069111648e-01, 4.243740834372570e-03, 2.716833458564004e+02, 1.206548004432718e-01
3894, 1.551434149222556e+00, 1.328044096783179e+00, 1.222701228491149e+00, 3.337839866009530e+02, 1.429983236722578e-01, 2.982263820887665e+05, 1.010666780959300e+05, 2.879506001971749e+02, 8.024857874040626e-01, -5.690711996185259e-03, 2.729890007658311e+02, 1.169527929964723e-01
3895, 1.338256033000915e+00, -7.203406717049111e-02, 1.259082180311421e+00, 3.289316970290892e+02, 3.587467449294974e+00, 3.059731889265147e+05, 1.052007341195035e+05, 2.910683864203133e+02, 7.638905052368176e-01, 8.538062897640757e-02, 2.612472022658054e+02, 2.849271878669310e+00
3896, 1.370728043280618e+00, 1.018270961972123e-01, 1.244365681726267e+00, 3.137886988386597e+02, 9.623448469350573e-01, 3.015668645809270e+05, 1.048011288015528e+05, 2.933920086800516e+02, 7.343757543632705e-01, 7.657750875790352e-02, 2.521675930529931e+02, 7.733617706332339e-01
3897, -5.099881439471046e-01, 1.624313807928006e+00, 1.213856081529187e+00, 3.348818628430944e+02, 1.339254743447691e+01, 2.963655064556939e+05, 1.000390295990453e+05, 2.870996196304375e+02, 8.128422911069931e-01, -2.832933279040972e-02, 2.758826750047817e+02, 1.103306037533321e+01
3898, -7.747926770044924e-01, 5.971252129196911e-01, 1.238881710988726e+00, 3.310048860887130e+02, 1.317631935116543e+01, 3.016376475740201e+05, 1.029394290331548e+05, 2.894558016205974e+02, 7.839861805665721e-01, 3.556512444826609e-02, 2.671803798157168e+02, 1.063565571619398e+01
3899, 1.076942964116612e+00, 1.652965131698779e-02, 1.290519374528010e+00, 2.961271059263642e+02, -8.575041642559585e-02, 3.107359421074537e+05, 1.107043026529632e+05, 2.988342125197158e+02, 6.621397306944665e-01, 2.066216967361741e-01, 2.294635104061639e+02, -6.644643863402508e-02
3900, -7.717252527710834e-01, 1.020191904900892e+00, 1.229376724313970e+00, 3.325431880617288e+02, 1.344863775046466e+01, 2.996377793116372e+05, 1.018352752346786e+05, 2.885649641021842e+02, 7.949636787226396e-01, 1.124112726636859e-02, 2.704973841499221e+02, 1.093939512964947e+01
3901, 1.113522961339333e+00, 2.147056022003461e-02, 1.278570496371593e+00, 3.012370490374758e+02, 3.925859351272214e-01, 3.083805224223151e+05, 1.091576199190391e+05, 2.974128470319391e+02, 6.814835347038973e-01, 1.725489919072105e-01, 2.356045676733078e+02, 3.070506759238744e-01
3902, -4.256111017676016e-01, -1.859928640562549e-02, 1.273749388613416e+00, 3.243208945165533e+02, 1.091347859949131e+01, 3.089272081135659e+05, 1.070365245126162e+05, 2.927374974428793e+02, 7.427602654555530e-01, 1.258222417392815e-01, 2.546190776739874e+02, 8.567995162197139e+00
3903, 1.258153089677795e+00, -1.777173096389389e+00, 1.229748242125056e+00, 3.327136670801976e+02, 7.068541724078066e+00, 2.997188042925817e+05, 1.018759735398741e+05, 2.885930757632443e+02, 7.946220651008099e-01, 1.213769209479001e-02, 2.705542937026319e+02, 5.747958388509939e+00
3904, 1.203755013283373e+00, 3.551746100448170e-02, 1.261485768931578e+00, 3.080933206117863e+02, 7.999110516853846e-01, 3.050057880902173e+05, 1.069530556406049e+05, 2.953528640783545e+02, 7.088950646080655e-01, 1.239834611179748e-01, 2.442305162687072e+02, 6.341023191746931e-01
3905, 1.296525091486536e+00, 1.729686043911769e+00, 1.214644553106712e+00, 3.352883803139297e+02, 3.294642912832484e-01, 2.965518059112604e+05, 1.001102196445564e+05, 2.871174264289634e+02, 8.126263192383835e-01, -2.676104903430496e-02, 2.760382693491346e+02, 2.712433776947942e-01
3906, 1.023229829041809e+00, 1.088756113835400e-03, 1.328230831380944e+00, 2.826933036077395e+02, 2.191894223812040e+00, 3.184211710178926e+05, 1.153343691501997e+05, 3.024931418693645e+02, 6.104476225872184e-01, 3.086199188916436e-01, 2.128344689257266e+02, 1.650235916849752e+00
3907, 1.556974128707383e+00, -2.082619123342567e-01, 1.245912282625741e+00, 3.299280155449602e+02, 4.480701430050916e+00, 3.031070409312727e+05, 1.037660527760713e+05, 2.901336987850328e+02, 7.755750720293297e-01, 5.377526294612745e-02, 2.648083818947848e+02, 3.596321741533768e+00
3908, 1.261374002743011e+00, 4.852146494030426e-02, 1.253930366322176e+00, 3.103784856421926e+02, 9.576304499048511e-01, 3.034692173871382e+05, 1.060222848571015e+05, 2.945466480920978e+02, 7.194396507149166e-01, 1.034790115148729e-01, 2.475244989500846e+02, 7.637030537139129e-01
3909, -3.275327161499089e-01, -1.840462945047354e+00, 1.231061242942421e+00, 3.325348200414520e+02, 4.277711389699340e+00, 2.999938814399533e+05, 1.020296885093018e+05, 2.887202514567563e+02, 7.930597898640999e-01, 1.552396173253136e-02, 2.701204525346308e+02, 3.474816069649765e+00
3910, 1.146204923278394e+00, -1.987725296115331e-02, 1.283361611377540e+00, 3.213304046302542e+02, 3.611507529184045e+00, 3.108541814639115e+05, 1.082485822186754e+05, 2.938349950123172e+02, 7.286678377234483e-01, 1.525233120676797e-01, 2.503818111602569e+02, 2.814099702816816e+00
3911, -7.251633113629322e-01, 1.217655881872502e+00, 1.225052766334104e+00, 3.332024959690362e+02, 1.352531510720159e+01, 2.987260212151916e+05, 1.013349721612358e+05, 2.881608008679886e+02, 7.999164967915289e-01, 2.196820969427971e-04, 2.719903216627350e+02, 1.104059798801588e+01
3912, 1.035494081788740e+00, -2.115024110812262e+00, 1.226261926395190e+00, 3.331843405343693e+02, 6.830963046501600e+00, 2.989783502233869e+05, 1.014780048478471e+05, 2.882829921385966e+02, 7.984252020800904e-01, 3.370625987960857e-03, 2.717073190992911e+02, 5.570557887728281e+00
3913, 2.330448878934962e-01, 2.156596812475901e+00, 1.191710625318960e+00, 3.382699635278989e+02, 8.135569084452660e+00, 2.917053214377769e+05, 9.746726998830406e+04, 2.849169821374640e+02, 8.390931577023848e-01, -8.498400681364640e-02, 2.838524356005983e+02, 6.826799150402121e+00
3914, -5.190353928965579e-01, -4.613480742336841e-02, 1.264581578588957e+00, 3.262689845818833e+02, 1.031389138124839e+01, 3.070160695638685e+05, 1.059537662875837e+05, 2.918770130513023e+02, 7.536974296285507e-01, 1.019695791385513e-01, 2.580054858508536e+02, 8.155971552864793e+00
3915, 1.792545115574128e+00, -7.762553409098769e-01, 1.237043383250499e+00, 3.315220672427631e+02, 5.639167175373873e+00, 3.012509482423972e+05, 1.027259531508898e+05, 2.892847862055127e+02, 7.861016152902202e-01, 3.086234955786327e-02, 2.679955058420376e+02, 4.558584809334818e+00
3916, -6.951601818220459e-01, 3.225266494915740e-01, 1.247332388795342e+00, 3.295659722106119e+02, 1.290221888963265e+01, 3.034134671730505e+05, 1.039233324066626e+05, 2.902426362822760e+02, 7.742180127072775e-01, 5.724006041958863e-02, 2.642166395830566e+02, 1.034384980742259e+01
3917, 1.622154068563479e+00, 3.018325815474340e-01, 1.237080508640043e+00, 3.257365741261238e+02, 1.287710795958641e+00, 3.008165286338391e+05, 1.031723562241548e+05, 2.905331749024812e+02, 7.705933264171464e-01, 4.069640266810282e-02, 2.633107318813187e+02, 1.040927237124006e+00
3918, -7.818859807706904e-01, -6.462504538100416e-01, 1.245613285251821e+00, 3.300453477305292e+02, 6.304949396269467e+00, 3.030514744965988e+05, 1.037240384635395e+05, 2.900858408011679e+02, 7.761711626604971e-01, 5.284970708512784e-02, 2.649661428938639e+02, 5.061722984910858e+00
3919, 1.115704970429047e+00, -1.956974247192256e-02, 1.292032070596868e+00, 3.210565704336860e+02, 3.621785195706182e+00, 3.127800859564455e+05, 1.091541582442528e+05, 2.943047939465413e+02, 7.225840764571965e-01, 1.724727328137193e-01, 2.484896294295316e+02, 2.803169734040008e+00
3920, 1.787070200160980e+00, -1.122542072829090e+00, 1.234913121289847e+00, 3.319107455916229e+02, 6.078887359128454e+00, 3.008064167179170e+05, 1.024748826661876e+05, 2.890755561667650e+02, 7.886843147517775e-01, 2.533138297441821e-02, 2.687725475335038e+02, 4.922522284627727e+00
3921, -7.889745895459123e-01, 8.555218690840416e-01, 1.232908894145328e+00, 3.319748906582391e+02, 1.336343965689816e+01, 3.003808044088094e+05, 1.022457416307663e+05, 2.888980358097119e+02, 7.908692590231204e-01, 2.028351200976115e-02, 2.692614938822137e+02, 1.083895145890881e+01
3922, -4.277504874627311e-01, 2.166350348802466e-02, 1.273129196444621e+00, 3.245015989857121e+02, 1.222498221906433e+01, 3.088048527508195e+05, 1.069563422233206e+05, 2.926607017437762e+02, 7.437402471640266e-01, 1.240558630141828e-01, 2.548850500734136e+02, 9.602310789198915e+00
3923, -6.618022172468666e-01, 2.519247772562368e-01, 1.250317063314896e+00, 3.290605308274251e+02, 1.276856289487846e+01, 3.040415129935709e+05, 1.042699861151748e+05, 2.905156300736732e+02, 7.708124974229520e-01, 6.487668118798161e-02, 2.631816684601627e+02, 1.021225996950396e+01
3924, 2.469087256292886e-01, -2.153855990866934e+00, 1.225103937005926e+00, 3.335526980123782e+02, 5.195603506530544e+00, 2.987468160662312e+05, 1.013313867770737e+05, 2.881385697049334e+02, 8.001928362620246e-01, 1.406977431550557e-04, 2.722648160184346e+02, 4.240949155080068e+00
3925, 1.335631985195821e+00, 6.561575391013343e-02, 1.246916880826475e+00, 3.121675878044967e+02, 1.174325941754479e+00, 3.020226300714438e+05, 1.051785022436545e+05, 2.938460268661080e+02, 7.285252696174329e-01, 8.489087104028978e-02, 2.503515612023693e+02, 9.417836584072209e-01
3926, 1.496894061616423e+00, -1.449186097610597e-01, 1.248851659149963e+00, 3.300192095644458e+02, 3.935080900602969e+00, 3.037696566550712e+05, 1.040633306801631e+05, 2.902800652830982e+02, 7.737519998340425e-01, 6.032415759408999e-02, 2.642581343800872e+02, 3.150959420818163e+00
3927, -5.915844592797763e-01, 1.351070751164874e-01, 1.256622440575368e+00, 3.279584438624518e+02, 1.239307595548277e+01, 3.053667598177616e+05, 1.050038731524127e+05, 2.910923907287986e+02, 7.635888778703576e-01, 8.104387297796908e-02, 2.609840738736846e+02, 9.862211238093415e+00
3928, 1.482001050159545e+00, 1.514224086776540e+00, 1.218829161298140e+00, 3.343816590929674e+02, 2.006184769173276e-01, 2.974113403220772e+05, 1.006172340235133e+05, 2.875807971503970e+02, 8.069951101359178e-01, -1.559175691037216e-02, 2.743466186326123e+02, 1.645993411444592e-01
3929, 1.239194997781005e+00, -3.297628543252535e-02, 1.267853916574736e+00, 3.249520688601168e+02, 3.390786702343302e+00, 3.076409904778218e+05, 1.063974825559937e+05, 2.923428530759579e+02, 7.477882666946486e-01, 1.117444431812793e-01, 2.563008755283219e+02, 2.674430120075608e+00
3930, 1.492955012281318e+00, 1.465904956861156e-01, 1.238049518678321e+00, 3.165438584493889e+02, 1.193273663596200e+00, 3.003516621271742e+05, 1.039536809358752e+05, 2.925042641828252e+02, 7.457341231232373e-01, 5.790862447294758e-02, 2.556794810496071e+02, 9.638335507533486e-01
3931, -3.292813723526669e-01, 1.833425864188222e+00, 1.206401493479878e+00, 3.360003783155159e+02, 1.271987301452586e+01, 2.947951040043309e+05, 9.917501948037233e+04, 2.863787397565376e+02, 8.215606805396358e-01, -4.736307584390030e-02, 2.785145576588431e+02, 1.054364826574879e+01
3932, -7.624999974810842e-01, -5.345063618018726e-01, 1.247438767564329e+00, 3.297211705582587e+02, 6.647147235338809e+00, 3.034350012276216e+05, 1.039366339912027e+05, 2.902550312519608e+02, 7.740644247613266e-01, 5.753308817107895e-02, 2.643185213828584e+02, 5.328636088741744e+00
3933, 1.155717945225811e+00, 2.498646848669171e-02, 1.269503831129382e+00, 3.054330402597489e+02, 1.089905537359114e+00, 3.066245986173045e+05, 1.079526754543720e+05, 2.962304782032637e+02, 6.973022222864236e-01, 1.460046229946954e-01, 2.405924525552853e+02, 8.585287500782939e-01
3934, -6.350226903455387e-01, 1.418235875063181e+00, 1.219910790959464e+00, 3.339522276551267e+02, 1.358768478030382e+01, 2.976400292462112e+05, 1.007417683355495e+05, 2.876814388295312e+02, 8.057692502884084e-01, -1.284832365026169e-02, 2.737513514348637e+02, 1.113826099498395e+01
3935, 1.019331049583626e+00, 2.118382918068179e+00, 1.201044895158466e+00, 3.367048536359711e+02, 1.588284413084017e+00, 2.936427532462717e+05, 9.857809326701635e+04, 2.859245967329774e+02, 8.270282852308112e-01, -6.051308406875981e-02, 2.803432702584747e+02, 1.322418853355569e+00
3936, 6.132559889326061e-01, 2.201086948463700e+00, 1.191721231129537e+00, 3.380703905311253e+02, 4.176618773884014e+00, 2.916856505172703e+05, 9.749040577647126e+04, 2.849820765882626e+02, 8.383164349508915e-01, -8.447433610748516e-02, 2.836824432595662e+02, 3.504694440935094e+00
3937, -7.852510712746148e-01, -9.178086478136007e-01, 1.242169383417320e+00, 3.306556143711146e+02, 5.618345499375555e+00, 3.023282584469650e+05, 1.033226418578560e+05, 2.897643993735728e+02, 7.801648976113769e-01, 4.400712562687150e-02, 2.661920498003672e+02, 4.523010770011881e+00
3938, -7.543318557351950e-02, -2.022416990654504e+00, 1.227755689138783e+00, 3.330740368875616e+02, 4.512574587243604e+00, 2.992994140022317e+05, 1.016447237404367e+05, 2.884052952170589e+02, 7.969264114409630e-01, 7.043366034787259e-03, 2.712869016483226e+02, 3.675466240689121e+00
3939, 1.187800997073731e+00, -2.601922282434106e-02, 1.274019707315417e+00, 3.226559090284412e+02, 3.631866463359255e+00, 3.088550946148176e+05, 1.071969176743754e+05, 2.931139561820490e+02, 7.379448298206148e-01, 1.293556288634397e-01, 2.532581773859164e+02, 2.850714508186247e+00
3940, -7.639721562471127e-01, -1.076550881762921e+00, 1.240433028980653e+00, 3.309588097951540e+02, 5.297218010648385e+00, 3.019635610544008e+05, 1.031203362243408e+05, 2.896018581091952e+02, 7.821800399068284e-01, 3.955042614687448e-02, 2.668090917146289e+02, 4.270458692156452e+00
3941, 1.305479070309447e+00, -4.306864496603228e-02, 1.261235412118390e+00, 3.269550730328353e+02, 3.378367382424572e+00, 3.063074826052121e+05, 1.055696103316346e+05, 2.915903235337295e+02, 7.573204914845989e-01, 9.350680121503126e-02, 2.592339779642537e+02, 2.678617607755093e+00
3942, -7.906399295607855e-01, -7.759697552212905e-01, 1.243859630952141e+00, 3.303523865476242e+02, 5.955359828422011e+00, 3.026828456508403e+05, 1.035200055929737e+05, 2.899233932082893e+02, 7.781909190205516e-01, 4.835495737226549e-02, 2.655865487770099e+02, 4.787806984187874e+00
3943, -8.307270276214189e-02, 2.021211985311205e+00, 1.198065722150866e+00, 3.372257707384637e+02, 1.111388173430700e+01, 2.930376456810619e+05, 9.821030140266444e+04, 2.855661631534364e+02, 8.313303222099406e-01, -6.861536862763833e-02, 2.814751849615130e+02, 9.276520919365293e+00
3944, 1.089155965064819e+00, 1.566898163172466e-02, 1.286056890904087e+00, 2.979256289633253e+02, 3.686120631662176e-01, 3.098473943233390e+05, 1.101355534016081e+05, 2.983305322155724e+02, 6.690372827013236e-01, 1.940924139439948e-01, 2.316582035137545e+02, 2.866218950135919e-01
3945, -7.521748660004276e-01, 4.910906196071250e-01, 1.241732069712842e+00, 3.305329400978366e+02, 1.310366870728743e+01, 3.022373455115557e+05, 1.032705676512201e+05, 2.897203571630563e+02, 7.807095823186988e-01, 4.285995495444615e-02, 2.661870045558817e+02, 1.055273438360800e+01
3946, 1.067053942351022e+00, -3.058464707803437e-03, 1.304437948667547e+00, 3.085817668856874e+02, 3.579730961655084e+00, 3.147052542439395e+05, 1.112803306550618e+05, 2.971839343578241e+02, 6.845647742089501e-01, 2.193113270386534e-01, 2.365630095328770e+02, 2.744270791348638e+00
3947, -7.361389031144115e-01, -4.330806072016647e-01, 1.249411928676565e+00, 3.293708474844787e+02, 7.031549400568919e+00, 3.038497832911086e+05, 1.041662040747554e+05, 2.904367280944942e+02, 7.717983392414519e-01, 6.259041086750962e-02, 2.636207002068275e+02, 5.627887199714079e+00
3948, -7.267037832487946e-01, 4.018100557150188e-01, 1.244480206890433e+00, 3.300471305569027e+02, 1.300528631040496e+01, 3.028134513339311e+05, 1.035919163198718e+05, 2.899801156183995e+02, 7.774848165051770e-01, 4.993911740579638e-02, 2.652088227112806e+02, 1.045037617986798e+01
3949, -7.035738010805481e-01, -3.435851972860232e-01, 1.251564380697794e+00, 3.289896903740149e+02, 7.437838348401788e+00, 3.043025442894021e+05, 1.044163485382453e+05, 2.906334868666483e+02, 7.693401255063099e-01, 6.810097763220636e-02, 2.628627783339365e+02, 5.942833195887944e+00
3950, 6.273072856108298e-01, -2.197762000267571e+00, 1.224256252310384e+00, 3.335679835999788e+02, 6.181622510402238e+00, 2.985605734923160e+05, 1.012408120070191e+05, 2.880803489588853e+02, 8.009048587487458e-01, -1.854622523459739e-03, 2.724658199380058e+02, 5.049288087143884e+00
3951, -5.562265229905357e-01, 8.737828571857051e-02, 1.260053977356185e+00, 3.273690998431597e+02, 1.211847113145693e+01, 3.060893124237661e+05, 1.054019491466872e+05, 2.914001949053826e+02, 7.597174938247708e-01, 8.981330290365258e-02, 2.598056160499073e+02, 9.617422228914041e+00
3952, -5.213566875619069e-01, 4.705717940023393e-02, 1.263492102287413e+00, 3.266441160097579e+02, 1.172553777008541e+01, 3.068035214732903e+05, 1.058105206516103e+05, 2.917337436320678e+02, 7.555092126132528e-01, 9.881394407163738e-02, 2.585248577481449e+02, 9.280262020520446e+00
3953, 1.067510874704975e+00, 2.899571383856163e-03, 1.297118888812468e+00, 2.990929124338614e+02, 2.532610270258809e+00, 3.124210946277932e+05, 1.111743307488986e+05, 2.985761305485937e+02, 6.656800157758931e-01, 2.169761981622647e-01, 2.305824971122621e+02, 1.952488929197116e+00
3954, 1.612927102828702e+00, -1.597293077776533e+00, 1.232070392511719e+00, 3.322463355049601e+02, 6.633710936794534e+00, 3.001994686570729e+05, 1.021535984644652e+05, 2.888341190199515e+02, 7.916589663236822e-01, 1.825364069968530e-02, 2.696650593377520e+02, 5.384197994784164e+00
3955, 1.077008884311169e+00, -1.499447104078405e-02, 1.305141900241569e+00, 3.179258188886169e+02, 4.128498564942648e+00, 3.155050730325468e+05, 1.107104001728834e+05, 2.955024142420423e+02, 7.069282196812402e-01, 2.067560222781056e-01, 2.435948296731351e+02, 3.163256473628272e+00
3956, -7.169245500841170e-01, -1.256773856261552e+00, 1.238535608952112e+00, 3.312857610745943e+02, 4.972354276327978e+00, 3.015649138404404e+05, 1.028993892465045e+05, 2.894240689673308e+02, 7.843809144029873e-01, 3.468306647863403e-02, 2.674818218225355e+02, 4.014704333398163e+00
3957, -7.876195941553290e-01, 7.182289025684844e-01, 1.235958964447244e+00, 3.314763757439092e+02, 1.327475234661481e+01, 3.010222069060980e+05, 1.026003939870210e+05, 2.891847067341634e+02, 7.873358079077800e-01, 2.809633928617663e-02, 2.681936741258679e+02, 1.074044748124114e+01
3958, 1.732642213321277e+00, -1.340680059881396e+00, 1.233698443001810e+00, 3.321063430752526e+02, 6.356082290293358e+00, 3.005511052891623e+05, 1.023335713785286e+05, 2.889611517596709e+02, 7.900946172947518e-01, 2.221836070566318e-02, 2.691957219846839e+02, 5.152055047445685e+00
3959, -6.307397585209191e-01, -1.973068157077655e-01, 1.256321167058490e+00, 3.280821916487993e+02, 8.392322407958018e+00, 3.052992198408968e+05, 1.049730604056512e+05, 2.910767566960089e+02, 7.637855044952175e-01, 8.036508242684326e-02, 2.611451595748883e+02, 6.680077219113906e+00
