"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Pressure","Temperature","C<sub>p</sub>","Mach","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>"
20,1.064157733648619e-02,1.026076710985966e-01,5.271720834668365e-05,0.000000000000000e+00,0.000000000000000e+00,1.092106225305909e+01,4.368424901223634e+00,2.886707731030414e+02,6.303762840293667e-01,0.000000000000000e+00,1.791809207462901e-05,3.179656936984513e-02,1.516447928926559e-01,-1.917782561578594e-02,6.618909033979846e-01,
21,3.839710131585572e-03,6.184631563554055e-02,5.273853924319923e-05,0.000000000000000e+00,0.000000000000000e+00,1.092555529358314e+01,4.370222117433257e+00,2.886727300352500e+02,6.894085670856517e-01,0.000000000000000e+00,1.791818641232464e-05,1.175176424315170e-02,9.427819092258934e-02,-1.002007513854671e-02,5.039267342957711e-01,
22,4.271208063898468e-04,2.066248712538188e-02,5.275729875197353e-05,0.000000000000000e+00,0.000000000000000e+00,1.092939279368593e+01,4.371757117474372e+00,2.886714409801991e+02,7.398279637243621e-01,0.000000000000000e+00,1.791812427097153e-05,1.334357544547197e-03,3.226179096255997e-02,-5.924915186379789e-03,2.895300681549173e-01,
23,4.271208063113541e-04,-2.066248712348362e-02,5.275730795766811e-05,0.000000000000000e+00,0.000000000000000e+00,1.092939530998168e+01,4.371758123992673e+00,2.886714570709119e+02,7.398610243393903e-01,0.000000000000000e+00,1.791812504665581e-05,1.333834948211054e-03,-3.224915575085856e-02,-5.925757335158707e-03,2.894733786334597e-01,
24,3.839710131382179e-03,-6.184631563390902e-02,5.273856712878111e-05,0.000000000000000e+00,0.000000000000000e+00,1.092556283423203e+01,4.370225133692809e+00,2.886727766365285e+02,6.895076406899915e-01,0.000000000000000e+00,1.791818865882549e-05,1.175033438644164e-02,-9.426671994078123e-02,-1.002555263147020e-02,5.038961466089512e-01,
25,1.064157733619264e-02,-1.026076710971964e-01,5.271724737070953e-05,0.000000000000000e+00,0.000000000000000e+00,1.092107315561880e+01,4.368429262247518e+00,2.886708475955360e+02,6.305195284509176e-01,0.000000000000000e+00,1.791809566568918e-05,3.179450263853083e-02,-1.516349362011968e-01,-1.918017856736148e-02,6.618695043995052e-01,
26,2.078625877071327e-02,-1.426681121240141e-01,5.270143235293784e-05,0.000000000000000e+00,0.000000000000000e+00,1.091765623465222e+01,4.367062493860888e+00,2.886671292452009e+02,5.856259548007978e-01,0.000000000000000e+00,1.791791641460643e-05,6.058929080547927e-02,-2.035158403167179e-01,-3.012002566459050e-02,8.062517386917734e-01,
27,3.420445597419830e-02,-1.817539852814994e-01,5.269657143161022e-05,0.000000000000000e+00,0.000000000000000e+00,1.091635121219497e+01,4.366540484877988e+00,2.886592484492331e+02,5.684797806947186e-01,0.000000000000000e+00,1.791753650019955e-05,9.697716638542644e-02,-2.485311774848673e-01,-4.185519954427758e-02,9.490115641421399e-01,
28,5.080450905387207e-02,-2.195982944234018e-01,5.268006294481129e-05,0.000000000000000e+00,0.000000000000000e+00,1.091226589106681e+01,4.364906356426724e+00,2.886416450244151e+02,5.148043615833140e-01,0.000000000000000e+00,1.791668786298938e-05,1.386247257800118e-01,-2.835614088785355e-01,-5.785394668561943e-02,1.091091156126546e+00,
29,7.047302281496720e-02,-2.559425245446491e-01,5.261959259368436e-05,0.000000000000000e+00,0.000000000000000e+00,1.089888859989252e+01,4.359555439957007e+00,2.886191005785939e+02,3.390454217521033e-01,0.000000000000000e+00,1.791560098950741e-05,1.822342084932085e-01,-3.058284622809614e-01,-7.848738258713744e-02,1.229751016825566e+00,
30,9.307564136487351e-02,-2.905384077009285e-01,5.249679019023785e-05,0.000000000000000e+00,0.000000000000000e+00,1.087255260798789e+01,4.349021043195156e+00,2.885952004566626e+02,-6.972763563011646e-03,0.000000000000000e+00,1.791444871394148e-05,2.252417382617093e-01,-3.154706828790672e-01,-1.053360933409509e-01,1.364573579631907e+00,
31,1.184579659001407e-01,-3.231496189305224e-01,5.228978793992988e-05,0.000000000000000e+00,0.000000000000000e+00,1.082877334868342e+01,4.331509339473368e+00,2.885710235560686e+02,-5.821711427936568e-01,0.000000000000000e+00,1.791328304758984e-05,2.655655099031647e-01,-3.135526050459087e-01,-1.373256585572911e-01,1.494686883769923e+00,
32,1.768503810693742e-01,-3.815420340997717e-01,5.159693657548923e-05,0.000000000000000e+00,0.000000000000000e+00,1.068387344719544e+01,4.273549378878174e+00,2.885327761179909e+02,-2.485953660147896e+00,0.000000000000000e+00,1.791143888767137e-05,3.481816500734279e-01,-2.948948149456488e-01,-2.021346996969698e-01,1.564754421560115e+00,
33,2.094615922987934e-01,-4.069243586349280e-01,5.136467070101996e-05,0.000000000000000e+00,0.000000000000000e+00,1.063682788988081e+01,4.254731155952324e+00,2.885612167696391e+02,-3.104066637555268e+00,0.000000000000000e+00,1.791281020928453e-05,3.902231686463661e-01,-2.786139872455803e-01,-2.140454469176256e-01,1.501341825239245e+00,
34,2.440574754548962e-01,-4.295269771847618e-01,5.120340812235509e-05,0.000000000000000e+00,0.000000000000000e+00,1.060464306636970e+01,4.241857226547879e+00,2.885941499751899e+02,-3.526930308926831e+00,0.000000000000000e+00,1.791439806694880e-05,4.289886677034773e-01,-2.556217617177991e-01,-2.305757776478614e-01,1.436832042962095e+00,
35,2.804017055758650e-01,-4.491954909457695e-01,5.109795369434977e-05,0.000000000000000e+00,0.000000000000000e+00,1.058288742627548e+01,4.233154970510190e+00,2.885964633328825e+02,-3.812769062714135e+00,0.000000000000000e+00,1.791450960103089e-05,4.617703427957795e-01,-2.257457649009240e-01,-2.317991605737902e-01,1.371456087271450e+00,
36,3.182460147174930e-01,-4.657955440254085e-01,5.105239257216292e-05,0.000000000000000e+00,0.000000000000000e+00,1.057266963945646e+01,4.229067855782583e+00,2.885751291362089e+02,-3.947016523977674e+00,0.000000000000000e+00,1.791348099755671e-05,4.832423609091286e-01,-1.885617543558130e-01,-2.172688265942328e-01,1.302802985628075e+00,
37,3.573318878747477e-01,-4.792137412289180e-01,5.108638776742194e-05,0.000000000000000e+00,0.000000000000000e+00,1.057909923273940e+01,4.231639693095760e+00,2.885584735677203e+02,-3.862540639866892e+00,0.000000000000000e+00,1.791267794327447e-05,4.904449880115769e-01,-1.460117991639493e-01,-1.939033445059329e-01,1.232636667938071e+00,
38,3.973923289013060e-01,-4.893584226634934e-01,5.118202561784200e-05,0.000000000000000e+00,0.000000000000000e+00,1.059813473318603e+01,4.239253893274411e+00,2.885375256206265e+02,-3.612440725462283e+00,0.000000000000000e+00,1.791166789874662e-05,4.870902731567483e-01,-1.021320901587744e-01,-1.694717770770285e-01,1.169272291847664e+00,
39,4.381536843643418e-01,-4.961602898683999e-01,5.130211520246648e-05,0.000000000000000e+00,0.000000000000000e+00,1.062169489455237e+01,4.248677957820948e+00,2.885020392794145e+02,-3.302893080124489e+00,0.000000000000000e+00,1.790995677782006e-05,4.746763937745387e-01,-5.916835078027063e-02,-1.435944095815733e-01,1.115741780982218e+00,
40,4.793375128745136e-01,-4.995728791936059e-01,5.143102929517872e-05,0.000000000000000e+00,0.000000000000000e+00,1.064689552811149e+01,4.258758211244594e+00,2.884616698565334e+02,-2.971791919230522e+00,0.000000000000000e+00,1.790801007580708e-05,4.508910347572203e-01,-1.864899114554629e-02,-1.120612945458756e-01,1.069305456493417e+00,
41,5.206624871233784e-01,-4.995728791936931e-01,5.155198545154406e-05,0.000000000000000e+00,0.000000000000000e+00,1.067031687691358e+01,4.268126750765432e+00,2.884179311821065e+02,-2.664068077292770e+00,0.000000000000000e+00,1.790590075322213e-05,4.165596005340899e-01,1.722903252087396e-02,-7.969667042899484e-02,1.029119492286212e+00,
42,5.618463156337973e-01,-4.961602898686318e-01,5.165564461552845e-05,0.000000000000000e+00,0.000000000000000e+00,1.069022950948234e+01,4.276091803792934e+00,2.883763099598493e+02,-2.402443870722570e+00,0.000000000000000e+00,1.790389340313838e-05,3.739955691308886e-01,4.661849907463442e-02,-4.771760263217858e-02,9.941145241436894e-01,
43,6.026076710970982e-01,-4.893584226638280e-01,5.173271194746429e-05,0.000000000000000e+00,0.000000000000000e+00,1.070507962257136e+01,4.282031849028542e+00,2.883467048445195e+02,-2.207334106055451e+00,0.000000000000000e+00,1.790246549312806e-05,3.267975376053496e-01,6.852223789548846e-02,-1.875020675296235e-02,9.633794732533668e-01,
44,6.426681121238796e-01,-4.792137412293268e-01,5.178918915753543e-05,0.000000000000000e+00,0.000000000000000e+00,1.071630555807598e+01,4.286522223230392e+00,2.883343031147007e+02,-2.059840977798039e+00,0.000000000000000e+00,1.790186731358348e-05,2.793593105446467e-01,8.316887019436604e-02,2.228012840642878e-03,9.372396416670609e-01,
45,6.817539852814508e-01,-4.657955440258206e-01,5.183165574225107e-05,0.000000000000000e+00,0.000000000000000e+00,1.072579143594287e+01,4.290316574377147e+00,2.883530849061161e+02,-1.935209778885617e+00,0.000000000000000e+00,1.790277322137482e-05,2.347217594097497e-01,9.158871473149137e-02,1.491220427364167e-02,9.154235704444549e-01,
46,7.195982944233135e-01,-4.491954909461712e-01,5.187561299949502e-05,0.000000000000000e+00,0.000000000000000e+00,1.073673339471559e+01,4.294693357886236e+00,2.884026616647308e+02,-1.791447708634350e+00,0.000000000000000e+00,1.790516433579055e-05,1.947336133673483e-01,9.519946264888192e-02,1.786939669323739e-02,8.978335471938589e-01,
47,7.559425245446556e-01,-4.295269771850289e-01,5.191735689921557e-05,0.000000000000000e+00,0.000000000000000e+00,1.074818215731457e+01,4.299272862925828e+00,2.884780543272055e+02,-1.641026943282176e+00,0.000000000000000e+00,1.790880018667405e-05,1.592801718561985e-01,9.491038155959293e-02,1.389895264247988e-02,8.818739920221085e-01,
48,7.905384077009235e-01,-4.069243586351301e-01,5.195825857452793e-05,0.000000000000000e+00,0.000000000000000e+00,1.076046513423828e+01,4.304186053695312e+00,2.885803756350704e+02,-1.479645765736217e+00,0.000000000000000e+00,1.791373395478719e-05,1.278425633511598e-01,9.127783580476052e-02,3.914041572255774e-03,8.642381568115806e-01,
49,8.231496189305566e-01,-3.815420340998303e-01,5.199093672750001e-05,0.000000000000000e+00,0.000000000000000e+00,1.077190046821094e+01,4.308760187284376e+00,2.887054792440578e+02,-1.329401433796055e+00,0.000000000000000e+00,1.791976510552009e-05,1.004775724312468e-01,8.510016286622486e-02,-1.451080518173060e-02,8.433888211093697e-01,
50,8.815420340998026e-01,-3.231496189305894e-01,5.206668897332503e-05,0.000000000000000e+00,0.000000000000000e+00,1.079791059087119e+01,4.319164236348475e+00,2.889815411440854e+02,-9.876647156456708e-01,0.000000000000000e+00,1.793306939519970e-05,5.386613509152478e-02,6.359962552310652e-02,-4.482060066858101e-02,6.709874471198932e-01,
51,9.069243586349860e-01,-2.905384077011254e-01,5.217910968243112e-05,0.000000000000000e+00,0.000000000000000e+00,1.082444568355809e+01,4.329778273423237e+00,2.890675473155917e+02,-6.390306238696024e-01,0.000000000000000e+00,1.793721305315706e-05,3.664717652468402e-02,5.132756430065428e-02,-4.314365037498427e-02,5.480538361330171e-01,
52,9.295269771848110e-01,-2.559425245450214e-01,5.228460510616978e-05,0.000000000000000e+00,0.000000000000000e+00,1.084860449287463e+01,4.339441797149849e+00,2.891281523024495e+02,-3.216175797984953e-01,0.000000000000000e+00,1.794013256098238e-05,2.363146987223716e-02,3.965872353060089e-02,-3.719457426476240e-02,4.408253031252575e-01,
53,9.491954909458298e-01,-2.195982944240120e-01,5.237673054447377e-05,0.000000000000000e+00,0.000000000000000e+00,1.086967412345263e+01,4.347869649381050e+00,2.891801476778733e+02,-4.479203382087275e-02,0.000000000000000e+00,1.794263708557985e-05,1.397928762420638e-02,2.859508988400082e-02,-3.223033615089789e-02,3.449853958560359e-01,
54,9.657955440254581e-01,-1.817539852823799e-01,5.245622668590606e-05,0.000000000000000e+00,0.000000000000000e+00,1.088794912555748e+01,4.355179650222992e+00,2.892273591179764e+02,1.953159935452852e-01,0.000000000000000e+00,1.794491098880414e-05,7.256650764112608e-03,1.859720206531704e-02,-2.843166544941444e-02,2.586123161860779e-01,
55,9.792137412289592e-01,-1.426681121251142e-01,5.251975564885355e-05,0.000000000000000e+00,0.000000000000000e+00,1.090271744043010e+01,4.361086976172040e+00,2.892693346420881e+02,3.893510437872723e-01,0.000000000000000e+00,1.794693255807845e-05,3.109678466396391e-03,1.044522584411805e-02,-2.361833475895798e-02,1.820446361810261e-01,
56,9.893584226635332e-01,-1.026076710985044e-01,5.256307643371138e-05,0.000000000000000e+00,0.000000000000000e+00,1.091303507856661e+01,4.365214031426643e+00,2.893044487089680e+02,5.249104120336020e-01,0.000000000000000e+00,1.794862356652968e-05,9.834960439278481e-04,4.690507713505069e-03,-1.867302917765283e-02,1.160399115659991e-01,
57,9.961602898684198e-01,-6.184631563549919e-02,5.259206563087933e-05,0.000000000000000e+00,0.000000000000000e+00,1.092009882161449e+01,4.368039528645796e+00,2.893321381551954e+02,6.177181391855674e-01,0.000000000000000e+00,1.794995695355730e-05,1.672395220839924e-04,1.341674259849414e-03,-1.606967165500124e-02,5.992554990873734e-02,
58,9.995728791936123e-01,-2.066248712533456e-02,5.260792339213119e-05,0.000000000000000e+00,0.000000000000000e+00,1.092397392206218e+01,4.369589568824869e+00,2.893475652163946e+02,6.686315518900121e-01,0.000000000000000e+00,1.795069981801640e-05,5.426771588948671e-06,1.312072400084246e-04,-1.581190919936612e-02,1.840449053823469e-02,
59,9.995728791936881e-01,2.066248712349941e-02,5.260792585654304e-05,0.000000000000000e+00,0.000000000000000e+00,1.092397476300633e+01,4.369589905202530e+00,2.893475739363586e+02,6.686426007227469e-01,0.000000000000000e+00,1.795070023790636e-05,6.072875318136189e-06,-1.468285879395338e-04,-1.581190795504755e-02,1.946929435115023e-02,
60,9.961602898686271e-01,6.184631563383436e-02,5.259207780694542e-05,0.000000000000000e+00,0.000000000000000e+00,1.092010235794502e+01,4.368040943178005e+00,2.893321648656932e+02,6.177646016341526e-01,0.000000000000000e+00,1.794995823977334e-05,1.691204687094808e-04,-1.356764100134204e-03,-1.607028836532435e-02,6.026160231594566e-02,
61,9.893584226638203e-01,1.026076710971345e-01,5.256309639154794e-05,0.000000000000000e+00,0.000000000000000e+00,1.091304090668569e+01,4.365216362674276e+00,2.893044933654304e+02,5.249869853860001e-01,0.000000000000000e+00,1.794862571701389e-05,9.865157179028074e-04,-4.704909199129082e-03,-1.867377395531581e-02,1.162179245644597e-01,
62,9.792137412292992e-01,1.426681121239725e-01,5.251978156103026e-05,0.000000000000000e+00,0.000000000000000e+00,1.090272513072049e+01,4.361090052288197e+00,2.892693959601467e+02,3.894520834722529e-01,0.000000000000000e+00,1.794693551109382e-05,3.113663360187203e-03,-1.045861086650590e-02,-2.361780269152553e-02,1.821612542442577e-01,
63,9.657955440258099e-01,1.817539852814782e-01,5.245625949049440e-05,0.000000000000000e+00,0.000000000000000e+00,1.088795883615304e+01,4.355183534461215e+00,2.892274361957581e+02,1.954435772211058e-01,0.000000000000000e+00,1.794491470105099e-05,7.261302683843475e-03,-1.860912391394811e-02,-2.843049609026526e-02,2.586952227724495e-01,
64,9.491954909461356e-01,2.195982944233861e-01,5.237677143780476e-05,0.000000000000000e+00,0.000000000000000e+00,1.086968605804194e+01,4.347874423216775e+00,2.891802394107830e+02,-4.463522997044124e-02,0.000000000000000e+00,1.794264150399914e-05,1.398435405555776e-02,-2.860545343507880e-02,-3.223036534971786e-02,3.450479554410515e-01,
65,9.295269771850452e-01,2.559425245446283e-01,5.228465433991289e-05,0.000000000000000e+00,0.000000000000000e+00,1.084861867564578e+01,4.339447470258311e+00,2.891282580327718e+02,-3.214312379756522e-01,0.000000000000000e+00,1.794013765404356e-05,2.363674886178789e-02,-3.966758281825069e-02,-3.719640726537062e-02,4.408746203565573e-01,
66,9.069243586351465e-01,2.905384077009004e-01,5.217916590490717e-05,0.000000000000000e+00,0.000000000000000e+00,1.082446176557428e+01,4.329784706229711e+00,2.890676653193532e+02,-6.388193286172027e-01,0.000000000000000e+00,1.793721873800690e-05,3.665236854449331e-02,-5.133483617692202e-02,-4.314713550857527e-02,5.480927793287736e-01,
67,8.815420340999340e-01,3.231496189304342e-01,5.206675039504456e-05,0.000000000000000e+00,0.000000000000000e+00,1.079792808109145e+01,4.319171232436580e+00,2.889816683259260e+02,-9.874349185566471e-01,0.000000000000000e+00,1.793307552308232e-05,5.387092430325553e-02,-6.360528013474764e-02,-4.482508415353031e-02,6.710174415380940e-01,
68,8.231496189305367e-01,3.815420340998472e-01,5.199100358852124e-05,0.000000000000000e+00,0.000000000000000e+00,1.077191932267586e+01,4.308767729070342e+00,2.887056132970047e+02,-1.329153712435912e+00,0.000000000000000e+00,1.791977156743734e-05,1.004807825516070e-01,-8.510288169950939e-02,-1.451554437279242e-02,8.434025317385592e-01,
69,7.905384077010555e-01,4.069243586350358e-01,5.195832509995410e-05,0.000000000000000e+00,0.000000000000000e+00,1.076048384977341e+01,4.304193539909361e+00,2.885805080713390e+02,-1.479399869719685e+00,0.000000000000000e+00,1.791374034010480e-05,1.278446094915233e-01,-9.127929672095769e-02,3.910021645910413e-03,8.642453181329207e-01,
70,7.559425245449338e-01,4.295269771848632e-01,5.191742093102780e-05,0.000000000000000e+00,0.000000000000000e+00,1.074820015170191e+01,4.299280060680764e+00,2.884781814992704e+02,-1.640790522141257e+00,0.000000000000000e+00,1.790880631922782e-05,1.592805707944846e-01,-9.491061927540505e-02,1.389576544063701e-02,8.818753382507071e-01,
71,7.195982944239629e-01,4.491954909458536e-01,5.187567198437220e-05,0.000000000000000e+00,0.000000000000000e+00,1.073675000142213e+01,4.294700000568851e+00,2.884027798157503e+02,-1.791229519682841e+00,0.000000000000000e+00,1.790517003404330e-05,1.947320111524435e-01,-9.519867937403333e-02,1.786751634492764e-02,8.978300783277776e-01,
72,6.817539852822698e-01,4.657955440255011e-01,5.183170660408134e-05,0.000000000000000e+00,0.000000000000000e+00,1.072580588663410e+01,4.290322354653640e+00,2.883531904419272e+02,-1.935019916966805e+00,0.000000000000000e+00,1.790277831163515e-05,2.347179001568699e-01,-9.158720884685166e-02,1.491207127022139e-02,9.154162336653295e-01,
73,6.426681121249815e-01,4.792137412289987e-01,5.178923256602778e-05,0.000000000000000e+00,0.000000000000000e+00,1.071631795475344e+01,4.286527181901375e+00,2.883343949861321e+02,-2.059678102754127e+00,0.000000000000000e+00,1.790187174491490e-05,2.793530094076861e-01,-8.316699426529787e-02,2.228591831626934e-03,9.372292323590218e-01,
74,6.026076710984367e-01,4.893584226635474e-01,5.173274964040877e-05,0.000000000000000e+00,0.000000000000000e+00,1.070509023089285e+01,4.282036092357138e+00,2.883467804927969e+02,-2.207194727513547e+00,0.000000000000000e+00,1.790246914187561e-05,3.267888204715653e-01,-6.852041010569331e-02,-1.874851221875650e-02,9.633667789889105e-01,
75,5.618463156354201e-01,4.961602898684296e-01,5.165567585319210e-05,0.000000000000000e+00,0.000000000000000e+00,1.069023809813128e+01,4.276095239252510e+00,2.883763672550373e+02,-2.402331027859784e+00,0.000000000000000e+00,1.790389616652398e-05,3.739848337207472e-01,-4.661716090836454e-02,-4.771419359724847e-02,9.941004033356552e-01,
76,5.206624871251927e-01,4.995728791936180e-01,5.155201224778568e-05,0.000000000000000e+00,0.000000000000000e+00,1.067032392665493e+01,4.268129570661969e+00,2.884179718191562e+02,-2.663975453528470e+00,0.000000000000000e+00,1.790590271303848e-05,4.165472930141381e-01,-1.722852347954981e-02,-7.969465643777947e-02,1.029104444000495e+00,
77,4.793375128763923e-01,4.995728791936835e-01,5.143105257978396e-05,0.000000000000000e+00,0.000000000000000e+00,1.064690120283544e+01,4.258760481134174e+00,2.884616930080876e+02,-2.971717361276118e+00,0.000000000000000e+00,1.790801119226328e-05,4.508776206066251e-01,1.864843633060325e-02,-1.120608723999545e-01,1.069289725675798e+00,
78,4.381536843659911e-01,4.961602898686054e-01,5.130213501382447e-05,0.000000000000000e+00,0.000000000000000e+00,1.062169917787401e+01,4.248679671149602e+00,2.885020442102596e+02,-3.302836803254999e+00,0.000000000000000e+00,1.790995701558821e-05,4.746623414659198e-01,5.916659916023789e-02,-1.435956454054551e-01,1.115725466280366e+00,
79,3.973923289026933e-01,4.893584226637843e-01,5.118204068802369e-05,0.000000000000000e+00,0.000000000000000e+00,1.059813733253427e+01,4.239254933013706e+00,2.885375114308851e+02,-3.612406573653491e+00,0.000000000000000e+00,1.791166721454969e-05,4.870760736873709e-01,1.021291128416903e-01,-1.694745757132991e-01,1.169255465435622e+00,
