"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Pressure","Temperature","Pressure_Coefficient","Mach"
237,1.255810022354000e+00,-1.996052932739300e+01,1.001349641280654e+00,9.469231058927338e-01,1.901244014371018e-02,2.952639194959894e+00,1.001892515712979e+00,1.000542142734111e+00,4.224365430756185e-03,7.991619129095527e-01,
238,3.747629880905000e+00,-1.964574050903300e+01,1.001377844349824e+00,9.468788847284865e-01,1.887754844698019e-02,2.952668634624184e+00,1.001927084559319e+00,1.000548484483249e+00,4.301528034194948e-03,7.990972912263845e-01,
239,6.180339813232000e+00,-1.902112960815400e+01,1.001278066582513e+00,9.467277731640918e-01,1.878781153850803e-02,2.952231304170301e+00,1.001792132222257e+00,1.000513409468260e+00,4.000295138966378e-03,7.990619322980171e-01,
240,8.515589714050000e+00,-1.809654045105000e+01,1.001163438948360e+00,9.466231740817000e-01,1.875317272866732e-02,2.951776881040475e+00,1.001629679272419e+00,1.000465698512272e+00,3.637676947363527e-03,7.990836342564743e-01,
241,1.071654033660900e+01,-1.688656044006300e+01,1.000992631277070e+00,9.464752035565981e-01,1.875175893305859e-02,2.951114179850225e+00,1.001390020298128e+00,1.000396994951452e+00,3.102723879750155e-03,7.991225235375009e-01,
242,1.274847984314000e+01,-1.541026020050000e+01,1.000833346147882e+00,9.463803543540424e-01,1.876643012545926e-02,2.950538240409567e+00,1.001166914641465e+00,1.000333290747024e+00,2.604720181842038e-03,7.991953338662663e-01,
243,1.457936954498300e+01,-1.369093990325900e+01,1.000675915492442e+00,9.463073475931650e-01,1.879035448566318e-02,2.949988814062514e+00,1.000946412988043e+00,1.000270314785650e+00,2.112528991167385e-03,7.992849895229558e-01,
244,1.618033981323200e+01,-1.175570011138900e+01,1.000534256591586e+00,9.463011493992957e-01,1.883062085585976e-02,2.949534669682369e+00,1.000741446966939e+00,1.000207079741636e+00,1.655015551202895e-03,7.994188661004381e-01,
245,1.752614021301300e+01,-9.635069847106999e+00,1.000366054831255e+00,9.462852165835139e-01,1.888117280699313e-02,2.949042526696388e+00,1.000520127995509e+00,1.000154016785666e+00,1.160999989974804e-03,7.995618840672932e-01,
246,1.859552955627400e+01,-7.362490177155000e+00,1.000233614285464e+00,9.463180757838909e-01,1.892125245591963e-02,2.948671333500338e+00,1.000335198636174e+00,1.000101560624697e+00,7.482112414591648e-04,7.997171590068509e-01,
247,1.937166023254400e+01,-4.973790168762000e+00,1.000233592524868e+00,9.466191447554271e-01,1.916642375311204e-02,2.948700324056483e+00,1.000230969483094e+00,9.999973775708064e-01,5.155568819066988e-04,8.000173404679055e-01,
248,1.984229087829600e+01,-2.506659984589000e+00,9.994992227509989e-01,9.458526329256869e-01,1.946158618691626e-02,2.946543785931331e+00,9.995246374244254e-01,1.000025427406894e+00,-1.061077177621802e-03,7.999510062858061e-01,
249,2.000000000000000e+01,0.000000000000000e+00,9.985275664795807e-01,9.441559336867963e-01,1.891309209107723e-02,2.943638283283853e+00,9.988346798717365e-01,1.000307566263031e+00,-2.601161000588250e-03,7.991715051626672e-01,
250,6.071846929457009e-02,-4.599299574285097e-02,9.440140616389190e-01,9.373131465517651e-01,-2.360880548901271e-01,2.803545033754423e+00,9.234774229265541e-01,9.782454101618882e-01,-1.708093238246560e-01,8.749339605915026e-01,
251,6.602584392516271e-01,-5.397924497736809e-02,9.524581272082120e-01,9.605342074997307e-01,8.780244752848454e-02,2.825510495506035e+00,9.348496294307512e-01,9.815125754356535e-01,-1.454249343063589e-01,8.638968500875583e-01,
252,4.259461828265561e-01,7.123172726309790e-02,6.285201646604013e-01,9.057648090290128e-01,-3.925223218129353e-02,1.959275180865385e+00,5.221589962718677e-01,8.307752489595907e-01,-1.066609383321724e+00,1.337512524543516e+00,
253,6.898893295577164e-01,5.084801594636964e-02,9.865509091134889e-01,8.912681032823375e-01,-8.621395447621429e-02,2.898217710743011e+00,9.967426741774242e-01,1.010330703636059e+00,-7.270816568249471e-03,7.631597859376436e-01,
254,3.793151897866638e-01,-7.273116461694096e-02,8.783215069659767e-01,9.810531945702353e-01,3.122607663508758e-02,2.633604724460167e+00,8.340597089317414e-01,9.496063825339647e-01,-3.704024354202201e-01,9.692216083452426e-01,
255,9.994603806423097e-01,-7.202255993587783e-04,1.165992056060383e+00,7.651827272637873e-01,8.573844462231199e-02,3.360782634086974e+00,1.242621848466167e+00,1.065720681378138e+00,5.415666260405511e-01,5.406213451702375e-01,
256,9.985440383256990e-01,-1.312423308068866e-03,1.153907176596681e+00,7.935243871735366e-01,9.764308890702186e-02,3.333202932311446e+00,1.222489743801876e+00,1.059435081604633e+00,4.966288924149019e-01,5.689203315155583e-01,
257,7.737236561106255e-01,-4.090969286277286e-02,9.854898509618268e-01,9.454487236277285e-01,1.016299779199171e-01,2.910195954127060e+00,9.805753368373613e-01,9.950131255845316e-01,-4.335862313088993e-02,8.175270641015372e-01,
258,6.898893268848666e-01,-5.084801784543490e-02,9.608970910045581e-01,9.571014414626532e-01,9.167818665775243e-02,2.847207989869912e+00,9.464696549323935e-01,9.849854514003352e-01,-1.194873773830501e-01,8.520899697858985e-01,
259,-1.456769075690703e-03,6.464601002031683e-03,1.285429055662803e+00,2.927207412746612e-01,4.329689024866821e-01,3.655319822502466e+00,1.419628889215073e+00,1.104400809178126e+00,9.366716277122166e-01,3.269814602092465e-01,
260,7.467284593993007e-01,-4.428983865249331e-02,9.773752988354029e-01,9.495741552018540e-01,9.855346122601823e-02,2.889453466394658e+00,9.692811011438710e-01,9.917184343607044e-01,-6.856897066100222e-02,8.289643658186542e-01,
261,5.836398490643492e-01,6.115853793309481e-02,6.132439566367234e-01,8.931581849556556e-01,-7.082191862241558e-02,1.916375992668047e+00,5.047468264578221e-01,8.230767233745880e-01,-1.105475833799504e+00,1.361043383062972e+00,
262,9.927702211208075e-01,-3.577732629011442e-03,1.120274925300011e+00,8.343332843828594e-01,1.101347107161224e-01,3.249536632407777e+00,1.173373960961735e+00,1.047398218475259e+00,3.869954485753010e-01,6.203634366628930e-01,
263,9.898649751790121e-01,-4.450374743302291e-03,1.111846964598973e+00,8.439624858604642e-01,1.125355990793408e-01,3.228599144661192e+00,1.161037370196876e+00,1.044242064928104e+00,3.594584156180261e-01,6.333452098657533e-01,
264,5.991925190951121e-01,5.980915898079402e-02,6.072535748881822e-01,8.945803121740342e-01,-7.352682173463558e-02,1.902017548331060e+00,4.954548956855124e-01,8.158945721756254e-01,-1.126216750701981e+00,1.383025558860567e+00,
265,7.187526386254415e-01,-4.760664712902873e-02,9.691817576276525e-01,9.534618858958938e-01,9.524699349657079e-02,2.868469628708695e+00,9.579163616622599e-01,9.883763846391748e-01,-9.393669271816985e-02,8.404833678404068e-01,
266,-1.597618363487576e-03,7.671994690969051e-04,1.337541686601808e+00,1.411293326625224e-01,1.826015020444774e-01,3.777611711343759e+00,1.503080701415305e+00,1.123763630301549e+00,1.122947994230591e+00,1.375608974250341e-01,
267,9.864674340975188e-01,-5.394792560730785e-03,1.104110437082874e+00,8.523750137653836e-01,1.141755799221949e-01,3.209328998228691e+00,1.149763256578202e+00,1.041348055377454e+00,3.342929834334863e-01,6.450863672498938e-01,
268,9.825870623864900e-01,-6.398977099334864e-03,1.096970342981350e+00,8.599202039328395e-01,1.154181101681430e-01,3.191536140747749e+00,1.139366607785572e+00,1.038648505928609e+00,3.110861780927946e-01,6.559066187179855e-01,
269,-1.456774008028980e-03,-6.464600030419321e-03,1.329632823852878e+00,2.191078908307688e-01,-1.893493695550093e-01,3.758629993520555e+00,1.490837770371891e+00,1.121240197765192e+00,1.095620023151543e+00,1.738345559200663e-01,
270,6.451947683335510e-01,-5.549610258717354e-02,9.481600838654564e-01,9.621832872074884e-01,8.573129053378500e-02,2.814445941977999e+00,9.289452579461733e-01,9.797346183980370e-01,-1.586043349415774e-01,8.699113760745134e-01,
271,8.243214791917176e-01,-3.409983037083342e-02,1.001818373398925e+00,9.363328960397201e-01,1.070980889583633e-01,2.951823342362673e+00,1.003413904038553e+00,1.001592634635173e+00,7.620321514626775e-03,7.944273646748289e-01,
272,7.996156912666811e-01,-3.751254684441455e-02,9.936029992050385e-01,9.410706467318861e-01,1.044723544578908e-01,2.930901829999841e+00,9.919006416613121e-01,9.982866823619814e-01,-1.807892486314266e-02,8.060787715204576e-01,
273,3.487900540251768e-01,7.326089556760328e-02,6.433131281579102e-01,9.156061449564262e-01,-1.654109393187693e-02,2.000395046479960e+00,5.394426115018978e-01,8.385381673253902e-01,-1.028029885040407e+00,1.313807413420033e+00,
274,8.477112315763579e-01,-3.071909373081015e-02,1.010157647906026e+00,9.312416854723011e-01,1.095061920570007e-01,2.973023969549769e+00,1.015137217099826e+00,1.004929497097926e+00,3.378843102639699e-02,7.825706057226817e-01,
275,2.474255631758940e-01,7.182159973032148e-02,6.711068152360935e-01,9.308630787693595e-01,2.699741863991742e-02,2.077155644960473e+00,5.724131073153500e-01,8.529388978324960e-01,-9.544350283139509e-01,1.269853891073216e+00,
276,8.697232762262751e-01,-2.738134250233362e-02,1.018681068537529e+00,9.257468422661661e-01,1.116720250415545e-01,2.994656240223716e+00,1.027155906167102e+00,1.008319421938154e+00,6.061586198013853e-02,7.704207014560827e-01,
277,9.916187924223578e-03,2.185203415636295e-02,1.041072320682745e+00,7.597787102154442e-01,5.231777196155803e-01,3.052639480233806e+00,1.057574620249337e+00,1.015851251866700e+00,1.285147773422706e-01,7.430180179005039e-01,
278,8.902508078988964e-01,-2.411716618715640e-02,1.027445013537280e+00,9.197661224009419e-01,1.135687842947663e-01,3.016855592933866e+00,1.039557117314771e+00,1.011788566412709e+00,8.829713686332780e-02,7.578715717311401e-01,
279,7.700293429353686e-02,-5.054435635590027e-02,9.162732387103140e-01,9.532676829043356e-01,-1.996567615120531e-01,2.731823075923392e+00,8.856769979976150e-01,9.666079511873946e-01,-2.551852723267522e-01,9.137413108847027e-01,
280,9.092205939158607e-01,-2.095307126700325e-02,1.036537374369544e+00,9.132238392790254e-01,1.151667876972410e-01,3.039846539553904e+00,1.052463339277608e+00,1.015364583373321e+00,1.171056680303744e-01,7.448066339805500e-01,
281,-1.944578277934499e-03,-3.190371561887655e-03,1.346537417165825e+00,1.528582309660474e-01,-4.035366572543827e-02,3.799943161739629e+00,1.516264919714877e+00,1.126047371863080e+00,1.152377052934992e+00,9.350990256661694e-02,
282,9.421663505947191e-01,-1.502078805280804e-02,1.055977037680485e+00,8.979805085500426e-01,1.172576871507246e-01,3.088848302015095e+00,1.080210496472288e+00,1.022948850142644e+00,1.790412867684991e-01,7.166264200633741e-01,
283,9.265514297408818e-01,-1.791176806061618e-02,1.046020010775444e+00,9.059971173929369e-01,1.164163574576845e-01,3.063773420533327e+00,1.065974457520853e+00,1.019076543985632e+00,1.472644141090458e-01,7.310977576757813e-01,
284,1.789678495333832e-02,-2.766280284357534e-02,1.092275832612928e+00,7.788968317923421e-01,-3.955082871833082e-01,3.180068900603644e+00,1.132299653238090e+00,1.036642594690956e+00,2.953117259778805e-01,6.638682123556678e-01,
285,4.259461848734229e-01,-7.123172765308629e-02,8.791359112527027e-01,9.786179850582676e-01,4.339987664230360e-02,2.635128370107045e+00,8.357513792462422e-01,9.506509386647162e-01,-3.666263856110665e-01,9.658490792951062e-01,
286,8.588986063256717e-01,-2.904063852968431e-02,1.014394285483029e+00,9.285500845716267e-01,1.106256810587247e-01,2.983781901922173e+00,1.021105775954026e+00,1.006616254218942e+00,4.711110704023578e-02,7.765385961270614e-01,
287,9.560212972170220e-01,-1.230722324891686e-02,1.066541707178849e+00,8.889661678040744e-01,1.176056582691457e-01,3.115395450004526e+00,1.095373277180876e+00,1.027032763752194e+00,2.128867794215971e-01,7.011627629784660e-01,
288,9.782180234361287e-01,-7.479396435324960e-03,1.090254979846452e+00,8.667336902262502e-01,1.163046624822440e-01,3.174770810141157e+00,1.129619294714715e+00,1.036105604281494e+00,2.893287828453470e-01,6.659885898040364e-01,
289,9.680592036403368e-01,-9.783204891785633e-03,1.077883321952439e+00,8.786876204663704e-01,1.173502353170112e-01,3.143830036588327e+00,1.111716044374964e+00,1.031388111990861e+00,2.493661704798305e-01,6.844261487840484e-01,
290,1.582862752889618e-01,-6.490557115207453e-02,8.380860107013637e-01,9.760455207997387e-01,-9.056569613795601e-02,2.527223344059858e+00,7.815890052663914e-01,9.325880581305829e-01,-4.875245418160906e-01,1.023609023503827e+00,
291,8.999374407038003e-01,-2.252138873379725e-02,1.031946246355976e+00,9.165726454882663e-01,1.144085233239005e-01,3.028243047550824e+00,1.045940791264653e+00,1.013561311897878e+00,1.025464090728872e-01,7.514117375954364e-01,
292,7.603587885521899e-01,-4.260502732671304e-02,9.814433218197645e-01,9.475400727126803e-01,1.001288223201671e-01,2.899857160564760e+00,9.749381980833393e-01,9.933718803808625e-01,-5.594152213540345e-02,8.232349165554083e-01,
293,9.971186051560099e-01,-2.046344208503497e-03,1.140524642492821e+00,8.098627759429262e-01,1.029959643862036e-01,3.299808010792724e+00,1.203049642851358e+00,1.054821262100816e+00,4.532358099360679e-01,5.890299115610176e-01,
294,5.991925208855257e-01,-5.980915894715792e-02,9.348291009531268e-01,9.668053223950366e-01,7.896722393867815e-02,2.780049195808508e+00,9.107105079288174e-01,9.741999976255353e-01,-1.993069019446041e-01,8.885105524437901e-01,
295,4.416505198157090e-01,-7.055456216554602e-02,8.837117575332454e-01,9.778407239846514e-01,4.768902815646024e-02,2.647042382603770e+00,8.419030743431638e-01,9.526896832211621e-01,-3.528949233411522e-01,9.592539731840328e-01,
296,5.365103841628190e-01,-6.487405483117566e-02,9.158718845385071e-01,9.721962601653155e-01,6.832695050904493e-02,2.730951347961345e+00,8.849641621824429e-01,9.662532250658202e-01,-2.567764236999043e-01,9.149127176426705e-01,
297,4.732224140467848e-01,-6.895566186682620e-02,8.958320915282268e-01,9.764245350159449e-01,5.539021399459128e-02,2.678811202621556e+00,8.579860384246715e-01,9.577531844846142e-01,-3.169954499449298e-01,9.427985575729713e-01,
298,5.048788472581380e-01,-6.705338867724034e-02,9.060898248363368e-01,9.744925738264190e-01,6.216475252115933e-02,2.705543003829745e+00,8.717523653174347e-01,9.621036915130305e-01,-2.862670417021547e-01,9.285690196634917e-01,
299,4.890393659245101e-01,-6.804023875760089e-02,9.011427330142626e-01,9.755253626519391e-01,5.884617853189961e-02,2.692672899499013e+00,8.650910633419623e-01,9.599933857850580e-01,-3.011360193259771e-01,9.354822800000229e-01,
300,1.249512639957747e-01,-6.028256941656686e-02,8.626099124070150e-01,9.723334605088384e-01,-1.258211866748817e-01,2.591790985524760e+00,8.138431543791506e-01,9.434660356594023e-01,-4.155286732608247e-01,9.889619671157578e-01,
301,2.780447167385035e-02,-3.325804752190133e-02,1.038846335435355e+00,8.504837246349625e-01,-3.475551969072802e-01,3.045668778144732e+00,1.055757012452992e+00,1.016278323791314e+00,1.244576170825705e-01,7.414463108145950e-01,
302,3.947663386341193e-01,-7.232394598445971e-02,8.797444619374298e-01,9.806296907114114e-01,3.504276750379563e-02,2.637270223153123e+00,8.360121194614264e-01,9.502897211996162e-01,-3.660443762021732e-01,9.670158232178575e-01,
303,4.619012729770638e-02,-4.112619108855901e-02,9.766896577185598e-01,9.130950170237835e-01,-2.773105989212188e-01,2.887502253826495e+00,9.685253570849093e-01,9.916408445926199e-01,-7.025589936404179e-02,8.292327166674757e-01,
304,4.103113537388817e-01,-7.182380435402934e-02,8.780469794094230e-01,9.796073285324229e-01,3.908846869480223e-02,2.632508258996464e+00,8.340723240407916e-01,9.499176508776230e-01,-3.703742766946617e-01,9.682170787144261e-01,
305,3.188731623784363e-01,-7.337956522140440e-02,7.893546086520865e-01,9.738004931863218e-01,8.369092937161383e-03,2.397646238573245e+00,7.187717011668452e-01,9.105814969449920e-01,-6.277417384668634e-01,1.092673601812421e+00,
306,3.487900535412712e-01,-7.326089138248908e-02,8.351708043746667e-01,9.776055965575695e-01,2.142095285012617e-02,2.518770883694285e+00,7.785320639251543e-01,9.321830454886166e-01,-4.943480715956378e-01,1.024891731138309e+00,
307,3.347228263386481e-02,-3.593942023537633e-02,1.016020008550507e+00,8.760340047192547e-01,-3.232625962021167e-01,2.987816679245486e+00,1.023489444834577e+00,1.007351662586573e+00,5.243179650575184e-02,7.739003530071972e-01,
308,2.896464367135609e-01,-7.308005808867804e-02,7.895752261934081e-01,9.744068749097446e-01,-4.719440845387284e-03,2.398425531691668e+00,7.188634187715885e-01,9.104432293769834e-01,-6.275370116705613e-01,1.093103957967856e+00,
309,9.345773288555116e-01,-1.644433125357285e-02,1.050932869094882e+00,9.020980681035349e-01,1.168936554277578e-01,3.076152004731421e+00,1.072992123256980e+00,1.020990164843828e+00,1.629288465557592e-01,7.239687310955900e-01,
310,1.468197077199645e-01,-6.346812417011104e-02,8.457903372180443e-01,9.752217784847486e-01,-1.016766960879667e-01,2.547547227715653e+00,7.916822509159503e-01,9.360265967567507e-01,-4.649949756340394e-01,1.012698691288412e+00,
311,1.946952641015591e-01,-6.854613810339129e-02,8.192678192399222e-01,9.768692881157237e-01,-6.028765307923094e-02,2.477401417078485e+00,7.571156177972125e-01,9.241368939642088e-01,-5.421526388455079e-01,1.050277057468610e+00,
312,8.578013430454225e-02,-5.268667209438278e-02,9.039225046615691e-01,9.590084413803518e-01,-1.830892010748061e-01,2.699747044762678e+00,8.689916126362143e-01,9.613563199884787e-01,-2.924294360798789e-01,9.310197639584656e-01,
313,1.045788048853482e-01,-5.669130901264146e-02,8.817164792450964e-01,9.672107303394440e-01,-1.527940934593051e-01,2.641830374573526e+00,8.392376026704985e-01,9.518225216670929e-01,-3.588446368962087e-01,9.620612083747527e-01,
314,5.679929334273309e-01,-6.245641948939588e-02,9.255278426983140e-01,9.696275307723149e-01,7.390170482398817e-02,2.755988339681467e+00,8.980494552234294e-01,9.703105771569518e-01,-2.275681803048451e-01,9.014752363915727e-01,
315,1.700975540801692e-01,-6.623429437686640e-02,8.310645697106868e-01,9.765186128274295e-01,-8.000602568697618e-02,2.508655543522511e+00,7.724357483877518e-01,9.294533500046275e-01,-5.079559187773398e-01,1.033524252547427e+00,
316,6.146535287526254e-01,-5.841132325810097e-02,9.393538956405516e-01,9.653192887478338e-01,8.132117151597722e-02,2.791737397190100e+00,9.168864593274397e-01,9.760820321101761e-01,-1.855212961441078e-01,8.822063593463119e-01,
317,8.801810596837818e-01,-2.573952865180231e-02,1.023031684145894e+00,9.228270701618637e-01,1.126611878811866e-01,3.005683901173092e+00,1.033304728306444e+00,1.010041765391780e+00,7.434091139831359e-02,7.642053560887541e-01,
318,2.262334172360460e-02,-3.049738937637731e-02,1.064154565114557e+00,8.186499205466522e-01,-3.719696246200255e-01,3.109503565074021e+00,1.091840588655582e+00,1.026016919391823e+00,2.050013139633526e-01,7.050293647014341e-01,
319,9.951932879616943e-01,-2.788490467065695e-03,1.129762492085939e+00,8.232951242304304e-01,1.071379199822551e-01,3.273137526469850e+00,1.187230531937202e+00,1.050867363940502e+00,4.179252945026837e-01,6.058664951034827e-01,
320,6.656768658174172e-03,-1.887280333286277e-02,1.194231774193340e+00,5.938810682177701e-01,-4.336282633621867e-01,3.432466572310656e+00,1.282429970550434e+00,1.073853500018176e+00,6.304240414072184e-01,5.021857083012730e-01,
321,1.789678641985959e-02,2.766280291486614e-02,9.672289120059215e-01,8.484750054995589e-01,4.513841647754130e-01,2.864047493302483e+00,9.546285321472598e-01,9.869727013923418e-01,-1.012755978855807e-01,8.452975735332603e-01,
322,9.180944485620482e-01,-1.941523774677991e-02,1.041223270313696e+00,9.096985785253682e-01,1.158339377463916e-01,3.051674911493945e+00,1.059135156668910e+00,1.017202733425097e+00,1.319981175645313e-01,7.380373691458928e-01,
323,9.493206831720551e-01,-1.364148598114653e-02,1.061173235337178e+00,8.936107923803208e-01,1.174979053970123e-01,3.101912186541396e+00,1.087661502051163e+00,1.024961303048289e+00,1.956729956499166e-01,7.090330586321131e-01,
324,9.733750437206475e-01,-8.601701949463952e-03,1.083915482170055e+00,8.729545166532323e-01,1.169420039160863e-01,3.158925183753058e+00,1.120436216076814e+00,1.033693340954632e+00,2.688308394571751e-01,6.754583939274371e-01,
325,-1.800913563221750e-04,9.631335889153551e-03,1.237761740195171e+00,4.040441796911182e-01,5.184614571310340e-01,3.540405368716494e+00,1.346350007129993e+00,1.087729539061128e+00,7.731026944865905e-01,4.303357955481323e-01,
326,8.361834005694244e-01,-3.240428883774558e-02,1.005970538786485e+00,9.338365281044380e-01,1.083328231534705e-01,2.962384639965716e+00,1.009245596605117e+00,1.003255620013070e+00,2.063749242213574e-02,7.885307626669716e-01,
327,2.474255639125879e-01,-7.182160103086285e-02,8.006462641549787e-01,9.758622087119869e-01,-2.644650629276255e-02,2.427898112748658e+00,7.330999395725318e-01,9.156352466669700e-01,-5.957590634541701e-01,1.076916357600998e+00,
328,5.522815480687016e-01,-6.369773590798020e-02,9.207432409671878e-01,9.709515030039254e-01,7.117641208418068e-02,2.743591334142215e+00,8.915565748038323e-01,9.683009715795509e-01,-2.420612169557314e-01,9.081415936496132e-01,
329,7.328533594257127e-01,-4.595552250068887e-02,9.732811938475049e-01,9.515416364444879e-01,9.693202594632472e-02,2.878970775814716e+00,9.636000271196562e-01,9.900530629903803e-01,-8.124993946505313e-02,8.347145300396785e-01,
330,7.868095720140448e-01,-3.921273000035243e-02,9.895376386247313e-01,9.432988769317452e-01,1.030819143638570e-01,2.920531418712065e+00,9.862207731067875e-01,9.966480653302350e-01,-3.075720288663513e-02,8.118201279528777e-01,
331,1.145700682311862e-01,-5.854540527233773e-02,8.717982315626626e-01,9.700768322931648e-01,-1.389449040965740e-01,2.615875704743904e+00,8.260344537259557e-01,9.475064571366737e-01,-3.883159515045631e-01,9.759886180784528e-01,
332,2.205069673574248e-01,-7.040678922373438e-02,8.092211547212734e-01,9.766180121637992e-01,-4.253172987903533e-02,2.450734197206935e+00,7.441180217947145e-01,9.195484046027161e-01,-5.711651299225122e-01,1.064676428494327e+00,
333,5.836398504413470e-01,-6.115853607005155e-02,9.302258465941893e-01,9.682518289259123e-01,7.648621213849201e-02,2.768150018773020e+00,9.044357690042096e-01,9.722754665607238e-01,-2.133130156156035e-01,8.949361402039202e-01,
334,6.751535552125195e-01,-5.242914698851296e-02,9.567036877956329e-01,9.588479487487680e-01,8.977291924442253e-02,2.836432877472774e+00,9.406889676875179e-01,9.832605222364986e-01,-1.323906971260762e-01,8.579641668769544e-01,
335,5.322129554051829e-02,-4.360804695451134e-02,9.596517938706445e-01,9.264461474051002e-01,-2.560883108588848e-01,2.843790528931855e+00,9.449706043220262e-01,9.847015452454861e-01,-1.228334724954773e-01,8.530581615575626e-01,
336,3.883491052461819e-03,-1.584116315779379e-02,1.232410084929034e+00,5.065294065040861e-01,-4.191965842610020e-01,3.525558285592965e+00,1.340068449197378e+00,1.087355958527833e+00,7.590813598155755e-01,4.324007016165309e-01,
337,1.366947953721024e-02,-2.479905508433477e-02,1.123374862347442e+00,7.293662151750908e-01,-4.159264968169090e-01,3.257613304316560e+00,1.177536028217938e+00,1.048212905314009e+00,3.962857772721828e-01,6.169810494517439e-01,
338,3.639918720766036e-01,-7.304621062849340e-02,8.644428830531401e-01,9.801467519237000e-01,2.693332497568847e-02,2.596647227140787e+00,8.162235910467553e-01,9.442192272598995e-01,-4.102151985563497e-01,9.865481072200959e-01,
339,1.822467734723941e-01,-6.744784250650905e-02,8.248451913268481e-01,9.767733796256365e-01,-6.990243626328486e-02,2.492184756308296e+00,7.643520679234888e-01,9.266612401461058e-01,-5.259998483850697e-01,1.042332147243550e+00,
340,9.999321711754118e-01,-3.797129138969083e-04,1.200031570411486e+00,7.621282743154363e-01,8.020880056145864e-02,3.454050511711705e+00,1.283743953312868e+00,1.069758483831119e+00,6.333570386447953e-01,5.218196662174999e-01,
341,2.338256908893886e-01,-7.116993977831457e-02,8.047058175409412e-01,9.762905158427534e-01,-3.430913086544451e-02,2.438721636490691e+00,7.383037686459027e-01,9.174828273294298e-01,-5.841433735582529e-01,1.071141750254306e+00,
342,9.497687678060429e-02,-5.473795644428676e-02,8.924296612792348e-01,9.636060346591967e-01,-1.674812036079726e-01,2.669815906208971e+00,8.535483369432005e-01,9.564320573116086e-01,-3.269010336089274e-01,9.471026623097527e-01,
343,3.041623148680586e-01,-7.328740561533881e-02,7.866632709871209e-01,9.738564167426361e-01,1.977464605503793e-03,2.390651518259827e+00,7.151408637554613e-01,9.090812932680692e-01,-6.358462862601312e-01,1.097340917731069e+00,
344,2.612720052441923e-01,-7.234619869333177e-02,7.970174596073579e-01,9.754294234655629e-01,-1.891322176301319e-02,2.418226318872962e+00,7.284450019847332e-01,9.139636694327801e-01,-6.061495491412207e-01,1.082134280997882e+00,
345,4.574136727519870e-01,-6.979688798047830e-02,8.898674014026620e-01,9.771773446759852e-01,5.169795061709010e-02,2.663185529312883e+00,8.500627679669769e-01,9.552690284272213e-01,-3.346813215022837e-01,9.508853740581162e-01,
346,7.044149517045006e-01,-4.924120381515622e-02,9.650489657790308e-01,9.553005401017280e-01,9.349152029026765e-02,2.857865035913974e+00,9.522044520291971e-01,9.866902984145838e-01,-1.066864910062564e-01,8.462644870498958e-01,
347,-1.944576538447161e-03,3.190371217326560e-03,1.324020503822120e+00,2.017467065243784e-01,3.025062526463074e-01,3.748058037253292e+00,1.479251958247529e+00,1.117242485276696e+00,1.069758835373949e+00,2.195849668816551e-01,
348,-1.800954749278803e-04,-9.631333363241861e-03,1.304439475955471e+00,3.087614540394756e-01,-3.030331111887923e-01,3.699070875405243e+00,1.450932085532381e+00,1.112303109708949e+00,1.006544833777637e+00,2.657725518173856e-01,
349,5.365103850972897e-01,6.487405518244062e-02,6.143476736180444e-01,8.951573401702770e-01,-6.327063452443395e-02,1.919748439389309e+00,5.057319186507973e-01,8.232014873148584e-01,-1.103276967297327e+00,1.360661801862203e+00,
350,-1.597618851446447e-03,-7.672012817949078e-04,1.342962208750138e+00,1.220363165285019e-01,9.143190791763396e-02,3.789682743423424e+00,1.512410206725716e+00,1.126174807356105e+00,1.143772782869903e+00,9.042855123280474e-02,
351,2.780446156705705e-02,3.325804743676089e-02,9.108885998720525e-01,8.990098253939290e-01,3.809031547464466e-01,2.718253270579789e+00,8.779879235689558e-01,9.638806805709086e-01,-2.723483848907236e-01,9.227312166722274e-01,
352,5.322129572664268e-02,4.360804741203954e-02,8.324114545108370e-01,9.429295644158771e-01,2.675520261357244e-01,2.512308761615610e+00,7.741000951573875e-01,9.299488743968383e-01,-5.042408590236885e-01,1.031958778430671e+00,
353,3.960374155642269e-02,3.857053130976580e-02,8.671201326155482e-01,9.274273252784440e-01,3.194429019438723e-01,2.603830533927930e+00,8.196102041321308e-01,9.452095197696425e-01,-4.026557943479223e-01,9.833712205873850e-01,
354,1.145700665937393e-01,5.854540380234759e-02,7.488784747830859e-01,9.536881057919071e-01,1.397324797496808e-01,2.289094615303142e+00,6.675211755773338e-01,8.913611461067603e-01,-7.421402330863085e-01,1.152169655472602e+00,
355,4.103113510639264e-01,7.182380508886943e-02,6.312038433251709e-01,9.075869325923630e-01,-3.525842673891118e-02,1.966729419118908e+00,5.253000775961663e-01,8.322193902193225e-01,-1.059598041079986e+00,1.333101264034025e+00,
356,9.971186056869655e-01,2.046343868884724e-03,1.128198067390466e+00,7.289434133988174e-01,-8.961329051416196e-02,3.249865132158890e+00,1.204326487936999e+00,1.067477885973177e+00,4.560859105736581e-01,5.325032304956459e-01,
357,5.207052917199354e-01,6.599587080189465e-02,6.158024234925019e-01,8.964450281715666e-01,-6.016218839207575e-02,1.923854699051277e+00,5.073690960619631e-01,8.239153934868219e-01,-1.099622553433118e+00,1.358478537788984e+00,
