"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"	"Sharp_Edge_Dist"
2002	-4.533750829132577e-02	-7.041282314284929e-02	1.144713615580536e+00	8.122771030524356e-01	-7.887610071808682e-02	3.311250455254828e+00	1.208136491507995e+00	0.000000000000000e+00	5.865050187094473e-01	1.047706290858113e+00	
2003	1.001786762784718e+00	1.908860096127302e-03	1.135138536321961e+00	7.231083596944440e-01	-1.775222722176071e-02	3.266976485951823e+00	1.214607876469588e+00	0.000000000000000e+00	5.206285416022282e-01	2.614625807919748e-03	
2004	1.002339879485085e+00	-5.664964591013992e-10	1.142381210695107e+00	7.644820430513508e-01	1.311107257187282e-02	3.294661998612718e+00	1.215516368204393e+00	0.000000000000000e+00	5.483794645186875e-01	2.339879485085141e-03	
2005	1.002073882745546e+00	1.073284853346700e-03	1.133835404085739e+00	7.111901456305921e-01	-5.850156423555447e-03	3.261188075348485e+00	1.215251438460965e+00	0.000000000000000e+00	5.120691628480341e-01	2.335150962720997e-03	
2006	-4.533752040898706e-02	7.041265769046666e-02	1.117940571866694e+00	8.288292327352346e-01	1.908038831322110e-01	3.245068282392356e+00	1.168617207659448e+00	0.000000000000000e+00	6.288816716115149e-01	1.047706291828890e+00	
2007	-4.710471119249686e-02	6.153788646713695e-02	1.128845911760149e+00	8.157457075175454e-01	1.843456954143685e-01	3.271899156780765e+00	1.184841171419870e+00	0.000000000000000e+00	6.111656974783947e-01	1.048911429851141e+00	
2008	1.011417883070311e+00	3.483372647290840e-02	1.080668966719203e+00	8.230803034556224e-01	-3.759874675397586e-02	3.137268031822633e+00	1.129267457865557e+00	0.000000000000000e+00	6.303562464529577e-01	3.665728513947394e-02	
2009	2.931905648828130e-01	3.242156907563042e-01	7.767092008668699e-01	9.713429496557837e-01	4.717303475497878e-02	2.364292630322134e+00	7.021941328585320e-01	0.000000000000000e+00	1.112915777261416e+00	7.776216250229057e-01	
2010	2.604551307664235e-01	3.165578541902629e-01	7.929957669665553e-01	9.747091360936687e-01	6.075517781127062e-02	2.408093038304795e+00	7.226939062663338e-01	0.000000000000000e+00	1.090285963564567e+00	8.044473187594395e-01	
2011	2.264970756031809e-01	3.076801038057838e-01	8.116871765380272e-01	9.769795182851153e-01	7.598464063175087e-02	2.457993303178354e+00	7.465882660869948e-01	0.000000000000000e+00	1.063888411938007e+00	8.324504912175673e-01	
2012	6.212218363216958e-03	-1.721614408660061e-01	1.048727286947238e+00	9.087281981567671e-01	-1.105966862743599e-01	3.071603215788476e+00	1.068824997983971e+00	0.000000000000000e+00	7.307657985098585e-01	1.008589964580066e+00	
2013	1.950976192390669e-02	-1.867141210019715e-01	1.034033220143002e+00	9.193998059318511e-01	-1.085921554274072e-01	3.034422193238466e+00	1.047993116939730e+00	0.000000000000000e+00	7.516268592785952e-01	9.981098486359370e-01	
2014	1.015596993386702e+00	-6.204787809837757e-02	1.074617719276691e+00	8.926418043343201e-01	5.317869271863535e-02	3.136762409110562e+00	1.105882314967083e+00	0.000000000000000e+00	6.932678641807997e-01	6.397816329980056e-02	
2015	1.016852932882276e+00	-5.462013025755520e-02	1.077855194361990e+00	8.889983708634822e-01	5.038738452192509e-02	3.144674254181252e+00	1.110752181742016e+00	0.000000000000000e+00	6.877722022507364e-01	5.716100048185647e-02	
2016	1.007262878686837e+00	-1.824034063778538e-02	1.105370426609752e+00	8.573851463597766e-01	5.030676397100004e-02	3.212516181509395e+00	1.151541721812054e+00	0.000000000000000e+00	6.433753862635888e-01	1.963312082686182e-02	
2017	1.008615895974201e+00	-2.033471513474811e-02	1.102194843467039e+00	8.615164277151659e-01	4.867027488928519e-02	3.204735006024411e+00	1.146785544111399e+00	0.000000000000000e+00	6.486660460186241e-01	2.208470744767991e-02	
2018	7.485647564281230e-01	-2.989779994823585e-01	9.858744443496605e-01	9.512627786518997e-01	6.757055137635111e-02	2.911986871226651e+00	9.802952667508300e-01	0.000000000000000e+00	8.198607813719115e-01	3.906501323236973e-01	
2019	7.789365823765251e-01	-2.877609227612864e-01	9.921128337572563e-01	9.480974524425912e-01	6.916600175586371e-02	2.927916393051909e+00	9.889951892775288e-01	0.000000000000000e+00	8.110804711974302e-01	3.628710284382013e-01	
2020	8.065774319359136e-01	-2.760949075662557e-01	9.979821286919341e-01	9.449702611806173e-01	7.031418792216278e-02	2.942878252688786e+00	9.972056284951261e-01	0.000000000000000e+00	8.027851607407775e-01	3.371063449722141e-01	
